"NAME [String]","METHOD [String]","numTrees [Int]","featuresColumn [String]","foldSize [Int]","maxDepth [Int]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"SR-HSE","Weka RF on folded fp classification","60","rdkit_fp","1000","40","0.7950194974690495","0.7891707471173621","0.8073930421609364","0.7884947031288503"
"SR-HSE","Weka RF on folded fp classification","70","rdkit_fp","1000","40","0.8022283261028775","0.7940009477175699","0.8177405283304745","0.7949435022605883"
"SR-HSE","Weka RF on folded fp classification","30","cdk_fp","1000","40","0.7865981873065198","0.7918385721055085","0.8022767851104509","0.7656792047036"
"SR-HSE","Weka RF on folded fp classification","40","cdk_fp","1000","40","0.7927816707276136","0.7926836202811606","0.8172704954619916","0.7683908964396887"
"SR-HSE","Weka RF on folded fp classification","50","cdk_fp","1000","40","0.7961090834567367","0.7987774443215923","0.8155357698394581","0.77401403620916"
"SR-HSE","Weka RF on folded fp classification","60","cdk_fp","1000","40","0.7958733807061344","0.7963734007265745","0.8191337192788051","0.7721130221130237"
"SR-HSE","Weka RF on folded fp classification","70","cdk_fp","1000","40","0.7971191907657893","0.7993776654556881","0.8161647346850448","0.7758151721566346"
"SR-HSE","Weka RF on folded fp classification","30","rdkit_fp","2000","40","0.7742816348321405","0.7683272784710167","0.8053083280356117","0.7492092979897932"
"SR-HSE","Weka RF on folded fp classification","40","rdkit_fp","2000","40","0.7818256228190652","0.7762438793239642","0.8134933248569789","0.7557396642762523"
"SR-HSE","Weka RF on folded fp classification","50","rdkit_fp","2000","40","0.7843212320196864","0.7876449218133074","0.8101117934290125","0.7552069808167392"
"SR-HSE","Weka RF on folded fp classification","60","rdkit_fp","2000","40","0.7809703195448504","0.7878186700363237","0.7983305379340372","0.7567617506641905"
"SR-HSE","Weka RF on folded fp classification","70","rdkit_fp","2000","40","0.7825679190992364","0.7840246406570762","0.7955712082888193","0.7681079083518135"
"SR-HSE","Weka RF on folded fp classification","30","cdk_fp","2000","40","0.7799780565540834","0.7963354920233651","0.7762947883837705","0.7673038892551145"
"SR-HSE","Weka RF on folded fp classification","40","cdk_fp","2000","40","0.7796185254918747","0.7900663402306017","0.7801869310573449","0.7686023051876778"
"SR-HSE","Weka RF on folded fp classification","50","cdk_fp","2000","40","0.7825330774174041","0.8033407044700712","0.7825844368397548","0.7616740909423861"
"SR-HSE","Weka RF on folded fp classification","60","cdk_fp","2000","40","0.781294820659095","0.8018559469278104","0.7855314414792213","0.7564970735702535"
"SR-HSE","Weka RF on folded fp classification","70","cdk_fp","2000","40","0.7828271302634927","0.8069041225714644","0.7836918883824113","0.7578853798366025"
"SR-HSE","Weka RF on folded fp classification","30","rdkit_fp","500","50","0.7873945561014505","0.8073163797188452","0.7842024996280326","0.7706647889574737"
"SR-HSE","Weka RF on folded fp classification","40","rdkit_fp","500","50","0.7953628327371461","0.8023692939504035","0.7993111820481382","0.7844080222128964"
"SR-HSE","Weka RF on folded fp classification","50","rdkit_fp","500","50","0.7950281481259815","0.791792765755804","0.8112124819088068","0.7820791967133338"
"SR-HSE","Weka RF on folded fp classification","60","rdkit_fp","500","50","0.8014587721924052","0.7979939977886549","0.8188564337017007","0.78752588508686"
"SR-HSE","Weka RF on folded fp classification","70","rdkit_fp","500","50","0.8028650974085543","0.7999336597693834","0.8197457764672543","0.7889158559890254"
"SR-HSE","Weka RF on folded fp classification","30","cdk_fp","500","50","0.7905480612681277","0.7974474806507639","0.8047537568814082","0.769442946272211"
"SR-HSE","Weka RF on folded fp classification","40","cdk_fp","500","50","0.7996186628768549","0.7955394092560437","0.8155509867308836","0.7877655926436377"
"SR-HSE","Weka RF on folded fp classification","50","cdk_fp","500","50","0.8059181988773046","0.8004154162059673","0.8231797216323408","0.7941594587936058"
"SR-HSE","Weka RF on folded fp classification","60","cdk_fp","500","50","0.8101763109549247","0.7969625651555856","0.8346177516873989","0.7989486160217897"
"SR-HSE","Weka RF on folded fp classification","70","cdk_fp","500","50","0.8131522987730531","0.8048791660085315","0.8304770664538731","0.8041006638567546"
"SR-HSE","Weka RF on folded fp classification","30","rdkit_fp","1000","50","0.7865164299601887","0.7804075185594663","0.7927611556721909","0.786380615648909"
"SR-HSE","Weka RF on folded fp classification","40","rdkit_fp","1000","50","0.7860645549942765","0.7807960827673393","0.7881521283358891","0.7892454538796014"
"SR-HSE","Weka RF on folded fp classification","50","rdkit_fp","1000","50","0.7892449529545513","0.778047701784867","0.8022345159676112","0.7874526411111756"
"SR-HSE","Weka RF on folded fp classification","60","rdkit_fp","1000","50","0.7914906244817773","0.7847638603696162","0.8076770908008944","0.7820309222748213"
"SR-HSE","Weka RF on folded fp classification","70","rdkit_fp","1000","50","0.7987378039544918","0.7845553625019709","0.8167345227306673","0.7949235266308371"
"SR-HSE","Weka RF on folded fp classification","30","cdk_fp","1000","50","0.758585290087205","0.7685957984520594","0.7760969687952282","0.7310631030143274"
"SR-HSE","Weka RF on folded fp classification","40","cdk_fp","1000","50","0.773658835634213","0.785924814405307","0.7903568868269185","0.7446948056704134"
"SR-HSE","Weka RF on folded fp classification","50","cdk_fp","1000","50","0.7767618059645711","0.7822855788974935","0.7831795863710848","0.7648202526251351"
"SR-HSE","Weka RF on folded fp classification","60","cdk_fp","1000","50","0.7845503106378932","0.7905417785499969","0.7950977938889089","0.7680113594747742"
