"NAME [String]","METHOD [String]","degree [Int]","C [Double]","featuresColumn [String]","scalerType [String]","offset [Double]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"NR-AR","Smile SVC Poly classification","3","0.001","cdk_desc","MaxMin","0.0","0.7876011227422861","0.8000282039019228","0.7768767456604825","0.7858984186644529"
"NR-AR","Smile SVC Poly classification","4","0.001","cdk_desc","MaxMin","0.0","0.8074573088627096","0.825243105372226","0.8094252814475926","0.7877035397683104"
"NR-AR","Smile SVC Poly classification","2","0.01","cdk_desc","MaxMin","0.0","0.7809608029891956","0.7929496376411528","0.7789729661805948","0.7709598051458392"
"NR-AR","Smile SVC Poly classification","3","0.01","cdk_desc","MaxMin","0.0","0.7973148694865128","0.8127996664581931","0.7978675097242892","0.7812774322770559"
"NR-AR","Smile SVC Poly classification","4","0.01","cdk_desc","MaxMin","0.0","0.7925742296884705","0.8107334240763041","0.7704981236827292","0.7964911413063778"
"NR-AR","Smile SVC Poly classification","2","0.1","cdk_desc","MaxMin","0.0","0.8003389188571607","0.8188849648677232","0.7953771768993003","0.7867546148044586"
"NR-AR","Smile SVC Poly classification","3","0.1","cdk_desc","MaxMin","0.0","0.8009091288224193","0.81784724521452","0.7948831085750904","0.7899970326776471"
"NR-AR","Smile SVC Poly classification","4","0.1","cdk_desc","MaxMin","0.0","0.7876284485301767","0.799070190928153","0.7679221142697128","0.7958930403926642"
"NR-AR","Smile SVC Poly classification","2","1.0","cdk_desc","MaxMin","0.0","0.8003833073004496","0.8067940747280696","0.8037220765720196","0.7906337706012597"
"NR-AR","Smile SVC Poly classification","3","1.0","cdk_desc","MaxMin","0.0","0.7954176407856313","0.807333627634907","0.7775521627626831","0.8013671319593035"
"NR-AR","Smile SVC Poly classification","4","1.0","cdk_desc","MaxMin","0.0","0.8020643902245093","0.8075712148524021","0.8035835660880614","0.7950383897330644"
"NR-AR","Smile SVC Poly classification","2","1.0E-4","rdkit_fp","Standard","0.0","0.7941537589373703","0.7993644925136815","0.7853058939780743","0.797790890320355"
"NR-AR","Smile SVC Poly classification","3","1.0E-4","rdkit_fp","Standard","0.0","0.7793450591176739","0.7912221486468151","0.7797169245531941","0.7670961041530125"
"NR-AR","Smile SVC Poly classification","4","1.0E-4","rdkit_fp","Standard","0.0","0.7798900902289776","0.7847413824816766","0.7762555903973655","0.7786732978078906"
"NR-AR","Smile SVC Poly classification","2","0.001","rdkit_fp","Standard","0.0","0.7941239002619741","0.8063817459441484","0.776227031534702","0.7997629233070721"
"NR-AR","Smile SVC Poly classification","3","0.001","rdkit_fp","Standard","0.0","0.7777905545931834","0.804775349789683","0.7791928694231612","0.7494034445667055"
"NR-AR","Smile SVC Poly classification","4","0.001","rdkit_fp","Standard","0.0","0.7864690272831986","0.7906871942022412","0.7759657179412462","0.7927541697061085"
"NR-AR","Smile SVC Poly classification","2","0.01","rdkit_fp","Standard","0.0","0.7907049077188418","0.8025343658413769","0.7667512009001773","0.8028291564149711"
"NR-AR","Smile SVC Poly classification","3","0.01","rdkit_fp","Standard","0.0","0.7824722887619985","0.800002145949046","0.7804994373903996","0.7669152829465496"
"NR-AR","Smile SVC Poly classification","4","0.01","rdkit_fp","Standard","0.0","0.5933192139888567","0.7882208856025003","0.7746848529504125","0.21705190341365724"
"NR-AR","Smile SVC Poly classification","2","0.1","rdkit_fp","Standard","0.0","0.7946108669870767","0.8117910703993755","0.7800539191327224","0.7919876114291323"
"NR-AR","Smile SVC Poly classification","3","0.1","rdkit_fp","Standard","0.0","0.7793891408081534","0.7945422384087965","0.7773265477475664","0.7662986362680975"
"NR-AR","Smile SVC Poly classification","4","0.1","rdkit_fp","Standard","0.0","0.405861376712681","0.20988761358201682","0.7761356431741414","0.23156087338188475"
"NR-AR","Smile SVC Poly classification","2","1.0","rdkit_fp","Standard","0.0","0.7798926377183291","0.8041070399391572","0.7816360801247435","0.7539347930910862"
"NR-AR","Smile SVC Poly classification","3","1.0","rdkit_fp","Standard","0.0","0.7788642462072609","0.7944426050595256","0.776245594795427","0.7659045387668302"
"NR-AR","Smile SVC Poly classification","4","1.0","rdkit_fp","Standard","0.0","0.5944053449319795","0.78700995720362","0.2315781056335195","0.7646279719587991"
"NR-AR","Smile SVC Poly classification","2","1.0E-4","cdk_fp","Standard","0.0","0.7931327200498336","0.8117420201351302","0.7651376251592084","0.8025185148551623"
"NR-AR","Smile SVC Poly classification","3","1.0E-4","cdk_fp","Standard","0.0","0.7964840947762749","0.8066975070202943","0.8013459791977215","0.7814087981108091"
"NR-AR","Smile SVC Poly classification","4","1.0E-4","cdk_fp","Standard","0.0","0.8016013370612914","0.8223797961961343","0.7955985080850134","0.7868257069027266"
"NR-AR","Smile SVC Poly classification","2","0.001","cdk_fp","Standard","0.0","0.8030810397857788","0.8304945492893816","0.7708579653523809","0.8078906047155741"
"NR-AR","Smile SVC Poly classification","3","0.001","cdk_fp","Standard","0.0","0.7943587427326994","0.8049470257145799","0.800387829355087","0.7777413731284314"
"NR-AR","Smile SVC Poly classification","4","0.001","cdk_fp","Standard","0.0","0.7940258473368645","0.8041208353259784","0.7997609623194379","0.778195744365177"
"NR-AR","Smile SVC Poly classification","2","0.01","cdk_fp","Standard","0.0","0.7913241021238145","0.7761453236704104","0.7957612936022377","0.8020656890987953"
"NR-AR","Smile SVC Poly classification","3","0.01","cdk_fp","Standard","0.0","0.7974038467773453","0.8068906424358118","0.800493497146972","0.7848274007492523"
"NR-AR","Smile SVC Poly classification","4","0.01","cdk_fp","Standard","0.0","0.606699734940466","0.804737029270742","0.7982901808918352","0.21707199465882082"
"NR-AR","Smile SVC Poly classification","2","0.1","cdk_fp","Standard","0.0","0.8041110954588516","0.8184910299329132","0.8058497118410751","0.7879925446025665"
"NR-AR","Smile SVC Poly classification","3","0.1","cdk_fp","Standard","0.0","0.7948770999452002","0.8062422592551486","0.8007233959914805","0.7776656445889714"
"NR-AR","Smile SVC Poly classification","4","0.1","cdk_fp","Standard","0.0","0.40781442618161784","0.20143410710125154","0.7987985286473964","0.22321064279620556"
"NR-AR","Smile SVC Poly classification","2","1.0","cdk_fp","Standard","0.0","0.7950674616395732","0.8143094949048885","0.8016315678244473","0.769261322189384"
"NR-AR","Smile SVC Poly classification","3","1.0","cdk_fp","Standard","0.0","0.7934202676814436","0.8066515223975541","0.7991412349994584","0.7744680456473182"
"NR-AR","Smile SVC Poly classification","4","1.0","cdk_fp","Standard","0.0","0.7976983949383326","0.7996051453727047","0.805885410419409","0.7876046290228841"
"NR-AR","Smile SVC Poly classification","2","1.0E-4","rdkit_desc","Standard","0.0","0.7799848151940388","0.792325779592637","0.7674608886375688","0.7801677773519107"
"NR-AR","Smile SVC Poly classification","3","1.0E-4","rdkit_desc","Standard","0.0","0.7800855853328664","0.7790116984880106","0.7890256858410911","0.7722193716694977"
"NR-AR","Smile SVC Poly classification","4","1.0E-4","rdkit_desc","Standard","0.0","0.7636616811532863","0.76639045236604","0.7576252163333849","0.766969374760434"
"NR-AR","Smile SVC Poly classification","2","0.001","rdkit_desc","Standard","0.0","0.7700147676684278","0.789540644275212","0.7541710218932276","0.766332636836844"
"NR-AR","Smile SVC Poly classification","3","0.001","rdkit_desc","Standard","0.0","0.7749578519687755","0.7905017228905108","0.7718132593087591","0.7625585737070566"
"NR-AR","Smile SVC Poly classification","4","0.001","rdkit_desc","Standard","0.0","0.5920019769032794","0.7719392635102599","0.7536926609434753","0.25037400625610307"
"NR-AR","Smile SVC Poly classification","2","0.01","rdkit_desc","Standard","0.0","0.7620943022366887","0.7818596794565027","0.7503184313187946","0.7541047959347689"
"NR-AR","Smile SVC Poly classification","3","0.01","rdkit_desc","Standard","0.0","0.4027707023415619","0.7194524151123762","0.24065554013376858","0.24820415177854105"
"NR-AR","Smile SVC Poly classification","4","0.01","rdkit_desc","Standard","0.0","0.5883758705827774","0.7654554317036288","0.2559916493885552","0.7436805306561481"
"NR-AR","Smile SVC Poly classification","2","0.1","rdkit_desc","Standard","0.0","0.7596344033038774","0.7707712540926105","0.7488590734362598","0.7592728823827618"
"NR-AR","Smile SVC Poly classification","3","0.1","rdkit_desc","Standard","0.0","0.5818179157169315","0.7628435051318673","0.7451935434123319","0.23741669860659537"
"NR-AR","Smile SVC Poly classification","4","0.1","rdkit_desc","Standard","0.0","0.41327283807506526","0.2300074188524694","0.748643454023087","0.26116764134963966"
"NR-AR","Smile SVC Poly classification","2","1.0","rdkit_desc","Standard","0.0","0.7511627066547097","0.7622457050362131","0.7213026268441893","0.7699397880837269"
"NR-AR","Smile SVC Poly classification","3","1.0","rdkit_desc","Standard","0.0","0.5860007218679877","0.7316965873278468","0.7765683099436245","0.24973726833249163"
"NR-AR","Smile SVC Poly classification","4","1.0","rdkit_desc","Standard","0.0","0.5969857560688818","0.775930728764284","0.26256304368934763","0.7524634957530137"
"NR-AR","Smile SVC Poly classification","2","1.0E-4","cdk_desc","Standard","0.0","0.7920729810934515","0.8086518534868474","0.7897268059196756","0.7778402838738315"
"NR-AR","Smile SVC Poly classification","3","1.0E-4","cdk_desc","Standard","0.0","0.7844807053232467","0.8190321156605062","0.7807750304151915","0.7536349698940424"
"NR-AR","Smile SVC Poly classification","4","1.0E-4","cdk_desc","Standard","0.0","0.7749036680424336","0.8010398656022616","0.7537483507256851","0.7699227877993541"
"NR-AR","Smile SVC Poly classification","2","0.001","cdk_desc","Standard","0.0","0.7839777760210075","0.7962130130350887","0.7795584228653697","0.7761618921625639"
"NR-AR","Smile SVC Poly classification","3","0.001","cdk_desc","Standard","0.0","0.7920886254486682","0.7990042796355424","0.7976161917327734","0.7796454049776886"
"NR-AR","Smile SVC Poly classification","4","0.001","cdk_desc","Standard","0.0","0.7677883561955937","0.7905001900697672","0.7409839670544937","0.7718809114625198"
"NR-AR","Smile SVC Poly classification","2","0.01","cdk_desc","Standard","0.0","0.7730425073922658","0.7674756894627649","0.7847875506205787","0.7668642820934538"
"NR-AR","Smile SVC Poly classification","3","0.01","cdk_desc","Standard","0.0","0.7870953524101122","0.7999239720903815","0.7914717524289369","0.7698903327110185"
"NR-AR","Smile SVC Poly classification","4","0.01","cdk_desc","Standard","0.0","0.764522014848426","0.7722688199732453","0.7459946195102696","0.7753026050617631"
"NR-AR","Smile SVC Poly classification","2","0.1","cdk_desc","Standard","0.0","0.7788308903299438","0.7748117696109023","0.7872793113887014","0.7744015899902279"
"NR-AR","Smile SVC Poly classification","3","0.1","cdk_desc","Standard","0.0","0.786260498350806","0.7988295380691246","0.7862411967305742","0.7737107602527193"
"NR-AR","Smile SVC Poly classification","4","0.1","cdk_desc","Standard","0.0","0.577084980209401","0.21552686115096586","0.7341940974542646","0.7815339820229726"
"NR-AR","Smile SVC Poly classification","2","1.0","cdk_desc","Standard","0.0","0.7724079625190665","0.7725462605304634","0.7658173260908072","0.7788603009359292"
"NR-AR","Smile SVC Poly classification","3","1.0","cdk_desc","Standard","0.0","0.7811052557712275","0.7970545316312766","0.7777649262895863","0.7684963093928194"
"NR-AR","Smile SVC Poly classification","4","1.0","cdk_desc","Standard","0.0","0.5786541635568023","0.7884646041030376","0.7277954842726415","0.21970240229472776"
"NR-AR","Smile SVC Poly classification","2","1.0E-4","rdkit_fp","MaxMin","2.0","0.8240314588072285","0.8575871561882936","0.8248841938118613","0.7896230264215306"
"NR-AR","Smile SVC Poly classification","3","1.0E-4","rdkit_fp","MaxMin","2.0","0.8234727221317645","0.8293755901359774","0.8341472609194814","0.8068953153398348"
"NR-AR","Smile SVC Poly classification","4","1.0E-4","rdkit_fp","MaxMin","2.0","0.8138644824891773","0.8091868079314084","0.8191053079502122","0.8133013315859116"
"NR-AR","Smile SVC Poly classification","2","0.001","rdkit_fp","MaxMin","2.0","0.8255913585288027","0.8542854602754062","0.8216670379318849","0.8008215773791167"
"NR-AR","Smile SVC Poly classification","3","0.001","rdkit_fp","MaxMin","2.0","0.8260685361426513","0.832792247605713","0.8273859501819275","0.8180274106403131"
"NR-AR","Smile SVC Poly classification","4","0.001","rdkit_fp","MaxMin","2.0","0.81517481146138","0.8212776980710901","0.8226323274901925","0.8016144088228572"
"NR-AR","Smile SVC Poly classification","2","0.01","rdkit_fp","MaxMin","2.0","0.8181872079415786","0.8474582766189551","0.8133307059179641","0.7937726412878167"
"NR-AR","Smile SVC Poly classification","3","0.01","rdkit_fp","MaxMin","2.0","0.8195398378762274","0.822773731130969","0.8113829914837427","0.8244627910139707"
"NR-AR","Smile SVC Poly classification","4","0.01","rdkit_fp","MaxMin","2.0","0.8246292671623549","0.8195823983126718","0.8355237981002674","0.8187816050741253"
"NR-AR","Smile SVC Poly classification","2","0.1","rdkit_fp","MaxMin","2.0","0.808791229515548","0.8252293099854062","0.806190990250005","0.794953388311233"
"NR-AR","Smile SVC Poly classification","3","0.1","rdkit_fp","MaxMin","2.0","0.8099446684876677","0.8296560963347037","0.8140646686886438","0.7861132404396557"
"NR-AR","Smile SVC Poly classification","4","0.1","rdkit_fp","MaxMin","2.0","0.8016818047427042","0.7969518326404857","0.8102377810906024","0.7978558004970245"
"NR-AR","Smile SVC Poly classification","2","1.0","rdkit_fp","MaxMin","2.0","0.8064566579187157","0.831526137659559","0.8025126087378754","0.7853312273587124"
"NR-AR","Smile SVC Poly classification","3","1.0","rdkit_fp","MaxMin","2.0","0.7834531752599027","0.8065810126426858","0.7940706089320692","0.7497079042049533"
"NR-AR","Smile SVC Poly classification","4","1.0","rdkit_fp","MaxMin","2.0","0.7898395205975092","0.7829418509117029","0.7855372207657186","0.8010394901151059"
"NR-AR","Smile SVC Poly classification","2","1.0E-4","cdk_fp","MaxMin","2.0","0.8260469399779057","0.855019681418527","0.8087441525728791","0.8143769859423111"
"NR-AR","Smile SVC Poly classification","3","1.0E-4","cdk_fp","MaxMin","2.0","0.8203141681232075","0.8316548946032215","0.81959652038817","0.8096910893782306"
"NR-AR","Smile SVC Poly classification","4","1.0E-4","cdk_fp","MaxMin","2.0","0.8097189420724572","0.8182166550172235","0.8106718758032082","0.8002682953969401"
"NR-AR","Smile SVC Poly classification","2","0.001","cdk_fp","MaxMin","2.0","0.8235155876788292","0.8528890605648108","0.8044089172192718","0.8132487852524048"
"NR-AR","Smile SVC Poly classification","3","0.001","cdk_fp","MaxMin","2.0","0.8157914850132104","0.8360035070938923","0.8149014433649204","0.7964695045808187"
"NR-AR","Smile SVC Poly classification","4","0.001","cdk_fp","MaxMin","2.0","0.8135014051761523","0.8174011943739109","0.8219383471272661","0.8011646740272802"
"NR-AR","Smile SVC Poly classification","2","0.01","cdk_fp","MaxMin","2.0","0.8077823713518065","0.8399305938760748","0.792180012223198","0.7912365079561466"
"NR-AR","Smile SVC Poly classification","3","0.01","cdk_fp","MaxMin","2.0","0.808485663159535","0.828973991097366","0.8086156376908517","0.7878673606903871"
"NR-AR","Smile SVC Poly classification","4","0.01","cdk_fp","MaxMin","2.0","0.8062877281425104","0.8183055586211907","0.8167177870308434","0.7838398387754968"
"NR-AR","Smile SVC Poly classification","2","0.1","cdk_fp","MaxMin","2.0","0.7990744246875767","0.8184404468478974","0.7875277734939357","0.791255053720897"
"NR-AR","Smile SVC Poly classification","3","0.1","cdk_fp","MaxMin","2.0","0.8143670102330692","0.8334620902769996","0.8034236364571068","0.8062153039651012"
"NR-AR","Smile SVC Poly classification","4","0.1","cdk_fp","MaxMin","2.0","0.8003716801972672","0.7967050484984397","0.8092325091245561","0.7951774829688062"
"NR-AR","Smile SVC Poly classification","2","1.0","cdk_fp","MaxMin","2.0","0.7932080418169719","0.8226373100835094","0.7714005837431586","0.7855862316242477"
"NR-AR","Smile SVC Poly classification","3","1.0","cdk_fp","MaxMin","2.0","0.8037858083926377","0.8073244307103582","0.8100949867772508","0.7939380076903043"
"NR-AR","Smile SVC Poly classification","4","1.0","cdk_fp","MaxMin","2.0","0.8026736413077781","0.7787679799874756","0.8000965289558253","0.8291564149800333"
"NR-AR","Smile SVC Poly classification","2","1.0E-4","rdkit_desc","MaxMin","2.0","0.8103875743683099","0.8245242124366803","0.8124439532320096","0.79419455743624"
"NR-AR","Smile SVC Poly classification","3","1.0E-4","rdkit_desc","MaxMin","2.0","0.8119082076036027","0.831378986866792","0.8163793645081935","0.7879662714358228"
"NR-AR","Smile SVC Poly classification","4","1.0E-4","rdkit_desc","MaxMin","2.0","0.8071317378551219","0.8252906228157257","0.8135320458998043","0.7825725448498358"
"NR-AR","Smile SVC Poly classification","2","0.001","rdkit_desc","MaxMin","2.0","0.8133993255288918","0.832657359379011","0.8200348989301877","0.787505718277477"
"NR-AR","Smile SVC Poly classification","3","0.001","rdkit_desc","MaxMin","2.0","0.810002614665164","0.8280067811990228","0.8053213728816438","0.7966796899148252"
"NR-AR","Smile SVC Poly classification","4","0.001","rdkit_desc","MaxMin","2.0","0.8081409896005195","0.8104222614624261","0.8110602763355581","0.8029404310035742"
"NR-AR","Smile SVC Poly classification","2","0.01","rdkit_desc","MaxMin","2.0","0.8128461603533444","0.8376390268427549","0.8173903482467839","0.7835091059704945"
"NR-AR","Smile SVC Poly classification","3","0.01","rdkit_desc","MaxMin","2.0","0.8079718250983575","0.8148582447362814","0.8113544326210754","0.7977027979377158"
"NR-AR","Smile SVC Poly classification","4","0.01","rdkit_desc","MaxMin","2.0","0.7788768936749287","0.7828805380813794","0.7544137722259314","0.7993363707174757"
"NR-AR","Smile SVC Poly classification","2","0.1","rdkit_desc","MaxMin","2.0","0.8086570398845514","0.8209833964855406","0.8112073544783118","0.7937803686898018"
"NR-AR","Smile SVC Poly classification","3","0.1","rdkit_desc","MaxMin","2.0","0.7769063698829353","0.7780214962782935","0.7542267116754345","0.7984709016950775"
"NR-AR","Smile SVC Poly classification","4","0.1","rdkit_desc","MaxMin","2.0","0.7690881807710195","0.7688490968619892","0.7560901774647764","0.7823252679862929"
"NR-AR","Smile SVC Poly classification","2","1.0","rdkit_desc","MaxMin","2.0","0.7872783182325068","0.792708984782143","0.7739237592602191","0.7952022106551584"
"NR-AR","Smile SVC Poly classification","3","1.0","rdkit_desc","MaxMin","2.0","0.7693837673049195","0.7665330046965381","0.7635554641671987","0.7780628330510215"
"NR-AR","Smile SVC Poly classification","4","1.0","rdkit_desc","MaxMin","2.0","0.7767902424799806","0.801968754981643","0.7519819850694237","0.7764199873888753"
"NR-AR","Smile SVC Poly classification","2","1.0E-4","cdk_desc","MaxMin","2.0","0.7867548470539075","0.7970759911218888","0.7823314884307971","0.7808570616090366"
"NR-AR","Smile SVC Poly classification","3","1.0E-4","cdk_desc","MaxMin","2.0","0.7964631538852913","0.8002182736759217","0.7990041524586359","0.7901670355213166"
"NR-AR","Smile SVC Poly classification","4","1.0E-4","cdk_desc","MaxMin","2.0","0.7946370258140165","0.8086365252792589","0.7915274422111394","0.7837471099516514"
"NR-AR","Smile SVC Poly classification","2","0.001","cdk_desc","MaxMin","2.0","0.7820131537074939","0.7827686421660364","0.7757743735613506","0.7874964453950949"
"NR-AR","Smile SVC Poly classification","3","0.001","cdk_desc","MaxMin","2.0","0.788689058584124","0.7986915842008961","0.7823086413406678","0.7850669502108077"
"NR-AR","Smile SVC Poly classification","4","0.001","cdk_desc","MaxMin","2.0","0.8035231726667389","0.8217574709683584","0.8074604316957558","0.7813516153361023"
"NR-AR","Smile SVC Poly classification","2","0.01","cdk_desc","MaxMin","2.0","0.7805430345782517","0.7887435774810015","0.7748690576146415","0.778016468639112"
"NR-AR","Smile SVC Poly classification","3","0.01","cdk_desc","MaxMin","2.0","0.8055784918914499","0.8195410121521955","0.8154997515378892","0.781694711984265"
