"NAME [String]","METHOD [String]","C [Double]","offset [Double]","featuresColumn [String]","degree [Int]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"NR-ER","Smile SVC Tanimoto classification","10.0","2.0","rdkit_fp","3","0.7655167047187034","0.7655983413766224","0.7767791875522205","0.754172585227267"
"NR-ER","Smile SVC Tanimoto classification","0.001","3.0","rdkit_fp","3","0.7559667095177484","0.7608165460173565","0.7483552631578928","0.7587283193779957"
"NR-ER","Smile SVC Tanimoto classification","0.01","3.0","rdkit_fp","3","0.7600835067475228","0.761162346446336","0.7611199222013356","0.7579682515948968"
"NR-ER","Smile SVC Tanimoto classification","0.1","3.0","rdkit_fp","3","0.7718694046103817","0.768754722384714","0.777213215329997","0.769640276116434"
"NR-ER","Smile SVC Tanimoto classification","1.0","3.0","rdkit_fp","3","0.7654765214984945","0.7589428256312774","0.7757773339598983","0.7617094049043078"
"NR-ER","Smile SVC Tanimoto classification","10.0","3.0","rdkit_fp","3","0.7691157045322288","0.7612430839914219","0.7826548793859641","0.7634491502193003"
"NR-ER","Smile SVC Tanimoto classification","0.001","0.0","cdk_fp","3","0.7664567013471273","0.7645700801891376","0.7697294995300752","0.765070524322169"
"NR-ER","Smile SVC Tanimoto classification","0.01","0.0","cdk_fp","3","0.7642379911313532","0.7580775628838813","0.7717837888993355","0.7628526216108429"
"NR-ER","Smile SVC Tanimoto classification","0.1","0.0","cdk_fp","3","0.764704481413807","0.7643537645022955","0.7690735628132881","0.7606861169258374"
"NR-ER","Smile SVC Tanimoto classification","1.0","0.0","cdk_fp","3","0.7742059446890955","0.7663447828312415","0.790347450657892","0.7659256005781532"
"NR-ER","Smile SVC Tanimoto classification","10.0","0.0","cdk_fp","3","0.7627622163341673","0.7673654272691884","0.7747371358082693","0.7461840859250439"
"NR-ER","Smile SVC Tanimoto classification","0.001","1.0","cdk_fp","3","0.7631351925483113","0.7694767902408172","0.7656502910923185","0.7542784963117986"
"NR-ER","Smile SVC Tanimoto classification","0.01","1.0","cdk_fp","3","0.7646130746418658","0.7695499110363705","0.7666325644841234","0.7576567484051034"
"NR-ER","Smile SVC Tanimoto classification","0.1","1.0","cdk_fp","3","0.7671181963112615","0.7704106037340362","0.7690523509294138","0.7618916342703347"
"NR-ER","Smile SVC Tanimoto classification","1.0","1.0","cdk_fp","3","0.7677558084747722","0.7629675160865769","0.7859778025793662","0.7543221067583733"
"NR-ER","Smile SVC Tanimoto classification","10.0","1.0","cdk_fp","3","0.7634018526169037","0.7504882336453148","0.7921439340538867","0.7475733901515097"
"NR-ER","Smile SVC Tanimoto classification","0.001","2.0","cdk_fp","3","0.7619499986838351","0.7639805437749797","0.7650677801274043","0.7568016721491212"
"NR-ER","Smile SVC Tanimoto classification","0.01","2.0","cdk_fp","3","0.760847605631823","0.7635265855025891","0.7614731816520494","0.7575430497408305"
"NR-ER","Smile SVC Tanimoto classification","0.1","2.0","cdk_fp","3","0.7686778742150221","0.7638449656332272","0.7773657777255575","0.7648228792862815"
"NR-ER","Smile SVC Tanimoto classification","1.0","2.0","cdk_fp","3","0.7634316462005634","0.7528357158525883","0.7786841778926392","0.7587750448564626"
"NR-ER","Smile SVC Tanimoto classification","10.0","2.0","cdk_fp","3","0.7630471484958008","0.7508005203763317","0.7854034500313309","0.75293747507974"
"NR-ER","Smile SVC Tanimoto classification","0.001","3.0","cdk_fp","3","0.7612561579580484","0.7639348432777628","0.760198836936092","0.75963479366029"
"NR-ER","Smile SVC Tanimoto classification","0.01","3.0","cdk_fp","3","0.7670161963454728","0.7715607329141092","0.7637444849101889","0.7657433712121207"
"NR-ER","Smile SVC Tanimoto classification","0.1","3.0","cdk_fp","3","0.7719312057805814","0.7686694147899006","0.7760587993421123","0.771065403209731"
"NR-ER","Smile SVC Tanimoto classification","1.0","3.0","cdk_fp","3","0.7547850035541909","0.7505217473432794","0.7669311625417786","0.7469021007775146"
"NR-ER","Smile SVC Tanimoto classification","10.0","3.0","cdk_fp","3","0.7654585844062032","0.7656211916252292","0.7876714899227263","0.7430830716706539"
"NR-ER","Smile SVC Tanimoto classification","0.001","0.0","rdkit_fp","4","0.762058801112115","0.7636301732962867","0.7631840016708457","0.759362228369213"
"NR-ER","Smile SVC Tanimoto classification","0.01","0.0","rdkit_fp","4","0.7609095003265871","0.7643331992785418","0.762872350146195","0.7555229515550248"
"NR-ER","Smile SVC Tanimoto classification","0.1","0.0","rdkit_fp","4","0.7604979861191028","0.7604570354392134","0.7607495300751909","0.7602873928429044"
"NR-ER","Smile SVC Tanimoto classification","1.0","0.0","rdkit_fp","4","0.7751709211336942","0.7749745600565462","0.787793050334167","0.7627451530103693"
"NR-ER","Smile SVC Tanimoto classification","10.0","0.0","rdkit_fp","4","0.7734022209914757","0.7719659439894709","0.7917645676691683","0.756476151315788"
"NR-ER","Smile SVC Tanimoto classification","0.001","1.0","rdkit_fp","4","0.7614659301718416","0.7655450241298694","0.7592646982038407","0.7595880681818148"
"NR-ER","Smile SVC Tanimoto classification","0.01","1.0","rdkit_fp","4","0.7600498707749","0.7634260444086987","0.7578239217836257","0.7588996461323755"
"NR-ER","Smile SVC Tanimoto classification","0.1","1.0","rdkit_fp","4","0.7740118536977518","0.7723163144681678","0.7797129542606506","0.7700062923644372"
"NR-ER","Smile SVC Tanimoto classification","1.0","1.0","rdkit_fp","4","0.7687370921938647","0.771059550794583","0.7857762896825434","0.7493754361044672"
"NR-ER","Smile SVC Tanimoto classification","10.0","1.0","rdkit_fp","4","0.7708163004950466","0.7661589341425358","0.7870881631161308","0.7592018042264732"
"NR-ER","Smile SVC Tanimoto classification","0.001","2.0","rdkit_fp","4","0.7603475070928195","0.7657339195183777","0.756505521616541","0.7588030801435396"
"NR-ER","Smile SVC Tanimoto classification","0.01","2.0","rdkit_fp","4","0.7673368092215155","0.7774652371551212","0.7619308688387668","0.7626143216706586"
"NR-ER","Smile SVC Tanimoto classification","0.1","2.0","rdkit_fp","4","0.7676062104840473","0.7613375316856793","0.7732955435463655","0.7681855562200971"
"NR-ER","Smile SVC Tanimoto classification","1.0","2.0","rdkit_fp","4","0.76605631380098","0.7627390136004675","0.778464716478708","0.7569652113237646"
"NR-ER","Smile SVC Tanimoto classification","10.0","2.0","rdkit_fp","4","0.765968588429058","0.7639043762796219","0.7811651524644911","0.752836236543061"
"NR-ER","Smile SVC Tanimoto classification","0.001","3.0","rdkit_fp","4","0.7570136237297458","0.76155841742225","0.7523023052422684","0.7571801485247192"
"NR-ER","Smile SVC Tanimoto classification","0.01","3.0","rdkit_fp","4","0.7699650407703021","0.7653408952422776","0.7764512191938253","0.7681030078748033"
"NR-ER","Smile SVC Tanimoto classification","0.1","3.0","rdkit_fp","4","0.7637594608153924","0.7587326033440591","0.7752861972639962","0.757259581838122"
"NR-ER","Smile SVC Tanimoto classification","1.0","3.0","rdkit_fp","4","0.766114038351403","0.7669754496928907","0.7774775480367568","0.7538891173245618"
"NR-ER","Smile SVC Tanimoto classification","10.0","3.0","rdkit_fp","4","0.7627368849223052","0.7658694976601355","0.7805679563492064","0.7417732007575737"
"NR-ER","Smile SVC Tanimoto classification","0.001","0.0","cdk_fp","4","0.7610233198121125","0.7642707419323456","0.7614274945175455","0.7573717229864462"
"NR-ER","Smile SVC Tanimoto classification","0.01","0.0","cdk_fp","4","0.766389531994012","0.7604098115920853","0.7769496984649131","0.7618090859250375"
"NR-ER","Smile SVC Tanimoto classification","0.1","0.0","cdk_fp","4","0.7615342657258415","0.7570493016964045","0.7718327394005778","0.7557207560805419"
"NR-ER","Smile SVC Tanimoto classification","1.0","0.0","cdk_fp","4","0.7768331871364019","0.7636880605927666","0.7988175190580631","0.767993981758376"
"NR-ER","Smile SVC Tanimoto classification","10.0","0.0","cdk_fp","4","0.7686693610931753","0.7600365908647755","0.7895560842209679","0.7564154081937825"
"NR-ER","Smile SVC Tanimoto classification","0.001","1.0","cdk_fp","4","0.7630086237422521","0.7655236972311603","0.764152405753973","0.7593497682416228"
"NR-ER","Smile SVC Tanimoto classification","0.01","1.0","cdk_fp","4","0.7616311265405017","0.7653332784927404","0.7667223070697569","0.7528377940590079"
"NR-ER","Smile SVC Tanimoto classification","0.1","1.0","cdk_fp","4","0.7693688930427074","0.7616391549673388","0.7868997036862998","0.7595678204744835"
"NR-ER","Smile SVC Tanimoto classification","1.0","1.0","cdk_fp","4","0.7641830636336321","0.7542143475187684","0.7884905949770236","0.7498442484051042"
"NR-ER","Smile SVC Tanimoto classification","10.0","1.0","cdk_fp","4","0.7617429468678915","0.7510838634590987","0.7897208842418573","0.7444240929027183"
"NR-ER","Smile SVC Tanimoto classification","0.001","2.0","cdk_fp","4","0.762316191040613","0.7652632043969985","0.762354290674604","0.7593310780502365"
"NR-ER","Smile SVC Tanimoto classification","0.01","2.0","cdk_fp","4","0.7701229184040757","0.774014849614897","0.7693411588868002","0.7670127467105297"
"NR-ER","Smile SVC Tanimoto classification","0.1","2.0","cdk_fp","4","0.7624692191500652","0.7581704872282348","0.7752592744883035","0.7539778957336571"
"NR-ER","Smile SVC Tanimoto classification","1.0","2.0","cdk_fp","4","0.7649393300197874","0.7595673990933048","0.7877628641917305","0.747487726774327"
"NR-ER","Smile SVC Tanimoto classification","10.0","2.0","cdk_fp","4","0.7622266085472876","0.7500632190211528","0.7919448686821167","0.744671737938593"
"NR-ER","Smile SVC Tanimoto classification","0.001","3.0","cdk_fp","4","0.7652150628246864","0.7685947706444404","0.7701880025584866","0.7568624152711325"
"NR-ER","Smile SVC Tanimoto classification","0.01","3.0","cdk_fp","4","0.7684036321341784","0.7581400202300902","0.7765303558375094","0.7705405203349354"
"NR-ER","Smile SVC Tanimoto classification","0.1","3.0","cdk_fp","4","0.7620426005369101","0.753899014087943","0.7766902608082706","0.7555385267145164"
"NR-ER","Smile SVC Tanimoto classification","1.0","3.0","cdk_fp","4","0.7622792962133292","0.7522187591401002","0.7849726856203055","0.7496464438795818"
"NR-ER","Smile SVC Tanimoto classification","10.0","3.0","cdk_fp","4","0.7656423310987948","0.7621311969874266","0.7907439497180477","0.74405184659091"
"NR-ER","Smile SVC Tanimoto classification","0.001","0.0","rdkit_fp","5","0.7641451340199906","0.7604501803646336","0.7637763027360053","0.7682089189593327"
"NR-ER","Smile SVC Tanimoto classification","0.01","0.0","rdkit_fp","5","0.759797808977318","0.7566821743687269","0.7618460213032588","0.7608652312599684"
"NR-ER","Smile SVC Tanimoto classification","0.1","0.0","rdkit_fp","5","0.7636328900859096","0.7613885639075766","0.7696650480367591","0.7598450583133932"
"NR-ER","Smile SVC Tanimoto classification","1.0","0.0","rdkit_fp","5","0.7761117084330151","0.7744490043385007","0.7916829835004193","0.7622031374601254"
"NR-ER","Smile SVC Tanimoto classification","10.0","0.0","rdkit_fp","5","0.7728557940882603","0.7749501864580269","0.7899990862573129","0.7536181095494413"
"NR-ER","Smile SVC Tanimoto classification","0.001","1.0","rdkit_fp","5","0.7569601274673959","0.7595110351467342","0.7484466374269009","0.7629227098285526"
"NR-ER","Smile SVC Tanimoto classification","0.01","1.0","rdkit_fp","5","0.7651284819103079","0.7658603575606919","0.7647863147451942","0.7647387734250379"
"NR-ER","Smile SVC Tanimoto classification","0.1","1.0","rdkit_fp","5","0.7763450043243721","0.7765436104611588","0.7831003289473681","0.7693910735645897"
"NR-ER","Smile SVC Tanimoto classification","1.0","1.0","rdkit_fp","5","0.7679434003980701","0.7694889770400722","0.7823024357769425","0.7520387883771953"
"NR-ER","Smile SVC Tanimoto classification","10.0","1.0","rdkit_fp","5","0.767953510473243","0.7628456480939856","0.7897657555346702","0.7512491277910729"
"NR-ER","Smile SVC Tanimoto classification","0.001","2.0","rdkit_fp","5","0.7599768913725268","0.7619179280003898","0.7532225746658326","0.7647901714513577"
"NR-ER","Smile SVC Tanimoto classification","0.01","2.0","rdkit_fp","5","0.7710766760800292","0.7655176038315381","0.7829861111111085","0.7647263132974409"
"NR-ER","Smile SVC Tanimoto classification","0.1","2.0","rdkit_fp","5","0.7722703863853383","0.7682444001657357","0.7865676561194695","0.76199910287081"
"NR-ER","Smile SVC Tanimoto classification","1.0","2.0","rdkit_fp","5","0.7711459831210221","0.7639455067271123","0.7919587379908153","0.7575337046451386"
"NR-ER","Smile SVC Tanimoto classification","10.0","2.0","rdkit_fp","5","0.7606084515912063","0.7625760151603787","0.7799136513157925","0.7393356882974476"
"NR-ER","Smile SVC Tanimoto classification","0.001","3.0","rdkit_fp","5","0.7646430615727837","0.765442959686072","0.7643065998329183","0.7641796251993607"
"NR-ER","Smile SVC Tanimoto classification","0.01","3.0","rdkit_fp","5","0.7696060611143644","0.768559733596567","0.7832667606516297","0.7569916890948967"
"NR-ER","Smile SVC Tanimoto classification","0.1","3.0","rdkit_fp","5","0.7692982921825323","0.7649021704689517","0.7848951806599862","0.7580975254186589"
"NR-ER","Smile SVC Tanimoto classification","1.0","3.0","rdkit_fp","5","0.7646728088786259","0.7487820817490467","0.7802530414578069","0.7649833034290241"
"NR-ER","Smile SVC Tanimoto classification","10.0","3.0","rdkit_fp","5","0.7637280397422854","0.7656272850248663","0.7866541353383502","0.7389026988636397"
"NR-ER","Smile SVC Tanimoto classification","0.001","0.0","cdk_fp","5","0.7649258187567489","0.7555975492346697","0.7774767321950653","0.7617031748405116"
"NR-ER","Smile SVC Tanimoto classification","0.01","0.0","cdk_fp","5","0.7646131022928633","0.7585376145559166","0.7754208111424491","0.7598808811802241"
"NR-ER","Smile SVC Tanimoto classification","0.1","0.0","cdk_fp","5","0.7591567319216416","0.7517762259920064","0.7674500378550543","0.7582439319178639"
"NR-ER","Smile SVC Tanimoto classification","1.0","0.0","cdk_fp","5","0.7767367909292888","0.7626567527054692","0.7902674981725087","0.7772861219098884"
"NR-ER","Smile SVC Tanimoto classification","10.0","0.0","cdk_fp","5","0.7658037379436635","0.757823163449354","0.7901222783521329","0.7494657720295038"
"NR-ER","Smile SVC Tanimoto classification","0.001","1.0","cdk_fp","5","0.7651941537784799","0.7727672260407586","0.7653843267021719","0.757430908592509"
"NR-ER","Smile SVC Tanimoto classification","0.01","1.0","cdk_fp","5","0.7671001372552401","0.7691919238081347","0.773803812917713","0.7583046750398724"
"NR-ER","Smile SVC Tanimoto classification","0.1","1.0","cdk_fp","5","0.7700046597555016","0.7586823327971147","0.7948149997389277","0.7565166467304627"
"NR-ER","Smile SVC Tanimoto classification","1.0","1.0","cdk_fp","5","0.764529680873233","0.7571894498878771","0.7841552122493697","0.7522443804824523"
"NR-ER","Smile SVC Tanimoto classification","10.0","1.0","cdk_fp","5","0.7612743731944575","0.7563561774885419","0.7874038938492159","0.740063048245615"
"NR-ER","Smile SVC Tanimoto classification","0.001","2.0","cdk_fp","5","0.7646060031028127","0.7678833662376998","0.7662344337406","0.759700209330138"
"NR-ER","Smile SVC Tanimoto classification","0.01","2.0","cdk_fp","5","0.7699529992833728","0.7641572523642409","0.782353833803257","0.7633479116826204"
"NR-ER","Smile SVC Tanimoto classification","0.1","2.0","cdk_fp","5","0.7606199521772697","0.7595628290435773","0.7788603996971631","0.743436627791069"
"NR-ER","Smile SVC Tanimoto classification","1.0","2.0","cdk_fp","5","0.7636919820444813","0.7534100187676751","0.7896393000731059","0.7480266272926627"
"NR-ER","Smile SVC Tanimoto classification","10.0","2.0","cdk_fp","5","0.7600674062010832","0.7613268682363276","0.7828221269319148","0.7360532234350072"
"NR-ER","Smile SVC Tanimoto classification","0.001","3.0","cdk_fp","5","0.7648546466765126","0.7622835319781626","0.7666896734022552","0.7655907346491201"
"NR-ER","Smile SVC Tanimoto classification","0.01","3.0","cdk_fp","5","0.767479446711012","0.7614548296285492","0.7830277190371814","0.7579557914673053"
"NR-ER","Smile SVC Tanimoto classification","0.1","3.0","cdk_fp","5","0.7672351936218854","0.7678132921419506","0.7894728683688397","0.7444194203548655"
"NR-ER","Smile SVC Tanimoto classification","1.0","3.0","cdk_fp","5","0.7673603169043024","0.760266616700794","0.7825284239243944","0.7592859100877186"
"NR-ER","Smile SVC Tanimoto classification","10.0","3.0","cdk_fp","5","0.7567272455093824","0.7458861935751222","0.7809212157999136","0.7433743271531115"
