"NAME [String]","METHOD [String]","gamma [Double]","scalerType [String]","featuresColumn [String]","C [Double]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"NR-ER","Smile SVC RBF classification","0.1","Standard","cdk_fp","0.01","0.6631594542709393","0.6603714231744177","0.6711709286236448","0.6579360110147551"
"NR-ER","Smile SVC RBF classification","1.0","Standard","cdk_fp","0.01","0.6524847304545593","0.6490095178902228","0.6618964403195476","0.6465482331539076"
"NR-ER","Smile SVC RBF classification","1.0E-4","MaxMin","rdkit_desc","0.01","0.6140757628509652","0.5898106171395153","0.6555859048663304","0.5968307665470501"
"NR-ER","Smile SVC RBF classification","0.001","MaxMin","rdkit_desc","0.01","0.7035190730470369","0.6880758262649881","0.7073510599415175","0.7151303329346048"
"NR-ER","Smile SVC RBF classification","0.01","MaxMin","rdkit_desc","0.01","0.6809495460979317","0.6581100102369126","0.7060946637426885","0.6786439643141942"
"NR-ER","Smile SVC RBF classification","0.1","MaxMin","rdkit_desc","0.01","0.6976809230839364","0.6859279028955855","0.7159157659774384","0.6911991003787848"
"NR-ER","Smile SVC RBF classification","1.0","MaxMin","rdkit_desc","0.01","0.7473196638928528","0.7549767841474152","0.751197655597327","0.7357845519338161"
"NR-ER","Smile SVC RBF classification","1.0E-4","Standard","rdkit_desc","0.01","0.715895212113451","0.7211553695037548","0.7070279866332496","0.7195022802033482"
"NR-ER","Smile SVC RBF classification","0.001","Standard","rdkit_desc","0.01","0.7406646323002013","0.7284110851126058","0.7410861137218063","0.7524966980661919"
"NR-ER","Smile SVC RBF classification","0.01","Standard","rdkit_desc","0.01","0.7519440752290628","0.7567164497416428","0.752339833959902","0.7467759419856438"
"NR-ER","Smile SVC RBF classification","0.1","Standard","rdkit_desc","0.01","0.7664741887709251","0.7763943221702245","0.7728631474519627","0.7501650966905882"
"NR-ER","Smile SVC RBF classification","1.0","Standard","rdkit_desc","0.01","0.7326283442433604","0.7443552269182041","0.7360164734753554","0.7175133323365218"
"NR-ER","Smile SVC RBF classification","1.0E-4","MaxMin","cdk_desc","0.01","0.6858899562278409","0.6266574046992269","0.7173516473475311","0.7136608166367645"
"NR-ER","Smile SVC RBF classification","0.001","MaxMin","cdk_desc","0.01","0.6795441583755011","0.6678853465925695","0.7215923924394324","0.6491547360945013"
"NR-ER","Smile SVC RBF classification","0.01","MaxMin","cdk_desc","0.01","0.7015519125756962","0.7119307241396126","0.6968821794068519","0.695842834180624"
"NR-ER","Smile SVC RBF classification","0.1","MaxMin","cdk_desc","0.01","0.7392450040234034","0.7278078385492827","0.75554282842523","0.7343843450956976"
"NR-ER","Smile SVC RBF classification","1.0","MaxMin","cdk_desc","0.01","0.7636726629665366","0.7664719825485032","0.7776766134085181","0.7468693929425885"
"NR-ER","Smile SVC RBF classification","1.0E-4","Standard","cdk_desc","0.01","0.7070191927930799","0.7167963037437847","0.6825021538220553","0.7217591208133997"
"NR-ER","Smile SVC RBF classification","0.001","Standard","cdk_desc","0.01","0.7297438820903691","0.7425089268304593","0.699644619360901","0.7470781000797466"
"NR-ER","Smile SVC RBF classification","0.01","Standard","cdk_desc","0.01","0.7605544467212279","0.7670797991615538","0.7646427266081891","0.7499408143939407"
"NR-ER","Smile SVC RBF classification","0.1","Standard","cdk_desc","0.01","0.7728808540698969","0.7730102003509798","0.7793368512426814","0.7662955106160301"
"NR-ER","Smile SVC RBF classification","1.0","Standard","cdk_desc","0.01","0.7286434208984226","0.7285459015794109","0.7338683623120285","0.7235159988038283"
"NR-ER","Smile SVC RBF classification","1.0E-4","MaxMin","rdkit_fp","0.1","0.6487570167426512","0.6334568770108197","0.6661086309523799","0.6467055422647542"
"NR-ER","Smile SVC RBF classification","0.001","MaxMin","rdkit_fp","0.1","0.6571843493902977","0.647605750950571","0.6715225563909754","0.6524247408293464"
"NR-ER","Smile SVC RBF classification","0.01","MaxMin","rdkit_fp","0.1","0.6667647186288491","0.6490224663644387","0.6770245927318341","0.6742470967902746"
"NR-ER","Smile SVC RBF classification","0.1","MaxMin","rdkit_fp","0.1","0.6935972581072534","0.6971572767378394","0.7210376200918955","0.662596877492025"
"NR-ER","Smile SVC RBF classification","1.0","MaxMin","rdkit_fp","0.1","0.7311365860440601","0.7358587428097891","0.7412182800751799","0.7163327352472111"
"NR-ER","Smile SVC RBF classification","1.0E-4","Standard","rdkit_fp","0.1","0.5858256827023638","0.5557949753826666","0.6217301065162918","0.579951966208133"
"NR-ER","Smile SVC RBF classification","0.001","Standard","rdkit_fp","0.1","0.6767140051630275","0.687762777859025","0.6865544394841271","0.6558247981459308"
"NR-ER","Smile SVC RBF classification","0.01","Standard","rdkit_fp","0.1","0.6947671900587981","0.695070287364726","0.7097610562865515","0.6794702265251166"
"NR-ER","Smile SVC RBF classification","0.1","Standard","rdkit_fp","0.1","0.6636699459896317","0.6634554450619119","0.6662432448308278","0.6613111480761557"
"NR-ER","Smile SVC RBF classification","1.0","Standard","rdkit_fp","0.1","0.6537945787457428","0.6516944221019808","0.6591078934314967","0.650581420703751"
"NR-ER","Smile SVC RBF classification","1.0E-4","MaxMin","cdk_fp","0.1","0.6312556294096011","0.6500872879496951","0.6387575383771933","0.6049220619019148"
"NR-ER","Smile SVC RBF classification","0.001","MaxMin","cdk_fp","0.1","0.6285586277870722","0.6547502620161881","0.6231439601608203","0.607781661184208"
"NR-ER","Smile SVC RBF classification","0.01","MaxMin","cdk_fp","0.1","0.6420918354060673","0.6541515855025872","0.663860987103176","0.6082629336124389"
"NR-ER","Smile SVC RBF classification","0.1","MaxMin","cdk_fp","0.1","0.6715496717402164","0.6709084344837669","0.6897084834482042","0.6540320972886782"
"NR-ER","Smile SVC RBF classification","1.0","MaxMin","cdk_fp","0.1","0.7332056398722971","0.7378223408404034","0.7445102012844625","0.7172843774920254"
"NR-ER","Smile SVC RBF classification","1.0E-4","Standard","cdk_fp","0.1","0.5587211535710325","0.5496863422540695","0.6070066115810375","0.5194705068779902"
"NR-ER","Smile SVC RBF classification","0.001","Standard","cdk_fp","0.1","0.6913897510739031","0.6874664863020433","0.6913630103905549","0.6953397565291112"
"NR-ER","Smile SVC RBF classification","0.01","Standard","cdk_fp","0.1","0.6833362341126965","0.6872379838159293","0.6865821781015052","0.6761885404206551"
"NR-ER","Smile SVC RBF classification","0.1","Standard","cdk_fp","0.1","0.6638568359182754","0.6574054609047478","0.673759594298244","0.6604054525518341"
"NR-ER","Smile SVC RBF classification","1.0","Standard","cdk_fp","0.1","0.6541306147441918","0.64805742419811","0.6605772243107784","0.653757195723687"
"NR-ER","Smile SVC RBF classification","1.0E-4","MaxMin","rdkit_desc","0.1","0.6719680053883703","0.692668726235741","0.6481144266917289","0.6751208632376409"
"NR-ER","Smile SVC RBF classification","0.001","MaxMin","rdkit_desc","0.1","0.7022681561557222","0.7392542897533392","0.6655138823621546","0.7020362963516733"
"NR-ER","Smile SVC RBF classification","0.01","MaxMin","rdkit_desc","0.1","0.7121375314496262","0.6848706980598613","0.746524514411027","0.7050173818779903"
"NR-ER","Smile SVC RBF classification","0.1","MaxMin","rdkit_desc","0.1","0.7427251380957608","0.7295901579409183","0.7448145102339194","0.7537707461124449"
"NR-ER","Smile SVC RBF classification","1.0","MaxMin","rdkit_desc","0.1","0.7488259552416082","0.744986655454818","0.7548118342731927","0.7466793759968141"
"NR-ER","Smile SVC RBF classification","1.0E-4","Standard","rdkit_desc","0.1","0.6740348593356879","0.7356607073218306","0.6618597274436092","0.624584143241624"
"NR-ER","Smile SVC RBF classification","0.001","Standard","rdkit_desc","0.1","0.7383480728696837","0.7381087306229877","0.7429576545530463","0.7339778334330173"
"NR-ER","Smile SVC RBF classification","0.01","Standard","rdkit_desc","0.1","0.7522384050117076","0.7519864482792243","0.7606940528404282","0.7440347139154705"
"NR-ER","Smile SVC RBF classification","0.1","Standard","rdkit_desc","0.1","0.7693668567900166","0.7766982304767531","0.7743904030910608","0.7570119368022361"
"NR-ER","Smile SVC RBF classification","1.0","Standard","rdkit_desc","0.1","0.7351632989157094","0.7467925867700108","0.7357864061194628","0.7229109038576546"
"NR-ER","Smile SVC RBF classification","1.0E-4","MaxMin","cdk_desc","0.1","0.6487417839847449","0.6609739080627822","0.7038657842522956","0.5813856596391568"
"NR-ER","Smile SVC RBF classification","0.001","MaxMin","cdk_desc","0.1","0.6791647649038056","0.7284164168372811","0.5881076388888891","0.7209702389852468"
"NR-ER","Smile SVC RBF classification","0.01","MaxMin","cdk_desc","0.1","0.719468477413677","0.6864625987130787","0.7418774801587311","0.7300653533692212"
"NR-ER","Smile SVC RBF classification","0.1","MaxMin","cdk_desc","0.1","0.747567987845943","0.7537748610704893","0.7556178858604843","0.7333112166068557"
"NR-ER","Smile SVC RBF classification","1.0","MaxMin","cdk_desc","0.1","0.7542482565594076","0.7617267475870128","0.7626651263575612","0.7383528957336487"
"NR-ER","Smile SVC RBF classification","1.0E-4","Standard","cdk_desc","0.1","0.705405935352204","0.6662546005167227","0.7447394527986646","0.7052237527412245"
"NR-ER","Smile SVC RBF classification","0.001","Standard","cdk_desc","0.1","0.7485882951464067","0.7565991517987752","0.7423376148705088","0.7468281187699357"
"NR-ER","Smile SVC RBF classification","0.01","Standard","cdk_desc","0.1","0.7619059736784507","0.7693236935751243","0.7664604218880531","0.7499338055721747"
"NR-ER","Smile SVC RBF classification","0.1","Standard","cdk_desc","0.1","0.7707119368899655","0.7738008189529132","0.7734685019841254","0.7648664897328579"
"NR-ER","Smile SVC RBF classification","1.0","Standard","cdk_desc","0.1","0.7292683326078752","0.7300007007409588","0.7355343110380106","0.7222699860446559"
"NR-ER","Smile SVC RBF classification","1.0E-4","MaxMin","rdkit_fp","1.0","0.650505172551212","0.6340646936238634","0.6684370431286543","0.6490137809011185"
"NR-ER","Smile SVC RBF classification","0.001","MaxMin","rdkit_fp","1.0","0.6615716648554706","0.6800805242761021","0.6690293441938195","0.6356051260964901"
"NR-ER","Smile SVC RBF classification","0.01","MaxMin","rdkit_fp","1.0","0.6606919754482113","0.6443549222482208","0.6724950396825394","0.6652259644138735"
"NR-ER","Smile SVC RBF classification","0.1","MaxMin","rdkit_fp","1.0","0.6765672296488813","0.6754708674563688","0.7033713841896388","0.650859437300636"
"NR-ER","Smile SVC RBF classification","1.0","MaxMin","rdkit_fp","1.0","0.7293922463473422","0.7350711709076766","0.7368943191311617","0.7162112490031881"
"NR-ER","Smile SVC RBF classification","1.0E-4","Standard","rdkit_fp","1.0","0.5527533740596361","0.5532738312859532","0.5772079939431928","0.5277782969497624"
"NR-ER","Smile SVC RBF classification","0.001","Standard","rdkit_fp","1.0","0.6863007221194803","0.6951045627376441","0.7208581349206382","0.6429394687001587"
"NR-ER","Smile SVC RBF classification","0.01","Standard","rdkit_fp","1.0","0.6957138755340706","0.6980811884566644","0.7047175229740988","0.6843429151714485"
"NR-ER","Smile SVC RBF classification","0.1","Standard","rdkit_fp","1.0","0.6654562080593079","0.6648904406746621","0.6691133758876339","0.6623648076156277"
"NR-ER","Smile SVC RBF classification","1.0","Standard","rdkit_fp","1.0","0.6546302666299847","0.6563513027688386","0.6554488434628215","0.6520906536582942"
"NR-ER","Smile SVC RBF classification","1.0E-4","MaxMin","cdk_fp","1.0","0.6328901855377888","0.6472294835234468","0.6437684380221363","0.6076726350677831"
"NR-ER","Smile SVC RBF classification","0.001","MaxMin","cdk_fp","1.0","0.6230564915512212","0.6357160049234687","0.6292089272660792","0.6042445424641156"
"NR-ER","Smile SVC RBF classification","0.01","MaxMin","cdk_fp","1.0","0.6607751530705309","0.6747899300477737","0.6259618773496244","0.6815736518141945"
"NR-ER","Smile SVC RBF classification","0.1","MaxMin","cdk_fp","1.0","0.6519720101627066","0.6514186957687437","0.6919169668964079","0.6125803678229682"
"NR-ER","Smile SVC RBF classification","1.0","MaxMin","cdk_fp","1.0","0.7210574863073588","0.7189366103636564","0.7339891068817846","0.7102467416766353"
"NR-ER","Smile SVC RBF classification","1.0E-4","Standard","cdk_fp","1.0","0.557789605058593","0.6117902712781556","0.5493722914055977","0.5122062524920254"
"NR-ER","Smile SVC RBF classification","0.001","Standard","cdk_fp","1.0","0.6924108874341514","0.7027708211465327","0.6903260756056806","0.6841357655502407"
"NR-ER","Smile SVC RBF classification","0.01","Standard","cdk_fp","1.0","0.6834738223204129","0.6937167909720228","0.6835945658416858","0.6731101101475299"
"NR-ER","Smile SVC RBF classification","0.1","Standard","cdk_fp","1.0","0.6669948070881402","0.6626572097104381","0.6740271903717655","0.6643000211822172"
"NR-ER","Smile SVC RBF classification","1.0","Standard","cdk_fp","1.0","0.6550820738734869","0.6516913754021679","0.6619984205304941","0.6515564256877985"
"NR-ER","Smile SVC RBF classification","1.0E-4","MaxMin","rdkit_desc","1.0","0.616340211482844","0.571058179779661","0.5801890794695103","0.6977733751993609"
"NR-ER","Smile SVC RBF classification","0.001","MaxMin","rdkit_desc","1.0","0.6397213093787691","0.5626005410938865","0.6928046026524679","0.6637587843899531"
"NR-ER","Smile SVC RBF classification","0.01","MaxMin","rdkit_desc","1.0","0.729968670760293","0.7345989324363837","0.727042214912278","0.7282648649322171"
"NR-ER","Smile SVC RBF classification","0.1","MaxMin","rdkit_desc","1.0","0.7375113043695828","0.7358252291118218","0.7319715303884705","0.7447371536084558"
"NR-ER","Smile SVC RBF classification","1.0","MaxMin","rdkit_desc","1.0","0.7458023721705712","0.7546294603685242","0.7397693452380902","0.7430083109050993"
"NR-ER","Smile SVC RBF classification","1.0E-4","Standard","rdkit_desc","1.0","0.7403566469328183","0.7518889538851506","0.7272380169172906","0.741942969996014"
"NR-ER","Smile SVC RBF classification","0.001","Standard","rdkit_desc","1.0","0.7415011439801317","0.7443102880959344","0.7299221360693398","0.7502710077751205"
"NR-ER","Smile SVC RBF classification","0.01","Standard","rdkit_desc","1.0","0.7563499939050279","0.7655884396022252","0.7480974571846303","0.7553640849282282"
"NR-ER","Smile SVC RBF classification","0.1","Standard","rdkit_desc","1.0","0.7685275303488831","0.777678506142149","0.7766845499164576","0.7512195349880424"
"NR-ER","Smile SVC RBF classification","1.0","Standard","rdkit_desc","1.0","0.7359148452831025","0.7496800965194507","0.7356036575814537","0.7224607817484032"
"NR-ER","Smile SVC RBF classification","1.0E-4","MaxMin","cdk_desc","1.0","0.6709325232242684","0.61699327288681","0.7040452694235576","0.6917590273624377"
"NR-ER","Smile SVC RBF classification","0.001","MaxMin","cdk_desc","1.0","0.7125886980382719","0.7299062530467062","0.7244413116123678","0.6834185294557414"
"NR-ER","Smile SVC RBF classification","0.01","MaxMin","cdk_desc","1.0","0.7409675074400864","0.7301537974066493","0.75474004020468","0.7380086847089301"
"NR-ER","Smile SVC RBF classification","0.1","MaxMin","cdk_desc","1.0","0.7485525610895963","0.7484126693965151","0.7538948282163735","0.7433501856559003"
"NR-ER","Smile SVC RBF classification","1.0","MaxMin","cdk_desc","1.0","0.7675766375081662","0.7709430145266614","0.7749353853383458","0.7568515126594911"
"NR-ER","Smile SVC RBF classification","1.0E-4","Standard","cdk_desc","1.0","0.7332872952148813","0.7498316698352333","0.7336896929824576","0.7163405228269534"
"NR-ER","Smile SVC RBF classification","0.001","Standard","cdk_desc","1.0","0.744682737813184","0.7540924795261758","0.7373430320593092","0.7426127018540669"
"NR-ER","Smile SVC RBF classification","0.01","Standard","cdk_desc","1.0","0.7708499329606759","0.7852168031588185","0.7656625287176285","0.7616704670055812"
"NR-ER","Smile SVC RBF classification","0.1","Standard","cdk_desc","1.0","0.7707663593232018","0.7695735229599308","0.7755227913533816","0.7672027636562931"
"NR-ER","Smile SVC RBF classification","1.0","Standard","cdk_desc","1.0","0.7307724053982761","0.7320831200643495","0.7371121488617384","0.7231219472687405"
"NR-ER","Smile SVC RBF classification","1.0E-4","MaxMin","rdkit_fp","10.0","0.6505228250783409","0.6346466132884878","0.6673878707184634","0.6495339912280715"
"NR-ER","Smile SVC RBF classification","0.001","MaxMin","rdkit_fp","10.0","0.6661457205007955","0.6744883067661143","0.6650464050751859","0.6589024496610862"
"NR-ER","Smile SVC RBF classification","0.01","MaxMin","rdkit_fp","10.0","0.6262283782659281","0.6204093850541124","0.6439976895363373","0.6142780602073347"
"NR-ER","Smile SVC RBF classification","0.1","MaxMin","rdkit_fp","10.0","0.6456954704270311","0.6518482804426273","0.6726484179198041","0.6125897129186623"
"NR-ER","Smile SVC RBF classification","1.0","MaxMin","rdkit_fp","10.0","0.7107975748350438","0.7110212842449125","0.7315032372598189","0.6898682030003999"
"NR-ER","Smile SVC RBF classification","1.0E-4","Standard","rdkit_fp","10.0","0.5552538370645257","0.5358786986935752","0.5737390350877215","0.5561437774122805"
"NR-ER","Smile SVC RBF classification","0.001","Standard","rdkit_fp","10.0","0.6696962030131649","0.684461678609728","0.6979533795426052","0.6266735508871617"
"NR-ER","Smile SVC RBF classification","0.01","Standard","rdkit_fp","10.0","0.6980803277363434","0.7009344228331857","0.7133939993212202","0.6799125610546243"
"NR-ER","Smile SVC RBF classification","0.1","Standard","rdkit_fp","10.0","0.6657432914667725","0.6631766720288591","0.6702539225668326","0.6637992798046258"
"NR-ER","Smile SVC RBF classification","1.0","Standard","rdkit_fp","10.0","0.6579557446587448","0.6574100309544754","0.6611744204260672","0.6552827825956917"
"NR-ER","Smile SVC RBF classification","1.0E-4","MaxMin","cdk_fp","10.0","0.633088781681452","0.6717036231354192","0.620260775637009","0.607301946271928"
"NR-ER","Smile SVC RBF classification","0.001","MaxMin","cdk_fp","10.0","0.623850766237762","0.6442985583016524","0.6302189392752701","0.5970348011363636"
"NR-ER","Smile SVC RBF classification","0.01","MaxMin","cdk_fp","10.0","0.593426430434497","0.6217346994735333","0.5889438766186325","0.5696007152113254"
"NR-ER","Smile SVC RBF classification","0.1","MaxMin","cdk_fp","10.0","0.6324468427304349","0.639725461879692","0.6763205213554708","0.5812945449561419"
"NR-ER","Smile SVC RBF classification","1.0","MaxMin","cdk_fp","10.0","0.7058678395395463","0.7027738678463487","0.7169527007623202","0.6978769500099703"
"NR-ER","Smile SVC RBF classification","1.0E-4","Standard","cdk_fp","10.0","0.5453469780653992","0.536932856829483","0.5956908873746907","0.5034171899920242"
"NR-ER","Smile SVC RBF classification","0.001","Standard","cdk_fp","10.0","0.679105713955335","0.6805809447206794","0.6867208711883894","0.670015325956936"
"NR-ER","Smile SVC RBF classification","0.01","Standard","cdk_fp","10.0","0.6858444975828114","0.6859720800428989","0.688913853644532","0.6826475590610037"
