"NAME [String]","METHOD [String]","numTrees [Int]","featuresColumn [String]","maxDepth [Int]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"SR-HSE","Weka RF classification","30","cdk_desc","40","0.808184157624285","0.8212462486179117","0.7920459617751687","0.8112602624797745"
"SR-HSE","Weka RF classification","40","cdk_desc","40","0.8167735720892496","0.8196604012004423","0.8072848331552394","0.8233754819120673"
"SR-HSE","Weka RF classification","50","cdk_desc","40","0.8218389147933142","0.8187268993839836","0.8225287768324518","0.8242610681635074"
"SR-HSE","Weka RF classification","60","cdk_desc","40","0.8258892618918834","0.8221718527878692","0.8289942649226982","0.8265016679650825"
"SR-HSE","Weka RF classification","70","cdk_desc","40","0.8261863704166331","0.8225146106460275","0.8248518889234555","0.8311926116804162"
"SR-HSE","Weka RF classification","30","rdkit_fp","50","0.7141795475728409","0.7483604485863237","0.7119188838241072","0.6822593103080917"
"SR-HSE","Weka RF classification","40","rdkit_fp","50","0.734371572928314","0.7787821829094899","0.7278256076612051","0.6965069282142472"
"SR-HSE","Weka RF classification","50","rdkit_fp","50","0.7565928667508245","0.8045379876796742","0.7650714855743959","0.7001691269984035"
"SR-HSE","Weka RF classification","60","rdkit_fp","50","0.7628241649880242","0.8026630864002504","0.7725395977330355","0.7132698108307863"
"SR-HSE","Weka RF classification","70","rdkit_fp","50","0.7701915093778479","0.8092686779339737","0.7799941837659481","0.7213116664336218"
"SR-HSE","Weka RF classification","30","cdk_fp","50","0.7322070635667736","0.7956815668930672","0.7308554598206455","0.670084163986608"
"SR-HSE","Weka RF classification","40","cdk_fp","50","0.73470075930535","0.7829884694361041","0.7443494609838899","0.6767643474960556"
"SR-HSE","Weka RF classification","50","cdk_fp","50","0.7465055497914564","0.7910772389827841","0.7521438909253292","0.6962955194662563"
"SR-HSE","Weka RF classification","60","cdk_fp","50","0.7486353250526835","0.7900679197599091","0.7556556113132511","0.70018244408489"
"SR-HSE","Weka RF classification","70","cdk_fp","50","0.7568070744303516","0.7970162691517889","0.7541474482963852","0.7192575058428805"
"SR-HSE","Weka RF classification","30","rdkit_desc","50","0.8041602276738452","0.8222824198388881","0.7811269967943082","0.8090712663883396"
"SR-HSE","Weka RF classification","40","rdkit_desc","50","0.8105129417516544","0.8278392039172326","0.785402943284955","0.8182966780527757"
"SR-HSE","Weka RF classification","50","rdkit_desc","50","0.8154139556886916","0.8291770652345601","0.7942236680147705","0.8228411338167436"
"SR-HSE","Weka RF classification","60","rdkit_desc","50","0.8162330305193229","0.8320723424419523","0.7924838700950887","0.8241428790209278"
"SR-HSE","Weka RF classification","70","rdkit_desc","50","0.8180114913871698","0.8297504343705577","0.7960361688601535","0.8282478709307979"
"SR-HSE","Weka RF classification","30","cdk_desc","50","0.808184157624285","0.8212462486179117","0.7920459617751687","0.8112602624797745"
"SR-HSE","Weka RF classification","40","cdk_desc","50","0.8167735720892496","0.8196604012004423","0.8072848331552394","0.8233754819120673"
"SR-HSE","Weka RF classification","50","cdk_desc","50","0.8218389147933142","0.8187268993839836","0.8225287768324518","0.8242610681635074"
"SR-HSE","Weka RF classification","60","cdk_desc","50","0.8258892618918834","0.8221718527878692","0.8289942649226982","0.8265016679650825"
"SR-HSE","Weka RF classification","70","cdk_desc","50","0.8261863704166331","0.8225146106460275","0.8248518889234555","0.8311926116804162"
