"NAME [String]","METHOD [String]","numTrees [Int]","featuresColumn [String]","foldSize [Int]","maxDepth [Int]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"NR-AhR","Weka RF on folded fp classification","50","rdkit_fp","500","50","0.9105685285404483","0.9226787447428015","0.9093736402832155","0.8996532005953278"
"NR-AhR","Weka RF on folded fp classification","60","rdkit_fp","500","50","0.9123166025035253","0.9243210575505942","0.9092818152536923","0.903346934706289"
"NR-AhR","Weka RF on folded fp classification","70","rdkit_fp","500","50","0.9130884298163574","0.9265879434918574","0.9112666485842025","0.9014106973730127"
"NR-AhR","Weka RF on folded fp classification","30","cdk_fp","500","50","0.8966970249130716","0.9083569982146491","0.9067057700023157","0.8750283065222497"
"NR-AhR","Weka RF on folded fp classification","40","cdk_fp","500","50","0.9026823311387103","0.9131925722228205","0.9065743895754598","0.888280031617851"
"NR-AhR","Weka RF on folded fp classification","50","cdk_fp","500","50","0.906323067899733","0.9164764489497578","0.9100383122277043","0.8924544425217372"
"NR-AhR","Weka RF on folded fp classification","60","cdk_fp","500","50","0.9075311530180721","0.9180708328839997","0.9109551498301944","0.8935674763400221"
"NR-AhR","Weka RF on folded fp classification","70","cdk_fp","500","50","0.9085346775358585","0.9189305570533334","0.912230811394216","0.894442664160026"
"NR-AhR","Weka RF on folded fp classification","30","rdkit_fp","1000","50","0.8972008573976143","0.9050251926141635","0.8949924279667986","0.8915849516118806"
"NR-AhR","Weka RF on folded fp classification","40","rdkit_fp","1000","50","0.9041749349682942","0.9152190649076736","0.9011397605203268","0.8961659794768823"
"NR-AhR","Weka RF on folded fp classification","50","rdkit_fp","1000","50","0.9070878209814937","0.9159357513450034","0.9051503952714309","0.9001773163280465"
"NR-AhR","Weka RF on folded fp classification","60","rdkit_fp","1000","50","0.9102425020935189","0.9210229519393343","0.9092260138896073","0.9004785404516149"
"NR-AhR","Weka RF on folded fp classification","70","rdkit_fp","1000","50","0.9120416961602905","0.9239001821297175","0.9109480863664","0.9012768199847541"
"NR-AhR","Weka RF on folded fp classification","30","cdk_fp","1000","50","0.9003867615498867","0.9139017697736513","0.895036221442409","0.8922222934335998"
"NR-AhR","Weka RF on folded fp classification","40","cdk_fp","1000","50","0.9037687150761137","0.9174185508705046","0.8993082043544856","0.8945793900033506"
"NR-AhR","Weka RF on folded fp classification","50","cdk_fp","1000","50","0.90648622624205","0.9168988221479333","0.9043493984754251","0.8982104581027914"
"NR-AhR","Weka RF on folded fp classification","60","cdk_fp","1000","50","0.907314253479749","0.9191926680805703","0.9040753360796097","0.8986747562790669"
"NR-AhR","Weka RF on folded fp classification","70","cdk_fp","1000","50","0.909009307057424","0.9214842673472526","0.9058270751043968","0.8997165787206224"
"NR-AhR","Weka RF on folded fp classification","30","rdkit_fp","2000","50","0.908898368140091","0.919604556837646","0.9068512773568014","0.9002392702258255"
"NR-AhR","Weka RF on folded fp classification","40","rdkit_fp","2000","50","0.9128448196021988","0.9254496327450041","0.9090677923002763","0.9040170337613159"
"NR-AhR","Weka RF on folded fp classification","50","rdkit_fp","2000","50","0.9150959066896437","0.928213031860725","0.9116106392717368","0.9054640489364693"
"NR-AhR","Weka RF on folded fp classification","60","rdkit_fp","2000","50","0.9159256308092824","0.9298096624609173","0.9111423316211572","0.906824898345773"
"NR-AhR","Weka RF on folded fp classification","70","rdkit_fp","2000","50","0.9164454329063526","0.9305570533328467","0.9121637084880294","0.906615536898182"
"NR-AhR","Weka RF on folded fp classification","30","cdk_fp","2000","50","0.904658230352578","0.9178596462849216","0.909430147993697","0.8866848967791157"
"NR-AhR","Weka RF on folded fp classification","40","cdk_fp","2000","50","0.9077965187643898","0.9226308158692419","0.9100404312668469","0.8907183091570806"
"NR-AhR","Weka RF on folded fp classification","50","cdk_fp","2000","50","0.909630522798324","0.9217373917106966","0.911530115784294","0.895624060899981"
"NR-AhR","Weka RF on folded fp classification","60","cdk_fp","2000","50","0.9110530468337886","0.9211292941275063","0.9148654833952148","0.8971643629786445"
"NR-AhR","Weka RF on folded fp classification","70","cdk_fp","2000","50","0.9111031038088145","0.922952089099771","0.9140644865992054","0.8962927357274671"
