"NAME [String]","METHOD [String]","degree [Int]","C [Double]","featuresColumn [String]","scalerType [String]","offset [Double]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"NR-ER","Smile SVC Poly classification","2","1.0","cdk_desc","MaxMin","0.0","0.7503539295751374","0.7596656551623324","0.758545941677113","0.7328501918859669"
"NR-ER","Smile SVC Poly classification","3","1.0","cdk_desc","MaxMin","0.0","0.7387172625102506","0.7473486094862042","0.7423808544799506","0.7264223235645968"
"NR-ER","Smile SVC Poly classification","4","1.0","cdk_desc","MaxMin","0.0","0.6833223609463186","0.648972957492445","0.6570886852548042","0.7439054400917063"
"NR-ER","Smile SVC Poly classification","2","1.0E-4","rdkit_fp","Standard","0.0","0.7395456315258412","0.754404766257193","0.7439627715121105","0.72026935680822"
"NR-ER","Smile SVC Poly classification","3","1.0E-4","rdkit_fp","Standard","0.0","0.7274503257698656","0.7344306022716234","0.7163302135547227","0.7315901614832507"
"NR-ER","Smile SVC Poly classification","4","1.0E-4","rdkit_fp","Standard","0.0","0.6926979669875403","0.731168348444965","0.671715910870928","0.6752096416467277"
"NR-ER","Smile SVC Poly classification","2","0.001","rdkit_fp","Standard","0.0","0.7492688792745231","0.747187896070978","0.7482271760129512","0.7523915657396402"
"NR-ER","Smile SVC Poly classification","3","0.001","rdkit_fp","Standard","0.0","0.6899740516243437","0.6707606695427526","0.6751758954678344","0.7239855898624438"
"NR-ER","Smile SVC Poly classification","4","0.001","rdkit_fp","Standard","0.0","0.6891002594457873","0.6901209235156506","0.6691190867794461","0.7080607680422657"
"NR-ER","Smile SVC Poly classification","2","0.01","rdkit_fp","Standard","0.0","0.7348693256638414","0.7358945415326168","0.7325768849206341","0.7361365505382733"
"NR-ER","Smile SVC Poly classification","3","0.01","rdkit_fp","Standard","0.0","0.6952611315191772","0.6749514051379544","0.7132969141604051","0.697535075259172"
"NR-ER","Smile SVC Poly classification","4","0.01","rdkit_fp","Standard","0.0","0.688233739236216","0.6669294445256915","0.6759721569548879","0.7217996162280685"
"NR-ER","Smile SVC Poly classification","2","0.1","rdkit_fp","Standard","0.0","0.7293530579554915","0.7431883408891446","0.7277764724310753","0.7170943605462546"
"NR-ER","Smile SVC Poly classification","3","0.1","rdkit_fp","Standard","0.0","0.6674121681321316","0.6898352954080152","0.6289943609022541","0.6834068480861255"
"NR-ER","Smile SVC Poly classification","4","0.1","rdkit_fp","Standard","0.0","0.7022354172351184","0.727656265233495","0.6442497846177941","0.7348002018540662"
"NR-ER","Smile SVC Poly classification","2","1.0","rdkit_fp","Standard","0.0","0.7240937441880297","0.7305795737057652","0.7133931834795343","0.7283084753787897"
