"NAME [String]","METHOD [String]","numTrees [Int]","featuresColumn [String]","foldSize [Int]","maxDepth [Int]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"SR-ARE","Weka RF on folded fp classification","50","cdk_fp","2000","20","0.8321787583778599","0.8259093321484612","0.8242639797334983","0.8463629632516204"
"SR-ARE","Weka RF on folded fp classification","60","cdk_fp","2000","20","0.8338774193321132","0.8316192715468838","0.8246679102638069","0.8453450761856487"
"SR-ARE","Weka RF on folded fp classification","70","cdk_fp","2000","20","0.8359903902684493","0.8347234050431352","0.8244468616665085","0.8488009040957041"
"SR-ARE","Weka RF on folded fp classification","30","rdkit_fp","500","30","0.8478732957340678","0.8506413460707618","0.8389136177067924","0.854064923424649"
"SR-ARE","Weka RF on folded fp classification","40","rdkit_fp","500","30","0.8508224288065881","0.8542515212105427","0.842755728577759","0.8554600366314626"
"SR-ARE","Weka RF on folded fp classification","50","rdkit_fp","500","30","0.8547980302029113","0.8570139223164251","0.845998304763994","0.8613818635283149"
"SR-ARE","Weka RF on folded fp classification","60","rdkit_fp","500","30","0.8562189425565153","0.8584441070833435","0.8489228254145457","0.8612898951716568"
"SR-ARE","Weka RF on folded fp classification","70","rdkit_fp","500","30","0.8582820271154521","0.8643978104441974","0.8494826031573369","0.8609656677448217"
"SR-ARE","Weka RF on folded fp classification","30","cdk_fp","500","30","0.8557531356526535","0.8603425346515109","0.8482246935137292","0.8586921787927209"
"SR-ARE","Weka RF on folded fp classification","40","cdk_fp","500","30","0.8588536144118833","0.8661527566927126","0.8467449401339957","0.8636631464089416"
"SR-ARE","Weka RF on folded fp classification","50","cdk_fp","500","30","0.8602610292488632","0.8663903494155805","0.8489689434672101","0.865423794863799"
"SR-ARE","Weka RF on folded fp classification","60","cdk_fp","500","30","0.8623219404466469","0.8689884412683077","0.8506721308607704","0.8673052492108626"
"SR-ARE","Weka RF on folded fp classification","70","cdk_fp","500","30","0.8645591737377828","0.8714708223793779","0.8536014223443555","0.868605276489615"
"SR-ARE","Weka RF on folded fp classification","30","rdkit_fp","1000","30","0.8446119900962922","0.8518555374532488","0.837413190717229","0.8445672421183986"
"SR-ARE","Weka RF on folded fp classification","40","rdkit_fp","1000","30","0.8489176272316471","0.854752934424406","0.8398351836214153","0.8521647636491197"
"SR-ARE","Weka RF on folded fp classification","50","rdkit_fp","1000","30","0.851453594386668","0.8595788437565564","0.8404426696945536","0.854339269708894"
"SR-ARE","Weka RF on folded fp classification","60","rdkit_fp","1000","30","0.8548852781564258","0.8617279779316418","0.8430252806442499","0.8599025758933858"
"SR-ARE","Weka RF on folded fp classification","70","rdkit_fp","1000","30","0.8560373970977917","0.8607853210895877","0.8457470408908088","0.8615798293129787"
"SR-ARE","Weka RF on folded fp classification","30","cdk_fp","1000","30","0.8422977827733353","0.842813900099973","0.8284058579468477","0.8556735902731855"
"SR-ARE","Weka RF on folded fp classification","40","cdk_fp","1000","30","0.8488976562878489","0.8488709717233806","0.8410151696587704","0.8568068274813955"
"SR-ARE","Weka RF on folded fp classification","50","cdk_fp","1000","30","0.8509089054615485","0.8498413991434267","0.848355096283352","0.8545302209578669"
"SR-ARE","Weka RF on folded fp classification","60","cdk_fp","1000","30","0.8521459677511148","0.8532031818911225","0.8482883046208679","0.8549464167413539"
"SR-ARE","Weka RF on folded fp classification","70","cdk_fp","1000","30","0.8541406474186443","0.8554032287925319","0.8488019643109896","0.8582167491524113"
"SR-ARE","Weka RF on folded fp classification","30","rdkit_fp","2000","30","0.8376916257384881","0.8428023290257993","0.8250233373249254","0.8452492108647394"
"SR-ARE","Weka RF on folded fp classification","40","rdkit_fp","2000","30","0.842016109812035","0.8471923945643748","0.8297822432774868","0.8490736915942434"
"SR-ARE","Weka RF on folded fp classification","50","rdkit_fp","2000","30","0.8453558980223054","0.8501615321953595","0.8351661283576638","0.8507400335138926"
"SR-ARE","Weka RF on folded fp classification","60","rdkit_fp","2000","30","0.8454054155453773","0.8507693992915419","0.8349172499009998","0.8505295974435902"
"SR-ARE","Weka RF on folded fp classification","70","rdkit_fp","2000","30","0.8478594686086726","0.8507963984645984","0.8379626316550992","0.8548193757063203"
"SR-ARE","Weka RF on folded fp classification","30","cdk_fp","2000","30","0.8423172065563344","0.8431039483590658","0.8306735939162323","0.8531740773937052"
"SR-ARE","Weka RF on folded fp classification","40","cdk_fp","2000","30","0.8491270602932581","0.8461039421878223","0.8458265547747217","0.8554506839172304"
"SR-ARE","Weka RF on folded fp classification","50","cdk_fp","2000","30","0.8512028807936485","0.8490291097369841","0.8441344993249152","0.8604450333190459"
"SR-ARE","Weka RF on folded fp classification","60","cdk_fp","2000","30","0.8541785090303745","0.8506151183026546","0.8478621102030622","0.8640582985854068"
"SR-ARE","Weka RF on folded fp classification","70","cdk_fp","2000","30","0.8542324587974495","0.8494356401426765","0.8481372282414149","0.8651245080082571"
"SR-ARE","Weka RF on folded fp classification","30","rdkit_fp","500","40","0.8503154116466779","0.8493291862603518","0.8488568288908896","0.8527602197887925"
"SR-ARE","Weka RF on folded fp classification","40","rdkit_fp","500","40","0.8551274418722464","0.8533412633761656","0.8537580646956616","0.8582829975449121"
"SR-ARE","Weka RF on folded fp classification","50","rdkit_fp","500","40","0.8593308636456302","0.8551710359042661","0.8557618145704422","0.867059740462182"
"SR-ARE","Weka RF on folded fp classification","60","rdkit_fp","500","40","0.8587331019248733","0.8544590291405948","0.8549221479562603","0.866818128677765"
"SR-ARE","Weka RF on folded fp classification","70","rdkit_fp","500","40","0.8596989014664934","0.8559262413448302","0.8555518979168918","0.8676185651377584"
"SR-ARE","Weka RF on folded fp classification","30","cdk_fp","500","40","0.8560521439517438","0.8538419051850722","0.8526941689288308","0.8616203577413285"
"SR-ARE","Weka RF on folded fp classification","40","cdk_fp","500","40","0.860005076101932","0.8600347440786976","0.8524858425529693","0.8674946416741292"
"SR-ARE","Weka RF on folded fp classification","50","cdk_fp","500","40","0.8630938923870787","0.8656675429826751","0.8552863215446019","0.8683278126339591"
"SR-ARE","Weka RF on folded fp classification","60","cdk_fp","500","40","0.8636050372628296","0.8660463028103813","0.8556997937409784","0.8690690152371291"
"SR-ARE","Weka RF on folded fp classification","70","cdk_fp","500","40","0.8639374382734553","0.866640284617567","0.8552020368276401","0.8699699933751588"
"SR-ARE","Weka RF on folded fp classification","30","rdkit_fp","1000","40","0.8446439350102629","0.8492389318818566","0.8231340874430025","0.8615587857059296"
"SR-ARE","Weka RF on folded fp classification","40","rdkit_fp","1000","40","0.8509326696161373","0.8539283025388463","0.8323274827017554","0.8665422236078102"
"SR-ARE","Weka RF on folded fp classification","50","rdkit_fp","1000","40","0.8546929883046088","0.8557650177114621","0.8406096488507864","0.8677042983515777"
"SR-ARE","Weka RF on folded fp classification","60","rdkit_fp","1000","40","0.8577687495709602","0.8579126090766704","0.8437424958772073","0.8716511437590029"
"SR-ARE","Weka RF on folded fp classification","70","rdkit_fp","1000","40","0.8579457148377659","0.8610398847212485","0.8416059578162965","0.8711913019757528"
"SR-ARE","Weka RF on folded fp classification","30","cdk_fp","1000","40","0.8526744441487614","0.8607938065439869","0.8423859890175358","0.8548435368847617"
"SR-ARE","Weka RF on folded fp classification","40","cdk_fp","1000","40","0.8560110987615737","0.8643962676343065","0.8469572422040538","0.8566797864463607"
"SR-ARE","Weka RF on folded fp classification","50","cdk_fp","1000","40","0.8593563448954753","0.8685803680527205","0.8512843877669419","0.8582042788667633"
"SR-ARE","Weka RF on folded fp classification","60","cdk_fp","1000","40","0.8614558193600725","0.8680604411202006","0.8527124571221297","0.8635945598378872"
"SR-ARE","Weka RF on folded fp classification","70","cdk_fp","1000","40","0.8635996549171582","0.8712170301526753","0.8566436235431086","0.8629383110556909"
"SR-ARE","Weka RF on folded fp classification","30","rdkit_fp","2000","40","0.8421834571548561","0.8459982597104574","0.826959500398362","0.8535926113557489"
"SR-ARE","Weka RF on folded fp classification","40","rdkit_fp","2000","40","0.8474090840694455","0.8494078695646886","0.8331591979275428","0.8596601847161047"
"SR-ARE","Weka RF on folded fp classification","50","rdkit_fp","2000","40","0.8483456024947668","0.8493129867565167","0.836761972007932","0.8589618487198517"
"SR-ARE","Weka RF on folded fp classification","60","rdkit_fp","2000","40","0.8526442448468377","0.8514698349810551","0.8435619993607096","0.8629009001987482"
"SR-ARE","Weka RF on folded fp classification","70","rdkit_fp","2000","40","0.8551163514534693","0.8501553609558035","0.8478144018726997","0.8673792915319052"
"SR-ARE","Weka RF on folded fp classification","30","cdk_fp","2000","40","0.8479297722953714","0.8459789745868399","0.8371205796244027","0.8606897626748717"
"SR-ARE","Weka RF on folded fp classification","40","cdk_fp","2000","40","0.852933046761691","0.852346922402833","0.8453447006381722","0.8611075172440678"
"SR-ARE","Weka RF on folded fp classification","50","cdk_fp","2000","40","0.8552166445425454","0.854614852939358","0.8469206658174611","0.8641144148708172"
