"NAME [String]","METHOD [String]","C [Double]","offset [Double]","featuresColumn [String]","degree [Int]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"NR-AR","Smile SVC Tanimoto classification","0.1","3.0","rdkit_fp","5","0.8181547446099661","0.8409744448123148","0.8100949867772499","0.8033948022403335"
"NR-AR","Smile SVC Tanimoto classification","1.0","3.0","rdkit_fp","5","0.8133876282804442","0.8286628284834859","0.8084699874912274","0.8030300688666192"
"NR-AR","Smile SVC Tanimoto classification","10.0","3.0","rdkit_fp","5","0.8148043663662161","0.832470355246539","0.8086870348475207","0.8032557090045888"
"NR-AR","Smile SVC Tanimoto classification","0.001","0.0","cdk_fp","5","0.8142772801795509","0.8485174557627959","0.8076617716775987","0.7866526130982584"
"NR-AR","Smile SVC Tanimoto classification","0.01","0.0","cdk_fp","5","0.8125361704656799","0.8412948043507514","0.8060910342306586","0.79022267281563"
"NR-AR","Smile SVC Tanimoto classification","0.1","0.0","cdk_fp","5","0.8195068772442387","0.8586616635397154","0.8077817189008252","0.792077249292175"
"NR-AR","Smile SVC Tanimoto classification","1.0","0.0","cdk_fp","5","0.8093607568787103","0.8118278580975634","0.8117314096083387","0.8045230029302288"
"NR-AR","Smile SVC Tanimoto classification","10.0","0.0","cdk_fp","5","0.8075984127184291","0.8293909183435664","0.7921314621566425","0.8012728576550786"
"NR-AR","Smile SVC Tanimoto classification","0.001","1.0","cdk_fp","5","0.8070828082040399","0.8567395063090943","0.7914688965426603","0.7730400217603649"
"NR-AR","Smile SVC Tanimoto classification","0.01","1.0","cdk_fp","5","0.8142137718872222","0.8508044243338262","0.8044146289918133","0.7874222623360272"
"NR-AR","Smile SVC Tanimoto classification","0.1","1.0","cdk_fp","5","0.8096646856020788","0.8224380433849525","0.8106861552345648","0.7958698581867191"
"NR-AR","Smile SVC Tanimoto classification","1.0","1.0","cdk_fp","5","0.8159313230218347","0.8443021986780848","0.8019499991432415","0.8015417712441781"
"NR-AR","Smile SVC Tanimoto classification","10.0","1.0","cdk_fp","5","0.8103127560826904","0.8355927111307137","0.8041090491612235","0.791236507956134"
"NR-AR","Smile SVC Tanimoto classification","0.001","2.0","cdk_fp","5","0.8138546131820158","0.8639897484947671","0.7981945087018893","0.779379582349391"
"NR-AR","Smile SVC Tanimoto classification","0.01","2.0","cdk_fp","5","0.8122049851446759","0.8337901139192305","0.8148214785494446","0.7880033629653524"
"NR-AR","Smile SVC Tanimoto classification","0.1","2.0","cdk_fp","5","0.8041416843972001","0.8286612956627137","0.8031323360578403","0.7806314214710462"
"NR-AR","Smile SVC Tanimoto classification","1.0","2.0","cdk_fp","5","0.8030360008190277","0.8257244110902529","0.7844876825625378","0.7988959088042928"
"NR-AR","Smile SVC Tanimoto classification","10.0","2.0","cdk_fp","5","0.8125214127073505","0.825332008976175","0.8129808598502399","0.7992513692956367"
"NR-AR","Smile SVC Tanimoto classification","0.001","3.0","cdk_fp","5","0.8127199408785398","0.852223816355806","0.796212523632465","0.7897234826473484"
"NR-AR","Smile SVC Tanimoto classification","0.01","3.0","cdk_fp","5","0.8020527193184749","0.8265306748089846","0.8005106324645732","0.779116850681867"
"NR-AR","Smile SVC Tanimoto classification","0.1","3.0","cdk_fp","5","0.8003278484093604","0.8254239782216676","0.793979220571529","0.7815803464348847"
"NR-AR","Smile SVC Tanimoto classification","1.0","3.0","cdk_fp","5","0.8140070032966551","0.8382291628346213","0.8002007688045808","0.8035910782507631"
"NR-AR","Smile SVC Tanimoto classification","10.0","3.0","cdk_fp","5","0.8041837304077641","0.8259236777887939","0.7918858559376813","0.7947416574968172"
