"NAME [String]","METHOD [String]","numTrees [Int]","featuresColumn [String]","foldSize [Int]","maxDepth [Int]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"NR-Aromatase","Weka RF on folded fp classification","40","rdkit_fp","2000","30","0.8327927435665946","0.8362267423525738","0.8232725674539471","0.8388789208932632"
"NR-Aromatase","Weka RF on folded fp classification","50","rdkit_fp","2000","30","0.8357185784487117","0.8379493850520402","0.8212040434151248","0.8480023068789703"
"NR-Aromatase","Weka RF on folded fp classification","60","rdkit_fp","2000","30","0.8394160499858915","0.845316934720907","0.8235591989604799","0.8493720162762874"
"NR-Aromatase","Weka RF on folded fp classification","70","rdkit_fp","2000","30","0.8431497409763975","0.8386589403973548","0.8412300313383715","0.8495602511934662"
"NR-Aromatase","Weka RF on folded fp classification","30","cdk_fp","2000","30","0.8253546379124811","0.8121412803532102","0.8571237483757485","0.806798885008485"
"NR-Aromatase","Weka RF on folded fp classification","40","cdk_fp","2000","30","0.8349416856307291","0.8223864711447578","0.85399468776275","0.8284438979846793"
"NR-Aromatase","Weka RF on folded fp classification","50","cdk_fp","2000","30","0.8423813774594437","0.8370072532324363","0.8567367958419373","0.8334000833039577"
"NR-Aromatase","Weka RF on folded fp classification","60","cdk_fp","2000","30","0.8479771349494661","0.8398218227688478","0.8579215394022931","0.8461880426772578"
"NR-Aromatase","Weka RF on folded fp classification","70","cdk_fp","2000","30","0.85150409814141","0.8419031851151032","0.8612225789191996","0.8513865303899273"
"NR-Aromatase","Weka RF on folded fp classification","30","rdkit_fp","500","40","0.8249946510870275","0.8230152160201833","0.8273976725521677","0.8245710646887312"
"NR-Aromatase","Weka RF on folded fp classification","40","rdkit_fp","500","40","0.8389993994918384","0.8442309208451598","0.8291604563173569","0.8436068213129982"
"NR-Aromatase","Weka RF on folded fp classification","50","rdkit_fp","500","40","0.8457409602562594","0.8530964206874805","0.8345061339142416","0.8496203261670564"
"NR-Aromatase","Weka RF on folded fp classification","60","rdkit_fp","500","40","0.8458724137376127","0.8511589403973494","0.8413255751738882","0.8451327256416007"
"NR-Aromatase","Weka RF on folded fp classification","70","rdkit_fp","500","40","0.8475406046628197","0.8491426206244062","0.8440270771229839","0.849452116241069"
"NR-Aromatase","Weka RF on folded fp classification","30","cdk_fp","500","40","0.8023837015108759","0.7895340586565757","0.79492232286173","0.8226947230143218"
"NR-Aromatase","Weka RF on folded fp classification","40","cdk_fp","500","40","0.8206298592596303","0.8100540050457279","0.8215193380723064","0.8303162346608566"
"NR-Aromatase","Weka RF on folded fp classification","50","cdk_fp","500","40","0.8363464124165864","0.8302191737622182","0.8435015860276712","0.8353184774598696"
"NR-Aromatase","Weka RF on folded fp classification","60","cdk_fp","500","40","0.8410020191552201","0.8317190949227358","0.8511164297179585","0.8401705328249659"
"NR-Aromatase","Weka RF on folded fp classification","70","cdk_fp","500","40","0.8429892329920231","0.8371077735730076","0.8513409577314104","0.8405189676716512"
"NR-Aromatase","Weka RF on folded fp classification","30","rdkit_fp","1000","40","0.8177489240966382","0.8437184642068676","0.8141576855461251","0.7953706225369224"
"NR-Aromatase","Weka RF on folded fp classification","40","rdkit_fp","1000","40","0.8312893675035605","0.8538513087354255","0.8253100397462302","0.8147067540290258"
"NR-Aromatase","Weka RF on folded fp classification","50","rdkit_fp","1000","40","0.8354540746590966","0.857000946073813","0.8388557670258996","0.8105055108775772"
"NR-Aromatase","Weka RF on folded fp classification","60","rdkit_fp","1000","40","0.8341489904850867","0.8470711132135169","0.835356474050285","0.8200193841914581"
"NR-Aromatase","Weka RF on folded fp classification","70","rdkit_fp","1000","40","0.8431035550291623","0.850027593818988","0.8362569746999924","0.8430260965685068"
"NR-Aromatase","Weka RF on folded fp classification","30","cdk_fp","1000","40","0.84442799910525","0.826702932828757","0.8686152831919459","0.8379657812950472"
"NR-Aromatase","Weka RF on folded fp classification","40","cdk_fp","1000","40","0.8530910314762629","0.835601939451266","0.8722746120920079","0.8513965428855148"
"NR-Aromatase","Weka RF on folded fp classification","50","cdk_fp","1000","40","0.857672032178464","0.8433558025859313","0.8731273408239565","0.8565329531255046"
"NR-Aromatase","Weka RF on folded fp classification","60","cdk_fp","1000","40","0.8607880933149258","0.8467084515925514","0.8732515478101354","0.8624042805420907"
"NR-Aromatase","Weka RF on folded fp classification","70","cdk_fp","1000","40","0.8613369314216648","0.8448320719016058","0.8729696934953809","0.8662090288680077"
"NR-Aromatase","Weka RF on folded fp classification","30","rdkit_fp","2000","40","0.8153262781081345","0.8134480447808196","0.8415596575709003","0.7909711319726836"
"NR-Aromatase","Weka RF on folded fp classification","40","rdkit_fp","2000","40","0.8356192436748708","0.8260052034058663","0.859321256592518","0.8215312710262282"
"NR-Aromatase","Weka RF on folded fp classification","50","rdkit_fp","2000","40","0.8426881407999951","0.831121885840426","0.8617241840556416","0.8352183525039177"
"NR-Aromatase","Weka RF on folded fp classification","60","rdkit_fp","2000","40","0.8444057890175388","0.828338852097127","0.863372315218228","0.841506199737261"
"NR-Aromatase","Weka RF on folded fp classification","70","rdkit_fp","2000","40","0.8489269394545699","0.8332269000315313","0.8680587403500677","0.8454951779821107"
"NR-Aromatase","Weka RF on folded fp classification","30","cdk_fp","2000","40","0.8388805551026787","0.8270478555660584","0.856536153787356","0.8330576559546214"
"NR-Aromatase","Weka RF on folded fp classification","40","cdk_fp","2000","40","0.8504621438435103","0.8460954746136723","0.8506984254375869","0.8545925314792714"
"NR-Aromatase","Weka RF on folded fp classification","50","cdk_fp","2000","40","0.8527119360342711","0.8483128350677942","0.8530296950240804","0.8567932780109383"
"NR-Aromatase","Weka RF on folded fp classification","60","cdk_fp","2000","40","0.8558557387368193","0.8461999369284037","0.8568323396774437","0.8645349396046106"
"NR-Aromatase","Weka RF on folded fp classification","70","cdk_fp","2000","40","0.8561033699815556","0.8445009460737826","0.8566269204310905","0.8671822434397937"
"NR-Aromatase","Weka RF on folded fp classification","30","rdkit_fp","500","50","0.8222986261931661","0.8263383002207506","0.815461858900864","0.8250957194578835"
"NR-Aromatase","Weka RF on folded fp classification","40","rdkit_fp","500","50","0.835994452202919","0.834281378114159","0.837606531376595","0.836095447118003"
"NR-Aromatase","Weka RF on folded fp classification","50","rdkit_fp","500","50","0.8398141018499868","0.8424215547146015","0.8337823893602383","0.843238361475121"
"NR-Aromatase","Weka RF on folded fp classification","60","rdkit_fp","500","50","0.8417003136377047","0.8480861715547143","0.8338444928533215","0.8431702765050784"
"NR-Aromatase","Weka RF on folded fp classification","70","rdkit_fp","500","50","0.8418585050714448","0.844027909176915","0.8377665673010763","0.8437810387363429"
"NR-Aromatase","Weka RF on folded fp classification","30","cdk_fp","500","50","0.8177381099790875","0.8312559129612109","0.8084131124359855","0.813545304540066"
"NR-Aromatase","Weka RF on folded fp classification","40","cdk_fp","500","50","0.825522329349679","0.8276095868811101","0.8206857181074674","0.8282716830604593"
"NR-Aromatase","Weka RF on folded fp classification","50","cdk_fp","500","50","0.8327219961459086","0.8431784137496056","0.8229692157761982","0.8320183589119219"
"NR-Aromatase","Weka RF on folded fp classification","60","cdk_fp","500","50","0.8397519255634845","0.8418401135288549","0.8333142245662312","0.8441014385953671"
"NR-Aromatase","Weka RF on folded fp classification","70","cdk_fp","500","50","0.8409954078500123","0.8409137496058026","0.8336796797370636","0.8483927942071705"
"NR-Aromatase","Weka RF on folded fp classification","30","rdkit_fp","1000","50","0.814876432093004","0.837594607379378","0.8157031070855312","0.7913315818141027"
"NR-Aromatase","Weka RF on folded fp classification","40","rdkit_fp","1000","50","0.8294292576946544","0.8472110532954856","0.8245456890621372","0.8165310307263405"
"NR-Aromatase","Weka RF on folded fp classification","50","rdkit_fp","1000","50","0.8407570812518376","0.8424688584042926","0.8391352327447805","0.8406671526064395"
"NR-Aromatase","Weka RF on folded fp classification","60","rdkit_fp","1000","50","0.8459260652765916","0.8372477136550074","0.8497907590002471","0.8507397231745204"
"NR-Aromatase","Weka RF on folded fp classification","70","rdkit_fp","1000","50","0.8505674141698161","0.8445797855565961","0.8486370671864434","0.8584853897664089"
"NR-Aromatase","Weka RF on folded fp classification","30","cdk_fp","1000","50","0.7919183720288169","0.8039498580889329","0.7976811511121273","0.7741241068853904"
"NR-Aromatase","Weka RF on folded fp classification","40","cdk_fp","1000","50","0.8152953843412577","0.8140807316304005","0.8176593671176344","0.814146054275738"
"NR-Aromatase","Weka RF on folded fp classification","50","cdk_fp","1000","50","0.8230207277748512","0.817291469567953","0.8268291867308676","0.8249415270257333"
"NR-Aromatase","Weka RF on folded fp classification","60","cdk_fp","1000","50","0.8275481800952758","0.825236518448431","0.822333849270044","0.8350741725673523"
"NR-Aromatase","Weka RF on folded fp classification","70","cdk_fp","1000","50","0.8356981032929643","0.8247398297067067","0.8334049912099658","0.8489494889622207"
"NR-Aromatase","Weka RF on folded fp classification","30","rdkit_fp","2000","50","0.8380928812677527","0.8511589403973497","0.8310092295345236","0.8321104738713848"
"NR-Aromatase","Weka RF on folded fp classification","40","rdkit_fp","2000","50","0.8473385499164031","0.8461132134973193","0.8480423068103699","0.8478601294415202"
"NR-Aromatase","Weka RF on folded fp classification","50","rdkit_fp","2000","50","0.847914357581112","0.8404485966571985","0.8542168271803199","0.8490776489058172"
"NR-Aromatase","Weka RF on folded fp classification","60","rdkit_fp","2000","50","0.8566991762166443","0.8492391989908628","0.8623308874111534","0.8585274422479164"
"NR-Aromatase","Weka RF on folded fp classification","70","rdkit_fp","2000","50","0.8577134281395389","0.8540602333648696","0.8651303217916393","0.8539497292621078"
"NR-Aromatase","Weka RF on folded fp classification","30","cdk_fp","2000","50","0.8082300749097083","0.8067900504572624","0.8298627035083601","0.7880374707635026"
"NR-Aromatase","Weka RF on folded fp classification","40","cdk_fp","2000","50","0.8247743108092687","0.821123068432676","0.8448009821906413","0.8083988818044889"
"NR-Aromatase","Weka RF on folded fp classification","50","cdk_fp","2000","50","0.833643079913899","0.8245210501419159","0.8491577810899696","0.8272504085098112"
"NR-Aromatase","Weka RF on folded fp classification","60","cdk_fp","2000","50","0.8352254495390525","0.8278599022390462","0.8481450164335511","0.8296714299445601"
"NR-Aromatase","Weka RF on folded fp classification","70","cdk_fp","2000","50","0.8442900120776021","0.8319083096814888","0.8626915653901989","0.8382701611611189"
