"NAME [String]","METHOD [String]","gamma [Double]","scalerType [String]","featuresColumn [String]","C [Double]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"SR-ARE","Smile SVC RBF classification","0.001","Standard","cdk_fp","10.0","0.7127727420375463","0.714105756532259","0.6861149675344766","0.7380975020459032"
"SR-ARE","Smile SVC RBF classification","0.01","Standard","cdk_fp","10.0","0.7429606723633101","0.7309115846508951","0.744173620155809","0.7537968122832265"
"SR-ARE","Smile SVC RBF classification","0.1","Standard","cdk_fp","10.0","0.7188028092600414","0.7098283161155717","0.7186560245284384","0.7279240871361139"
"SR-ARE","Smile SVC RBF classification","1.0","Standard","cdk_fp","10.0","0.7036541187959525","0.7021119524567642","0.699681626408786","0.7091687775223072"
"SR-ARE","Smile SVC RBF classification","1.0E-4","MaxMin","rdkit_desc","10.0","0.7254564499172633","0.7345919576406102","0.7389988565903494","0.7027785355208302"
"SR-ARE","Smile SVC RBF classification","0.001","MaxMin","rdkit_desc","10.0","0.7564287902994881","0.7493057355500484","0.7524462446387736","0.7675343907096421"
"SR-ARE","Smile SVC RBF classification","0.01","MaxMin","rdkit_desc","10.0","0.7934729605234206","0.7977067673813006","0.7873417077355911","0.7953704064533701"
"SR-ARE","Smile SVC RBF classification","0.1","MaxMin","rdkit_desc","10.0","0.8113940107910739","0.8121937522370715","0.7983337070485859","0.8236545730875644"
"SR-ARE","Smile SVC RBF classification","1.0","MaxMin","rdkit_desc","10.0","0.8384243196721166","0.8419206131743566","0.833388197913233","0.8399641479287601"
"SR-ARE","Smile SVC RBF classification","1.0E-4","Standard","rdkit_desc","10.0","0.788092347846244","0.7818389676750495","0.7791708610240401","0.8032672148396427"
"SR-ARE","Smile SVC RBF classification","0.001","Standard","rdkit_desc","10.0","0.8207800312986485","0.8185131015415731","0.8151063657225139","0.8287206266318586"
"SR-ARE","Smile SVC RBF classification","0.01","Standard","rdkit_desc","10.0","0.8530438742152183","0.8518331667098664","0.8435643847772147","0.8637340711585737"
"SR-ARE","Smile SVC RBF classification","0.1","Standard","rdkit_desc","10.0","0.8453002622270255","0.8416305649152737","0.8369965379654896","0.8572736838003134"
"SR-ARE","Smile SVC RBF classification","1.0","Standard","rdkit_desc","10.0","0.8253655055340391","0.8253384924896053","0.8166751746522393","0.8340828494602726"
"SR-ARE","Smile SVC RBF classification","1.0E-4","MaxMin","cdk_desc","10.0","0.7367701436184682","0.7560046160871827","0.7267425865230314","0.7275632282451905"
"SR-ARE","Smile SVC RBF classification","0.001","MaxMin","cdk_desc","10.0","0.7577836986324268","0.7434060305352933","0.7555107097250269","0.7744343556369604"
"SR-ARE","Smile SVC RBF classification","0.01","MaxMin","cdk_desc","10.0","0.7794522163976945","0.7721609212426426","0.7726475419873056","0.7935481859631354"
"SR-ARE","Smile SVC RBF classification","0.1","MaxMin","cdk_desc","10.0","0.8135298294331806","0.8140296960047358","0.8019340957124489","0.824625696582357"
"SR-ARE","Smile SVC RBF classification","1.0","MaxMin","cdk_desc","10.0","0.850436724430024","0.8545269127756948","0.8377582809734353","0.8590249795409419"
"SR-ARE","Smile SVC RBF classification","1.0E-4","Standard","cdk_desc","10.0","0.7758169232441139","0.765099480381629","0.771836500371327","0.7905147889793858"
"SR-ARE","Smile SVC RBF classification","0.001","Standard","cdk_desc","10.0","0.8150946625705799","0.8197488922625015","0.8112722062399278","0.8142628892093107"
"SR-ARE","Smile SVC RBF classification","0.01","Standard","cdk_desc","10.0","0.8530114861222192","0.8566482763727845","0.8378696004109235","0.8645165815829495"
"SR-ARE","Smile SVC RBF classification","0.1","Standard","cdk_desc","10.0","0.834217889664136","0.8379910763876082","0.8296733092565299","0.8349892833482698"
"SR-ARE","Smile SVC RBF classification","1.0","Standard","cdk_desc","10.0","0.8110746374590195","0.8086746028807379","0.807068307197108","0.8174810022992127"
