"NAME [String]","METHOD [String]","numTrees [Int]","featuresColumn [String]","maxDepth [Int]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"NR-AR","Weka RF classification","50","rdkit_fp","50","0.7934604604059348","0.8520291481195362","0.7596271926066728","0.7687250404915954"
"NR-AR","Weka RF classification","60","rdkit_fp","50","0.7996664104671787","0.8618805871316421","0.7670382174700269","0.770080426799867"
"NR-AR","Weka RF classification","70","rdkit_fp","50","0.802353587225153","0.8607708249028027","0.7686103828601094","0.7776795539125468"
"NR-AR","Weka RF classification","30","cdk_fp","50","0.7759339183152022","0.781850482531955","0.7864311131673523","0.759520159246299"
"NR-AR","Weka RF classification","40","cdk_fp","50","0.776222269551177","0.7988509975597358","0.7683390736647324","0.761476737429063"
"NR-AR","Weka RF classification","50","cdk_fp","50","0.772079248318712","0.7995974812689067","0.7573967454320151","0.7592435182552141"
"NR-AR","Weka RF classification","60","cdk_fp","50","0.7797339005399055","0.8046159364308544","0.7704909839670573","0.7640947812218052"
"NR-AR","Weka RF classification","70","cdk_fp","50","0.7770891635264908","0.8062652515665378","0.7650648000594081","0.7599374389535266"
"NR-AR","Weka RF classification","30","rdkit_desc","50","0.828043496323365","0.845490134765601","0.8348298177373383","0.8038105364671555"
"NR-AR","Weka RF classification","40","rdkit_desc","50","0.8330832083234703","0.8533994898772519","0.8401232029335663","0.8057269321595927"
"NR-AR","Weka RF classification","50","rdkit_desc","50","0.8411221331586548","0.8515309813731623","0.8386638450510346","0.8331715730517674"
"NR-AR","Weka RF classification","60","rdkit_desc","50","0.838722577612273","0.8462580779653952","0.8379327381666353","0.8319769167047883"
"NR-AR","Weka RF classification","70","rdkit_desc","50","0.8402091629631571","0.8486784019423905","0.8415825608160982","0.8303665261309825"
"NR-AR","Weka RF classification","30","cdk_desc","50","0.8190766582110734","0.8348492930630664","0.8171390302552592","0.8052416513148948"
"NR-AR","Weka RF classification","40","cdk_desc","50","0.8231966496933408","0.8283623956149063","0.8200149077263148","0.8212126457388014"
"NR-AR","Weka RF classification","50","cdk_desc","50","0.8256612755224952","0.8237286784632554","0.8229921691598554","0.8302629789443751"
"NR-AR","Weka RF classification","60","cdk_desc","50","0.823249529428654","0.8256891562128291","0.82325633863957","0.8208030934335628"
"NR-AR","Weka RF classification","70","cdk_desc","50","0.8284583618731322","0.8303550626003999","0.8204018803155184","0.834618142703478"
