"NAME [String]","METHOD [String]","numTrees [Int]","featuresColumn [String]","maxDepth [Int]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"SR-p53","Weka RF classification","50","rdkit_fp","40","0.8503285389366878","0.8550960725627682","0.8488433422983153","0.8470462019489802"
"SR-p53","Weka RF classification","60","rdkit_fp","40","0.8499751914667951","0.8572174369987726","0.8477012872094127","0.8450068501922002"
"SR-p53","Weka RF classification","70","rdkit_fp","40","0.853263766862514","0.8642361031780427","0.8460939100566286","0.8494612873528711"
"SR-p53","Weka RF classification","30","cdk_fp","40","0.8257226660532048","0.8624140373323607","0.8086349390395414","0.8061190217877122"
"SR-p53","Weka RF classification","40","cdk_fp","40","0.8355848675077872","0.8632993671319852","0.8325374546120236","0.8109177807793525"
"SR-p53","Weka RF classification","50","cdk_fp","40","0.8444272492036539","0.8712970367154788","0.8322137996870227","0.82977091120846"
"SR-p53","Weka RF classification","60","cdk_fp","40","0.8446475637454425","0.876194338458732","0.8332534185370297","0.8244949342405656"
"SR-p53","Weka RF classification","70","cdk_fp","40","0.846918460295491","0.8772498800520847","0.830948603162006","0.8325568976723822"
"SR-p53","Weka RF classification","30","rdkit_desc","40","0.8857536524705552","0.8987274098105966","0.8797082528736634","0.8788252947274058"
"SR-p53","Weka RF classification","40","rdkit_desc","40","0.8931364597879806","0.9020436838858552","0.8904651477043386","0.8869005477737479"
"SR-p53","Weka RF classification","50","rdkit_desc","40","0.8964790127560608","0.9081884438758024","0.8906994433571189","0.890549151035261"
"SR-p53","Weka RF classification","60","rdkit_desc","40","0.8959025546922614","0.9065423016290067","0.8909762391515663","0.8901891232962111"
"SR-p53","Weka RF classification","70","rdkit_desc","40","0.9007205387862579","0.9127224748109393","0.8945865716988286","0.8948525698490059"
"SR-p53","Weka RF classification","30","cdk_desc","40","0.8920836245660665","0.9027987845278622","0.8800275488097782","0.8934245403605592"
