"NAME [String]","METHOD [String]","numTrees [Int]","featuresColumn [String]","maxDepth [Int]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"NR-ER","Weka RF classification","70","cdk_fp","30","0.7527630596465066","0.7648046760748787","0.7381694796888029","0.7553150231758381"
"NR-ER","Weka RF classification","30","rdkit_desc","30","0.7690470450479973","0.7877897411523835","0.7666709090434422","0.7526804849481661"
"NR-ER","Weka RF classification","40","rdkit_desc","30","0.7736296275285878","0.7936462598713069","0.7717780780075184","0.7554645447069378"
"NR-ER","Weka RF classification","50","rdkit_desc","30","0.7748937259643683","0.7966007970166713","0.7702834560359232","0.7577969248405108"
"NR-ER","Weka RF classification","60","rdkit_desc","30","0.7749846284563796","0.7954552378863219","0.769601412385129","0.7598972350976878"
"NR-ER","Weka RF classification","70","rdkit_desc","30","0.775277295513363","0.794955579116701","0.7716752819548867","0.7592010254685011"
"NR-ER","Weka RF classification","30","cdk_desc","30","0.7721055721629506","0.7850088658964611","0.7726542919799504","0.7586535586124405"
"NR-ER","Weka RF classification","40","cdk_desc","30","0.774204619462458","0.7933408282148778","0.7698461648913955","0.7594268652811007"
"NR-ER","Weka RF classification","50","cdk_desc","30","0.7759778599498249","0.7951452361801693","0.7741635991019218","0.7586247445673842"
"NR-ER","Weka RF classification","60","cdk_desc","30","0.7759217161121","0.7954758031100714","0.7734652386173766","0.7588241066088519"
"NR-ER","Weka RF classification","70","cdk_desc","30","0.7758070948128539","0.796189492541679","0.7737393614243941","0.7574924304724887"
"NR-ER","Weka RF classification","30","rdkit_fp","40","0.749734300651569","0.7553911353222188","0.7425423911340847","0.7512693754984031"
"NR-ER","Weka RF classification","40","rdkit_fp","40","0.7523529421395662","0.759718210734131","0.7438338685254764","0.753506747159091"
"NR-ER","Weka RF classification","50","rdkit_fp","40","0.7587623478515431","0.7659509968801818","0.7514130378028384","0.758923008871609"
"NR-ER","Weka RF classification","60","rdkit_fp","40","0.7591812112613455","0.7702925441162141","0.7504813465956545","0.7567697430721679"
"NR-ER","Weka RF classification","70","rdkit_fp","40","0.759674054310601","0.7693930059959053","0.7481455918441917","0.7614835650917059"
"NR-ER","Weka RF classification","30","cdk_fp","40","0.7498186400494594","0.7602391964024601","0.7324773522347516","0.7567393715111662"
"NR-ER","Weka RF classification","40","cdk_fp","40","0.7552031277482388","0.7663874366286486","0.7403355393692598","0.7588864072468079"
"NR-ER","Weka RF classification","50","cdk_fp","40","0.7606828867887271","0.7696946292775685","0.7480427957915642","0.7643112352970488"
"NR-ER","Weka RF classification","60","cdk_fp","40","0.7643468459873343","0.7697555632738635","0.7510475407268153","0.7722374339613242"
"NR-ER","Weka RF classification","70","cdk_fp","40","0.7652043581446936","0.7732128058886626","0.752331675543024","0.7700685930023943"
"NR-ER","Weka RF classification","30","rdkit_desc","40","0.7692243546414254","0.7877897411523835","0.7672028378237261","0.7526804849481661"
"NR-ER","Weka RF classification","40","rdkit_desc","40","0.7738308684781839","0.7936462598713069","0.7723818008563074","0.7554645447069378"
"NR-ER","Weka RF classification","50","rdkit_desc","40","0.775224141847827","0.7966007970166713","0.7712747036862988","0.7577969248405108"
"NR-ER","Weka RF classification","60","rdkit_desc","40","0.7753359851514251","0.7956502266744658","0.7704604936821221","0.7598972350976878"
"NR-ER","Weka RF classification","70","rdkit_desc","40","0.7753785526696344","0.7949944245393392","0.7725865771198827","0.7585546563496812"
"NR-ER","Weka RF classification","30","cdk_desc","40","0.7730173231716346","0.7876396911865069","0.7727587197159567","0.7586535586124405"
"NR-ER","Weka RF classification","40","cdk_desc","40","0.7745499930436871","0.7948519913229987","0.7705486045843779","0.7582493832236844"
"NR-ER","Weka RF classification","50","cdk_desc","40","0.7757991540933179","0.7964530320756553","0.7748187199770258","0.7561257102272728"
"NR-ER","Weka RF classification","60","cdk_desc","40","0.7759887139046863","0.7975376572097107","0.7738331832184626","0.7565953012858855"
"NR-ER","Weka RF classification","70","cdk_desc","40","0.7757538572977057","0.7980228441552115","0.7739914565058479","0.7552472712320579"
"NR-ER","Weka RF classification","30","rdkit_fp","50","0.7510640143953512","0.7579419847421268","0.7374523548454427","0.7577977035984843"
"NR-ER","Weka RF classification","40","rdkit_fp","50","0.7534270148657162","0.7580509042605065","0.7370256696428599","0.7652044706937825"
"NR-ER","Weka RF classification","50","rdkit_fp","50","0.7566168331121436","0.7607822706444383","0.7418358722326633","0.7672323564593293"
"NR-ER","Weka RF classification","60","rdkit_fp","50","0.756302112630947","0.7684249171297644","0.7387984936299062","0.7616829271331709"
"NR-ER","Weka RF classification","70","rdkit_fp","50","0.7575019949358616","0.7724160938871024","0.7339711583646612","0.7661187325558207"
"NR-ER","Weka RF classification","30","cdk_fp","50","0.7553419722756481","0.7620649312664538","0.7428948347431058","0.7610661508173848"
"NR-ER","Weka RF classification","40","cdk_fp","50","0.757428255648186","0.763018548308475","0.7417885534147887","0.7674776652212946"
"NR-ER","Weka RF classification","50","cdk_fp","50","0.7576190196950149","0.7656699388222693","0.7444995953425219","0.7626875249202533"
"NR-ER","Weka RF classification","60","cdk_fp","50","0.7582547914043675","0.7666029906405373","0.7442434210526299","0.7639179625199354"
"NR-ER","Weka RF classification","70","cdk_fp","50","0.7596041870766874","0.7700876535536737","0.7487941859857978","0.7599307216905906"
"NR-ER","Weka RF classification","30","rdkit_desc","50","0.7692243546414254","0.7877897411523835","0.7672028378237261","0.7526804849481661"
"NR-ER","Weka RF classification","40","rdkit_desc","50","0.7738308684781839","0.7936462598713069","0.7723818008563074","0.7554645447069378"
"NR-ER","Weka RF classification","50","rdkit_desc","50","0.775224141847827","0.7966007970166713","0.7712747036862988","0.7577969248405108"
"NR-ER","Weka RF classification","60","rdkit_desc","50","0.7753359851514251","0.7956502266744658","0.7704604936821221","0.7598972350976878"
"NR-ER","Weka RF classification","70","rdkit_desc","50","0.7753785526696344","0.7949944245393392","0.7725865771198827","0.7585546563496812"
"NR-ER","Weka RF classification","30","cdk_desc","50","0.7730173231716346","0.7876396911865069","0.7727587197159567","0.7586535586124405"
"NR-ER","Weka RF classification","40","cdk_desc","50","0.7745499930436871","0.7948519913229987","0.7705486045843779","0.7582493832236844"
"NR-ER","Weka RF classification","50","cdk_desc","50","0.7757991540933179","0.7964530320756553","0.7748187199770258","0.7561257102272728"
"NR-ER","Weka RF classification","60","cdk_desc","50","0.7759887139046863","0.7975376572097107","0.7738331832184626","0.7565953012858855"
"NR-ER","Weka RF classification","70","cdk_desc","50","0.7757538572977057","0.7980228441552115","0.7739914565058479","0.7552472712320579"
