"NAME [String]","METHOD [String]","numTrees [Int]","featuresColumn [String]","foldSize [Int]","maxDepth [Int]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"SR-MMP","Weka RF on folded fp classification","40","rdkit_fp","2000","20","0.9004340622594015","0.8911305840695222","0.9046767385025585","0.905494864206124"
"SR-MMP","Weka RF on folded fp classification","50","rdkit_fp","2000","20","0.9024984747154176","0.8950155584963618","0.9091735169962234","0.9033063486536675"
"SR-MMP","Weka RF on folded fp classification","60","rdkit_fp","2000","20","0.9048149172064304","0.8989713509066797","0.912385395837961","0.9030880048746502"
"SR-MMP","Weka RF on folded fp classification","70","rdkit_fp","2000","20","0.9056034767256048","0.9029686326406438","0.9113145226986608","0.9025272748375097"
"SR-MMP","Weka RF on folded fp classification","30","cdk_fp","2000","20","0.8953278420123546","0.8911677813941798","0.9000422128415903","0.8947735318012938"
"SR-MMP","Weka RF on folded fp classification","40","cdk_fp","2000","20","0.8982401142235142","0.8935419721735347","0.902882322446865","0.8982960480501434"
"SR-MMP","Weka RF on folded fp classification","50","cdk_fp","2000","20","0.9028921997383432","0.8996366107514534","0.9071184181293095","0.9019215703342667"
"SR-MMP","Weka RF on folded fp classification","60","cdk_fp","2000","20","0.9047813993356318","0.902321971458201","0.9099207583499931","0.9021014681987013"
"SR-MMP","Weka RF on folded fp classification","70","cdk_fp","2000","20","0.9058929737496761","0.903497979183798","0.9109086869584513","0.9032722551067793"
"SR-MMP","Weka RF on folded fp classification","30","rdkit_fp","500","30","0.9209194362090399","0.9215923316284494","0.9302466118640327","0.9109193651346374"
"SR-MMP","Weka RF on folded fp classification","40","rdkit_fp","500","30","0.9222072008474451","0.924091705711928","0.9285921647041419","0.9139377321262657"
"SR-MMP","Weka RF on folded fp classification","50","rdkit_fp","500","30","0.9223527270634443","0.9217654422547231","0.9288661778863989","0.916426561049211"
"SR-MMP","Weka RF on folded fp classification","60","rdkit_fp","500","30","0.9242059291568947","0.9208955971243541","0.9295874990742754","0.9221346912720546"
"SR-MMP","Weka RF on folded fp classification","70","rdkit_fp","500","30","0.9262688331517678","0.9223448621195237","0.9327230985706844","0.923738538765095"
"SR-MMP","Weka RF on folded fp classification","30","cdk_fp","500","30","0.9142226396165131","0.9079738188061035","0.918467747907873","0.9162263521355625"
"SR-MMP","Weka RF on folded fp classification","40","cdk_fp","500","30","0.9168396898807994","0.9104259809005983","0.9208679552691945","0.9192251334726051"
"SR-MMP","Weka RF on folded fp classification","50","cdk_fp","500","30","0.9186104203592969","0.91322937157981","0.9209575649855595","0.9216443245125209"
"SR-MMP","Weka RF on folded fp classification","60","cdk_fp","500","30","0.9190326380138316","0.9140105153975443","0.9204021328593665","0.9226852657845839"
"SR-MMP","Weka RF on folded fp classification","70","cdk_fp","500","30","0.9193113436609691","0.9145870739296812","0.9212449085388319","0.9221020485143947"
"SR-MMP","Weka RF on folded fp classification","30","rdkit_fp","1000","30","0.9167393992200271","0.9150284344933578","0.9222646819225333","0.9129250812441907"
"SR-MMP","Weka RF on folded fp classification","40","rdkit_fp","1000","30","0.9200260001889632","0.9170785793483235","0.9274339035769733","0.9155655176415931"
"SR-MMP","Weka RF on folded fp classification","50","rdkit_fp","1000","30","0.9218351154692321","0.9192531921742487","0.9277908612900791","0.9184612929433683"
"SR-MMP","Weka RF on folded fp classification","60","rdkit_fp","1000","30","0.9224260543320623","0.920068671983971","0.9290557653854746","0.918153725626741"
