"NAME [String]","METHOD [String]","numTrees [Int]","featuresColumn [String]","foldSize [Int]","maxDepth [Int]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"SR-p53","Weka RF on folded fp classification","30","cdk_fp","2000","40","0.849484919998143","0.8711371061710333","0.8259946122897296","0.8513230415336662"
"SR-p53","Weka RF on folded fp classification","40","cdk_fp","2000","40","0.8621897264886137","0.885238410747347","0.8492127666066579","0.8521180021118362"
"SR-p53","Weka RF on folded fp classification","50","cdk_fp","2000","40","0.8695179184804461","0.8929013685485157","0.8583731817567541","0.8572792051360689"
"SR-p53","Weka RF on folded fp classification","60","cdk_fp","2000","40","0.8727891059095855","0.8943019031734842","0.8710098905457702","0.853055524009502"
"SR-p53","Weka RF on folded fp classification","70","cdk_fp","2000","40","0.87631596024853","0.8963330210879806","0.8761861898513871","0.8564286698062221"
"SR-p53","Weka RF on folded fp classification","30","rdkit_fp","500","50","0.8642374085533095","0.8738273664008769","0.8554090693122822","0.8634757899467697"
"SR-p53","Weka RF on folded fp classification","40","rdkit_fp","500","50","0.8748031717584963","0.9029107359089766","0.8573597168400822","0.8641390625264302"
"SR-p53","Weka RF on folded fp classification","50","rdkit_fp","500","50","0.8764921550721412","0.9040805136055183","0.8573292039178603","0.868066747693045"
"SR-p53","Weka RF on folded fp classification","60","rdkit_fp","500","50","0.8771523226250745","0.9059379926431931","0.8569085614900811","0.8686104137419494"
"SR-p53","Weka RF on folded fp classification","70","rdkit_fp","500","50","0.8775083472111075","0.9071226210331529","0.8590488250345478","0.8663535955656217"
"SR-p53","Weka RF on folded fp classification","30","cdk_fp","500","50","0.8516931761257553","0.8678185473737124","0.8269928207452993","0.8602681602582543"
"SR-p53","Weka RF on folded fp classification","40","cdk_fp","500","50","0.8607476970214973","0.8793952340697753","0.8410985087899017","0.8617493482048153"
"SR-p53","Weka RF on folded fp classification","50","cdk_fp","500","50","0.8742837039515975","0.8897050423815938","0.860644214967895","0.8725018545053036"
"SR-p53","Weka RF on folded fp classification","60","cdk_fp","500","50","0.8791288707903884","0.8916093582215759","0.8759671506597335","0.8698101034898554"
"SR-p53","Weka RF on folded fp classification","70","cdk_fp","500","50","0.8874896723920447","0.9028833192442024","0.8779526700986413","0.8816330278332905"
"SR-p53","Weka RF on folded fp classification","30","rdkit_fp","1000","50","0.8628349384607016","0.8892857958829369","0.8541602189956057","0.8450588005035623"
"SR-p53","Weka RF on folded fp classification","40","rdkit_fp","1000","50","0.8689441921056247","0.8963924238616408","0.8554624669261762","0.8549776855290568"
"SR-p53","Weka RF on folded fp classification","50","rdkit_fp","1000","50","0.8747365282653791","0.9022481665105319","0.8565598423789692","0.8654015759066364"
"SR-p53","Weka RF on folded fp classification","60","rdkit_fp","1000","50","0.8796671139204868","0.9066908085631177","0.861851654890148","0.8704588783081947"
"SR-p53","Weka RF on folded fp classification","70","rdkit_fp","1000","50","0.8822733275622943","0.9045717288491586","0.8702961061152168","0.8719521477225072"
"SR-p53","Weka RF on folded fp classification","30","cdk_fp","1000","50","0.870075761486185","0.8783408348374511","0.8730161151819018","0.8588703344392021"
"SR-p53","Weka RF on folded fp classification","40","cdk_fp","1000","50","0.872561754511242","0.881123626310857","0.8795131881208668","0.8570484491020022"
"SR-p53","Weka RF on folded fp classification","50","cdk_fp","1000","50","0.8753450732141697","0.881296122826651","0.8842546782848089","0.860484418531049"
"SR-p53","Weka RF on folded fp classification","60","cdk_fp","1000","50","0.8774577979004551","0.8893714729603108","0.8808285130181036","0.8621734077229507"
"SR-p53","Weka RF on folded fp classification","70","cdk_fp","1000","50","0.8797274531901369","0.8932463615801097","0.884413781379256","0.8615222166110449"
"SR-p53","Weka RF on folded fp classification","30","rdkit_fp","2000","50","0.8565247486250341","0.893200667138833","0.828434556320316","0.8479390224159533"
"SR-p53","Weka RF on folded fp classification","40","rdkit_fp","2000","50","0.8641510830742677","0.8959240558385965","0.8392197845787596","0.8573094088054469"
"SR-p53","Weka RF on folded fp classification","50","rdkit_fp","2000","50","0.8745292215404867","0.8974502501770566","0.8582663865289829","0.8678710279154207"
"SR-p53","Weka RF on folded fp classification","60","rdkit_fp","2000","50","0.8797856917634931","0.9016472846078439","0.8697239888235491","0.8679858018590861"
"SR-p53","Weka RF on folded fp classification","70","rdkit_fp","2000","50","0.883424770034735","0.9068724439672028","0.8713651481402236","0.8720367179967784"
"SR-p53","Weka RF on folded fp classification","30","cdk_fp","2000","50","0.8665943034974113","0.8874842925358019","0.8555594544289398","0.8567391635274922"
"SR-p53","Weka RF on folded fp classification","40","cdk_fp","2000","50","0.8700310298396997","0.8941933788754559","0.8613787045956735","0.8545210060479697"
"SR-p53","Weka RF on folded fp classification","50","cdk_fp","2000","50","0.8766790397775677","0.897619319609748","0.8686037286790924","0.8638140710438628"
"SR-p53","Weka RF on folded fp classification","60","cdk_fp","2000","50","0.8841947394346891","0.902908451186903","0.8807391537458893","0.868936613371275"
"SR-p53","Weka RF on folded fp classification","70","cdk_fp","2000","50","0.888260222546177","0.9100276451369661","0.8814562074181157","0.8732968150834493"
