"NAME [String]","METHOD [String]","regularizationType [String]","foldSize [Int]","featuresColumn [String]","scalerType [String]","C [Double]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"data_chagas","SVC_LIN_FP","L1","2000","rdkit_fp","MaxMin","0.001","0.5","0.5","0.5","0.5"
"data_chagas","SVC_LIN_FP","L2","2000","rdkit_fp","MaxMin","0.001","0.7784632465118205","0.7795632916310509","0.7766225611531745","0.7792038867512362"
"data_chagas","SVC_LIN_FP","L1","1000","cdk_fp","MaxMin","0.001","0.5","0.5","0.5","0.5"
"data_chagas","SVC_LIN_FP","L2","1000","cdk_fp","MaxMin","0.001","0.7520401034582406","0.7635047678252262","0.7475793535235861","0.7450361890259095"
"data_chagas","SVC_LIN_FP","L1","1500","cdk_fp","MaxMin","0.001","0.5","0.5","0.5","0.5"
"data_chagas","SVC_LIN_FP","L2","1500","cdk_fp","MaxMin","0.001","0.7614959931664997","0.7672879455613141","0.7561835687245189","0.7610164652136663"
"data_chagas","SVC_LIN_FP","L1","2000","cdk_fp","MaxMin","0.001","0.5","0.5","0.5","0.5"
"data_chagas","SVC_LIN_FP","L2","2000","cdk_fp","MaxMin","0.001","0.7697820240607967","0.782445078427672","0.7653542698019784","0.7615467239527395"
"data_chagas","SVC_LIN_FP","L1","1000","rdkit_fp","Standard","0.001","0.6363469832993505","0.636933716683503","0.633059342239371","0.6390478909751774"
"data_chagas","SVC_LIN_FP","L2","1000","rdkit_fp","Standard","0.001","0.7766979926642974","0.7824894819222292","0.7609520602795582","0.7866524357911046"
"data_chagas","SVC_LIN_FP","L1","1500","rdkit_fp","Standard","0.001","0.6373884761480991","0.633526858563769","0.6314747743156669","0.6471637955648615"
"data_chagas","SVC_LIN_FP","L2","1500","rdkit_fp","Standard","0.001","0.7791263870185013","0.7890545385921878","0.7637003130460102","0.7846243094173061"
"data_chagas","SVC_LIN_FP","L1","2000","rdkit_fp","Standard","0.001","0.6473686294277674","0.6362343616442614","0.6577321909580665","0.6481393356809745"
"data_chagas","SVC_LIN_FP","L2","2000","rdkit_fp","Standard","0.001","0.7838083731051412","0.7881420467790808","0.7694834740827039","0.7937995984536389"
"data_chagas","SVC_LIN_FP","L1","1000","cdk_fp","Standard","0.001","0.6446828003821222","0.6425318872595274","0.6389141671520092","0.65260234673483"
"data_chagas","SVC_LIN_FP","L2","1000","cdk_fp","Standard","0.001","0.7666668472341304","0.7742925968273701","0.7553167770821204","0.7703911677929005"
"data_chagas","SVC_LIN_FP","L1","1500","cdk_fp","Standard","0.001","0.6386751184415694","0.6382769223937923","0.6378972226266744","0.6398512103042415"
"data_chagas","SVC_LIN_FP","L2","1500","cdk_fp","Standard","0.001","0.7691965317013777","0.7648413130113346","0.7689784143855558","0.7737698677072425"
"data_chagas","SVC_LIN_FP","L1","2000","cdk_fp","Standard","0.001","0.6523430026660674","0.6518488505045347","0.645334340419336","0.6598458170743313"
"data_chagas","SVC_LIN_FP","L2","2000","cdk_fp","Standard","0.001","0.7755992794261571","0.7917986745556879","0.7674632352941173","0.7675359284286665"
"data_chagas","SVC_LIN_FP","L1","1000","rdkit_fp","MaxMin","0.01","0.695277152228603","0.6828202879566622","0.7077558514123471","0.6952553173167999"
"data_chagas","SVC_LIN_FP","L2","1000","rdkit_fp","MaxMin","0.01","0.7874270705347334","0.7856621116081822","0.7810270457192763","0.7955920542767417"
"data_chagas","SVC_LIN_FP","L1","1500","rdkit_fp","MaxMin","0.01","0.6868457338196338","0.6871851514714206","0.6920318870122305","0.6813201629752501"
"data_chagas","SVC_LIN_FP","L2","1500","rdkit_fp","MaxMin","0.01","0.7934414541741323","0.7936169976577148","0.7890010738206167","0.7977062910440653"
"data_chagas","SVC_LIN_FP","L1","2000","rdkit_fp","MaxMin","0.01","0.7078370849078173","0.7170231897250313","0.705938091511357","0.7005499734870633"
"data_chagas","SVC_LIN_FP","L2","2000","rdkit_fp","MaxMin","0.01","0.8030369778161778","0.8040917820232416","0.7975438628421672","0.8074752885831243"
"data_chagas","SVC_LIN_FP","L1","1000","cdk_fp","MaxMin","0.01","0.6798778134946363","0.6755503258106413","0.6674477649970878","0.6966353496761797"
"data_chagas","SVC_LIN_FP","L2","1000","cdk_fp","MaxMin","0.01","0.7819942083842605","0.7925801760598563","0.7773710505241719","0.7760313985687531"
"data_chagas","SVC_LIN_FP","L1","1500","cdk_fp","MaxMin","0.01","0.6852769486982958","0.6930941465093301","0.6719455263541058","0.6907911732314513"
"data_chagas","SVC_LIN_FP","L2","1500","cdk_fp","MaxMin","0.01","0.788813841849559","0.7884839536871557","0.7894424322947001","0.7885151395668211"
"data_chagas","SVC_LIN_FP","L1","2000","cdk_fp","MaxMin","0.01","0.6845361946726504","0.6963500327475771","0.6639237223354686","0.6933348289349053"
"data_chagas","SVC_LIN_FP","L2","2000","cdk_fp","MaxMin","0.01","0.7972645487633147","0.8070113117902381","0.7944520784799094","0.7903302560197963"
"data_chagas","SVC_LIN_FP","L1","1000","rdkit_fp","Standard","0.01","0.788713206353009","0.7882863581363837","0.787702023878858","0.7901512370437854"
"data_chagas","SVC_LIN_FP","L2","1000","rdkit_fp","Standard","0.01","0.7514687503142864","0.7587291719858359","0.7343977504368091","0.7612793285202142"
"data_chagas","SVC_LIN_FP","L1","1500","rdkit_fp","Standard","0.01","0.7930681176073676","0.792817734755726","0.7881149443069321","0.7982716737594445"
"data_chagas","SVC_LIN_FP","L2","1500","rdkit_fp","Standard","0.01","0.7445294728780875","0.7502747466225586","0.7275680693069312","0.7557456027047729"
"data_chagas","SVC_LIN_FP","L1","2000","rdkit_fp","Standard","0.01","0.7971544534412042","0.7983304286047318","0.7896119230489214","0.8035210086699593"
"data_chagas","SVC_LIN_FP","L2","2000","rdkit_fp","Standard","0.01","0.7517428130033323","0.7577722766781756","0.7292880023296467","0.7681681600021746"
"data_chagas","SVC_LIN_FP","L1","1000","cdk_fp","Standard","0.01","0.7766605750239007","0.7745412563968774","0.7752848354688445","0.78015563320598"
"data_chagas","SVC_LIN_FP","L2","1000","cdk_fp","Standard","0.01","0.7371486072651031","0.7406502891777588","0.7245945872160726","0.7462009454014777"
"data_chagas","SVC_LIN_FP","L1","1500","cdk_fp","Standard","0.01","0.785836083429845","0.792667872961602","0.7839664021549204","0.7808739751730129"
"data_chagas","SVC_LIN_FP","L2","1500","cdk_fp","Standard","0.01","0.7294375303889055","0.7190701908240165","0.7329826732673268","0.7362597270753731"
"data_chagas","SVC_LIN_FP","L1","2000","cdk_fp","Standard","0.01","0.7889420240691741","0.7974567898493595","0.7842985585323248","0.7850707238258383"
"data_chagas","SVC_LIN_FP","L2","2000","cdk_fp","Standard","0.01","0.7405677557012932","0.7501859396334483","0.7369503494467096","0.7345669780237217"
"data_chagas","SVC_LIN_FP","L1","1000","rdkit_fp","MaxMin","0.1","0.7846316190292519","0.7844288045469165","0.7844157232818868","0.7850503292589524"
"data_chagas","SVC_LIN_FP","L2","1000","rdkit_fp","MaxMin","0.1","0.7792018720857531","0.7823251889923726","0.7657410272277226","0.789539400037164"
"data_chagas","SVC_LIN_FP","L1","1500","rdkit_fp","MaxMin","0.1","0.7867129486437232","0.7884506510662386","0.7813262139633101","0.7903619809016207"
"data_chagas","SVC_LIN_FP","L2","1500","rdkit_fp","MaxMin","0.1","0.7813167514709618","0.7900225347734857","0.7680706719569018","0.785857047682498"
"data_chagas","SVC_LIN_FP","L1","2000","rdkit_fp","MaxMin","0.1","0.7938638230291986","0.7940510418169903","0.7879249781595796","0.7996154491110257"
"data_chagas","SVC_LIN_FP","L2","2000","rdkit_fp","MaxMin","0.1","0.7906511913851748","0.7975089639554608","0.7783925451368664","0.7960520650631973"
"data_chagas","SVC_LIN_FP","L1","1000","cdk_fp","MaxMin","0.1","0.7790021974225364","0.781295027918697","0.7779443615317422","0.77776720281717"
"data_chagas","SVC_LIN_FP","L2","1000","cdk_fp","MaxMin","0.1","0.7719532402839405","0.779818611724743","0.7627584449621444","0.7732826641649342"
"data_chagas","SVC_LIN_FP","L1","1500","cdk_fp","MaxMin","0.1","0.7816036887633765","0.7871851514714205","0.7798337853086753","0.7777921295100335"
"data_chagas","SVC_LIN_FP","L2","1500","cdk_fp","MaxMin","0.1","0.7725099933419569","0.7656339153891404","0.7740654120559112","0.777830652580819"
"data_chagas","SVC_LIN_FP","L1","2000","cdk_fp","MaxMin","0.1","0.7900424014677371","0.7899315076096491","0.790114707702389","0.7900809890911732"
"data_chagas","SVC_LIN_FP","L2","2000","cdk_fp","MaxMin","0.1","0.7844181240359194","0.7983459698278262","0.7788452788293533","0.7760631234505787"
"data_chagas","SVC_LIN_FP","L1","1000","rdkit_fp","Standard","0.1","0.7620017390052246","0.7711288478403246","0.7450358546884087","0.7698405144869404"
"data_chagas","SVC_LIN_FP","L2","1000","rdkit_fp","Standard","0.1","0.7284846167216869","0.7360212248703986","0.7146503712871268","0.7347822540075352"
"data_chagas","SVC_LIN_FP","L1","1500","rdkit_fp","Standard","0.1","0.7633063240885943","0.7711466092381464","0.7446217967384957","0.7741505662891409"
"data_chagas","SVC_LIN_FP","L2","1500","rdkit_fp","Standard","0.1","0.7237167927533782","0.7189392005150823","0.7147413730343621","0.7374698047106901"
"data_chagas","SVC_LIN_FP","L1","2000","rdkit_fp","Standard","0.1","0.7706244181071803","0.7733956462373588","0.7565657760629007","0.7819118320212817"
"data_chagas","SVC_LIN_FP","L2","2000","rdkit_fp","Standard","0.1","0.7306388281357137","0.7252111941209775","0.7102436116773451","0.7564616786088184"
"data_chagas","SVC_LIN_FP","L1","1000","cdk_fp","Standard","0.1","0.7514674109682659","0.7573637645282671","0.73828580008736","0.7587526682891704"
"data_chagas","SVC_LIN_FP","L2","1000","cdk_fp","Standard","0.1","0.712369914372375","0.7183264322902214","0.7029634718986605","0.715819838928243"
"data_chagas","SVC_LIN_FP","L1","1500","cdk_fp","Standard","0.1","0.751832834131812","0.746103038309116","0.752102140361094","0.7572933237252263"
"data_chagas","SVC_LIN_FP","L2","1500","cdk_fp","Standard","0.1","0.7057265481607229","0.691995160019094","0.7091629659289456","0.7160215185341289"
"data_chagas","SVC_LIN_FP","L1","2000","cdk_fp","Standard","0.1","0.7652406074484247","0.7796187959992467","0.7595688337216087","0.7565341926244188"
"data_chagas","SVC_LIN_FP","L2","2000","cdk_fp","Standard","0.1","0.7249600409206881","0.7231419912747139","0.724642363133373","0.7270957683539777"
"data_chagas","SVC_LIN_FP","L1","1000","rdkit_fp","MaxMin","1.0","0.7581391266072256","0.7608694204233889","0.7454840382935348","0.7680639211047531"
"data_chagas","SVC_LIN_FP","L2","1000","rdkit_fp","MaxMin","1.0","0.7511061529165485","0.7544531154601866","0.7389683131916116","0.7598970300978476"
"data_chagas","SVC_LIN_FP","L1","1500","rdkit_fp","MaxMin","1.0","0.7596763892794841","0.7734733523528292","0.743827806493885","0.7617280089917382"
"data_chagas","SVC_LIN_FP","L2","1500","rdkit_fp","MaxMin","1.0","0.7500247658135205","0.7612734922238352","0.7352827424286539","0.7535180627880725"
"data_chagas","SVC_LIN_FP","L1","2000","rdkit_fp","MaxMin","1.0","0.7670086155948695","0.7718526248015714","0.753712871287128","0.7754603506959097"
"data_chagas","SVC_LIN_FP","L2","2000","rdkit_fp","MaxMin","1.0","0.7600642469779082","0.7627254864957879","0.7446581974373918","0.7728090570005447"
"data_chagas","SVC_LIN_FP","L1","1000","cdk_fp","MaxMin","1.0","0.7478094112882957","0.7513670725886127","0.7380241700640664","0.7540369912122082"
"data_chagas","SVC_LIN_FP","L2","1000","cdk_fp","MaxMin","1.0","0.739994648637667","0.7454236648424231","0.7299682403902132","0.7445920406803647"
"data_chagas","SVC_LIN_FP","L1","1500","cdk_fp","MaxMin","1.0","0.7437326642859604","0.7343427727762181","0.7423808787128711","0.7544743413687921"
"data_chagas","SVC_LIN_FP","L2","1500","cdk_fp","MaxMin","1.0","0.7307490544910812","0.7188859163216142","0.7367842712580065","0.7365769758936228"
"data_chagas","SVC_LIN_FP","L1","2000","cdk_fp","MaxMin","1.0","0.7583379361917516","0.7714418924769405","0.755605707629585","0.7479662084687292"
"data_chagas","SVC_LIN_FP","L2","2000","cdk_fp","MaxMin","1.0","0.7503928331913533","0.7620705349511007","0.7493743629877686","0.7397336016351908"
"data_chagas","SVC_LIN_FP","L1","1000","rdkit_fp","Standard","1.0","0.7513140380597171","0.7608205765793757","0.7339700422248104","0.7591514953749653"
"data_chagas","SVC_LIN_FP","L2","1000","rdkit_fp","Standard","1.0","0.7137815748582378","0.7243386654529717","0.705092912783926","0.7119131463378159"
"data_chagas","SVC_LIN_FP","L1","1500","rdkit_fp","Standard","1.0","0.7482097261115467","0.7537248981494845","0.7331305511065818","0.7577737290785738"
"data_chagas","SVC_LIN_FP","L2","1500","rdkit_fp","Standard","1.0","0.7178853706421987","0.7107622969927736","0.7120454462725674","0.7308483686612551"
"data_chagas","SVC_LIN_FP","L1","2000","rdkit_fp","Standard","1.0","0.7624832344944804","0.7621771033380315","0.75352859274898","0.77174400739643"
"data_chagas","SVC_LIN_FP","L2","2000","rdkit_fp","Standard","1.0","0.7256460594830504","0.718526248015719","0.7069083976412348","0.7515035327921977"
"data_chagas","SVC_LIN_FP","L1","1000","cdk_fp","Standard","1.0","0.733909533804205","0.7359945827736646","0.7213708503203249","0.7443631683186256"
"data_chagas","SVC_LIN_FP","L2","1000","cdk_fp","Standard","1.0","0.702230700751379","0.7081247294162039","0.6948279156959825","0.7037394571419506"
"data_chagas","SVC_LIN_FP","L1","1500","cdk_fp","Standard","1.0","0.7370213298285453","0.7286080614544367","0.7387521840419319","0.7437037439892674"
"data_chagas","SVC_LIN_FP","L2","1500","cdk_fp","Standard","1.0","0.7000416434814225","0.6871018949191315","0.7024038111531761","0.7106192243719601"
"data_chagas","SVC_LIN_FP","L1","2000","cdk_fp","Standard","1.0","0.7506854092353903","0.7640886737786263","0.7469309660745476","0.7410365878529969"
"data_chagas","SVC_LIN_FP","L2","2000","cdk_fp","Standard","1.0","0.720666869276294","0.7163882197528942","0.7210523442050073","0.7245600438709804"
"data_chagas","SVC_LIN_FP","L1","1000","rdkit_fp","MaxMin","10.0","0.7374704601629336","0.7412697179268001","0.7250222954280723","0.7461193671339283"
"data_chagas","SVC_LIN_FP","L2","1000","rdkit_fp","MaxMin","10.0","0.7237784494640285","0.7236370902389989","0.7167365863424576","0.730961671810629"
"data_chagas","SVC_LIN_FP","L1","1500","rdkit_fp","MaxMin","10.0","0.7394047231679637","0.7510340463794505","0.7220351630751307","0.7451449600493099"
"data_chagas","SVC_LIN_FP","L2","1500","rdkit_fp","MaxMin","10.0","0.7280363038474006","0.7305196318950296","0.7176966547757706","0.735892624871402"
"data_chagas","SVC_LIN_FP","L1","2000","rdkit_fp","MaxMin","10.0","0.753453184908618","0.7581230642851583","0.7370550014560278","0.765181488984668"
"data_chagas","SVC_LIN_FP","L2","2000","rdkit_fp","MaxMin","10.0","0.7359652494857697","0.7268319216722352","0.7196213417297606","0.7614424850553135"
"data_chagas","SVC_LIN_FP","L1","1000","cdk_fp","MaxMin","10.0","0.7184744275126028","0.7185107067926242","0.7088967858182876","0.7280157899268969"
"data_chagas","SVC_LIN_FP","L2","1000","cdk_fp","MaxMin","10.0","0.7098290367399748","0.7133488005506037","0.7051315885264995","0.7110067211428214"
"data_chagas","SVC_LIN_FP","L1","1500","cdk_fp","MaxMin","10.0","0.7199865631782401","0.7070768069447072","0.725889087070472","0.7269937955195411"
"data_chagas","SVC_LIN_FP","L2","1500","cdk_fp","MaxMin","10.0","0.7034883860134536","0.6870441703762081","0.7101844605416436","0.7132365271225092"
"data_chagas","SVC_LIN_FP","L1","2000","cdk_fp","MaxMin","10.0","0.7417609476596533","0.7536671736065635","0.7383267508736165","0.7332889184987798"
"data_chagas","SVC_LIN_FP","L2","2000","cdk_fp","MaxMin","10.0","0.7289266309275879","0.7312456290310055","0.7316517727140366","0.723882491037722"
"data_chagas","SVC_LIN_FP","L1","1000","rdkit_fp","Standard","10.0","0.7492398426807577","0.7582140914489967","0.7312354397204432","0.7582699968728328"
"data_chagas","SVC_LIN_FP","L2","1000","rdkit_fp","Standard","10.0","0.7063450850129936","0.7173517755847385","0.7000627912055919","0.7016206882486505"
"data_chagas","SVC_LIN_FP","L1","1500","rdkit_fp","Standard","10.0","0.7486801895106255","0.7524216555842941","0.7336765615899835","0.759942351357599"
"data_chagas","SVC_LIN_FP","L2","1500","rdkit_fp","Standard","10.0","0.7181659359143865","0.7125850604442554","0.7115062609202092","0.7304064863786949"
"data_chagas","SVC_LIN_FP","L1","2000","rdkit_fp","Standard","10.0","0.7624893140673228","0.765061110309382","0.7462689283634207","0.7761379035291653"
"data_chagas","SVC_LIN_FP","L2","2000","rdkit_fp","Standard","10.0","0.7254161963508357","0.7191523372889438","0.7059892799941764","0.7511069717693869"
"data_chagas","SVC_LIN_FP","L1","1000","cdk_fp","Standard","10.0","0.7334366089273449","0.7326199171874829","0.7231635847408262","0.7445263248537255"
"data_chagas","SVC_LIN_FP","L2","1000","cdk_fp","Standard","10.0","0.7012509961213333","0.7055981705760229","0.6959426870995926","0.7022121306883843"
"data_chagas","SVC_LIN_FP","L1","1500","cdk_fp","Standard","10.0","0.7369833922988992","0.7269717926800846","0.7398146294408862","0.7441637547757269"
"data_chagas","SVC_LIN_FP","L2","1500","cdk_fp","Standard","10.0","0.6995104897300419","0.6864003197051625","0.7009204826732686","0.7112106668116946"
"data_chagas","SVC_LIN_FP","L1","2000","cdk_fp","Standard","10.0","0.7479514940711223","0.7589756113806158","0.7440507607746053","0.7408281100581458"
"data_chagas","SVC_LIN_FP","L2","2000","cdk_fp","Standard","10.0","0.7207375602137746","0.7165369714596538","0.7215938046010489","0.7240819045806208"
"data_tuberculosis","SVC_LIN_FP","L1","1000","rdkit_fp","MaxMin","0.001","0.5551069351015917","0.5520026881282659","0.5574816427595628","0.5558364744169465"
"data_tuberculosis","SVC_LIN_FP","L2","1000","rdkit_fp","MaxMin","0.001","0.6592426549621923","0.6641245615235045","0.6509546832308721","0.6626487201322"
"data_tuberculosis","SVC_LIN_FP","L1","1500","rdkit_fp","MaxMin","0.001","0.5552831030713223","0.5531643590670587","0.5565008111338796","0.5561841390130285"
"data_tuberculosis","SVC_LIN_FP","L2","1500","rdkit_fp","MaxMin","0.001","0.6673774922054262","0.6770408224195995","0.6527050247609287","0.6723866294357503"
"data_tuberculosis","SVC_LIN_FP","L1","2000","rdkit_fp","MaxMin","0.001","0.5545538305824081","0.55162378798094","0.5569037098702186","0.555133993896066"
"data_tuberculosis","SVC_LIN_FP","L2","2000","rdkit_fp","MaxMin","0.001","0.675136581728952","0.6794629606106672","0.664806928790982","0.6811398557852069"
"data_tuberculosis","SVC_LIN_FP","L1","1000","cdk_fp","MaxMin","0.001","0.5466547942538856","0.5670555550127191","0.565431288422131","0.5074775393268071"
"data_tuberculosis","SVC_LIN_FP","L2","1000","cdk_fp","MaxMin","0.001","0.6609439890628384","0.6536239247758356","0.6555413251366066","0.673666717276073"
"data_tuberculosis","SVC_LIN_FP","L1","1500","cdk_fp","MaxMin","0.001","0.5459194692800268","0.5626542335306003","0.5668971994535517","0.5082069748559283"
"data_tuberculosis","SVC_LIN_FP","L2","1500","cdk_fp","MaxMin","0.001","0.6729680770389486","0.6687158759161729","0.6718952783469929","0.6782930768536798"
"data_tuberculosis","SVC_LIN_FP","L1","2000","cdk_fp","MaxMin","0.001","0.5462780006191702","0.5667314813910089","0.5652840035860653","0.5068185168804364"
"data_tuberculosis","SVC_LIN_FP","L2","2000","cdk_fp","MaxMin","0.001","0.6758840545609904","0.6686420500995053","0.673311560792355","0.685698552791111"
"data_tuberculosis","SVC_LIN_FP","L1","1000","rdkit_fp","Standard","0.001","0.529976911145264","0.5","0.5899307334357922","0.5"
"data_tuberculosis","SVC_LIN_FP","L2","1000","rdkit_fp","Standard","0.001","0.6588770856647509","0.6659930060895464","0.6544532317281428","0.6561850191765635"
"data_tuberculosis","SVC_LIN_FP","L1","1500","rdkit_fp","Standard","0.001","0.5302931822062841","0.5","0.5908795466188523","0.5"
"data_tuberculosis","SVC_LIN_FP","L2","1500","rdkit_fp","Standard","0.001","0.6519432698045905","0.6576810876714172","0.6433257556352509","0.6548229661071034"
"data_tuberculosis","SVC_LIN_FP","L1","2000","rdkit_fp","Standard","0.001","0.5296378714139344","0.5","0.5889136142418032","0.5"
"data_tuberculosis","SVC_LIN_FP","L2","2000","rdkit_fp","Standard","0.001","0.6609918087620131","0.6726319012210562","0.6473515411543734","0.6629919839106099"
"data_tuberculosis","SVC_LIN_FP","L1","1000","cdk_fp","Standard","0.001","0.5","0.5","0.5","0.5"
"data_tuberculosis","SVC_LIN_FP","L2","1000","cdk_fp","Standard","0.001","0.6706492217566947","0.6581381563305104","0.6714192708333331","0.6823902381062407"
"data_tuberculosis","SVC_LIN_FP","L1","1500","cdk_fp","Standard","0.001","0.5","0.5","0.5","0.5"
"data_tuberculosis","SVC_LIN_FP","L2","1500","cdk_fp","Standard","0.001","0.6660583035520123","0.6599034618879661","0.6686688866120224","0.6696025621560485"
"data_tuberculosis","SVC_LIN_FP","L1","2000","cdk_fp","Standard","0.001","0.5191725048672485","0.5266391774066944","0.5","0.5308783371950508"
"data_tuberculosis","SVC_LIN_FP","L2","2000","cdk_fp","Standard","0.001","0.6727200139205115","0.6676236880989546","0.6778763234289595","0.6726600302336203"
"data_tuberculosis","SVC_LIN_FP","L1","1000","rdkit_fp","MaxMin","0.01","0.5995676921651012","0.6037035589472004","0.599102949965847","0.5958965675822562"
"data_tuberculosis","SVC_LIN_FP","L2","1000","rdkit_fp","MaxMin","0.01","0.6806817102301365","0.6826667839194352","0.6796709571379799","0.6797073896329943"
"data_tuberculosis","SVC_LIN_FP","L1","1500","rdkit_fp","MaxMin","0.01","0.5995281037904154","0.6048967144254564","0.5979236039959005","0.5957639929498895"
"data_tuberculosis","SVC_LIN_FP","L2","1500","rdkit_fp","MaxMin","0.01","0.6869338877589755","0.6907051125463706","0.6816678406762287","0.6884287100543273"
"data_tuberculosis","SVC_LIN_FP","L1","2000","rdkit_fp","MaxMin","0.01","0.6026189879329639","0.6049743401003387","0.6011313183060101","0.6017513053925427"
"data_tuberculosis","SVC_LIN_FP","L2","2000","rdkit_fp","MaxMin","0.01","0.6928525950788078","0.6947948456551893","0.6897396900614727","0.6940232495197614"
"data_tuberculosis","SVC_LIN_FP","L1","1000","cdk_fp","MaxMin","0.01","0.5887825946460551","0.5885421246852918","0.5820680712090147","0.5957375880438587"
"data_tuberculosis","SVC_LIN_FP","L2","1000","cdk_fp","MaxMin","0.01","0.6885914106318648","0.6791274874143302","0.6849193135245873","0.7017274309566771"
"data_tuberculosis","SVC_LIN_FP","L1","1500","cdk_fp","MaxMin","0.01","0.6001023377544171","0.603578163626236","0.5920829064207659","0.6046459432162498"
"data_tuberculosis","SVC_LIN_FP","L2","1500","cdk_fp","MaxMin","0.01","0.6989521556307233","0.69341821130903","0.7016404115437198","0.7017978440394199"
"data_tuberculosis","SVC_LIN_FP","L1","2000","cdk_fp","MaxMin","0.01","0.6013748360081","0.600181633222487","0.5972549521857913","0.6066879226160221"
"data_tuberculosis","SVC_LIN_FP","L2","2000","cdk_fp","MaxMin","0.01","0.7026376076964507","0.6945418836657125","0.7015678364071005","0.7118031030165392"
"data_tuberculosis","SVC_LIN_FP","L1","1000","rdkit_fp","Standard","0.01","0.6721051214969173","0.6702162770726378","0.6754199752390696","0.6706791121790447"
"data_tuberculosis","SVC_LIN_FP","L2","1000","rdkit_fp","Standard","0.01","0.6489821572319837","0.6576170329187166","0.6462874615778705","0.6430419771993638"
"data_tuberculosis","SVC_LIN_FP","L1","1500","rdkit_fp","Standard","0.01","0.6672913057040164","0.6716309100009002","0.6664478739754136","0.6637951331357353"
"data_tuberculosis","SVC_LIN_FP","L2","1500","rdkit_fp","Standard","0.01","0.633286911487914","0.6390400689619989","0.6259312030396189","0.6348894624621245"
"data_tuberculosis","SVC_LIN_FP","L1","2000","rdkit_fp","Standard","0.01","0.6811143560263747","0.669531216920877","0.6789601477117458","0.6948517034465014"
"data_tuberculosis","SVC_LIN_FP","L2","2000","rdkit_fp","Standard","0.01","0.6353978469860972","0.6395785631541839","0.6285855319330634","0.6380294458710443"
"data_tuberculosis","SVC_LIN_FP","L1","1000","cdk_fp","Standard","0.01","0.6783759216276483","0.6603789870012278","0.6751227373633886","0.6996260405183281"
"data_tuberculosis","SVC_LIN_FP","L2","1000","cdk_fp","Standard","0.01","0.6612840317090909","0.6518141065936205","0.6602064122267746","0.6718315763068776"
"data_tuberculosis","SVC_LIN_FP","L1","1500","cdk_fp","Standard","0.01","0.6905403816128205","0.6730417430709591","0.6964267418032826","0.7021526599642203"
"data_tuberculosis","SVC_LIN_FP","L2","1500","cdk_fp","Standard","0.01","0.6439901052662698","0.639238747262749","0.644530182718576","0.6482013858174842"
"data_tuberculosis","SVC_LIN_FP","L1","2000","cdk_fp","Standard","0.01","0.6856279231978112","0.6725412474608797","0.6841652792008182","0.7001772429317354"
"data_tuberculosis","SVC_LIN_FP","L2","2000","cdk_fp","Standard","0.01","0.6370429831525334","0.6324663142569594","0.6453349129098394","0.6333277222908013"
"data_tuberculosis","SVC_LIN_FP","L1","1000","rdkit_fp","MaxMin","0.1","0.6781262147041778","0.6785162530792416","0.6795364796789658","0.676325911354326"
"data_tuberculosis","SVC_LIN_FP","L2","1000","rdkit_fp","MaxMin","0.1","0.6644212198680952","0.6723887102955514","0.6598259264002745","0.6610490229084597"
"data_tuberculosis","SVC_LIN_FP","L1","1500","rdkit_fp","MaxMin","0.1","0.6772875218321536","0.6838729674829844","0.6683108136953555","0.6796787843181209"
"data_tuberculosis","SVC_LIN_FP","L2","1500","rdkit_fp","MaxMin","0.1","0.6648497485187055","0.671216182619014","0.6586049564549192","0.6647281064821832"
"data_tuberculosis","SVC_LIN_FP","L1","2000","rdkit_fp","MaxMin","0.1","0.6826514259780495","0.6785412235760583","0.6827287184084708","0.6866843359496194"
"data_tuberculosis","SVC_LIN_FP","L2","2000","rdkit_fp","MaxMin","0.1","0.6735819704072247","0.6850650372874649","0.6622358478483616","0.6734450260858473"
"data_tuberculosis","SVC_LIN_FP","L1","1000","cdk_fp","MaxMin","0.1","0.6834815348534837","0.673790315138526","0.6751419484289662","0.7015123409929589"
"data_tuberculosis","SVC_LIN_FP","L2","1000","cdk_fp","MaxMin","0.1","0.6758006939416102","0.6657053025392862","0.6761302510245929","0.6855665282609518"
"data_tuberculosis","SVC_LIN_FP","L1","1500","cdk_fp","MaxMin","0.1","0.6945830532223032","0.6864411287967346","0.6968931437841508","0.7004148870860241"
"data_tuberculosis","SVC_LIN_FP","L2","1500","cdk_fp","MaxMin","0.1","0.6748816779015279","0.6721954603636828","0.6776991547131176","0.674750418627783"
"data_tuberculosis","SVC_LIN_FP","L1","2000","cdk_fp","MaxMin","0.1","0.6904960506413643","0.6757597273655988","0.6922472677595617","0.7034811567989325"
"data_tuberculosis","SVC_LIN_FP","L2","2000","cdk_fp","MaxMin","0.1","0.684261331580262","0.6785824791794969","0.6824848446038246","0.6917166709574645"
"data_tuberculosis","SVC_LIN_FP","L1","1000","rdkit_fp","Standard","0.1","0.6557485514129807","0.6644079223786694","0.6529931907445338","0.6498445411157391"
"data_tuberculosis","SVC_LIN_FP","L2","1000","rdkit_fp","Standard","0.1","0.6461223454377655","0.6534947295966613","0.6450814335724036","0.6397908731442314"
"data_tuberculosis","SVC_LIN_FP","L1","1500","rdkit_fp","Standard","0.1","0.6438816047772372","0.6514699480070822","0.6331193434084693","0.6470555229161599"
