"NAME [String]","METHOD [String]","gamma [Double]","scalerType [String]","featuresColumn [String]","C [Double]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"data_lipinski","SVC_RBF_DESC","0.01","MaxMin","cdk_desc","0.01","0.6865892386063672","0.6326203208556149","0.7397910731244063","0.6873563218390806"
"data_lipinski","SVC_RBF_DESC","0.1","MaxMin","cdk_desc","0.01","0.7263033325575584","0.6540106951871658","0.7450142450142448","0.7798850574712645"
"data_lipinski","SVC_RBF_DESC","1.0","MaxMin","cdk_desc","0.01","0.7339711645210857","0.6764705882352942","0.7041785375118708","0.8212643678160921"
"data_lipinski","SVC_RBF_DESC","1.0E-4","Standard","cdk_desc","0.01","0.6281773544112963","0.6438502673796792","0.6809116809116809","0.5597701149425288"
"data_lipinski","SVC_RBF_DESC","0.001","Standard","cdk_desc","0.01","0.7216564216507871","0.6855614973262032","0.7331433998100663","0.746264367816092"
"data_lipinski","SVC_RBF_DESC","0.01","Standard","cdk_desc","0.01","0.7331875121597907","0.6882352941176471","0.7193732193732193","0.7919540229885058"
"data_lipinski","SVC_RBF_DESC","0.1","Standard","cdk_desc","0.01","0.6705881827585681","0.6598930481283424","0.6495726495726494","0.7022988505747125"
"data_lipinski","SVC_RBF_DESC","1.0","Standard","cdk_desc","0.01","0.5447715935263828","0.5454545454545454","0.5311016144349479","0.5577586206896552"
"data_lipinski","SVC_RBF_DESC","1.0E-4","MaxMin","rdkit_desc","0.1","0.6075816649064338","0.6609625668449197","0.5887939221272553","0.5729885057471265"
"data_lipinski","SVC_RBF_DESC","0.001","MaxMin","rdkit_desc","0.1","0.5474739448482968","0.6443850267379678","0.5721747388414054","0.42586206896551726"
"data_lipinski","SVC_RBF_DESC","0.01","MaxMin","rdkit_desc","0.1","0.5402309328498195","0.5401069518716578","0.5075973409306742","0.5729885057471265"
"data_lipinski","SVC_RBF_DESC","0.1","MaxMin","rdkit_desc","0.1","0.6656251435606855","0.6497326203208557","0.6092117758784423","0.7379310344827585"
