"NAME [String]","METHOD [String]","degree [Int]","C [Double]","foldSize [Int]","featuresColumn [String]","scalerType [String]","coef0 [Double]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"data_herg","SVC_POLY_FP","3","0.001","1000","rdkit_fp","Standard","2.0","0.7911005833796033","0.7325425993985959","0.7925727668116427","0.8481863839285714"
"data_herg","SVC_POLY_FP","4","0.001","1000","rdkit_fp","Standard","2.0","0.7776417999011409","0.7109644726584241","0.782870525259284","0.8390904017857145"
"data_herg","SVC_POLY_FP","2","0.01","1000","rdkit_fp","Standard","2.0","0.8081062587589027","0.7622508074395827","0.8029998884799822","0.8590680803571432"
"data_herg","SVC_POLY_FP","3","0.01","1000","rdkit_fp","Standard","2.0","0.7911004870777901","0.7327096558636812","0.7924891267982603","0.8481026785714285"
"data_herg","SVC_POLY_FP","4","0.01","1000","rdkit_fp","Standard","2.0","0.7714245413266135","0.7110201581467859","0.7641351622616259","0.8391183035714288"
"data_herg","SVC_POLY_FP","2","0.1","1000","rdkit_fp","Standard","2.0","0.8080783963342107","0.762195121951221","0.8029998884799822","0.859040178571429"
"data_herg","SVC_POLY_FP","3","0.1","1000","rdkit_fp","Standard","2.0","0.7910819376684294","0.7326261276311387","0.7925170068027211","0.8481026785714285"
"data_herg","SVC_POLY_FP","4","0.1","1000","rdkit_fp","Standard","2.0","0.7171413843148243","0.7109644726584241","0.7830378052860488","0.6574218750000002"
"data_herg","SVC_POLY_FP","2","1.0","1000","rdkit_fp","Standard","2.0","0.8080598096645701","0.762195121951221","0.8029441284710604","0.8590401785714289"
"data_herg","SVC_POLY_FP","3","1.0","1000","rdkit_fp","Standard","2.0","0.7911283888635042","0.7327096558636812","0.7924891267982603","0.8481863839285714"
"data_herg","SVC_POLY_FP","4","1.0","1000","rdkit_fp","Standard","2.0","0.7165280242166867","0.7109644726584241","0.781197724991636","0.6574218750000002"
"data_herg","SVC_POLY_FP","2","1.0E-4","1500","rdkit_fp","Standard","2.0","0.794582438230793","0.7502227419534471","0.7671183227389317","0.8664062500000004"
"data_herg","SVC_POLY_FP","3","1.0E-4","1500","rdkit_fp","Standard","2.0","0.7741841914299727","0.7203753201915574","0.7488290398126464","0.8533482142857145"
"data_herg","SVC_POLY_FP","4","1.0E-4","1500","rdkit_fp","Standard","2.0","0.7559340774511645","0.6940917696848193","0.7220363555258169","0.8516741071428575"
"data_herg","SVC_POLY_FP","2","0.001","1500","rdkit_fp","Standard","2.0","0.794749811500438","0.7501113709767236","0.7675644028103045","0.8665736607142861"
"data_herg","SVC_POLY_FP","3","0.001","1500","rdkit_fp","Standard","2.0","0.7741469424275803","0.7204310056799191","0.7488569198171072","0.8531529017857145"
"data_herg","SVC_POLY_FP","4","0.001","1500","rdkit_fp","Standard","2.0","0.7559154690002705","0.6940917696848193","0.7220642355302777","0.8515904017857148"
"data_herg","SVC_POLY_FP","2","0.01","1500","rdkit_fp","Standard","2.0","0.7948240588182537","0.7503341129301706","0.7675644028103045","0.8665736607142861"
"data_herg","SVC_POLY_FP","3","0.01","1500","rdkit_fp","Standard","2.0","0.7743235914522768","0.7203753201915574","0.7492472398795584","0.8533482142857145"
"data_herg","SVC_POLY_FP","4","0.01","1500","rdkit_fp","Standard","2.0","0.7559340774511645","0.6940917696848193","0.7220363555258169","0.8516741071428575"
"data_herg","SVC_POLY_FP","2","0.1","1500","rdkit_fp","Standard","2.0","0.7947589412733028","0.750445483906894","0.7673134827701572","0.8665178571428575"
"data_herg","SVC_POLY_FP","3","0.1","1500","rdkit_fp","Standard","2.0","0.7742492696139012","0.7203196347031956","0.7490799598527935","0.8533482142857145"
"data_herg","SVC_POLY_FP","4","0.1","1500","rdkit_fp","Standard","2.0","0.7559805441252658","0.6940917696848193","0.7221757555481209","0.8516741071428575"
"data_herg","SVC_POLY_FP","2","1.0","1500","rdkit_fp","Standard","2.0","0.7948053789057329","0.750445483906894","0.7675644028103045","0.8664062500000004"
"data_herg","SVC_POLY_FP","3","1.0","1500","rdkit_fp","Standard","2.0","0.7743699215053517","0.7206815903775469","0.7490799598527935","0.8533482142857145"
"data_herg","SVC_POLY_FP","4","1.0","1500","rdkit_fp","Standard","2.0","0.7559247623350909","0.6940917696848193","0.7220921155347385","0.8515904017857147"
"data_herg","SVC_POLY_FP","2","1.0E-4","2000","rdkit_fp","Standard","2.0","0.7948975551037004","0.74387459628021","0.7885859261737481","0.852232142857143"
"data_herg","SVC_POLY_FP","3","1.0E-4","2000","rdkit_fp","Standard","2.0","0.7756206438254732","0.7055629802873365","0.7730567636890822","0.8482421875000006"
"data_herg","SVC_POLY_FP","4","1.0E-4","2000","rdkit_fp","Standard","2.0","0.7575737328367973","0.6808943089430888","0.7472956395673024","0.8445312500000008"
"data_herg","SVC_POLY_FP","2","0.001","2000","rdkit_fp","Standard","2.0","0.7948697123595195","0.7437910680476674","0.7885859261737481","0.852232142857143"
"data_herg","SVC_POLY_FP","3","0.001","2000","rdkit_fp","Standard","2.0","0.7755648392958537","0.7056465085198791","0.7728337236533958","0.8482142857142864"
"data_herg","SVC_POLY_FP","4","0.001","2000","rdkit_fp","Standard","2.0","0.7576481718000488","0.6808664661989079","0.7472398795583807","0.844838169642858"
"data_herg","SVC_POLY_FP","2","0.01","2000","rdkit_fp","Standard","2.0","0.7946655052945975","0.7432063704198691","0.788613806178209","0.8521763392857145"
"data_herg","SVC_POLY_FP","3","0.01","2000","rdkit_fp","Standard","2.0","0.7756949408236619","0.70567435126406","0.7731682837069254","0.8482421875000006"
"data_herg","SVC_POLY_FP","4","0.01","2000","rdkit_fp","Standard","2.0","0.757638837003464","0.6808943089430888","0.7472956395673024","0.8447265625000009"
"data_herg","SVC_POLY_FP","2","0.1","2000","rdkit_fp","Standard","2.0","0.7947583962228447","0.7433177413965927","0.788753206200513","0.8522042410714287"
"data_herg","SVC_POLY_FP","3","0.1","2000","rdkit_fp","Standard","2.0","0.7757042020578778","0.7057300367524217","0.7731682837069254","0.8482142857142864"
"data_herg","SVC_POLY_FP","4","0.1","2000","rdkit_fp","Standard","2.0","0.757666837191734","0.6807550952221845","0.7472956395673024","0.844949776785715"
"data_herg","SVC_POLY_FP","2","1.0","2000","rdkit_fp","Standard","2.0","0.7948604293440503","0.7437353825593056","0.7886695661871305","0.8521763392857145"
"data_herg","SVC_POLY_FP","3","1.0","2000","rdkit_fp","Standard","2.0","0.7756763293138348","0.7057300367524217","0.7730567636890822","0.8482421875000006"
"data_herg","SVC_POLY_FP","4","1.0","2000","rdkit_fp","Standard","2.0","0.7576574702945447","0.680838623454727","0.7473235195717631","0.8448102678571436"
"data_herg","SVC_POLY_FP","2","1.0E-4","1000","cdk_fp","Standard","2.0","0.8045756764127588","0.7602182871143773","0.7945243671238986","0.8589843750000001"
"data_herg","SVC_POLY_FP","3","1.0E-4","1000","cdk_fp","Standard","2.0","0.7742517855463816","0.7090154805657639","0.7701014832162373","0.8436383928571434"
"data_herg","SVC_POLY_FP","4","1.0E-4","1000","cdk_fp","Standard","2.0","0.7639316407470419","0.6934513865686596","0.7631314821010371","0.835212053571429"
"data_herg","SVC_POLY_FP","2","0.001","1000","cdk_fp","Standard","2.0","0.7957171276897402","0.7439024390243897","0.7842087654734023","0.8590401785714287"
"data_herg","SVC_POLY_FP","3","0.001","1000","cdk_fp","Standard","2.0","0.7741221756626301","0.7079017707985292","0.7708263633322181","0.8436383928571434"
"data_herg","SVC_POLY_FP","4","0.001","1000","cdk_fp","Standard","2.0","0.7640151938197711","0.6936462857779258","0.7631872421099587","0.835212053571429"
"data_herg","SVC_POLY_FP","2","0.01","1000","cdk_fp","Standard","2.0","0.7957542865081857","0.7439024390243897","0.7843760455001673","0.8589843750000001"
"data_herg","SVC_POLY_FP","3","0.01","1000","cdk_fp","Standard","2.0","0.7736948064618311","0.7076233433567206","0.7698226831716293","0.8436383928571434"
"data_herg","SVC_POLY_FP","4","0.01","1000","cdk_fp","Standard","2.0","0.763996592629295","0.6936462857779258","0.7631872421099587","0.8351562500000005"
"data_herg","SVC_POLY_FP","2","0.1","1000","cdk_fp","Standard","2.0","0.7956984943986596","0.7439581245127515","0.7841808854689417","0.8589564732142858"
"data_herg","SVC_POLY_FP","3","0.1","1000","cdk_fp","Standard","2.0","0.7739827880604194","0.7078739280543483","0.7704360432697669","0.8436383928571434"
"data_herg","SVC_POLY_FP","4","0.1","1000","cdk_fp","Standard","2.0","0.764052317478679","0.6937576567546492","0.7631872421099587","0.835212053571429"
"data_herg","SVC_POLY_FP","2","1.0","1000","cdk_fp","Standard","2.0","0.7958100361977563","0.7439581245127515","0.7844318055090888","0.8590401785714287"
"data_herg","SVC_POLY_FP","3","1.0","1000","cdk_fp","Standard","2.0","0.7741220887219771","0.7080966700077953","0.7706312033009926","0.8436383928571434"
"data_herg","SVC_POLY_FP","4","1.0","1000","cdk_fp","Standard","2.0","0.7639594338108496","0.6936462857779258","0.7630199620831939","0.835212053571429"
"data_herg","SVC_POLY_FP","2","1.0E-4","1500","cdk_fp","Standard","2.0","0.7865204407449543","0.7310669339570102","0.7771830043492807","0.851311383928572"
"data_herg","SVC_POLY_FP","3","1.0E-4","1500","cdk_fp","Standard","2.0","0.7687454810121194","0.6985744514979387","0.7640794022527043","0.843582589285715"
"data_herg","SVC_POLY_FP","4","1.0E-4","1500","cdk_fp","Standard","2.0","0.7535861442278926","0.6796413854549496","0.741608118657299","0.8395089285714291"
"data_herg","SVC_POLY_FP","2","0.001","1500","cdk_fp","Standard","2.0","0.7861305978057244","0.7299810669339565","0.777127244340359","0.8512834821428577"
"data_herg","SVC_POLY_FP","3","0.001","1500","cdk_fp","Standard","2.0","0.7687454022900747","0.6986858224746623","0.7640794022527043","0.8434709821428578"
"data_herg","SVC_POLY_FP","4","0.001","1500","cdk_fp","Standard","2.0","0.7535768508930722","0.6796413854549496","0.7415802386528382","0.8395089285714291"
"data_herg","SVC_POLY_FP","2","0.01","1500","cdk_fp","Standard","2.0","0.7861583908695321","0.7301759661432226","0.7770157243225158","0.8512834821428577"
"data_herg","SVC_POLY_FP","3","0.01","1500","cdk_fp","Standard","2.0","0.7686896568019889","0.6986858224746623","0.7638563622170179","0.8435267857142863"
"data_herg","SVC_POLY_FP","4","0.01","1500","cdk_fp","Standard","2.0","0.7535768581534902","0.6796413854549496","0.7415523586483774","0.8395368303571434"
"data_herg","SVC_POLY_FP","2","0.1","1500","cdk_fp","Standard","2.0","0.7860748377968028","0.7299810669339565","0.7769599643135943","0.8512834821428577"
"data_herg","SVC_POLY_FP","3","0.1","1500","cdk_fp","Standard","2.0","0.7687918855857542","0.698713665218843","0.7640794022527043","0.843582589285715"
"data_herg","SVC_POLY_FP","4","0.1","1500","cdk_fp","Standard","2.0","0.7497201263038217","0.6796692281991304","0.7298985167837626","0.839592633928572"
"data_herg","SVC_POLY_FP","2","1.0","1500","cdk_fp","Standard","2.0","0.7860749268381984","0.7298140104688713","0.7770714843314375","0.8513392857142862"
"data_herg","SVC_POLY_FP","3","1.0","1500","cdk_fp","Standard","2.0","0.7687268010995986","0.6986858224746623","0.7640794022527043","0.8434151785714292"
"data_herg","SVC_POLY_FP","4","1.0","1500","cdk_fp","Standard","2.0","0.7018408807888331","0.6795856999665878","0.5864280138284822","0.8395089285714291"
"data_herg","SVC_POLY_FP","2","1.0E-4","2000","cdk_fp","Standard","2.0","0.7867114395573346","0.7212384452611642","0.7847106055536969","0.8541852678571431"
"data_herg","SVC_POLY_FP","3","1.0E-4","2000","cdk_fp","Standard","2.0","0.7667232202467767","0.6920035638712544","0.7616817218690755","0.8464843750000008"
"data_herg","SVC_POLY_FP","4","1.0E-4","2000","cdk_fp","Standard","2.0","0.741274996234422","0.6535805769016589","0.7300100368016058","0.8402343750000011"
"data_herg","SVC_POLY_FP","2","0.001","2000","cdk_fp","Standard","2.0","0.7865069861912888","0.7212384452611642","0.7840972454555591","0.8541852678571431"
"data_herg","SVC_POLY_FP","3","0.001","2000","cdk_fp","Standard","2.0","0.7666395636118165","0.6919757211270735","0.7615702018512323","0.8463727678571438"
"data_herg","SVC_POLY_FP","4","0.001","2000","cdk_fp","Standard","2.0","0.7413121695737029","0.6535805769016589","0.730121556819449","0.840234375000001"
"data_herg","SVC_POLY_FP","2","0.01","2000","cdk_fp","Standard","2.0","0.7866835077717583","0.7213219734937067","0.7845990855358537","0.8541294642857145"
"data_herg","SVC_POLY_FP","3","0.01","2000","cdk_fp","Standard","2.0","0.7666953402423161","0.6920035638712544","0.761598081855693","0.8464843750000008"
"data_herg","SVC_POLY_FP","4","0.01","2000","cdk_fp","Standard","2.0","0.7413121695737029","0.6535805769016589","0.730121556819449","0.8402343750000011"
"data_herg","SVC_POLY_FP","2","0.1","2000","cdk_fp","Standard","2.0","0.7866834953516649","0.7213498162378876","0.7845712055313928","0.8541294642857145"
"data_herg","SVC_POLY_FP","3","0.1","2000","cdk_fp","Standard","2.0","0.7667231954065903","0.6920592493596162","0.7616259618601539","0.8464843750000008"
"data_herg","SVC_POLY_FP","4","0.1","2000","cdk_fp","Standard","2.0","0.7328114255260839","0.6535805769016589","0.730121556819449","0.8147321428571438"
"data_herg","SVC_POLY_FP","2","1.0","2000","cdk_fp","Standard","2.0","0.7866557189094353","0.7211827597728024","0.784543325526932","0.8542410714285716"
"data_herg","SVC_POLY_FP","3","1.0","2000","cdk_fp","Standard","2.0","0.7667511084698463","0.6919200356387117","0.7619605219136835","0.8463727678571438"
"data_herg","SVC_POLY_FP","4","1.0","2000","cdk_fp","Standard","2.0","0.6146845975076405","0.6535248914132972","0.7301494368239099","0.4603794642857144"
"data_herg","SVC_POLY_FP","2","1.0E-4","1000","rdkit_fp","MaxMin","4.0","0.8642583884236078","0.8149849649181418","0.892829262852682","0.8849609374999995"
"data_herg","SVC_POLY_FP","3","1.0E-4","1000","rdkit_fp","MaxMin","4.0","0.8584504049824874","0.8141496825927166","0.8763243002118879","0.8848772321428573"
"data_herg","SVC_POLY_FP","4","1.0E-4","1000","rdkit_fp","MaxMin","4.0","0.8448692811445532","0.7988918587816023","0.8549682167949146","0.8807477678571428"
"data_herg","SVC_POLY_FP","2","0.001","1000","rdkit_fp","MaxMin","4.0","0.8621829160608533","0.8193841184987195","0.8864168618266978","0.8807477678571428"
"data_herg","SVC_POLY_FP","3","0.001","1000","rdkit_fp","MaxMin","4.0","0.8495624610036243","0.8012306492927946","0.8625236980037917","0.8849330357142867"
"data_herg","SVC_POLY_FP","4","0.001","1000","rdkit_fp","MaxMin","4.0","0.8332973912570919","0.7819077848312732","0.8371250139400022","0.880859375"
"data_herg","SVC_POLY_FP","2","0.01","1000","rdkit_fp","MaxMin","4.0","0.8519308225683498","0.8042933511526893","0.8668450986952158","0.8846540178571445"
"data_herg","SVC_POLY_FP","3","0.01","1000","rdkit_fp","MaxMin","4.0","0.8396783669508509","0.7915970598062151","0.8435931749749079","0.8838448660714296"
"data_herg","SVC_POLY_FP","4","0.01","1000","rdkit_fp","MaxMin","4.0","0.7886147673042191","0.7200133645172072","0.7649715623954499","0.880859375"
"data_herg","SVC_POLY_FP","2","0.1","1000","rdkit_fp","MaxMin","4.0","0.8408577449850138","0.7925993985967258","0.847775175644028","0.8821986607142873"
"data_herg","SVC_POLY_FP","3","0.1","1000","rdkit_fp","MaxMin","4.0","0.8227720386753474","0.7747243568326099","0.8096910895505742","0.8839006696428582"
"data_herg","SVC_POLY_FP","4","0.1","1000","rdkit_fp","MaxMin","4.0","0.7885776633258224","0.7198741507963029","0.7649715623954499","0.8808872767857142"
"data_herg","SVC_POLY_FP","2","1.0","1000","rdkit_fp","MaxMin","4.0","0.8340127552140162","0.7831885510635926","0.8366510538641686","0.8821986607142873"
"data_herg","SVC_POLY_FP","3","1.0","1000","rdkit_fp","MaxMin","4.0","0.8228556653104458","0.7748357278093334","0.8096910895505742","0.8840401785714296"
"data_herg","SVC_POLY_FP","4","1.0","1000","rdkit_fp","MaxMin","4.0","0.7885591014963684","0.7198184653079411","0.7649715623954499","0.8808872767857142"
"data_herg","SVC_POLY_FP","2","1.0E-4","1500","rdkit_fp","MaxMin","4.0","0.8679240636298365","0.8118944203140657","0.8964536634325861","0.895424107142858"
"data_herg","SVC_POLY_FP","3","1.0E-4","1500","rdkit_fp","MaxMin","4.0","0.8571609703643626","0.8108920815235553","0.8723095795695327","0.8882812499999998"
"data_herg","SVC_POLY_FP","4","1.0E-4","1500","rdkit_fp","MaxMin","4.0","0.8449448475733102","0.7988918587816012","0.8505074160811865","0.885435267857143"
"data_herg","SVC_POLY_FP","2","0.001","1500","rdkit_fp","MaxMin","4.0","0.8643041445737659","0.819328433010358","0.8839076614252258","0.889676339285714"
"data_herg","SVC_POLY_FP","3","0.001","1500","rdkit_fp","MaxMin","4.0","0.8520990816089694","0.8041819801759664","0.8638898182223709","0.888225446428571"
"data_herg","SVC_POLY_FP","4","0.001","1500","rdkit_fp","MaxMin","4.0","0.8038763936918553","0.7594108475331323","0.7676759228281476","0.8845424107142857"
"data_herg","SVC_POLY_FP","2","0.01","1500","rdkit_fp","MaxMin","4.0","0.8532325600554519","0.8049058915246694","0.8665105386416861","0.88828125"
"data_herg","SVC_POLY_FP","3","0.01","1500","rdkit_fp","MaxMin","4.0","0.8265127077391793","0.7869473215280098","0.8052024088323854","0.8873883928571424"
"data_herg","SVC_POLY_FP","4","0.01","1500","rdkit_fp","MaxMin","4.0","0.7548140101341114","0.6825091881055794","0.697390431582469","0.8845424107142857"
"data_herg","SVC_POLY_FP","2","0.1","1500","rdkit_fp","MaxMin","4.0","0.8410231760043477","0.8006181089208159","0.8336121333779413","0.8888392857142858"
"data_herg","SVC_POLY_FP","3","0.1","1500","rdkit_fp","MaxMin","4.0","0.8037955032372747","0.7549560084641944","0.7689584030333444","0.8874720982142853"
"data_herg","SVC_POLY_FP","4","0.1","1500","rdkit_fp","MaxMin","4.0","0.7549997526295836","0.682787615547388","0.6976692316270771","0.8845424107142857"
"data_herg","SVC_POLY_FP","2","1.0","1500","rdkit_fp","MaxMin","4.0","0.83149412644317","0.7873649626907233","0.8182781309245009","0.8888392857142858"
"data_herg","SVC_POLY_FP","3","1.0","1500","rdkit_fp","MaxMin","4.0","0.8038047572110728","0.7550116939525562","0.7689862830378053","0.8874162946428568"
"data_herg","SVC_POLY_FP","4","1.0","1500","rdkit_fp","MaxMin","4.0","0.754684077327934","0.6821193896870472","0.697390431582469","0.8845424107142857"
"data_herg","SVC_POLY_FP","2","1.0E-4","2000","rdkit_fp","MaxMin","4.0","0.8669824563205036","0.8145394810112477","0.8979034236645478","0.8885044642857153"
"data_herg","SVC_POLY_FP","3","1.0E-4","2000","rdkit_fp","MaxMin","4.0","0.8534352162291432","0.8062980287337115","0.8702464592394333","0.8837611607142849"
"data_herg","SVC_POLY_FP","4","1.0E-4","2000","rdkit_fp","MaxMin","4.0","0.8419695597468081","0.7969985521773035","0.8521802163488346","0.8767299107142863"
"data_herg","SVC_POLY_FP","2","0.001","2000","rdkit_fp","MaxMin","4.0","0.8619441038893676","0.8145394810112495","0.8880339020854242","0.883258928571429"
"data_herg","SVC_POLY_FP","3","0.001","2000","rdkit_fp","MaxMin","4.0","0.8491981207441309","0.8033745405947217","0.8629140180662429","0.881305803571428"
"data_herg","SVC_POLY_FP","4","0.001","2000","rdkit_fp","MaxMin","4.0","0.8029944962382517","0.7512807662323192","0.7833723653395783","0.8743303571428576"
"data_herg","SVC_POLY_FP","2","0.01","2000","rdkit_fp","MaxMin","4.0","0.8538263850594251","0.8044604076177748","0.8731459797033566","0.8838727678571439"
"data_herg","SVC_POLY_FP","3","0.01","2000","rdkit_fp","MaxMin","4.0","0.8260866324743749","0.7795689943200808","0.8185011709601873","0.8801897321428567"
"data_herg","SVC_POLY_FP","4","0.01","2000","rdkit_fp","MaxMin","4.0","0.7544498566902877","0.6803931395478339","0.7086260733801717","0.8743303571428576"
"data_herg","SVC_POLY_FP","2","0.1","2000","rdkit_fp","MaxMin","4.0","0.8419248929188852","0.7962189553402387","0.8472454555592729","0.8823102678571441"
"data_herg","SVC_POLY_FP","3","0.1","2000","rdkit_fp","MaxMin","4.0","0.8042233227659142","0.7499443145116386","0.7825917252146759","0.8801339285714281"
"data_herg","SVC_POLY_FP","4","0.1","2000","rdkit_fp","MaxMin","4.0","0.7544034645367462","0.6802260830827486","0.7086539533846324","0.8743303571428576"
"data_herg","SVC_POLY_FP","2","1.0","2000","rdkit_fp","MaxMin","4.0","0.8342449643835897","0.7834669785054017","0.8370692539310806","0.882198660714287"
"data_herg","SVC_POLY_FP","3","1.0","2000","rdkit_fp","MaxMin","4.0","0.8041582694221723","0.7499443145116386","0.7823965651834504","0.8801339285714281"
"data_herg","SVC_POLY_FP","4","1.0","2000","rdkit_fp","MaxMin","4.0","0.7543383490925377","0.680365296803653","0.7083193933311028","0.8743303571428576"
"data_herg","SVC_POLY_FP","2","1.0E-4","1000","cdk_fp","MaxMin","4.0","0.8584295609802938","0.800590266176634","0.8860265417642466","0.8886718750000008"
"data_herg","SVC_POLY_FP","3","1.0E-4","1000","cdk_fp","MaxMin","4.0","0.8560541659555385","0.8093885733377881","0.8765194602431136","0.8822544642857137"
"data_herg","SVC_POLY_FP","4","1.0E-4","1000","cdk_fp","MaxMin","4.0","0.8448006775316927","0.8022608308274858","0.859261737481878","0.8728794642857144"
"data_herg","SVC_POLY_FP","2","0.001","1000","cdk_fp","MaxMin","4.0","0.8596312158611998","0.8134536139881947","0.8796141407382625","0.8858258928571424"
"data_herg","SVC_POLY_FP","3","0.001","1000","cdk_fp","MaxMin","4.0","0.847145779589843","0.7995879273861234","0.8613248578119772","0.8805245535714288"
"data_herg","SVC_POLY_FP","4","0.001","1000","cdk_fp","MaxMin","4.0","0.8294361135028717","0.7853881278538808","0.8335563733690197","0.8693638392857147"
"data_herg","SVC_POLY_FP","2","0.01","1000","cdk_fp","MaxMin","4.0","0.8480491386129482","0.7976110925492818","0.8620776179324188","0.8844587053571438"
"data_herg","SVC_POLY_FP","3","0.01","1000","cdk_fp","MaxMin","4.0","0.8372397187948275","0.7945205479452051","0.8429240548678487","0.8742745535714285"
"data_herg","SVC_POLY_FP","4","0.01","1000","cdk_fp","MaxMin","4.0","0.7723213518530945","0.697405056242343","0.7501951600312257","0.8693638392857147"
"data_herg","SVC_POLY_FP","2","0.1","1000","cdk_fp","MaxMin","4.0","0.8399567048345684","0.7909566766900546","0.8479424556707928","0.880970982142858"
"data_herg","SVC_POLY_FP","3","0.1","1000","cdk_fp","MaxMin","4.0","0.8099166199483885","0.7544269963247575","0.8010204081632653","0.8743024553571428"
"data_herg","SVC_POLY_FP","4","0.1","1000","cdk_fp","MaxMin","4.0","0.7723957482120297","0.6972936852656194","0.7505297200847553","0.8693638392857147"
"data_herg","SVC_POLY_FP","2","1.0","1000","cdk_fp","MaxMin","4.0","0.8276032763740018","0.775921594832387","0.8259172521467603","0.880970982142858"
"data_herg","SVC_POLY_FP","3","1.0","1000","cdk_fp","MaxMin","4.0","0.8099351248370513","0.7545940527898427","0.8009367681498829","0.8742745535714285"
"data_herg","SVC_POLY_FP","4","1.0","1000","cdk_fp","MaxMin","4.0","0.7724700452102186","0.697405056242343","0.7506412401025984","0.8693638392857147"
"data_herg","SVC_POLY_FP","2","1.0E-4","1500","cdk_fp","MaxMin","4.0","0.8585773494026271","0.8022608308274863","0.8854131816661089","0.8880580357142857"
"data_herg","SVC_POLY_FP","3","1.0E-4","1500","cdk_fp","MaxMin","4.0","0.8513078747015542","0.8044325648735933","0.8657298985167837","0.8837611607142857"
"data_herg","SVC_POLY_FP","4","1.0E-4","1500","cdk_fp","MaxMin","4.0","0.8373883116850406","0.7935738946430551","0.8463254154120665","0.872265625"
"data_herg","SVC_POLY_FP","2","0.001","1500","cdk_fp","MaxMin","4.0","0.8570087139493054","0.8138990978950889","0.8773837403813984","0.8797433035714289"
"data_herg","SVC_POLY_FP","3","0.001","1500","cdk_fp","MaxMin","4.0","0.8422024856333911","0.7961911125960573","0.8527935764469722","0.8776227678571437"
"data_herg","SVC_POLY_FP","4","0.001","1500","cdk_fp","MaxMin","4.0","0.8085509339891539","0.7496937298140104","0.8081019292963086","0.8678571428571427"
"data_herg","SVC_POLY_FP","2","0.01","1500","cdk_fp","MaxMin","4.0","0.8463861187539711","0.7960797416193341","0.8593732574997212","0.883705357142858"
"data_herg","SVC_POLY_FP","3","0.01","1500","cdk_fp","MaxMin","4.0","0.824628342355204","0.7752533689720458","0.8229062116649938","0.8757254464285725"
"data_herg","SVC_POLY_FP","4","0.01","1500","cdk_fp","MaxMin","4.0","0.7554347437554035","0.6770798529903104","0.7213672354187576","0.8678571428571427"
"data_herg","SVC_POLY_FP","2","0.1","1500","cdk_fp","MaxMin","4.0","0.8357017928372873","0.7886178861788625","0.8360098137615701","0.8824776785714296"
"data_herg","SVC_POLY_FP","3","0.1","1500","cdk_fp","MaxMin","4.0","0.7984917722830844","0.7419256041875484","0.7777963644474183","0.8757533482142867"
"data_herg","SVC_POLY_FP","4","0.1","1500","cdk_fp","MaxMin","4.0","0.7554812476897848","0.6769963247577678","0.721590275454444","0.8678571428571427"
"data_herg","SVC_POLY_FP","2","1.0","1500","cdk_fp","MaxMin","4.0","0.8244444810817795","0.7746965140884287","0.81615925058548","0.8824776785714297"
"data_herg","SVC_POLY_FP","3","1.0","1500","cdk_fp","MaxMin","4.0","0.7984824592677531","0.7419534469317293","0.7777684844429574","0.8757254464285725"
"data_herg","SVC_POLY_FP","4","1.0","1500","cdk_fp","MaxMin","4.0","0.7553975910548244","0.676968482013587","0.7214787554366008","0.8677455357142856"
"data_herg","SVC_POLY_FP","2","1.0E-4","2000","cdk_fp","MaxMin","4.0","0.8595826494829958","0.799866354827932","0.8887030221924835","0.8901785714285717"
"data_herg","SVC_POLY_FP","3","1.0E-4","2000","cdk_fp","MaxMin","4.0","0.8537439103612973","0.803931395478338","0.8698561391769821","0.8874441964285718"
"data_herg","SVC_POLY_FP","4","1.0E-4","2000","cdk_fp","MaxMin","4.0","0.8444038041477023","0.7975832498051","0.8602375376380059","0.8753906250000009"
"data_herg","SVC_POLY_FP","2","0.001","2000","cdk_fp","MaxMin","4.0","0.8584529747628643","0.8093328878494273","0.87953050072488","0.8864955357142856"
"data_herg","SVC_POLY_FP","3","0.001","2000","cdk_fp","MaxMin","4.0","0.8486513498798214","0.7998663548279326","0.8648934983829596","0.8811941964285719"
"data_herg","SVC_POLY_FP","4","0.001","2000","cdk_fp","MaxMin","4.0","0.8127830244264199","0.7454616326985184","0.8183617709378833","0.8745256696428576"
"data_herg","SVC_POLY_FP","2","0.01","2000","cdk_fp","MaxMin","4.0","0.8491934796754662","0.796135427107696","0.8646704583472733","0.8867745535714295"
"data_herg","SVC_POLY_FP","3","0.01","2000","cdk_fp","MaxMin","4.0","0.8291936981337485","0.772914578460853","0.8340024534403925","0.8806640625000003"
"data_herg","SVC_POLY_FP","4","0.01","2000","cdk_fp","MaxMin","4.0","0.7625314366146189","0.667808219178082","0.745232519237203","0.8745535714285719"
"data_herg","SVC_POLY_FP","2","0.1","2000","cdk_fp","MaxMin","4.0","0.8397546662742744","0.786780265062925","0.8493922159027546","0.8830915178571438"
"data_herg","SVC_POLY_FP","3","0.1","2000","cdk_fp","MaxMin","4.0","0.8064968791142723","0.7368582247466307","0.8019404483104716","0.8806919642857146"
"data_herg","SVC_POLY_FP","4","0.1","2000","cdk_fp","MaxMin","4.0","0.7624663708507837","0.6678360619222629","0.7450094792015166","0.8745535714285719"
"data_herg","SVC_POLY_FP","2","1.0","2000","cdk_fp","MaxMin","4.0","0.8302272313252272","0.7699075620893197","0.8376826140292182","0.8830915178571438"
