name,method,feature,nfolds,elasticNetParam,maxIter,reg,auc,f1,f2,f3
data_solubility,LRC_FPS,cdk_fp,1000,0.7,10,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,cdk_fp,1500,0.7,10,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,cdk_fp,2000,0.7,10,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,cdk_fp,1000,0.8,10,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,cdk_fp,1500,0.8,10,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,cdk_fp,2000,0.8,10,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,cdk_fp,1000,0.9,10,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,cdk_fp,1500,0.9,10,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,cdk_fp,2000,0.9,10,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,cdk_fp,1000,0.7,10,0.1,0.8489405493555713,0.8253619883707672,0.8831578947368421,0.8383017649591047
data_solubility,LRC_FPS,cdk_fp,1500,0.7,10,0.1,0.8461212646651465,0.8195473720214342,0.8784429824561403,0.8403734395178648
data_solubility,LRC_FPS,cdk_fp,2000,0.7,10,0.1,0.8467485991124472,0.8231102496864668,0.8760087719298245,0.8411267757210503
data_solubility,LRC_FPS,cdk_fp,1000,0.8,10,0.1,0.8437719257650838,0.8221981530042183,0.8722149122807019,0.8369027120103316
data_solubility,LRC_FPS,cdk_fp,1500,0.8,10,0.1,0.8419020340905023,0.8214000684072511,0.8704166666666667,0.8338893671975894
data_solubility,LRC_FPS,cdk_fp,2000,0.8,10,0.1,0.8451498580208376,0.8205449777676435,0.8735087719298246,0.8413958243650451
data_solubility,LRC_FPS,cdk_fp,1000,0.9,10,0.1,0.838818299025821,0.817865693763539,0.8583771929824561,0.8402120103314679
data_solubility,LRC_FPS,cdk_fp,1500,0.9,10,0.1,0.8342772587477999,0.812393113670049,0.8573026315789474,0.8331360309944038
data_solubility,LRC_FPS,cdk_fp,2000,0.9,10,0.1,0.8385322544630969,0.8174666514650553,0.85625,0.8418801119242357
data_solubility,LRC_FPS,cdk_fp,1000,0.7,10,0.03,0.9388452136107228,0.9477254588986433,0.9592105263157895,0.9095996556177357
data_solubility,LRC_FPS,cdk_fp,1500,0.7,10,0.03,0.9416898894554455,0.9374643712233497,0.960921052631579,0.9266842445114077
data_solubility,LRC_FPS,cdk_fp,2000,0.7,10,0.03,0.9454873205525203,0.9562763652947213,0.9670614035087719,0.913124192854068
data_solubility,LRC_FPS,cdk_fp,1000,0.8,10,0.03,0.9386152304443023,0.9456162353209441,0.9571052631578948,0.913124192854068
data_solubility,LRC_FPS,cdk_fp,1500,0.8,10,0.03,0.9347801577334538,0.9236689089043438,0.9601754385964912,0.9204961256995264
data_solubility,LRC_FPS,cdk_fp,2000,0.8,10,0.03,0.9404235159315752,0.9501767187321856,0.961359649122807,0.909734179939733
data_solubility,LRC_FPS,cdk_fp,1000,0.9,10,0.03,0.9378648122832459,0.9433929996579637,0.9567543859649122,0.9134470512268619
data_solubility,LRC_FPS,cdk_fp,1500,0.9,10,0.03,0.9311843495911356,0.9225002850302132,0.954780701754386,0.9162720619888076
data_solubility,LRC_FPS,cdk_fp,2000,0.9,10,0.03,0.9385869708208585,0.9522289362672443,0.9566228070175439,0.9069091691777874
data_solubility,LRC_FPS,cdk_fp,1000,0.7,10,0.01,0.9482349219001429,0.9502337247748261,0.9699122807017544,0.9245587602238484
data_solubility,LRC_FPS,cdk_fp,1500,0.7,10,0.01,0.9443869724024868,0.9421958727625128,0.9746929824561403,0.9162720619888074
data_solubility,LRC_FPS,cdk_fp,2000,0.7,10,0.01,0.9456468097700435,0.9503477368601072,0.9692982456140351,0.9172944468359879
data_solubility,LRC_FPS,cdk_fp,1000,0.8,10,0.01,0.9490894849332433,0.949891688518983,0.9699122807017544,0.9274644855789927
data_solubility,LRC_FPS,cdk_fp,1500,0.8,10,0.01,0.9459152669680762,0.9458442594915061,0.9741228070175438,0.9177787343951785
data_solubility,LRC_FPS,cdk_fp,2000,0.8,10,0.01,0.942174339857267,0.9519439060540418,0.9691228070175438,0.9054563065002152
data_solubility,LRC_FPS,cdk_fp,1000,0.9,10,0.01,0.9492699801993331,0.9519439060540418,0.9696929824561403,0.9261730520878173
data_solubility,LRC_FPS,cdk_fp,1500,0.9,10,0.01,0.9474679352666568,0.9474974347280811,0.9724999999999999,0.9224063710718898
data_solubility,LRC_FPS,cdk_fp,2000,0.9,10,0.01,0.9409113308534739,0.9490936039220157,0.9689912280701753,0.9046491605682307
data_solubility,LRC_FPS,cdk_fp,1000,0.7,50,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,cdk_fp,1500,0.7,50,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,cdk_fp,2000,0.7,50,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,cdk_fp,1000,0.8,50,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,cdk_fp,1500,0.8,50,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,cdk_fp,2000,0.8,50,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,cdk_fp,1000,0.9,50,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,cdk_fp,1500,0.9,50,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,cdk_fp,2000,0.9,50,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,cdk_fp,1000,0.7,50,0.1,0.8476447222475749,0.8232812678143883,0.8797368421052632,0.8399160568230736
data_solubility,LRC_FPS,cdk_fp,1500,0.7,50,0.1,0.846473765743132,0.8221981530042184,0.8787061403508771,0.8385170038743005
data_solubility,LRC_FPS,cdk_fp,2000,0.7,50,0.1,0.8483980654223704,0.8244783947098392,0.8787280701754385,0.8419877313818338
data_solubility,LRC_FPS,cdk_fp,1000,0.8,50,0.1,0.8464149537837091,0.8241933644966366,0.8747587719298247,0.8402927249246663
data_solubility,LRC_FPS,cdk_fp,1500,0.8,50,0.1,0.8422730693536595,0.8227682134306237,0.8705921052631578,0.8334588893671976
data_solubility,LRC_FPS,cdk_fp,2000,0.8,50,0.1,0.8466839049797938,0.8259605518184927,0.8725877192982457,0.8415034438226431
data_solubility,LRC_FPS,cdk_fp,1000,0.9,50,0.1,0.8369317877060731,0.8198609052559571,0.852982456140351,0.8379520017219113
data_solubility,LRC_FPS,cdk_fp,1500,0.9,50,0.1,0.8334789036306953,0.8117660472010033,0.8565570175438596,0.8321136461472234
data_solubility,LRC_FPS,cdk_fp,2000,0.9,50,0.1,0.8371572639609111,0.8214570744498917,0.8530043859649122,0.8370103314679294
data_solubility,LRC_FPS,cdk_fp,1000,0.7,50,0.03,0.9438423601037023,0.95832858282978,0.9616885964912281,0.9115099009900991
data_solubility,LRC_FPS,cdk_fp,1500,0.7,50,0.03,0.9480099223940753,0.9427089271462775,0.9669956140350877,0.9343252260008609
data_solubility,LRC_FPS,cdk_fp,2000,0.7,50,0.03,0.9483855089643951,0.9610648728765249,0.9696491228070176,0.9144425312096428
data_solubility,LRC_FPS,cdk_fp,1000,0.8,50,0.03,0.9441774651204575,0.9588986432561851,0.9610745614035088,0.9125591907016788
data_solubility,LRC_FPS,cdk_fp,1500,0.8,50,0.03,0.9458660472766893,0.939146049481245,0.9643421052631579,0.9341099870856652
data_solubility,LRC_FPS,cdk_fp,2000,0.8,50,0.03,0.9472414952495224,0.9610648728765249,0.9691228070175439,0.9115368058544985
data_solubility,LRC_FPS,cdk_fp,1000,0.9,50,0.03,0.9434198222687025,0.9563903773800022,0.9615789473684211,0.912290142057684
data_solubility,LRC_FPS,cdk_fp,1500,0.9,50,0.03,0.9421353763509694,0.9356686808801733,0.9586184210526316,0.9321190271201032
data_solubility,LRC_FPS,cdk_fp,2000,0.9,50,0.03,0.9467290130013073,0.960095770151636,0.9680701754385965,0.9120210934136892
data_solubility,LRC_FPS,cdk_fp,1000,0.7,50,0.01,0.9544749119873919,0.9565043894652834,0.9738596491228071,0.9330606973740851
data_solubility,LRC_FPS,cdk_fp,1500,0.7,50,0.01,0.9527182625127095,0.950005700604264,0.9800657894736842,0.9280832974601807
data_solubility,LRC_FPS,cdk_fp,2000,0.7,50,0.01,0.9436117331375137,0.9521434272032836,0.9726973684210527,0.9059944037882048
data_solubility,LRC_FPS,cdk_fp,1000,0.8,50,0.01,0.9576479272091978,0.9593546915973092,0.9748245614035087,0.9387645286267756
data_solubility,LRC_FPS,cdk_fp,1500,0.8,50,0.01,0.9538089855292633,0.9520579181393227,0.9808552631578948,0.9285137752905724
data_solubility,LRC_FPS,cdk_fp,2000,0.8,50,0.01,0.9451746627576876,0.9540816326530612,0.9736184210526315,0.9078239345673698
data_solubility,LRC_FPS,cdk_fp,1000,0.9,50,0.01,0.9596202189217105,0.9628320601983811,0.975219298245614,0.9408092983211366
data_solubility,LRC_FPS,cdk_fp,1500,0.9,50,0.01,0.9547302716774877,0.9563903773800023,0.9804166666666666,0.9273837709857943
data_solubility,LRC_FPS,cdk_fp,2000,0.9,50,0.01,0.9468326285892373,0.9572169649982898,0.9738157894736841,0.9094651312957382
data_solubility,LRC_FPS,cdk_fp,1000,0.7,100,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,cdk_fp,1500,0.7,100,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,cdk_fp,2000,0.7,100,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,cdk_fp,1000,0.8,100,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,cdk_fp,1500,0.8,100,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,cdk_fp,2000,0.8,100,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,cdk_fp,1000,0.9,100,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,cdk_fp,1500,0.9,100,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,cdk_fp,2000,0.9,100,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,cdk_fp,1000,0.7,100,0.1,0.847644722247575,0.8232812678143883,0.8797368421052632,0.8399160568230737
data_solubility,LRC_FPS,cdk_fp,1500,0.7,100,0.1,0.846473765743132,0.8221981530042184,0.8787061403508772,0.8385170038743005
data_solubility,LRC_FPS,cdk_fp,2000,0.7,100,0.1,0.8483980654223704,0.8244783947098392,0.8787280701754386,0.8419877313818338
data_solubility,LRC_FPS,cdk_fp,1000,0.8,100,0.1,0.8464149537837091,0.8241933644966366,0.8747587719298247,0.8402927249246663
data_solubility,LRC_FPS,cdk_fp,1500,0.8,100,0.1,0.8422730693536595,0.8227682134306236,0.8705921052631579,0.8334588893671977
data_solubility,LRC_FPS,cdk_fp,2000,0.8,100,0.1,0.8466839049797938,0.8259605518184927,0.8725877192982456,0.8415034438226432
data_solubility,LRC_FPS,cdk_fp,1000,0.9,100,0.1,0.8369317877060731,0.8198609052559571,0.852982456140351,0.8379520017219113
data_solubility,LRC_FPS,cdk_fp,1500,0.9,100,0.1,0.8334789036306953,0.8117660472010033,0.8565570175438596,0.8321136461472234
data_solubility,LRC_FPS,cdk_fp,2000,0.9,100,0.1,0.8371572639609111,0.8214570744498917,0.8530043859649123,0.8370103314679294
data_solubility,LRC_FPS,cdk_fp,1000,0.7,100,0.03,0.9438715998697842,0.95832858282978,0.9617763157894738,0.911509900990099
data_solubility,LRC_FPS,cdk_fp,1500,0.7,100,0.03,0.9480869958888765,0.9429939573594801,0.9669956140350877,0.934271416272062
data_solubility,LRC_FPS,cdk_fp,2000,0.7,100,0.03,0.948347504935968,0.9609508607912438,0.9696491228070176,0.9144425312096427
data_solubility,LRC_FPS,cdk_fp,1000,0.8,100,0.03,0.9442144037109373,0.9589556492988256,0.9610745614035089,0.9126130004304779
data_solubility,LRC_FPS,cdk_fp,1500,0.8,100,0.03,0.9458806671597302,0.939146049481245,0.9643859649122808,0.9341099870856651
data_solubility,LRC_FPS,cdk_fp,2000,0.8,100,0.03,0.9477269686260441,0.9609508607912438,0.969078947368421,0.9131510977184675
data_solubility,LRC_FPS,cdk_fp,1000,0.9,100,0.03,0.9434377588449687,0.9563903773800023,0.9615789473684211,0.912343951786483
data_solubility,LRC_FPS,cdk_fp,1500,0.9,100,0.03,0.9422479532841243,0.9356116748375327,0.9590131578947368,0.9321190271201033
data_solubility,LRC_FPS,cdk_fp,2000,0.9,100,0.03,0.9467290130013073,0.9600957701516362,0.9680701754385964,0.9120210934136892
data_solubility,LRC_FPS,cdk_fp,1000,0.7,100,0.01,0.9543583609746404,0.9562763652947213,0.9736842105263158,0.9331145071028842
data_solubility,LRC_FPS,cdk_fp,1500,0.7,100,0.01,0.9520311781320451,0.9496066583057804,0.9798026315789473,0.9266842445114076
data_solubility,LRC_FPS,cdk_fp,2000,0.7,100,0.01,0.9439986389909747,0.952086421160643,0.9727850877192982,0.9071244080929832
data_solubility,LRC_FPS,cdk_fp,1000,0.8,100,0.01,0.9570614208481044,0.9591836734693877,0.9744736842105263,0.9375269048643995
data_solubility,LRC_FPS,cdk_fp,1500,0.8,100,0.01,0.9531762111514054,0.9523429483525254,0.9806359649122807,0.9265497201894103
data_solubility,LRC_FPS,cdk_fp,2000,0.8,100,0.01,0.9453279748876655,0.9537395963972181,0.9730482456140351,0.9091960826517433
data_solubility,LRC_FPS,cdk_fp,1000,0.9,100,0.01,0.959396984933897,0.9619769695587732,0.9753508771929824,0.9408631080499353
data_solubility,LRC_FPS,cdk_fp,1500,0.9,100,0.01,0.954212992274914,0.9543951658875841,0.9802412280701754,0.9280025828669823
data_solubility,LRC_FPS,cdk_fp,2000,0.9,100,0.01,0.9469081508405424,0.9577015163607343,0.974122807017544,0.9089001291433491
data_solubility,LRC_FPS,rdkit_fp,1000,0.7,10,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,rdkit_fp,1500,0.7,10,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,rdkit_fp,2000,0.7,10,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,rdkit_fp,1000,0.8,10,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,rdkit_fp,1500,0.8,10,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,rdkit_fp,2000,0.8,10,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,rdkit_fp,1000,0.9,10,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,rdkit_fp,1500,0.9,10,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,rdkit_fp,2000,0.9,10,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,rdkit_fp,1000,0.7,10,0.1,0.8409585173952818,0.8178941967848592,0.8755043859649123,0.8294769694360741
data_solubility,LRC_FPS,rdkit_fp,1500,0.7,10,0.1,0.8417843243381933,0.81909132368031,0.8719956140350876,0.8342660352991821
data_solubility,LRC_FPS,rdkit_fp,2000,0.7,10,0.1,0.8397395152272564,0.8185497662752251,0.8730482456140352,0.8276205337925095
data_solubility,LRC_FPS,rdkit_fp,1000,0.8,10,0.1,0.838075763919123,0.8155569490365979,0.8685745614035087,0.8300957813172622
data_solubility,LRC_FPS,rdkit_fp,1500,0.8,10,0.1,0.837283785243813,0.8144738342264279,0.8644298245614035,0.8329476969436074
data_solubility,LRC_FPS,rdkit_fp,2000,0.8,10,0.1,0.8380738397526128,0.8160985064416828,0.8677850877192981,0.8303379250968576
data_solubility,LRC_FPS,rdkit_fp,1000,0.9,10,0.1,0.8323438654460783,0.8070915517044808,0.8591447368421053,0.8307953077916488
data_solubility,LRC_FPS,rdkit_fp,1500,0.9,10,0.1,0.8272983179436993,0.812934671075134,0.8414473684210525,0.8275129143349116
data_solubility,LRC_FPS,rdkit_fp,2000,0.9,10,0.1,0.835331405617229,0.8153859309086763,0.8609429824561403,0.8296653034868705
data_solubility,LRC_FPS,rdkit_fp,1000,0.7,10,0.03,0.9445642347681336,0.939801618971611,0.9609649122807017,0.9329261730520879
data_solubility,LRC_FPS,rdkit_fp,1500,0.7,10,0.03,0.939107176688753,0.9502052217535059,0.9447368421052631,0.9223794662074903
data_solubility,LRC_FPS,rdkit_fp,2000,0.7,10,0.03,0.9450100660860179,0.9468703682590354,0.962390350877193,0.9257694791218252
data_solubility,LRC_FPS,rdkit_fp,1000,0.8,10,0.03,0.9444446308654104,0.9410272488883822,0.9608333333333333,0.9314733103745158
data_solubility,LRC_FPS,rdkit_fp,1500,0.8,10,0.03,0.9372200018067749,0.9433929996579637,0.9470175438596491,0.9212494619027121
data_solubility,LRC_FPS,rdkit_fp,2000,0.8,10,0.03,0.9420015747860262,0.9394595827157679,0.9612061403508773,0.9253390012914335
data_solubility,LRC_FPS,rdkit_fp,1000,0.9,10,0.03,0.9300533202996772,0.930367118914605,0.9525877192982456,0.9072051226861816
data_solubility,LRC_FPS,rdkit_fp,1500,0.9,10,0.03,0.9347512276751901,0.9466423440884734,0.9370614035087719,0.9205499354283253
data_solubility,LRC_FPS,rdkit_fp,2000,0.9,10,0.03,0.9394382874781312,0.9355546687948924,0.960219298245614,0.9225408953938872
data_solubility,LRC_FPS,rdkit_fp,1000,0.7,10,0.01,0.9485195065488249,0.9485805495382511,0.9692982456140351,0.9276797244941887
data_solubility,LRC_FPS,rdkit_fp,1500,0.7,10,0.01,0.9324093057049583,0.9334169421958727,0.9565789473684211,0.9072320275505812
data_solubility,LRC_FPS,rdkit_fp,2000,0.7,10,0.01,0.9399381882420417,0.9313077186181735,0.9631140350877193,0.9253928110202324
data_solubility,LRC_FPS,rdkit_fp,1000,0.8,10,0.01,0.9513095508794042,0.9493786341352184,0.9687719298245614,0.935778088678433
data_solubility,LRC_FPS,rdkit_fp,1500,0.8,10,0.01,0.9354409849206103,0.9389465283320031,0.9567543859649122,0.9106220404649161
data_solubility,LRC_FPS,rdkit_fp,2000,0.8,10,0.01,0.9417058485054057,0.9350701174324478,0.9632017543859649,0.9268456736978045
data_solubility,LRC_FPS,rdkit_fp,1000,0.9,10,0.01,0.9498448745575641,0.9481815072397675,0.9681578947368421,0.9331952216960827
data_solubility,LRC_FPS,rdkit_fp,1500,0.9,10,0.01,0.9355239577406973,0.9400866491848135,0.9557017543859649,0.9107834696513131
data_solubility,LRC_FPS,rdkit_fp,2000,0.9,10,0.01,0.9424923837865974,0.9362672443278989,0.9649561403508772,0.926253766681016
data_solubility,LRC_FPS,rdkit_fp,1000,0.7,50,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,rdkit_fp,1500,0.7,50,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,rdkit_fp,2000,0.7,50,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,rdkit_fp,1000,0.8,50,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,rdkit_fp,1500,0.8,50,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,rdkit_fp,2000,0.8,50,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,rdkit_fp,1000,0.9,50,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,rdkit_fp,1500,0.9,50,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,rdkit_fp,2000,0.9,50,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,rdkit_fp,1000,0.7,50,0.1,0.8439556177285399,0.818749287424467,0.878421052631579,0.8346965131295738
data_solubility,LRC_FPS,rdkit_fp,1500,0.7,50,0.1,0.8415886841086515,0.8209725230874473,0.8694736842105263,0.834319845027981
data_solubility,LRC_FPS,rdkit_fp,2000,0.7,50,0.1,0.8439998689441365,0.8195758750427545,0.8775657894736842,0.8348579423159708
data_solubility,LRC_FPS,rdkit_fp,1000,0.8,50,0.1,0.8406225815808912,0.816440542697526,0.8708114035087721,0.8346157985363756
data_solubility,LRC_FPS,rdkit_fp,1500,0.8,50,0.1,0.8382889008110308,0.8211435412153687,0.8606140350877193,0.8331091261300043
data_solubility,LRC_FPS,rdkit_fp,2000,0.8,50,0.1,0.838901307951758,0.8184642572112644,0.8679824561403509,0.8302572105036591
data_solubility,LRC_FPS,rdkit_fp,1000,0.9,50,0.1,0.832447975969525,0.8073765819176832,0.860328947368421,0.829638398622471
data_solubility,LRC_FPS,rdkit_fp,1500,0.9,50,0.1,0.8256066368002722,0.8075190970242846,0.8406578947368422,0.8286429186396901
data_solubility,LRC_FPS,rdkit_fp,2000,0.9,50,0.1,0.8398848801771237,0.8328582829779957,0.8567543859649123,0.8300419715884633
data_solubility,LRC_FPS,rdkit_fp,1000,0.7,50,0.03,0.948704115628795,0.9484095314103295,0.964561403508772,0.9331414119672837
data_solubility,LRC_FPS,rdkit_fp,1500,0.7,50,0.03,0.945194459040338,0.9587846311709041,0.9526973684210527,0.9241013775290574
data_solubility,LRC_FPS,rdkit_fp,2000,0.7,50,0.03,0.9503580489084863,0.9512028274997151,0.9680482456140352,0.9318230736117089
data_solubility,LRC_FPS,rdkit_fp,1000,0.8,50,0.03,0.9434177076676713,0.9445331205107741,0.9640131578947368,0.9217068445975032
data_solubility,LRC_FPS,rdkit_fp,1500,0.8,50,0.03,0.9446025535149543,0.9582430737658192,0.9511403508771927,0.9244242359018511
data_solubility,LRC_FPS,rdkit_fp,2000,0.8,50,0.03,0.9499378651438672,0.9489795918367346,0.9683114035087719,0.9325226000860956
data_solubility,LRC_FPS,rdkit_fp,1000,0.9,50,0.03,0.9359196127896171,0.9429084482955193,0.9598245614035087,0.9050258286698235
data_solubility,LRC_FPS,rdkit_fp,1500,0.9,50,0.03,0.9428271107807881,0.9543666628662638,0.9510087719298244,0.9231058975462763
data_solubility,LRC_FPS,rdkit_fp,2000,0.9,50,0.03,0.9492879858405328,0.9508607912438718,0.967171052631579,0.9298321136461474
data_solubility,LRC_FPS,rdkit_fp,1000,0.7,50,0.01,0.952993469771205,0.9514878577129174,0.9745394736842106,0.9329530779164873
data_solubility,LRC_FPS,rdkit_fp,1500,0.7,50,0.01,0.9407649966944709,0.9435070117432448,0.9653947368421052,0.9133932414980628
data_solubility,LRC_FPS,rdkit_fp,2000,0.7,50,0.01,0.9503960138195511,0.9489225857940942,0.9668640350877192,0.9354014205768403
data_solubility,LRC_FPS,rdkit_fp,1000,0.8,50,0.01,0.953953065596556,0.9542811538023029,0.9739254385964913,0.9336526043908739
data_solubility,LRC_FPS,rdkit_fp,1500,0.8,50,0.01,0.9432372890318883,0.9476114468133622,0.9658552631578948,0.9162451571244081
data_solubility,LRC_FPS,rdkit_fp,2000,0.8,50,0.01,0.9527969956482052,0.9533690571200547,0.9675219298245613,0.9375
data_solubility,LRC_FPS,rdkit_fp,1000,0.9,50,0.01,0.9538416107829915,0.9568464257211264,0.9742543859649123,0.9304240206629358
data_solubility,LRC_FPS,rdkit_fp,1500,0.9,50,0.01,0.9456499457811806,0.9504047429027477,0.9670175438596491,0.9195275505811451
data_solubility,LRC_FPS,rdkit_fp,2000,0.9,50,0.01,0.9559052555814996,0.9582430737658191,0.9690131578947367,0.9404595350839432
data_solubility,LRC_FPS,rdkit_fp,1000,0.7,100,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,rdkit_fp,1500,0.7,100,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,rdkit_fp,2000,0.7,100,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,rdkit_fp,1000,0.8,100,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,rdkit_fp,1500,0.8,100,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,rdkit_fp,2000,0.8,100,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,rdkit_fp,1000,0.9,100,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,rdkit_fp,1500,0.9,100,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,rdkit_fp,2000,0.9,100,1.0,0.5,0.5,0.5,0.5
data_solubility,LRC_FPS,rdkit_fp,1000,0.7,100,0.1,0.8439556177285399,0.8187492874244671,0.878421052631579,0.8346965131295739
data_solubility,LRC_FPS,rdkit_fp,1500,0.7,100,0.1,0.8415886841086515,0.8209725230874473,0.8694736842105263,0.834319845027981
data_solubility,LRC_FPS,rdkit_fp,2000,0.7,100,0.1,0.8439998689441365,0.8195758750427545,0.8775657894736842,0.8348579423159708
data_solubility,LRC_FPS,rdkit_fp,1000,0.8,100,0.1,0.8406225815808912,0.816440542697526,0.8708114035087721,0.8346157985363755
data_solubility,LRC_FPS,rdkit_fp,1500,0.8,100,0.1,0.8382889008110308,0.8211435412153688,0.8606140350877192,0.8331091261300043
data_solubility,LRC_FPS,rdkit_fp,2000,0.8,100,0.1,0.8389013079517582,0.8184642572112644,0.867982456140351,0.8302572105036592
data_solubility,LRC_FPS,rdkit_fp,1000,0.9,100,0.1,0.832447975969525,0.8073765819176832,0.860328947368421,0.829638398622471
data_solubility,LRC_FPS,rdkit_fp,1500,0.9,100,0.1,0.8256066368002722,0.8075190970242846,0.8406578947368422,0.8286429186396901
data_solubility,LRC_FPS,rdkit_fp,2000,0.9,100,0.1,0.8398848801771237,0.8328582829779957,0.8567543859649124,0.8300419715884633
data_solubility,LRC_FPS,rdkit_fp,1000,0.7,100,0.03,0.9486639807244737,0.9481815072397674,0.964561403508772,0.9332490314248817
data_solubility,LRC_FPS,rdkit_fp,1500,0.7,100,0.03,0.9452167777477769,0.9588416372135447,0.9526535087719299,0.9241551872578563
data_solubility,LRC_FPS,rdkit_fp,2000,0.7,100,0.03,0.9504005554474697,0.9512028274997149,0.9679605263157894,0.9320383125269049
data_solubility,LRC_FPS,rdkit_fp,1000,0.8,100,0.03,0.9434345788059904,0.9444761144681336,0.9640131578947368,0.921814464055101
data_solubility,LRC_FPS,rdkit_fp,1500,0.8,100,0.03,0.944562418610633,0.9580150495952572,0.9511403508771927,0.9245318553594489
data_solubility,LRC_FPS,rdkit_fp,2000,0.8,100,0.03,0.9500901220163431,0.9490936039220157,0.9682236842105263,0.9329530779164874
data_solubility,LRC_FPS,rdkit_fp,1000,0.9,100,0.03,0.9358191551494299,0.9425094059970357,0.9598684210526316,0.9050796383986225
data_solubility,LRC_FPS,rdkit_fp,1500,0.9,100,0.03,0.9425811500339598,0.9536825903545776,0.9510087719298245,0.9230520878174774
data_solubility,LRC_FPS,rdkit_fp,2000,0.9,100,0.03,0.9494292271953851,0.9509177972865124,0.9672149122807018,0.930154972018941
data_solubility,LRC_FPS,rdkit_fp,1000,0.7,100,0.01,0.9530678839591521,0.9520579181393227,0.9744078947368421,0.9327378390012914
data_solubility,LRC_FPS,rdkit_fp,1500,0.7,100,0.01,0.940448187787716,0.9427659331889181,0.9651315789473683,0.9134470512268617
data_solubility,LRC_FPS,rdkit_fp,2000,0.7,100,0.01,0.9501509981312861,0.9484665374529699,0.9669078947368421,0.9350785622040464
data_solubility,LRC_FPS,rdkit_fp,1000,0.8,100,0.01,0.9538002802931205,0.9545661840155055,0.9738815789473685,0.9329530779164873
data_solubility,LRC_FPS,rdkit_fp,1500,0.8,100,0.01,0.9429288555046011,0.9469273743016761,0.9656140350877193,0.9162451571244081
data_solubility,LRC_FPS,rdkit_fp,2000,0.8,100,0.01,0.9531074529482704,0.9539676205677802,0.9674780701754385,0.9378766681015929
data_solubility,LRC_FPS,rdkit_fp,1000,0.9,100,0.01,0.9541439569190688,0.9571884619769695,0.9742543859649122,0.930989022815325
