"NAME [String]","METHOD [String]","C [Double]","coef0 [Double]","featuresColumn [String]","degree [Int]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"data_solubility","SVC_TAN","0.01","3.0","cdk_fp","2","0.9365257219085193","0.9397911227154045","0.9369745989912303","0.9328114440189234"
"data_solubility","SVC_TAN","0.1","3.0","cdk_fp","2","0.9546092043634374","0.9742036553524804","0.9465624573999181","0.943061500337914"
"data_solubility","SVC_TAN","1.0","3.0","cdk_fp","2","0.9617483526035455","0.9747258485639687","0.9599672831371837","0.9505519261094841"
"data_solubility","SVC_TAN","10.0","3.0","cdk_fp","2","0.9551000725523259","0.976971279373368","0.9625573681101474","0.9257715701734625"
"data_solubility","SVC_TAN","0.001","0.0","rdkit_fp","3","0.9109147588102458","0.94177545691906","0.8686327077747993","0.9223361117368778"
"data_solubility","SVC_TAN","0.01","0.0","rdkit_fp","3","0.8914245569334692","0.9453785900783289","0.8700867905666382","0.8588082901554404"
"data_solubility","SVC_TAN","0.1","0.0","rdkit_fp","3","0.9314764771636446","0.9684595300261095","0.9063934202753672","0.9195764811894571"
"data_solubility","SVC_TAN","1.0","0.0","rdkit_fp","3","0.9367271786296761","0.9756657963446475","0.9099831871677193","0.9245325523766615"
"data_solubility","SVC_TAN","10.0","0.0","rdkit_fp","3","0.9329449594708622","0.9649608355091381","0.9206616076702875","0.9132124352331609"
"data_solubility","SVC_TAN","0.001","1.0","rdkit_fp","3","0.923279973085274","0.9451697127937336","0.9125278320534376","0.9121423744086508"
"data_solubility","SVC_TAN","0.01","1.0","rdkit_fp","3","0.9376767093426445","0.961462140992167","0.9297950652065252","0.921772921829241"
"data_solubility","SVC_TAN","0.1","1.0","rdkit_fp","3","0.9479255798707981","0.9797911227154048","0.9263870586631526","0.9375985582338368"
"data_solubility","SVC_TAN","1.0","1.0","rdkit_fp","3","0.9520824308365275","0.9724281984334202","0.9381106011723546","0.9457084929038077"
"data_solubility","SVC_TAN","10.0","1.0","rdkit_fp","3","0.9484406463203086","0.9749347258485639","0.9481074203662476","0.9222797927461143"
"data_solubility","SVC_TAN","0.001","2.0","rdkit_fp","3","0.9316025509188615","0.952480417754569","0.9319307493070388","0.9103964856949764"
"data_solubility","SVC_TAN","0.01","2.0","rdkit_fp","3","0.9416765770365129","0.9603655352480417","0.9360203571590859","0.9286438387024106"
"data_solubility","SVC_TAN","0.1","2.0","rdkit_fp","3","0.9544277112032695","0.9819843342036554","0.937110919252965","0.944187880153188"
"data_solubility","SVC_TAN","1.0","2.0","rdkit_fp","3","0.9529986937295717","0.9751436031331593","0.943381651292771","0.9404708267627847"
"data_solubility","SVC_TAN","10.0","2.0","rdkit_fp","3","0.9517207111212348","0.9765535248041775","0.9532875903121738","0.9253210182473534"
"data_solubility","SVC_TAN","0.001","3.0","rdkit_fp","3","0.9398215086404984","0.9549347258485639","0.9361112373335757","0.9284185627393559"
"data_solubility","SVC_TAN","0.01","3.0","rdkit_fp","3","0.9479562816058662","0.9681462140992168","0.9397010042259282","0.9360216264924537"
"data_solubility","SVC_TAN","0.1","3.0","rdkit_fp","3","0.9577557916000788","0.9802610966057441","0.945608215567774","0.9473980626267182"
"data_solubility","SVC_TAN","1.0","3.0","rdkit_fp","3","0.9513932998383255","0.9764490861618798","0.9507202253828332","0.9270105879702639"
"data_solubility","SVC_TAN","10.0","3.0","rdkit_fp","3","0.9518375220458744","0.9771279373368147","0.9541055118825832","0.9242791169182253"
"data_solubility","SVC_TAN","0.001","0.0","cdk_fp","3","0.9017767073039235","0.9300261096605744","0.8783114463579772","0.8969925658932192"
"data_solubility","SVC_TAN","0.01","0.0","cdk_fp","3","0.9089834738698453","0.9468929503916448","0.8916253919207526","0.888432079297139"
"data_solubility","SVC_TAN","0.1","0.0","cdk_fp","3","0.9378240151709761","0.9652219321148825","0.9210705684554916","0.9271795449425546"
"data_solubility","SVC_TAN","1.0","0.0","cdk_fp","3","0.9392610047837794","0.9711227154046997","0.9168900804289545","0.9297702185176842"
"data_solubility","SVC_TAN","10.0","0.0","cdk_fp","3","0.9401094242916538","0.9633420365535247","0.9351569955014322","0.9218292408200044"
"data_solubility","SVC_TAN","0.001","1.0","cdk_fp","3","0.9262153785558023","0.9368146214099216","0.9133003135366021","0.9285312007208831"
"data_solubility","SVC_TAN","0.01","1.0","cdk_fp","3","0.9391266156341892","0.9522715404699738","0.9339301131458173","0.9311781932867763"
"data_solubility","SVC_TAN","0.1","1.0","cdk_fp","3","0.9508873624521944","0.9752480417754569","0.9359294769845958","0.9414845685965307"
"data_solubility","SVC_TAN","1.0","1.0","cdk_fp","3","0.9561606179153221","0.9701827676240209","0.9507883855137005","0.947510700608245"
"data_solubility","SVC_TAN","10.0","1.0","cdk_fp","3","0.9530890042700881","0.9737336814621409","0.9556504748489121","0.9298828564992114"
"data_solubility","SVC_TAN","0.001","2.0","cdk_fp","3","0.9369239198770655","0.9454830287206265","0.9312945880856093","0.9339941428249607"
"data_solubility","SVC_TAN","0.01","2.0","cdk_fp","3","0.9414839990503122","0.9508093994778068","0.9361566774208208","0.937485920252309"
"data_solubility","SVC_TAN","0.1","2.0","cdk_fp","3","0.9560530363033434","0.9765013054830286","0.9446539737356296","0.947003829691372"
"data_solubility","SVC_TAN","1.0","2.0","cdk_fp","3","0.956057592755234","0.9735248041775456","0.9519243876948248","0.9427235863933319"
"data_solubility","SVC_TAN","10.0","2.0","cdk_fp","3","0.9554300904559757","0.9764490861618799","0.960239923660654","0.9296012615453932"
"data_solubility","SVC_TAN","0.001","3.0","cdk_fp","3","0.9378825291227626","0.9432375979112271","0.9348389148907168","0.935571074566344"
"data_solubility","SVC_TAN","0.01","3.0","cdk_fp","3","0.9492718875938507","0.9662140992167103","0.9396101240514382","0.9419914395134039"
"data_solubility","SVC_TAN","0.1","3.0","cdk_fp","3","0.9604530568990621","0.9768668407310706","0.9545599127550324","0.9499324172110836"
"data_solubility","SVC_TAN","1.0","3.0","cdk_fp","3","0.95518787947345","0.9757180156657963","0.9581042395601405","0.9317413831944131"
"data_solubility","SVC_TAN","10.0","3.0","cdk_fp","3","0.9554996866787526","0.9764229765013055","0.9613759258417781","0.928700157693174"
"data_solubility","SVC_TAN","0.001","0.0","rdkit_fp","4","0.8775956258718772","0.9371279373368145","0.8571818057890673","0.8384771344897498"
"data_solubility","SVC_TAN","0.01","0.0","rdkit_fp","4","0.8797826097816274","0.931906005221932","0.8599536511110105","0.8474881730119395"
"data_solubility","SVC_TAN","0.1","0.0","rdkit_fp","4","0.9211894295322806","0.9670496083550912","0.8948516381151455","0.901667042126605"
"data_solubility","SVC_TAN","1.0","0.0","rdkit_fp","4","0.9283195733744445","0.9683550913838119","0.9043486163493436","0.9122550123901779"
"data_solubility","SVC_TAN","10.0","0.0","rdkit_fp","4","0.9242004284048816","0.9601566579634462","0.9186622438315091","0.8937823834196892"
"data_solubility","SVC_TAN","0.001","1.0","rdkit_fp","4","0.9266106666699909","0.9625587467362924","0.9142545553687466","0.9030186979049337"
"data_solubility","SVC_TAN","0.01","1.0","rdkit_fp","4","0.9390816087902114","0.9649608355091382","0.9225700913345756","0.9297138995269205"
"data_solubility","SVC_TAN","0.1","1.0","rdkit_fp","4","0.9475842132763798","0.9808355091383812","0.9242059344753941","0.9377111962153641"
"data_solubility","SVC_TAN","1.0","1.0","rdkit_fp","4","0.9450557998155005","0.9708616187989555","0.934929795065207","0.9293759855823388"
"data_solubility","SVC_TAN","10.0","1.0","rdkit_fp","4","0.9440078078864449","0.9721148825065273","0.9410642068432777","0.9188443343095295"
"data_solubility","SVC_TAN","0.001","2.0","rdkit_fp","4","0.9395044027241458","0.9597389033942558","0.9321579497432637","0.9266163550349179"
"data_solubility","SVC_TAN","0.01","2.0","rdkit_fp","4","0.9482762681401966","0.9796866840731071","0.9286136229381561","0.9365284974093268"
"data_solubility","SVC_TAN","0.1","2.0","rdkit_fp","4","0.95352728950655","0.973994778067885","0.9404280456218477","0.9461590448299171"
"data_solubility","SVC_TAN","1.0","2.0","rdkit_fp","4","0.9500976948802551","0.975770234986945","0.9496523833325765","0.9248704663212438"
"data_solubility","SVC_TAN","10.0","2.0","rdkit_fp","4","0.9496423943172222","0.9745169712793733","0.9496523833325765","0.9247578283397165"
"data_solubility","SVC_TAN","0.001","3.0","rdkit_fp","4","0.9417598148146399","0.9604699738903393","0.935884036897351","0.928925433656229"
"data_solubility","SVC_TAN","0.01","3.0","rdkit_fp","4","0.9537801141354544","0.9821932114882507","0.935747716635616","0.9433994142824964"
"data_solubility","SVC_TAN","0.1","3.0","rdkit_fp","4","0.9529927766843619","0.9744647519582245","0.9429726905075663","0.9415408875872948"
"data_solubility","SVC_TAN","1.0","3.0","rdkit_fp","4","0.9519917201689042","0.9765013054830287","0.9523787885672745","0.9270950664564095"
"data_solubility","SVC_TAN","10.0","3.0","rdkit_fp","4","0.9516260590723425","0.9753524804177542","0.9525151088290094","0.9270105879702638"
"data_solubility","SVC_TAN","0.001","0.0","cdk_fp","4","0.8997491397481383","0.9293994778067886","0.8698141500431682","0.9000337913944583"
"data_solubility","SVC_TAN","0.01","0.0","cdk_fp","4","0.9024367037344129","0.937911227154047","0.8806288908074705","0.8887699932417211"
"data_solubility","SVC_TAN","0.1","0.0","cdk_fp","4","0.9322260749228288","0.9668407310704961","0.913527513972827","0.9163099797251634"
"data_solubility","SVC_TAN","1.0","0.0","cdk_fp","4","0.9364565410595761","0.9701305483028719","0.9210705684554916","0.918168506420365"
"data_solubility","SVC_TAN","10.0","0.0","cdk_fp","4","0.9308982082968829","0.9618276762402087","0.9313400281728549","0.899526920477585"
"data_solubility","SVC_TAN","0.001","1.0","cdk_fp","4","0.9391966823564988","0.9560313315926894","0.9231153723815151","0.9384433430952918"
"data_solubility","SVC_TAN","0.01","1.0","cdk_fp","4","0.9416473250137689","0.96177545691906","0.9307493070386695","0.9324172110835774"
"data_solubility","SVC_TAN","0.1","1.0","cdk_fp","4","0.9501021076179784","0.9756135770234986","0.9324760303539783","0.9422167154764587"
"data_solubility","SVC_TAN","1.0","1.0","cdk_fp","4","0.9503070107594594","0.9692950391644907","0.9451538146953248","0.9364721784185627"
"data_solubility","SVC_TAN","10.0","1.0","cdk_fp","4","0.9497845011240704","0.9715404699738903","0.9497887035943114","0.9280243298040098"
"data_solubility","SVC_TAN","0.001","2.0","cdk_fp","4","0.9385823809454567","0.9497127937336813","0.932884991139183","0.9331493579635054"
"data_solubility","SVC_TAN","0.01","2.0","cdk_fp","4","0.9519402940040415","0.9750391644908616","0.9385650020448039","0.9422167154764587"
"data_solubility","SVC_TAN","0.1","2.0","cdk_fp","4","0.9574394433981301","0.9707571801566579","0.9529240696142138","0.9486370804235188"
"data_solubility","SVC_TAN","1.0","2.0","cdk_fp","4","0.9542472131297766","0.9740992167101827","0.9570136774662612","0.9316287452128857"
"data_solubility","SVC_TAN","10.0","2.0","cdk_fp","4","0.9542298066893936","0.9740469973890338","0.9570136774662612","0.9316287452128857"
"data_solubility","SVC_TAN","0.001","3.0","cdk_fp","4","0.9402795950122599","0.9501305483028721","0.9354750761121463","0.9352331606217615"
"data_solubility","SVC_TAN","0.01","3.0","cdk_fp","4","0.9553934990212984","0.9764490861618798","0.9432907711182805","0.9464406397837352"
"data_solubility","SVC_TAN","0.1","3.0","cdk_fp","4","0.9563350570400354","0.9730548302872062","0.9514245467351301","0.9445257940977697"
"data_solubility","SVC_TAN","1.0","3.0","cdk_fp","4","0.9554419996708033","0.9760835509138381","0.9597400827009593","0.9305023653976122"
"data_solubility","SVC_TAN","10.0","3.0","cdk_fp","4","0.9551563698708501","0.9753002610966055","0.9596946426137144","0.9304742059022303"
"data_solubility","SVC_TAN","0.001","0.0","rdkit_fp","5","0.8523892505434788","0.9015665796344648","0.8447766619711912","0.8108245100247803"
"data_solubility","SVC_TAN","0.01","0.0","rdkit_fp","5","0.8625792411060959","0.9159268929503918","0.8462307447630302","0.825580085604866"
"data_solubility","SVC_TAN","0.1","0.0","rdkit_fp","5","0.91653006522081","0.9601044386422977","0.8903530694778937","0.8991326875422391"
"data_solubility","SVC_TAN","1.0","0.0","rdkit_fp","5","0.9245470042250913","0.9620887728459528","0.9063934202753671","0.9051588195539535"
"data_solubility","SVC_TAN","10.0","0.0","rdkit_fp","5","0.9172623888824666","0.9531592689295036","0.9177988821738545","0.8808290155440416"
"data_solubility","SVC_TAN","0.001","1.0","rdkit_fp","5","0.9302125036489338","0.9651174934725848","0.9078020629799611","0.9177179544942556"
"data_solubility","SVC_TAN","0.01","1.0","rdkit_fp","5","0.9394747582840998","0.9758746736292429","0.9142999954559915","0.928249605767065"
"data_solubility","SVC_TAN","0.1","1.0","rdkit_fp","5","0.9461749981371469","0.9733681462140992","0.9290225837233608","0.936134264473981"
"data_solubility","SVC_TAN","1.0","1.0","rdkit_fp","5","0.9405997057374383","0.9701305483028719","0.9350206752396972","0.9166478936697458"
"data_solubility","SVC_TAN","10.0","1.0","rdkit_fp","5","0.9404939005386024","0.9698694516971279","0.9350206752396972","0.9165915746789821"
"data_solubility","SVC_TAN","0.001","2.0","rdkit_fp","5","0.9415333174337793","0.9663185378590078","0.9271595401463172","0.9311218742960129"
"data_solubility","SVC_TAN","0.01","2.0","rdkit_fp","5","0.9509193621060219","0.9811488250652742","0.9314763484345889","0.9401329128182027"
"data_solubility","SVC_TAN","0.1","2.0","rdkit_fp","5","0.9463196796721071","0.9727415143603132","0.9398827645749085","0.9263347600810996"
"data_solubility","SVC_TAN","1.0","2.0","rdkit_fp","5","0.9470748722100107","0.9740469973890338","0.9455173353932845","0.9216602838477138"
"data_solubility","SVC_TAN","10.0","2.0","rdkit_fp","5","0.9463062557200846","0.9718537859007829","0.9455173353932845","0.9215476458661864"
"data_solubility","SVC_TAN","0.001","3.0","rdkit_fp","5","0.9493410308611682","0.9800522193211487","0.9287953832871358","0.9391754899752198"
"data_solubility","SVC_TAN","0.01","3.0","rdkit_fp","5","0.9535299615945871","0.9728981723237597","0.940518925796338","0.9471727866636636"
"data_solubility","SVC_TAN","0.1","3.0","rdkit_fp","5","0.9506567015438523","0.9759791122715404","0.9501067842050261","0.9258842081549902"
"data_solubility","SVC_TAN","1.0","3.0","rdkit_fp","5","0.9502504673692371","0.9747258485639686","0.9501976643795161","0.9258278891642265"
"data_solubility","SVC_TAN","10.0","3.0","rdkit_fp","5","0.9455280084222201","0.9606266318537848","0.9501295042486486","0.9258278891642265"
"data_solubility","SVC_TAN","0.001","0.0","cdk_fp","5","0.8693965276785635","0.9027676240208877","0.8568637251783525","0.8485582338364497"
"data_solubility","SVC_TAN","0.01","0.0","cdk_fp","5","0.8757587168824547","0.9108616187989557","0.8634070977416279","0.8530074341067808"
"data_solubility","SVC_TAN","0.1","0.0","cdk_fp","5","0.9291056408642562","0.9636553524804179","0.9118007906575184","0.9118607794548321"
"data_solubility","SVC_TAN","1.0","0.0","cdk_fp","5","0.9351379196965698","0.966840731070496","0.9302040259917301","0.9083690020274836"
"data_solubility","SVC_TAN","10.0","0.0","cdk_fp","5","0.9237405120870479","0.9572323759791118","0.9307947471259153","0.8831944131561164"
"data_solubility","SVC_TAN","0.001","1.0","cdk_fp","5","0.940323464190237","0.9639164490861618","0.9285227427636662","0.9285312007208831"
"data_solubility","SVC_TAN","0.01","1.0","cdk_fp","5","0.9440060182750893","0.970443864229765","0.9289317035488708","0.9326424870466322"
"data_solubility","SVC_TAN","0.1","1.0","cdk_fp","5","0.9504217393892415","0.968929503916449","0.9438360521652202","0.9384996620860555"
"data_solubility","SVC_TAN","1.0","1.0","cdk_fp","5","0.946894065221031","0.9696083550913837","0.9440632526014457","0.9270105879702636"
"data_solubility","SVC_TAN","10.0","1.0","cdk_fp","5","0.9467896265787333","0.9692950391644909","0.9440632526014457","0.9270105879702636"
"data_solubility","SVC_TAN","0.001","2.0","cdk_fp","5","0.9459596594508103","0.9644386422976501","0.9348843549779616","0.9385559810768191"
"data_solubility","SVC_TAN","0.01","2.0","cdk_fp","5","0.953579463728928","0.9762402088772846","0.9411550870177671","0.9433430952917324"
"data_solubility","SVC_TAN","0.1","2.0","cdk_fp","5","0.9519623904383353","0.9712793733681461","0.9501067842050263","0.9345010137418337"
"data_solubility","SVC_TAN","1.0","2.0","cdk_fp","5","0.9528432815602169","0.9735770234986945","0.9536056709228886","0.9313471502590673"
"data_solubility","SVC_TAN","10.0","2.0","cdk_fp","5","0.9522272769129098","0.9715926892950387","0.9537419911846235","0.9313471502590673"
"data_solubility","SVC_TAN","0.001","3.0","cdk_fp","5","0.9519501716481237","0.9755091383812011","0.937110919252965","0.9432304573102049"
"data_solubility","SVC_TAN","0.01","3.0","cdk_fp","5","0.9572570951068813","0.9703394255874673","0.9522879083927844","0.949143951340392"
"data_solubility","SVC_TAN","0.1","3.0","cdk_fp","5","0.9548099301558538","0.9743864229765012","0.9575135184259558","0.9325298490651047"
"data_solubility","SVC_TAN","1.0","3.0","cdk_fp","5","0.9548231528653145","0.9745169712793732","0.9574226382514659","0.9325298490651047"
"data_solubility","SVC_TAN","10.0","3.0","cdk_fp","5","0.9505714619226074","0.9616710182767618","0.9575135184259558","0.9325298490651047"
"data_herg","SVC_TAN","0.001","0.0","rdkit_fp","2","0.8331100679433012","0.7804042766455057","0.8819560611129698","0.8369698660714284"
"data_herg","SVC_TAN","0.01","0.0","rdkit_fp","2","0.8321526587942542","0.7807940750640384","0.8787777406044385","0.8368861607142856"
"data_herg","SVC_TAN","0.1","0.0","rdkit_fp","2","0.8425755795989076","0.7959405278984293","0.8850786216125793","0.8467075892857145"
"data_herg","SVC_TAN","1.0","0.0","rdkit_fp","2","0.8707944459823628","0.8327486357055355","0.8890097022415523","0.8906250000000007"
"data_herg","SVC_TAN","10.0","0.0","rdkit_fp","2","0.8626163406684437","0.813314400267291","0.8813984610237537","0.8931361607142866"
"data_herg","SVC_TAN","0.001","1.0","rdkit_fp","2","0.8332375385120702","0.7863626239002117","0.8762964202074272","0.8370535714285715"
"data_herg","SVC_TAN","0.01","1.0","rdkit_fp","2","0.8326146733844437","0.7862512529234884","0.8755436600869856","0.8360491071428571"
"data_herg","SVC_TAN","0.1","1.0","rdkit_fp","2","0.8593745257804604","0.8166555295689946","0.8923274227723875","0.8691406249999991"
"data_herg","SVC_TAN","1.0","1.0","rdkit_fp","2","0.8727113908454376","0.8311894420314071","0.8893163822906212","0.8976283482142847"
"data_herg","SVC_TAN","10.0","1.0","rdkit_fp","2","0.8597640066909517","0.8111148234770027","0.87604550016728","0.8921316964285723"
"data_herg","SVC_TAN","0.001","2.0","rdkit_fp","2","0.8328371524151889","0.7874763336674464","0.8750418200066912","0.8359933035714288"
"data_herg","SVC_TAN","0.01","2.0","rdkit_fp","2","0.8356516845675688","0.7919311727363852","0.8765752202520353","0.8384486607142858"
"data_herg","SVC_TAN","0.1","2.0","rdkit_fp","2","0.8663077950809931","0.8228923042655081","0.89450206312033","0.8815290178571413"
"data_herg","SVC_TAN","1.0","2.0","rdkit_fp","2","0.8696849982623277","0.8241173850094661","0.8870023419203746","0.8979352678571424"
"data_herg","SVC_TAN","10.0","2.0","rdkit_fp","2","0.8579800164403307","0.8091379886401613","0.8747908999665439","0.8900111607142868"
"data_herg","SVC_TAN","0.001","3.0","rdkit_fp","2","0.8326139545666917","0.7873092772023613","0.8754321400691424","0.8351004464285717"
"data_herg","SVC_TAN","0.01","3.0","rdkit_fp","2","0.8390067634873722","0.7945762334335676","0.8787498605999776","0.8436941964285715"
"data_herg","SVC_TAN","0.1","3.0","rdkit_fp","2","0.8697460196799112","0.827068715892639","0.8946693431470949","0.8874999999999995"
"data_herg","SVC_TAN","1.0","3.0","rdkit_fp","2","0.8680410486828006","0.8217785944982735","0.8846883015501281","0.8976562500000004"
"data_herg","SVC_TAN","10.0","3.0","rdkit_fp","2","0.8578312483782856","0.8091101458959803","0.8747072599531615","0.8896763392857152"
"data_herg","SVC_TAN","0.001","0.0","cdk_fp","2","0.8243939011056501","0.7771466755763454","0.8608787777406045","0.8351562500000002"
"data_herg","SVC_TAN","0.01","0.0","cdk_fp","2","0.8217443934983665","0.7775364739948766","0.8553585368573658","0.8323381696428569"
"data_herg","SVC_TAN","0.1","0.0","cdk_fp","2","0.8348368240290857","0.7908453057133302","0.8657298985167838","0.8479352678571428"
"data_herg","SVC_TAN","1.0","0.0","cdk_fp","2","0.8677625563023401","0.820275086312507","0.8867514218802274","0.8962611607142856"
"data_herg","SVC_TAN","10.0","0.0","cdk_fp","2","0.8564302359161095","0.8039313954783384","0.8757945801271327","0.8895647321428575"
"data_herg","SVC_TAN","0.001","1.0","cdk_fp","2","0.8264549240992259","0.7836061922263057","0.8575889372142299","0.8381696428571421"
"data_herg","SVC_TAN","0.01","1.0","cdk_fp","2","0.8248364947792042","0.784441474551732","0.8558046169287388","0.8342633928571418"
"data_herg","SVC_TAN","0.1","1.0","cdk_fp","2","0.8523653205776524","0.8035972825481689","0.8788335006133601","0.874665178571428"
"data_herg","SVC_TAN","1.0","1.0","cdk_fp","2","0.8706085218963932","0.818131195010581","0.8926341028214564","0.9010602678571422"
"data_herg","SVC_TAN","10.0","1.0","cdk_fp","2","0.8555276115585048","0.8051564762222965","0.8742611798817888","0.8871651785714293"
"data_herg","SVC_TAN","0.001","2.0","cdk_fp","2","0.8261281201999054","0.7857500835282331","0.8566967770714844","0.8359374999999991"
"data_herg","SVC_TAN","0.01","2.0","cdk_fp","2","0.8262853798554891","0.7868916360396476","0.8568640570982491","0.8351004464285705"
"data_herg","SVC_TAN","0.1","2.0","cdk_fp","2","0.8605798850512295","0.8114489364071733","0.8850228616036578","0.8852678571428572"
"data_herg","SVC_TAN","1.0","2.0","cdk_fp","2","0.866029191283563","0.81105913798864","0.8893163822906212","0.8977120535714278"
"data_herg","SVC_TAN","10.0","2.0","cdk_fp","2","0.8547653144923307","0.8052956899432009","0.8725326196052191","0.8864676339285722"
"data_herg","SVC_TAN","0.001","3.0","cdk_fp","2","0.825635813637689","0.7852767568771585","0.8555815768930524","0.8360491071428565"
"data_herg","SVC_TAN","0.01","3.0","cdk_fp","2","0.8307562067283555","0.7896759104577342","0.8599029775844763","0.8426897321428563"
"data_herg","SVC_TAN","0.1","3.0","cdk_fp","2","0.863739760561661","0.8142888963136214","0.8862495817999331","0.8906808035714285"
"data_herg","SVC_TAN","1.0","3.0","cdk_fp","2","0.8624238455768561","0.8082191780821915","0.8844095015055202","0.8946428571428566"
"data_herg","SVC_TAN","10.0","3.0","cdk_fp","2","0.8541895135301969","0.8041541374317853","0.8724210995873759","0.8859933035714295"
"data_herg","SVC_TAN","0.001","0.0","rdkit_fp","3","0.8310110262702688","0.776116494041653","0.882485781197725","0.8344308035714284"
"data_herg","SVC_TAN","0.01","0.0","rdkit_fp","3","0.8312800678718194","0.7778427441808657","0.8803947808631649","0.8356026785714278"
"data_herg","SVC_TAN","0.1","0.0","rdkit_fp","3","0.838812173489913","0.7919311727363849","0.8831549013047841","0.84135044642857"
"data_herg","SVC_TAN","1.0","0.0","rdkit_fp","3","0.8690951308143532","0.828516538590043","0.8901527824244451","0.8886160714285714"
"data_herg","SVC_TAN","10.0","0.0","rdkit_fp","3","0.8607585694987686","0.8107528678026505","0.8793353406936545","0.8921875000000007"
"data_herg","SVC_TAN","0.001","1.0","rdkit_fp","3","0.8331452563527558","0.7850818576678921","0.8769934203189472","0.8373604910714282"
"data_herg","SVC_TAN","0.01","1.0","rdkit_fp","3","0.8383391752532748","0.7912072613876822","0.8800044608007137","0.8438058035714284"
"data_herg","SVC_TAN","0.1","1.0","rdkit_fp","3","0.8697083411339284","0.82807105468315","0.8937771830043493","0.8872767857142856"
"data_herg","SVC_TAN","1.0","1.0","rdkit_fp","3","0.8650323305741233","0.816377102127186","0.8813984610237537","0.89732142857143"
"data_herg","SVC_TAN","10.0","1.0","rdkit_fp","3","0.8596059468417465","0.810530125849204","0.8774395003903199","0.8908482142857153"
"data_herg","SVC_TAN","0.001","2.0","rdkit_fp","3","0.8328563000897707","0.7862512529234883","0.8762685402029664","0.8360491071428571"
"data_herg","SVC_TAN","0.01","2.0","rdkit_fp","3","0.8523492555605272","0.8093050451052465","0.889316382290621","0.858426339285714"
"data_herg","SVC_TAN","0.1","2.0","rdkit_fp","3","0.8742332812665942","0.8355885956119836","0.8904594624735139","0.8966517857142847"
"data_herg","SVC_TAN","1.0","2.0","rdkit_fp","3","0.8615009582057359","0.8135928277090994","0.8779971004795359","0.8929129464285723"
"data_herg","SVC_TAN","10.0","2.0","rdkit_fp","3","0.8595502303953318","0.8105301258492044","0.8771049403367904","0.891015625000001"
"data_herg","SVC_TAN","0.001","3.0","rdkit_fp","3","0.8331532874446516","0.7873092772023612","0.8758224601315936","0.8363281250000002"
"data_herg","SVC_TAN","0.01","3.0","rdkit_fp","3","0.8623486679722192","0.8190500055685492","0.8936935429909668","0.8743024553571416"
"data_herg","SVC_TAN","0.1","3.0","rdkit_fp","3","0.8719598803634662","0.8287949660318517","0.8887587822014051","0.8983258928571419"
"data_herg","SVC_TAN","1.0","3.0","rdkit_fp","3","0.8596708266729037","0.8113097226862689","0.876184900189584","0.8915178571428582"
"data_herg","SVC_TAN","10.0","3.0","rdkit_fp","3","0.8588904395564607","0.8101403274306724","0.87604550016728","0.8904854910714296"
"data_herg","SVC_TAN","0.001","0.0","cdk_fp","3","0.8222216110663028","0.7705757879496603","0.8631649381063901","0.832924107142858"
"data_herg","SVC_TAN","0.01","0.0","cdk_fp","3","0.8215681885744835","0.7755874819022172","0.858704137392662","0.8304129464285716"
"data_herg","SVC_TAN","0.1","0.0","cdk_fp","3","0.8298553662939817","0.7864461521327544","0.8636110181777629","0.8395089285714279"
"data_herg","SVC_TAN","1.0","0.0","cdk_fp","3","0.8672061162571171","0.8174629691502405","0.8882569421211107","0.8958984375"
"data_herg","SVC_TAN","10.0","0.0","cdk_fp","3","0.8586335682563707","0.8048780487804886","0.8767146202743392","0.8943080357142843"
"data_herg","SVC_TAN","0.001","1.0","cdk_fp","3","0.8236671553218473","0.7807105468314955","0.8561949369911899","0.8340959821428563"
"data_herg","SVC_TAN","0.01","1.0","cdk_fp","3","0.829697235315484","0.7874206481790839","0.8610460577673692","0.8406249999999992"
"data_herg","SVC_TAN","0.1","1.0","cdk_fp","3","0.8651889253665864","0.8164049448713664","0.8871417419426787","0.8920200892857144"
"data_herg","SVC_TAN","1.0","1.0","cdk_fp","3","0.8578341154670716","0.8039035527341573","0.8778298204527712","0.8917689732142864"
"data_herg","SVC_TAN","10.0","1.0","cdk_fp","3","0.856698833858343","0.8059360730593609","0.8746514999442399","0.8895089285714285"
"data_herg","SVC_TAN","0.001","2.0","cdk_fp","3","0.8247250718370043","0.783995990644838","0.8563064570090331","0.8338727678571418"
"data_herg","SVC_TAN","0.01","2.0","cdk_fp","3","0.8450116417968966","0.8015647622229646","0.8724768595962975","0.8609933035714278"
"data_herg","SVC_TAN","0.1","2.0","cdk_fp","3","0.8696869692244018","0.82002450161488","0.8905431024868964","0.8984933035714292"
"data_herg","SVC_TAN","1.0","2.0","cdk_fp","3","0.8559091832225815","0.8044882503619559","0.8751254600200736","0.888113839285715"
"data_herg","SVC_TAN","10.0","2.0","cdk_fp","3","0.8564572151872639","0.8056576456175519","0.8746514999442399","0.8890625000000003"
"data_herg","SVC_TAN","0.001","3.0","cdk_fp","3","0.8247617235323664","0.7851653859004348","0.8552470168395226","0.833872767857142"
"data_herg","SVC_TAN","0.01","3.0","cdk_fp","3","0.8563608922937131","0.8078850651520226","0.8813427010148321","0.8798549107142848"
"data_herg","SVC_TAN","0.1","3.0","cdk_fp","3","0.8691317132531404","0.8156810335226645","0.8916583026653284","0.9000558035714281"
