"NAME [String]","METHOD [String]","layers [String]","foldSize [Int]","featuresColumn [String]","scalerType [String]","lambda [Double]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"data_solubility","SVC_NNC_FP","50","1500","rdkit_fp","MaxMin","0.001","0.7246080331943094","0.752976501305483","0.763098105148362","0.6577494931290832"
"data_solubility","SVC_NNC_FP","75","1500","rdkit_fp","MaxMin","0.001","0.7273291958539484","0.7516710182767624","0.7480119961830327","0.6823045731020501"
"data_solubility","SVC_NNC_FP","100","1500","rdkit_fp","MaxMin","0.001","0.7227985215878411","0.7407310704960837","0.7660289907756623","0.6616355034917775"
"data_solubility","SVC_NNC_FP","50","2000","rdkit_fp","MaxMin","0.001","0.7407382681219135","0.7674934725848563","0.7681646748761758","0.6865566569047082"
"data_solubility","SVC_NNC_FP","75","2000","rdkit_fp","MaxMin","0.001","0.7351565120511365","0.7621148825065275","0.7600081792157041","0.6833464744311782"
"data_solubility","SVC_NNC_FP","100","2000","rdkit_fp","MaxMin","0.001","0.7441333392072244","0.7687206266318538","0.7752078883991458","0.6884715025906736"
"data_solubility","SVC_NNC_FP","50","1000","cdk_fp","MaxMin","0.001","0.7160545707652034","0.7561357702349869","0.7463307129549689","0.6456972291056544"
"data_solubility","SVC_NNC_FP","75","1000","cdk_fp","MaxMin","0.001","0.7229720512160775","0.7497389033942559","0.7480801563139002","0.6710970939400766"
"data_solubility","SVC_NNC_FP","100","1000","cdk_fp","MaxMin","0.001","0.7294232061605115","0.7472584856396866","0.7659153905575499","0.6750957422842983"
"data_solubility","SVC_NNC_FP","50","1500","cdk_fp","MaxMin","0.001","0.7274450007671694","0.7608877284595301","0.7634161857590767","0.6580310880829016"
"data_solubility","SVC_NNC_FP","75","1500","cdk_fp","MaxMin","0.001","0.7380869314483692","0.7712532637075717","0.7635752260644341","0.679432304573102"
"data_solubility","SVC_NNC_FP","100","1500","cdk_fp","MaxMin","0.001","0.7322126626382568","0.7675718015665796","0.7719362021175081","0.6571299842306826"
"data_solubility","SVC_NNC_FP","50","2000","cdk_fp","MaxMin","0.001","0.7195827729371088","0.7572323759791122","0.7388103785159267","0.6627055643162874"
"data_solubility","SVC_NNC_FP","75","2000","cdk_fp","MaxMin","0.001","0.7200710524112175","0.7624543080939948","0.7367428545462806","0.6610159945933768"
"data_solubility","SVC_NNC_FP","100","2000","cdk_fp","MaxMin","0.001","0.7225916653478858","0.7497127937336815","0.7547371290952879","0.6633250732146879"
"data_solubility","SVC_NNC_FP","50","1000","rdkit_fp","Standard","0.001","0.7869519485274351","0.8121148825065274","0.7941791248239197","0.7545618382518585"
"data_solubility","SVC_NNC_FP","75","1000","rdkit_fp","Standard","0.001","0.8014853608516167","0.836892950391645","0.7995410551188258","0.7680220770443794"
"data_solubility","SVC_NNC_FP","100","1000","rdkit_fp","Standard","0.001","0.8002573492434916","0.8455874673629242","0.804902985413732","0.7502815949538184"
"data_solubility","SVC_NNC_FP","50","1500","rdkit_fp","Standard","0.001","0.8126057670424617","0.8351697127937339","0.8139001226882355","0.7887474656454156"
"data_solubility","SVC_NNC_FP","75","1500","rdkit_fp","Standard","0.001","0.8076086815186393","0.8299477806788512","0.802835461444086","0.7900428024329804"
"data_solubility","SVC_NNC_FP","100","1500","rdkit_fp","Standard","0.001","0.8222091191321405","0.8651697127937338","0.8196937338119689","0.7817639107907186"
"data_solubility","SVC_NNC_FP","50","2000","rdkit_fp","Standard","0.001","0.8443972486222039","0.8616971279373369","0.8594310901076929","0.8120635278215815"
"data_solubility","SVC_NNC_FP","75","2000","rdkit_fp","Standard","0.001","0.8420506691502773","0.8716971279373367","0.8410960149043487","0.8133588646091463"
"data_solubility","SVC_NNC_FP","100","2000","rdkit_fp","Standard","0.001","0.8296104016449241","0.8727937336814621","0.832189757804335","0.783847713448975"
"data_solubility","SVC_NNC_FP","50","1000","cdk_fp","Standard","0.001","0.8185201244406407","0.8547258485639687","0.8312355159721907","0.7695990087857625"
"data_solubility","SVC_NNC_FP","75","1000","cdk_fp","Standard","0.001","0.8057852836054961","0.8564751958224543","0.8138092425137455","0.7470714124802883"
"data_solubility","SVC_NNC_FP","100","1000","cdk_fp","Standard","0.001","0.8079520572831993","0.822976501305483","0.8325759985459171","0.7683036719981977"
"data_solubility","SVC_NNC_FP","50","1500","cdk_fp","Standard","0.001","0.8070206994651157","0.8473629242819843","0.8071977098196029","0.7665014642937599"
"data_solubility","SVC_NNC_FP","75","1500","cdk_fp","Standard","0.001","0.7955705761698258","0.8295300261096606","0.7906802381060573","0.7665014642937599"
"data_solubility","SVC_NNC_FP","100","1500","cdk_fp","Standard","0.001","0.7982716884676199","0.8256135770234987","0.7988140137229065","0.7703874746564542"
"data_solubility","SVC_NNC_FP","50","2000","cdk_fp","Standard","0.001","0.801732646596089","0.81822454308094","0.8344390421229609","0.7525343545843659"
"data_solubility","SVC_NNC_FP","75","2000","cdk_fp","Standard","0.001","0.8152633037598097","0.8556135770234987","0.8402326532466944","0.7499436810092364"
"data_solubility","SVC_NNC_FP","100","2000","cdk_fp","Standard","0.001","0.8179311900647601","0.8456135770234987","0.8473667469441541","0.7608132462266276"
"data_solubility","SVC_NNC_FP","50","1000","rdkit_fp","MaxMin","0.01","0.726401693222987","0.767415143603133","0.7356522924524014","0.6761376436134264"
"data_solubility","SVC_NNC_FP","75","1000","rdkit_fp","MaxMin","0.01","0.7209859541355925","0.7648825065274151","0.7222474667151361","0.6758278891642262"
"data_solubility","SVC_NNC_FP","100","1000","rdkit_fp","MaxMin","0.01","0.7217709518043613","0.7608877284595301","0.7285409187985641","0.6758842081549898"
"data_solubility","SVC_NNC_FP","50","1500","rdkit_fp","MaxMin","0.01","0.7246080331943094","0.752976501305483","0.763098105148362","0.6577494931290832"
"data_solubility","SVC_NNC_FP","75","1500","rdkit_fp","MaxMin","0.01","0.7273291958539484","0.7516710182767624","0.7480119961830327","0.6823045731020501"
"data_solubility","SVC_NNC_FP","100","1500","rdkit_fp","MaxMin","0.01","0.7227985215878411","0.7407310704960837","0.7660289907756623","0.6616355034917775"
"data_solubility","SVC_NNC_FP","50","2000","rdkit_fp","MaxMin","0.01","0.7407382681219135","0.7674934725848563","0.7681646748761758","0.6865566569047082"
"data_solubility","SVC_NNC_FP","75","2000","rdkit_fp","MaxMin","0.01","0.7351565120511365","0.7621148825065275","0.7600081792157041","0.6833464744311782"
"data_solubility","SVC_NNC_FP","100","2000","rdkit_fp","MaxMin","0.01","0.7441333392072244","0.7687206266318538","0.7752078883991458","0.6884715025906736"
"data_solubility","SVC_NNC_FP","50","1000","cdk_fp","MaxMin","0.01","0.7160545707652034","0.7561357702349869","0.7463307129549689","0.6456972291056544"
"data_solubility","SVC_NNC_FP","75","1000","cdk_fp","MaxMin","0.01","0.7229720512160775","0.7497389033942559","0.7480801563139002","0.6710970939400766"
"data_solubility","SVC_NNC_FP","100","1000","cdk_fp","MaxMin","0.01","0.7294232061605115","0.7472584856396866","0.7659153905575499","0.6750957422842983"
"data_solubility","SVC_NNC_FP","50","1500","cdk_fp","MaxMin","0.01","0.7274450007671694","0.7608877284595301","0.7634161857590767","0.6580310880829016"
"data_solubility","SVC_NNC_FP","75","1500","cdk_fp","MaxMin","0.01","0.7380869314483692","0.7712532637075717","0.7635752260644341","0.679432304573102"
"data_solubility","SVC_NNC_FP","100","1500","cdk_fp","MaxMin","0.01","0.7322126626382568","0.7675718015665796","0.7719362021175081","0.6571299842306826"
"data_solubility","SVC_NNC_FP","50","2000","cdk_fp","MaxMin","0.01","0.7195827729371088","0.7572323759791122","0.7388103785159267","0.6627055643162874"
"data_solubility","SVC_NNC_FP","75","2000","cdk_fp","MaxMin","0.01","0.7200710524112175","0.7624543080939948","0.7367428545462806","0.6610159945933768"
"data_solubility","SVC_NNC_FP","100","2000","cdk_fp","MaxMin","0.01","0.7225916653478858","0.7497127937336815","0.7547371290952879","0.6633250732146879"
"data_solubility","SVC_NNC_FP","50","1000","rdkit_fp","Standard","0.01","0.7869519485274351","0.8121148825065274","0.7941791248239197","0.7545618382518585"
"data_solubility","SVC_NNC_FP","75","1000","rdkit_fp","Standard","0.01","0.8014853608516167","0.836892950391645","0.7995410551188258","0.7680220770443794"
"data_solubility","SVC_NNC_FP","100","1000","rdkit_fp","Standard","0.01","0.8002573492434916","0.8455874673629242","0.804902985413732","0.7502815949538184"
"data_solubility","SVC_NNC_FP","50","1500","rdkit_fp","Standard","0.01","0.8126057670424617","0.8351697127937339","0.8139001226882355","0.7887474656454156"
"data_solubility","SVC_NNC_FP","75","1500","rdkit_fp","Standard","0.01","0.8076086815186393","0.8299477806788512","0.802835461444086","0.7900428024329804"
"data_solubility","SVC_NNC_FP","100","1500","rdkit_fp","Standard","0.01","0.8222091191321405","0.8651697127937338","0.8196937338119689","0.7817639107907186"
"data_solubility","SVC_NNC_FP","50","2000","rdkit_fp","Standard","0.01","0.8443972486222039","0.8616971279373369","0.8594310901076929","0.8120635278215815"
"data_solubility","SVC_NNC_FP","75","2000","rdkit_fp","Standard","0.01","0.8420506691502773","0.8716971279373367","0.8410960149043487","0.8133588646091463"
"data_solubility","SVC_NNC_FP","100","2000","rdkit_fp","Standard","0.01","0.8296104016449241","0.8727937336814621","0.832189757804335","0.783847713448975"
"data_solubility","SVC_NNC_FP","50","1000","cdk_fp","Standard","0.01","0.8185201244406407","0.8547258485639687","0.8312355159721907","0.7695990087857625"
"data_solubility","SVC_NNC_FP","75","1000","cdk_fp","Standard","0.01","0.8057852836054961","0.8564751958224543","0.8138092425137455","0.7470714124802883"
"data_solubility","SVC_NNC_FP","100","1000","cdk_fp","Standard","0.01","0.8079520572831993","0.822976501305483","0.8325759985459171","0.7683036719981977"
"data_solubility","SVC_NNC_FP","50","1500","cdk_fp","Standard","0.01","0.8070206994651157","0.8473629242819843","0.8071977098196029","0.7665014642937599"
"data_solubility","SVC_NNC_FP","75","1500","cdk_fp","Standard","0.01","0.7955705761698258","0.8295300261096606","0.7906802381060573","0.7665014642937599"
"data_solubility","SVC_NNC_FP","100","1500","cdk_fp","Standard","0.01","0.7982716884676199","0.8256135770234987","0.7988140137229065","0.7703874746564542"
"data_solubility","SVC_NNC_FP","50","2000","cdk_fp","Standard","0.01","0.801732646596089","0.81822454308094","0.8344390421229609","0.7525343545843659"
"data_solubility","SVC_NNC_FP","75","2000","cdk_fp","Standard","0.01","0.8152633037598097","0.8556135770234987","0.8402326532466944","0.7499436810092364"
"data_solubility","SVC_NNC_FP","100","2000","cdk_fp","Standard","0.01","0.8179311900647601","0.8456135770234987","0.8473667469441541","0.7608132462266276"
"data_solubility","SVC_NNC_FP","50","1000","rdkit_fp","MaxMin","0.1","0.726401693222987","0.767415143603133","0.7356522924524014","0.6761376436134264"
"data_solubility","SVC_NNC_FP","75","1000","rdkit_fp","MaxMin","0.1","0.7209859541355925","0.7648825065274151","0.7222474667151361","0.6758278891642262"
"data_solubility","SVC_NNC_FP","100","1000","rdkit_fp","MaxMin","0.1","0.7217709518043613","0.7608877284595301","0.7285409187985641","0.6758842081549898"
"data_solubility","SVC_NNC_FP","50","1500","rdkit_fp","MaxMin","0.1","0.7246080331943094","0.752976501305483","0.763098105148362","0.6577494931290832"
"data_solubility","SVC_NNC_FP","75","1500","rdkit_fp","MaxMin","0.1","0.7273291958539484","0.7516710182767624","0.7480119961830327","0.6823045731020501"
"data_solubility","SVC_NNC_FP","100","1500","rdkit_fp","MaxMin","0.1","0.7227985215878411","0.7407310704960837","0.7660289907756623","0.6616355034917775"
"data_solubility","SVC_NNC_FP","50","2000","rdkit_fp","MaxMin","0.1","0.7407382681219135","0.7674934725848563","0.7681646748761758","0.6865566569047082"
"data_solubility","SVC_NNC_FP","75","2000","rdkit_fp","MaxMin","0.1","0.7351565120511365","0.7621148825065275","0.7600081792157041","0.6833464744311782"
"data_solubility","SVC_NNC_FP","100","2000","rdkit_fp","MaxMin","0.1","0.7441333392072244","0.7687206266318538","0.7752078883991458","0.6884715025906736"
"data_solubility","SVC_NNC_FP","50","1000","cdk_fp","MaxMin","0.1","0.7160545707652034","0.7561357702349869","0.7463307129549689","0.6456972291056544"
"data_solubility","SVC_NNC_FP","75","1000","cdk_fp","MaxMin","0.1","0.7229720512160775","0.7497389033942559","0.7480801563139002","0.6710970939400766"
"data_solubility","SVC_NNC_FP","100","1000","cdk_fp","MaxMin","0.1","0.7294232061605115","0.7472584856396866","0.7659153905575499","0.6750957422842983"
"data_solubility","SVC_NNC_FP","50","1500","cdk_fp","MaxMin","0.1","0.7274450007671694","0.7608877284595301","0.7634161857590767","0.6580310880829016"
"data_solubility","SVC_NNC_FP","75","1500","cdk_fp","MaxMin","0.1","0.7380869314483692","0.7712532637075717","0.7635752260644341","0.679432304573102"
"data_solubility","SVC_NNC_FP","100","1500","cdk_fp","MaxMin","0.1","0.7322126626382568","0.7675718015665796","0.7719362021175081","0.6571299842306826"
"data_solubility","SVC_NNC_FP","50","2000","cdk_fp","MaxMin","0.1","0.7195827729371088","0.7572323759791122","0.7388103785159267","0.6627055643162874"
"data_solubility","SVC_NNC_FP","75","2000","cdk_fp","MaxMin","0.1","0.7200710524112175","0.7624543080939948","0.7367428545462806","0.6610159945933768"
"data_solubility","SVC_NNC_FP","100","2000","cdk_fp","MaxMin","0.1","0.7225916653478858","0.7497127937336815","0.7547371290952879","0.6633250732146879"
"data_solubility","SVC_NNC_FP","50","1000","rdkit_fp","Standard","0.1","0.7869519485274351","0.8121148825065274","0.7941791248239197","0.7545618382518585"
"data_solubility","SVC_NNC_FP","75","1000","rdkit_fp","Standard","0.1","0.8014853608516167","0.836892950391645","0.7995410551188258","0.7680220770443794"
"data_solubility","SVC_NNC_FP","100","1000","rdkit_fp","Standard","0.1","0.8002573492434916","0.8455874673629242","0.804902985413732","0.7502815949538184"
"data_solubility","SVC_NNC_FP","50","1500","rdkit_fp","Standard","0.1","0.8126057670424617","0.8351697127937339","0.8139001226882355","0.7887474656454156"
"data_solubility","SVC_NNC_FP","75","1500","rdkit_fp","Standard","0.1","0.8076086815186393","0.8299477806788512","0.802835461444086","0.7900428024329804"
"data_solubility","SVC_NNC_FP","100","1500","rdkit_fp","Standard","0.1","0.8222091191321405","0.8651697127937338","0.8196937338119689","0.7817639107907186"
"data_solubility","SVC_NNC_FP","50","2000","rdkit_fp","Standard","0.1","0.8443972486222039","0.8616971279373369","0.8594310901076929","0.8120635278215815"
"data_solubility","SVC_NNC_FP","75","2000","rdkit_fp","Standard","0.1","0.8420506691502773","0.8716971279373367","0.8410960149043487","0.8133588646091463"
"data_solubility","SVC_NNC_FP","100","2000","rdkit_fp","Standard","0.1","0.8296104016449241","0.8727937336814621","0.832189757804335","0.783847713448975"
"data_solubility","SVC_NNC_FP","50","1000","cdk_fp","Standard","0.1","0.8185201244406407","0.8547258485639687","0.8312355159721907","0.7695990087857625"
"data_solubility","SVC_NNC_FP","75","1000","cdk_fp","Standard","0.1","0.8057852836054961","0.8564751958224543","0.8138092425137455","0.7470714124802883"
"data_solubility","SVC_NNC_FP","100","1000","cdk_fp","Standard","0.1","0.8079520572831993","0.822976501305483","0.8325759985459171","0.7683036719981977"
"data_solubility","SVC_NNC_FP","50","1500","cdk_fp","Standard","0.1","0.8070206994651157","0.8473629242819843","0.8071977098196029","0.7665014642937599"
"data_solubility","SVC_NNC_FP","75","1500","cdk_fp","Standard","0.1","0.7955705761698258","0.8295300261096606","0.7906802381060573","0.7665014642937599"
"data_solubility","SVC_NNC_FP","100","1500","cdk_fp","Standard","0.1","0.7982716884676199","0.8256135770234987","0.7988140137229065","0.7703874746564542"
"data_solubility","SVC_NNC_FP","50","2000","cdk_fp","Standard","0.1","0.801732646596089","0.81822454308094","0.8344390421229609","0.7525343545843659"
"data_solubility","SVC_NNC_FP","75","2000","cdk_fp","Standard","0.1","0.8152633037598097","0.8556135770234987","0.8402326532466944","0.7499436810092364"
"data_solubility","SVC_NNC_FP","100","2000","cdk_fp","Standard","0.1","0.8179311900647601","0.8456135770234987","0.8473667469441541","0.7608132462266276"
"data_solubility","SVC_NNC_FP","50","1000","rdkit_fp","MaxMin","1.0","0.726401693222987","0.767415143603133","0.7356522924524014","0.6761376436134264"
"data_solubility","SVC_NNC_FP","75","1000","rdkit_fp","MaxMin","1.0","0.7209859541355925","0.7648825065274151","0.7222474667151361","0.6758278891642262"
"data_solubility","SVC_NNC_FP","100","1000","rdkit_fp","MaxMin","1.0","0.7217709518043613","0.7608877284595301","0.7285409187985641","0.6758842081549898"
"data_solubility","SVC_NNC_FP","50","1500","rdkit_fp","MaxMin","1.0","0.7246080331943094","0.752976501305483","0.763098105148362","0.6577494931290832"
"data_solubility","SVC_NNC_FP","75","1500","rdkit_fp","MaxMin","1.0","0.7273291958539484","0.7516710182767624","0.7480119961830327","0.6823045731020501"
"data_solubility","SVC_NNC_FP","100","1500","rdkit_fp","MaxMin","1.0","0.7227985215878411","0.7407310704960837","0.7660289907756623","0.6616355034917775"
"data_solubility","SVC_NNC_FP","50","2000","rdkit_fp","MaxMin","1.0","0.7407382681219135","0.7674934725848563","0.7681646748761758","0.6865566569047082"
"data_solubility","SVC_NNC_FP","75","2000","rdkit_fp","MaxMin","1.0","0.7351565120511365","0.7621148825065275","0.7600081792157041","0.6833464744311782"
"data_solubility","SVC_NNC_FP","100","2000","rdkit_fp","MaxMin","1.0","0.7441333392072244","0.7687206266318538","0.7752078883991458","0.6884715025906736"
"data_solubility","SVC_NNC_FP","50","1000","cdk_fp","MaxMin","1.0","0.7160545707652034","0.7561357702349869","0.7463307129549689","0.6456972291056544"
"data_solubility","SVC_NNC_FP","75","1000","cdk_fp","MaxMin","1.0","0.7229720512160775","0.7497389033942559","0.7480801563139002","0.6710970939400766"
"data_solubility","SVC_NNC_FP","100","1000","cdk_fp","MaxMin","1.0","0.7294232061605115","0.7472584856396866","0.7659153905575499","0.6750957422842983"
"data_solubility","SVC_NNC_FP","50","1500","cdk_fp","MaxMin","1.0","0.7274450007671694","0.7608877284595301","0.7634161857590767","0.6580310880829016"
"data_solubility","SVC_NNC_FP","75","1500","cdk_fp","MaxMin","1.0","0.7380869314483692","0.7712532637075717","0.7635752260644341","0.679432304573102"
"data_solubility","SVC_NNC_FP","100","1500","cdk_fp","MaxMin","1.0","0.7322126626382568","0.7675718015665796","0.7719362021175081","0.6571299842306826"
"data_solubility","SVC_NNC_FP","50","2000","cdk_fp","MaxMin","1.0","0.7195827729371088","0.7572323759791122","0.7388103785159267","0.6627055643162874"
"data_solubility","SVC_NNC_FP","75","2000","cdk_fp","MaxMin","1.0","0.7200710524112175","0.7624543080939948","0.7367428545462806","0.6610159945933768"
"data_solubility","SVC_NNC_FP","100","2000","cdk_fp","MaxMin","1.0","0.7225916653478858","0.7497127937336815","0.7547371290952879","0.6633250732146879"
"data_solubility","SVC_NNC_FP","50","1000","rdkit_fp","Standard","1.0","0.7869519485274351","0.8121148825065274","0.7941791248239197","0.7545618382518585"
"data_solubility","SVC_NNC_FP","75","1000","rdkit_fp","Standard","1.0","0.8014853608516167","0.836892950391645","0.7995410551188258","0.7680220770443794"
"data_solubility","SVC_NNC_FP","100","1000","rdkit_fp","Standard","1.0","0.8002573492434916","0.8455874673629242","0.804902985413732","0.7502815949538184"
"data_solubility","SVC_NNC_FP","50","1500","rdkit_fp","Standard","1.0","0.8126057670424617","0.8351697127937339","0.8139001226882355","0.7887474656454156"
"data_solubility","SVC_NNC_FP","75","1500","rdkit_fp","Standard","1.0","0.8076086815186393","0.8299477806788512","0.802835461444086","0.7900428024329804"
"data_solubility","SVC_NNC_FP","100","1500","rdkit_fp","Standard","1.0","0.8222091191321405","0.8651697127937338","0.8196937338119689","0.7817639107907186"
"data_solubility","SVC_NNC_FP","50","2000","rdkit_fp","Standard","1.0","0.8443972486222039","0.8616971279373369","0.8594310901076929","0.8120635278215815"
"data_solubility","SVC_NNC_FP","75","2000","rdkit_fp","Standard","1.0","0.8420506691502773","0.8716971279373367","0.8410960149043487","0.8133588646091463"
"data_solubility","SVC_NNC_FP","100","2000","rdkit_fp","Standard","1.0","0.8296104016449241","0.8727937336814621","0.832189757804335","0.783847713448975"
"data_solubility","SVC_NNC_FP","50","1000","cdk_fp","Standard","1.0","0.8185201244406407","0.8547258485639687","0.8312355159721907","0.7695990087857625"
"data_solubility","SVC_NNC_FP","75","1000","cdk_fp","Standard","1.0","0.8057852836054961","0.8564751958224543","0.8138092425137455","0.7470714124802883"
"data_solubility","SVC_NNC_FP","100","1000","cdk_fp","Standard","1.0","0.8079520572831993","0.822976501305483","0.8325759985459171","0.7683036719981977"
"data_solubility","SVC_NNC_FP","50","1500","cdk_fp","Standard","1.0","0.8070206994651157","0.8473629242819843","0.8071977098196029","0.7665014642937599"
"data_solubility","SVC_NNC_FP","75","1500","cdk_fp","Standard","1.0","0.7955705761698258","0.8295300261096606","0.7906802381060573","0.7665014642937599"
"data_solubility","SVC_NNC_FP","100","1500","cdk_fp","Standard","1.0","0.7982716884676199","0.8256135770234987","0.7988140137229065","0.7703874746564542"
"data_solubility","SVC_NNC_FP","50","2000","cdk_fp","Standard","1.0","0.801732646596089","0.81822454308094","0.8344390421229609","0.7525343545843659"
"data_solubility","SVC_NNC_FP","75","2000","cdk_fp","Standard","1.0","0.8152633037598097","0.8556135770234987","0.8402326532466944","0.7499436810092364"
"data_solubility","SVC_NNC_FP","100","2000","cdk_fp","Standard","1.0","0.8179311900647601","0.8456135770234987","0.8473667469441541","0.7608132462266276"
"data_solubility","SVC_NNC_FP","50","1000","rdkit_fp","MaxMin","10.0","0.726401693222987","0.767415143603133","0.7356522924524014","0.6761376436134264"
"data_solubility","SVC_NNC_FP","75","1000","rdkit_fp","MaxMin","10.0","0.7209859541355925","0.7648825065274151","0.7222474667151361","0.6758278891642262"
"data_solubility","SVC_NNC_FP","100","1000","rdkit_fp","MaxMin","10.0","0.7217709518043613","0.7608877284595301","0.7285409187985641","0.6758842081549898"
"data_solubility","SVC_NNC_FP","50","1500","rdkit_fp","MaxMin","10.0","0.7246080331943094","0.752976501305483","0.763098105148362","0.6577494931290832"
"data_solubility","SVC_NNC_FP","75","1500","rdkit_fp","MaxMin","10.0","0.7273291958539484","0.7516710182767624","0.7480119961830327","0.6823045731020501"
"data_solubility","SVC_NNC_FP","100","1500","rdkit_fp","MaxMin","10.0","0.7227985215878411","0.7407310704960837","0.7660289907756623","0.6616355034917775"
"data_solubility","SVC_NNC_FP","50","2000","rdkit_fp","MaxMin","10.0","0.7407382681219135","0.7674934725848563","0.7681646748761758","0.6865566569047082"
"data_solubility","SVC_NNC_FP","75","2000","rdkit_fp","MaxMin","10.0","0.7351565120511365","0.7621148825065275","0.7600081792157041","0.6833464744311782"
"data_solubility","SVC_NNC_FP","100","2000","rdkit_fp","MaxMin","10.0","0.7441333392072244","0.7687206266318538","0.7752078883991458","0.6884715025906736"
"data_solubility","SVC_NNC_FP","50","1000","cdk_fp","MaxMin","10.0","0.7160545707652034","0.7561357702349869","0.7463307129549689","0.6456972291056544"
"data_solubility","SVC_NNC_FP","75","1000","cdk_fp","MaxMin","10.0","0.7229720512160775","0.7497389033942559","0.7480801563139002","0.6710970939400766"
"data_solubility","SVC_NNC_FP","100","1000","cdk_fp","MaxMin","10.0","0.7294232061605115","0.7472584856396866","0.7659153905575499","0.6750957422842983"
"data_solubility","SVC_NNC_FP","50","1500","cdk_fp","MaxMin","10.0","0.7274450007671694","0.7608877284595301","0.7634161857590767","0.6580310880829016"
"data_solubility","SVC_NNC_FP","75","1500","cdk_fp","MaxMin","10.0","0.7380869314483692","0.7712532637075717","0.7635752260644341","0.679432304573102"
"data_solubility","SVC_NNC_FP","100","1500","cdk_fp","MaxMin","10.0","0.7322126626382568","0.7675718015665796","0.7719362021175081","0.6571299842306826"
"data_solubility","SVC_NNC_FP","50","2000","cdk_fp","MaxMin","10.0","0.7195827729371088","0.7572323759791122","0.7388103785159267","0.6627055643162874"
"data_solubility","SVC_NNC_FP","75","2000","cdk_fp","MaxMin","10.0","0.7200710524112175","0.7624543080939948","0.7367428545462806","0.6610159945933768"
"data_solubility","SVC_NNC_FP","100","2000","cdk_fp","MaxMin","10.0","0.7225916653478858","0.7497127937336815","0.7547371290952879","0.6633250732146879"
"data_solubility","SVC_NNC_FP","50","1000","rdkit_fp","Standard","10.0","0.7869519485274351","0.8121148825065274","0.7941791248239197","0.7545618382518585"
"data_solubility","SVC_NNC_FP","75","1000","rdkit_fp","Standard","10.0","0.8014853608516167","0.836892950391645","0.7995410551188258","0.7680220770443794"
"data_solubility","SVC_NNC_FP","100","1000","rdkit_fp","Standard","10.0","0.8002573492434916","0.8455874673629242","0.804902985413732","0.7502815949538184"
"data_solubility","SVC_NNC_FP","50","1500","rdkit_fp","Standard","10.0","0.8126057670424617","0.8351697127937339","0.8139001226882355","0.7887474656454156"
"data_solubility","SVC_NNC_FP","75","1500","rdkit_fp","Standard","10.0","0.8076086815186393","0.8299477806788512","0.802835461444086","0.7900428024329804"
"data_solubility","SVC_NNC_FP","100","1500","rdkit_fp","Standard","10.0","0.8222091191321405","0.8651697127937338","0.8196937338119689","0.7817639107907186"
"data_solubility","SVC_NNC_FP","50","2000","rdkit_fp","Standard","10.0","0.8443972486222039","0.8616971279373369","0.8594310901076929","0.8120635278215815"
"data_solubility","SVC_NNC_FP","75","2000","rdkit_fp","Standard","10.0","0.8420506691502773","0.8716971279373367","0.8410960149043487","0.8133588646091463"
"data_solubility","SVC_NNC_FP","100","2000","rdkit_fp","Standard","10.0","0.8296104016449241","0.8727937336814621","0.832189757804335","0.783847713448975"
"data_solubility","SVC_NNC_FP","50","1000","cdk_fp","Standard","10.0","0.8185201244406407","0.8547258485639687","0.8312355159721907","0.7695990087857625"
"data_solubility","SVC_NNC_FP","75","1000","cdk_fp","Standard","10.0","0.8057852836054961","0.8564751958224543","0.8138092425137455","0.7470714124802883"
"data_solubility","SVC_NNC_FP","100","1000","cdk_fp","Standard","10.0","0.8079520572831993","0.822976501305483","0.8325759985459171","0.7683036719981977"
"data_solubility","SVC_NNC_FP","50","1500","cdk_fp","Standard","10.0","0.8070206994651157","0.8473629242819843","0.8071977098196029","0.7665014642937599"
"data_solubility","SVC_NNC_FP","75","1500","cdk_fp","Standard","10.0","0.7955705761698258","0.8295300261096606","0.7906802381060573","0.7665014642937599"
"data_solubility","SVC_NNC_FP","100","1500","cdk_fp","Standard","10.0","0.7982716884676199","0.8256135770234987","0.7988140137229065","0.7703874746564542"
"data_solubility","SVC_NNC_FP","50","2000","cdk_fp","Standard","10.0","0.801732646596089","0.81822454308094","0.8344390421229609","0.7525343545843659"
"data_solubility","SVC_NNC_FP","75","2000","cdk_fp","Standard","10.0","0.8152633037598097","0.8556135770234987","0.8402326532466944","0.7499436810092364"
"data_solubility","SVC_NNC_FP","100","2000","cdk_fp","Standard","10.0","0.8179311900647601","0.8456135770234987","0.8473667469441541","0.7608132462266276"
"data_chagas","SVC_NNC_FP","50","1000","rdkit_fp","MaxMin","0.001","0.6793552307894601","0.6697168167134753","0.6734493302271404","0.6948995454277648"
"data_chagas","SVC_NNC_FP","75","1000","rdkit_fp","MaxMin","0.001","0.6851038654080209","0.6805446088607173","0.6750418608037275","0.6997251265596177"
"data_chagas","SVC_NNC_FP","100","1000","rdkit_fp","MaxMin","0.001","0.6849500057548603","0.6811140836783856","0.6784874144583577","0.6952485191278377"
"data_chagas","SVC_NNC_FP","50","1500","rdkit_fp","MaxMin","0.001","0.6782922229310083","0.6620838559994672","0.6780892818142108","0.6947035309793471"
"data_chagas","SVC_NNC_FP","75","1500","rdkit_fp","MaxMin","0.001","0.6784622322349417","0.667971759377463","0.6727941176470588","0.6946208196803038"
