"NAME [String]","METHOD [String]","numTrees [Int]","featuresColumn [String]","foldSize [Int]","maxNodes [Int]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"data_solubility","SMILE_RFC_FP","60","rdkit_fp","1000","1000","0.8862505875781875","0.944934725848564","0.8260326259826419","0.8877844109033567"
"data_solubility","SMILE_RFC_FP","70","rdkit_fp","1000","1000","0.908323829289058","0.9490861618798956","0.8724723951469987","0.9034129308402794"
"data_solubility","SMILE_RFC_FP","30","cdk_fp","1000","1000","0.8551806620714602","0.9326631853785902","0.7692552369700549","0.8636235638657355"
"data_solubility","SMILE_RFC_FP","40","cdk_fp","1000","1000","0.8911986548302767","0.9518276762402087","0.8438678602262917","0.8779004280243298"
"data_solubility","SMILE_RFC_FP","50","cdk_fp","1000","1000","0.8598066982014277","0.926527415143603","0.7610533012223384","0.891839378238342"
"data_solubility","SMILE_RFC_FP","60","cdk_fp","1000","1000","0.8813764866503934","0.9397389033942557","0.8215340573453902","0.8828564992115343"
"data_solubility","SMILE_RFC_FP","70","cdk_fp","1000","1000","0.8701100293580651","0.931018276762402","0.7976098514109147","0.8817019599008785"
"data_solubility","SMILE_RFC_FP","30","rdkit_fp","2000","1000","0.873654101432138","0.9280417754569191","0.8138092425137456","0.879111286325749"
"data_solubility","SMILE_RFC_FP","40","rdkit_fp","2000","1000","0.8823289233472486","0.9321671018276763","0.8466624255918571","0.8681572426222122"
"data_solubility","SMILE_RFC_FP","50","rdkit_fp","2000","1000","0.8716498052497953","0.9372062663185378","0.8112191575407827","0.8665239918900652"
"data_solubility","SMILE_RFC_FP","60","rdkit_fp","2000","1000","0.8724027473500032","0.9309138381201044","0.7974962511928023","0.8887981527371029"
"data_solubility","SMILE_RFC_FP","70","rdkit_fp","2000","1000","0.88333566396975","0.9242297650130548","0.8464125051120099","0.8793647217841857"
"data_solubility","SMILE_RFC_FP","30","cdk_fp","2000","1000","0.862990236170324","0.9310966057441252","0.7647112282455582","0.8931628745212886"
"data_solubility","SMILE_RFC_FP","40","cdk_fp","2000","1000","0.8647467937248986","0.9380156657963447","0.7900667969282501","0.8661579184501013"
"data_solubility","SMILE_RFC_FP","50","cdk_fp","2000","1000","0.8923211282109064","0.9391122715404698","0.8556141227791159","0.8822369903131335"
"data_solubility","SMILE_RFC_FP","60","cdk_fp","2000","1000","0.8773605455422465","0.9364751958224542","0.807765710910165","0.8878407298941203"
"data_solubility","SMILE_RFC_FP","70","cdk_fp","2000","1000","0.8777262405595053","0.9390339425587466","0.8114009178897624","0.8827438612300069"
"data_solubility","SMILE_RFC_FP","30","rdkit_fp","500","5000","0.8891267586865877","0.9336292428198432","0.823692461489526","0.9100585717503942"
"data_solubility","SMILE_RFC_FP","40","rdkit_fp","500","5000","0.9083129170723536","0.9425326370757179","0.8697005498250558","0.9127055643162874"
"data_solubility","SMILE_RFC_FP","50","rdkit_fp","500","5000","0.9080089612357808","0.9472062663185379","0.8698595901304129","0.9069610272583915"
"data_solubility","SMILE_RFC_FP","60","rdkit_fp","500","5000","0.9032093412125864","0.9468929503916449","0.8518880356250285","0.9108470376210859"
"data_solubility","SMILE_RFC_FP","70","rdkit_fp","500","5000","0.9088009308182982","0.9403655352480417","0.8781751260962422","0.9078621311106105"
"data_solubility","SMILE_RFC_FP","30","cdk_fp","500","5000","0.900034153721176","0.9497127937336814","0.8505248330076794","0.8998648344221671"
"data_solubility","SMILE_RFC_FP","40","cdk_fp","500","5000","0.8882293734135368","0.938563968668407","0.8328486390693872","0.893275512502816"
"data_solubility","SMILE_RFC_FP","50","cdk_fp","500","5000","0.8724715409607727","0.9458746736292425","0.8056073067660291","0.8659326424870466"
"data_solubility","SMILE_RFC_FP","60","cdk_fp","500","5000","0.8788673618895092","0.9409138381201041","0.802131140091789","0.8935571074566345"
"data_solubility","SMILE_RFC_FP","70","cdk_fp","500","5000","0.8910137280043239","0.9445169712793731","0.8542282001181448","0.874296012615454"
"data_solubility","SMILE_RFC_FP","30","rdkit_fp","1000","5000","0.9008493187759878","0.9453263707571802","0.852569636933703","0.9046519486370804"
"data_solubility","SMILE_RFC_FP","40","rdkit_fp","1000","5000","0.8981656627893303","0.9316971279373368","0.875494160948789","0.8873056994818652"
"data_solubility","SMILE_RFC_FP","50","rdkit_fp","1000","5000","0.911723730255853","0.9464751958224541","0.8895351479074839","0.899160847037621"
"data_solubility","SMILE_RFC_FP","60","rdkit_fp","1000","5000","0.8810153035858374","0.9385117493472585","0.8178761303221703","0.8866580310880829"
"data_solubility","SMILE_RFC_FP","70","rdkit_fp","1000","5000","0.9143333995573958","0.9355874673629243","0.8871041032398784","0.9203086280693848"
"data_solubility","SMILE_RFC_FP","30","cdk_fp","1000","5000","0.8800891962287497","0.9194516971279373","0.839142091152815","0.8816738004054968"
"data_solubility","SMILE_RFC_FP","40","cdk_fp","1000","5000","0.8728115962211934","0.9351697127937336","0.7842731858045168","0.8989918900653301"
"data_solubility","SMILE_RFC_FP","50","cdk_fp","1000","5000","0.8899119795600158","0.9409921671018276","0.8402553732903166","0.8884883982879028"
"data_solubility","SMILE_RFC_FP","60","cdk_fp","1000","5000","0.8904385637161361","0.9321671018276761","0.8505475530513018","0.88860103626943"
"data_solubility","SMILE_RFC_FP","70","cdk_fp","1000","5000","0.8764739090025665","0.9375456919060049","0.8121733993729269","0.8797026357287678"
"data_solubility","SMILE_RFC_FP","30","rdkit_fp","2000","5000","0.8837470380200951","0.9417493472584855","0.8306902349252511","0.8788015318765487"
"data_solubility","SMILE_RFC_FP","40","rdkit_fp","2000","5000","0.8933392615809383","0.938302872062663","0.8490025900849731","0.8927123225951791"
"data_solubility","SMILE_RFC_FP","50","rdkit_fp","2000","5000","0.8926653159874686","0.9411749347258485","0.8536829190712047","0.8831380941653525"
"data_solubility","SMILE_RFC_FP","60","rdkit_fp","2000","5000","0.8745897478139805","0.9439686684073108","0.7881583132639616","0.8916422617706691"
"data_solubility","SMILE_RFC_FP","70","rdkit_fp","2000","5000","0.8901799284679842","0.9449869451697128","0.8751079202072068","0.8504449200270331"
"data_solubility","SMILE_RFC_FP","30","cdk_fp","2000","5000","0.8527300688266589","0.9360052219321147","0.7567592129776889","0.8654257715701733"
"data_solubility","SMILE_RFC_FP","40","cdk_fp","2000","5000","0.8782454919994177","0.935900783289817","0.8173308492752306","0.8815048434332057"
"data_solubility","SMILE_RFC_FP","50","cdk_fp","2000","5000","0.8809715130370647","0.9268929503916449","0.8316444767573956","0.8843771119621536"
"data_solubility","SMILE_RFC_FP","60","cdk_fp","2000","5000","0.862386632189405","0.9372584856396867","0.7629617848866269","0.8869396260419012"
"data_solubility","SMILE_RFC_FP","70","cdk_fp","2000","5000","0.8766945327953967","0.9364490861618797","0.8176489298859455","0.8759855823383645"
"data_solubility","SMILE_RFC_FP","30","rdkit_fp","500","10000","0.9093113508437772","0.946840731070496","0.8769482437406281","0.9041450777202074"
"data_solubility","SMILE_RFC_FP","40","rdkit_fp","500","10000","0.882427042129487","0.9443342036553525","0.8306220747943837","0.872324847938725"
"data_solubility","SMILE_RFC_FP","50","rdkit_fp","500","10000","0.9096877438542142","0.9446475195822455","0.8875357840687056","0.8968799279116918"
"data_solubility","SMILE_RFC_FP","60","rdkit_fp","500","10000","0.904483610645839","0.9476240208877282","0.8817876130322172","0.8840391980175715"
"data_solubility","SMILE_RFC_FP","70","rdkit_fp","500","10000","0.9044306835132012","0.9424020887728459","0.875812241559504","0.8950777202072538"
"data_solubility","SMILE_RFC_FP","30","cdk_fp","500","10000","0.8832757461043982","0.9448041775456918","0.7991320943336211","0.9058909664338816"
"data_solubility","SMILE_RFC_FP","40","cdk_fp","500","10000","0.9002315748954081","0.9445430809399478","0.8585677284500386","0.8975839152962378"
"data_solubility","SMILE_RFC_FP","50","cdk_fp","500","10000","0.8908236193063318","0.9297389033942555","0.8540464397691644","0.8886855147555758"
"data_solubility","SMILE_RFC_FP","60","cdk_fp","500","10000","0.8924380110610958","0.9421148825065273","0.8470486663334393","0.8881504843433207"
"data_solubility","SMILE_RFC_FP","70","cdk_fp","500","10000","0.8917842542482451","0.9407049608355089","0.8471168264643069","0.88753097544492"
"data_solubility","SMILE_RFC_FP","30","rdkit_fp","1000","10000","0.9057280953366195","0.9396344647519582","0.8828100149952287","0.8947398062626716"
"data_solubility","SMILE_RFC_FP","40","rdkit_fp","1000","10000","0.902841419196235","0.9330026109660575","0.8641114190939246","0.9114102275287228"
"data_solubility","SMILE_RFC_FP","50","rdkit_fp","1000","10000","0.8992074933920738","0.9337075718015662","0.8688371881674014","0.895077720207254"
"data_solubility","SMILE_RFC_FP","60","rdkit_fp","1000","10000","0.8900696558035618","0.9390600522193212","0.8436179397464444","0.88753097544492"
"data_solubility","SMILE_RFC_FP","70","rdkit_fp","1000","10000","0.8959588996053931","0.9283812010443864","0.8703594310901077","0.8891360666816851"
"data_solubility","SMILE_RFC_FP","30","cdk_fp","1000","10000","0.8888551938106697","0.9353785900783288","0.843458899441087","0.887728091912593"
"data_solubility","SMILE_RFC_FP","40","cdk_fp","1000","10000","0.8783088448061153","0.9313315926892947","0.8160358067887491","0.8875591349403019"
"data_solubility","SMILE_RFC_FP","50","cdk_fp","1000","10000","0.8783982796218477","0.9297650130548304","0.8178988503657928","0.88753097544492"
"data_solubility","SMILE_RFC_FP","60","cdk_fp","1000","10000","0.8723695206290186","0.9352480417754567","0.7953151270050438","0.8865453931065556"
"data_solubility","SMILE_RFC_FP","70","cdk_fp","1000","10000","0.8861972961904564","0.9295561357702348","0.8315081564956606","0.8975275963054742"
"data_solubility","SMILE_RFC_FP","30","rdkit_fp","2000","10000","0.8411179375014616","0.9486684073107048","0.7108647248602716","0.8638206803334084"
"data_solubility","SMILE_RFC_FP","40","rdkit_fp","2000","10000","0.8892386675023971","0.9349608355091382","0.8537283591584495","0.8790268078396035"
"data_solubility","SMILE_RFC_FP","50","rdkit_fp","2000","10000","0.8784418158740825","0.9338120104438643","0.8189666924160495","0.8825467447623337"
"data_solubility","SMILE_RFC_FP","60","rdkit_fp","2000","10000","0.8758087556721206","0.9439164490861618","0.8138319625573682","0.8696778553728316"
"data_solubility","SMILE_RFC_FP","70","rdkit_fp","2000","10000","0.8719615326749709","0.9286422976501306","0.7850683873313037","0.9021739130434782"
"data_solubility","SMILE_RFC_FP","30","cdk_fp","2000","10000","0.8569118768421645","0.9311749347258486","0.7901576771027402","0.8494030186979048"
"data_solubility","SMILE_RFC_FP","40","cdk_fp","2000","10000","0.8623196473797977","0.9414882506527414","0.7751170082246559","0.870353683261996"
"data_solubility","SMILE_RFC_FP","50","cdk_fp","2000","10000","0.8607471156247172","0.9423498694516969","0.7693688371881674","0.870522640234287"
"data_solubility","SMILE_RFC_FP","60","cdk_fp","2000","10000","0.8808740683027745","0.9325587467362922","0.8237151815331487","0.8863482766388826"
"data_solubility","SMILE_RFC_FP","70","cdk_fp","2000","10000","0.851686387788911","0.9437597911227152","0.7382423774253648","0.8730569948186528"
"data_chagas","SMILE_RFC_FP","30","rdkit_fp","500","1000","0.8037766704447588","0.8096799618129923","0.7793093877402486","0.8223406617810356"
"data_chagas","SMILE_RFC_FP","40","rdkit_fp","500","1000","0.8044969076580898","0.8069247249758551","0.7944520784799053","0.8121139195185091"
"data_chagas","SMILE_RFC_FP","50","rdkit_fp","500","1000","0.8086976861642029","0.8133032869686845","0.7953211451659866","0.8174686263579378"
"data_chagas","SMILE_RFC_FP","60","rdkit_fp","500","1000","0.8091444706738607","0.8174150505644788","0.7947432840710529","0.8152750773860508"
"data_chagas","SMILE_RFC_FP","70","rdkit_fp","500","1000","0.8095015415179844","0.8157521396933949","0.7962084122015128","0.8165440726590455"
"data_chagas","SMILE_RFC_FP","30","cdk_fp","500","1000","0.8001169719550772","0.8142957050719875","0.7810839218112973","0.8049712889819468"
"data_chagas","SMILE_RFC_FP","40","cdk_fp","500","1000","0.8074361964241262","0.812286446943374","0.795701077460687","0.8143210648683177"
"data_chagas","SMILE_RFC_FP","50","cdk_fp","500","1000","0.8093384724496984","0.8125883907063509","0.8026718112987777","0.8127552153439664"
"data_chagas","SMILE_RFC_FP","60","cdk_fp","500","1000","0.8089594209288653","0.8112207630740573","0.7956146258008129","0.8200428739117255"
"data_chagas","SMILE_RFC_FP","70","cdk_fp","500","1000","0.811986985651933","0.810725664109764","0.80458284799068","0.8206524448553549"
"data_chagas","SMILE_RFC_FP","30","rdkit_fp","1000","1000","0.8095845725639769","0.8173173628764601","0.8009154775771683","0.8105208772383024"
"data_chagas","SMILE_RFC_FP","40","rdkit_fp","1000","1000","0.8132989704073763","0.8136762763229488","0.8027605380023257","0.8234600968968546"
"data_chagas","SMILE_RFC_FP","50","rdkit_fp","1000","1000","0.8131153189622169","0.8167334569230608","0.8037661073092599","0.8188463926543301"
"data_chagas","SMILE_RFC_FP","60","rdkit_fp","1000","1000","0.8153675964794243","0.8185229177536288","0.803807058095516","0.823772813589128"
"data_chagas","SMILE_RFC_FP","70","rdkit_fp","1000","1000","0.8135442160523562","0.8187582562747694","0.8022031523005252","0.8196712395817737"
"data_chagas","SMILE_RFC_FP","30","cdk_fp","1000","1000","0.8076831783537907","0.8165514025953827","0.7910372379149637","0.8154608945510258"
"data_chagas","SMILE_RFC_FP","40","cdk_fp","1000","1000","0.8091463846313743","0.8094623846896771","0.7993343222189883","0.8186424469854576"
"data_chagas","SMILE_RFC_FP","50","cdk_fp","1000","1000","0.8104057653540112","0.811171919230043","0.8032746978741987","0.8167706789577921"
"data_chagas","SMILE_RFC_FP","60","cdk_fp","1000","1000","0.8111253895888962","0.8113872761786364","0.8036546301688968","0.8183342624191556"
"data_chagas","SMILE_RFC_FP","70","cdk_fp","1000","1000","0.8151769632651531","0.8149018127726684","0.8087416278392556","0.8218874491835355"
"data_chagas","SMILE_RFC_FP","30","rdkit_fp","2000","1000","0.8182287594029033","0.8218776017672603","0.8092262121432714","0.823582464298178"
"data_chagas","SMILE_RFC_FP","40","rdkit_fp","2000","1000","0.8202753995541597","0.8259827048388726","0.8143655358182863","0.8204779580053202"
"data_chagas","SMILE_RFC_FP","50","rdkit_fp","2000","1000","0.8166504807552389","0.8189469711266281","0.8085459740827029","0.822458497056386"
"data_chagas","SMILE_RFC_FP","60","rdkit_fp","2000","1000","0.8211426321522559","0.829452837938346","0.8113602031159001","0.8226148554025219"
"data_chagas","SMILE_RFC_FP","70","rdkit_fp","2000","1000","0.8197506755050333","0.8217310702352287","0.8123839727722776","0.8251369835075938"
"data_chagas","SMILE_RFC_FP","30","cdk_fp","2000","1000","0.8158850895459248","0.8180278187893393","0.8052903865754231","0.8243370632730118"
"data_chagas","SMILE_RFC_FP","40","cdk_fp","2000","1000","0.8111499905946555","0.8125217854645158","0.8018846461852066","0.8190435401342443"
"data_chagas","SMILE_RFC_FP","50","cdk_fp","2000","1000","0.8138824376027282","0.8173395646237372","0.800380842312172","0.8239269058722749"
"data_chagas","SMILE_RFC_FP","60","cdk_fp","2000","1000","0.8141393089752004","0.8141203112684967","0.8099701514269089","0.8183274642301954"
"data_chagas","SMILE_RFC_FP","70","cdk_fp","2000","1000","0.8138512225205715","0.8137895052340628","0.805142508736169","0.8226216535914831"
"data_chagas","SMILE_RFC_FP","30","rdkit_fp","500","5000","0.8094748894663825","0.8227479102605366","0.792490990827023","0.8131857673115878"
"data_chagas","SMILE_RFC_FP","40","rdkit_fp","500","5000","0.8113776245859995","0.8160940466014679","0.8007038985148541","0.8173349286416763"
"data_chagas","SMILE_RFC_FP","50","rdkit_fp","500","5000","0.8101747095604016","0.8160030194376284","0.7930415513977873","0.8214795578457891"
"data_chagas","SMILE_RFC_FP","60","rdkit_fp","500","5000","0.8088493873011794","0.8163182842489713","0.7949389378276052","0.8152909398269617"
"data_chagas","SMILE_RFC_FP","70","rdkit_fp","500","5000","0.8108038255597471","0.8177525171230976","0.7986859347699458","0.8159730247861974"
"data_chagas","SMILE_RFC_FP","30","cdk_fp","500","5000","0.8057476005721975","0.8060965998024027","0.7917061007571357","0.819440101157054"
"data_chagas","SMILE_RFC_FP","40","cdk_fp","500","5000","0.8072195034874904","0.8073332371257632","0.7968181239079791","0.817507149428729"
"data_chagas","SMILE_RFC_FP","50","cdk_fp","500","5000","0.8119111219111783","0.8187493755758591","0.7906618557076275","0.826322134450048"
"data_chagas","SMILE_RFC_FP","60","cdk_fp","500","5000","0.8112037524991353","0.8170154191134846","0.7956624017181129","0.8209334366658086"
"data_chagas","SMILE_RFC_FP","70","cdk_fp","500","5000","0.8120978739815267","0.8178946083056747","0.7937854906814202","0.824613522957485"
"data_chagas","SMILE_RFC_FP","30","rdkit_fp","1000","5000","0.815581812466026","0.8169288322991007","0.8084322218986602","0.8213843832003174"
"data_chagas","SMILE_RFC_FP","40","rdkit_fp","1000","5000","0.8159996074446861","0.8181932218065558","0.8036352922976143","0.8261703082298881"
"data_chagas","SMILE_RFC_FP","50","rdkit_fp","1000","5000","0.8125205758283913","0.815350288067672","0.8009041023587633","0.8213073370587387"
"data_chagas","SMILE_RFC_FP","60","rdkit_fp","1000","5000","0.8174413843151921","0.8179390118002307","0.8119153137740233","0.822469827371322"
"data_chagas","SMILE_RFC_FP","70","rdkit_fp","1000","5000","0.8178723177451873","0.8159475150694366","0.8069443433313903","0.8307250948347349"
"data_chagas","SMILE_RFC_FP","30","cdk_fp","1000","5000","0.8097986232404965","0.811917897938568","0.7981194488934189","0.8193585228895026"
"data_chagas","SMILE_RFC_FP","40","cdk_fp","1000","5000","0.810961230412422","0.8161495509696596","0.7974028101339546","0.8193313301336519"
"data_chagas","SMILE_RFC_FP","50","cdk_fp","1000","5000","0.8135815435807917","0.81906242021247","0.8017390433896326","0.8199431671402728"
"data_chagas","SMILE_RFC_FP","60","cdk_fp","1000","5000","0.8104595921578227","0.8128414906253142","0.7978145930401862","0.8207226928079678"
"data_chagas","SMILE_RFC_FP","70","cdk_fp","1000","5000","0.8164761784179161","0.8139138350188144","0.8121837689283636","0.8233309313065699"
"data_chagas","SMILE_RFC_FP","30","rdkit_fp","2000","5000","0.8116412635382814","0.8158032037121339","0.8055110658124621","0.8136095210902484"
"data_chagas","SMILE_RFC_FP","40","rdkit_fp","2000","5000","0.8194722997539916","0.8227778826193602","0.814399661473499","0.821239355169116"
"data_chagas","SMILE_RFC_FP","50","rdkit_fp","2000","5000","0.8189575037456042","0.8246883429725896","0.811182749708793","0.8210014185554299"
"data_chagas","SMILE_RFC_FP","60","rdkit_fp","2000","5000","0.8166622910573196","0.8177613978220093","0.8118880132498545","0.820337462100095"
"data_chagas","SMILE_RFC_FP","70","rdkit_fp","2000","5000","0.8194144515997143","0.8216733456923063","0.8125864516598709","0.8239835574469656"
"data_chagas","SMILE_RFC_FP","30","cdk_fp","2000","5000","0.809790832682722","0.8088074331449889","0.797152555329063","0.8234125095741143"
"data_chagas","SMILE_RFC_FP","40","cdk_fp","2000","5000","0.8083498355602878","0.8081924447454004","0.8015615899825265","0.8152954719529367"
"data_chagas","SMILE_RFC_FP","50","cdk_fp","2000","5000","0.810455482193515","0.8089739462495675","0.8042916423995342","0.8181008579314434"
"data_chagas","SMILE_RFC_FP","60","cdk_fp","2000","5000","0.8132984150581288","0.8170220796376674","0.7991909944670931","0.8236821710696258"
"data_chagas","SMILE_RFC_FP","70","cdk_fp","2000","5000","0.8115713814845008","0.8128659125473179","0.8024647823238195","0.8193834495823652"
"data_chagas","SMILE_RFC_FP","30","rdkit_fp","500","10000","0.8050620863291664","0.8130435265255354","0.7910304127839257","0.8111123196780381"
"data_chagas","SMILE_RFC_FP","40","rdkit_fp","500","10000","0.806966946107264","0.8126061521041708","0.7897791387594653","0.8185155474581559"
"data_chagas","SMILE_RFC_FP","50","rdkit_fp","500","10000","0.8112578356164851","0.8175016373788638","0.7979783961852069","0.8182934732853846"
"data_chagas","SMILE_RFC_FP","60","rdkit_fp","500","10000","0.8109796995927955","0.819415427994184","0.7969660017472325","0.8165576690369701"
"data_chagas","SMILE_RFC_FP","70","rdkit_fp","500","10000","0.8102721478456493","0.8162161562114931","0.7981740499417601","0.8164262373836944"
"data_chagas","SMILE_RFC_FP","30","cdk_fp","500","10000","0.807361939754658","0.8143512094401854","0.793132553145021","0.814602056678768"
"data_chagas","SMILE_RFC_FP","40","cdk_fp","500","10000","0.8041425752212733","0.804311579321293","0.7910486131333717","0.8170675332091549"
"data_chagas","SMILE_RFC_FP","50","cdk_fp","500","10000","0.8098467722330577","0.8142379805290696","0.8015092639778687","0.8137930721922345"
"data_chagas","SMILE_RFC_FP","60","cdk_fp","500","10000","0.8094701854096468","0.8094934671358628","0.7952915695981354","0.8236255194949419"
"data_chagas","SMILE_RFC_FP","70","cdk_fp","500","10000","0.808942919971142","0.8091448997036056","0.7980375473209077","0.8196463128889124"
"data_chagas","SMILE_RFC_FP","30","rdkit_fp","1000","10000","0.8085101013129256","0.8103815370269649","0.794179073238207","0.8209696936736045"
"data_chagas","SMILE_RFC_FP","40","rdkit_fp","1000","10000","0.8170190531140635","0.8214646492678973","0.8061981290040755","0.823394381070218"
"data_chagas","SMILE_RFC_FP","50","rdkit_fp","1000","10000","0.8124717257601487","0.8133787729094294","0.8005287201514246","0.823507684219592"
"data_chagas","SMILE_RFC_FP","60","rdkit_fp","1000","10000","0.8156469305612938","0.8183297625523105","0.8038320835760023","0.8247789455555682"
"data_chagas","SMILE_RFC_FP","70","rdkit_fp","1000","10000","0.8153683415911847","0.81723743658626","0.8039572109784501","0.8249103772088441"
"data_chagas","SMILE_RFC_FP","30","cdk_fp","1000","10000","0.8126311576098774","0.8204877723876862","0.7999030831391959","0.8175026173027502"
"data_chagas","SMILE_RFC_FP","40","cdk_fp","1000","10000","0.8140229033619583","0.8139382569408219","0.8037888577460657","0.8243415953989873"
"data_chagas","SMILE_RFC_FP","50","cdk_fp","1000","10000","0.8133724274635273","0.8183919274446902","0.796595169627259","0.8251301853186326"
"data_chagas","SMILE_RFC_FP","60","cdk_fp","1000","10000","0.8144613665771212","0.8159164326232443","0.8035113024170065","0.823956364691113"
"data_chagas","SMILE_RFC_FP","70","cdk_fp","1000","10000","0.815389408802298","0.8140226235804743","0.8071536473500288","0.8249919554763914"
"data_chagas","SMILE_RFC_FP","30","rdkit_fp","2000","10000","0.8183764220742681","0.8188825860595224","0.8093240390215489","0.8269226411417325"
"data_chagas","SMILE_RFC_FP","40","rdkit_fp","2000","10000","0.8173965673718001","0.8239889879333493","0.8135510701805476","0.8146496440015034"
"data_chagas","SMILE_RFC_FP","50","rdkit_fp","2000","10000","0.8167989689384666","0.8182076529422863","0.8084526972917858","0.8237365565813276"
"data_chagas","SMILE_RFC_FP","60","rdkit_fp","2000","10000","0.8198852823225717","0.8204500294173157","0.8126820034944622","0.8265238140559373"
"data_chagas","SMILE_RFC_FP","70","rdkit_fp","2000","10000","0.8192648699556604","0.8282073199160769","0.8106162638322624","0.8189710261186418"
"data_chagas","SMILE_RFC_FP","30","cdk_fp","2000","10000","0.8076451513086406","0.8131345536893764","0.7947637594641822","0.8150371407723631"
"data_chagas","SMILE_RFC_FP","40","cdk_fp","2000","10000","0.8096031294858871","0.8143956129347389","0.7968499745195109","0.8175638010034115"
"data_chagas","SMILE_RFC_FP","50","cdk_fp","2000","10000","0.8096096135669332","0.8112673867433369","0.7986017581537577","0.818959695803705"
"data_chagas","SMILE_RFC_FP","60","cdk_fp","2000","10000","0.8139829298753467","0.8147175382702624","0.8050446818578928","0.8221865694978848"
"data_chagas","SMILE_RFC_FP","70","cdk_fp","2000","10000","0.8142147435411835","0.819990453248672","0.806760064793243","0.8158937125816356"
"data_tuberculosis","SMILE_RFC_FP","30","rdkit_fp","500","1000","0.6792164670046507","0.6715505701415857","0.6858270363729495","0.680271794499417"
"data_tuberculosis","SMILE_RFC_FP","40","rdkit_fp","500","1000","0.6850706278546276","0.6781047827186791","0.6793123505805992","0.6977947502646044"
"data_tuberculosis","SMILE_RFC_FP","50","rdkit_fp","500","1000","0.6806883210528794","0.6746935957189757","0.6830937286543731","0.6842776387852894"
"data_tuberculosis","SMILE_RFC_FP","60","rdkit_fp","500","1000","0.684440424887459","0.6743450944373376","0.6750378884904368","0.7039382917346029"
"data_tuberculosis","SMILE_RFC_FP","70","rdkit_fp","500","1000","0.6878671649283102","0.6844006049374278","0.6773474854849709","0.7018534043625316"
"data_tuberculosis","SMILE_RFC_FP","30","cdk_fp","500","1000","0.6706892637213947","0.6594833061372077","0.6716850239070999","0.6808994611198762"
"data_tuberculosis","SMILE_RFC_FP","40","cdk_fp","500","1000","0.6848311819880633","0.6739488235096163","0.684607667349732","0.6959370551048414"
"data_tuberculosis","SMILE_RFC_FP","50","cdk_fp","500","1000","0.6817367396466745","0.672489677956592","0.6816320867486333","0.6910884542347984"
"data_tuberculosis","SMILE_RFC_FP","60","cdk_fp","500","1000","0.6883421774043857","0.6807863969418726","0.6868959187158488","0.6973442165554359"
"data_tuberculosis","SMILE_RFC_FP","70","cdk_fp","500","1000","0.6903334954535906","0.6831759649197091","0.6901084357923495","0.6977160856487135"
"data_tuberculosis","SMILE_RFC_FP","30","rdkit_fp","1000","1000","0.6808733934834893","0.6751408933140954","0.6807008837090143","0.6867784034273581"
"data_tuberculosis","SMILE_RFC_FP","40","rdkit_fp","1000","1000","0.681695028885219","0.677116819583821","0.6852859246926221","0.682682342379214"
"data_tuberculosis","SMILE_RFC_FP","50","rdkit_fp","1000","1000","0.6841664854086845","0.6806800009119663","0.6864119065915305","0.6854075487225565"
"data_tuberculosis","SMILE_RFC_FP","60","rdkit_fp","1000","1000","0.6904231949093959","0.6909331040390321","0.686436454064205","0.6939000266249504"
"data_tuberculosis","SMILE_RFC_FP","70","rdkit_fp","1000","1000","0.6834934674474847","0.6738456845010333","0.6825707607581967","0.6940639570832244"
"data_tuberculosis","SMILE_RFC_FP","30","cdk_fp","1000","1000","0.6814274531872847","0.677497891078692","0.6774387380464475","0.6893457304367147"
"data_tuberculosis","SMILE_RFC_FP","40","cdk_fp","1000","1000","0.6891213047946957","0.6883991414491746","0.6831828466530088","0.6957819262819035"
"data_tuberculosis","SMILE_RFC_FP","50","cdk_fp","1000","1000","0.6897868592747024","0.6937623698955708","0.6869258025956304","0.6886724053329062"
"data_tuberculosis","SMILE_RFC_FP","60","cdk_fp","1000","1000","0.683426321162581","0.6852344023963044","0.6792733948087426","0.6857711662826959"
"data_tuberculosis","SMILE_RFC_FP","70","cdk_fp","1000","1000","0.6945734366763854","0.6919460376707135","0.6944234545765008","0.697350817781942"
"data_tuberculosis","SMILE_RFC_FP","30","rdkit_fp","2000","1000","0.6834830385771155","0.6754600814038187","0.6879669356215864","0.687022098705941"
"data_tuberculosis","SMILE_RFC_FP","40","rdkit_fp","2000","1000","0.6827713531427898","0.6736763193921995","0.693487982411204","0.6811497576249661"
"data_tuberculosis","SMILE_RFC_FP","50","rdkit_fp","2000","1000","0.6845083047706174","0.6849825260805996","0.6795140667691252","0.6890283214621277"
"data_tuberculosis","SMILE_RFC_FP","60","rdkit_fp","2000","1000","0.6897801241667784","0.6798657455810363","0.6925402365095599","0.6969343904097387"
"data_tuberculosis","SMILE_RFC_FP","70","rdkit_fp","2000","1000","0.6864710491271117","0.6803423563680815","0.6839902450478121","0.6950805459654413"
"data_tuberculosis","SMILE_RFC_FP","30","cdk_fp","2000","1000","0.689564612170953","0.6964537551827314","0.6804265923838808","0.691813488946247"
"data_tuberculosis","SMILE_RFC_FP","40","cdk_fp","2000","1000","0.6901322721069616","0.6893588770659033","0.6900540044398921","0.6909839348150896"
"data_tuberculosis","SMILE_RFC_FP","50","cdk_fp","2000","1000","0.6895061682226986","0.6833355589645702","0.6918555754781388","0.6933273702253866"
