"NAME [String]","METHOD [String]","degree [Int]","C [Double]","featuresColumn [String]","scalerType [String]","coef0 [Double]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"data_chagas","SVC_POLY_DESC","3","0.01","cdk_desc","Standard","2.0","0.7154780955770593","0.7191668634163619","0.7019875362431642","0.7252798870716518"
"data_chagas","SVC_POLY_DESC","4","0.01","cdk_desc","Standard","2.0","0.7220836003275265","0.7203953193247561","0.717240070832279","0.7286154108255446"
"data_chagas","SVC_POLY_DESC","2","0.01","cdk_desc","Standard","2.0","0.6628948077979007","0.6634584169519547","0.6406830741987575","0.68454293224299"
"data_chagas","SVC_POLY_DESC","3","0.01","cdk_desc","Standard","2.0","0.7154316262395287","0.7190967713375047","0.7019036175056912","0.7252944898753901"
"data_chagas","SVC_POLY_DESC","4","0.01","cdk_desc","Standard","2.0","0.7220904931201503","0.7203953193247561","0.7172558816089043","0.7286202784267907"
"data_chagas","SVC_POLY_DESC","2","0.1","cdk_desc","Standard","2.0","0.6500962493577906","0.632692913075984","0.660445328766857","0.657150506230531"
"data_chagas","SVC_POLY_DESC","3","0.1","cdk_desc","Standard","2.0","0.71544429938798","0.7191213650493844","0.7018330771176704","0.7253784559968853"
"data_chagas","SVC_POLY_DESC","4","0.1","cdk_desc","Standard","2.0","0.5753106840024936","0.2800473674890805","0.7172449356866253","0.7286397488317752"
"data_chagas","SVC_POLY_DESC","2","1.0","cdk_desc","Standard","2.0","0.6628678876178996","0.6506967398575529","0.654325341999261","0.683581580996885"
"data_chagas","SVC_POLY_DESC","3","1.0","cdk_desc","Standard","2.0","0.7154379864279404","0.719063569826467","0.701982671388818","0.7252677180685365"
"data_chagas","SVC_POLY_DESC","4","1.0","cdk_desc","Standard","2.0","0.5757962012847868","0.28167793058670754","0.7172352059779328","0.7284754672897201"
"data_chagas","SVC_POLY_DESC","2","1.0E-5","rdkit_desc","MaxMin","4.0","0.6839580784507836","0.6605735745484606","0.7107090038724253","0.6805916569314647"
"data_chagas","SVC_POLY_DESC","3","1.0E-5","rdkit_desc","MaxMin","4.0","0.7146548081749419","0.6975354641325301","0.7209860086789008","0.7254429517133946"
"data_chagas","SVC_POLY_DESC","4","1.0E-5","rdkit_desc","MaxMin","4.0","0.7227336122748446","0.7096072876087048","0.7266486991379485","0.7319448500778803"
"data_chagas","SVC_POLY_DESC","2","1.0E-4","rdkit_desc","MaxMin","4.0","0.7129057382759926","0.692065822610476","0.7236033003171888","0.7230480919003132"
"data_chagas","SVC_POLY_DESC","3","1.0E-4","rdkit_desc","MaxMin","4.0","0.7187145784719456","0.7027591685357896","0.7234877600264654","0.7298968068535818"
"data_chagas","SVC_POLY_DESC","4","1.0E-4","rdkit_desc","MaxMin","4.0","0.745968325439922","0.7443791071498835","0.7460813598240879","0.7474445093457943"
"data_chagas","SVC_POLY_DESC","2","0.01","rdkit_desc","MaxMin","4.0","0.7344103661581922","0.7282751446110277","0.739645157523985","0.7353107963395641"
"data_chagas","SVC_POLY_DESC","3","0.01","rdkit_desc","MaxMin","4.0","0.7458773901518057","0.7489092688781346","0.737216378991611","0.7515065225856715"
"data_chagas","SVC_POLY_DESC","4","0.01","rdkit_desc","MaxMin","4.0","0.5996475339383776","0.6020798902136701","0.633832143065637","0.5630305685358254"
"data_chagas","SVC_POLY_DESC","2","0.01","rdkit_desc","MaxMin","4.0","0.734386474746735","0.7282849820957796","0.7396086711163881","0.7352657710280377"
"data_chagas","SVC_POLY_DESC","3","0.01","rdkit_desc","MaxMin","4.0","0.745816322784028","0.7488428658560592","0.7371750277296678","0.7514310747663568"
"data_chagas","SVC_POLY_DESC","4","0.01","rdkit_desc","MaxMin","4.0","0.5996649846996976","0.6020823495848581","0.633832143065637","0.563080461448598"
"data_chagas","SVC_POLY_DESC","2","0.1","rdkit_desc","MaxMin","4.0","0.7508030661406168","0.7520978436233404","0.7503040533966399","0.7500073014018699"
"data_chagas","SVC_POLY_DESC","3","0.1","rdkit_desc","MaxMin","4.0","0.589043640959415","0.6355224196277486","0.5396473467084397","0.5919611565420566"
"data_chagas","SVC_POLY_DESC","4","0.1","rdkit_desc","MaxMin","4.0","0.5595926733625983","0.5762983020501306","0.5652303995018388","0.5372493185358256"
"data_chagas","SVC_POLY_DESC","2","1.0","rdkit_desc","MaxMin","4.0","0.5977523729545636","0.6024832270884979","0.6285489112455978","0.5622249805295955"
"data_chagas","SVC_POLY_DESC","3","1.0","rdkit_desc","MaxMin","4.0","0.5623884488905907","0.5597836245228823","0.5922327735507593","0.5351489485981303"
"data_chagas","SVC_POLY_DESC","4","1.0","rdkit_desc","MaxMin","4.0","0.5827731770766043","0.5584186735135567","0.5561878514857264","0.6337130062305298"
"data_chagas","SVC_POLY_DESC","2","1.0E-5","cdk_desc","MaxMin","4.0","0.7027669659752847","0.7099356136622997","0.7141034559925276","0.6842618282710267"
"data_chagas","SVC_POLY_DESC","3","1.0E-5","cdk_desc","MaxMin","4.0","0.7129945367156808","0.7201567603195203","0.7216549261515113","0.6971719236760108"
"data_chagas","SVC_POLY_DESC","4","1.0E-5","cdk_desc","MaxMin","4.0","0.7396740125072204","0.7438134517766496","0.7469667633151061","0.7282418224299052"
"data_chagas","SVC_POLY_DESC","2","1.0E-4","cdk_desc","MaxMin","4.0","0.7122260222444695","0.718039241726675","0.7227568156609396","0.6958820093457937"
"data_chagas","SVC_POLY_DESC","3","1.0E-4","cdk_desc","MaxMin","4.0","0.728255419166234","0.732903681186795","0.7336407110471104","0.7182218652647965"
"data_chagas","SVC_POLY_DESC","4","1.0E-4","cdk_desc","MaxMin","4.0","0.7660929729560374","0.7693404950222326","0.764139699157407","0.7647987246884729"
"data_chagas","SVC_POLY_DESC","2","0.01","cdk_desc","MaxMin","4.0","0.7458483696281023","0.7497503738244227","0.7517209422249933","0.7360737928348909"
"data_chagas","SVC_POLY_DESC","3","0.01","cdk_desc","MaxMin","4.0","0.7478630654097845","0.7497061051430337","0.7341186829866312","0.759764408099689"
"data_chagas","SVC_POLY_DESC","4","0.01","cdk_desc","MaxMin","4.0","0.5961133983171986","0.5735339688348478","0.5793871256494584","0.6354191004672896"
"data_chagas","SVC_POLY_DESC","2","0.01","cdk_desc","MaxMin","4.0","0.7458621637368715","0.7497528331956107","0.751752563778244","0.7360810942367602"
"data_chagas","SVC_POLY_DESC","3","0.01","cdk_desc","MaxMin","4.0","0.7478454785885239","0.7496630661472443","0.7340943587148999","0.7597790109034275"
"data_chagas","SVC_POLY_DESC","4","0.01","cdk_desc","MaxMin","4.0","0.5962188843267454","0.5735561031755395","0.5796814493374072","0.6354191004672896"
"data_chagas","SVC_POLY_DESC","2","0.1","cdk_desc","MaxMin","4.0","0.758926796265944","0.7604953665446842","0.7599571406332087","0.7563278816199387"
"data_chagas","SVC_POLY_DESC","3","0.1","cdk_desc","MaxMin","4.0","0.5841504732242565","0.5917603687089281","0.5679352585183592","0.5927557924454822"
"data_chagas","SVC_POLY_DESC","4","0.1","cdk_desc","MaxMin","4.0","0.6234490473058697","0.6630845925313825","0.5386366732180041","0.6686258761682227"
"data_chagas","SVC_POLY_DESC","2","1.0","cdk_desc","MaxMin","4.0","0.6059108799014593","0.6507582241372529","0.5153109128412692","0.6516635027258557"
"data_chagas","SVC_POLY_DESC","3","1.0","cdk_desc","MaxMin","4.0","0.5640619339022495","0.5752629067799953","0.5634522952382794","0.5534705996884736"
"data_chagas","SVC_POLY_DESC","4","1.0","cdk_desc","MaxMin","4.0","0.5987184094661784","0.5879926120489513","0.5609663546673413","0.6471962616822424"
"data_chagas","SVC_POLY_DESC","2","1.0E-5","rdkit_desc","Standard","4.0","0.7141432866594656","0.7108332841459111","0.7137884566736075","0.7178081191588781"
"data_chagas","SVC_POLY_DESC","3","1.0E-5","rdkit_desc","Standard","4.0","0.7408072415669258","0.7447185003738255","0.7297378816478229","0.7479653426791291"
"data_chagas","SVC_POLY_DESC","4","1.0E-5","rdkit_desc","Standard","4.0","0.7198578379417407","0.7228989591941134","0.7205129015937269","0.7161616530373822"
"data_chagas","SVC_POLY_DESC","2","1.0E-4","rdkit_desc","Standard","4.0","0.7433176606343096","0.7464068586943686","0.7395211037381549","0.7440250194704048"
"data_chagas","SVC_POLY_DESC","3","1.0E-4","rdkit_desc","Standard","4.0","0.7095416338347441","0.7135213768543662","0.6951025511296186","0.7200009735202478"
"data_chagas","SVC_POLY_DESC","4","1.0E-4","rdkit_desc","Standard","4.0","0.7181377977967104","0.7220738401605463","0.7147602113292731","0.7175793419003115"
"data_chagas","SVC_POLY_DESC","2","0.01","rdkit_desc","Standard","4.0","0.6187665468639386","0.6041285464132526","0.607503551343673","0.6446675428348904"
"data_chagas","SVC_POLY_DESC","3","0.01","rdkit_desc","Standard","4.0","0.6879262215174506","0.6831051036870889","0.6954625503512434","0.6852110105140196"
"data_chagas","SVC_POLY_DESC","4","0.01","rdkit_desc","Standard","4.0","0.5847232498891762","0.3251571538189114","0.7146750763782136","0.7143375194704035"
"data_chagas","SVC_POLY_DESC","2","0.01","rdkit_desc","Standard","4.0","0.6187685761217524","0.6041260870420647","0.6074524703730372","0.6447271709501552"
"data_chagas","SVC_POLY_DESC","3","0.01","rdkit_desc","Standard","4.0","0.6879215162414979","0.6832686518710891","0.6954564692833105","0.6850394275700943"
"data_chagas","SVC_POLY_DESC","4","0.01","rdkit_desc","Standard","4.0","0.5847483865723234","0.3251571538189114","0.7147419681254747","0.7143460377725842"
"data_chagas","SVC_POLY_DESC","2","0.1","rdkit_desc","Standard","4.0","0.6095686563646233","0.6146620332113476","0.6061535542625855","0.6078903816199367"
"data_chagas","SVC_POLY_DESC","3","0.1","rdkit_desc","Standard","4.0","0.6822157156085003","0.6608637803486411","0.6953895775360495","0.6903937889408104"
"data_chagas","SVC_POLY_DESC","4","0.1","rdkit_desc","Standard","4.0","0.5847269017346524","0.3251571538189114","0.7146689953102808","0.7143545560747648"
"data_chagas","SVC_POLY_DESC","2","1.0","rdkit_desc","Standard","4.0","0.6151874084635045","0.6167918486601329","0.6221017630232156","0.6066686137071652"
"data_chagas","SVC_POLY_DESC","3","1.0","rdkit_desc","Standard","4.0","0.6745015508974385","0.6376251819934683","0.6954443071474449","0.6904351635514023"
"data_chagas","SVC_POLY_DESC","4","1.0","rdkit_desc","Standard","4.0","0.5836274332069809","0.3251571538189114","0.7114314347428426","0.7142937110591885"
"data_chagas","SVC_POLY_DESC","2","1.0E-5","cdk_desc","Standard","4.0","0.7409532816996393","0.7400051154920688","0.7506409445601208","0.7322137850467282"
"data_chagas","SVC_POLY_DESC","3","1.0E-5","cdk_desc","Standard","4.0","0.7503672081243913","0.7535574804234065","0.7373367841366832","0.7602073598130841"
"data_chagas","SVC_POLY_DESC","4","1.0E-5","cdk_desc","Standard","4.0","0.7224841300365265","0.7198087592964258","0.7163145322929035","0.7313290985202496"
"data_chagas","SVC_POLY_DESC","2","1.0E-4","cdk_desc","Standard","4.0","0.7633282865343837","0.7647144178176537","0.7602624102434403","0.7650080315420567"
"data_chagas","SVC_POLY_DESC","3","1.0E-4","cdk_desc","Standard","4.0","0.7167540887092327","0.7089899854405224","0.7135573760921599","0.7277149045950159"
"data_chagas","SVC_POLY_DESC","4","1.0E-4","cdk_desc","Standard","4.0","0.7233849788360089","0.7209609746979891","0.7163145322929035","0.7328794295171341"
"data_chagas","SVC_POLY_DESC","2","0.01","cdk_desc","Standard","4.0","0.6750889738777243","0.6750986207846377","0.6717609799762599","0.678407320872275"
"data_chagas","SVC_POLY_DESC","3","0.01","cdk_desc","Standard","4.0","0.7147903862708623","0.7246426533663896","0.7023779408044528","0.7173505646417446"
"data_chagas","SVC_POLY_DESC","4","0.01","cdk_desc","Standard","4.0","0.7233750367799141","0.7209019497894777","0.7163266944287692","0.7328964661214955"
"data_chagas","SVC_POLY_DESC","2","0.01","cdk_desc","Standard","4.0","0.6751087631324849","0.6750764864439458","0.6718144933740688","0.6784353095794401"
"data_chagas","SVC_POLY_DESC","3","0.01","cdk_desc","Standard","4.0","0.7147868128472666","0.7246697064494573","0.7024655081826855","0.7172252239096575"
"data_chagas","SVC_POLY_DESC","4","0.01","cdk_desc","Standard","4.0","0.7233693150652772","0.7208896529335379","0.7163279106423558","0.7328903816199378"
"data_chagas","SVC_POLY_DESC","2","0.1","cdk_desc","Standard","4.0","0.6537037327565383","0.6481660469051277","0.627569859308413","0.6853752920560741"
"data_chagas","SVC_POLY_DESC","3","0.1","cdk_desc","Standard","4.0","0.7147135371845629","0.7245860878290662","0.702315913911538","0.7172386098130843"
"data_chagas","SVC_POLY_DESC","4","0.1","cdk_desc","Standard","4.0","0.7231562570866191","0.7202748101365446","0.7163157485064902","0.7328782126168226"
"data_chagas","SVC_POLY_DESC","2","1.0","cdk_desc","Standard","4.0","0.6560804532130127","0.656681619643489","0.6372156492634619","0.6743440907320871"
"data_chagas","SVC_POLY_DESC","3","1.0","cdk_desc","Standard","4.0","0.7146893385763375","0.7245123066934269","0.7023718597365199","0.7171838492990654"
"data_chagas","SVC_POLY_DESC","4","1.0","cdk_desc","Standard","4.0","0.7223747599675908","0.7186823672923325","0.7163230457880095","0.7321188668224304"
"data_chagas","SVC_POLY_DESC","2","1.0E-5","rdkit_desc","MaxMin","6.0","0.6824577253032494","0.6671007456813448","0.7032925334215507","0.676979896806853"
"data_chagas","SVC_POLY_DESC","3","1.0E-5","rdkit_desc","MaxMin","6.0","0.7143772502841937","0.6968124090032666","0.721158711008193","0.7251606308411219"
"data_chagas","SVC_POLY_DESC","4","1.0E-5","rdkit_desc","MaxMin","6.0","0.7274056892820159","0.7162475898162372","0.7304347720329258","0.7355347059968842"
"data_chagas","SVC_POLY_DESC","2","1.0E-4","rdkit_desc","MaxMin","6.0","0.7129533164281864","0.6927470684295453","0.7225841133316475","0.7235287675233661"
"data_chagas","SVC_POLY_DESC","3","1.0E-4","rdkit_desc","MaxMin","6.0","0.7220699423897573","0.7081033821272593","0.7272580221448167","0.7308484228971959"
"data_chagas","SVC_POLY_DESC","4","1.0E-4","rdkit_desc","MaxMin","6.0","0.7499637353863831","0.749511814819187","0.7504986475704924","0.7498807437694697"
"data_chagas","SVC_POLY_DESC","2","0.01","rdkit_desc","MaxMin","6.0","0.7349863229695558","0.7295749222838723","0.7400988051917731","0.7352852414330223"
"data_chagas","SVC_POLY_DESC","3","0.01","rdkit_desc","MaxMin","6.0","0.7264138406132421","0.7447135816314481","0.7011203759559429","0.7334075642523353"
"data_chagas","SVC_POLY_DESC","4","0.01","rdkit_desc","MaxMin","6.0","0.6067317212091741","0.5958724373352224","0.6240440561209604","0.6002786701713393"
"data_chagas","SVC_POLY_DESC","2","0.01","rdkit_desc","MaxMin","6.0","0.7349996822992871","0.7295687738559024","0.7401267781042641","0.7353034949376952"
"data_chagas","SVC_POLY_DESC","3","0.01","rdkit_desc","MaxMin","6.0","0.7263759454925132","0.7446619348365006","0.7010790246939997","0.7333868769470394"
"data_chagas","SVC_POLY_DESC","4","0.01","rdkit_desc","MaxMin","6.0","0.606719864080758","0.5958453842521547","0.6240440561209604","0.6002701518691587"
"data_chagas","SVC_POLY_DESC","2","0.1","rdkit_desc","MaxMin","6.0","0.7501160586341727","0.7487100598119067","0.751857158146684","0.7497809579439273"
"data_chagas","SVC_POLY_DESC","3","0.1","rdkit_desc","MaxMin","6.0","0.5992977546340136","0.5769918447251399","0.6121762439432563","0.6087251752336447"
"data_chagas","SVC_POLY_DESC","4","0.1","rdkit_desc","MaxMin","6.0","0.5984556167867462","0.572432170542636","0.6254256747552984","0.5975090050623045"
"data_chagas","SVC_POLY_DESC","2","1.0","rdkit_desc","MaxMin","6.0","0.5247984989334796","0.5300375300043287","0.5094767362665155","0.5348812305295948"
"data_chagas","SVC_POLY_DESC","3","1.0","rdkit_desc","MaxMin","6.0","0.5830293711319331","0.5724911954511466","0.6243894607795446","0.5522074571651081"
"data_chagas","SVC_POLY_DESC","4","1.0","rdkit_desc","MaxMin","6.0","0.5794264532541545","0.6161573308936374","0.5775895619685145","0.5445324669003117"
"data_chagas","SVC_POLY_DESC","2","1.0E-5","cdk_desc","MaxMin","6.0","0.707063415253882","0.7122523413213714","0.7180768257798378","0.6908610786604369"
"data_chagas","SVC_POLY_DESC","3","1.0E-5","cdk_desc","MaxMin","6.0","0.7135422893663309","0.7200141167906201","0.7225549242055692","0.6980578271028037"
"data_chagas","SVC_POLY_DESC","4","1.0E-5","cdk_desc","MaxMin","6.0","0.7448554823811423","0.7487002223271569","0.7512308081496037","0.7346354166666661"
"data_chagas","SVC_POLY_DESC","2","1.0E-4","cdk_desc","MaxMin","6.0","0.7121786672310523","0.717371522449141","0.722839518184826","0.6963249610591897"
"data_chagas","SVC_POLY_DESC","3","1.0E-4","cdk_desc","MaxMin","6.0","0.7310087465683602","0.7365964270255403","0.7375800268539958","0.7188497858255446"
"data_chagas","SVC_POLY_DESC","4","1.0E-4","cdk_desc","MaxMin","6.0","0.7665200577570291","0.7718576614331254","0.7611721380061872","0.7665303738317748"
"data_chagas","SVC_POLY_DESC","2","0.01","cdk_desc","MaxMin","6.0","0.746416334130008","0.7504980226655673","0.7521441845531173","0.736606795171339"
"data_chagas","SVC_POLY_DESC","3","0.01","cdk_desc","MaxMin","6.0","0.71574412673078","0.728516162987445","0.680520150226703","0.7381960669781921"
"data_chagas","SVC_POLY_DESC","4","0.01","cdk_desc","MaxMin","6.0","0.6087579884750873","0.5785535454295041","0.6061803109614894","0.6415401090342685"
"data_chagas","SVC_POLY_DESC","2","0.01","cdk_desc","MaxMin","6.0","0.7464438665743364","0.7504857258096275","0.752186752028647","0.7366591218847346"
"data_chagas","SVC_POLY_DESC","3","0.01","cdk_desc","MaxMin","6.0","0.7157311884252572","0.7285247707866029","0.6804556909066151","0.7382131035825534"
"data_chagas","SVC_POLY_DESC","4","0.01","cdk_desc","MaxMin","6.0","0.6087520449199794","0.5784773049226769","0.6061827433886625","0.6415960864485987"
"data_chagas","SVC_POLY_DESC","2","0.1","cdk_desc","MaxMin","6.0","0.7561888346896058","0.7623521917916045","0.7507041876666212","0.7555101246105917"
"data_chagas","SVC_POLY_DESC","3","0.1","cdk_desc","MaxMin","6.0","0.633404659512517","0.6103163243221981","0.6933268792932348","0.5965707749221181"
"data_chagas","SVC_POLY_DESC","4","0.1","cdk_desc","MaxMin","6.0","0.55535196404517","0.5030139593908631","0.6307356632742412","0.5323062694704055"
"data_chagas","SVC_POLY_DESC","2","1.0","cdk_desc","MaxMin","6.0","0.584628203578954","0.6108401703852359","0.5728463289809094","0.5701981113707165"
"data_chagas","SVC_POLY_DESC","3","1.0","cdk_desc","MaxMin","6.0","0.6198434261160018","0.6705450950301028","0.5399477514643207","0.6490374318535821"
"data_chagas","SVC_POLY_DESC","4","1.0","cdk_desc","MaxMin","6.0","0.6379828560511313","0.6741616003620187","0.6307356632742412","0.6090513045171337"
"data_chagas","SVC_POLY_DESC","2","1.0E-5","rdkit_desc","Standard","6.0","0.719031793882297","0.7142653366387286","0.7197892545097203","0.7230407904984422"
"data_chagas","SVC_POLY_DESC","3","1.0E-5","rdkit_desc","Standard","6.0","0.743021566409111","0.7473819993704014","0.7293632878631618","0.7523194119937695"
"data_chagas","SVC_POLY_DESC","4","1.0E-5","rdkit_desc","Standard","6.0","0.7196471989385609","0.7155208456301885","0.7167316935530962","0.7266890576323979"
"data_chagas","SVC_POLY_DESC","2","1.0E-4","rdkit_desc","Standard","6.0","0.7458748978664139","0.7499717172313396","0.7420046118819217","0.7456483644859805"
"data_chagas","SVC_POLY_DESC","3","1.0E-4","rdkit_desc","Standard","6.0","0.7001403904238476","0.6979388010073582","0.6941539045320976","0.7083284657320872"
"data_chagas","SVC_POLY_DESC","4","1.0E-4","rdkit_desc","Standard","6.0","0.716303047795317","0.7113927910911739","0.7210395220767097","0.7164768302180672"
"data_chagas","SVC_POLY_DESC","2","0.01","rdkit_desc","Standard","6.0","0.6378280381145026","0.6561122752134741","0.6144773200490373","0.6428945190809964"
"data_chagas","SVC_POLY_DESC","3","0.01","rdkit_desc","Standard","6.0","0.6826061458364127","0.6817020324243496","0.674963270349686","0.6911531347352027"
"data_chagas","SVC_POLY_DESC","4","0.01","rdkit_desc","Standard","6.0","0.4454902308207344","0.3318859933892104","0.720857090038725","0.2837276090342677"
"data_chagas","SVC_POLY_DESC","2","0.01","rdkit_desc","Standard","6.0","0.6378217004792011","0.6560409534490229","0.6145089416022881","0.6429152063862923"
"data_chagas","SVC_POLY_DESC","3","0.01","rdkit_desc","Standard","6.0","0.6826337988420831","0.6817229370794473","0.6749766486991382","0.6912018107476637"
"data_chagas","SVC_POLY_DESC","4","0.01","rdkit_desc","Standard","6.0","0.7018722886243487","0.6681140066107892","0.721229251396214","0.7162736078660431"
"data_chagas","SVC_POLY_DESC","2","0.1","rdkit_desc","Standard","6.0","0.6102708230910464","0.5725379235037189","0.6235113545700441","0.6347631911993761"
"data_chagas","SVC_POLY_DESC","3","0.1","rdkit_desc","Standard","6.0","0.6724827992052164","0.6550301518907643","0.6749620541360993","0.6874561915887856"
"data_chagas","SVC_POLY_DESC","4","0.1","rdkit_desc","Standard","6.0","0.5897545154185427","0.3318859933892104","0.7211684407168857","0.7162091121495321"
"data_chagas","SVC_POLY_DESC","2","1.0","rdkit_desc","Standard","6.0","0.6189902997000605","0.6128125860779923","0.5979842476016277","0.6461740654205613"
"data_chagas","SVC_POLY_DESC","3","1.0","rdkit_desc","Standard","6.0","0.668113732657566","0.6418110317554004","0.6750228648154276","0.6875073014018697"
"data_chagas","SVC_POLY_DESC","4","1.0","rdkit_desc","Standard","6.0","0.5897740135214339","0.3318859933892104","0.7210212788729113","0.71641476830218"
"data_chagas","SVC_POLY_DESC","2","1.0E-5","cdk_desc","Standard","6.0","0.7439795628570276","0.7437396706410097","0.7533944521201044","0.7348045658099688"
"data_chagas","SVC_POLY_DESC","3","1.0E-5","cdk_desc","Standard","6.0","0.747057606759801","0.7469835812379505","0.7350235458950356","0.7591656931464168"
"data_chagas","SVC_POLY_DESC","4","1.0E-5","cdk_desc","Standard","6.0","0.7263600352757984","0.7252033899972467","0.7225646539142618","0.7313120619158865"
"data_chagas","SVC_POLY_DESC","2","1.0E-4","cdk_desc","Standard","6.0","0.7648535651308053","0.7678636426238549","0.7617024071299315","0.7649946456386294"
"data_chagas","SVC_POLY_DESC","3","1.0E-4","cdk_desc","Standard","6.0","0.7203903889893356","0.7167997186479382","0.7118935959057374","0.7324778524143313"
"data_chagas","SVC_POLY_DESC","4","1.0E-4","cdk_desc","Standard","6.0","0.7261311540731636","0.7258625014756238","0.7223226274105353","0.730208333333332"
"data_chagas","SVC_POLY_DESC","2","0.01","cdk_desc","Standard","6.0","0.656635175241007","0.6606768681383558","0.6384878086750081","0.6707408489096574"
"data_chagas","SVC_POLY_DESC","3","0.01","cdk_desc","Standard","6.0","0.7160826456789141","0.7227612344075862","0.7048432057444208","0.7206434968847356"
"data_chagas","SVC_POLY_DESC","4","0.01","cdk_desc","Standard","6.0","0.7261988656108208","0.7258649608468117","0.7225233026523186","0.730208333333332"
"data_chagas","SVC_POLY_DESC","2","0.01","cdk_desc","Standard","6.0","0.6567363014449098","0.6608330382087921","0.638552267995096","0.6708235981308411"
"data_chagas","SVC_POLY_DESC","3","0.01","cdk_desc","Standard","6.0","0.71613429172516","0.7227981249754059","0.7048286111813821","0.7207761390186919"
"data_chagas","SVC_POLY_DESC","4","0.01","cdk_desc","Standard","6.0","0.7262012899722888","0.7258625014756238","0.7225281675066648","0.7302132009345781"
"data_chagas","SVC_POLY_DESC","2","0.1","cdk_desc","Standard","6.0","0.6556382797847721","0.6303921713296341","0.6576127673237476","0.6789099007009345"
"data_chagas","SVC_POLY_DESC","3","0.1","cdk_desc","Standard","6.0","0.716105879817721","0.7226751564160071","0.7048128004047567","0.7208296826323991"
"data_chagas","SVC_POLY_DESC","4","0.1","cdk_desc","Standard","6.0","0.5727242109614259","0.7258649608468117","0.7225160053707992","0.2697916666666666"
"data_chagas","SVC_POLY_DESC","2","1.0","cdk_desc","Standard","6.0","0.6641483526917367","0.6440466001652687","0.6575069567417164","0.6908915011682247"
"data_chagas","SVC_POLY_DESC","3","1.0","cdk_desc","Standard","6.0","0.7161026655062456","0.7227993546609999","0.704781178851506","0.7207274630062309"
"data_chagas","SVC_POLY_DESC","4","1.0","cdk_desc","Standard","6.0","0.7261887339312242","0.7258649608468117","0.7224746541088559","0.7302265868380049"
"data_chagas","SVC_POLY_DESC","2","1.0E-5","rdkit_desc","MaxMin","8.0","0.6904812491394896","0.6747420119623824","0.7077195508766487","0.6889821845794379"
"data_chagas","SVC_POLY_DESC","3","1.0E-5","rdkit_desc","MaxMin","8.0","0.7139882520165308","0.6954228642820605","0.7214116834341988","0.7251302083333335"
"data_chagas","SVC_POLY_DESC","4","1.0E-5","rdkit_desc","MaxMin","8.0","0.7323761947851716","0.7227858281194669","0.7351220591955477","0.7392206970405002"
"data_chagas","SVC_POLY_DESC","2","1.0E-4","rdkit_desc","MaxMin","8.0","0.712817475032375","0.6919207197103844","0.7222107357605718","0.7243209696261688"
"data_chagas","SVC_POLY_DESC","3","1.0E-4","rdkit_desc","MaxMin","8.0","0.7245436657535534","0.7119264746389666","0.7299385568896064","0.7317659657320875"
"data_chagas","SVC_POLY_DESC","4","1.0E-4","rdkit_desc","MaxMin","8.0","0.7522557250398196","0.7515395663636706","0.7546556656093729","0.7505719431464154"
"data_chagas","SVC_POLY_DESC","2","0.01","rdkit_desc","MaxMin","8.0","0.7351107105710085","0.7306828690040542","0.7397023195625523","0.7349469431464191"
"data_chagas","SVC_POLY_DESC","3","0.01","rdkit_desc","MaxMin","8.0","0.6985545963100107","0.7013155176484465","0.683975413026134","0.7103728582554516"
"data_chagas","SVC_POLY_DESC","4","0.01","rdkit_desc","MaxMin","8.0","0.5833235137851812","0.6186486739070559","0.5257375119188932","0.6055843555295943"
"data_chagas","SVC_POLY_DESC","2","0.01","rdkit_desc","MaxMin","8.0","0.7351407482088496","0.7306902471176181","0.7397278600478702","0.7350041374610607"
"data_chagas","SVC_POLY_DESC","3","0.01","rdkit_desc","MaxMin","8.0","0.6985525077039512","0.7012995317357247","0.6840021697250385","0.7103558216510902"
"data_chagas","SVC_POLY_DESC","4","0.01","rdkit_desc","MaxMin","8.0","0.5833008113604735","0.6186486739070559","0.5256681877444589","0.6055855724299058"
"data_chagas","SVC_POLY_DESC","2","0.1","rdkit_desc","MaxMin","8.0","0.7482526264651677","0.7453062900877514","0.7492714880616461","0.7501801012461053"
"data_chagas","SVC_POLY_DESC","3","0.1","rdkit_desc","MaxMin","8.0","0.6076239098305246","0.5757424841616505","0.5971365467317911","0.6499926985981321"
"data_chagas","SVC_POLY_DESC","4","0.1","rdkit_desc","MaxMin","8.0","0.5396275206785913","0.5433255125329566","0.5306875012162128","0.5448695482866048"
"data_chagas","SVC_POLY_DESC","2","1.0","rdkit_desc","MaxMin","8.0","0.5723454781812497","0.5888140420257355","0.5602731129229985","0.5679492795950153"
"data_chagas","SVC_POLY_DESC","3","1.0","rdkit_desc","MaxMin","8.0","0.6020100964046478","0.6017773875575495","0.6145162388838081","0.5897366627725854"
"data_chagas","SVC_POLY_DESC","4","1.0","rdkit_desc","MaxMin","8.0","0.5771810701188004","0.580759601385119","0.5647876977563291","0.5859959112149531"
"data_chagas","SVC_POLY_DESC","2","1.0E-5","cdk_desc","MaxMin","8.0","0.7062326185644091","0.7121736414433566","0.716943314717159","0.6895808995327115"
"data_chagas","SVC_POLY_DESC","3","1.0E-5","cdk_desc","MaxMin","8.0","0.7150715656522125","0.7210716464014487","0.7245835684679595","0.6995594820872292"
