name,method,feature,depth,bins,auc,f1,f2,f3
data_solubility,DTC,cdk_fp,15,32,0.7845118253725639,0.8056437547515763,0.7756123726086179,0.7722793487574979
data_solubility,DTC,cdk_fp,20,32,0.8042686642783391,0.8056437547515763,0.8348828893259431,0.7722793487574979
data_solubility,DTC,cdk_fp,30,32,0.8087059516912531,0.8056437547515763,0.8272543059777102,0.793219794344473
data_solubility,DTC,cdk_fp,5,64,0.794848785957035,0.7475068199096642,0.8535669586983732,0.7834725792630677
data_solubility,DTC,cdk_fp,10,64,0.7848944435537704,0.8060686015831136,0.7756123726086179,0.77300235646958
data_solubility,DTC,cdk_fp,15,64,0.7845118253725639,0.8056437547515763,0.7756123726086179,0.7722793487574979
data_solubility,DTC,cdk_fp,20,64,0.8042686642783391,0.8056437547515763,0.8348828893259431,0.7722793487574979
data_solubility,DTC,cdk_fp,30,64,0.8087059516912531,0.8056437547515763,0.8272543059777102,0.793219794344473
data_solubility,DTC,cdk_fp,5,128,0.794848785957035,0.7475068199096642,0.8535669586983732,0.7834725792630677
data_solubility,DTC,cdk_fp,10,128,0.7848944435537706,0.8060686015831136,0.7756123726086179,0.7730023564695802
data_solubility,DTC,cdk_fp,15,128,0.7845118253725639,0.8056437547515763,0.7756123726086179,0.7722793487574979
data_solubility,DTC,cdk_fp,20,128,0.8042686642783391,0.8056437547515763,0.8348828893259431,0.7722793487574979
data_solubility,DTC,cdk_fp,30,128,0.8087059516912531,0.8056437547515763,0.8272543059777102,0.793219794344473
data_solubility,DTC,rdkit_fp,5,32,0.8201541345836578,0.8373283842404186,0.8698670957744801,0.7532669237360754
data_solubility,DTC,rdkit_fp,10,32,0.7892290884325935,0.8418898975895532,0.7507598784194529,0.7750374892887746
data_solubility,DTC,rdkit_fp,15,32,0.7730620944656936,0.7950896650418139,0.7495679122712915,0.774528706083976
data_solubility,DTC,rdkit_fp,20,32,0.7947557857984503,0.7950896650418139,0.8183443590202039,0.7708333333333334
data_solubility,DTC,rdkit_fp,30,32,0.7967306356574444,0.7950896650418139,0.8110137672090113,0.7840884747215081
data_solubility,DTC,rdkit_fp,5,64,0.8201541345836578,0.8373283842404186,0.8698670957744801,0.7532669237360754
data_solubility,DTC,rdkit_fp,10,64,0.7892290884325935,0.8418898975895532,0.7507598784194529,0.7750374892887746
data_solubility,DTC,rdkit_fp,15,64,0.7730620944656936,0.7950896650418139,0.7495679122712915,0.774528706083976
data_solubility,DTC,rdkit_fp,20,64,0.7947557857984503,0.7950896650418139,0.8183443590202039,0.7708333333333334
data_solubility,DTC,rdkit_fp,30,64,0.7967306356574444,0.7950896650418139,0.8110137672090113,0.7840884747215081
data_solubility,DTC,rdkit_fp,5,128,0.8201541345836578,0.8373283842404186,0.8698670957744801,0.7532669237360754
data_solubility,DTC,rdkit_fp,10,128,0.7892290884325935,0.8418898975895532,0.7507598784194529,0.7750374892887746
data_solubility,DTC,rdkit_fp,15,128,0.7730620944656936,0.7950896650418139,0.7495679122712915,0.774528706083976
data_solubility,DTC,rdkit_fp,20,128,0.7947557857984503,0.7950896650418139,0.8183443590202039,0.7708333333333334
data_solubility,DTC,rdkit_fp,30,128,0.7967306356574444,0.7950896650418139,0.8110137672090113,0.7840884747215081
data_solubility,DTC,cdk_desc,5,32,0.8810735396555911,0.8120611779437412,0.9096191668156626,0.9215402742073694
data_solubility,DTC,cdk_desc,10,32,0.8678420351667946,0.8329457537677205,0.8720424339948746,0.8985379177377892
data_solubility,DTC,cdk_desc,15,32,0.8678420351667946,0.8329457537677205,0.8720424339948746,0.8985379177377892
data_solubility,DTC,cdk_desc,20,32,0.8678420351667946,0.8329457537677205,0.8720424339948746,0.8985379177377892
data_solubility,DTC,cdk_desc,30,32,0.8678420351667946,0.8329457537677205,0.8720424339948746,0.8985379177377892
data_solubility,DTC,cdk_desc,5,64,0.8701219263663218,0.9054156790841196,0.8292806484295845,0.8756694515852614
data_solubility,DTC,cdk_desc,10,64,0.8701789929315173,0.8633558427619517,0.865486620179987,0.8816945158526135
data_solubility,DTC,cdk_desc,15,64,0.8744098717370385,0.8596887437950002,0.8818463555635021,0.8816945158526135
data_solubility,DTC,cdk_desc,20,64,0.8744098717370385,0.8596887437950002,0.8818463555635021,0.8816945158526135
data_solubility,DTC,cdk_desc,30,64,0.8744098717370385,0.8596887437950002,0.8818463555635021,0.8816945158526135
data_solubility,DTC,cdk_desc,5,128,0.8777690676833216,0.90219578730826,0.8636092734966326,0.8675021422450727
data_solubility,DTC,cdk_desc,10,128,0.875812561532242,0.8318724565091007,0.8939746111210443,0.9015906169665809
data_solubility,DTC,cdk_desc,15,128,0.8669082457141626,0.8668440588524663,0.8650396328744264,0.8688410454155955
data_solubility,DTC,cdk_desc,20,128,0.8669082457141626,0.8668440588524663,0.8650396328744264,0.8688410454155955
data_solubility,DTC,cdk_desc,30,128,0.8669082457141626,0.8668440588524663,0.8650396328744264,0.8688410454155955
data_solubility,DTC,rdkit_desc,5,32,0.9134962971432339,0.9065336970618487,0.92636629119733,0.9075889031705227
data_solubility,DTC,rdkit_desc,10,32,0.8690040696197827,0.856334689861813,0.8754097383634305,0.8752677806341045
data_solubility,DTC,rdkit_desc,15,32,0.8564375475501077,0.8186351236527883,0.8754097383634305,0.8752677806341045
data_solubility,DTC,rdkit_desc,20,32,0.8564375475501077,0.8186351236527883,0.8754097383634305,0.8752677806341045
data_solubility,DTC,rdkit_desc,30,32,0.8564375475501077,0.8186351236527883,0.8754097383634305,0.8752677806341045
data_solubility,DTC,rdkit_desc,5,64,0.901064675153862,0.9131076427708956,0.9590559628106562,0.8310304198800341
data_solubility,DTC,rdkit_desc,10,64,0.8734045244163934,0.835874960869371,0.9129268728768103,0.8714117395029991
data_solubility,DTC,rdkit_desc,15,64,0.8737473832628969,0.8369035374088815,0.9129268728768103,0.8714117395029991
data_solubility,DTC,rdkit_desc,20,64,0.8737473832628969,0.8369035374088815,0.9129268728768103,0.8714117395029991
data_solubility,DTC,rdkit_desc,30,64,0.8737473832628969,0.8369035374088815,0.9129268728768103,0.8714117395029991
data_solubility,DTC,rdkit_desc,5,128,0.917157278191177,0.90512499440991,0.9336968830085227,0.9126499571550984
data_solubility,DTC,rdkit_desc,10,128,0.8921271506638889,0.8963597334645143,0.9073246319804518,0.8726970865467009
data_solubility,DTC,rdkit_desc,15,128,0.8836078536735933,0.8708018424936274,0.9073246319804518,0.8726970865467009
data_solubility,DTC,rdkit_desc,20,128,0.8836078536735933,0.8708018424936274,0.9073246319804518,0.8726970865467009
data_solubility,DTC,rdkit_desc,30,128,0.8836078536735933,0.8708018424936274,0.9073246319804518,0.8726970865467009
data_lipinski,DTC,cdk_fp,5,32,0.5398196217945866,0.545009185548071,0.5359550561797752,0.5384946236559139
data_lipinski,DTC,cdk_fp,10,32,0.5618550033868881,0.5382731169626455,0.5457865168539326,0.601505376344086
data_lipinski,DTC,cdk_fp,15,32,0.5695206170565441,0.5318432333129209,0.5337078651685393,0.6430107526881721
data_lipinski,DTC,cdk_fp,20,32,0.5525154622097799,0.5318432333129209,0.5463483146067416,0.5793548387096774
data_lipinski,DTC,cdk_fp,30,32,0.5472082566576265,0.5159216166564605,0.5463483146067416,0.5793548387096774
data_lipinski,DTC,cdk_fp,5,64,0.5398196217945866,0.545009185548071,0.5359550561797752,0.5384946236559139
data_lipinski,DTC,cdk_fp,10,64,0.561855003386888,0.5382731169626455,0.5457865168539325,0.6015053763440861
data_lipinski,DTC,cdk_fp,15,64,0.5695206170565441,0.5318432333129209,0.5337078651685393,0.6430107526881721
data_lipinski,DTC,cdk_fp,20,64,0.5525154622097799,0.5318432333129209,0.5463483146067416,0.5793548387096774
data_lipinski,DTC,cdk_fp,30,64,0.5472082566576265,0.5159216166564605,0.5463483146067416,0.5793548387096774
data_lipinski,DTC,cdk_fp,5,128,0.5398196217945866,0.545009185548071,0.5359550561797752,0.5384946236559139
data_lipinski,DTC,cdk_fp,10,128,0.5618550033868879,0.5382731169626455,0.5457865168539325,0.601505376344086
data_lipinski,DTC,cdk_fp,15,128,0.5695206170565441,0.5318432333129209,0.5337078651685393,0.6430107526881721
data_lipinski,DTC,cdk_fp,20,128,0.5525154622097799,0.5318432333129209,0.5463483146067416,0.5793548387096774
data_lipinski,DTC,cdk_fp,30,128,0.5472082566576265,0.5159216166564605,0.5463483146067416,0.5793548387096774
data_lipinski,DTC,rdkit_fp,5,32,0.5502816318163817,0.5462339252908757,0.5609550561797753,0.5436559139784946
data_lipinski,DTC,rdkit_fp,10,32,0.5632392742236971,0.5370483772198409,0.5733146067415731,0.5793548387096774
data_lipinski,DTC,rdkit_fp,15,32,0.5435821923502324,0.5370483772198409,0.5134831460674157,0.5802150537634408
data_lipinski,DTC,rdkit_fp,20,32,0.5700504465915246,0.5529699938763013,0.5769662921348315,0.580215053763441
data_lipinski,DTC,rdkit_fp,30,32,0.573347937630951,0.5529699938763013,0.5769662921348315,0.5901075268817204
data_lipinski,DTC,rdkit_fp,5,64,0.5502816318163817,0.5462339252908757,0.5609550561797753,0.5436559139784946
data_lipinski,DTC,rdkit_fp,10,64,0.5632392742236971,0.5370483772198409,0.5733146067415731,0.5793548387096774
data_lipinski,DTC,rdkit_fp,15,64,0.5435821923502324,0.5370483772198409,0.5134831460674157,0.5802150537634408
data_lipinski,DTC,rdkit_fp,20,64,0.5700504465915246,0.5529699938763013,0.5769662921348315,0.580215053763441
data_lipinski,DTC,rdkit_fp,30,64,0.573347937630951,0.5529699938763013,0.5769662921348315,0.5901075268817204
data_lipinski,DTC,rdkit_fp,5,128,0.5502816318163818,0.5462339252908757,0.5609550561797753,0.5436559139784947
data_lipinski,DTC,rdkit_fp,10,128,0.5632392742236971,0.5370483772198409,0.5733146067415731,0.5793548387096774
data_lipinski,DTC,rdkit_fp,15,128,0.5435821923502324,0.5370483772198409,0.5134831460674157,0.5802150537634408
data_lipinski,DTC,rdkit_fp,20,128,0.5700504465915245,0.5529699938763013,0.5769662921348315,0.5802150537634408
data_lipinski,DTC,rdkit_fp,30,128,0.573347937630951,0.5529699938763013,0.5769662921348315,0.5901075268817204
data_lipinski,DTC,cdk_desc,5,32,0.6065071183096076,0.6111451316595223,0.552247191011236,0.6561290322580646
data_lipinski,DTC,cdk_desc,10,32,0.610693585514995,0.5747091243110839,0.6126404494382022,0.644731182795699
data_lipinski,DTC,cdk_desc,15,32,0.610693585514995,0.5747091243110839,0.6126404494382022,0.644731182795699
data_lipinski,DTC,cdk_desc,20,32,0.610693585514995,0.5747091243110839,0.6126404494382022,0.644731182795699
data_lipinski,DTC,cdk_desc,30,32,0.610693585514995,0.5747091243110839,0.6126404494382022,0.644731182795699
data_lipinski,DTC,cdk_desc,5,64,0.6429726807474498,0.5153092467850582,0.6764044943820225,0.7372043010752688
data_lipinski,DTC,cdk_desc,10,64,0.6119179626103446,0.5281690140845071,0.6213483146067416,0.686236559139785
data_lipinski,DTC,cdk_desc,15,64,0.6370251273378399,0.6034905082669932,0.6213483146067416,0.686236559139785
data_lipinski,DTC,cdk_desc,20,64,0.6370251273378399,0.6034905082669932,0.6213483146067416,0.686236559139785
data_lipinski,DTC,cdk_desc,30,64,0.6370251273378399,0.6034905082669932,0.6213483146067416,0.686236559139785
data_lipinski,DTC,cdk_desc,5,128,0.5875829230213512,0.5058175137783221,0.6786516853932585,0.5782795698924731
data_lipinski,DTC,cdk_desc,10,128,0.5968051131589532,0.5897121861604409,0.6213483146067416,0.5793548387096775
data_lipinski,DTC,cdk_desc,15,128,0.6310934801067833,0.5964482547458665,0.6213483146067416,0.675483870967742
data_lipinski,DTC,cdk_desc,20,128,0.6310934801067833,0.5964482547458665,0.6213483146067416,0.675483870967742
data_lipinski,DTC,cdk_desc,30,128,0.6310934801067833,0.5964482547458665,0.6213483146067416,0.675483870967742
data_lipinski,DTC,rdkit_desc,5,32,0.5818920354751826,0.6120636864666259,0.4589887640449438,0.6746236559139784
data_lipinski,DTC,rdkit_desc,10,32,0.5824197442438994,0.61053276178812,0.5126404494382022,0.6240860215053763
data_lipinski,DTC,rdkit_desc,15,32,0.5816312137779496,0.61053276178812,0.5126404494382022,0.6217204301075269
data_lipinski,DTC,rdkit_desc,20,32,0.5816312137779496,0.61053276178812,0.5126404494382022,0.6217204301075269
data_lipinski,DTC,rdkit_desc,30,32,0.5816312137779496,0.61053276178812,0.5126404494382022,0.6217204301075269
data_lipinski,DTC,rdkit_desc,5,64,0.6014130902734697,0.5569503980404165,0.5769662921348315,0.6703225806451613
data_lipinski,DTC,rdkit_desc,10,64,0.6017428042594269,0.6187997550520514,0.5769662921348315,0.6094623655913979
data_lipinski,DTC,rdkit_desc,15,64,0.6101041267997998,0.6187997550520514,0.6151685393258427,0.5963440860215053
data_lipinski,DTC,rdkit_desc,20,64,0.6101041267997998,0.6187997550520514,0.6151685393258427,0.5963440860215053
data_lipinski,DTC,rdkit_desc,30,64,0.6101041267997998,0.6187997550520514,0.6151685393258427,0.5963440860215053
data_lipinski,DTC,rdkit_desc,5,128,0.605849997791562,0.5254133496631965,0.6334269662921348,0.6587096774193548
data_lipinski,DTC,rdkit_desc,10,128,0.5826122089304099,0.53949785670545,0.598876404494382,0.6094623655913978
data_lipinski,DTC,rdkit_desc,15,128,0.5782394490737791,0.53949785670545,0.598876404494382,0.5963440860215053
data_lipinski,DTC,rdkit_desc,20,128,0.5782394490737791,0.53949785670545,0.598876404494382,0.5963440860215053
data_lipinski,DTC,rdkit_desc,30,128,0.5782394490737791,0.53949785670545,0.598876404494382,0.5963440860215053
