"NAME [String]","METHOD [String]","degree [Int]","C [Double]","foldSize [Int]","featuresColumn [String]","scalerType [String]","coef0 [Double]","rmse [Double]","rmse_1 [Double]","rmse_2 [Double]","rmse_3 [Double]"
"Xanthine-Bostaurus","SVR_POLY_FP","3","1.0","2000","cdk_fp","MaxMin","0.0","0.7156321333754384","0.783187039787971","0.7068833234691648","0.6568260368691794"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.001","1000","rdkit_fp","Standard","0.0","0.8082794827327243","0.8237843123399","0.8636573215891371","0.7373968142691362"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.001","1000","rdkit_fp","Standard","0.0","1.0004963455257283","1.1076580640831908","1.0227928232737393","0.871038149220255"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.01","1000","rdkit_fp","Standard","0.0","0.8082794827327034","0.82378431233976","0.8636573215892325","0.7373968142691179"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.01","1000","rdkit_fp","Standard","0.0","1.0004963455847555","1.1076580640954217","1.0227928232561525","0.8710381494026926"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.1","1000","rdkit_fp","Standard","0.0","0.80827948273323","0.8237843123400707","0.8636573215901084","0.7373968142695111"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.1","1000","rdkit_fp","Standard","0.0","1.0004963457177236","1.1076580645662968","1.022792823399838","0.8710381491870358"
"Xanthine-Bostaurus","SVR_POLY_FP","2","1.0","1000","rdkit_fp","Standard","0.0","0.8082794827284538","0.8237843123306017","0.8636573215911281","0.7373968142636318"
"Xanthine-Bostaurus","SVR_POLY_FP","3","1.0","1000","rdkit_fp","Standard","0.0","1.0004908123694758","1.1076580686534958","1.0227928225329062","0.8710215459220256"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.001","1500","rdkit_fp","Standard","0.0","0.8535184673261638","0.8719914318339804","0.8968221605386419","0.791741809605869"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.001","1500","rdkit_fp","Standard","0.0","1.0224627915124687","1.0993715143031542","1.063395981031881","0.9046208792023711"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.01","1500","rdkit_fp","Standard","0.0","0.8535184673262751","0.8719914318342349","0.8968221605389048","0.7917418096056856"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.01","1500","rdkit_fp","Standard","0.0","1.02246279142544","1.0993715142700755","1.0633959810384648","0.9046208789677797"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.1","1500","rdkit_fp","Standard","0.0","0.8535184673256402","0.871991431833995","0.8968221605388605","0.7917418096040651"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.1","1500","rdkit_fp","Standard","0.0","1.0224627907563704","1.0993715127755337","1.0633959811213654","0.9046208783722118"
"Xanthine-Bostaurus","SVR_POLY_FP","2","1.0","1500","rdkit_fp","Standard","0.0","0.8535184673282137","0.8719914318314829","0.89682216052816","0.7917418096249982"
"Xanthine-Bostaurus","SVR_POLY_FP","3","1.0","1500","rdkit_fp","Standard","0.0","1.0195277443876287","1.09283984697067","1.063396003768942","0.9023473824232744"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.001","2000","rdkit_fp","Standard","0.0","0.8591976983601967","0.8668439619091506","0.910792235957172","0.7999568972142671"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.001","2000","rdkit_fp","Standard","0.0","1.044784113067177","1.124168304964855","1.0745673188189206","0.9356167154177549"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.01","2000","rdkit_fp","Standard","0.0","0.859197698360095","0.8668439619090076","0.9107922359570002","0.7999568972142771"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.01","2000","rdkit_fp","Standard","0.0","1.0447841131648088","1.1241683049907865","1.0745673188413447","0.9356167156622953"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.1","2000","rdkit_fp","Standard","0.0","0.8591976983602595","0.8668439619102603","0.9107922359586633","0.7999568972118549"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.1","2000","rdkit_fp","Standard","0.0","1.0447841129036242","1.1241683051202331","1.0745673191910778","0.9356167143995615"
"Xanthine-Bostaurus","SVR_POLY_FP","2","1.0","2000","rdkit_fp","Standard","0.0","0.8591976983634018","0.8668439619071356","0.9107922359514046","0.7999568972316653"
"Xanthine-Bostaurus","SVR_POLY_FP","3","1.0","2000","rdkit_fp","Standard","0.0","1.0638132132696747","1.1241683112244596","1.0929173992407586","0.9743539293438057"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.001","1000","cdk_fp","Standard","0.0","0.7943623696256825","0.8076962224331058","0.8414964713751553","0.7338944150687864"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.001","1000","cdk_fp","Standard","0.0","0.9632365415466454","1.0561226760825337","1.0025431181336522","0.8310438304237504"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.01","1000","cdk_fp","Standard","0.0","0.794864600774304","0.8076962224330643","0.8430031648210773","0.7338944150687702"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.01","1000","cdk_fp","Standard","0.0","0.9632365416443974","1.0561226761310312","1.0025431182675164","0.8310438305346446"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.1","1000","cdk_fp","Standard","0.0","0.7948646007740386","0.8076962224326666","0.8430031648211629","0.7338944150682866"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.1","1000","cdk_fp","Standard","0.0","0.963236541421435","1.056122675863724","1.0025431183166993","0.8310438300838817"
"Xanthine-Bostaurus","SVR_POLY_FP","2","1.0","1000","cdk_fp","Standard","0.0","0.7948646007772974","0.8076962224337771","0.8430031648195092","0.7338944150786061"
"Xanthine-Bostaurus","SVR_POLY_FP","3","1.0","1000","cdk_fp","Standard","0.0","0.9644146725788408","1.0561226688912861","1.002543117202187","0.834578231643049"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.001","1500","cdk_fp","Standard","0.0","0.8284067179733947","0.8314356581289288","0.8904071114740416","0.7633773843172136"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.001","1500","cdk_fp","Standard","0.0","1.0121121222636353","1.1034409876924196","1.0714409671621685","0.8614544119363177"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.01","1500","cdk_fp","Standard","0.0","0.8306412699706204","0.8314356581289885","0.8971107674655622","0.7633773843173102"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.01","1500","cdk_fp","Standard","0.0","1.0121121222136706","1.1034409876189764","1.0714409671344407","0.8614544118875949"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.1","1500","cdk_fp","Standard","0.0","0.8306412699716917","0.8314356581288113","0.897110767467095","0.7633773843191693"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.1","1500","cdk_fp","Standard","0.0","1.012112123219674","1.1034409874436237","1.0714409676333405","0.8614544145820576"
"Xanthine-Bostaurus","SVR_POLY_FP","2","1.0","1500","cdk_fp","Standard","0.0","0.8306412699651662","0.8314356581271385","0.8971107674732138","0.7633773842951462"
"Xanthine-Bostaurus","SVR_POLY_FP","3","1.0","1500","cdk_fp","Standard","0.0","1.0121035779828593","1.103415389469106","1.071440950055724","0.8614543944237486"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.001","2000","cdk_fp","Standard","0.0","0.8468734597825337","0.8541102887198512","0.8974298917946663","0.7890801988330838"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.001","2000","cdk_fp","Standard","0.0","1.0297939662355964","1.1252135092268296","1.0779682279246927","0.8862001615552666"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.01","2000","cdk_fp","Standard","0.0","0.8468734597825377","0.8541102887200205","0.8974298917944907","0.7890801988331017"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.01","2000","cdk_fp","Standard","0.0","1.0297939662885414","1.1252135093868507","1.0779682279877718","0.8862001614910013"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.1","2000","cdk_fp","Standard","0.0","0.8468734597816274","0.854110288721873","0.8974298917935659","0.7890801988294434"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.1","2000","cdk_fp","Standard","0.0","1.0297703140708332","1.1252135092715576","1.0778972723929987","0.8862001605479433"
"Xanthine-Bostaurus","SVR_POLY_FP","2","1.0","2000","cdk_fp","Standard","0.0","0.8468734597828226","0.8541102887406179","0.8974298918031779","0.7890801988046723"
"Xanthine-Bostaurus","SVR_POLY_FP","3","1.0","2000","cdk_fp","Standard","0.0","1.028155892743128","1.1252134965386884","1.0727106246565918","0.8865435570341038"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.001","1000","rdkit_fp","MaxMin","2.0","0.6926969891701004","0.7264133691199938","0.7405577270683797","0.6111198713219277"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.001","1000","rdkit_fp","MaxMin","2.0","0.6820302204544522","0.7363999567452282","0.6907588933224391","0.6189318112956891"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.01","1000","rdkit_fp","MaxMin","2.0","0.6248196514776408","0.6571826844775926","0.6489217775819454","0.5683544923733844"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.01","1000","rdkit_fp","MaxMin","2.0","0.6827367505482438","0.7377827438005908","0.691442379513776","0.6189851283303646"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.1","1000","rdkit_fp","MaxMin","2.0","0.6373424516402089","0.6622500913459615","0.6704193804313947","0.5793578831432704"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.1","1000","rdkit_fp","MaxMin","2.0","0.6827367505482104","0.7377827438004314","0.6914423795138341","0.6189851283303653"
"Xanthine-Bostaurus","SVR_POLY_FP","2","1.0","1000","rdkit_fp","MaxMin","2.0","0.6399654904187498","0.6672693614773282","0.6729060177820504","0.579721091996871"
"Xanthine-Bostaurus","SVR_POLY_FP","3","1.0","1000","rdkit_fp","MaxMin","2.0","0.6827367505484556","0.7377827438010226","0.691442379513513","0.6189851283308313"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.001","1500","rdkit_fp","MaxMin","2.0","0.6905458953486693","0.7393274363466985","0.7372056411108084","0.5951046085885011"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.001","1500","rdkit_fp","MaxMin","2.0","0.6889243626136725","0.7580442799936792","0.6827193753328612","0.626009432514477"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.01","1500","rdkit_fp","MaxMin","2.0","0.6366732461092295","0.6882967572996435","0.647668438582632","0.574054542445413"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.01","1500","rdkit_fp","MaxMin","2.0","0.6894508210071453","0.7587372637273356","0.6835050886054714","0.6261101106886287"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.1","1500","rdkit_fp","MaxMin","2.0","0.6461218817848363","0.6932343512039766","0.660153950933962","0.5849773432165704"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.1","1500","rdkit_fp","MaxMin","2.0","0.6894508210071219","0.7587372637272836","0.683505088605528","0.626110110688554"
"Xanthine-Bostaurus","SVR_POLY_FP","2","1.0","1500","rdkit_fp","MaxMin","2.0","0.6484562918869523","0.6974361079645492","0.662632882437542","0.5852998852587658"
"Xanthine-Bostaurus","SVR_POLY_FP","3","1.0","1500","rdkit_fp","MaxMin","2.0","0.6894508210074255","0.7587372637270359","0.6835050886059846","0.626110110689256"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.001","2000","rdkit_fp","MaxMin","2.0","0.6753118006144986","0.7174747945304415","0.7177626233306071","0.5906979839824473"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.001","2000","rdkit_fp","MaxMin","2.0","0.6816210476449845","0.7362959631538728","0.6844011375131408","0.6241660422679401"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.01","2000","rdkit_fp","MaxMin","2.0","0.6273474429446714","0.6615975244182747","0.6465996046843158","0.5738451997314234"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.01","2000","rdkit_fp","MaxMin","2.0","0.6821880084979778","0.7370488093541656","0.685154491287346","0.6243607248524217"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.1","2000","rdkit_fp","MaxMin","2.0","0.6334699358797015","0.6641855552264584","0.6565759475932771","0.5796483048193689"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.1","2000","rdkit_fp","MaxMin","2.0","0.682188008497962","0.7370488093541504","0.6851544912873802","0.6243607248523557"
"Xanthine-Bostaurus","SVR_POLY_FP","2","1.0","2000","rdkit_fp","MaxMin","2.0","0.6353216119027832","0.6668681052162339","0.6591411597873041","0.5799555707048117"
"Xanthine-Bostaurus","SVR_POLY_FP","3","1.0","2000","rdkit_fp","MaxMin","2.0","0.6821880084978229","0.7370488093537078","0.6851544912872917","0.6243607248524693"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.001","1000","cdk_fp","MaxMin","2.0","0.6876668673902847","0.7200375431202811","0.7334277284748484","0.6095353305757247"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.001","1000","cdk_fp","MaxMin","2.0","0.6858965866500295","0.717717507697572","0.7068518481400379","0.6331204041124786"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.01","1000","cdk_fp","MaxMin","2.0","0.6395533837793801","0.6613827910320821","0.6744013112577539","0.5828760490483044"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.01","1000","cdk_fp","MaxMin","2.0","0.6860130717839148","0.7173833962609908","0.7074392375630335","0.6332165815277202"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.1","1000","cdk_fp","MaxMin","2.0","0.6460856088592274","0.6651070874586459","0.6856626190597073","0.587487120059329"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.1","1000","cdk_fp","MaxMin","2.0","0.6860263001029577","0.7173833962610423","0.7074789225201976","0.6332165815276333"
"Xanthine-Bostaurus","SVR_POLY_FP","2","1.0","1000","cdk_fp","MaxMin","2.0","0.6469854744927485","0.6661011190311685","0.6865566540834752","0.5882986503636017"
"Xanthine-Bostaurus","SVR_POLY_FP","3","1.0","1000","cdk_fp","MaxMin","2.0","0.686026300103077","0.7173833962611439","0.7074789225207349","0.6332165815273518"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.001","1500","cdk_fp","MaxMin","2.0","0.6847935540934706","0.7191446271722021","0.7269730974352066","0.6082629376730034"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.001","1500","cdk_fp","MaxMin","2.0","0.6944110695939495","0.7455055549126721","0.6995010812011638","0.6382265726680125"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.01","1500","cdk_fp","MaxMin","2.0","0.644547996044914","0.6834055731674403","0.6650309077202635","0.5852075072470381"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.01","1500","cdk_fp","MaxMin","2.0","0.6946574583475694","0.745518184077484","0.7000524129193992","0.638401778045825"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.1","1500","cdk_fp","MaxMin","2.0","0.6514261522706725","0.6884235248575257","0.67502766979835","0.5908272621561415"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.1","1500","cdk_fp","MaxMin","2.0","0.6946078855923301","0.7455181840774372","0.6999036946536946","0.6384017780458583"
"Xanthine-Bostaurus","SVR_POLY_FP","2","1.0","1500","cdk_fp","MaxMin","2.0","0.6522637980418421","0.6893854118100479","0.6763443976747702","0.5910615846407082"
"Xanthine-Bostaurus","SVR_POLY_FP","3","1.0","1500","cdk_fp","MaxMin","2.0","0.6946078855924278","0.7455181840769871","0.6999036946539594","0.638401778046337"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.001","2000","cdk_fp","MaxMin","2.0","0.6726145771915873","0.7118388074834862","0.7115809225438359","0.5944240015474399"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.001","2000","cdk_fp","MaxMin","2.0","0.6898593701131354","0.746503639602839","0.6928238532619292","0.6302506174746378"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.01","2000","cdk_fp","MaxMin","2.0","0.6418702215292063","0.6825381388003512","0.6651069954285573","0.5779655303587103"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.01","2000","cdk_fp","MaxMin","2.0","0.6899955279497686","0.7464068204235333","0.6934018677372711","0.6301778956885011"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.1","2000","cdk_fp","MaxMin","2.0","0.6467303259142371","0.6855312424014491","0.6718374366139223","0.5828222987273397"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.1","2000","cdk_fp","MaxMin","2.0","0.6900004598503121","0.7464068204235816","0.6934166634388501","0.6301778956885048"
"Xanthine-Bostaurus","SVR_POLY_FP","2","1.0","2000","cdk_fp","MaxMin","2.0","0.647296472218419","0.6858768107155145","0.6727660163751226","0.5832465895646203"
"Xanthine-Bostaurus","SVR_POLY_FP","3","1.0","2000","cdk_fp","MaxMin","2.0","0.6900004598507968","0.7464068204232225","0.6934166634404575","0.6301778956887104"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.001","1000","rdkit_fp","Standard","2.0","0.803325107648441","0.818140983192798","0.8587644630180344","0.7330698767344909"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.001","1000","rdkit_fp","Standard","2.0","0.9980375089409904","1.1039511751052833","1.0209651404444717","0.8691962112732166"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.01","1000","rdkit_fp","Standard","2.0","0.803325107648445","0.8181409831926612","0.858764463018109","0.7330698767345649"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.01","1000","rdkit_fp","Standard","2.0","0.9980375089010023","1.103951175102189","1.0209651405199183","0.8691962110808997"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.1","1000","rdkit_fp","Standard","2.0","0.8033251076481341","0.8181409831929366","0.8587644630178157","0.73306987673365"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.1","1000","rdkit_fp","Standard","2.0","0.998037508597099","1.1039511744568637","1.0209651392684567","0.8691962120659771"
"Xanthine-Bostaurus","SVR_POLY_FP","2","1.0","1000","rdkit_fp","Standard","2.0","0.8033343360875227","0.8181409831785947","0.858764463023128","0.7330975620608455"
"Xanthine-Bostaurus","SVR_POLY_FP","3","1.0","1000","rdkit_fp","Standard","2.0","0.9979605314963403","1.1039511696920297","1.0209651432503302","0.8689652815466614"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.001","1500","rdkit_fp","Standard","2.0","0.8494722462144672","0.8674063778821718","0.8928580002806734","0.7881523604805561"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.001","1500","rdkit_fp","Standard","2.0","1.020685231977072","1.0966935669472566","1.0619983116288663","0.9033638173550932"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.01","1500","rdkit_fp","Standard","2.0","0.8494722462144862","0.8674063778819089","0.8928580002808282","0.7881523604807221"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.01","1500","rdkit_fp","Standard","2.0","1.020685345451324","1.0966935669256301","1.0619986520395386","0.9033638173888036"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.1","1500","rdkit_fp","Standard","2.0","0.849472246214308","0.8674063778814258","0.8928580002810029","0.7881523604804951"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.1","1500","rdkit_fp","Standard","2.0","1.020685232393056","1.0966935665192912","1.061998311651474","0.9033638190084029"
"Xanthine-Bostaurus","SVR_POLY_FP","2","1.0","1500","rdkit_fp","Standard","2.0","0.8494722462217209","0.8674063778829547","0.8928580002732822","0.788152360508926"
"Xanthine-Bostaurus","SVR_POLY_FP","3","1.0","1500","rdkit_fp","Standard","2.0","1.013370829060286","1.0786490568678206","1.061510028461413","0.899953401851625"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.001","2000","rdkit_fp","Standard","2.0","0.8557618699979076","0.8628787807508358","0.9077585561811544","0.7966482730617326"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.001","2000","rdkit_fp","Standard","2.0","1.0431193547700475","1.1218818663773509","1.0733432944507157","0.9341329034820758"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.01","2000","rdkit_fp","Standard","2.0","0.855761869997779","0.8628787807508088","0.9077585561811512","0.7966482730613772"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.01","2000","rdkit_fp","Standard","2.0","1.0431193548207254","1.1218818667778376","1.0733432944181083","0.9341329032662299"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.1","2000","rdkit_fp","Standard","2.0","0.8557618699972714","0.8628787807507077","0.9077585561799533","0.7966482730611534"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.1","2000","rdkit_fp","Standard","2.0","1.0430772953739034","1.1217556880558843","1.0733432947807087","0.9341329032851167"
"Xanthine-Bostaurus","SVR_POLY_FP","2","1.0","2000","rdkit_fp","Standard","2.0","0.8557618699946028","0.8628787807418872","0.9077585561848955","0.7966482730570255"
"Xanthine-Bostaurus","SVR_POLY_FP","3","1.0","2000","rdkit_fp","Standard","2.0","1.053305264646016","1.152620435796623","1.0731624992555129","0.9341328588859121"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.001","1000","cdk_fp","Standard","2.0","0.7897552358824651","0.8019325205342968","0.8372602627137493","0.7300729243993492"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.001","1000","cdk_fp","Standard","2.0","0.9611166103799196","1.052966201241474","1.0005421096260398","0.829841520272245"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.01","1000","cdk_fp","Standard","2.0","0.7912997904687997","0.8019325205343482","0.8418939264726703","0.7300729243993808"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.01","1000","cdk_fp","Standard","2.0","0.961116610317359","1.052966201218362","1.0005421094934874","0.8298415202402274"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.1","1000","cdk_fp","Standard","2.0","0.7912997904692339","0.801932520533675","0.8418939264730201","0.7300729244010066"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.1","1000","cdk_fp","Standard","2.0","0.9611092008499572","1.052943972174334","1.0005421096721863","0.8298415207033516"
"Xanthine-Bostaurus","SVR_POLY_FP","2","1.0","1000","cdk_fp","Standard","2.0","0.7912997904690799","0.8019325205393623","0.841893926469949","0.7300729243979286"
"Xanthine-Bostaurus","SVR_POLY_FP","3","1.0","1000","cdk_fp","Standard","2.0","0.9592994228200135","1.0368279053181557","1.0005421142747402","0.8405282488671446"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.001","1500","cdk_fp","Standard","2.0","0.8250241578245437","0.8270853758692966","0.8873905652779891","0.7605965323263457"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.001","1500","cdk_fp","Standard","2.0","1.0101964703466966","1.100395331552153","1.069818424349219","0.8603756551387175"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.01","1500","cdk_fp","Standard","2.0","0.8266702103131625","0.8270853758692682","0.8923287227440815","0.7605965323261379"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.01","1500","cdk_fp","Standard","2.0","1.0101964703700888","1.1003953316075665","1.0698184244490212","0.8603756550536789"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.1","1500","cdk_fp","Standard","2.0","0.8266702103138533","0.8270853758687915","0.8923287227437334","0.7605965323290351"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.1","1500","cdk_fp","Standard","2.0","1.0102407255505255","1.1005280952457468","1.0698184235227919","0.8603756578830376"
"Xanthine-Bostaurus","SVR_POLY_FP","2","1.0","1500","cdk_fp","Standard","2.0","0.8266702103182718","0.8270853758805313","0.8923287227406932","0.7605965323335908"
"Xanthine-Bostaurus","SVR_POLY_FP","3","1.0","1500","cdk_fp","Standard","2.0","1.0427578415564402","1.123652075615771","1.0698184351546274","0.9348030138989222"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.001","2000","cdk_fp","Standard","2.0","0.8416141830751176","0.8503492285515437","0.8879150629958835","0.7865782576779259"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.001","2000","cdk_fp","Standard","2.0","1.0280736011956144","1.1226035718673002","1.0763501181812574","0.885267113538286"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.01","2000","cdk_fp","Standard","2.0","0.8413845439223023","0.8503492285516799","0.8872261455373868","0.7865782576778401"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.01","2000","cdk_fp","Standard","2.0","1.0280736013069454","1.1226035717596428","1.076350118427992","0.8852671137332018"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.1","2000","cdk_fp","Standard","2.0","0.8413845439225539","0.8503492285528844","0.8872261455377736","0.7865782576770036"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.1","2000","cdk_fp","Standard","2.0","1.028073600892484","1.12260357261529","1.076350117500568","0.8852671125615938"
"Xanthine-Bostaurus","SVR_POLY_FP","2","1.0","2000","cdk_fp","Standard","2.0","0.8413845439185756","0.8503492285596748","0.8872261455400285","0.7865782576560236"
"Xanthine-Bostaurus","SVR_POLY_FP","3","1.0","2000","cdk_fp","Standard","2.0","1.0219608109729859","1.1027488063732829","1.0763501314788417","0.8867834950668332"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.001","1000","rdkit_fp","MaxMin","4.0","0.6794959827426718","0.7184170949881947","0.7270592156030439","0.5930116376367762"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.001","1000","rdkit_fp","MaxMin","4.0","0.6614770320359621","0.7057737863042569","0.6802226804285898","0.5984346293750398"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.01","1000","rdkit_fp","MaxMin","4.0","0.6211646485691453","0.6494960038553899","0.6507122218456078","0.5632857200064384"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.01","1000","rdkit_fp","MaxMin","4.0","0.6623907043548574","0.7075849605642291","0.6810396708054886","0.5985474816948544"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.1","1000","rdkit_fp","MaxMin","4.0","0.6338789438386443","0.655851028711154","0.6707484425032244","0.5750373603015545"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.1","1000","rdkit_fp","MaxMin","4.0","0.6623907043549043","0.7075849605642976","0.6810396708055928","0.5985474816948225"
"Xanthine-Bostaurus","SVR_POLY_FP","2","1.0","1000","rdkit_fp","MaxMin","4.0","0.6361332683640336","0.6604277097978466","0.672775540444856","0.5751965548493979"
"Xanthine-Bostaurus","SVR_POLY_FP","3","1.0","1000","rdkit_fp","MaxMin","4.0","0.6623907043552576","0.7075849605656919","0.6810396708055592","0.5985474816945218"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.001","1500","rdkit_fp","MaxMin","4.0","0.6789383884364563","0.7296047468474955","0.7255726952462015","0.5816377232156715"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.001","1500","rdkit_fp","MaxMin","4.0","0.6703026481976525","0.7303811702069701","0.6732402862681","0.6072864881178878"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.01","1500","rdkit_fp","MaxMin","4.0","0.6341559283014472","0.6820018633922128","0.6510008417152511","0.5694650797968778"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.01","1500","rdkit_fp","MaxMin","4.0","0.6710056375241366","0.7315592590231346","0.6740791889771581","0.6073784645721171"
"Xanthine-Bostaurus","SVR_POLY_FP","2","0.1","1500","rdkit_fp","MaxMin","4.0","0.6432299538832474","0.6878653199657726","0.6611665550217852","0.5806579866621844"
"Xanthine-Bostaurus","SVR_POLY_FP","3","0.1","1500","rdkit_fp","MaxMin","4.0","0.6710056375242365","0.7315592590231274","0.6740791889773422","0.6073784645722399"
"Xanthine-Bostaurus","SVR_POLY_FP","2","1.0","1500","rdkit_fp","MaxMin","4.0","0.6455814122924797","0.6921372866539609","0.6633004324711306","0.5813065177523475"
