"NAME [String]","METHOD [String]","lambda [Double]","elasticNetParam [Double]","featuresColumn [String]","scalerType [String]","maxIter [Int]","rmse [Double]","rmse_1 [Double]","rmse_2 [Double]","rmse_3 [Double]"
"Chagas","LR_EL_DESC","0.05","1.0","rdkit_desc","Standard","10","0.651994827632037","0.6085856342791187","0.6480844796548769","0.6993143689621152"
"Chagas","LR_EL_DESC","0.01","1.0","rdkit_desc","Standard","10","0.6513608473333798","0.5689821483810545","0.6354901712077942","0.7496102224112908"
"Chagas","LR_EL_DESC","0.005","1.0","rdkit_desc","Standard","10","0.6645017578530418","0.5660109155551553","0.6378588263925371","0.7896355316114332"
"Chagas","LR_EL_DESC","1.0","0.0","cdk_desc","Standard","10","0.6320367936469479","0.6120047900498519","0.6164335547402994","0.6676720361506921"
"Chagas","LR_EL_DESC","0.1","0.0","cdk_desc","Standard","10","0.5918128078140633","0.5817061804215118","0.5718195099029055","0.6219127331177725"
"Chagas","LR_EL_DESC","0.05","0.0","cdk_desc","Standard","10","0.5872939754914187","0.5829846816041023","0.5627454257592152","0.6161518191109387"
"Chagas","LR_EL_DESC","0.01","0.0","cdk_desc","Standard","10","0.5993527456963124","0.5878568335864022","0.5810693950062191","0.6291320084963158"
"Chagas","LR_EL_DESC","0.005","0.0","cdk_desc","Standard","10","0.6547885433025313","0.5901312560909715","0.7292129259721509","0.6450214478444716"
"Chagas","LR_EL_DESC","1.0","0.25","cdk_desc","Standard","10","0.7729270535748191","0.7553573613513461","0.7555444169036266","0.8078793824694845"
"Chagas","LR_EL_DESC","0.1","0.25","cdk_desc","Standard","10","0.6054858145608223","0.5906789940971416","0.584193955412305","0.6415844941730202"
"Chagas","LR_EL_DESC","0.05","0.25","cdk_desc","Standard","10","0.6038924967771134","0.5799065956739867","0.58476739965959","0.6470034949977638"
"Chagas","LR_EL_DESC","0.01","0.25","cdk_desc","Standard","10","0.6066201827968772","0.5828254661979668","0.5847764361433803","0.6522586460492849"
"Chagas","LR_EL_DESC","0.005","0.25","cdk_desc","Standard","10","0.6105351996701321","0.5845611665417128","0.5928407746379001","0.6542036578307838"
"Chagas","LR_EL_DESC","1.0","0.5","cdk_desc","Standard","10","0.8625168962125039","0.8426658283510694","0.8536069174574599","0.8912779428289826"
"Chagas","LR_EL_DESC","0.1","0.5","cdk_desc","Standard","10","0.6221967683598902","0.6103408906997432","0.60667222732354","0.6495771870563873"
"Chagas","LR_EL_DESC","0.05","0.5","cdk_desc","Standard","10","0.6012218657127667","0.5868966227073341","0.5827777153776158","0.6339912590533502"
"Chagas","LR_EL_DESC","0.01","0.5","cdk_desc","Standard","10","0.5996912705658975","0.5808586185400682","0.5773124437713363","0.6409027493862884"
"Chagas","LR_EL_DESC","0.005","0.5","cdk_desc","Standard","10","0.606868769683237","0.5830326636711144","0.5847366786924991","0.6528369666860975"
"Chagas","LR_EL_DESC","1.0","0.75","cdk_desc","Standard","10","0.8625168962125039","0.8426658283510694","0.8536069174574599","0.8912779428289826"
"Chagas","LR_EL_DESC","0.1","0.75","cdk_desc","Standard","10","0.647432955414326","0.6373666467347233","0.6317596190258515","0.6731726004824031"
"Chagas","LR_EL_DESC","0.05","0.75","cdk_desc","Standard","10","0.6115770268150599","0.5965739092433524","0.5939544496456415","0.6442027215561859"
"Chagas","LR_EL_DESC","0.01","0.75","cdk_desc","Standard","10","0.6024667652848422","0.5820528056527886","0.5859177651741609","0.6394297250275768"
"Chagas","LR_EL_DESC","0.005","0.75","cdk_desc","Standard","10","0.6028674140131712","0.5834005419398746","0.5807529256371103","0.6444487744625288"
"Chagas","LR_EL_DESC","1.0","1.0","cdk_desc","Standard","10","0.8625168962125039","0.8426658283510694","0.8536069174574599","0.8912779428289826"
"Chagas","LR_EL_DESC","0.1","1.0","cdk_desc","Standard","10","0.6734537754676205","0.6596210915687177","0.6595693409863513","0.7011708938477926"
"Chagas","LR_EL_DESC","0.05","1.0","cdk_desc","Standard","10","0.6187369738802833","0.6073393409090121","0.6052529869403418","0.643618593791496"
"Chagas","LR_EL_DESC","0.01","1.0","cdk_desc","Standard","10","0.6010273091818327","0.5785944410272157","0.5835326754694217","0.6409548110488604"
"Chagas","LR_EL_DESC","0.005","1.0","cdk_desc","Standard","10","0.5989013210814867","0.5801707670294977","0.5767603923521366","0.639772803862826"
"Chagas","LR_EL_DESC","1.0","0.0","rdkit_desc","MaxMin","100","0.6553256431531596","0.6097169731028083","0.6416460075953799","0.7146139487612903"
"Chagas","LR_EL_DESC","0.1","0.0","rdkit_desc","MaxMin","100","0.6333904585961124","0.5567839579921082","0.6105142767450705","0.7328731410511585"
"Chagas","LR_EL_DESC","0.05","0.0","rdkit_desc","MaxMin","100","0.6281265125833725","0.5522109407435426","0.6043848463758958","0.7277837506306791"
"Chagas","LR_EL_DESC","0.01","0.0","rdkit_desc","MaxMin","100","0.6130134960044852","0.5454324794518264","0.5942105197028307","0.6993974888587984"
"Chagas","LR_EL_DESC","0.005","0.0","rdkit_desc","MaxMin","100","0.6086084996105728","0.5447099034029267","0.5918573217645207","0.6892582736642715"
"Chagas","LR_EL_DESC","1.0","0.25","rdkit_desc","MaxMin","100","0.7719666448478653","0.7557290062622671","0.753627413620528","0.8065435146608005"
"Chagas","LR_EL_DESC","0.1","0.25","rdkit_desc","MaxMin","100","0.6356014347244607","0.5800737521272645","0.6270360957806099","0.6996944562655076"
"Chagas","LR_EL_DESC","0.05","0.25","rdkit_desc","MaxMin","100","0.6263177330284515","0.5565890830994583","0.6181507573300314","0.7042133586558649"
"Chagas","LR_EL_DESC","0.01","0.25","rdkit_desc","MaxMin","100","0.6134710173072506","0.5443900439412398","0.5963889873710364","0.6996340206094758"
"Chagas","LR_EL_DESC","0.005","0.25","rdkit_desc","MaxMin","100","0.6128073453676516","0.5437705293862519","0.5914613042239286","0.7031902024927743"
"Chagas","LR_EL_DESC","1.0","0.5","rdkit_desc","MaxMin","100","0.8625168962125039","0.8426658283510694","0.8536069174574599","0.8912779428289826"
"Chagas","LR_EL_DESC","0.1","0.5","rdkit_desc","MaxMin","100","0.6504843728521803","0.6136805345173372","0.6421965988921834","0.6955759851470202"
"Chagas","LR_EL_DESC","0.05","0.5","rdkit_desc","MaxMin","100","0.6327754532145636","0.5746384535222242","0.6232191223048307","0.7004687838166359"
"Chagas","LR_EL_DESC","0.01","0.5","rdkit_desc","MaxMin","100","0.6124973035832197","0.5459465820174052","0.5978267267729875","0.6937186019592666"
"Chagas","LR_EL_DESC","0.005","0.5","rdkit_desc","MaxMin","100","0.6135766613382487","0.5476124641758621","0.592590332769349","0.7005271870695352"
"Chagas","LR_EL_DESC","1.0","0.75","rdkit_desc","MaxMin","100","0.8625168962125039","0.8426658283510694","0.8536069174574599","0.8912779428289826"
"Chagas","LR_EL_DESC","0.1","0.75","rdkit_desc","MaxMin","100","0.6652812455442418","0.6406841008198157","0.6507447840728204","0.7044148517400892"
"Chagas","LR_EL_DESC","0.05","0.75","rdkit_desc","MaxMin","100","0.6400631382210767","0.5914749769870806","0.6327215960102832","0.6959928416658664"
"Chagas","LR_EL_DESC","0.01","0.75","rdkit_desc","MaxMin","100","0.6169947792016569","0.5479739546132493","0.6043554277592745","0.698654955232447"
"Chagas","LR_EL_DESC","0.005","0.75","rdkit_desc","MaxMin","100","0.6108796308811347","0.5464766845270731","0.5955286135664968","0.6906335945498344"
"Chagas","LR_EL_DESC","1.0","1.0","rdkit_desc","MaxMin","100","0.8625168962125039","0.8426658283510694","0.8536069174574599","0.8912779428289826"
"Chagas","LR_EL_DESC","0.1","1.0","rdkit_desc","MaxMin","100","0.6777923680238426","0.660532170845421","0.6569643846259381","0.7158805486001685"
"Chagas","LR_EL_DESC","0.05","1.0","rdkit_desc","MaxMin","100","0.648703026247747","0.6109206976388989","0.6398320482408231","0.6953563328635193"
"Chagas","LR_EL_DESC","0.01","1.0","rdkit_desc","MaxMin","100","0.6172556953940177","0.547797307705122","0.6073051705462954","0.6966646079306359"
"Chagas","LR_EL_DESC","0.005","1.0","rdkit_desc","MaxMin","100","0.610275448523156","0.5458573423515655","0.5962761696760459","0.6886928335418564"
"Chagas","LR_EL_DESC","1.0","0.0","cdk_desc","MaxMin","100","0.6320367936469512","0.6120047900498536","0.6164335547403039","0.6676720361506963"
"Chagas","LR_EL_DESC","0.1","0.0","cdk_desc","MaxMin","100","0.5918128078140902","0.5817061804215128","0.5718195099029403","0.6219127331178176"
"Chagas","LR_EL_DESC","0.05","0.0","cdk_desc","MaxMin","100","0.5872939754914768","0.5829846816040993","0.5627454257593087","0.6161518191110223"
"Chagas","LR_EL_DESC","0.01","0.0","cdk_desc","MaxMin","100","0.5993527456966428","0.5878568335863138","0.581069395007052","0.6291320084965625"
"Chagas","LR_EL_DESC","0.005","0.0","cdk_desc","MaxMin","100","0.6547885433032592","0.5901312560908175","0.7292129259741076","0.6450214478448526"
"Chagas","LR_EL_DESC","1.0","0.25","cdk_desc","MaxMin","100","0.7728682114076508","0.7556839455880097","0.7548310013499382","0.8080896872850046"
"Chagas","LR_EL_DESC","0.1","0.25","cdk_desc","MaxMin","100","0.6074467170488863","0.592932800608972","0.5865855461443201","0.6428218043933667"
"Chagas","LR_EL_DESC","0.05","0.25","cdk_desc","MaxMin","100","0.5985186802843206","0.5817904471490786","0.5808662474996058","0.6328993462042773"
"Chagas","LR_EL_DESC","0.01","0.25","cdk_desc","MaxMin","100","0.579457746313917","0.5808792556403832","0.5519032268521648","0.6055907564492031"
"Chagas","LR_EL_DESC","0.005","0.25","cdk_desc","MaxMin","100","0.5863337344359872","0.5851475057534308","0.5664675240260748","0.607386173528456"
"Chagas","LR_EL_DESC","1.0","0.5","cdk_desc","MaxMin","100","0.8625168962125039","0.8426658283510694","0.8536069174574599","0.8912779428289826"
"Chagas","LR_EL_DESC","0.1","0.5","cdk_desc","MaxMin","100","0.6244063418063468","0.6126628578404213","0.6091905649919187","0.6513656025867003"
"Chagas","LR_EL_DESC","0.05","0.5","cdk_desc","MaxMin","100","0.6049355338441135","0.5921367043319167","0.5850813219678732","0.6375885752325506"
"Chagas","LR_EL_DESC","0.01","0.5","cdk_desc","MaxMin","100","0.5798724739281758","0.5752294747881301","0.5541778050170889","0.6102101419793082"
"Chagas","LR_EL_DESC","0.005","0.5","cdk_desc","MaxMin","100","0.57837683624865","0.5791407792554553","0.5521606001247678","0.6038291293657271"
"Chagas","LR_EL_DESC","1.0","0.75","cdk_desc","MaxMin","100","0.8625168962125039","0.8426658283510694","0.8536069174574599","0.8912779428289826"
"Chagas","LR_EL_DESC","0.1","0.75","cdk_desc","MaxMin","100","0.6491886959023639","0.6357032376252375","0.6337330774488528","0.6781297726330019"
"Chagas","LR_EL_DESC","0.05","0.75","cdk_desc","MaxMin","100","0.6142364845859215","0.6026769867284416","0.5980220423902042","0.6420104246391185"
"Chagas","LR_EL_DESC","0.01","0.75","cdk_desc","MaxMin","100","0.5849624985846189","0.5754199374473281","0.5649533646707435","0.6145141936357849"
"Chagas","LR_EL_DESC","0.005","0.75","cdk_desc","MaxMin","100","0.5774324435150043","0.5742986608417555","0.5537521069861958","0.6042465627170618"
"Chagas","LR_EL_DESC","1.0","1.0","cdk_desc","MaxMin","100","0.8625168962125039","0.8426658283510694","0.8536069174574599","0.8912779428289826"
"Chagas","LR_EL_DESC","0.1","1.0","cdk_desc","MaxMin","100","0.6743064983652584","0.6567768390150479","0.6552670858017161","0.7108755702790108"
"Chagas","LR_EL_DESC","0.05","1.0","cdk_desc","MaxMin","100","0.6228713526479553","0.6117650975678649","0.6069151995507205","0.6499337608252806"
"Chagas","LR_EL_DESC","0.01","1.0","cdk_desc","MaxMin","100","0.5914907922146216","0.5777475738873982","0.5756475484718807","0.6210772542845862"
"Chagas","LR_EL_DESC","0.005","1.0","cdk_desc","MaxMin","100","0.579451975788113","0.5725631317451297","0.5534670688062618","0.6123257268129474"
"Chagas","LR_EL_DESC","1.0","0.0","rdkit_desc","Standard","100","0.655325643153165","0.6097169731028182","0.6416460075953797","0.714613948761297"
"Chagas","LR_EL_DESC","0.1","0.0","rdkit_desc","Standard","100","0.6333904585961095","0.5567839579921205","0.6105142767450584","0.7328731410511495"
"Chagas","LR_EL_DESC","0.05","0.0","rdkit_desc","Standard","100","0.6281265125833599","0.552210940743548","0.6043848463758751","0.7277837506306566"
"Chagas","LR_EL_DESC","0.01","0.0","rdkit_desc","Standard","100","0.6130134960044081","0.5454324794518471","0.5942105197027971","0.6993974888585801"
"Chagas","LR_EL_DESC","0.005","0.0","rdkit_desc","Standard","100","0.6086084996104594","0.5447099034029571","0.5918573217645279","0.6892582736638931"
"Chagas","LR_EL_DESC","1.0","0.25","rdkit_desc","Standard","100","0.7719666448478666","0.7557290062622662","0.7536274136205363","0.8065435146607971"
"Chagas","LR_EL_DESC","0.1","0.25","rdkit_desc","Standard","100","0.635601434730312","0.5800737521435251","0.6270360957803055","0.6996944562671056"
"Chagas","LR_EL_DESC","0.05","0.25","rdkit_desc","Standard","100","0.6263177330341169","0.5565890831006385","0.618150757338996","0.7042133586627163"
"Chagas","LR_EL_DESC","0.01","0.25","rdkit_desc","Standard","100","0.6134710173089363","0.5443900439470363","0.5963889873710115","0.6996340206087608"
"Chagas","LR_EL_DESC","0.005","0.25","rdkit_desc","Standard","100","0.6128073453678345","0.5437705293864333","0.5914613042238822","0.7031902024931882"
"Chagas","LR_EL_DESC","1.0","0.5","rdkit_desc","Standard","100","0.8625168962125039","0.8426658283510694","0.8536069174574599","0.8912779428289826"
"Chagas","LR_EL_DESC","0.1","0.5","rdkit_desc","Standard","100","0.6504843728523501","0.6136805345172368","0.6421965988923494","0.6955759851474642"
"Chagas","LR_EL_DESC","0.05","0.5","rdkit_desc","Standard","100","0.6327754532200863","0.5746384535217406","0.6232191223106017","0.7004687838279166"
"Chagas","LR_EL_DESC","0.01","0.5","rdkit_desc","Standard","100","0.6124973035930673","0.5459465820168053","0.5978267268031167","0.6937186019592798"
"Chagas","LR_EL_DESC","0.005","0.5","rdkit_desc","Standard","100","0.6135766613381044","0.5476124641766716","0.5925903327692025","0.700527187068439"
"Chagas","LR_EL_DESC","1.0","0.75","rdkit_desc","Standard","100","0.8625168962125039","0.8426658283510694","0.8536069174574599","0.8912779428289826"
"Chagas","LR_EL_DESC","0.1","0.75","rdkit_desc","Standard","100","0.6652812458334627","0.6406841017720031","0.6507447840750981","0.7044148516532869"
"Chagas","LR_EL_DESC","0.05","0.75","rdkit_desc","Standard","100","0.6400631382246765","0.5914749769882691","0.6327215960103643","0.695992841675396"
"Chagas","LR_EL_DESC","0.01","0.75","rdkit_desc","Standard","100","0.6169947792009939","0.5479739546122305","0.6043554277600395","0.6986549552307114"
"Chagas","LR_EL_DESC","0.005","0.75","rdkit_desc","Standard","100","0.6108796308790194","0.546476684526541","0.5955286135599521","0.6906335945505653"
"Chagas","LR_EL_DESC","1.0","1.0","rdkit_desc","Standard","100","0.8625168962125039","0.8426658283510694","0.8536069174574599","0.8912779428289826"
"Chagas","LR_EL_DESC","0.1","1.0","rdkit_desc","Standard","100","0.6777923680117212","0.660532170845023","0.6569643846265267","0.7158805485636135"
"Chagas","LR_EL_DESC","0.05","1.0","rdkit_desc","Standard","100","0.6487030262491197","0.6109206976356492","0.6398320483449766","0.6953563327667335"
"Chagas","LR_EL_DESC","0.01","1.0","rdkit_desc","Standard","100","0.6172556952151046","0.5477973077047829","0.6073051704910848","0.6966646074494462"
"Chagas","LR_EL_DESC","0.005","1.0","rdkit_desc","Standard","100","0.6102754485236709","0.5458573423514588","0.5962761696747249","0.6886928335448292"
"Chagas","LR_EL_DESC","1.0","0.0","cdk_desc","Standard","100","0.6320367936469479","0.6120047900498519","0.6164335547402994","0.6676720361506921"
"Chagas","LR_EL_DESC","0.1","0.0","cdk_desc","Standard","100","0.5918128078140633","0.5817061804215118","0.5718195099029055","0.6219127331177725"
"Chagas","LR_EL_DESC","0.05","0.0","cdk_desc","Standard","100","0.5872939754914187","0.5829846816041023","0.5627454257592152","0.6161518191109387"
"Chagas","LR_EL_DESC","0.01","0.0","cdk_desc","Standard","100","0.5993527456963124","0.5878568335864022","0.5810693950062191","0.6291320084963158"
"Chagas","LR_EL_DESC","0.005","0.0","cdk_desc","Standard","100","0.6547885433025313","0.5901312560909715","0.7292129259721509","0.6450214478444716"
"Chagas","LR_EL_DESC","1.0","0.25","cdk_desc","Standard","100","0.7728682114076358","0.7556839455880073","0.7548310013499464","0.808089687284954"
"Chagas","LR_EL_DESC","0.1","0.25","cdk_desc","Standard","100","0.607446717049038","0.5929328006089251","0.5865855461449665","0.6428218043932223"
"Chagas","LR_EL_DESC","0.05","0.25","cdk_desc","Standard","100","0.5985186802834702","0.5817904471487152","0.5808662474974461","0.6328993462042496"
"Chagas","LR_EL_DESC","0.01","0.25","cdk_desc","Standard","100","0.5794577463133975","0.5808792556403983","0.5519032268506664","0.6055907564491279"
"Chagas","LR_EL_DESC","0.005","0.25","cdk_desc","Standard","100","0.5863337344358625","0.5851475057534934","0.5664675240255188","0.607386173528575"
"Chagas","LR_EL_DESC","1.0","0.5","cdk_desc","Standard","100","0.8625168962125039","0.8426658283510694","0.8536069174574599","0.8912779428289826"
"Chagas","LR_EL_DESC","0.1","0.5","cdk_desc","Standard","100","0.6244063418026743","0.6126628578684628","0.6091905649481107","0.6513656025914492"
"Chagas","LR_EL_DESC","0.05","0.5","cdk_desc","Standard","100","0.6049355338351335","0.5921367043087783","0.5850813219745749","0.6375885752220473"
"Chagas","LR_EL_DESC","0.01","0.5","cdk_desc","Standard","100","0.5798724739286473","0.575229474788188","0.5541778050190459","0.6102101419787078"
"Chagas","LR_EL_DESC","0.005","0.5","cdk_desc","Standard","100","0.5783768362486318","0.5791407792557604","0.5521606001244962","0.6038291293656387"
"Chagas","LR_EL_DESC","1.0","0.75","cdk_desc","Standard","100","0.8625168962125039","0.8426658283510694","0.8536069174574599","0.8912779428289826"
"Chagas","LR_EL_DESC","0.1","0.75","cdk_desc","Standard","100","0.6491886959771082","0.6357032376245453","0.6337330775387169","0.6781297727680625"
"Chagas","LR_EL_DESC","0.05","0.75","cdk_desc","Standard","100","0.6142364845464033","0.6026769867315606","0.5980220423874083","0.6420104245202412"
"Chagas","LR_EL_DESC","0.01","0.75","cdk_desc","Standard","100","0.5849624985872913","0.5754199374574901","0.5649533646703857","0.6145141936339978"
"Chagas","LR_EL_DESC","0.005","0.75","cdk_desc","Standard","100","0.5774324435151075","0.5742986608421096","0.553752106986361","0.6042465627168518"
"Chagas","LR_EL_DESC","1.0","1.0","cdk_desc","Standard","100","0.8625168962125039","0.8426658283510694","0.8536069174574599","0.8912779428289826"
"Chagas","LR_EL_DESC","0.1","1.0","cdk_desc","Standard","100","0.6743064983299435","0.6567768390149873","0.6552670858017048","0.7108755701731382"
"Chagas","LR_EL_DESC","0.05","1.0","cdk_desc","Standard","100","0.6228713526304451","0.6117650975125065","0.6069151995508374","0.6499337608279916"
"Chagas","LR_EL_DESC","0.01","1.0","cdk_desc","Standard","100","0.5914907922950742","0.577747573876504","0.5756475484719388","0.6210772545367798"
"Chagas","LR_EL_DESC","0.005","1.0","cdk_desc","Standard","100","0.5794519757915212","0.5725631317464615","0.5534670688084273","0.6123257268196748"
"Chagas","LR_EL_DESC","1.0","0.0","rdkit_desc","MaxMin","500","0.6553256431531596","0.6097169731028083","0.6416460075953799","0.7146139487612903"
"Chagas","LR_EL_DESC","0.1","0.0","rdkit_desc","MaxMin","500","0.6333904585961124","0.5567839579921082","0.6105142767450705","0.7328731410511585"
"Chagas","LR_EL_DESC","0.05","0.0","rdkit_desc","MaxMin","500","0.6281265125833725","0.5522109407435426","0.6043848463758958","0.7277837506306791"
"Chagas","LR_EL_DESC","0.01","0.0","rdkit_desc","MaxMin","500","0.6130134960044852","0.5454324794518264","0.5942105197028307","0.6993974888587984"
"Chagas","LR_EL_DESC","0.005","0.0","rdkit_desc","MaxMin","500","0.6086084996105728","0.5447099034029267","0.5918573217645207","0.6892582736642715"
"Chagas","LR_EL_DESC","1.0","0.25","rdkit_desc","MaxMin","500","0.7719666448478653","0.7557290062622671","0.753627413620528","0.8065435146608005"
"Chagas","LR_EL_DESC","0.1","0.25","rdkit_desc","MaxMin","500","0.6355915381428163","0.5800491930099354","0.6270221893540754","0.6997032320644382"
"Chagas","LR_EL_DESC","0.05","0.25","rdkit_desc","MaxMin","500","0.6263803656506074","0.5565211346528347","0.6179342616606349","0.7046857006383525"
"Chagas","LR_EL_DESC","0.01","0.25","rdkit_desc","MaxMin","500","0.6124242104047265","0.5441576087327383","0.5950075135432038","0.6981075089382375"
"Chagas","LR_EL_DESC","0.005","0.25","rdkit_desc","MaxMin","500","0.605200286294855","0.54221316098776","0.5907423379570113","0.6826453599397938"
"Chagas","LR_EL_DESC","1.0","0.5","rdkit_desc","MaxMin","500","0.8625168962125039","0.8426658283510694","0.8536069174574599","0.8912779428289826"
"Chagas","LR_EL_DESC","0.1","0.5","rdkit_desc","MaxMin","500","0.650497917927562","0.6136893127189911","0.6422099592485803","0.6955944818151145"
"Chagas","LR_EL_DESC","0.05","0.5","rdkit_desc","MaxMin","500","0.6323676014675631","0.5745455834805925","0.6232281731791522","0.6993290477429446"
"Chagas","LR_EL_DESC","0.01","0.5","rdkit_desc","MaxMin","500","0.6136325078801041","0.5445158103284066","0.5986537543434531","0.6977279589684526"
"Chagas","LR_EL_DESC","0.005","0.5","rdkit_desc","MaxMin","500","0.6067107317812047","0.5413620354367594","0.5908091716432257","0.6879609882636292"
"Chagas","LR_EL_DESC","1.0","0.75","rdkit_desc","MaxMin","500","0.8625168962125039","0.8426658283510694","0.8536069174574599","0.8912779428289826"
"Chagas","LR_EL_DESC","0.1","0.75","rdkit_desc","MaxMin","500","0.6652795459780916","0.6406831743225085","0.6507449498406359","0.7044105137711303"
"Chagas","LR_EL_DESC","0.05","0.75","rdkit_desc","MaxMin","500","0.6399967747022514","0.5913201434770348","0.6327225416536773","0.6959476389760422"
"Chagas","LR_EL_DESC","0.01","0.75","rdkit_desc","MaxMin","500","0.6159578973954182","0.544552888021983","0.6021673972696907","0.7011534068945808"
"Chagas","LR_EL_DESC","0.005","0.75","rdkit_desc","MaxMin","500","0.6089249122384767","0.5453842855163666","0.5914411741830992","0.6899492770159643"
"Chagas","LR_EL_DESC","1.0","1.0","rdkit_desc","MaxMin","500","0.8625168962125039","0.8426658283510694","0.8536069174574599","0.8912779428289826"
"Chagas","LR_EL_DESC","0.1","1.0","rdkit_desc","MaxMin","500","0.6778219180072195","0.660532170845421","0.6569644463734333","0.715969136802804"
"Chagas","LR_EL_DESC","0.05","1.0","rdkit_desc","MaxMin","500","0.6486640760412236","0.6109298832528833","0.6397330812917851","0.6953292635790023"
"Chagas","LR_EL_DESC","0.01","1.0","rdkit_desc","MaxMin","500","0.6156197642154128","0.5450976656144748","0.6069065961423739","0.6948550308893896"
"Chagas","LR_EL_DESC","0.005","1.0","rdkit_desc","MaxMin","500","0.6104273812812405","0.5458460596344534","0.5947315186592618","0.6907045655500064"
"Chagas","LR_EL_DESC","1.0","0.0","cdk_desc","MaxMin","500","0.6320367936469512","0.6120047900498536","0.6164335547403039","0.6676720361506963"
"Chagas","LR_EL_DESC","0.1","0.0","cdk_desc","MaxMin","500","0.5918128078140902","0.5817061804215128","0.5718195099029403","0.6219127331178176"
"Chagas","LR_EL_DESC","0.05","0.0","cdk_desc","MaxMin","500","0.5872939754914768","0.5829846816040993","0.5627454257593087","0.6161518191110223"
"Chagas","LR_EL_DESC","0.01","0.0","cdk_desc","MaxMin","500","0.5993527456966428","0.5878568335863138","0.581069395007052","0.6291320084965625"
"Chagas","LR_EL_DESC","0.005","0.0","cdk_desc","MaxMin","500","0.6547885433032592","0.5901312560908175","0.7292129259741076","0.6450214478448526"
"Chagas","LR_EL_DESC","1.0","0.25","cdk_desc","MaxMin","500","0.7728682114076508","0.7556839455880097","0.7548310013499382","0.8080896872850046"
"Chagas","LR_EL_DESC","0.1","0.25","cdk_desc","MaxMin","500","0.6073975446625388","0.5928399878514395","0.5864987734843653","0.6428538726518115"
"Chagas","LR_EL_DESC","0.05","0.25","cdk_desc","MaxMin","500","0.5984362734379247","0.5818640897277927","0.5805624749016451","0.6328822556843363"
"Chagas","LR_EL_DESC","0.01","0.25","cdk_desc","MaxMin","500","0.5820936520118021","0.5781140382290242","0.5507852054940122","0.6173817123123697"
"Chagas","LR_EL_DESC","0.005","0.25","cdk_desc","MaxMin","500","0.5876260253477311","0.5825908859675445","0.5537731616771613","0.6265140283984874"
"Chagas","LR_EL_DESC","1.0","0.5","cdk_desc","MaxMin","500","0.8625168962125039","0.8426658283510694","0.8536069174574599","0.8912779428289826"
"Chagas","LR_EL_DESC","0.1","0.5","cdk_desc","MaxMin","500","0.6244105831098165","0.6127005132811308","0.609193735752261","0.6513375002960575"
"Chagas","LR_EL_DESC","0.05","0.5","cdk_desc","MaxMin","500","0.6047608476110787","0.592009761348868","0.5845506613708309","0.6377221201135371"
"Chagas","LR_EL_DESC","0.01","0.5","cdk_desc","MaxMin","500","0.5820320830002684","0.5750204300677898","0.5529026238806275","0.6181731950523882"
"Chagas","LR_EL_DESC","0.005","0.5","cdk_desc","MaxMin","500","0.584249027569851","0.5762598702146163","0.5500869604376585","0.626400252057278"
"Chagas","LR_EL_DESC","1.0","0.75","cdk_desc","MaxMin","500","0.8625168962125039","0.8426658283510694","0.8536069174574599","0.8912779428289826"
"Chagas","LR_EL_DESC","0.1","0.75","cdk_desc","MaxMin","500","0.6491853523732442","0.6357048359611399","0.6337281582194949","0.6781230629390976"
"Chagas","LR_EL_DESC","0.05","0.75","cdk_desc","MaxMin","500","0.6143509057624886","0.6027867213928927","0.5984182414871579","0.6418477544074155"
"Chagas","LR_EL_DESC","0.01","0.75","cdk_desc","MaxMin","500","0.5876306211892337","0.5754866249039536","0.5649337969430448","0.6224714417207027"
"Chagas","LR_EL_DESC","0.005","0.75","cdk_desc","MaxMin","500","0.5817366674936009","0.5739080605985857","0.5483373061371266","0.6229646357450902"
"Chagas","LR_EL_DESC","1.0","1.0","cdk_desc","MaxMin","500","0.8625168962125039","0.8426658283510694","0.8536069174574599","0.8912779428289826"
"Chagas","LR_EL_DESC","0.1","1.0","cdk_desc","MaxMin","500","0.6743065187852202","0.6567768390150479","0.6552671164549684","0.7108756008856444"
"Chagas","LR_EL_DESC","0.05","1.0","cdk_desc","MaxMin","500","0.6226989237761206","0.6116029327463479","0.6065685174679005","0.6499253211141134"
"Chagas","LR_EL_DESC","0.01","1.0","cdk_desc","MaxMin","500","0.5925072952198891","0.5783440876328527","0.5760167928909847","0.6231610051358298"
"Chagas","LR_EL_DESC","0.005","1.0","cdk_desc","MaxMin","500","0.5819899959633451","0.572582005386233","0.5516012355778739","0.6217867469259286"
"Chagas","LR_EL_DESC","1.0","0.0","rdkit_desc","Standard","500","0.655325643153165","0.6097169731028182","0.6416460075953797","0.714613948761297"
"Chagas","LR_EL_DESC","0.1","0.0","rdkit_desc","Standard","500","0.6333904585961095","0.5567839579921205","0.6105142767450584","0.7328731410511495"
"Chagas","LR_EL_DESC","0.05","0.0","rdkit_desc","Standard","500","0.6281265125833599","0.552210940743548","0.6043848463758751","0.7277837506306566"
"Chagas","LR_EL_DESC","0.01","0.0","rdkit_desc","Standard","500","0.6130134960044081","0.5454324794518471","0.5942105197027971","0.6993974888585801"
"Chagas","LR_EL_DESC","0.005","0.0","rdkit_desc","Standard","500","0.6086084996104594","0.5447099034029571","0.5918573217645279","0.6892582736638931"
"Chagas","LR_EL_DESC","1.0","0.25","rdkit_desc","Standard","500","0.7719666448478666","0.7557290062622662","0.7536274136205363","0.8065435146607971"
