"NAME [String]","METHOD [String]","lambda [Double]","maxIter [Int]","featuresColumn [String]","scalerType [String]","elasticNetParam [Double]","rmse [Double]","rmse_1 [Double]","rmse_2 [Double]","rmse_3 [Double]"
"Xanthine-Bostaurus","LR_EL_FP","0.1","100","cdk_fp","Standard","0.0","0.6920452600983947","0.7147566066587643","0.7305315683160872","0.6308476053203326"
"Xanthine-Bostaurus","LR_EL_FP","0.05","100","cdk_fp","Standard","0.0","0.7028036071417123","0.7320642307515252","0.7352192804447528","0.6411273102288593"
"Xanthine-Bostaurus","LR_EL_FP","0.01","100","cdk_fp","Standard","0.0","0.7178639278934155","0.7521323772485862","0.7404538214028834","0.6610055850287768"
"Xanthine-Bostaurus","LR_EL_FP","0.005","100","cdk_fp","Standard","0.0","0.7206398735663025","0.754897265106714","0.7412450651536187","0.665777290438575"
"Xanthine-Bostaurus","LR_EL_FP","1.0","500","cdk_fp","Standard","0.0","0.6713664614495266","0.6671877833713376","0.7239145196002954","0.622997081376947"
"Xanthine-Bostaurus","LR_EL_FP","0.1","500","cdk_fp","Standard","0.0","0.6920452600983947","0.7147566066587643","0.7305315683160872","0.6308476053203326"
"Xanthine-Bostaurus","LR_EL_FP","0.05","500","cdk_fp","Standard","0.0","0.7028036071417123","0.7320642307515252","0.7352192804447528","0.6411273102288593"
"Xanthine-Bostaurus","LR_EL_FP","0.01","500","cdk_fp","Standard","0.0","0.7178639278934155","0.7521323772485862","0.7404538214028834","0.6610055850287768"
"Xanthine-Bostaurus","LR_EL_FP","0.005","500","cdk_fp","Standard","0.0","0.7206398735663025","0.754897265106714","0.7412450651536187","0.665777290438575"
"Xanthine-Bostaurus","LR_EL_FP","1.0","10","rdkit_fp","MaxMin","0.25","0.9365337947316478","0.9416788807118263","1.0108085204108221","0.8571139830722946"
"Xanthine-Bostaurus","LR_EL_FP","0.1","10","rdkit_fp","MaxMin","0.25","0.6595774686309609","0.6859150399584919","0.7088468264981646","0.5839705394362261"
"Xanthine-Bostaurus","LR_EL_FP","0.05","10","rdkit_fp","MaxMin","0.25","0.6552125601201629","0.6667479499950757","0.7012900218092617","0.5975997085561515"
"Xanthine-Bostaurus","LR_EL_FP","0.01","10","rdkit_fp","MaxMin","0.25","0.6799421685389402","0.6878618180648353","0.7253578360128409","0.6266068515391442"
"Xanthine-Bostaurus","LR_EL_FP","0.005","10","rdkit_fp","MaxMin","0.25","0.6882361630503001","0.6932511302851334","0.7346902148989636","0.6367671439668033"
"Xanthine-Bostaurus","LR_EL_FP","1.0","100","rdkit_fp","MaxMin","0.25","0.9374948352931539","0.9350600485912297","1.0218534478805734","0.8555710094076587"
"Xanthine-Bostaurus","LR_EL_FP","0.1","100","rdkit_fp","MaxMin","0.25","0.6339516600786026","0.6646733671107601","0.6847346903173361","0.5524469228077117"
"Xanthine-Bostaurus","LR_EL_FP","0.05","100","rdkit_fp","MaxMin","0.25","0.6290296804260943","0.6511201851457431","0.6803733064379004","0.5555955496946394"
"Xanthine-Bostaurus","LR_EL_FP","0.01","100","rdkit_fp","MaxMin","0.25","0.6478733983997169","0.6628096997709693","0.7045302598571207","0.5762802355710609"
"Xanthine-Bostaurus","LR_EL_FP","0.005","100","rdkit_fp","MaxMin","0.25","0.6549655025895111","0.6677163023222238","0.7163386538776613","0.5808415515686485"
"Xanthine-Bostaurus","LR_EL_FP","1.0","500","rdkit_fp","MaxMin","0.25","0.9374948352931539","0.9350600485912297","1.0218534478805734","0.8555710094076587"
"Xanthine-Bostaurus","LR_EL_FP","0.1","500","rdkit_fp","MaxMin","0.25","0.6342144028331195","0.6652403561754284","0.6852998451943165","0.5521030071296136"
"Xanthine-Bostaurus","LR_EL_FP","0.05","500","rdkit_fp","MaxMin","0.25","0.6287177077471959","0.6504746533991215","0.680216429132112","0.5554620407103542"
"Xanthine-Bostaurus","LR_EL_FP","0.01","500","rdkit_fp","MaxMin","0.25","0.65115619942233","0.6625322486291387","0.7126726139935091","0.5782637356443424"
"Xanthine-Bostaurus","LR_EL_FP","0.005","500","rdkit_fp","MaxMin","0.25","0.6584296877876423","0.6735287933383053","0.7198658990069471","0.5818943710176745"
"Xanthine-Bostaurus","LR_EL_FP","1.0","10","cdk_fp","MaxMin","0.25","0.9846562440903904","0.9860321154129369","1.0681172631145701","0.8998193537436646"
"Xanthine-Bostaurus","LR_EL_FP","0.1","10","cdk_fp","MaxMin","0.25","0.6647844735423426","0.7027976652065816","0.7032317857758766","0.5883239696445696"
"Xanthine-Bostaurus","LR_EL_FP","0.05","10","cdk_fp","MaxMin","0.25","0.6547639073677388","0.6792887823710296","0.6925713643550847","0.5924315753771023"
"Xanthine-Bostaurus","LR_EL_FP","0.01","10","cdk_fp","MaxMin","0.25","0.6682207438942281","0.6804566934891442","0.70541425827103","0.6187912799225104"
"Xanthine-Bostaurus","LR_EL_FP","0.005","10","cdk_fp","MaxMin","0.25","0.6714583663118505","0.6806314338205152","0.7112248646919341","0.6225188004231023"
"Xanthine-Bostaurus","LR_EL_FP","1.0","100","cdk_fp","MaxMin","0.25","0.9795580531979963","0.979560394078781","1.0575145946641793","0.9015991708510286"
"Xanthine-Bostaurus","LR_EL_FP","0.1","100","cdk_fp","MaxMin","0.25","0.6674525396059736","0.7213303310818707","0.7093077109123849","0.5717195768236653"
"Xanthine-Bostaurus","LR_EL_FP","0.05","100","cdk_fp","MaxMin","0.25","0.6523764861827833","0.7010909165145716","0.7041104907134554","0.5519280513203232"
"Xanthine-Bostaurus","LR_EL_FP","0.01","100","cdk_fp","MaxMin","0.25","0.6765422949802037","0.7160248185701326","0.7237993135985262","0.5898027527719519"
"Xanthine-Bostaurus","LR_EL_FP","0.005","100","cdk_fp","MaxMin","0.25","0.6884490964717505","0.7439456571906964","0.7206399241359841","0.6007617080885707"
"Xanthine-Bostaurus","LR_EL_FP","1.0","500","cdk_fp","MaxMin","0.25","0.9795580531979963","0.979560394078781","1.0575145946641793","0.9015991708510286"
"Xanthine-Bostaurus","LR_EL_FP","0.1","500","cdk_fp","MaxMin","0.25","0.6672006624061151","0.7208948783862286","0.7091655351590327","0.5715415736730841"
"Xanthine-Bostaurus","LR_EL_FP","0.05","500","cdk_fp","MaxMin","0.25","0.6544611023454432","0.7076286315482251","0.7037293115382878","0.5520253639498168"
"Xanthine-Bostaurus","LR_EL_FP","0.01","500","cdk_fp","MaxMin","0.25","0.6786765982854753","0.7260096085337738","0.7292563392707823","0.5807638470518699"
"Xanthine-Bostaurus","LR_EL_FP","0.005","500","cdk_fp","MaxMin","0.25","0.6913370992740134","0.7404935702382571","0.7326310764450004","0.6008866511387831"
"Xanthine-Bostaurus","LR_EL_FP","1.0","10","rdkit_fp","Standard","0.25","0.9365337947316518","0.941678880711822","1.0108085204108288","0.8571139830723046"
"Xanthine-Bostaurus","LR_EL_FP","0.1","10","rdkit_fp","Standard","0.25","0.6595774686309616","0.6859150399584883","0.7088468264981665","0.5839705394362299"
"Xanthine-Bostaurus","LR_EL_FP","0.05","10","rdkit_fp","Standard","0.25","0.6552125601201625","0.666747949995074","0.7012900218092605","0.5975997085561531"
"Xanthine-Bostaurus","LR_EL_FP","0.01","10","rdkit_fp","Standard","0.25","0.6799421685389463","0.6878618180648362","0.7253578360128495","0.6266068515391533"
"Xanthine-Bostaurus","LR_EL_FP","0.005","10","rdkit_fp","Standard","0.25","0.6882361630502958","0.6932511302851322","0.7346902148989579","0.6367671439667975"
"Xanthine-Bostaurus","LR_EL_FP","1.0","100","rdkit_fp","Standard","0.25","0.9374948352930171","0.935060048591224","1.021853447880571","0.8555710094072565"
"Xanthine-Bostaurus","LR_EL_FP","0.1","100","rdkit_fp","Standard","0.25","0.6339516600787821","0.6646733671109323","0.6847346903171719","0.5524469228082421"
"Xanthine-Bostaurus","LR_EL_FP","0.05","100","rdkit_fp","Standard","0.25","0.6290296804261329","0.6511201851458518","0.6803733064378935","0.5555955496946534"
"Xanthine-Bostaurus","LR_EL_FP","0.01","100","rdkit_fp","Standard","0.25","0.6478733983998272","0.6628096997709302","0.70453025985779","0.5762802355707611"
"Xanthine-Bostaurus","LR_EL_FP","0.005","100","rdkit_fp","Standard","0.25","0.6549655025892935","0.6677163023222156","0.7163386538771515","0.5808415515685135"
"Xanthine-Bostaurus","LR_EL_FP","1.0","500","rdkit_fp","Standard","0.25","0.9374948352930171","0.935060048591224","1.021853447880571","0.8555710094072565"
"Xanthine-Bostaurus","LR_EL_FP","0.1","500","rdkit_fp","Standard","0.25","0.6342144028173946","0.6652403561746408","0.685299845149919","0.5521030071276241"
"Xanthine-Bostaurus","LR_EL_FP","0.05","500","rdkit_fp","Standard","0.25","0.6287177077993668","0.650474653390339","0.6802164292783092","0.555462040729452"
"Xanthine-Bostaurus","LR_EL_FP","0.01","500","rdkit_fp","Standard","0.25","0.6511561994277649","0.6625322486296334","0.7126726140031082","0.5782637356505529"
"Xanthine-Bostaurus","LR_EL_FP","0.005","500","rdkit_fp","Standard","0.25","0.6584296877109419","0.6735287933310231","0.7198658988268545","0.5818943709749483"
"Xanthine-Bostaurus","LR_EL_FP","1.0","10","cdk_fp","Standard","0.25","0.9846562440903935","0.9860321154129391","1.0681172631145794","0.8998193537436624"
"Xanthine-Bostaurus","LR_EL_FP","0.1","10","cdk_fp","Standard","0.25","0.6647844735423404","0.702797665206575","0.7032317857758765","0.5883239696445697"
"Xanthine-Bostaurus","LR_EL_FP","0.05","10","cdk_fp","Standard","0.25","0.6547639073677327","0.6792887823710193","0.6925713643550833","0.5924315753770955"
"Xanthine-Bostaurus","LR_EL_FP","0.01","10","cdk_fp","Standard","0.25","0.6682207438942186","0.6804566934891335","0.7054142582710272","0.6187912799224953"
"Xanthine-Bostaurus","LR_EL_FP","0.005","10","cdk_fp","Standard","0.25","0.6714583663118416","0.6806314338205113","0.7112248646919249","0.6225188004230886"
"Xanthine-Bostaurus","LR_EL_FP","1.0","100","cdk_fp","Standard","0.25","0.9795580531979984","0.9795603940787803","1.057514594664207","0.9015991708510077"
"Xanthine-Bostaurus","LR_EL_FP","0.1","100","cdk_fp","Standard","0.25","0.6674525396061096","0.7213303310817352","0.7093077109124227","0.5717195768241708"
"Xanthine-Bostaurus","LR_EL_FP","0.05","100","cdk_fp","Standard","0.25","0.6523764861828202","0.7010909165144227","0.7041104907133141","0.5519280513207236"
"Xanthine-Bostaurus","LR_EL_FP","0.01","100","cdk_fp","Standard","0.25","0.6765422949802731","0.7160248185703402","0.7237993135985246","0.5898027527719544"
"Xanthine-Bostaurus","LR_EL_FP","0.005","100","cdk_fp","Standard","0.25","0.6884490964716353","0.7439456571905658","0.720639924135848","0.6007617080884923"
"Xanthine-Bostaurus","LR_EL_FP","1.0","500","cdk_fp","Standard","0.25","0.9795580531979984","0.9795603940787803","1.057514594664207","0.9015991708510077"
"Xanthine-Bostaurus","LR_EL_FP","0.1","500","cdk_fp","Standard","0.25","0.6672006634875857","0.7208949019197122","0.7091655190638527","0.5715415694791919"
"Xanthine-Bostaurus","LR_EL_FP","0.05","500","cdk_fp","Standard","0.25","0.6544611023482064","0.7076286315498499","0.7037293115353557","0.5520253639594137"
"Xanthine-Bostaurus","LR_EL_FP","0.01","500","cdk_fp","Standard","0.25","0.678676598269635","0.7260096085152367","0.7292563392786159","0.5807638470150527"
"Xanthine-Bostaurus","LR_EL_FP","0.005","500","cdk_fp","Standard","0.25","0.6913370992736971","0.7404935702193358","0.7326310764428497","0.6008866511589058"
"Xanthine-Bostaurus","LR_EL_FP","1.0","10","rdkit_fp","MaxMin","0.5","1.1036270349325237","1.1110776928042716","1.1650952611722913","1.0347081508210076"
"Xanthine-Bostaurus","LR_EL_FP","0.1","10","rdkit_fp","MaxMin","0.5","0.6815086662236319","0.7152868992830865","0.7351581462879464","0.5940809530998631"
"Xanthine-Bostaurus","LR_EL_FP","0.05","10","rdkit_fp","MaxMin","0.5","0.6589157915711734","0.6864964626233575","0.7077561885083872","0.5824947235817756"
"Xanthine-Bostaurus","LR_EL_FP","0.01","10","rdkit_fp","MaxMin","0.5","0.669751452010037","0.6757666438971011","0.7160512018543463","0.6174365102786636"
"Xanthine-Bostaurus","LR_EL_FP","0.005","10","rdkit_fp","MaxMin","0.5","0.6800094379559484","0.687934294888109","0.7253942877382584","0.6266997312414777"
"Xanthine-Bostaurus","LR_EL_FP","1.0","100","rdkit_fp","MaxMin","0.5","1.1032734329334213","1.1042259403108863","1.164871644635849","1.0407227138535287"
"Xanthine-Bostaurus","LR_EL_FP","0.1","100","rdkit_fp","MaxMin","0.5","0.6710553517761818","0.7123166235216791","0.7212221004313236","0.5796273313755422"
"Xanthine-Bostaurus","LR_EL_FP","0.05","100","rdkit_fp","MaxMin","0.5","0.6323910347773377","0.6648011180971275","0.6827108346686797","0.5496611515662062"
"Xanthine-Bostaurus","LR_EL_FP","0.01","100","rdkit_fp","MaxMin","0.5","0.6376635151330552","0.6542625910944764","0.6944234993078389","0.5643044549968502"
"Xanthine-Bostaurus","LR_EL_FP","0.005","100","rdkit_fp","MaxMin","0.5","0.647790010066818","0.6634786373811681","0.7029654000621234","0.5769259927571625"
"Xanthine-Bostaurus","LR_EL_FP","1.0","500","rdkit_fp","MaxMin","0.5","1.1032734329334213","1.1042259403108863","1.164871644635849","1.0407227138535287"
"Xanthine-Bostaurus","LR_EL_FP","0.1","500","rdkit_fp","MaxMin","0.5","0.670978021591561","0.7122449412121","0.7212852205381801","0.5794039030244028"
"Xanthine-Bostaurus","LR_EL_FP","0.05","500","rdkit_fp","MaxMin","0.5","0.633156710472543","0.6667651960970574","0.6835837678442834","0.5491211674762878"
"Xanthine-Bostaurus","LR_EL_FP","0.01","500","rdkit_fp","MaxMin","0.5","0.645369904307944","0.6630922279624164","0.7051010767594909","0.5679164082019248"
"Xanthine-Bostaurus","LR_EL_FP","0.005","500","rdkit_fp","MaxMin","0.5","0.6559807369421092","0.6687583614114444","0.7229414913360493","0.576242358078834"
"Xanthine-Bostaurus","LR_EL_FP","1.0","10","cdk_fp","MaxMin","0.5","1.14223288346044","1.1547996004336551","1.1979242549938134","1.0739747949538516"
"Xanthine-Bostaurus","LR_EL_FP","0.1","10","cdk_fp","MaxMin","0.5","0.7146300284849186","0.746313397785092","0.7548762653196887","0.6427004223499753"
"Xanthine-Bostaurus","LR_EL_FP","0.05","10","cdk_fp","MaxMin","0.5","0.6627690949380022","0.7034667294828434","0.6986539029069179","0.5861866524242453"
"Xanthine-Bostaurus","LR_EL_FP","0.01","10","cdk_fp","MaxMin","0.5","0.6648373869669606","0.681321087574669","0.7017048818987335","0.6114861914274795"
"Xanthine-Bostaurus","LR_EL_FP","0.005","10","cdk_fp","MaxMin","0.5","0.6684329039546596","0.6809741970956346","0.7054718761258164","0.6188526386425277"
"Xanthine-Bostaurus","LR_EL_FP","1.0","100","cdk_fp","MaxMin","0.5","1.1471255600106562","1.1546142771447703","1.2007188180622645","1.0860435848249332"
"Xanthine-Bostaurus","LR_EL_FP","0.1","100","cdk_fp","MaxMin","0.5","0.7181416896040774","0.7602660576398299","0.7660980841955756","0.6280609269768267"
"Xanthine-Bostaurus","LR_EL_FP","0.05","100","cdk_fp","MaxMin","0.5","0.6713424288719144","0.72318763050573","0.719494965947157","0.571344690162856"
"Xanthine-Bostaurus","LR_EL_FP","0.01","100","cdk_fp","MaxMin","0.5","0.661988965339631","0.7094622677397509","0.7125255141688817","0.5639791141102605"
"Xanthine-Bostaurus","LR_EL_FP","0.005","100","cdk_fp","MaxMin","0.5","0.6820126477222779","0.7291963359631269","0.7277229434734006","0.5891186637303062"
"Xanthine-Bostaurus","LR_EL_FP","1.0","500","cdk_fp","MaxMin","0.5","1.1471255600106562","1.1546142771447703","1.2007188180622645","1.0860435848249332"
"Xanthine-Bostaurus","LR_EL_FP","0.1","500","cdk_fp","MaxMin","0.5","0.7181659055056233","0.7604992957091798","0.76653229192239","0.6274661288853002"
"Xanthine-Bostaurus","LR_EL_FP","0.05","500","cdk_fp","MaxMin","0.5","0.6724696903943806","0.7251310907074411","0.7207763483274707","0.5715016321482301"
"Xanthine-Bostaurus","LR_EL_FP","0.01","500","cdk_fp","MaxMin","0.5","0.6672957599255902","0.7227973786635971","0.7217670621452242","0.5573228389679493"
"Xanthine-Bostaurus","LR_EL_FP","0.005","500","cdk_fp","MaxMin","0.5","0.6804409278154172","0.7293883500920482","0.7385185259272432","0.5734159074269599"
"Xanthine-Bostaurus","LR_EL_FP","1.0","10","rdkit_fp","Standard","0.5","1.1036270349325292","1.111077692804269","1.1650952611723053","1.0347081508210136"
"Xanthine-Bostaurus","LR_EL_FP","0.1","10","rdkit_fp","Standard","0.5","0.6815086662236488","0.7152868992830845","0.735158146287997","0.5940809530998649"
"Xanthine-Bostaurus","LR_EL_FP","0.05","10","rdkit_fp","Standard","0.5","0.6589157915711733","0.6864964626233537","0.7077561885083875","0.5824947235817787"
"Xanthine-Bostaurus","LR_EL_FP","0.01","10","rdkit_fp","Standard","0.5","0.6697514520100389","0.6757666438971095","0.716051201854335","0.6174365102786722"
"Xanthine-Bostaurus","LR_EL_FP","0.005","10","rdkit_fp","Standard","0.5","0.6800094379559533","0.6879342948881088","0.7253942877382638","0.6266997312414873"
"Xanthine-Bostaurus","LR_EL_FP","1.0","100","rdkit_fp","Standard","0.5","1.1032734329334193","1.104225940310899","1.164871644635815","1.0407227138535442"
"Xanthine-Bostaurus","LR_EL_FP","0.1","100","rdkit_fp","Standard","0.5","0.6710553517714205","0.7123166235222262","0.7212221004165805","0.5796273313754552"
"Xanthine-Bostaurus","LR_EL_FP","0.05","100","rdkit_fp","Standard","0.5","0.6323910347793125","0.6648011181008097","0.682710834670568","0.5496611515665597"
"Xanthine-Bostaurus","LR_EL_FP","0.01","100","rdkit_fp","Standard","0.5","0.6376635151329055","0.6542625910948306","0.6944234993072801","0.564304454996606"
"Xanthine-Bostaurus","LR_EL_FP","0.005","100","rdkit_fp","Standard","0.5","0.6477900100667587","0.6634786373812525","0.7029654000622","0.5769259927568241"
"Xanthine-Bostaurus","LR_EL_FP","1.0","500","rdkit_fp","Standard","0.5","1.1032734329334193","1.104225940310899","1.164871644635815","1.0407227138535442"
"Xanthine-Bostaurus","LR_EL_FP","0.1","500","rdkit_fp","Standard","0.5","0.6709780167868825","0.712244927807177","0.7212852255470195","0.5794038970064515"
"Xanthine-Bostaurus","LR_EL_FP","0.05","500","rdkit_fp","Standard","0.5","0.6331577743695912","0.6667683812486132","0.683583767817433","0.5491211740427274"
"Xanthine-Bostaurus","LR_EL_FP","0.01","500","rdkit_fp","Standard","0.5","0.6453699046686974","0.663092227714812","0.7051010780828401","0.56791640820844"
"Xanthine-Bostaurus","LR_EL_FP","0.005","500","rdkit_fp","Standard","0.5","0.6559807369642501","0.6687583614591966","0.7229414913550738","0.5762423580784798"
"Xanthine-Bostaurus","LR_EL_FP","1.0","10","cdk_fp","Standard","0.5","1.1422328834604376","1.1547996004336498","1.1979242549938205","1.0739747949538425"
"Xanthine-Bostaurus","LR_EL_FP","0.1","10","cdk_fp","Standard","0.5","0.7146300284849078","0.7463133977850901","0.7548762653196595","0.6427004223499739"
"Xanthine-Bostaurus","LR_EL_FP","0.05","10","cdk_fp","Standard","0.5","0.662769094938","0.7034667294828331","0.6986539029069204","0.5861866524242463"
"Xanthine-Bostaurus","LR_EL_FP","0.01","10","cdk_fp","Standard","0.5","0.6648373869669583","0.6813210875746658","0.7017048818987343","0.6114861914274744"
"Xanthine-Bostaurus","LR_EL_FP","0.005","10","cdk_fp","Standard","0.5","0.6684329039546512","0.6809741970956255","0.7054718761258154","0.6188526386425127"
"Xanthine-Bostaurus","LR_EL_FP","1.0","100","cdk_fp","Standard","0.5","1.1471255600100962","1.154614277144766","1.2007188180605974","1.0860435848249255"
"Xanthine-Bostaurus","LR_EL_FP","0.1","100","cdk_fp","Standard","0.5","0.7181416896081524","0.7602660576392598","0.7660980842083919","0.6280609269768056"
"Xanthine-Bostaurus","LR_EL_FP","0.05","100","cdk_fp","Standard","0.5","0.6713424288724497","0.7231876305069477","0.7194949659477844","0.5713446901626168"
"Xanthine-Bostaurus","LR_EL_FP","0.01","100","cdk_fp","Standard","0.5","0.6619889653397618","0.7094622677397262","0.7125255141688529","0.5639791141107064"
"Xanthine-Bostaurus","LR_EL_FP","0.005","100","cdk_fp","Standard","0.5","0.682012647722285","0.7291963359631342","0.7277229434735921","0.5891186637301287"
"Xanthine-Bostaurus","LR_EL_FP","1.0","500","cdk_fp","Standard","0.5","1.1471255600100962","1.154614277144766","1.2007188180605974","1.0860435848249255"
"Xanthine-Bostaurus","LR_EL_FP","0.1","500","cdk_fp","Standard","0.5","0.7181659026823256","0.7604993023337316","0.7665322930246513","0.6274661126885936"
"Xanthine-Bostaurus","LR_EL_FP","0.05","500","cdk_fp","Standard","0.5","0.6724696903890748","0.7251310907079471","0.7207763483116744","0.5715016321476029"
"Xanthine-Bostaurus","LR_EL_FP","0.01","500","cdk_fp","Standard","0.5","0.667295759987228","0.7227973786327658","0.7217670623843879","0.5573228389445303"
"Xanthine-Bostaurus","LR_EL_FP","0.005","500","cdk_fp","Standard","0.5","0.6804421251266127","0.729391941990359","0.7385185259563756","0.5734159074331034"
"Xanthine-Bostaurus","LR_EL_FP","1.0","10","rdkit_fp","MaxMin","0.75","1.2651253759024552","1.2820247511170018","1.3090865411427537","1.2042648354476102"
"Xanthine-Bostaurus","LR_EL_FP","0.1","10","rdkit_fp","MaxMin","0.75","0.7025199287183995","0.751623763085655","0.7390794379531764","0.6168565851163669"
"Xanthine-Bostaurus","LR_EL_FP","0.05","10","rdkit_fp","MaxMin","0.75","0.668390371019633","0.7001885633785797","0.7056618422507429","0.5993207074295764"
"Xanthine-Bostaurus","LR_EL_FP","0.01","10","rdkit_fp","MaxMin","0.75","0.6630059341987646","0.6714724790511281","0.7049309532515301","0.6126143702936359"
"Xanthine-Bostaurus","LR_EL_FP","0.005","10","rdkit_fp","MaxMin","0.75","0.6766536820178967","0.6838500211131827","0.7224834563887576","0.6236275685517497"
"Xanthine-Bostaurus","LR_EL_FP","1.0","100","rdkit_fp","MaxMin","0.75","1.277612450033651","1.2745269159752384","1.3257881911678902","1.232522242957825"
"Xanthine-Bostaurus","LR_EL_FP","0.1","100","rdkit_fp","MaxMin","0.75","0.7098187700362866","0.7493957479046481","0.7721821970011022","0.6078783652031092"
"Xanthine-Bostaurus","LR_EL_FP","0.05","100","rdkit_fp","MaxMin","0.75","0.6517604507721584","0.6924470076042553","0.6981120108429462","0.5647223338692737"
"Xanthine-Bostaurus","LR_EL_FP","0.01","100","rdkit_fp","MaxMin","0.75","0.6356146592506186","0.6573303669484757","0.6907513122736063","0.5587622985297737"
"Xanthine-Bostaurus","LR_EL_FP","0.005","100","rdkit_fp","MaxMin","0.75","0.644483237983858","0.6561595704335106","0.7042359695860204","0.5730541739320428"
"Xanthine-Bostaurus","LR_EL_FP","1.0","500","rdkit_fp","MaxMin","0.75","1.2776118886372365","1.274524937479092","1.3257881911678902","1.2325225372647277"
"Xanthine-Bostaurus","LR_EL_FP","0.1","500","rdkit_fp","MaxMin","0.75","0.7095674357039471","0.7493737610898583","0.7717755828016107","0.6075529632203723"
"Xanthine-Bostaurus","LR_EL_FP","0.05","500","rdkit_fp","MaxMin","0.75","0.6518525676973123","0.692410805382283","0.6983923710105698","0.5647545266990841"
"Xanthine-Bostaurus","LR_EL_FP","0.01","500","rdkit_fp","MaxMin","0.75","0.6401481027154879","0.6598464864303443","0.6956874394412275","0.564910382274892"
"Xanthine-Bostaurus","LR_EL_FP","0.005","500","rdkit_fp","MaxMin","0.75","0.6516042272070622","0.6667781140161464","0.7176159117451512","0.5704186558598894"
"Xanthine-Bostaurus","LR_EL_FP","1.0","10","cdk_fp","MaxMin","0.75","1.30200490970995","1.2645225775442919","1.3552409035988535","1.286251247986704"
"Xanthine-Bostaurus","LR_EL_FP","0.1","10","cdk_fp","MaxMin","0.75","0.7464034067634189","0.7826286512906953","0.8074483553397559","0.6491332136598053"
"Xanthine-Bostaurus","LR_EL_FP","0.05","10","cdk_fp","MaxMin","0.75","0.6851962820124746","0.7213626961958374","0.7194077568852353","0.6148183929563511"
"Xanthine-Bostaurus","LR_EL_FP","0.01","10","cdk_fp","MaxMin","0.75","0.6574698567280667","0.6706442324218661","0.7004086999378816","0.6013566378244521"
"Xanthine-Bostaurus","LR_EL_FP","0.005","10","cdk_fp","MaxMin","0.75","0.6642124499678337","0.6790754072867616","0.7046064776335811","0.6089554649831584"
"Xanthine-Bostaurus","LR_EL_FP","1.0","100","cdk_fp","MaxMin","0.75","1.3013950498033127","1.2931755753029974","1.349954161900497","1.2610554122064435"
"Xanthine-Bostaurus","LR_EL_FP","0.1","100","cdk_fp","MaxMin","0.75","0.7573743913390484","0.7970217028143135","0.8166433544656588","0.6584581167371729"
"Xanthine-Bostaurus","LR_EL_FP","0.05","100","cdk_fp","MaxMin","0.75","0.6965427262018458","0.7447045565582513","0.7456025935661409","0.5993210284811452"
"Xanthine-Bostaurus","LR_EL_FP","0.01","100","cdk_fp","MaxMin","0.75","0.6586196785264181","0.7084772286803116","0.7149938663658599","0.5523879405330829"
"Xanthine-Bostaurus","LR_EL_FP","0.005","100","cdk_fp","MaxMin","0.75","0.6722345729840428","0.7209471890627579","0.7190943690672652","0.5766621608221051"
"Xanthine-Bostaurus","LR_EL_FP","1.0","500","cdk_fp","MaxMin","0.75","1.3013950498033127","1.2931755753029974","1.349954161900497","1.2610554122064435"
"Xanthine-Bostaurus","LR_EL_FP","0.1","500","cdk_fp","MaxMin","0.75","0.7575421417428405","0.797123073042054","0.8167998238292682","0.6587035283571991"
"Xanthine-Bostaurus","LR_EL_FP","0.05","500","cdk_fp","MaxMin","0.75","0.696156950350859","0.7442966661230326","0.7440714200589696","0.6001027648705747"
"Xanthine-Bostaurus","LR_EL_FP","0.01","500","cdk_fp","MaxMin","0.75","0.6617041712281266","0.7226267702907266","0.7154425887650178","0.5470431546286356"
"Xanthine-Bostaurus","LR_EL_FP","0.005","500","cdk_fp","MaxMin","0.75","0.6744769692252398","0.7281684556241905","0.733730970810243","0.5615314812412858"
"Xanthine-Bostaurus","LR_EL_FP","1.0","10","rdkit_fp","Standard","0.75","1.2651253759024355","1.2820247511169984","1.3090865411426629","1.204264835447645"
"Xanthine-Bostaurus","LR_EL_FP","0.1","10","rdkit_fp","Standard","0.75","0.7025199287183942","0.7516237630856445","0.7390794379531823","0.6168565851163558"
"Xanthine-Bostaurus","LR_EL_FP","0.05","10","rdkit_fp","Standard","0.75","0.6683903710196301","0.7001885633785737","0.7056618422507457","0.5993207074295707"
"Xanthine-Bostaurus","LR_EL_FP","0.01","10","rdkit_fp","Standard","0.75","0.6630059341987725","0.6714724790511337","0.7049309532515294","0.6126143702936542"
"Xanthine-Bostaurus","LR_EL_FP","0.005","10","rdkit_fp","Standard","0.75","0.6766536820178954","0.6838500211131857","0.7224834563887486","0.6236275685517522"
"Xanthine-Bostaurus","LR_EL_FP","1.0","100","rdkit_fp","Standard","0.75","1.2776124500335413","1.274526915974867","1.3257881911677571","1.2325222429580003"
"Xanthine-Bostaurus","LR_EL_FP","0.1","100","rdkit_fp","Standard","0.75","0.709818770035243","0.7493957479021612","0.7721821970014487","0.6078783652021191"
"Xanthine-Bostaurus","LR_EL_FP","0.05","100","rdkit_fp","Standard","0.75","0.6517604507872039","0.6924470076499996","0.6981120108418227","0.5647223338697894"
"Xanthine-Bostaurus","LR_EL_FP","0.01","100","rdkit_fp","Standard","0.75","0.6356146592507937","0.6573303669484629","0.6907513122742964","0.5587622985296217"
"Xanthine-Bostaurus","LR_EL_FP","0.005","100","rdkit_fp","Standard","0.75","0.6444832379841653","0.6561595704336364","0.7042359695867909","0.5730541739320685"
