"NAME [String]","METHOD [String]","gamma [Double]","scalerType [String]","featuresColumn [String]","C [Double]","rmse [Double]","rmse_1 [Double]","rmse_2 [Double]","rmse_3 [Double]"
"Caco2","SVR_RBF_DESC","1.0E-4","Standard","rdkit_desc","0.01","0.8306727693769438","1.018851588963145","0.7398398043535602","0.7333269148141263"
"Caco2","SVR_RBF_DESC","0.001","Standard","rdkit_desc","0.01","0.8261749109968518","1.0137149347306433","0.7358286975383092","0.7289811007216032"
"Caco2","SVR_RBF_DESC","0.01","Standard","rdkit_desc","0.01","0.8203255496077096","1.0059801642546788","0.7316901500258141","0.7233063345426365"
"Caco2","SVR_RBF_DESC","0.1","Standard","rdkit_desc","0.01","0.8290313169346809","1.0157711651806771","0.7381270756255529","0.7331957099978129"
"Caco2","SVR_RBF_DESC","1.0","Standard","rdkit_desc","0.01","0.8299857755156385","1.0169730417445906","0.7390279275259857","0.7339563572763389"
"Caco2","SVR_RBF_DESC","1.0E-4","MaxMin","cdk_desc","0.01","0.8314559855051479","1.0196651564819177","0.740768858201729","0.733933941831797"
"Caco2","SVR_RBF_DESC","0.001","MaxMin","cdk_desc","0.01","0.8312265871411473","1.019432068430001","0.740529585662084","0.7337181073313568"
"Caco2","SVR_RBF_DESC","0.01","MaxMin","cdk_desc","0.01","0.8294937662979193","1.0173462690476074","0.7394034679216588","0.731731561924492"
"Caco2","SVR_RBF_DESC","0.1","MaxMin","cdk_desc","0.01","0.823203320771973","1.0095094343608562","0.7371894133645871","0.7229111145904757"
"Caco2","SVR_RBF_DESC","1.0","MaxMin","cdk_desc","0.01","0.8282786826272063","1.0144810405328257","0.7380372228662085","0.7323177844825844"
"Caco2","SVR_RBF_DESC","1.0E-4","Standard","cdk_desc","0.01","0.8308545730199143","1.018963929223667","0.7401946133607084","0.7334051764753674"
"Caco2","SVR_RBF_DESC","0.001","Standard","cdk_desc","0.01","0.8272688668152264","1.0143670585215625","0.7379848812619266","0.7294546606621898"
"Caco2","SVR_RBF_DESC","0.01","Standard","cdk_desc","0.01","0.822757941263245","1.0096775958602595","0.7348229865542204","0.7237732413752553"
"Caco2","SVR_RBF_DESC","0.1","Standard","cdk_desc","0.01","0.8293637746472206","1.0159988053935696","0.7386463497541678","0.7334461687939243"
"Caco2","SVR_RBF_DESC","1.0","Standard","cdk_desc","0.01","0.8299869272508622","1.0169733549619049","0.7390293047156571","0.7339581220750248"
"Caco2","SVR_RBF_DESC","1.0E-4","MaxMin","rdkit_desc","0.1","0.8311086103152915","1.019386753551648","0.7402913612398894","0.7336477161543368"
"Caco2","SVR_RBF_DESC","0.001","MaxMin","rdkit_desc","0.1","0.8278818451200061","1.0166844424200152","0.7360680022755002","0.7308930906645029"
"Caco2","SVR_RBF_DESC","0.01","MaxMin","rdkit_desc","0.1","0.8018982207202665","0.991635977405667","0.7072548801554142","0.7068038045997183"
"Caco2","SVR_RBF_DESC","0.1","MaxMin","rdkit_desc","0.1","0.7314157510867841","0.9126799389813655","0.6629093361063633","0.6186579781726238"
"Caco2","SVR_RBF_DESC","1.0","MaxMin","rdkit_desc","0.1","0.7986571348963857","0.9838001073566179","0.7139433331890819","0.6982279641434574"
"Caco2","SVR_RBF_DESC","1.0E-4","Standard","rdkit_desc","0.1","0.8234826070029785","1.0113231230262634","0.7314112371481021","0.7277134608345703"
"Caco2","SVR_RBF_DESC","0.001","Standard","rdkit_desc","0.1","0.7777175077457285","0.9613318367230685","0.6848487750402265","0.6869719114738903"
"Caco2","SVR_RBF_DESC","0.01","Standard","rdkit_desc","0.1","0.7318581874850384","0.8991468728618952","0.6603987317794567","0.6360289578137632"
"Caco2","SVR_RBF_DESC","0.1","Standard","rdkit_desc","0.1","0.8109946941575039","0.998329980189018","0.7199036070962476","0.7147504951872461"
"Caco2","SVR_RBF_DESC","1.0","Standard","rdkit_desc","0.1","0.8198159379656382","1.0078281244399503","0.7268638414346038","0.7247558480223605"
"Caco2","SVR_RBF_DESC","1.0E-4","MaxMin","cdk_desc","0.1","0.831217279779656","1.019429413203978","0.7405061012213843","0.7337163249136057"
"Caco2","SVR_RBF_DESC","0.001","MaxMin","cdk_desc","0.1","0.8289360137863446","1.0171006197907781","0.7381452130713329","0.7315622084969228"
"Caco2","SVR_RBF_DESC","0.01","MaxMin","cdk_desc","0.1","0.8078708345238256","0.9961138357283333","0.7154696832220205","0.712028984621123"
"Caco2","SVR_RBF_DESC","0.1","MaxMin","cdk_desc","0.1","0.7497270608243456","0.9252008628430073","0.6764355609344042","0.6475447586956256"
"Caco2","SVR_RBF_DESC","1.0","MaxMin","cdk_desc","0.1","0.805096073072273","0.9892130627417879","0.7187657592688721","0.707309397206159"
"Caco2","SVR_RBF_DESC","1.0E-4","Standard","cdk_desc","0.1","0.825258439674384","1.0124400310781236","0.7348688557094863","0.728466432235542"
"Caco2","SVR_RBF_DESC","0.001","Standard","cdk_desc","0.1","0.7863267048759709","0.9666935961877184","0.7013753128921348","0.6909112055480595"
"Caco2","SVR_RBF_DESC","0.01","Standard","cdk_desc","0.1","0.7532121963802026","0.9240440692762357","0.676835300734057","0.6587572191303153"
"Caco2","SVR_RBF_DESC","0.1","Standard","cdk_desc","0.1","0.8145292356906985","1.0006977536918304","0.7233279010159962","0.7195620523642686"
"Caco2","SVR_RBF_DESC","1.0","Standard","cdk_desc","0.1","0.8198150972434038","1.0078641938074662","0.7268080076719015","0.7247730902508439"
"Caco2","SVR_RBF_DESC","1.0E-4","MaxMin","rdkit_desc","1.0","0.8277688988653874","1.0166486148000478","0.7357945367408183","0.7308635450552964"
"Caco2","SVR_RBF_DESC","0.001","MaxMin","rdkit_desc","1.0","0.795398993445922","0.9882257459303982","0.693696904732861","0.7042743296745068"
"Caco2","SVR_RBF_DESC","0.01","MaxMin","rdkit_desc","1.0","0.6744782682278586","0.8392381188952951","0.6213737130911129","0.5628229726971677"
"Caco2","SVR_RBF_DESC","0.1","MaxMin","rdkit_desc","1.0","0.5597119262060756","0.6496728882765743","0.5567315908896181","0.4727312994520341"
"Caco2","SVR_RBF_DESC","1.0","MaxMin","rdkit_desc","1.0","0.6715847109180807","0.7823197901281996","0.625046318896322","0.6073880237297204"
"Caco2","SVR_RBF_DESC","1.0E-4","Standard","rdkit_desc","1.0","0.7600999595045757","0.9441630148123968","0.6644391942471616","0.6716976694541686"
"Caco2","SVR_RBF_DESC","0.001","Standard","rdkit_desc","1.0","0.631600013931264","0.7659705587861182","0.6045415482460174","0.5242879347616565"
"Caco2","SVR_RBF_DESC","0.01","Standard","rdkit_desc","1.0","0.555799173650145","0.630514443687041","0.5717158812436998","0.46516719601969414"
"Caco2","SVR_RBF_DESC","0.1","Standard","rdkit_desc","1.0","0.7186463718587245","0.8359723358365979","0.6527354666879527","0.6672313130516228"
"Caco2","SVR_RBF_DESC","1.0","Standard","rdkit_desc","1.0","0.7713091897105446","0.8929831593038763","0.6995426495449284","0.7214017602828291"
"Caco2","SVR_RBF_DESC","1.0E-4","MaxMin","cdk_desc","1.0","0.8288449147716584","1.0170741331393263","0.7379161013131241","0.731544509862525"
"Caco2","SVR_RBF_DESC","0.001","MaxMin","cdk_desc","1.0","0.8029159725811272","0.9933063452529959","0.7050012463965235","0.7104403260938623"
"Caco2","SVR_RBF_DESC","0.01","MaxMin","cdk_desc","1.0","0.6997065650610833","0.8762537116703557","0.6306035100924211","0.5922624734204734"
"Caco2","SVR_RBF_DESC","0.1","MaxMin","cdk_desc","1.0","0.602223893897334","0.7111559162719946","0.6039177485026065","0.4915980169174011"
"Caco2","SVR_RBF_DESC","1.0","MaxMin","cdk_desc","1.0","0.7003305499803097","0.831292953631244","0.6428954887251561","0.626803207584529"
"Caco2","SVR_RBF_DESC","1.0E-4","Standard","cdk_desc","1.0","0.773043065168292","0.9583627595889984","0.6797490210790389","0.681017414836839"
"Caco2","SVR_RBF_DESC","0.001","Standard","cdk_desc","1.0","0.640010011823957","0.7729030939301265","0.6047586355795929","0.5423683059621515"
"Caco2","SVR_RBF_DESC","0.01","Standard","cdk_desc","1.0","0.6044531081633663","0.6885383326866986","0.6164994184080614","0.5083215733953388"
"Caco2","SVR_RBF_DESC","0.1","Standard","cdk_desc","1.0","0.7438487107548492","0.8708718675200487","0.6714699680503531","0.6892042966941456"
"Caco2","SVR_RBF_DESC","1.0","Standard","cdk_desc","1.0","0.7713315728390944","0.8931503737104997","0.6995060317966857","0.7213383130100978"
"TB_MDR","SVR_RBF_DESC","1.0E-4","MaxMin","rdkit_desc","1.0E-4","0.7635372237938124","0.762551728190454","0.7869596569988585","0.7411002861921246"
"TB_MDR","SVR_RBF_DESC","0.001","MaxMin","rdkit_desc","1.0E-4","0.7635263631619414","0.7625429852136658","0.7869474378291078","0.7410886664430506"
"TB_MDR","SVR_RBF_DESC","0.01","MaxMin","rdkit_desc","1.0E-4","0.7634457207368586","0.762524186333758","0.786833192631438","0.7409797832453796"
"TB_MDR","SVR_RBF_DESC","0.1","MaxMin","rdkit_desc","1.0E-4","0.7627100114057618","0.7620506087153678","0.7856968585238454","0.740382566978072"
"TB_MDR","SVR_RBF_DESC","1.0","MaxMin","rdkit_desc","1.0E-4","0.763182977831203","0.7622757405217601","0.7864290192295892","0.7408441737422599"
"TB_MDR","SVR_RBF_DESC","1.0E-4","Standard","rdkit_desc","1.0E-4","0.7637043470387531","0.7626278030713501","0.7874298161638069","0.7410554218811023"
"TB_MDR","SVR_RBF_DESC","0.001","Standard","rdkit_desc","1.0E-4","0.7630619763979757","0.7623273945014198","0.7861344283704668","0.7407241063220401"
"TB_MDR","SVR_RBF_DESC","0.01","Standard","rdkit_desc","1.0E-4","0.7625643162516474","0.7618839195595337","0.7855373121389277","0.740271717056481"
"TB_MDR","SVR_RBF_DESC","0.1","Standard","rdkit_desc","1.0E-4","0.7634128423857104","0.7624682083085674","0.7867068794394625","0.7410634394091012"
"TB_MDR","SVR_RBF_DESC","1.0","Standard","rdkit_desc","1.0E-4","0.7634488609146244","0.7625028257878137","0.7867442340917358","0.7410995228643238"
"TB_MDR","SVR_RBF_DESC","1.0E-4","MaxMin","cdk_desc","1.0E-4","0.7634493984997118","0.7625038592311858","0.7867440138480024","0.7411003224199472"
"TB_MDR","SVR_RBF_DESC","0.001","MaxMin","cdk_desc","1.0E-4","0.7634356775984941","0.7624946267063544","0.7867233782106706","0.7410890278784574"
"TB_MDR","SVR_RBF_DESC","0.01","MaxMin","cdk_desc","1.0E-4","0.7633193318136836","0.7624430585072033","0.7865316216489462","0.7409833152849011"
"TB_MDR","SVR_RBF_DESC","0.1","MaxMin","cdk_desc","1.0E-4","0.7626463027266838","0.7619368128243125","0.785586646237755","0.7404154491179836"
"TB_MDR","SVR_RBF_DESC","1.0","MaxMin","cdk_desc","1.0E-4","0.7632098916450653","0.7622931963872803","0.7864682325353136","0.7408682460126019"
"TB_MDR","SVR_RBF_DESC","1.0E-4","Standard","cdk_desc","1.0E-4","0.7634344160667169","0.762579557424899","0.7866648120500765","0.7410588787251754"
"TB_MDR","SVR_RBF_DESC","0.001","Standard","cdk_desc","1.0E-4","0.7630337339359237","0.7622348996208074","0.7861127891192958","0.7407535130676677"
"TB_MDR","SVR_RBF_DESC","0.01","Standard","cdk_desc","1.0E-4","0.7626523856108366","0.7618450583489866","0.7857250050852854","0.7403870933982378"
"TB_MDR","SVR_RBF_DESC","0.1","Standard","cdk_desc","1.0E-4","0.7634280421561327","0.762481201556661","0.7867242209848135","0.7410787039269238"
"TB_MDR","SVR_RBF_DESC","1.0","Standard","cdk_desc","1.0E-4","0.7634507342016125","0.7625048146727375","0.7867461147610145","0.7411012731710852"
"TB_MDR","SVR_RBF_DESC","1.0E-4","MaxMin","rdkit_desc","0.001","0.7635262923050506","0.7625429317317792","0.7869473551137197","0.741088590069653"
"TB_MDR","SVR_RBF_DESC","0.001","MaxMin","rdkit_desc","0.001","0.7634390404377266","0.7625194088199871","0.7868252594062374","0.7409724530869554"
"TB_MDR","SVR_RBF_DESC","0.01","MaxMin","rdkit_desc","0.001","0.7623741437738462","0.7618279349387717","0.7854281595671102","0.7398663368156566"
"TB_MDR","SVR_RBF_DESC","0.1","MaxMin","rdkit_desc","0.001","0.7575622372292949","0.7569124012654164","0.7814138276553051","0.7343604827671633"
"TB_MDR","SVR_RBF_DESC","1.0","MaxMin","rdkit_desc","0.001","0.7608685313594746","0.7602862887099633","0.7838353243324514","0.7384839810360094"
"TB_MDR","SVR_RBF_DESC","1.0E-4","Standard","rdkit_desc","0.001","0.7629686681196812","0.7622736527670089","0.7859953993197112","0.7406369522723237"
"TB_MDR","SVR_RBF_DESC","0.001","Standard","rdkit_desc","0.001","0.7602521458029275","0.7594052102047312","0.7839511986567002","0.7374000285473514"
"TB_MDR","SVR_RBF_DESC","0.01","Standard","rdkit_desc","0.001","0.7563184703730964","0.7555698540425797","0.7800667100754632","0.7333188470012465"
"TB_MDR","SVR_RBF_DESC","0.1","Standard","rdkit_desc","0.001","0.7630705572729802","0.7621385482640431","0.7863523402404364","0.7407207833144611"
"TB_MDR","SVR_RBF_DESC","1.0","Standard","rdkit_desc","0.001","0.7634302216479939","0.7624842550160165","0.7867254419547159","0.7410809679732493"
"TB_MDR","SVR_RBF_DESC","1.0E-4","MaxMin","cdk_desc","0.001","0.7634355843706281","0.7624945743393209","0.7867232264056638","0.7410889523668996"
"TB_MDR","SVR_RBF_DESC","0.001","MaxMin","cdk_desc","0.001","0.7633099567256826","0.7624366827573256","0.7865171181598479","0.7409760692598742"
"TB_MDR","SVR_RBF_DESC","0.01","MaxMin","cdk_desc","0.001","0.762160330111799","0.7615812232805175","0.7849924684835216","0.739907298571358"
"TB_MDR","SVR_RBF_DESC","0.1","MaxMin","cdk_desc","0.001","0.7573606272971937","0.7563142425446715","0.7811303830295057","0.7346372563174038"
"TB_MDR","SVR_RBF_DESC","1.0","MaxMin","cdk_desc","0.001","0.7610497976446912","0.7604429448350388","0.783981049120871","0.7387253989781639"
"TB_MDR","SVR_RBF_DESC","1.0E-4","Standard","cdk_desc","0.001","0.762953774428837","0.7622525043446117","0.7859344257984299","0.7406743931434694"
"TB_MDR","SVR_RBF_DESC","0.001","Standard","cdk_desc","0.001","0.7601008265717987","0.7595252982416811","0.7831208234685471","0.7376563580051682"
"TB_MDR","SVR_RBF_DESC","0.01","Standard","cdk_desc","0.001","0.7572301131055021","0.7558117512115434","0.7815738635588727","0.7343047245460904"
"TB_MDR","SVR_RBF_DESC","0.1","Standard","cdk_desc","0.001","0.763222203478452","0.7622681829214474","0.7865254555951692","0.7408729719187397"
"TB_MDR","SVR_RBF_DESC","1.0","Standard","cdk_desc","0.001","0.7634489417413027","0.7625041297845826","0.7867442348068188","0.7410984606325068"
"TB_MDR","SVR_RBF_DESC","1.0E-4","MaxMin","rdkit_desc","0.01","0.7634383462387047","0.7625189149020911","0.7868244336073466","0.7409716902066764"
"TB_MDR","SVR_RBF_DESC","0.001","MaxMin","rdkit_desc","0.01","0.7622336725472886","0.7615181539339781","0.7853901255821151","0.7397927381257726"
"TB_MDR","SVR_RBF_DESC","0.01","MaxMin","rdkit_desc","0.01","0.7548239840040137","0.7537616867045679","0.7803136509453001","0.7303966143621728"
"TB_MDR","SVR_RBF_DESC","0.1","MaxMin","rdkit_desc","0.01","0.730168525336352","0.7309640528348842","0.7611251142388584","0.6984164089353134"
"TB_MDR","SVR_RBF_DESC","1.0","MaxMin","rdkit_desc","0.01","0.7436706351232957","0.7437070595003622","0.7688139471256805","0.7184908987438443"
"TB_MDR","SVR_RBF_DESC","1.0E-4","Standard","rdkit_desc","0.01","0.7598721611676016","0.7590573158395958","0.7838945541258571","0.7366646135373517"
"TB_MDR","SVR_RBF_DESC","0.001","Standard","rdkit_desc","0.01","0.7414675839441557","0.7414687707681256","0.768860249757627","0.7140737313067144"
"TB_MDR","SVR_RBF_DESC","0.01","Standard","rdkit_desc","0.01","0.7207695177249759","0.7211400869101254","0.7508412291749621","0.6903272370898401"
"TB_MDR","SVR_RBF_DESC","0.1","Standard","rdkit_desc","0.01","0.7599774272972671","0.7589063642689869","0.7837771451356766","0.737248772487138"
"TB_MDR","SVR_RBF_DESC","1.0","Standard","rdkit_desc","0.01","0.7631107075241133","0.7622931389076112","0.786193582294814","0.7408454013699146"
"TB_MDR","SVR_RBF_DESC","1.0E-4","MaxMin","cdk_desc","0.01","0.7633089799132473","0.7624360207951865","0.7865156038631842","0.7409753150813713"
"TB_MDR","SVR_RBF_DESC","0.001","MaxMin","cdk_desc","0.01","0.7620994171200265","0.761525425584851","0.7849382861421066","0.7398345396331217"
"TB_MDR","SVR_RBF_DESC","0.01","MaxMin","cdk_desc","0.01","0.7544641626523118","0.752816863439778","0.7798061518219288","0.7307694726952284"
"TB_MDR","SVR_RBF_DESC","0.1","MaxMin","cdk_desc","0.01","0.7254356008318092","0.7227455918884738","0.7550821948732066","0.6984790157337476"
"TB_MDR","SVR_RBF_DESC","1.0","MaxMin","cdk_desc","0.01","0.7444477865714111","0.7443928737745452","0.7687709506645874","0.7201795352751008"
"TB_MDR","SVR_RBF_DESC","1.0E-4","Standard","cdk_desc","0.01","0.7596890968278064","0.7589220763764954","0.7831781253503985","0.7369670887565251"
"TB_MDR","SVR_RBF_DESC","0.001","Standard","cdk_desc","0.01","0.7403868757837934","0.7384834019232689","0.7673698000736773","0.7153074253544338"
"TB_MDR","SVR_RBF_DESC","0.01","Standard","cdk_desc","0.01","0.7200425277206742","0.7160471689056578","0.7504142360709745","0.6936661781853906"
"TB_MDR","SVR_RBF_DESC","0.1","Standard","cdk_desc","0.01","0.7612795189660401","0.7601492175293221","0.7849383708305662","0.7387509685382321"
"TB_MDR","SVR_RBF_DESC","1.0","Standard","cdk_desc","0.01","0.763298207613517","0.7624904731630062","0.7863804002790334","0.7410237493985115"
"TB_MDR","SVR_RBF_DESC","1.0E-4","MaxMin","rdkit_desc","0.1","0.7622280534227034","0.7615129128080291","0.7853861611838377","0.739785086276243"
"TB_MDR","SVR_RBF_DESC","0.001","MaxMin","rdkit_desc","0.1","0.7543544605707043","0.7534508878105404","0.7796325438195983","0.7299799500819742"
"TB_MDR","SVR_RBF_DESC","0.01","MaxMin","rdkit_desc","0.1","0.724247911855774","0.7264519961507773","0.7590121948059494","0.687279544610595"
"TB_MDR","SVR_RBF_DESC","0.1","MaxMin","rdkit_desc","0.1","0.6756260714442299","0.6806614191956133","0.7244973771114316","0.621719418025645"
"TB_MDR","SVR_RBF_DESC","1.0","MaxMin","rdkit_desc","0.1","0.6708051562758297","0.6759768849147179","0.706793787341502","0.6296447965712694"
"TB_MDR","SVR_RBF_DESC","1.0E-4","Standard","rdkit_desc","0.1","0.7395034761602292","0.7396366040790102","0.7680521396734518","0.7108216847282254"
"TB_MDR","SVR_RBF_DESC","0.001","Standard","rdkit_desc","0.1","0.6982650061715804","0.7016886641071742","0.7421439122697362","0.6509624421378309"
"TB_MDR","SVR_RBF_DESC","0.01","Standard","rdkit_desc","0.1","0.6548811429382405","0.6603833705529355","0.6982929323400457","0.6059671259217402"
"TB_MDR","SVR_RBF_DESC","0.1","Standard","rdkit_desc","0.1","0.7361904049679197","0.7357708188735174","0.7625108343008931","0.7102895617293484"
"TB_MDR","SVR_RBF_DESC","1.0","Standard","rdkit_desc","0.1","0.7619335037778064","0.7615494588438142","0.7851086411739177","0.7391424113156875"
"TB_MDR","SVR_RBF_DESC","1.0E-4","MaxMin","cdk_desc","0.1","0.7620931083133167","0.7615196633058571","0.7849326885428426","0.7398269730912502"
"TB_MDR","SVR_RBF_DESC","0.001","MaxMin","cdk_desc","0.1","0.7540577275672029","0.7523598311956577","0.7795351502080544","0.7302782012978966"
"TB_MDR","SVR_RBF_DESC","0.01","MaxMin","cdk_desc","0.1","0.7169853303711159","0.7159848552976693","0.7486760634657916","0.6862950723498865"
"TB_MDR","SVR_RBF_DESC","0.1","MaxMin","cdk_desc","0.1","0.6653967020388739","0.6651974437597926","0.7024344249404951","0.6285582374163341"
"TB_MDR","SVR_RBF_DESC","1.0","MaxMin","cdk_desc","0.1","0.6698087989796028","0.6698224775023311","0.7025882809701512","0.6370156384663261"
"TB_MDR","SVR_RBF_DESC","1.0E-4","Standard","cdk_desc","0.1","0.7387431982412305","0.736163552951741","0.7677704495111475","0.7122955922608031"
"TB_MDR","SVR_RBF_DESC","0.001","Standard","cdk_desc","0.1","0.6871436238438356","0.6847393125466859","0.7263185086311493","0.650373050353672"
"TB_MDR","SVR_RBF_DESC","0.01","Standard","cdk_desc","0.1","0.6493080300713241","0.6497662157263752","0.6866073469403727","0.6115505275472244"
"TB_MDR","SVR_RBF_DESC","0.1","Standard","cdk_desc","0.1","0.7454859638915904","0.7435995519404118","0.7717334786606461","0.7211248610737132"
"TB_MDR","SVR_RBF_DESC","1.0","Standard","cdk_desc","0.1","0.7633514544384757","0.7629910172545489","0.7862971890374534","0.7407661570234249"
"TB_MDR","SVR_RBF_DESC","1.0E-4","MaxMin","rdkit_desc","1.0","0.7543403017989485","0.7535385602753133","0.7795618676905247","0.7299204774310076"
"TB_MDR","SVR_RBF_DESC","0.001","MaxMin","rdkit_desc","1.0","0.7239727519850226","0.7270461051076256","0.75843172381542","0.6864404270320225"
"TB_MDR","SVR_RBF_DESC","0.01","MaxMin","rdkit_desc","1.0","0.6834976704367944","0.6879283982114396","0.732498957877595","0.6300656552213487"
"TB_MDR","SVR_RBF_DESC","0.1","MaxMin","rdkit_desc","1.0","0.6377680355903858","0.6446915102506668","0.6891662952107865","0.5794463013097038"
"TB_MDR","SVR_RBF_DESC","1.0","MaxMin","rdkit_desc","1.0","0.603134730183082","0.6034786038182852","0.6395986663247931","0.5663269204061675"
"TB_MDR","SVR_RBF_DESC","1.0E-4","Standard","rdkit_desc","1.0","0.7000478511036202","0.704189862903492","0.744003080578146","0.651950609829223"
"TB_MDR","SVR_RBF_DESC","0.001","Standard","rdkit_desc","1.0","0.6649069253068639","0.6719215937090105","0.7142771359337191","0.6085220462778622"
"TB_MDR","SVR_RBF_DESC","0.01","Standard","rdkit_desc","1.0","0.6110322466944225","0.6184296551634332","0.6574448535693389","0.5572222313504954"
"TB_MDR","SVR_RBF_DESC","0.1","Standard","rdkit_desc","1.0","0.6710050019751675","0.671893986834587","0.6949390758071212","0.6461819432837944"
"TB_MDR","SVR_RBF_DESC","1.0","Standard","rdkit_desc","1.0","0.7527225964612628","0.7550853922600895","0.7698633873285756","0.7332190097951232"
"TB_MDR","SVR_RBF_DESC","1.0E-4","MaxMin","cdk_desc","1.0","0.7539826034116217","0.7523085936301234","0.7794195744101272","0.7302196421946147"
"TB_MDR","SVR_RBF_DESC","0.001","MaxMin","cdk_desc","1.0","0.7167239166327007","0.7166184091610938","0.748370121840259","0.6851832188967495"
"TB_MDR","SVR_RBF_DESC","0.01","MaxMin","cdk_desc","1.0","0.673500189092088","0.675449686862777","0.7095953349834756","0.6354555454300114"
"TB_MDR","SVR_RBF_DESC","0.1","MaxMin","cdk_desc","1.0","0.6265042902430825","0.6366681292804618","0.657314474497959","0.5855302669508266"
"TB_MDR","SVR_RBF_DESC","1.0","MaxMin","cdk_desc","1.0","0.5998660650633253","0.5964010958762871","0.6312939425089579","0.5719031568047309"
"TB_MDR","SVR_RBF_DESC","1.0E-4","Standard","cdk_desc","1.0","0.6882916757905312","0.6865811833524778","0.7279039359910023","0.6503899080281136"
"TB_MDR","SVR_RBF_DESC","0.001","Standard","cdk_desc","1.0","0.6522516082709852","0.6593510693112574","0.6855474772153565","0.6118562782863417"
"TB_MDR","SVR_RBF_DESC","0.01","Standard","cdk_desc","1.0","0.6092361232500568","0.6188318168986712","0.6374582202762862","0.5714183325752132"
"TB_MDR","SVR_RBF_DESC","0.1","Standard","cdk_desc","1.0","0.6857709889278131","0.6838854211264497","0.7085458833883589","0.6648816622686303"
"TB_MDR","SVR_RBF_DESC","1.0","Standard","cdk_desc","1.0","0.7590159416082104","0.76045215642335","0.776069288736209","0.7405263796650725"
"LogP","SVR_RBF_DESC","1.0E-4","MaxMin","rdkit_desc","1.0E-4","1.845232915610431","1.7590392532552488","1.8596987765008186","1.9169607170752252"
"LogP","SVR_RBF_DESC","0.001","MaxMin","rdkit_desc","1.0E-4","1.8452021946947","1.7590102035107935","1.8596650753654618","1.9169313052078443"
"LogP","SVR_RBF_DESC","0.01","MaxMin","rdkit_desc","1.0E-4","1.8449099840921466","1.7587327255018717","1.8593456706273637","1.9166515561472046"
"LogP","SVR_RBF_DESC","0.1","MaxMin","rdkit_desc","1.0E-4","1.8430708033925638","1.7569252330706377","1.8574026288158334","1.91488454829122"
"LogP","SVR_RBF_DESC","1.0","MaxMin","rdkit_desc","1.0E-4","1.8432063220165522","1.7569431941806624","1.857710092539246","1.9149656793297483"
"LogP","SVR_RBF_DESC","1.0E-4","Standard","rdkit_desc","1.0E-4","1.8449883512004686","1.7588579868075473","1.859324748934953","1.9167823178589056"
"LogP","SVR_RBF_DESC","0.001","Standard","rdkit_desc","1.0E-4","1.8437586490446816","1.7575901219760015","1.8581211586876134","1.9155646664704302"
"LogP","SVR_RBF_DESC","0.01","Standard","rdkit_desc","1.0E-4","1.8423235019811097","1.7560679198727016","1.85673590217112","1.9141666838995075"
"LogP","SVR_RBF_DESC","0.1","Standard","rdkit_desc","1.0E-4","1.8449838613621823","1.7587865549580792","1.8593722657672713","1.9167927633611959"
"LogP","SVR_RBF_DESC","1.0","Standard","rdkit_desc","1.0E-4","1.8451405768543923","1.758951274928182","1.8595181124587103","1.9169523431762838"
"LogP","SVR_RBF_DESC","1.0E-4","MaxMin","cdk_desc","1.0E-4","1.8451168127612545","1.758960676632282","1.859524836132852","1.916864925518629"
"LogP","SVR_RBF_DESC","0.001","MaxMin","cdk_desc","1.0E-4","1.845086041895038","1.7589303921135684","1.859490116473061","1.9168376170984858"
"LogP","SVR_RBF_DESC","0.01","MaxMin","cdk_desc","1.0E-4","1.8448506337247712","1.7586423048699145","1.8593317730166843","1.9165778232877144"
"LogP","SVR_RBF_DESC","0.1","MaxMin","cdk_desc","1.0E-4","1.843055260381001","1.7568470682836297","1.857373329181642","1.9149453836777315"
"LogP","SVR_RBF_DESC","1.0","MaxMin","cdk_desc","1.0E-4","1.843724645965911","1.757545719340261","1.8581143697739786","1.9155138487834933"
"LogP","SVR_RBF_DESC","1.0E-4","Standard","cdk_desc","1.0E-4","1.845033701134639","1.7587914672279499","1.8595112529995184","1.9167983831764481"
"LogP","SVR_RBF_DESC","0.001","Standard","cdk_desc","1.0E-4","1.8438907218243739","1.757656322923344","1.8582905766171292","1.9157252659326482"
"LogP","SVR_RBF_DESC","0.01","Standard","cdk_desc","1.0E-4","1.8429785015252627","1.7567492875121258","1.8573653756933648","1.9148208413702972"
"LogP","SVR_RBF_DESC","0.1","Standard","cdk_desc","1.0E-4","1.8450511637745344","1.7588596193124968","1.8594299722837229","1.9168638997273837"
"LogP","SVR_RBF_DESC","1.0","Standard","cdk_desc","1.0E-4","1.8451470987286565","1.7589578555991192","1.8595238131376015","1.916959627449249"
"LogP","SVR_RBF_DESC","1.0E-4","MaxMin","rdkit_desc","0.001","1.8452020376343503","1.7590100677104532","1.8596648906272912","1.9169311545653065"
"LogP","SVR_RBF_DESC","0.001","MaxMin","rdkit_desc","0.001","1.8448948463804182","1.7587195907719944","1.859327898559632","1.9166370498096283"
"LogP","SVR_RBF_DESC","0.01","MaxMin","rdkit_desc","0.001","1.8419743699467663","1.7559467104027913","1.8561355703440992","1.9138408290934081"
"LogP","SVR_RBF_DESC","0.1","MaxMin","rdkit_desc","0.001","1.8237190181114944","1.7380934005849542","1.8368134916634566","1.8962501620860728"
"LogP","SVR_RBF_DESC","1.0","MaxMin","rdkit_desc","0.001","1.825575834879836","1.7384635919005746","1.8409796552245161","1.8972842575144178"
