"NAME [String]","METHOD [String]","gamma [Double]","foldSize [Int]","featuresColumn [String]","scalerType [String]","C [Double]","rmse [Double]","rmse_1 [Double]","rmse_2 [Double]","rmse_3 [Double]"
"LogP","SVR_RBF_FP","0.01","1000","rdkit_fp","Standard","1.0","1.6856803341518118","1.6686500935136976","1.6701724297809863","1.7182184791607518"
"LogP","SVR_RBF_FP","0.1","1000","rdkit_fp","Standard","1.0","1.8126798089518943","1.8128083367485288","1.7911046513610178","1.8341264387461365"
"LogP","SVR_RBF_FP","1.0","1000","rdkit_fp","Standard","1.0","1.8256112877537494","1.8270470341432248","1.802895944638865","1.8468908844791583"
"LogP","SVR_RBF_FP","1.0E-4","1500","rdkit_fp","Standard","1.0","1.3377905693774526","1.3689851122555903","1.3051770585326719","1.3392095373440958"
"LogP","SVR_RBF_FP","0.001","1500","rdkit_fp","Standard","1.0","1.2055943032896053","1.1445586858780255","1.2152674229276035","1.2569568010631869"
"LogP","SVR_RBF_FP","0.01","1500","rdkit_fp","Standard","1.0","1.7298853712001458","1.7217746694615719","1.7072085917450206","1.7606728523938455"
"LogP","SVR_RBF_FP","0.1","1500","rdkit_fp","Standard","1.0","1.8097617314516565","1.8055372955816666","1.7906790629879428","1.8330688357853597"
"LogP","SVR_RBF_FP","1.0","1500","rdkit_fp","Standard","1.0","1.8252490814709346","1.8259604986506421","1.802888298632981","1.846898447129181"
"LogP","SVR_RBF_FP","1.0E-4","2000","rdkit_fp","Standard","1.0","1.3365380157352709","1.3465252366074307","1.318190601570466","1.3448982090279156"
"LogP","SVR_RBF_FP","0.001","2000","rdkit_fp","Standard","1.0","1.30175404341589","1.2218635079554925","1.3135516663984397","1.369846955893738"
"LogP","SVR_RBF_FP","0.01","2000","rdkit_fp","Standard","1.0","1.7430898982334149","1.7183506778350586","1.7324088469482715","1.7785101699169146"
"LogP","SVR_RBF_FP","0.1","2000","rdkit_fp","Standard","1.0","1.8135172920019815","1.8146077016247915","1.7916731049709693","1.8342710694101838"
"LogP","SVR_RBF_FP","1.0","2000","rdkit_fp","Standard","1.0","1.8256259032910045","1.8270826847228403","1.8028997386936674","1.8468952864565065"
"LogP","SVR_RBF_FP","1.0E-4","1000","cdk_fp","Standard","1.0","1.35107669350764","1.3716137773857784","1.3331060576619267","1.348510245475215"
"LogP","SVR_RBF_FP","0.001","1000","cdk_fp","Standard","1.0","1.0604215024260906","0.9803430854494021","1.0800401816192124","1.1208812402096568"
"LogP","SVR_RBF_FP","0.01","1000","cdk_fp","Standard","1.0","1.6719818860124611","1.650293240218395","1.66277395260803","1.7028784652109579"
"LogP","SVR_RBF_FP","0.1","1000","cdk_fp","Standard","1.0","1.80092177030635","1.7987270629176964","1.783040464043883","1.8209977839574707"
"LogP","SVR_RBF_FP","1.0","1000","cdk_fp","Standard","1.0","1.8174640850139838","1.819656657361587","1.797250458918269","1.8354851387620958"
"LogP","SVR_RBF_FP","1.0E-4","1500","cdk_fp","Standard","1.0","1.3238930869924272","1.3368195391515418","1.2859460834930372","1.3489136383327025"
"LogP","SVR_RBF_FP","0.001","1500","cdk_fp","Standard","1.0","1.197471739422151","1.0999913906759595","1.2156393654995823","1.276784462090911"
"LogP","SVR_RBF_FP","0.01","1500","cdk_fp","Standard","1.0","1.720439518063732","1.7051382734663185","1.7093330511823417","1.7468472295425357"
"LogP","SVR_RBF_FP","0.1","1500","cdk_fp","Standard","1.0","1.8035571696264967","1.8046354319414912","1.7841544773837879","1.821881599554211"
"LogP","SVR_RBF_FP","1.0","1500","cdk_fp","Standard","1.0","1.8176540911009489","1.8201990364542282","1.797310432800755","1.8354528040478633"
"LogP","SVR_RBF_FP","1.0E-4","2000","cdk_fp","Standard","1.0","1.3328929785630121","1.342932121059986","1.3124795677719168","1.3432672468571338"
"LogP","SVR_RBF_FP","0.001","2000","cdk_fp","Standard","1.0","1.310610111938706","1.2298706591990094","1.323726768069598","1.3782329085475102"
"LogP","SVR_RBF_FP","0.01","2000","cdk_fp","Standard","1.0","1.730530002882196","1.7071951859392784","1.721342235157808","1.7630525875495018"
"LogP","SVR_RBF_FP","0.1","2000","cdk_fp","Standard","1.0","1.8036100239133759","1.8018492695273642","1.7857510022046263","1.8232298000081362"
"LogP","SVR_RBF_FP","1.0","2000","cdk_fp","Standard","1.0","1.8174910814365184","1.8197042078304033","1.7972724641763218","1.8354965723028296"
"LogP","SVR_RBF_FP","1.0E-4","1000","rdkit_fp","MaxMin","10.0","1.7583652897949011","1.7611901296496948","1.735820705043871","1.7780850346911372"
"LogP","SVR_RBF_FP","0.001","1000","rdkit_fp","MaxMin","10.0","1.2880218090733349","1.329208985383761","1.2509772550064429","1.2838791868298005"
"LogP","SVR_RBF_FP","0.01","1000","rdkit_fp","MaxMin","10.0","0.7140587818338243","0.7269618050355433","0.6903882441844584","0.7248262962814709"
"LogP","SVR_RBF_FP","0.1","1000","rdkit_fp","MaxMin","10.0","0.760192309206858","0.7040767000261648","0.7790174216580207","0.7974828059363885"
"LogP","SVR_RBF_FP","1.0","1000","rdkit_fp","MaxMin","10.0","1.483571129443973","1.4331297569748112","1.4813782627274041","1.5362053686297035"
"LogP","SVR_RBF_FP","1.0E-4","1500","rdkit_fp","MaxMin","10.0","1.7554414287016489","1.7615759455655176","1.7321045029365982","1.7726438376028306"
"LogP","SVR_RBF_FP","0.001","1500","rdkit_fp","MaxMin","10.0","1.2759176875691334","1.3393652822371438","1.2317534868352595","1.2566342936349968"
"LogP","SVR_RBF_FP","0.01","1500","rdkit_fp","MaxMin","10.0","0.7099554218423455","0.7560446154533961","0.6525633531085102","0.7212582969651306"
"LogP","SVR_RBF_FP","0.1","1500","rdkit_fp","MaxMin","10.0","0.7930640515899888","0.7329295964523167","0.8155399775226518","0.8307225807949976"
"LogP","SVR_RBF_FP","1.0","1500","rdkit_fp","MaxMin","10.0","1.5307542874630407","1.4757004695159357","1.5450791021893657","1.57148329068382"
"LogP","SVR_RBF_FP","1.0E-4","2000","rdkit_fp","MaxMin","10.0","1.7522579881961082","1.7560623938012028","1.7292975193302966","1.771414051456825"
"LogP","SVR_RBF_FP","0.001","2000","rdkit_fp","MaxMin","10.0","1.2598902866881392","1.3090407437373621","1.220610193768962","1.2500199225580928"
"LogP","SVR_RBF_FP","0.01","2000","rdkit_fp","MaxMin","10.0","0.6907271132530349","0.693349947750756","0.6666523934196197","0.7121789985887291"
"LogP","SVR_RBF_FP","0.1","2000","rdkit_fp","MaxMin","10.0","0.8052804081358137","0.7424929051269018","0.8275908710103056","0.8457574482702337"
"LogP","SVR_RBF_FP","1.0","2000","rdkit_fp","MaxMin","10.0","1.559648786306015","1.5126192632465572","1.5582829625308399","1.6080441331406474"
"LogP","SVR_RBF_FP","1.0E-4","1000","cdk_fp","MaxMin","10.0","1.7589358209539725","1.7642285427523792","1.7417231121849768","1.770855807924562"
"LogP","SVR_RBF_FP","0.001","1000","cdk_fp","MaxMin","10.0","1.2801391040163344","1.332166845384479","1.2631442110387059","1.2451062556258183"
"LogP","SVR_RBF_FP","0.01","1000","cdk_fp","MaxMin","10.0","0.7064975894726767","0.7331573002527926","0.6719882173564934","0.7143472508087443"
"LogP","SVR_RBF_FP","0.1","1000","cdk_fp","MaxMin","10.0","0.7515595201652703","0.6600965783572442","0.7771972067139593","0.8173847754246075"
"LogP","SVR_RBF_FP","1.0","1000","cdk_fp","MaxMin","10.0","1.4433023949889903","1.3664695172617116","1.4647511029699045","1.4986865647353547"
"LogP","SVR_RBF_FP","1.0E-4","1500","cdk_fp","MaxMin","10.0","1.7530678392928951","1.7560344756314499","1.7347923207505724","1.7683767214966626"
"LogP","SVR_RBF_FP","0.001","1500","cdk_fp","MaxMin","10.0","1.2532370997424118","1.29481328207406","1.2360477965832188","1.2288502205699567"
"LogP","SVR_RBF_FP","0.01","1500","cdk_fp","MaxMin","10.0","0.7019534421564564","0.7037289105835295","0.6637897185702967","0.7383416973155429"
"LogP","SVR_RBF_FP","0.1","1500","cdk_fp","MaxMin","10.0","0.784127089799899","0.6817455433008222","0.8049591720735182","0.8656765540253567"
"LogP","SVR_RBF_FP","1.0","1500","cdk_fp","MaxMin","10.0","1.508378460489654","1.4467969696528635","1.5286313052242662","1.5497071065918318"
"LogP","SVR_RBF_FP","1.0E-4","2000","cdk_fp","MaxMin","10.0","1.7518173715219785","1.7585842503112648","1.7321158723953196","1.7647519918593515"
"LogP","SVR_RBF_FP","0.001","2000","cdk_fp","MaxMin","10.0","1.2487478505878806","1.3103674349527492","1.2181860010196448","1.2176901157912483"
"LogP","SVR_RBF_FP","0.01","2000","cdk_fp","MaxMin","10.0","0.6952981193604008","0.70782844950916","0.660265666927944","0.7178002416440981"
"LogP","SVR_RBF_FP","0.1","2000","cdk_fp","MaxMin","10.0","0.8146903406416611","0.7158309840656253","0.8404326102006958","0.8878074276586623"
"LogP","SVR_RBF_FP","1.0","2000","cdk_fp","MaxMin","10.0","1.5290550708170059","1.4571477087494762","1.5523957994790973","1.5776217042224434"
"LogP","SVR_RBF_FP","1.0E-4","1000","rdkit_fp","Standard","10.0","0.75837870668698","0.7495603273398648","0.7516915888380762","0.7738842038829993"
"LogP","SVR_RBF_FP","0.001","1000","rdkit_fp","Standard","10.0","0.9009012412259431","0.8042754463075634","0.9476741007046716","0.950754176665594"
"LogP","SVR_RBF_FP","0.01","1000","rdkit_fp","Standard","10.0","1.609960889619039","1.5782399454000615","1.5924788275615938","1.6591638958954613"
"LogP","SVR_RBF_FP","0.1","1000","rdkit_fp","Standard","10.0","1.7860563870553934","1.7784783573956688","1.7649339141638392","1.8147568896066721"
"LogP","SVR_RBF_FP","1.0","1000","rdkit_fp","Standard","10.0","1.8115099046472027","1.8117319280886361","1.787973438716436","1.834824347136536"
"LogP","SVR_RBF_FP","1.0E-4","1500","rdkit_fp","Standard","10.0","0.7805732769719923","0.7775659497398072","0.7518826348314591","0.8122712463447105"
"LogP","SVR_RBF_FP","0.001","1500","rdkit_fp","Standard","10.0","1.0427008260743653","0.9532594431785286","1.0751479891329883","1.0996950459115789"
"LogP","SVR_RBF_FP","0.01","1500","rdkit_fp","Standard","10.0","1.6622266332042968","1.6280763787796475","1.641416014874332","1.717187505958911"
"LogP","SVR_RBF_FP","0.1","1500","rdkit_fp","Standard","10.0","1.7799200808126259","1.7644640487917191","1.7642742225245873","1.8110219711215718"
"LogP","SVR_RBF_FP","1.0","1500","rdkit_fp","Standard","10.0","1.8105275907792242","1.8087934964473784","1.7879556765656686","1.8348335993246259"
"LogP","SVR_RBF_FP","1.0E-4","2000","rdkit_fp","Standard","10.0","0.7680703486157507","0.73221078532668","0.7677783411813598","0.8042219193392125"
"LogP","SVR_RBF_FP","0.001","2000","rdkit_fp","Standard","10.0","1.1426494886524439","1.0303170327792561","1.1764766573713823","1.2211547758066934"
"LogP","SVR_RBF_FP","0.01","2000","rdkit_fp","Standard","10.0","1.688792013069704","1.6434099775006106","1.673347830587428","1.7496182311210733"
"LogP","SVR_RBF_FP","0.1","2000","rdkit_fp","Standard","10.0","1.787989831825776","1.782914151165459","1.7659517374738443","1.8151036068380255"
"LogP","SVR_RBF_FP","1.0","2000","rdkit_fp","Standard","10.0","1.8115420438149072","1.8118078645317743","1.7879852151751499","1.8348330517377978"
"LogP","SVR_RBF_FP","1.0E-4","1000","cdk_fp","Standard","10.0","0.7526311580061887","0.7573706569606318","0.7402944857332773","0.7602283313246573"
"LogP","SVR_RBF_FP","0.001","1000","cdk_fp","Standard","10.0","0.9016503702081581","0.7733866457243833","0.9456870239771132","0.9858774409229779"
"LogP","SVR_RBF_FP","0.01","1000","cdk_fp","Standard","10.0","1.5849194043424266","1.536363941138876","1.5770969761403681","1.6412972957480356"
"LogP","SVR_RBF_FP","0.1","1000","cdk_fp","Standard","10.0","1.7686407421643848","1.7579648465693747","1.7531160865248336","1.7948412933989466"
"LogP","SVR_RBF_FP","1.0","1000","cdk_fp","Standard","10.0","1.7995171657425484","1.7999362464714903","1.7815189691802658","1.8170962815758889"
"LogP","SVR_RBF_FP","1.0E-4","1500","cdk_fp","Standard","10.0","0.7723793532524762","0.7235979547910838","0.7535390885673626","0.8400010163989823"
"LogP","SVR_RBF_FP","0.001","1500","cdk_fp","Standard","10.0","1.0397828189379885","0.8978066604456555","1.0926912195777607","1.1288505767905492"
"LogP","SVR_RBF_FP","0.01","1500","cdk_fp","Standard","10.0","1.6435139302911257","1.5964007743296826","1.6411749954262933","1.692966021117401"
"LogP","SVR_RBF_FP","0.1","1500","cdk_fp","Standard","10.0","1.7748199215181353","1.769589418731732","1.7587575187351767","1.7961128270874973"
"LogP","SVR_RBF_FP","1.0","1500","cdk_fp","Standard","10.0","1.8003696946830088","1.802405494834506","1.7816523410857987","1.8170512481287215"
"LogP","SVR_RBF_FP","1.0E-4","2000","cdk_fp","Standard","10.0","0.795901909662407","0.7582526538649655","0.786289850420962","0.8431632247012939"
"LogP","SVR_RBF_FP","0.001","2000","cdk_fp","Standard","10.0","1.1418902418007084","1.0030538451991986","1.1821990373651436","1.2404178428377828"
"LogP","SVR_RBF_FP","0.01","2000","cdk_fp","Standard","10.0","1.6645619676255883","1.616629768800355","1.6556663553400752","1.7213897787363348"
"LogP","SVR_RBF_FP","0.1","2000","cdk_fp","Standard","10.0","1.7727562977589433","1.7616098704415086","1.7600192900073963","1.796639732827925"
"LogP","SVR_RBF_FP","1.0","2000","cdk_fp","Standard","10.0","1.799591497403916","1.800067576146127","1.7815777382154179","1.817129177850203"
"MalariaNovartis","SVR_RBF_FP","1.0E-4","1000","rdkit_fp","MaxMin","0.001","0.6262302894090225","0.629989949830469","0.6267546804289693","0.621946237967629"
"MalariaNovartis","SVR_RBF_FP","0.001","1000","rdkit_fp","MaxMin","0.001","0.6261450660495382","0.6298954023947547","0.626664007793616","0.6218757879602441"
"MalariaNovartis","SVR_RBF_FP","0.01","1000","rdkit_fp","MaxMin","0.001","0.6254796159962003","0.6292449444069674","0.6259903252247664","0.6212035783568672"
"MalariaNovartis","SVR_RBF_FP","0.1","1000","rdkit_fp","MaxMin","0.001","0.6233615953229953","0.6271593848285858","0.6238767310654086","0.6190486700749913"
"MalariaNovartis","SVR_RBF_FP","1.0","1000","rdkit_fp","MaxMin","0.001","0.6258810318648044","0.6297281722486383","0.6263154693094103","0.6215994540363649"
"MalariaNovartis","SVR_RBF_FP","1.0E-4","1500","rdkit_fp","MaxMin","0.001","0.6262435578432332","0.6300340484368282","0.6267539085389775","0.6219427165538939"
"MalariaNovartis","SVR_RBF_FP","0.001","1500","rdkit_fp","MaxMin","0.001","0.626142353480339","0.6299289839482441","0.6266565822491412","0.6218414942436317"
"MalariaNovartis","SVR_RBF_FP","0.01","1500","rdkit_fp","MaxMin","0.001","0.6253033870986274","0.6290441362740945","0.6259403309637578","0.6209256940580301"
"MalariaNovartis","SVR_RBF_FP","0.1","1500","rdkit_fp","MaxMin","0.001","0.6236378095247952","0.6273868829868486","0.6243105221857123","0.6192160234018248"
"MalariaNovartis","SVR_RBF_FP","1.0","1500","rdkit_fp","MaxMin","0.001","0.6259551020966544","0.629783494289905","0.6263904536696727","0.6216913583303854"
"MalariaNovartis","SVR_RBF_FP","1.0E-4","2000","rdkit_fp","MaxMin","0.001","0.626208189620333","0.6299859217783694","0.6267522913861567","0.621886355696473"
"MalariaNovartis","SVR_RBF_FP","0.001","2000","rdkit_fp","MaxMin","0.001","0.6261251548464751","0.6299322630521665","0.6266407636530451","0.6218024378342135"
"MalariaNovartis","SVR_RBF_FP","0.01","2000","rdkit_fp","MaxMin","0.001","0.6252343602875924","0.6289793351165389","0.625780107776896","0.6209436379693425"
"MalariaNovartis","SVR_RBF_FP","0.1","2000","rdkit_fp","MaxMin","0.001","0.6238245866544156","0.627487761752315","0.62445858820849","0.6195274100024419"
"MalariaNovartis","SVR_RBF_FP","1.0","2000","rdkit_fp","MaxMin","0.001","0.6259828945018436","0.6298210762928891","0.626423715922424","0.6217038912902179"
"MalariaNovartis","SVR_RBF_FP","1.0E-4","1000","cdk_fp","MaxMin","0.001","0.6262582734412168","0.6300802916876732","0.6267605043394103","0.6219340242965667"
"MalariaNovartis","SVR_RBF_FP","0.001","1000","cdk_fp","MaxMin","0.001","0.6261552979873533","0.6299193905696492","0.6266867478446535","0.6218597555477569"
"MalariaNovartis","SVR_RBF_FP","0.01","1000","cdk_fp","MaxMin","0.001","0.6255263328673705","0.6293458395485758","0.6261083145347094","0.6211248445188264"
"MalariaNovartis","SVR_RBF_FP","0.1","1000","cdk_fp","MaxMin","0.001","0.6235304895562721","0.6273760340804347","0.6241833751381466","0.619032059450235"
"MalariaNovartis","SVR_RBF_FP","1.0","1000","cdk_fp","MaxMin","0.001","0.6258972827011973","0.6297415377786703","0.626318009762265","0.6216323005626566"
"MalariaNovartis","SVR_RBF_FP","1.0E-4","1500","cdk_fp","MaxMin","0.001","0.6262564234958016","0.6300794150579537","0.6267572901015201","0.6219325653279311"
"MalariaNovartis","SVR_RBF_FP","0.001","1500","cdk_fp","MaxMin","0.001","0.6261399446972229","0.6299186488698811","0.6266555493033108","0.6218456359184769"
"MalariaNovartis","SVR_RBF_FP","0.01","1500","cdk_fp","MaxMin","0.001","0.6253365493001192","0.6291505788328572","0.6258315604471022","0.6210275086203982"
"MalariaNovartis","SVR_RBF_FP","0.1","1500","cdk_fp","MaxMin","0.001","0.6237254987669921","0.6276052347821361","0.6241879014971355","0.6193833600217047"
"MalariaNovartis","SVR_RBF_FP","1.0","1500","cdk_fp","MaxMin","0.001","0.6259546947553059","0.6298073298037595","0.6263740074630655","0.6216827469990928"
"MalariaNovartis","SVR_RBF_FP","1.0E-4","2000","cdk_fp","MaxMin","0.001","0.6262330335407338","0.6300768193227032","0.6267555098157203","0.621866771483778"
"MalariaNovartis","SVR_RBF_FP","0.001","2000","cdk_fp","MaxMin","0.001","0.6261255919849722","0.6299652247577571","0.6266382752124232","0.6217732759847363"
"MalariaNovartis","SVR_RBF_FP","0.01","2000","cdk_fp","MaxMin","0.001","0.6252519932859885","0.6290856057482624","0.6257108194888895","0.6209595546208135"
"MalariaNovartis","SVR_RBF_FP","0.1","2000","cdk_fp","MaxMin","0.001","0.6238998458642561","0.6276470382869368","0.6243303187873026","0.6197221805185289"
"MalariaNovartis","SVR_RBF_FP","1.0","2000","cdk_fp","MaxMin","0.001","0.625992189576824","0.6298473523444641","0.6264096285385902","0.6217195878474175"
"MalariaNovartis","SVR_RBF_FP","1.0E-4","1000","rdkit_fp","Standard","0.001","0.6255879954444231","0.6293645225811357","0.6260535892124871","0.6213458745396462"
"MalariaNovartis","SVR_RBF_FP","0.001","1000","rdkit_fp","Standard","0.001","0.6240390150043292","0.627706044619824","0.6245574347174653","0.6198535656756984"
"MalariaNovartis","SVR_RBF_FP","0.01","1000","rdkit_fp","Standard","0.001","0.6259354129090549","0.629770482758229","0.6263643429516885","0.6216714130172469"
"MalariaNovartis","SVR_RBF_FP","0.1","1000","rdkit_fp","Standard","0.001","0.6260486907350332","0.6298997160532546","0.6264676296323564","0.6217787265194891"
"MalariaNovartis","SVR_RBF_FP","1.0","1000","rdkit_fp","Standard","0.001","0.6260514145315228","0.6299023503892337","0.6264699275338311","0.6217819656715037"
"MalariaNovartis","SVR_RBF_FP","1.0E-4","1500","rdkit_fp","Standard","0.001","0.6253998471199914","0.6291873546566533","0.6259234148481875","0.6210887718551336"
"MalariaNovartis","SVR_RBF_FP","0.001","1500","rdkit_fp","Standard","0.001","0.6242467449895522","0.6279020639064573","0.6247539307257309","0.6200842403364686"
"MalariaNovartis","SVR_RBF_FP","0.01","1500","rdkit_fp","Standard","0.001","0.6259892009777331","0.629822929088153","0.6264144967879663","0.6217301770570801"
"MalariaNovartis","SVR_RBF_FP","0.1","1500","rdkit_fp","Standard","0.001","0.626048919194304","0.6298995592502089","0.6264682034471843","0.6217789948855188"
"MalariaNovartis","SVR_RBF_FP","1.0","1500","rdkit_fp","Standard","0.001","0.626051450245451","0.6299023431478249","0.6264700370230118","0.621781970565516"
"MalariaNovartis","SVR_RBF_FP","1.0E-4","2000","rdkit_fp","Standard","0.001","0.6252907962886767","0.6290280041763352","0.6258007612296187","0.621043623460076"
"MalariaNovartis","SVR_RBF_FP","0.001","2000","rdkit_fp","Standard","0.001","0.6245390350180161","0.6282255294879234","0.6250419657171561","0.620349609848969"
"MalariaNovartis","SVR_RBF_FP","0.01","2000","rdkit_fp","Standard","0.001","0.6260145676954867","0.629860710193329","0.6264351169689965","0.6217478759241346"
"MalariaNovartis","SVR_RBF_FP","0.1","2000","rdkit_fp","Standard","0.001","0.6260488278257849","0.6298999810960622","0.6264676874374606","0.621778814943832"
"MalariaNovartis","SVR_RBF_FP","1.0","2000","rdkit_fp","Standard","0.001","0.6260514230763082","0.6299023559475058","0.6264699385728761","0.6217819747085428"
"MalariaNovartis","SVR_RBF_FP","1.0E-4","1000","cdk_fp","Standard","0.001","0.6256225167645654","0.6293989964692902","0.6261363605163635","0.6213321933080425"
"MalariaNovartis","SVR_RBF_FP","0.001","1000","cdk_fp","Standard","0.001","0.6241255123374017","0.6278079382810365","0.6246502661439621","0.6199183325872063"
"MalariaNovartis","SVR_RBF_FP","0.01","1000","cdk_fp","Standard","0.001","0.6259344043701689","0.6297640869464838","0.6263694166668655","0.6216697094971573"
"MalariaNovartis","SVR_RBF_FP","0.1","1000","cdk_fp","Standard","0.001","0.6260512283174964","0.6299017260503456","0.626470041634101","0.6217819172680424"
"MalariaNovartis","SVR_RBF_FP","1.0","1000","cdk_fp","Standard","0.001","0.626051834349561","0.6299025117627564","0.626470581927172","0.621782409358755"
"MalariaNovartis","SVR_RBF_FP","1.0E-4","1500","cdk_fp","Standard","0.001","0.6253887440612295","0.6292119054317141","0.6258250218236527","0.6211293049283214"
"MalariaNovartis","SVR_RBF_FP","0.001","1500","cdk_fp","Standard","0.001","0.6243698900045452","0.6280264877984288","0.6247857393719263","0.6202974428432808"
"MalariaNovartis","SVR_RBF_FP","0.01","1500","cdk_fp","Standard","0.001","0.6259911858037709","0.6298321572260259","0.6264154530436836","0.621725947141603"
"MalariaNovartis","SVR_RBF_FP","0.1","1500","cdk_fp","Standard","0.001","0.6260513027292949","0.6299017743729648","0.6264700822514261","0.6217820515634939"
"MalariaNovartis","SVR_RBF_FP","1.0","1500","cdk_fp","Standard","0.001","0.6260518347879693","0.629902511988705","0.6264705827819208","0.6217824095932821"
"MalariaNovartis","SVR_RBF_FP","1.0E-4","2000","cdk_fp","Standard","0.001","0.6253091807700583","0.6290898014131772","0.6257097340662663","0.6211280068307314"
"MalariaNovartis","SVR_RBF_FP","0.001","2000","cdk_fp","Standard","0.001","0.6246107152546473","0.6282098631302651","0.6250796707167715","0.6205426119169056"
"MalariaNovartis","SVR_RBF_FP","0.01","2000","cdk_fp","Standard","0.001","0.6260170313380157","0.6298644931339826","0.6264378778564487","0.6217487230236156"
"MalariaNovartis","SVR_RBF_FP","0.1","2000","cdk_fp","Standard","0.001","0.6260513234209323","0.6299018192136415","0.6264700779334063","0.621782073115749"
"MalariaNovartis","SVR_RBF_FP","1.0","2000","cdk_fp","Standard","0.001","0.6260518347615073","0.6299025123841455","0.6264705822725928","0.6217824096277834"
"MalariaNovartis","SVR_RBF_FP","1.0E-4","1000","rdkit_fp","MaxMin","0.01","0.6261439699833489","0.6298943287581141","0.6266625791915339","0.6218750020003985"
"MalariaNovartis","SVR_RBF_FP","0.001","1000","rdkit_fp","MaxMin","0.01","0.6254169853195685","0.6292130011403824","0.6258713794225597","0.621166575395763"
"MalariaNovartis","SVR_RBF_FP","0.01","1000","rdkit_fp","MaxMin","0.01","0.6190848182300618","0.6227039550319584","0.6194888736340688","0.6150616260241584"
"MalariaNovartis","SVR_RBF_FP","0.1","1000","rdkit_fp","MaxMin","0.01","0.6045601001254907","0.6077110815646996","0.6052525147174086","0.6007167040943637"
"MalariaNovartis","SVR_RBF_FP","1.0","1000","rdkit_fp","MaxMin","0.01","0.6237961434736322","0.6276584422773462","0.6242572163435172","0.619472771800033"
"MalariaNovartis","SVR_RBF_FP","1.0E-4","1500","rdkit_fp","MaxMin","0.01","0.6261407008856698","0.6299274081489319","0.6266548704867964","0.621839824021281"
"MalariaNovartis","SVR_RBF_FP","0.001","1500","rdkit_fp","MaxMin","0.01","0.6251772744831318","0.6289336971492574","0.6258054192161248","0.6207927070840131"
"MalariaNovartis","SVR_RBF_FP","0.01","1500","rdkit_fp","MaxMin","0.01","0.6179876132902762","0.621663147309162","0.6192154641968569","0.6130842283648098"
"MalariaNovartis","SVR_RBF_FP","0.1","1500","rdkit_fp","MaxMin","0.01","0.6059777337446614","0.6087716075410343","0.6077453533063666","0.601416240386583"
"MalariaNovartis","SVR_RBF_FP","1.0","1500","rdkit_fp","MaxMin","0.01","0.6244733839018537","0.6281591164951564","0.624870638356418","0.6203903968539868"
"MalariaNovartis","SVR_RBF_FP","1.0E-4","2000","rdkit_fp","MaxMin","0.01","0.6261252401818644","0.6299299392621942","0.6266447540996211","0.6218010271837782"
"MalariaNovartis","SVR_RBF_FP","0.001","2000","rdkit_fp","MaxMin","0.01","0.6250567475879625","0.6287843662825293","0.6256179182229225","0.6207679582584357"
"MalariaNovartis","SVR_RBF_FP","0.01","2000","rdkit_fp","MaxMin","0.01","0.6173018838467909","0.6206397255387998","0.6180970751414433","0.6131688508601296"
"MalariaNovartis","SVR_RBF_FP","0.1","2000","rdkit_fp","MaxMin","0.01","0.6071770384495686","0.6096476413545289","0.6087073856097526","0.6031760883844247"
"MalariaNovartis","SVR_RBF_FP","1.0","2000","rdkit_fp","MaxMin","0.01","0.6247409490835784","0.6285266699731303","0.6252023566484354","0.6204938206291691"
"MalariaNovartis","SVR_RBF_FP","1.0E-4","1000","cdk_fp","MaxMin","0.01","0.6261543958041055","0.629918599513292","0.6266857101895076","0.6218588777095168"
"MalariaNovartis","SVR_RBF_FP","0.001","1000","cdk_fp","MaxMin","0.01","0.6254335209336033","0.6292532427091101","0.6260095299640882","0.6210377901276114"
"MalariaNovartis","SVR_RBF_FP","0.01","1000","cdk_fp","MaxMin","0.01","0.6196041431978088","0.6235328102625627","0.6206144138568899","0.6146652054739736"
"MalariaNovartis","SVR_RBF_FP","0.1","1000","cdk_fp","MaxMin","0.01","0.6059998923942368","0.6096759027699071","0.6076530285071052","0.6006707459056978"
"MalariaNovartis","SVR_RBF_FP","1.0","1000","cdk_fp","MaxMin","0.01","0.623948854863106","0.62780055169312","0.6242430217571553","0.6198029911390429"
"MalariaNovartis","SVR_RBF_FP","1.0E-4","1500","cdk_fp","MaxMin","0.01","0.6261383002141563","0.629916839930332","0.6266537630618418","0.6218442976502949"
"MalariaNovartis","SVR_RBF_FP","0.001","1500","cdk_fp","MaxMin","0.01","0.6252051123021508","0.6290330279057962","0.6256891961936846","0.6208931128069716"
"MalariaNovartis","SVR_RBF_FP","0.01","1500","cdk_fp","MaxMin","0.01","0.618381769243253","0.6222621704136578","0.6191419439130494","0.6137411934030519"
"MalariaNovartis","SVR_RBF_FP","0.1","1500","cdk_fp","MaxMin","0.01","0.6063585115327329","0.6104353195092099","0.6070936955088668","0.6015465195801217"
"MalariaNovartis","SVR_RBF_FP","1.0","1500","cdk_fp","MaxMin","0.01","0.6244863448101028","0.6283990880344063","0.6247501456570577","0.6203098007388443"
"MalariaNovartis","SVR_RBF_FP","1.0E-4","2000","cdk_fp","MaxMin","0.01","0.6261234602608892","0.6299630781544318","0.6266357821759689","0.621771520452267"
"MalariaNovartis","SVR_RBF_FP","0.001","2000","cdk_fp","MaxMin","0.01","0.6250948457966025","0.628934669725593","0.6255006883692775","0.620849179294937"
"MalariaNovartis","SVR_RBF_FP","0.01","2000","cdk_fp","MaxMin","0.01","0.6174248071044763","0.6213385150590703","0.6179075427501386","0.61302836350422"
