"NAME [String]","METHOD [String]","degree [Int]","C [Double]","featuresColumn [String]","scalerType [String]","coef0 [Double]","rmse [Double]","rmse_1 [Double]","rmse_2 [Double]","rmse_3 [Double]"
"ADMECaco2","SVR_POLY_DESC","4","0.01","rdkit_desc","Standard","6.0","2.6639624115580016","1.820615707194476","0.8293492890427278","5.341922238436801"
"ADMECaco2","SVR_POLY_DESC","2","0.01","rdkit_desc","Standard","6.0","1.0719746331877058","1.2076216012285959","0.879895903579933","1.1284063947545888"
"ADMECaco2","SVR_POLY_DESC","3","0.01","rdkit_desc","Standard","6.0","1.3358391035006265","1.3202548761941038","0.8359455644742565","1.851316869833519"
"ADMECaco2","SVR_POLY_DESC","4","0.01","rdkit_desc","Standard","6.0","2.6639624115580016","1.820615707194476","0.8293492890427278","5.341922238436801"
"ADMECaco2","SVR_POLY_DESC","2","0.1","rdkit_desc","Standard","6.0","1.0719746331877058","1.2076216012285959","0.879895903579933","1.1284063947545888"
"ADMECaco2","SVR_POLY_DESC","3","0.1","rdkit_desc","Standard","6.0","1.3358391035006265","1.3202548761941038","0.8359455644742565","1.851316869833519"
"ADMECaco2","SVR_POLY_DESC","4","0.1","rdkit_desc","Standard","6.0","2.6639624115580016","1.820615707194476","0.8293492890427278","5.341922238436801"
"ADMECaco2","SVR_POLY_DESC","2","1.0","rdkit_desc","Standard","6.0","1.0719746331877058","1.2076216012285959","0.879895903579933","1.1284063947545888"
"ADMECaco2","SVR_POLY_DESC","3","1.0","rdkit_desc","Standard","6.0","1.3358391035006265","1.3202548761941038","0.8359455644742565","1.851316869833519"
"ADMECaco2","SVR_POLY_DESC","4","1.0","rdkit_desc","Standard","6.0","2.6639624115580016","1.820615707194476","0.8293492890427278","5.341922238436801"
"ADMECaco2","SVR_POLY_DESC","2","1.0E-5","cdk_desc","Standard","6.0","9.46698607637392E10","2.8400958228972217E11","0.7827527344336304","0.7126606402672808"
"ADMECaco2","SVR_POLY_DESC","3","1.0E-5","cdk_desc","Standard","6.0","1.16970197800081638E18","3.5091059340024489E18","0.6699654105321374","1.3143259464068633"
"ADMECaco2","SVR_POLY_DESC","4","1.0E-5","cdk_desc","Standard","6.0","1.6109302078945015E25","4.8327906236835045E25","0.7798892265356728","4.643848572442386"
"ADMECaco2","SVR_POLY_DESC","2","1.0E-4","cdk_desc","Standard","6.0","1.936350355187052E10","5.809051065419733E10","0.7103850333104449","0.703852401991783"
"ADMECaco2","SVR_POLY_DESC","3","1.0E-4","cdk_desc","Standard","6.0","1.80415379094352486E18","5.4124613728305746E18","0.6760619956105667","1.4075181058380057"
"ADMECaco2","SVR_POLY_DESC","4","1.0E-4","cdk_desc","Standard","6.0","1.6109302078945015E25","4.8327906236835045E25","0.7798892265356728","4.643848572442386"
"ADMECaco2","SVR_POLY_DESC","2","0.01","cdk_desc","Standard","6.0","1.0267661829345978E12","3.0802985488020703E12","0.7230670658652408","0.9998082162725487"
"ADMECaco2","SVR_POLY_DESC","3","0.01","cdk_desc","Standard","6.0","1.80415379094352486E18","5.4124613728305746E18","0.6760619956105667","1.4075181058380057"
"ADMECaco2","SVR_POLY_DESC","4","0.01","cdk_desc","Standard","6.0","1.6109302078945015E25","4.8327906236835045E25","0.7798892265356728","4.643848572442386"
"ADMECaco2","SVR_POLY_DESC","2","0.01","cdk_desc","Standard","6.0","1.0267661829345978E12","3.0802985488020703E12","0.7230670658652408","0.9998082162725487"
"ADMECaco2","SVR_POLY_DESC","3","0.01","cdk_desc","Standard","6.0","1.80415379094352486E18","5.4124613728305746E18","0.6760619956105667","1.4075181058380057"
"ADMECaco2","SVR_POLY_DESC","4","0.01","cdk_desc","Standard","6.0","1.6109302078945015E25","4.8327906236835045E25","0.7798892265356728","4.643848572442386"
"ADMECaco2","SVR_POLY_DESC","2","0.1","cdk_desc","Standard","6.0","1.0267661829345978E12","3.0802985488020703E12","0.7230670658652408","0.9998082162725487"
"ADMECaco2","SVR_POLY_DESC","3","0.1","cdk_desc","Standard","6.0","1.80415379094352486E18","5.4124613728305746E18","0.6760619956105667","1.4075181058380057"
"ADMECaco2","SVR_POLY_DESC","4","0.1","cdk_desc","Standard","6.0","1.6109302078945015E25","4.8327906236835045E25","0.7798892265356728","4.643848572442386"
"ADMECaco2","SVR_POLY_DESC","2","1.0","cdk_desc","Standard","6.0","1.0267661829345978E12","3.0802985488020703E12","0.7230670658652408","0.9998082162725487"
"ADMECaco2","SVR_POLY_DESC","3","1.0","cdk_desc","Standard","6.0","1.80415379094352486E18","5.4124613728305746E18","0.6760619956105667","1.4075181058380057"
"ADMECaco2","SVR_POLY_DESC","4","1.0","cdk_desc","Standard","6.0","1.6109302078945015E25","4.8327906236835045E25","0.7798892265356728","4.643848572442386"
"ADMECaco2","SVR_POLY_DESC","2","1.0E-5","rdkit_desc","MaxMin","8.0","0.7845786205435564","0.7525077399239007","0.8287572219841133","0.7724708997226555"
"ADMECaco2","SVR_POLY_DESC","3","1.0E-5","rdkit_desc","MaxMin","8.0","0.7565639454351282","0.7222541699909465","0.8005369213562151","0.7469007449582228"
"ADMECaco2","SVR_POLY_DESC","4","1.0E-5","rdkit_desc","MaxMin","8.0","0.6986507597200468","0.7093843204743089","0.6910601801384522","0.6955077785473793"
"ADMECaco2","SVR_POLY_DESC","2","1.0E-4","rdkit_desc","MaxMin","8.0","0.7731625170305548","0.7377321111800873","0.8165541319596865","0.7652013079518902"
"ADMECaco2","SVR_POLY_DESC","3","1.0E-4","rdkit_desc","MaxMin","8.0","0.7000863008454171","0.6773094007278885","0.721383284461457","0.7015662173469058"
"ADMECaco2","SVR_POLY_DESC","4","1.0E-4","rdkit_desc","MaxMin","8.0","0.8678402767327045","0.8728215268152972","0.6738923241882376","1.0568069791945789"
"ADMECaco2","SVR_POLY_DESC","2","0.01","rdkit_desc","MaxMin","8.0","0.6686539420586883","0.6514074586775407","0.6629848306672177","0.6915695368313067"
"ADMECaco2","SVR_POLY_DESC","3","0.01","rdkit_desc","MaxMin","8.0","1.0122821723194468","0.9823762887031745","0.7346954895789773","1.3197747386761887"
"ADMECaco2","SVR_POLY_DESC","4","0.01","rdkit_desc","MaxMin","8.0","1.4041276172113928","1.5413040101647928","0.853292008714648","1.817786832754737"
"ADMECaco2","SVR_POLY_DESC","2","0.01","rdkit_desc","MaxMin","8.0","0.6686539420586883","0.6514074586775407","0.6629848306672177","0.6915695368313067"
"ADMECaco2","SVR_POLY_DESC","3","0.01","rdkit_desc","MaxMin","8.0","1.0122821723194468","0.9823762887031745","0.7346954895789773","1.3197747386761887"
"ADMECaco2","SVR_POLY_DESC","4","0.01","rdkit_desc","MaxMin","8.0","1.4041276172113928","1.5413040101647928","0.853292008714648","1.817786832754737"
"ADMECaco2","SVR_POLY_DESC","2","0.1","rdkit_desc","MaxMin","8.0","0.7593096158824485","0.769263812010779","0.6768445546978271","0.8318204809387393"
"ADMECaco2","SVR_POLY_DESC","3","0.1","rdkit_desc","MaxMin","8.0","1.209561056305361","1.2785470895548081","0.8033485197305831","1.5467875596306915"
"ADMECaco2","SVR_POLY_DESC","4","0.1","rdkit_desc","MaxMin","8.0","1.4041276172113928","1.5413040101647928","0.853292008714648","1.817786832754737"
"ADMECaco2","SVR_POLY_DESC","2","1.0","rdkit_desc","MaxMin","8.0","1.0330347040258052","1.0613278931160952","0.7376209181050307","1.3001553008562892"
"ADMECaco2","SVR_POLY_DESC","3","1.0","rdkit_desc","MaxMin","8.0","1.209561056305361","1.2785470895548081","0.8033485197305831","1.5467875596306915"
"ADMECaco2","SVR_POLY_DESC","4","1.0","rdkit_desc","MaxMin","8.0","1.4041276172113928","1.5413040101647928","0.853292008714648","1.817786832754737"
"ADMECaco2","SVR_POLY_DESC","2","1.0E-5","cdk_desc","MaxMin","8.0","9.697299298644837E8","2.9091897879929786E9","0.8284249393363241","0.7720476729809023"
"ADMECaco2","SVR_POLY_DESC","3","1.0E-5","cdk_desc","MaxMin","8.0","1.185522877175505E16","3.5565686315265152E16","0.7953918033202273","0.7443276446900184"
"ADMECaco2","SVR_POLY_DESC","4","1.0E-5","cdk_desc","MaxMin","8.0","5.440305406572321E22","1.6320916219716963E23","0.667538977935994","0.6967628338045067"
"ADMECaco2","SVR_POLY_DESC","2","1.0E-4","cdk_desc","MaxMin","8.0","7.279965910795091E9","2.1839897730808853E10","0.8143315364889208","0.7620876627489538"
"ADMECaco2","SVR_POLY_DESC","3","1.0E-4","cdk_desc","MaxMin","8.0","2.6022290451209948E16","7.806687135362984E16","0.7037102156765224","0.6756790263211365"
"ADMECaco2","SVR_POLY_DESC","4","1.0E-4","cdk_desc","MaxMin","8.0","3.142494628057873E22","9.427483884173619E22","0.665693088011106","0.9656213300368304"
"ADMECaco2","SVR_POLY_DESC","2","0.01","cdk_desc","MaxMin","8.0","3.4890080921009224E10","1.0467024276171408E11","0.6467510835521243","0.6668507239384055"
"ADMECaco2","SVR_POLY_DESC","3","0.01","cdk_desc","MaxMin","8.0","6.9320771772700792E16","2.07962315318102368E17","0.7285572836970177","1.0277151955057586"
"ADMECaco2","SVR_POLY_DESC","4","0.01","cdk_desc","MaxMin","8.0","7.324564545237504E22","2.1973693635712512E23","0.7582081349772356","1.112082287139031"
"ADMECaco2","SVR_POLY_DESC","2","0.01","cdk_desc","MaxMin","8.0","3.4890080921009224E10","1.0467024276171408E11","0.6467510835521243","0.6668507239384055"
"ADMECaco2","SVR_POLY_DESC","3","0.01","cdk_desc","MaxMin","8.0","6.9320771772700792E16","2.07962315318102368E17","0.7285572836970177","1.0277151955057586"
"ADMECaco2","SVR_POLY_DESC","4","0.01","cdk_desc","MaxMin","8.0","7.324564545237504E22","2.1973693635712512E23","0.7582081349772356","1.112082287139031"
"ADMECaco2","SVR_POLY_DESC","2","0.1","cdk_desc","MaxMin","8.0","2.695320484865902E11","8.085961454583153E11","0.6327131594528871","0.822683606687985"
"ADMECaco2","SVR_POLY_DESC","3","0.1","cdk_desc","MaxMin","8.0","6.707966129116964E16","2.01238983873508928E17","0.7458945183122021","1.0779111978536093"
"ADMECaco2","SVR_POLY_DESC","4","0.1","cdk_desc","MaxMin","8.0","7.324564545237504E22","2.1973693635712512E23","0.7582081349772356","1.112082287139031"
"ADMECaco2","SVR_POLY_DESC","2","1.0","cdk_desc","MaxMin","8.0","5.8584653311782104E10","1.7575395993355838E11","0.7438565191140599","1.0440717137963682"
"ADMECaco2","SVR_POLY_DESC","3","1.0","cdk_desc","MaxMin","8.0","6.707966129116964E16","2.01238983873508928E17","0.7458945183122021","1.0779111978536093"
"ADMECaco2","SVR_POLY_DESC","4","1.0","cdk_desc","MaxMin","8.0","7.324564545237504E22","2.1973693635712512E23","0.7582081349772356","1.112082287139031"
"ADMECaco2","SVR_POLY_DESC","2","1.0E-5","rdkit_desc","Standard","8.0","0.7608757142836599","0.7527341683740546","0.7954842013745801","0.7344087731023449"
"ADMECaco2","SVR_POLY_DESC","3","1.0E-5","rdkit_desc","Standard","8.0","1.1274908031243245","1.2465676981939544","0.7210642778345552","1.4148404333444637"
"ADMECaco2","SVR_POLY_DESC","4","1.0E-5","rdkit_desc","Standard","8.0","2.316952094551738","1.558656132658352","0.8144358833154328","4.57776426768143"
"ADMECaco2","SVR_POLY_DESC","2","1.0E-4","rdkit_desc","Standard","8.0","0.7095934229859612","0.6780867905217081","0.7073924325783835","0.7433010458577919"
"ADMECaco2","SVR_POLY_DESC","3","1.0E-4","rdkit_desc","Standard","8.0","1.2549596888637289","1.2221129660486971","0.8326339904257969","1.7101321101166929"
"ADMECaco2","SVR_POLY_DESC","4","1.0E-4","rdkit_desc","Standard","8.0","2.316952094551738","1.558656132658352","0.8144358833154328","4.57776426768143"
"ADMECaco2","SVR_POLY_DESC","2","0.01","rdkit_desc","Standard","8.0","1.0641719984713003","1.1928607823801647","0.8721871235854425","1.1274680894482936"
"ADMECaco2","SVR_POLY_DESC","3","0.01","rdkit_desc","Standard","8.0","1.2549596888637289","1.2221129660486971","0.8326339904257969","1.7101321101166929"
"ADMECaco2","SVR_POLY_DESC","4","0.01","rdkit_desc","Standard","8.0","2.316952094551738","1.558656132658352","0.8144358833154328","4.57776426768143"
"ADMECaco2","SVR_POLY_DESC","2","0.01","rdkit_desc","Standard","8.0","1.0641719984713003","1.1928607823801647","0.8721871235854425","1.1274680894482936"
"ADMECaco2","SVR_POLY_DESC","3","0.01","rdkit_desc","Standard","8.0","1.2549596888637289","1.2221129660486971","0.8326339904257969","1.7101321101166929"
"ADMECaco2","SVR_POLY_DESC","4","0.01","rdkit_desc","Standard","8.0","2.316952094551738","1.558656132658352","0.8144358833154328","4.57776426768143"
"ADMECaco2","SVR_POLY_DESC","2","0.1","rdkit_desc","Standard","8.0","1.0641719984713003","1.1928607823801647","0.8721871235854425","1.1274680894482936"
"ADMECaco2","SVR_POLY_DESC","3","0.1","rdkit_desc","Standard","8.0","1.2549596888637289","1.2221129660486971","0.8326339904257969","1.7101321101166929"
"ADMECaco2","SVR_POLY_DESC","4","0.1","rdkit_desc","Standard","8.0","2.316952094551738","1.558656132658352","0.8144358833154328","4.57776426768143"
"ADMECaco2","SVR_POLY_DESC","2","1.0","rdkit_desc","Standard","8.0","1.0641719984713003","1.1928607823801647","0.8721871235854425","1.1274680894482936"
"ADMECaco2","SVR_POLY_DESC","3","1.0","rdkit_desc","Standard","8.0","1.2549596888637289","1.2221129660486971","0.8326339904257969","1.7101321101166929"
"ADMECaco2","SVR_POLY_DESC","4","1.0","rdkit_desc","Standard","8.0","2.316952094551738","1.558656132658352","0.8144358833154328","4.57776426768143"
"ADMECaco2","SVR_POLY_DESC","2","1.0E-5","cdk_desc","Standard","8.0","8.470147806060368E10","2.5410443418032346E11","0.7780089583088874","0.7096070764666889"
"ADMECaco2","SVR_POLY_DESC","3","1.0E-5","cdk_desc","Standard","8.0","2.07058061718932762E18","6.2117418515679826E18","0.663102165294424","1.1716485492059725"
"ADMECaco2","SVR_POLY_DESC","4","1.0E-5","cdk_desc","Standard","8.0","1.226129317423161E25","3.678387952269483E25","0.7558587144935497","3.782093366482663"
"ADMECaco2","SVR_POLY_DESC","2","1.0E-4","cdk_desc","Standard","8.0","1.2720266577945955E10","3.816079973243242E10","0.6996773552309531","0.705771960945664"
"ADMECaco2","SVR_POLY_DESC","3","1.0E-4","cdk_desc","Standard","8.0","2.3565310717750287E18","7.0695932153250857E18","0.6686804236681672","1.2605700728385483"
"ADMECaco2","SVR_POLY_DESC","4","1.0E-4","cdk_desc","Standard","8.0","1.226129317423161E25","3.678387952269483E25","0.7558587144935497","3.782093366482663"
"ADMECaco2","SVR_POLY_DESC","2","0.01","cdk_desc","Standard","8.0","1.012661109839993E12","3.037983329518281E12","0.7103474843558902","0.9879564172052044"
"ADMECaco2","SVR_POLY_DESC","3","0.01","cdk_desc","Standard","8.0","2.3565310717750287E18","7.0695932153250857E18","0.6686804236681672","1.2605700728385483"
"ADMECaco2","SVR_POLY_DESC","4","0.01","cdk_desc","Standard","8.0","1.226129317423161E25","3.678387952269483E25","0.7558587144935497","3.782093366482663"
"ADMECaco2","SVR_POLY_DESC","2","0.01","cdk_desc","Standard","8.0","1.012661109839993E12","3.037983329518281E12","0.7103474843558902","0.9879564172052044"
"ADMECaco2","SVR_POLY_DESC","3","0.01","cdk_desc","Standard","8.0","2.3565310717750287E18","7.0695932153250857E18","0.6686804236681672","1.2605700728385483"
"ADMECaco2","SVR_POLY_DESC","4","0.01","cdk_desc","Standard","8.0","1.226129317423161E25","3.678387952269483E25","0.7558587144935497","3.782093366482663"
"ADMECaco2","SVR_POLY_DESC","2","0.1","cdk_desc","Standard","8.0","1.012661109839993E12","3.037983329518281E12","0.7103474843558902","0.9879564172052044"
"ADMECaco2","SVR_POLY_DESC","3","0.1","cdk_desc","Standard","8.0","2.3565310717750287E18","7.0695932153250857E18","0.6686804236681672","1.2605700728385483"
"ADMECaco2","SVR_POLY_DESC","4","0.1","cdk_desc","Standard","8.0","1.226129317423161E25","3.678387952269483E25","0.7558587144935497","3.782093366482663"
"ADMECaco2","SVR_POLY_DESC","2","1.0","cdk_desc","Standard","8.0","1.012661109839993E12","3.037983329518281E12","0.7103474843558902","0.9879564172052044"
"ADMECaco2","SVR_POLY_DESC","3","1.0","cdk_desc","Standard","8.0","2.3565310717750287E18","7.0695932153250857E18","0.6686804236681672","1.2605700728385483"
"ADMECaco2","SVR_POLY_DESC","4","1.0","cdk_desc","Standard","8.0","1.226129317423161E25","3.678387952269483E25","0.7558587144935497","3.782093366482663"
"TB_SRI","SVR_POLY_DESC","2","1.0E-5","rdkit_desc","MaxMin","2.0","0.6662032733262794","0.6666065258280662","0.6579436942740493","0.6740595998767228"
"TB_SRI","SVR_POLY_DESC","3","1.0E-5","rdkit_desc","MaxMin","2.0","0.6628318804499725","0.6624588174126044","0.6540226469985935","0.6720141769387195"
"TB_SRI","SVR_POLY_DESC","4","1.0E-5","rdkit_desc","MaxMin","2.0","0.6716099987479159","0.6706007096783333","0.6610344110296464","0.6831948755357682"
"TB_SRI","SVR_POLY_DESC","2","1.0E-4","rdkit_desc","MaxMin","2.0","0.6636848556274174","0.6633699198407753","0.6560587821102312","0.6716258649312458"
"TB_SRI","SVR_POLY_DESC","3","1.0E-4","rdkit_desc","MaxMin","2.0","0.6634706179272011","0.6607895106098973","0.6540504279606622","0.6755719152110438"
"TB_SRI","SVR_POLY_DESC","4","1.0E-4","rdkit_desc","MaxMin","2.0","0.7044307786822488","0.720706159781218","0.6853519950362704","0.7072341812292579"
"TB_SRI","SVR_POLY_DESC","2","0.01","rdkit_desc","MaxMin","2.0","0.6639174344778986","0.6646050802522202","0.6568894784960778","0.6702577446853979"
"TB_SRI","SVR_POLY_DESC","3","0.01","rdkit_desc","MaxMin","2.0","0.8162157730193123","0.9292528579599351","0.7474840589030987","0.7719104021949033"
"TB_SRI","SVR_POLY_DESC","4","0.01","rdkit_desc","MaxMin","2.0","1.2018423590939857","1.0771474965679586","1.3927187370831895","1.135660843630809"
"TB_SRI","SVR_POLY_DESC","2","0.01","rdkit_desc","MaxMin","2.0","0.6639174344778986","0.6646050802522202","0.6568894784960778","0.6702577446853979"
"TB_SRI","SVR_POLY_DESC","3","0.01","rdkit_desc","MaxMin","2.0","0.8162157730193123","0.9292528579599351","0.7474840589030987","0.7719104021949033"
"TB_SRI","SVR_POLY_DESC","4","0.01","rdkit_desc","MaxMin","2.0","1.2018423590939857","1.0771474965679586","1.3927187370831895","1.135660843630809"
"TB_SRI","SVR_POLY_DESC","2","0.1","rdkit_desc","MaxMin","2.0","0.6915010988283304","0.6961649212691907","0.6813039855491009","0.6970343896666996"
"TB_SRI","SVR_POLY_DESC","3","0.1","rdkit_desc","MaxMin","2.0","1.0253283038934278","0.9744221560742246","1.1097684629495534","0.9917942926565051"
"TB_SRI","SVR_POLY_DESC","4","0.1","rdkit_desc","MaxMin","2.0","1.858955190947195","1.5930289384444283","2.737865944359211","1.2459706900379464"
"TB_SRI","SVR_POLY_DESC","2","1.0","rdkit_desc","MaxMin","2.0","1.0586468950256467","1.2392021903112207","0.8668301012223788","1.0699083935433407"
"TB_SRI","SVR_POLY_DESC","3","1.0","rdkit_desc","MaxMin","2.0","1.1470840189408953","1.0658903748707733","1.1589869726978528","1.21637470925406"
"TB_SRI","SVR_POLY_DESC","4","1.0","rdkit_desc","MaxMin","2.0","1.4955604635993884","1.6356599970165473","1.6050507037436712","1.2459706900379464"
"TB_SRI","SVR_POLY_DESC","2","1.0E-5","cdk_desc","MaxMin","2.0","0.6663413018018187","0.6669931401516624","0.6576692739699609","0.6743614912838328"
"TB_SRI","SVR_POLY_DESC","3","1.0E-5","cdk_desc","MaxMin","2.0","0.6608260693168454","0.6634408101803544","0.6500915747600978","0.668945823010084"
"TB_SRI","SVR_POLY_DESC","4","1.0E-5","cdk_desc","MaxMin","2.0","0.6685079506119237","0.6723330059578182","0.6496382397971329","0.68355260608082"
"TB_SRI","SVR_POLY_DESC","2","1.0E-4","cdk_desc","MaxMin","2.0","0.6628809383893027","0.6646342383533271","0.6538479429153287","0.6701606338992523"
"TB_SRI","SVR_POLY_DESC","3","1.0E-4","cdk_desc","MaxMin","2.0","0.6601816151189407","0.661955019679937","0.6465500003102473","0.6720398253666375"
"TB_SRI","SVR_POLY_DESC","4","1.0E-4","cdk_desc","MaxMin","2.0","0.7021488326391173","0.708399797338093","0.6872186102642458","0.7108280903150132"
"TB_SRI","SVR_POLY_DESC","2","0.01","cdk_desc","MaxMin","2.0","0.6589815743490242","0.6643759153769253","0.6461840052131756","0.6663848024569714"
"TB_SRI","SVR_POLY_DESC","3","0.01","cdk_desc","MaxMin","2.0","0.8093902197649351","0.7813321982957121","0.7938263866944902","0.853012074304603"
"TB_SRI","SVR_POLY_DESC","4","0.01","cdk_desc","MaxMin","2.0","1.0133072000045376","0.9346991906273068","1.149661641790466","0.9555607675958402"
"TB_SRI","SVR_POLY_DESC","2","0.01","cdk_desc","MaxMin","2.0","0.6589815743490242","0.6643759153769253","0.6461840052131756","0.6663848024569714"
"TB_SRI","SVR_POLY_DESC","3","0.01","cdk_desc","MaxMin","2.0","0.8093902197649351","0.7813321982957121","0.7938263866944902","0.853012074304603"
"TB_SRI","SVR_POLY_DESC","4","0.01","cdk_desc","MaxMin","2.0","1.0133072000045376","0.9346991906273068","1.149661641790466","0.9555607675958402"
"TB_SRI","SVR_POLY_DESC","2","0.1","cdk_desc","MaxMin","2.0","0.7043030041304429","0.7095380911443816","0.6958449435686037","0.7075259776783432"
"TB_SRI","SVR_POLY_DESC","3","0.1","cdk_desc","MaxMin","2.0","0.9840491731622644","0.96282374746388","0.9538889359462671","1.035434836076646"
"TB_SRI","SVR_POLY_DESC","4","0.1","cdk_desc","MaxMin","2.0","1.0605525295178462","1.0764351791672322","1.149661641790466","0.9555607675958402"
"TB_SRI","SVR_POLY_DESC","2","1.0","cdk_desc","MaxMin","2.0","0.9832528400462692","0.8721883318493021","0.8688959595952803","1.2086742286942251"
"TB_SRI","SVR_POLY_DESC","3","1.0","cdk_desc","MaxMin","2.0","0.9534962770625749","0.9629931715428189","0.9309788022150224","0.9665168574298834"
"TB_SRI","SVR_POLY_DESC","4","1.0","cdk_desc","MaxMin","2.0","1.221966848914551","1.5606781373573468","1.149661641790466","0.9555607675958402"
"TB_SRI","SVR_POLY_DESC","2","1.0E-5","rdkit_desc","Standard","2.0","0.6607416420345292","0.6673568717727272","0.6460843380312187","0.6687837162996416"
"TB_SRI","SVR_POLY_DESC","3","1.0E-5","rdkit_desc","Standard","2.0","0.9149896465525659","0.9363423007058075","0.8573462553683354","0.9512803835835547"
"TB_SRI","SVR_POLY_DESC","4","1.0E-5","rdkit_desc","Standard","2.0","1.4878818013458126","1.2064273562660215","1.707984978300691","1.5492330694707255"
"TB_SRI","SVR_POLY_DESC","2","1.0E-4","rdkit_desc","Standard","2.0","0.6916615100879401","0.7020682540184424","0.6691869918810993","0.7037292843642783"
"TB_SRI","SVR_POLY_DESC","3","1.0E-4","rdkit_desc","Standard","2.0","1.1861102600229128","1.0955229494307432","1.240908785657623","1.2218990449803717"
"TB_SRI","SVR_POLY_DESC","4","1.0E-4","rdkit_desc","Standard","2.0","1.541344987825658","1.2924785170619024","1.782323376944346","1.5492330694707255"
"TB_SRI","SVR_POLY_DESC","2","0.01","rdkit_desc","Standard","2.0","1.0563060106095994","0.9724098455838173","1.0026406913997206","1.1938674948452601"
"TB_SRI","SVR_POLY_DESC","3","0.01","rdkit_desc","Standard","2.0","1.2427064932507703","1.193369391340766","1.2808802254104248","1.2538698630011198"
"TB_SRI","SVR_POLY_DESC","4","0.01","rdkit_desc","Standard","2.0","1.640025324765275","1.588519527880754","1.782323376944346","1.5492330694707255"
"TB_SRI","SVR_POLY_DESC","2","0.01","rdkit_desc","Standard","2.0","1.0563060106095994","0.9724098455838173","1.0026406913997206","1.1938674948452601"
"TB_SRI","SVR_POLY_DESC","3","0.01","rdkit_desc","Standard","2.0","1.2427064932507703","1.193369391340766","1.2808802254104248","1.2538698630011198"
"TB_SRI","SVR_POLY_DESC","4","0.01","rdkit_desc","Standard","2.0","1.640025324765275","1.588519527880754","1.782323376944346","1.5492330694707255"
"TB_SRI","SVR_POLY_DESC","2","0.1","rdkit_desc","Standard","2.0","1.1389317712337288","1.0996812931847895","1.1294776830791182","1.1876363374372783"
"TB_SRI","SVR_POLY_DESC","3","0.1","rdkit_desc","Standard","2.0","1.2987758659921835","1.3615775095650058","1.2808802254104248","1.2538698630011198"
"TB_SRI","SVR_POLY_DESC","4","0.1","rdkit_desc","Standard","2.0","1.640025324765275","1.588519527880754","1.782323376944346","1.5492330694707255"
"TB_SRI","SVR_POLY_DESC","2","1.0","rdkit_desc","Standard","2.0","1.1964573677821553","1.272258082830069","1.1294776830791182","1.1876363374372783"
"TB_SRI","SVR_POLY_DESC","3","1.0","rdkit_desc","Standard","2.0","1.2987758659921835","1.3615775095650058","1.2808802254104248","1.2538698630011198"
"TB_SRI","SVR_POLY_DESC","4","1.0","rdkit_desc","Standard","2.0","1.640025324765275","1.588519527880754","1.782323376944346","1.5492330694707255"
"TB_SRI","SVR_POLY_DESC","2","1.0E-5","cdk_desc","Standard","2.0","0.6666346954441053","0.6716539507788136","0.6539444504392015","0.6743056851143006"
"TB_SRI","SVR_POLY_DESC","3","1.0E-5","cdk_desc","Standard","2.0","0.8810615174643432","0.8481288914000789","0.8512188799826754","0.9438367810102756"
"TB_SRI","SVR_POLY_DESC","4","1.0E-5","cdk_desc","Standard","2.0","1.1708381072460072","1.030046222283395","1.3324490994475824","1.150019000007044"
"TB_SRI","SVR_POLY_DESC","2","1.0E-4","cdk_desc","Standard","2.0","0.7128555054037286","0.7178385646466017","0.710160724399421","0.7105672271651629"
"TB_SRI","SVR_POLY_DESC","3","1.0E-4","cdk_desc","Standard","2.0","0.9913487201978178","0.9741442470850362","0.9304464122369888","1.0694555012714289"
"TB_SRI","SVR_POLY_DESC","4","1.0E-4","cdk_desc","Standard","2.0","1.1821830374426399","1.064081012873293","1.3324490994475824","1.150019000007044"
"TB_SRI","SVR_POLY_DESC","2","0.01","cdk_desc","Standard","2.0","1.1472574093412196","1.1009221933075652","1.1416998876122666","1.1991501471038268"
"TB_SRI","SVR_POLY_DESC","3","0.01","cdk_desc","Standard","2.0","1.0312804780924967","1.0939395207690725","0.9304464122369888","1.0694555012714289"
"TB_SRI","SVR_POLY_DESC","4","0.01","cdk_desc","Standard","2.0","1.1821830374426399","1.064081012873293","1.3324490994475824","1.150019000007044"
"TB_SRI","SVR_POLY_DESC","2","0.01","cdk_desc","Standard","2.0","1.1472574093412196","1.1009221933075652","1.1416998876122666","1.1991501471038268"
"TB_SRI","SVR_POLY_DESC","3","0.01","cdk_desc","Standard","2.0","1.0312804780924967","1.0939395207690725","0.9304464122369888","1.0694555012714289"
"TB_SRI","SVR_POLY_DESC","4","0.01","cdk_desc","Standard","2.0","1.1821830374426399","1.064081012873293","1.3324490994475824","1.150019000007044"
"TB_SRI","SVR_POLY_DESC","2","0.1","cdk_desc","Standard","2.0","1.2052164337119164","1.1509487938152223","1.1478583764540278","1.3168421308664993"
"TB_SRI","SVR_POLY_DESC","3","0.1","cdk_desc","Standard","2.0","1.0312804780924967","1.0939395207690725","0.9304464122369888","1.0694555012714289"
"TB_SRI","SVR_POLY_DESC","4","0.1","cdk_desc","Standard","2.0","1.1821830374426399","1.064081012873293","1.3324490994475824","1.150019000007044"
"TB_SRI","SVR_POLY_DESC","2","1.0","cdk_desc","Standard","2.0","1.2757925292493326","1.3626770804274713","1.1478583764540278","1.3168421308664993"
"TB_SRI","SVR_POLY_DESC","3","1.0","cdk_desc","Standard","2.0","1.0312804780924967","1.0939395207690725","0.9304464122369888","1.0694555012714289"
