"NAME [String]","METHOD [String]","foldSize [Int]","elasticNetParam [Double]","scalerType [String]","featuresColumn [String]","maxIter [Int]","lambda [Double]","rmse [Double]","rmse_1 [Double]","rmse_2 [Double]","rmse_3 [Double]"
"LogP","LR_EL_FOLD_FP","500","0.0","MaxMin","rdkit_fp","500","0.1","0.7588407791000251","0.7695762996403248","0.7184236652314356","0.7885223724283148"
"LogP","LR_EL_FOLD_FP","1000","0.0","MaxMin","rdkit_fp","500","0.1","0.7541001898502994","0.7488688753900817","0.7402996855640086","0.7731320085968078"
"LogP","LR_EL_FOLD_FP","1500","0.0","MaxMin","rdkit_fp","500","0.1","0.7800436662636233","0.8156954617733971","0.7184683600109161","0.8059671770065566"
"LogP","LR_EL_FOLD_FP","2000","0.0","MaxMin","rdkit_fp","500","0.1","0.7531741091895968","0.7446052769946433","0.7386304840684862","0.776286566505661"
"LogP","LR_EL_FOLD_FP","500","0.25","MaxMin","rdkit_fp","500","0.1","0.7729135956287295","0.7871804627477733","0.7240579660138848","0.8075023581245303"
"LogP","LR_EL_FOLD_FP","1000","0.25","MaxMin","rdkit_fp","500","0.1","0.7304773395411397","0.7350292809480446","0.7037013796316994","0.7527013580436748"
"LogP","LR_EL_FOLD_FP","1500","0.25","MaxMin","rdkit_fp","500","0.1","0.7000356555871162","0.7328962632718627","0.6574925026391388","0.7097182008503473"
"LogP","LR_EL_FOLD_FP","2000","0.25","MaxMin","rdkit_fp","500","0.1","0.7047139671360307","0.7131588354170134","0.684202933506532","0.7167801324845469"
"LogP","LR_EL_FOLD_FP","500","0.5","MaxMin","rdkit_fp","500","0.1","0.8443335902526631","0.8489736183693832","0.7929993407414427","0.8910278116471637"
"LogP","LR_EL_FOLD_FP","1000","0.5","MaxMin","rdkit_fp","500","0.1","0.8002924030658453","0.8069019355625697","0.7556449810248633","0.8383302926101026"
"LogP","LR_EL_FOLD_FP","1500","0.5","MaxMin","rdkit_fp","500","0.1","0.7824101437172247","0.8019417860246255","0.7345500477875231","0.8107385973395256"
"LogP","LR_EL_FOLD_FP","2000","0.5","MaxMin","rdkit_fp","500","0.1","0.7749582637107183","0.7835284640852023","0.7421104458737883","0.7992358811731639"
"LogP","LR_EL_FOLD_FP","500","0.75","MaxMin","rdkit_fp","500","0.1","0.9026566131561174","0.9023743146407134","0.8489797261297548","0.9566157986978843"
"LogP","LR_EL_FOLD_FP","1000","0.75","MaxMin","rdkit_fp","500","0.1","0.8573806437719357","0.8670627233625634","0.804811746427941","0.9002674615253026"
"LogP","LR_EL_FOLD_FP","1500","0.75","MaxMin","rdkit_fp","500","0.1","0.8567512899326389","0.8592741523517076","0.801640754748125","0.9093389626980842"
"LogP","LR_EL_FOLD_FP","2000","0.75","MaxMin","rdkit_fp","500","0.1","0.8387484641591304","0.8425211488778179","0.796669999136896","0.8770542444626771"
"LogP","LR_EL_FOLD_FP","500","1.0","MaxMin","rdkit_fp","500","0.1","0.9541909581692828","0.952245582371595","0.9058388288121696","1.0044884633240838"
"LogP","LR_EL_FOLD_FP","1000","1.0","MaxMin","rdkit_fp","500","0.1","0.9092403626586307","0.9158932378076067","0.8599668197530552","0.9518610304152303"
"LogP","LR_EL_FOLD_FP","1500","1.0","MaxMin","rdkit_fp","500","0.1","0.9125974845507581","0.9083550349729723","0.8642986429466814","0.9651387757326203"
"LogP","LR_EL_FOLD_FP","2000","1.0","MaxMin","rdkit_fp","500","0.1","0.8950190153404277","0.8964409289632334","0.8542008935714822","0.9344152234865677"
"LogP","LR_EL_FOLD_FP","500","0.0","Standard","rdkit_fp","500","0.1","0.7588407791000232","0.7695762996403208","0.7184236652314343","0.7885223724283145"
"LogP","LR_EL_FOLD_FP","1000","0.0","Standard","rdkit_fp","500","0.1","0.7541001898503147","0.7488688753900722","0.7402996855640236","0.7731320085968483"
"LogP","LR_EL_FOLD_FP","1500","0.0","Standard","rdkit_fp","500","0.1","0.7800436662636238","0.8156954617733729","0.7184683600109318","0.8059671770065664"
"LogP","LR_EL_FOLD_FP","2000","0.0","Standard","rdkit_fp","500","0.1","0.7531741091896068","0.7446052769946669","0.738630484068467","0.7762865665056866"
"LogP","LR_EL_FOLD_FP","500","0.25","Standard","rdkit_fp","500","0.1","0.772913595628729","0.7871804627477731","0.7240579660138876","0.8075023581245262"
"LogP","LR_EL_FOLD_FP","1000","0.25","Standard","rdkit_fp","500","0.1","0.7304773395411397","0.7350292809480411","0.7037013796317098","0.7527013580436683"
"LogP","LR_EL_FOLD_FP","1500","0.25","Standard","rdkit_fp","500","0.1","0.7000356535148652","0.7328962632718604","0.6574924964223838","0.7097182008503515"
"LogP","LR_EL_FOLD_FP","2000","0.25","Standard","rdkit_fp","500","0.1","0.7047139671360364","0.713158835417014","0.6842029335065398","0.7167801324845554"
"LogP","LR_EL_FOLD_FP","500","0.5","Standard","rdkit_fp","500","0.1","0.8443335902526643","0.8489736183693894","0.7929993407414418","0.8910278116471618"
"LogP","LR_EL_FOLD_FP","1000","0.5","Standard","rdkit_fp","500","0.1","0.8002924030658445","0.8069019355625563","0.7556449810248743","0.8383302926101026"
"LogP","LR_EL_FOLD_FP","1500","0.5","Standard","rdkit_fp","500","0.1","0.7824101437172214","0.8019417860246089","0.7345500477875374","0.8107385973395183"
"LogP","LR_EL_FOLD_FP","2000","0.5","Standard","rdkit_fp","500","0.1","0.7749582637107523","0.783528464085258","0.7421104458737829","0.7992358811732162"
"LogP","LR_EL_FOLD_FP","500","0.75","Standard","rdkit_fp","500","0.1","0.9026566131561241","0.902374314640722","0.8489797261297539","0.9566157986978964"
"LogP","LR_EL_FOLD_FP","1000","0.75","Standard","rdkit_fp","500","0.1","0.8573806437719854","0.8670627233625509","0.8048117464279151","0.9002674615254904"
"LogP","LR_EL_FOLD_FP","1500","0.75","Standard","rdkit_fp","500","0.1","0.8567512899321844","0.8592741523517125","0.8016407547467366","0.9093389626981041"
"LogP","LR_EL_FOLD_FP","2000","0.75","Standard","rdkit_fp","500","0.1","0.8387484641595785","0.8425211488774896","0.7966699991384666","0.8770542444627791"
"LogP","LR_EL_FOLD_FP","500","1.0","Standard","rdkit_fp","500","0.1","0.9541909581692826","0.9522455823715978","0.9058388288121644","1.0044884633240856"
"LogP","LR_EL_FOLD_FP","1000","1.0","Standard","rdkit_fp","500","0.1","0.9092403626601979","0.9158932378076108","0.8599668197530597","0.9518610304199232"
"LogP","LR_EL_FOLD_FP","1500","1.0","Standard","rdkit_fp","500","0.1","0.9125974845556764","0.9083550349773641","0.8642986429468623","0.9651387757428025"
"LogP","LR_EL_FOLD_FP","2000","1.0","Standard","rdkit_fp","500","0.1","0.8950190153451434","0.8964409289715307","0.8542008935714736","0.9344152234924258"
"LogP","LR_EL_FOLD_FP","500","0.0","MaxMin","cdk_fp","500","0.1","0.7568086259086391","0.742624981717195","0.7327198575760177","0.7950810384327045"
"LogP","LR_EL_FOLD_FP","1000","0.0","MaxMin","cdk_fp","500","0.1","0.7665495008685261","0.7372167234823556","0.7589702434916161","0.8034615356316066"
"LogP","LR_EL_FOLD_FP","1500","0.0","MaxMin","cdk_fp","500","0.1","0.7664208926570139","0.7267591432754426","0.780773369092227","0.791730165603372"
"LogP","LR_EL_FOLD_FP","2000","0.0","MaxMin","cdk_fp","500","0.1","0.7617846510345916","0.717346467933538","0.7801792516676439","0.7878282335025929"
"LogP","LR_EL_FOLD_FP","500","0.25","MaxMin","cdk_fp","500","0.1","0.7492358498234258","0.775497638480992","0.7032140188726583","0.7689958921166271"
"LogP","LR_EL_FOLD_FP","1000","0.25","MaxMin","cdk_fp","500","0.1","0.7107602013129671","0.7277503055437858","0.6892847605778218","0.7152455378172936"
"LogP","LR_EL_FOLD_FP","1500","0.25","MaxMin","cdk_fp","500","0.1","0.7017180860119355","0.7192575008868038","0.6733727462771414","0.7125240108718613"
"LogP","LR_EL_FOLD_FP","2000","0.25","MaxMin","cdk_fp","500","0.1","0.69674881668762","0.7041297145343028","0.6871266078124606","0.6989901277160965"
"LogP","LR_EL_FOLD_FP","500","0.5","MaxMin","cdk_fp","500","0.1","0.8049734922953915","0.8361870117006667","0.7531741773937389","0.8255592877917687"
"LogP","LR_EL_FOLD_FP","1000","0.5","MaxMin","cdk_fp","500","0.1","0.7750889496253069","0.787176340938404","0.7436236752765075","0.7944668326610089"
"LogP","LR_EL_FOLD_FP","1500","0.5","MaxMin","cdk_fp","500","0.1","0.7697304751505055","0.7828932421535555","0.7377116299132191","0.7885865533847418"
"LogP","LR_EL_FOLD_FP","2000","0.5","MaxMin","cdk_fp","500","0.1","0.7586765676813293","0.7764352798958571","0.7356277067151421","0.7639667164329884"
"LogP","LR_EL_FOLD_FP","500","0.75","MaxMin","cdk_fp","500","0.1","0.8589918114007716","0.8852834611487312","0.8122670936862271","0.8794248793673569"
"LogP","LR_EL_FOLD_FP","1000","0.75","MaxMin","cdk_fp","500","0.1","0.8351443034402611","0.846277078420069","0.803071074560532","0.8560847573401826"
"LogP","LR_EL_FOLD_FP","1500","0.75","MaxMin","cdk_fp","500","0.1","0.827836694255416","0.8344738965430293","0.7948929347144532","0.8541432515087652"
"LogP","LR_EL_FOLD_FP","2000","0.75","MaxMin","cdk_fp","500","0.1","0.8205844949896366","0.8334555110404887","0.7917052209429853","0.8365927529854359"
"LogP","LR_EL_FOLD_FP","500","1.0","MaxMin","cdk_fp","500","0.1","0.9139531547242193","0.9367687175930947","0.8750102977728468","0.9300804488067166"
"LogP","LR_EL_FOLD_FP","1000","1.0","MaxMin","cdk_fp","500","0.1","0.8892842852335502","0.905742790257365","0.8581791291436448","0.9039309362996409"
"LogP","LR_EL_FOLD_FP","1500","1.0","MaxMin","cdk_fp","500","0.1","0.8807681190179051","0.8880788271596124","0.852048276680523","0.90217725321358"
"LogP","LR_EL_FOLD_FP","2000","1.0","MaxMin","cdk_fp","500","0.1","0.87651841079723","0.8885343789322149","0.8518764357247279","0.8891444177347475"
"LogP","LR_EL_FOLD_FP","500","0.0","Standard","cdk_fp","500","0.1","0.7568086259086368","0.7426249817171926","0.7327198575760161","0.795081038432702"
"LogP","LR_EL_FOLD_FP","1000","0.0","Standard","cdk_fp","500","0.1","0.7665495008684976","0.7372167234823064","0.7589702434915787","0.8034615356316075"
"LogP","LR_EL_FOLD_FP","1500","0.0","Standard","cdk_fp","500","0.1","0.7664208926569763","0.726759143275417","0.7807733690922048","0.791730165603307"
"LogP","LR_EL_FOLD_FP","2000","0.0","Standard","cdk_fp","500","0.1","0.7617846510345346","0.7173464679334908","0.7801792516675972","0.7878282335025155"
"LogP","LR_EL_FOLD_FP","500","0.25","Standard","cdk_fp","500","0.1","0.7492358498234242","0.7754976384809893","0.7032140188726587","0.7689958921166243"
"LogP","LR_EL_FOLD_FP","1000","0.25","Standard","cdk_fp","500","0.1","0.7107602013129631","0.7277503055437815","0.6892847605778161","0.7152455378172917"
"LogP","LR_EL_FOLD_FP","1500","0.25","Standard","cdk_fp","500","0.1","0.7017180860119372","0.7192575008868092","0.6733727462771434","0.7125240108718591"
"LogP","LR_EL_FOLD_FP","2000","0.25","Standard","cdk_fp","500","0.1","0.6967488040518233","0.7041297145342875","0.6871265699050795","0.6989901277161028"
"LogP","LR_EL_FOLD_FP","500","0.5","Standard","cdk_fp","500","0.1","0.8049734922953897","0.8361870117006596","0.7531741773937385","0.8255592877917709"
"LogP","LR_EL_FOLD_FP","1000","0.5","Standard","cdk_fp","500","0.1","0.7750889569023457","0.7871763409383977","0.7436236752765003","0.7944668544921389"
"LogP","LR_EL_FOLD_FP","1500","0.5","Standard","cdk_fp","500","0.1","0.769730475150504","0.7828932421535513","0.7377116299132116","0.788586553384749"
"LogP","LR_EL_FOLD_FP","2000","0.5","Standard","cdk_fp","500","0.1","0.7586765676812727","0.7764352798958543","0.7356277067151109","0.763966716432853"
"LogP","LR_EL_FOLD_FP","500","0.75","Standard","cdk_fp","500","0.1","0.8589918114007663","0.8852834611487348","0.8122670936862191","0.8794248793673449"
"LogP","LR_EL_FOLD_FP","1000","0.75","Standard","cdk_fp","500","0.1","0.8351443034402822","0.8462770784200625","0.8030710745605213","0.8560847573402628"
"LogP","LR_EL_FOLD_FP","1500","0.75","Standard","cdk_fp","500","0.1","0.8278366942550126","0.8344738965428903","0.7948929347132601","0.8541432515088875"
"LogP","LR_EL_FOLD_FP","2000","0.75","Standard","cdk_fp","500","0.1","0.8205844966107754","0.8334555159008642","0.7917052209431875","0.8365927529882743"
"LogP","LR_EL_FOLD_FP","500","1.0","Standard","cdk_fp","500","0.1","0.913953154724212","0.9367687175930959","0.8750102977728195","0.9300804488067209"
"LogP","LR_EL_FOLD_FP","1000","1.0","Standard","cdk_fp","500","0.1","0.8892842852181223","0.9057427902566713","0.8581791291417614","0.903930936255934"
"LogP","LR_EL_FOLD_FP","1500","1.0","Standard","cdk_fp","500","0.1","0.8807681190134732","0.888078827146699","0.8520482766803951","0.9021772532133259"
"LogP","LR_EL_FOLD_FP","2000","1.0","Standard","cdk_fp","500","0.1","0.8765184139352695","0.8885343884515297","0.8518764355864056","0.8891444177678732"
"LogP","LR_EL_FOLD_FP","500","0.0","MaxMin","rdkit_fp","10","0.05","0.759586125759065","0.769366860411627","0.7193044946932964","0.7900870221722718"
"LogP","LR_EL_FOLD_FP","1000","0.0","MaxMin","rdkit_fp","10","0.05","0.7845315167740864","0.7846378855610284","0.7600177021475949","0.8089389626136356"
"LogP","LR_EL_FOLD_FP","1500","0.0","MaxMin","rdkit_fp","10","0.05","0.8116639741038627","0.8557920535254859","0.7445099482043835","0.8346899205817186"
"LogP","LR_EL_FOLD_FP","2000","0.0","MaxMin","rdkit_fp","10","0.05","0.7720261447561404","0.7660466353353165","0.7555041819261651","0.79452761700694"
"LogP","LR_EL_FOLD_FP","500","0.25","MaxMin","rdkit_fp","10","0.05","0.7561245246726357","0.7684579443104881","0.7215520533625723","0.7783635763448465"
"LogP","LR_EL_FOLD_FP","1000","0.25","MaxMin","rdkit_fp","10","0.05","0.7151043143777954","0.7140736657065447","0.6974286853961832","0.7338105920306582"
"LogP","LR_EL_FOLD_FP","1500","0.25","MaxMin","rdkit_fp","10","0.05","0.7111923529710912","0.7322472552326648","0.6635179627444129","0.737811840936196"
"LogP","LR_EL_FOLD_FP","2000","0.25","MaxMin","rdkit_fp","10","0.05","0.6971596910849346","0.682751194139752","0.6835847365989395","0.7251431425161122"
"LogP","LR_EL_FOLD_FP","500","0.5","MaxMin","rdkit_fp","10","0.05","0.7744540700610522","0.7821587020384049","0.7298345782301683","0.8113689299145834"
"LogP","LR_EL_FOLD_FP","1000","0.5","MaxMin","rdkit_fp","10","0.05","0.7352262975789715","0.7407096567600655","0.7190667770701653","0.7459024589066838"
"LogP","LR_EL_FOLD_FP","1500","0.5","MaxMin","rdkit_fp","10","0.05","0.7255047985313453","0.7530904288629551","0.6954245528853356","0.7279994138457451"
"LogP","LR_EL_FOLD_FP","2000","0.5","MaxMin","rdkit_fp","10","0.05","0.7241169013983231","0.7175326165433814","0.7073295884286874","0.7474884992229004"
"LogP","LR_EL_FOLD_FP","500","0.75","MaxMin","rdkit_fp","10","0.05","0.8015994663292632","0.8242665232710301","0.7523140254884811","0.8282178502282783"
"LogP","LR_EL_FOLD_FP","1000","0.75","MaxMin","rdkit_fp","10","0.05","0.7713065494177477","0.7624638840244331","0.7455839160446267","0.8058718481841831"
"LogP","LR_EL_FOLD_FP","1500","0.75","MaxMin","rdkit_fp","10","0.05","0.7548644487791787","0.7684693975354914","0.7240064262030352","0.7721175225990098"
"LogP","LR_EL_FOLD_FP","2000","0.75","MaxMin","rdkit_fp","10","0.05","0.7652846504672222","0.769333872947538","0.745682359261657","0.7808377191924712"
"LogP","LR_EL_FOLD_FP","500","1.0","MaxMin","rdkit_fp","10","0.05","0.8428918625097639","0.850183519914695","0.792498566552628","0.8859935010619686"
"LogP","LR_EL_FOLD_FP","1000","1.0","MaxMin","rdkit_fp","10","0.05","0.814796243733425","0.8197877794783187","0.7807201709601631","0.8438807807617931"
"LogP","LR_EL_FOLD_FP","1500","1.0","MaxMin","rdkit_fp","10","0.05","0.7942010400779322","0.8053836416833121","0.7625910228646082","0.8146284556858767"
"LogP","LR_EL_FOLD_FP","2000","1.0","MaxMin","rdkit_fp","10","0.05","0.7840006260467295","0.7903394422517224","0.7522127700597718","0.8094496658286944"
"LogP","LR_EL_FOLD_FP","500","0.0","Standard","rdkit_fp","10","0.05","0.759586125759062","0.7693668604116221","0.7193044946932924","0.790087022172272"
"LogP","LR_EL_FOLD_FP","1000","0.0","Standard","rdkit_fp","10","0.05","0.7845315167741074","0.7846378855610134","0.7600177021476066","0.8089389626137018"
"LogP","LR_EL_FOLD_FP","1500","0.0","Standard","rdkit_fp","10","0.05","0.8116639741038535","0.8557920535254219","0.7445099482044117","0.834689920581727"
"LogP","LR_EL_FOLD_FP","2000","0.0","Standard","rdkit_fp","10","0.05","0.7720261447561511","0.7660466353353474","0.7555041819261163","0.7945276170069893"
"LogP","LR_EL_FOLD_FP","500","0.25","Standard","rdkit_fp","10","0.05","0.7561245246726376","0.7684579443104881","0.7215520533625756","0.7783635763448493"
"LogP","LR_EL_FOLD_FP","1000","0.25","Standard","rdkit_fp","10","0.05","0.7151043143777973","0.7140736657065444","0.6974286853961887","0.7338105920306589"
"LogP","LR_EL_FOLD_FP","1500","0.25","Standard","rdkit_fp","10","0.05","0.7111923529710963","0.7322472552326654","0.6635179627444208","0.7378118409362026"
"LogP","LR_EL_FOLD_FP","2000","0.25","Standard","rdkit_fp","10","0.05","0.6971596910849375","0.6827511941397526","0.6835847365989429","0.725143142516117"
"LogP","LR_EL_FOLD_FP","500","0.5","Standard","rdkit_fp","10","0.05","0.7744540700610529","0.7821587020384067","0.7298345782301697","0.8113689299145825"
"LogP","LR_EL_FOLD_FP","1000","0.5","Standard","rdkit_fp","10","0.05","0.7352262975789742","0.7407096567600647","0.7190667770701711","0.7459024589066863"
"LogP","LR_EL_FOLD_FP","1500","0.5","Standard","rdkit_fp","10","0.05","0.72550479853135","0.7530904288629542","0.6954245528853443","0.7279994138457516"
"LogP","LR_EL_FOLD_FP","2000","0.5","Standard","rdkit_fp","10","0.05","0.7241169013983226","0.7175326165433799","0.7073295884286881","0.7474884992229"
"LogP","LR_EL_FOLD_FP","500","0.75","Standard","rdkit_fp","10","0.05","0.8015994663292672","0.8242665232710357","0.7523140254884849","0.828217850228281"
"LogP","LR_EL_FOLD_FP","1000","0.75","Standard","rdkit_fp","10","0.05","0.7713065494177513","0.7624638840244333","0.745583916044632","0.8058718481841889"
"LogP","LR_EL_FOLD_FP","1500","0.75","Standard","rdkit_fp","10","0.05","0.7548644487791863","0.7684693975354884","0.7240064262030458","0.7721175225990251"
"LogP","LR_EL_FOLD_FP","2000","0.75","Standard","rdkit_fp","10","0.05","0.7652846504672244","0.7693338729475347","0.7456823592616653","0.7808377191924732"
"LogP","LR_EL_FOLD_FP","500","1.0","Standard","rdkit_fp","10","0.05","0.8428918625097682","0.8501835199146983","0.7924985665526293","0.8859935010619767"
"LogP","LR_EL_FOLD_FP","1000","1.0","Standard","rdkit_fp","10","0.05","0.8147962437334287","0.8197877794783205","0.780720170960167","0.8438807807617986"
"LogP","LR_EL_FOLD_FP","1500","1.0","Standard","rdkit_fp","10","0.05","0.7942010400779352","0.8053836416833087","0.7625910228646148","0.8146284556858825"
"LogP","LR_EL_FOLD_FP","2000","1.0","Standard","rdkit_fp","10","0.05","0.7840006260467304","0.7903394422517226","0.7522127700597723","0.8094496658286967"
"LogP","LR_EL_FOLD_FP","500","0.0","MaxMin","cdk_fp","10","0.05","0.762791010274208","0.73861100444397","0.7400741002539059","0.8096879261247483"
"LogP","LR_EL_FOLD_FP","1000","0.0","MaxMin","cdk_fp","10","0.05","0.8043547354810542","0.7646141961332913","0.7957290345851992","0.8527209757246721"
"LogP","LR_EL_FOLD_FP","1500","0.0","MaxMin","cdk_fp","10","0.05","0.8019743168883262","0.7581977943768311","0.8313472339914937","0.816377922296654"
"LogP","LR_EL_FOLD_FP","2000","0.0","MaxMin","cdk_fp","10","0.05","0.7752651589696331","0.7314580196942644","0.7989110260642339","0.7954264311504009"
"LogP","LR_EL_FOLD_FP","500","0.25","MaxMin","cdk_fp","10","0.05","0.7364745688048915","0.7499365357986433","0.705900980085898","0.7535861905301333"
"LogP","LR_EL_FOLD_FP","1000","0.25","MaxMin","cdk_fp","10","0.05","0.6973011744192897","0.6964141547087521","0.6956442465004011","0.6998451220487159"
"LogP","LR_EL_FOLD_FP","1500","0.25","MaxMin","cdk_fp","10","0.05","0.6966378037341566","0.6833898216009634","0.6905506928840255","0.7159728967174809"
"LogP","LR_EL_FOLD_FP","2000","0.25","MaxMin","cdk_fp","10","0.05","0.6951883107480318","0.6811301990407381","0.6896530852790305","0.714781647924327"
"LogP","LR_EL_FOLD_FP","500","0.5","MaxMin","cdk_fp","10","0.05","0.7512781923518671","0.7823858750945482","0.7047239872080326","0.7667247147530208"
"LogP","LR_EL_FOLD_FP","1000","0.5","MaxMin","cdk_fp","10","0.05","0.716304388989121","0.7222865198488891","0.714747979711928","0.7118786674065456"
"LogP","LR_EL_FOLD_FP","1500","0.5","MaxMin","cdk_fp","10","0.05","0.7179265647236005","0.7252681728704157","0.7022245980227372","0.7262869232776487"
"LogP","LR_EL_FOLD_FP","2000","0.5","MaxMin","cdk_fp","10","0.05","0.7128176646367895","0.7135671772126168","0.7016451953974143","0.7232406213003375"
"LogP","LR_EL_FOLD_FP","500","0.75","MaxMin","cdk_fp","10","0.05","0.7781302078555908","0.8060517724414227","0.7329189266069556","0.7954199245183939"
"LogP","LR_EL_FOLD_FP","1000","0.75","MaxMin","cdk_fp","10","0.05","0.7432687244960569","0.755631361423519","0.7385138378454897","0.7356609742191617"
"LogP","LR_EL_FOLD_FP","1500","0.75","MaxMin","cdk_fp","10","0.05","0.7428334551175055","0.7642875602736884","0.7197345259155169","0.7444782791633112"
"LogP","LR_EL_FOLD_FP","2000","0.75","MaxMin","cdk_fp","10","0.05","0.7340003661151376","0.7480247477594898","0.7359287365559662","0.7180476140299569"
"LogP","LR_EL_FOLD_FP","500","1.0","MaxMin","cdk_fp","10","0.05","0.8034435418966622","0.8386774889780548","0.7578216636932827","0.8138314730186491"
"LogP","LR_EL_FOLD_FP","1000","1.0","MaxMin","cdk_fp","10","0.05","0.776124211398221","0.7836613909381679","0.759410846366262","0.785300396890233"
"LogP","LR_EL_FOLD_FP","1500","1.0","MaxMin","cdk_fp","10","0.05","0.7721117165503192","0.7877476949629452","0.7435551099723464","0.7850323447156661"
"LogP","LR_EL_FOLD_FP","2000","1.0","MaxMin","cdk_fp","10","0.05","0.7647164360741261","0.7710955830281796","0.7539843241714571","0.7690694010227415"
"LogP","LR_EL_FOLD_FP","500","0.0","Standard","cdk_fp","10","0.05","0.7627910102742037","0.7386110044439583","0.7400741002539041","0.8096879261247486"
"LogP","LR_EL_FOLD_FP","1000","0.0","Standard","cdk_fp","10","0.05","0.8043547354810109","0.7646141961332059","0.7957290345851451","0.8527209757246818"
"LogP","LR_EL_FOLD_FP","1500","0.0","Standard","cdk_fp","10","0.05","0.80197431688824","0.7581977943767985","0.8313472339913879","0.8163779222965333"
"LogP","LR_EL_FOLD_FP","2000","0.0","Standard","cdk_fp","10","0.05","0.7752651589695142","0.731458019694175","0.7989110260641209","0.7954264311502468"
"LogP","LR_EL_FOLD_FP","500","0.25","Standard","cdk_fp","10","0.05","0.7364745688048923","0.7499365357986463","0.7059009800858987","0.7535861905301316"
"LogP","LR_EL_FOLD_FP","1000","0.25","Standard","cdk_fp","10","0.05","0.6973011744192864","0.696414154708746","0.6956442465003951","0.6998451220487182"
"LogP","LR_EL_FOLD_FP","1500","0.25","Standard","cdk_fp","10","0.05","0.6966378037341535","0.683389821600958","0.6905506928840249","0.7159728967174778"
"LogP","LR_EL_FOLD_FP","2000","0.25","Standard","cdk_fp","10","0.05","0.6951883107480284","0.681130199040736","0.6896530852790236","0.7147816479243256"
"LogP","LR_EL_FOLD_FP","500","0.5","Standard","cdk_fp","10","0.05","0.7512781923518675","0.7823858750945485","0.7047239872080346","0.7667247147530194"
"LogP","LR_EL_FOLD_FP","1000","0.5","Standard","cdk_fp","10","0.05","0.7163043889891184","0.7222865198488844","0.7147479797119234","0.7118786674065477"
"LogP","LR_EL_FOLD_FP","1500","0.5","Standard","cdk_fp","10","0.05","0.7179265647235994","0.7252681728704142","0.702224598022735","0.726286923277649"
"LogP","LR_EL_FOLD_FP","2000","0.5","Standard","cdk_fp","10","0.05","0.7128176646367894","0.7135671772126146","0.7016451953974192","0.7232406213003345"
"LogP","LR_EL_FOLD_FP","500","0.75","Standard","cdk_fp","10","0.05","0.7781302078555945","0.8060517724414243","0.7329189266069646","0.7954199245183947"
"LogP","LR_EL_FOLD_FP","1000","0.75","Standard","cdk_fp","10","0.05","0.7432687244960546","0.7556313614235177","0.7385138378454865","0.7356609742191594"
"LogP","LR_EL_FOLD_FP","1500","0.75","Standard","cdk_fp","10","0.05","0.7428334551175046","0.7642875602736878","0.7197345259155152","0.7444782791633108"
"LogP","LR_EL_FOLD_FP","2000","0.75","Standard","cdk_fp","10","0.05","0.7340003661151367","0.7480247477594884","0.7359287365559652","0.7180476140299566"
"LogP","LR_EL_FOLD_FP","500","1.0","Standard","cdk_fp","10","0.05","0.8034435418966632","0.8386774889780572","0.7578216636932826","0.8138314730186501"
"LogP","LR_EL_FOLD_FP","1000","1.0","Standard","cdk_fp","10","0.05","0.7761242113982222","0.7836613909381681","0.7594108463662629","0.7853003968902353"
"LogP","LR_EL_FOLD_FP","1500","1.0","Standard","cdk_fp","10","0.05","0.772111716550315","0.7877476949629417","0.7435551099723389","0.7850323447156645"
"LogP","LR_EL_FOLD_FP","2000","1.0","Standard","cdk_fp","10","0.05","0.7647164360741304","0.7710955830281764","0.7539843241714623","0.7690694010227525"
"LogP","LR_EL_FOLD_FP","500","0.0","MaxMin","rdkit_fp","100","0.05","0.759586125759065","0.769366860411627","0.7193044946932964","0.7900870221722718"
"LogP","LR_EL_FOLD_FP","1000","0.0","MaxMin","rdkit_fp","100","0.05","0.7845315167740864","0.7846378855610284","0.7600177021475949","0.8089389626136356"
"LogP","LR_EL_FOLD_FP","1500","0.0","MaxMin","rdkit_fp","100","0.05","0.8116639741038627","0.8557920535254859","0.7445099482043835","0.8346899205817186"
"LogP","LR_EL_FOLD_FP","2000","0.0","MaxMin","rdkit_fp","100","0.05","0.7720261447561404","0.7660466353353165","0.7555041819261651","0.79452761700694"
"LogP","LR_EL_FOLD_FP","500","0.25","MaxMin","rdkit_fp","100","0.05","0.731342328675904","0.7511877276600909","0.6837751960430295","0.7590640623245919"
"LogP","LR_EL_FOLD_FP","1000","0.25","MaxMin","rdkit_fp","100","0.05","0.6931073565867614","0.7057813784236706","0.6721815298821937","0.7013591614544195"
"LogP","LR_EL_FOLD_FP","1500","0.25","MaxMin","rdkit_fp","100","0.05","0.6637997397454626","0.6998791873110934","0.6174238313065561","0.6740962006187381"
"LogP","LR_EL_FOLD_FP","2000","0.25","MaxMin","rdkit_fp","100","0.05","0.6588007993950137","0.6731671624784891","0.6357568756117734","0.6674783600947785"
"LogP","LR_EL_FOLD_FP","500","0.5","MaxMin","rdkit_fp","100","0.05","0.7666580084395909","0.7810300165822553","0.71797099595981","0.8009730127767072"
"LogP","LR_EL_FOLD_FP","1000","0.5","MaxMin","rdkit_fp","100","0.05","0.7241005846752685","0.72753226203417","0.6960807097080811","0.7486887822835544"
"LogP","LR_EL_FOLD_FP","1500","0.5","MaxMin","rdkit_fp","100","0.05","0.689268606648303","0.7283270684807909","0.6432469781848205","0.696231773279298"
