"NAME [String]","METHOD [String]","numTrees [Int]","featuresColumn [String]","maxDepth [Int]","rmse [Double]","rmse_1 [Double]","rmse_2 [Double]","rmse_3 [Double]"
"Xanthine-Bostaurus","WEKA_RFR","30","cdk_fp","20","0.7124750544261591","0.7158675203123175","0.8042256291993362","0.6173320137668235"
"Xanthine-Bostaurus","WEKA_RFR","40","cdk_fp","20","0.7046520281197317","0.708925619238871","0.7953993579468895","0.6096311071734348"
"Xanthine-Bostaurus","WEKA_RFR","50","cdk_fp","20","0.6974648565391721","0.6968349993165556","0.7879306845241348","0.607628885776826"
"Xanthine-Bostaurus","WEKA_RFR","60","cdk_fp","20","0.6959482075795456","0.6982014925146486","0.7808197143892148","0.6088234158347735"
"Xanthine-Bostaurus","WEKA_RFR","70","cdk_fp","20","0.6898915890911604","0.6978726239581905","0.7795774151588912","0.5922247281563997"
"Xanthine-Bostaurus","WEKA_RFR","30","rdkit_desc","20","0.7226872553187041","0.7279714007414435","0.8884370189187528","0.5516533462959163"
"Xanthine-Bostaurus","WEKA_RFR","40","rdkit_desc","20","0.7214679414545454","0.7195462566368641","0.8872422253792389","0.5576153423475334"
"Xanthine-Bostaurus","WEKA_RFR","50","rdkit_desc","20","0.7173483565217067","0.7200714129775581","0.8717709191788656","0.5602027374086964"
"Xanthine-Bostaurus","WEKA_RFR","60","rdkit_desc","20","0.7180750051645542","0.7186574148191617","0.8731669332342338","0.5624006674402672"
"Xanthine-Bostaurus","WEKA_RFR","70","rdkit_desc","20","0.7203709380572075","0.7208406568891935","0.8786724509813303","0.561599706301099"
"Xanthine-Bostaurus","WEKA_RFR","30","cdk_desc","20","0.7174403083060658","0.7308975806016235","0.8522924086690249","0.5691309356475486"
"Xanthine-Bostaurus","WEKA_RFR","40","cdk_desc","20","0.7070737775395984","0.7108399685997606","0.8499513807048537","0.5604299833141811"
"Xanthine-Bostaurus","WEKA_RFR","50","cdk_desc","20","0.7012755945181007","0.7038621001803802","0.8347811332089975","0.5651835501649245"
"Xanthine-Bostaurus","WEKA_RFR","60","cdk_desc","20","0.7051008029371707","0.7055277770170597","0.846093625567773","0.5636810062266792"
"Xanthine-Bostaurus","WEKA_RFR","70","cdk_desc","20","0.7006747019254659","0.7033538019276183","0.8409945847305333","0.557675719118246"
"Xanthine-Bostaurus","WEKA_RFR","30","rdkit_fp","30","0.6707021985897778","0.6839753405355425","0.7589038189639082","0.5692274362698824"
"Xanthine-Bostaurus","WEKA_RFR","40","rdkit_fp","30","0.6683100737231783","0.6793227311871978","0.7607870214484908","0.5648204685338467"
"Xanthine-Bostaurus","WEKA_RFR","50","rdkit_fp","30","0.6627366686179973","0.6692616089301587","0.7651086126788909","0.5538397842449423"
"Xanthine-Bostaurus","WEKA_RFR","60","rdkit_fp","30","0.6604873822485798","0.670391580406947","0.7634977474178843","0.547572818920908"
"Xanthine-Bostaurus","WEKA_RFR","70","rdkit_fp","30","0.6608760350192631","0.6757837317673642","0.7622716455601666","0.5445727277302583"
"Xanthine-Bostaurus","WEKA_RFR","30","cdk_fp","30","0.6720633438522113","0.665522487756162","0.7820510374717343","0.5686165063287378"
"Xanthine-Bostaurus","WEKA_RFR","40","cdk_fp","30","0.6644126028033145","0.6588840272359828","0.7783191229890125","0.556034658184948"
"Xanthine-Bostaurus","WEKA_RFR","50","cdk_fp","30","0.6643760682032659","0.6620063930907295","0.7751464120236151","0.5559753994954529"
"Xanthine-Bostaurus","WEKA_RFR","60","cdk_fp","30","0.6643097180012423","0.6608600812692983","0.7742720359665568","0.5577970367678717"
"Xanthine-Bostaurus","WEKA_RFR","70","cdk_fp","30","0.661422875392827","0.6604145166528429","0.771136479932048","0.5527176295935899"
"Xanthine-Bostaurus","WEKA_RFR","30","rdkit_desc","30","0.7171626763720994","0.724436398054974","0.8792938267115523","0.547757804349772"
"Xanthine-Bostaurus","WEKA_RFR","40","rdkit_desc","30","0.7173198986646621","0.7146383118621893","0.8843345873384925","0.5529867967933044"
"Xanthine-Bostaurus","WEKA_RFR","50","rdkit_desc","30","0.7170788447646596","0.7231440757981967","0.8696836674295751","0.558408791066207"
"Xanthine-Bostaurus","WEKA_RFR","60","rdkit_desc","30","0.7182492840261429","0.72279150673383","0.8707588015157649","0.5611975438288339"
"Xanthine-Bostaurus","WEKA_RFR","70","rdkit_desc","30","0.7206489907873417","0.7289731205554183","0.8753550421528463","0.5576188096537606"
"Xanthine-Bostaurus","WEKA_RFR","30","cdk_desc","30","0.7195831399715504","0.7362179776946659","0.8588195672273589","0.5637118749926265"
"Xanthine-Bostaurus","WEKA_RFR","40","cdk_desc","30","0.7103004911844296","0.7170989556631956","0.8533106777997274","0.5604918400903657"
"Xanthine-Bostaurus","WEKA_RFR","50","cdk_desc","30","0.7054570624701095","0.7101677711389927","0.8375963284688225","0.5686070878025133"
"Xanthine-Bostaurus","WEKA_RFR","60","cdk_desc","30","0.7089571568647957","0.7101363124159836","0.8489590656468059","0.5677760925315976"
"Xanthine-Bostaurus","WEKA_RFR","70","cdk_desc","30","0.7036796549902352","0.7062146529475736","0.8427309173355396","0.5620933946875928"
"Xanthine-Bostaurus","WEKA_RFR","30","rdkit_fp","40","0.6576582353707158","0.6701487396534048","0.7570340535389579","0.5457919129197848"
"Xanthine-Bostaurus","WEKA_RFR","40","rdkit_fp","40","0.6574819124032789","0.6736289650824453","0.7559633298498324","0.5428534422775589"
"Xanthine-Bostaurus","WEKA_RFR","50","rdkit_fp","40","0.6531107340326565","0.6634206645200973","0.7581032200429417","0.5378083175349306"
"Xanthine-Bostaurus","WEKA_RFR","60","rdkit_fp","40","0.6514553304308125","0.6654750806473151","0.7548375473693181","0.5340533632758043"
"Xanthine-Bostaurus","WEKA_RFR","70","rdkit_fp","40","0.6522525455838756","0.664166203618355","0.7600369660788908","0.5325544670543806"
"Xanthine-Bostaurus","WEKA_RFR","30","cdk_fp","40","0.66368336498324","0.6571462724165646","0.7638791702404643","0.5700246522926911"
"Xanthine-Bostaurus","WEKA_RFR","40","cdk_fp","40","0.6624295113232491","0.6518240243134759","0.768844789640173","0.5666197200160985"
"Xanthine-Bostaurus","WEKA_RFR","50","cdk_fp","40","0.6620758977084669","0.6567748548158897","0.762129214874552","0.5673236234349587"
"Xanthine-Bostaurus","WEKA_RFR","60","cdk_fp","40","0.6598689832823429","0.6573687140789897","0.7597876955481621","0.5624505402198768"
"Xanthine-Bostaurus","WEKA_RFR","70","cdk_fp","40","0.6556638473421845","0.6521755729751856","0.759749237767757","0.555066731283611"
"Xanthine-Bostaurus","WEKA_RFR","30","rdkit_desc","40","0.7171626763720994","0.724436398054974","0.8792938267115523","0.547757804349772"
"Xanthine-Bostaurus","WEKA_RFR","40","rdkit_desc","40","0.7173198986646621","0.7146383118621893","0.8843345873384925","0.5529867967933044"
"Xanthine-Bostaurus","WEKA_RFR","50","rdkit_desc","40","0.7168624895802221","0.7231440757981967","0.8696836674295751","0.5577597255128944"
"Xanthine-Bostaurus","WEKA_RFR","60","rdkit_desc","40","0.718096913644588","0.72279150673383","0.8707588015157649","0.5607404326841693"
"Xanthine-Bostaurus","WEKA_RFR","70","rdkit_desc","40","0.7205237873733985","0.7289731205554183","0.8753550421528463","0.5572431994119311"
"Xanthine-Bostaurus","WEKA_RFR","30","cdk_desc","40","0.7195831399715504","0.7362179776946659","0.8588195672273589","0.5637118749926265"
"Xanthine-Bostaurus","WEKA_RFR","40","cdk_desc","40","0.7103004911844296","0.7170989556631956","0.8533106777997274","0.5604918400903657"
"Xanthine-Bostaurus","WEKA_RFR","50","cdk_desc","40","0.7054570624701095","0.7101677711389927","0.8375963284688225","0.5686070878025133"
"Xanthine-Bostaurus","WEKA_RFR","60","cdk_desc","40","0.7089571568647957","0.7101363124159836","0.8489590656468059","0.5677760925315976"
"Xanthine-Bostaurus","WEKA_RFR","70","cdk_desc","40","0.703663193324812","0.7062146529475736","0.8427309173355396","0.5620440096913227"
"Xanthine-Bostaurus","WEKA_RFR","30","rdkit_fp","50","0.6598536413559873","0.6741131248441741","0.75741474628547","0.548033052938318"
"Xanthine-Bostaurus","WEKA_RFR","40","rdkit_fp","50","0.6602005451624037","0.6748685451634737","0.7606564294632291","0.5450766608605082"
"Xanthine-Bostaurus","WEKA_RFR","50","rdkit_fp","50","0.6578605006814063","0.665157279966486","0.7657160318511808","0.5427081902265523"
"Xanthine-Bostaurus","WEKA_RFR","60","rdkit_fp","50","0.6556935073337306","0.6664674683620269","0.7633757896400415","0.5372372639991232"
"Xanthine-Bostaurus","WEKA_RFR","70","rdkit_fp","50","0.6560575352126259","0.6655346253070681","0.7668292232698709","0.5358087570609387"
"Xanthine-Bostaurus","WEKA_RFR","30","cdk_fp","50","0.6590785230337618","0.6434757161626513","0.7592632949833618","0.5744965579552724"
"Xanthine-Bostaurus","WEKA_RFR","40","cdk_fp","50","0.6608828815257077","0.6526759653499978","0.761169077191535","0.5688036020355904"
"Xanthine-Bostaurus","WEKA_RFR","50","cdk_fp","50","0.6609890978337926","0.657089715012264","0.760499165954231","0.5653784125348827"
"Xanthine-Bostaurus","WEKA_RFR","60","cdk_fp","50","0.6577937292108379","0.6555709067870115","0.7583322471747568","0.5594780336707458"
"Xanthine-Bostaurus","WEKA_RFR","70","cdk_fp","50","0.6561768980830429","0.6514593753582175","0.7596792849023989","0.5573920339885122"
"Xanthine-Bostaurus","WEKA_RFR","30","rdkit_desc","50","0.7171626763720994","0.724436398054974","0.8792938267115523","0.547757804349772"
"Xanthine-Bostaurus","WEKA_RFR","40","rdkit_desc","50","0.7173198986646621","0.7146383118621893","0.8843345873384925","0.5529867967933044"
"Xanthine-Bostaurus","WEKA_RFR","50","rdkit_desc","50","0.7168624895802221","0.7231440757981967","0.8696836674295751","0.5577597255128944"
"Xanthine-Bostaurus","WEKA_RFR","60","rdkit_desc","50","0.718096913644588","0.72279150673383","0.8707588015157649","0.5607404326841693"
"Xanthine-Bostaurus","WEKA_RFR","70","rdkit_desc","50","0.7205237873733985","0.7289731205554183","0.8753550421528463","0.5572431994119311"
"Xanthine-Bostaurus","WEKA_RFR","30","cdk_desc","50","0.7195831399715504","0.7362179776946659","0.8588195672273589","0.5637118749926265"
"Xanthine-Bostaurus","WEKA_RFR","40","cdk_desc","50","0.7103004911844296","0.7170989556631956","0.8533106777997274","0.5604918400903657"
"Xanthine-Bostaurus","WEKA_RFR","50","cdk_desc","50","0.7054570624701095","0.7101677711389927","0.8375963284688225","0.5686070878025133"
"Xanthine-Bostaurus","WEKA_RFR","60","cdk_desc","50","0.7089571568647957","0.7101363124159836","0.8489590656468059","0.5677760925315976"
"Xanthine-Bostaurus","WEKA_RFR","70","cdk_desc","50","0.703663193324812","0.7062146529475736","0.8427309173355396","0.5620440096913227"
"LogP","WEKA_RFR","30","rdkit_fp","15","1.6208612216409375","1.5699962846821727","1.6059921601456137","1.686595220095026"
"LogP","WEKA_RFR","40","rdkit_fp","15","1.6273330600065947","1.5772135378371894","1.6177874953857467","1.6869981467968487"
"LogP","WEKA_RFR","50","rdkit_fp","15","1.6173157558411706","1.567284855465243","1.6165822175414895","1.6680801945167791"
"LogP","WEKA_RFR","60","rdkit_fp","15","1.6170771761377616","1.5692397417744641","1.618686877973808","1.6633049086650122"
"LogP","WEKA_RFR","70","rdkit_fp","15","1.6197659723599724","1.5662889296735683","1.6220325087705527","1.6709764786357966"
"LogP","WEKA_RFR","30","cdk_fp","15","1.588678548608948","1.5263692599231902","1.5916055564763525","1.648060829427301"
"LogP","WEKA_RFR","40","cdk_fp","15","1.5928473813112138","1.5260403242775562","1.5997283340259114","1.6527734856301746"
"LogP","WEKA_RFR","50","cdk_fp","15","1.5925177471049616","1.519365944005435","1.6036156321614103","1.6545716651480395"
"LogP","WEKA_RFR","60","cdk_fp","15","1.5910108691255187","1.5272211636643669","1.6071548641413622","1.6386565795708272"
"LogP","WEKA_RFR","70","cdk_fp","15","1.5892828825708356","1.5254175770053053","1.6063259675837944","1.6361051031234066"
"LogP","WEKA_RFR","30","rdkit_desc","15","0.6027246766402722","0.5633261033724466","0.5970758207521683","0.6477721057962016"
"LogP","WEKA_RFR","40","rdkit_desc","15","0.600846841056745","0.5545660122699696","0.5980360605850086","0.649938450315257"
"LogP","WEKA_RFR","50","rdkit_desc","15","0.596400185792965","0.5492250570576855","0.5933658247138218","0.6466096756073879"
"LogP","WEKA_RFR","60","rdkit_desc","15","0.593225548260466","0.5457510996147902","0.5861748404557185","0.6477507047108892"
"LogP","WEKA_RFR","70","rdkit_desc","15","0.5911480010915627","0.5410393000703718","0.5854164842962228","0.6469882189080933"
"LogP","WEKA_RFR","30","cdk_desc","15","0.6463767337262939","0.5761741429770562","0.6320481389726402","0.7309079192291853"
"LogP","WEKA_RFR","40","cdk_desc","15","0.6406562788048898","0.5701054295114458","0.624553793957469","0.7273096129457546"
"LogP","WEKA_RFR","50","cdk_desc","15","0.6350540406807156","0.558700273657844","0.6275974921863114","0.7188643561979915"
"LogP","WEKA_RFR","60","cdk_desc","15","0.63280847364261","0.5522067145182097","0.6313041151972082","0.714914591212412"
"LogP","WEKA_RFR","70","cdk_desc","15","0.6347111124089353","0.5616906063147276","0.6296373730177816","0.7128053578942969"
"LogP","WEKA_RFR","30","rdkit_fp","20","1.5504145629269488","1.491465569172714","1.5471933265502944","1.6125847930578383"
"LogP","WEKA_RFR","40","rdkit_fp","20","1.5609401372532055","1.5050318109614398","1.5607911489724464","1.6169974518257304"
"LogP","WEKA_RFR","50","rdkit_fp","20","1.5453222842877754","1.492128820757945","1.5517012436928521","1.5921367884125293"
"LogP","WEKA_RFR","60","rdkit_fp","20","1.5465006794581377","1.494097535992479","1.5612662971832534","1.5841382051986803"
"LogP","WEKA_RFR","70","rdkit_fp","20","1.5510668597621802","1.4958489236922359","1.5586523096814253","1.5986993459128793"
"LogP","WEKA_RFR","30","cdk_fp","20","1.5158966680662136","1.458947974107526","1.5119388579324489","1.5768031721586655"
"LogP","WEKA_RFR","40","cdk_fp","20","1.5179367095141132","1.465941906361989","1.5077410142314527","1.5801272079488986"
"LogP","WEKA_RFR","50","cdk_fp","20","1.5204495619971912","1.4567551885932306","1.5185873639222935","1.5860061334760494"
"LogP","WEKA_RFR","60","cdk_fp","20","1.5153677977519484","1.4610520508279232","1.520987016612926","1.564064325814996"
"LogP","WEKA_RFR","70","cdk_fp","20","1.5161835402629604","1.456174862014579","1.528319821131332","1.5640559376429704"
"LogP","WEKA_RFR","30","rdkit_desc","20","0.5917296114035464","0.5445872999550099","0.5917049616393497","0.6388965726162797"
"LogP","WEKA_RFR","40","rdkit_desc","20","0.5885979042925764","0.5406136442655098","0.588186763992422","0.6369933046197972"
"LogP","WEKA_RFR","50","rdkit_desc","20","0.589241754411206","0.5447669541194534","0.5836053897087372","0.6393529194054273"
"LogP","WEKA_RFR","60","rdkit_desc","20","0.5907672047704372","0.541806267403133","0.5827150443303839","0.6477803025777947"
"LogP","WEKA_RFR","70","rdkit_desc","20","0.5901936091874084","0.5422634105487694","0.5830674657645833","0.6452499512488726"
"LogP","WEKA_RFR","30","cdk_desc","20","0.6516570992844044","0.608899355879817","0.6521432328657454","0.693928709107651"
"LogP","WEKA_RFR","40","cdk_desc","20","0.6495142174885041","0.5961982129183234","0.6468827611731851","0.705461678374004"
"LogP","WEKA_RFR","50","cdk_desc","20","0.6426453531560137","0.5779492863304669","0.6432607298859027","0.7067260432516712"
"LogP","WEKA_RFR","60","cdk_desc","20","0.6373589559577697","0.572140231694654","0.6383873108388161","0.7015493253398389"
"LogP","WEKA_RFR","70","cdk_desc","20","0.635140317551735","0.5732492510670356","0.6357434308162767","0.6964282707718924"
"LogP","WEKA_RFR","30","rdkit_fp","30","1.438605514743451","1.3987440198958245","1.4076561850058706","1.5094163393286577"
"LogP","WEKA_RFR","40","rdkit_fp","30","1.442013017985775","1.3969327351055225","1.4305912157393228","1.4985151031124804"
"LogP","WEKA_RFR","50","rdkit_fp","30","1.4281705646891645","1.3902984491263009","1.41999886286515","1.4742143820760427"
"LogP","WEKA_RFR","60","rdkit_fp","30","1.431620430202263","1.3953490749011521","1.4305067802567493","1.4690054354488875"
"LogP","WEKA_RFR","70","rdkit_fp","30","1.432642289777566","1.3941431668459228","1.4212647175305726","1.4825189849562028"
"LogP","WEKA_RFR","30","cdk_fp","30","1.3992965438735403","1.3554872636088129","1.392610120207231","1.4497922478045768"
"LogP","WEKA_RFR","40","cdk_fp","30","1.3925921251989528","1.361844966472552","1.367257733710067","1.4486736754142393"
"LogP","WEKA_RFR","50","cdk_fp","30","1.3965467019592577","1.3538521689507959","1.3791074049584846","1.4566805319684932"
"LogP","WEKA_RFR","60","cdk_fp","30","1.393419324356725","1.360560518143151","1.3816329057035361","1.4380645492234878"
"LogP","WEKA_RFR","70","cdk_fp","30","1.3918407397412018","1.353362394605451","1.3811223305608462","1.441037494057309"
"LogP","WEKA_RFR","30","rdkit_desc","30","0.5905853665929879","0.5388301142335348","0.5994412825055755","0.6334847030398534"
"LogP","WEKA_RFR","40","rdkit_desc","30","0.5872013169717056","0.5292137895780867","0.5947284079018397","0.6376617534351904"
"LogP","WEKA_RFR","50","rdkit_desc","30","0.5880018947612475","0.5340766439309638","0.5956458777354442","0.6342831626173345"
"LogP","WEKA_RFR","60","rdkit_desc","30","0.5881033555002605","0.5318290871307343","0.5924660719711865","0.6400149073988605"
"LogP","WEKA_RFR","70","rdkit_desc","30","0.5891117006914034","0.5338210377561633","0.5930601959187699","0.6404538683992769"
"LogP","WEKA_RFR","30","cdk_desc","30","0.6382127673760586","0.5824389161957154","0.6368743451490059","0.6953250407834547"
"LogP","WEKA_RFR","40","cdk_desc","30","0.6363500310581135","0.5819956293255919","0.6341625725645872","0.6928918912841613"
"LogP","WEKA_RFR","50","cdk_desc","30","0.6294885945300902","0.5685268059300206","0.6299228420974442","0.690016135562806"
"LogP","WEKA_RFR","60","cdk_desc","30","0.628735755435208","0.5660996700234618","0.6275639714977101","0.692543624784452"
"LogP","WEKA_RFR","70","cdk_desc","30","0.6283032778467371","0.5659513728123033","0.6269209547055729","0.6920375060223349"
"LogP","WEKA_RFR","30","rdkit_fp","40","1.3304440088600311","1.2986458221882495","1.2975629545042038","1.39512324988764"
"LogP","WEKA_RFR","40","rdkit_fp","40","1.330315210568701","1.2967298601312465","1.311379842661345","1.3828359289135117"
"LogP","WEKA_RFR","50","rdkit_fp","40","1.3187563886861342","1.2846850642131133","1.3046724061385921","1.3669116957066971"
"LogP","WEKA_RFR","60","rdkit_fp","40","1.3194958382024031","1.2836225719585528","1.3131256624578285","1.3617392801908283"
"LogP","WEKA_RFR","70","rdkit_fp","40","1.3222031752151582","1.28662817549022","1.3126804228433224","1.3673009273119325"
"LogP","WEKA_RFR","30","cdk_fp","40","1.2937829284839029","1.2508577897234576","1.2799909542693637","1.3505000414588872"
"LogP","WEKA_RFR","40","cdk_fp","40","1.291171022466334","1.2626451104200096","1.2665806610918247","1.3442872958871679"
"LogP","WEKA_RFR","50","cdk_fp","40","1.292005067432237","1.262858034157833","1.2686682300127519","1.344488938126126"
"LogP","WEKA_RFR","60","cdk_fp","40","1.2932362557174348","1.2729704294587196","1.2746761557177655","1.332062181975819"
"LogP","WEKA_RFR","70","cdk_fp","40","1.2939281274547394","1.2655889394126278","1.2757051459300917","1.3404902970214991"
"LogP","WEKA_RFR","30","rdkit_desc","40","0.5905853665929879","0.5388301142335348","0.5994412825055755","0.6334847030398534"
"LogP","WEKA_RFR","40","rdkit_desc","40","0.5872013169717056","0.5292137895780867","0.5947284079018397","0.6376617534351904"
"LogP","WEKA_RFR","50","rdkit_desc","40","0.5880025999797932","0.5340766439309638","0.5956458777354442","0.6342852782729714"
"LogP","WEKA_RFR","60","rdkit_desc","40","0.5881039176209221","0.5318290871307343","0.5924660719711865","0.6400165937608455"
"LogP","WEKA_RFR","70","rdkit_desc","40","0.5891121702114219","0.5338210377561633","0.5930601959187699","0.6404552769593327"
"LogP","WEKA_RFR","30","cdk_desc","40","0.6381700910354651","0.5823108871739348","0.6368743451490059","0.6953250407834547"
"LogP","WEKA_RFR","40","cdk_desc","40","0.6363261096579307","0.5819238651250436","0.6341625725645872","0.6928918912841613"
"LogP","WEKA_RFR","50","cdk_desc","40","0.6292555825700609","0.5684701957248419","0.6299228420974442","0.6893737098878968"
"LogP","WEKA_RFR","60","cdk_desc","40","0.6285659941375988","0.5660535201162555","0.6275639714977101","0.6920804907988308"
"LogP","WEKA_RFR","70","cdk_desc","40","0.6281575711774349","0.5659170998124761","0.6269209547055729","0.6916346590142557"
"LogP","WEKA_RFR","30","rdkit_fp","50","1.2571925548147844","1.2186481517517218","1.2179012785044034","1.335028234188228"
"LogP","WEKA_RFR","40","rdkit_fp","50","1.256341611002567","1.222526666802007","1.2301575558266626","1.316340610379031"
"LogP","WEKA_RFR","50","rdkit_fp","50","1.244169360986623","1.2077644851244334","1.2220151947687434","1.3027284030666915"
"LogP","WEKA_RFR","60","rdkit_fp","50","1.2458184809116808","1.2089417154708435","1.2273775573171677","1.301136169947031"
"LogP","WEKA_RFR","70","rdkit_fp","50","1.2476702754577995","1.2104864673828852","1.225987123514044","1.3065372354764695"
"LogP","WEKA_RFR","30","cdk_fp","50","1.22475545149885","1.1967338927442246","1.2144826726747102","1.2630497890776147"
"LogP","WEKA_RFR","40","cdk_fp","50","1.2249367671972713","1.2059856096221413","1.204666964500357","1.2641577274693157"
"LogP","WEKA_RFR","50","cdk_fp","50","1.2222822999527547","1.193758123916914","1.2121061087240306","1.2609826672173199"
"LogP","WEKA_RFR","60","cdk_fp","50","1.2177803629851678","1.1984423631433248","1.2069299229933068","1.2479688028188718"
"LogP","WEKA_RFR","70","cdk_fp","50","1.2177188628137865","1.1919241555154265","1.2066894938659025","1.2545429390600304"
"LogP","WEKA_RFR","30","rdkit_desc","50","0.5905853665929879","0.5388301142335348","0.5994412825055755","0.6334847030398534"
"LogP","WEKA_RFR","40","rdkit_desc","50","0.5872013169717056","0.5292137895780867","0.5947284079018397","0.6376617534351904"
"LogP","WEKA_RFR","50","rdkit_desc","50","0.5880025999797932","0.5340766439309638","0.5956458777354442","0.6342852782729714"
"LogP","WEKA_RFR","60","rdkit_desc","50","0.5881039176209221","0.5318290871307343","0.5924660719711865","0.6400165937608455"
"LogP","WEKA_RFR","70","rdkit_desc","50","0.5891121702114219","0.5338210377561633","0.5930601959187699","0.6404552769593327"
"LogP","WEKA_RFR","30","cdk_desc","50","0.6381700910354651","0.5823108871739348","0.6368743451490059","0.6953250407834547"
"LogP","WEKA_RFR","40","cdk_desc","50","0.6363261096579307","0.5819238651250436","0.6341625725645872","0.6928918912841613"
"LogP","WEKA_RFR","50","cdk_desc","50","0.6292555825700609","0.5684701957248419","0.6299228420974442","0.6893737098878968"
"LogP","WEKA_RFR","60","cdk_desc","50","0.6285659941375988","0.5660535201162555","0.6275639714977101","0.6920804907988308"
"LogP","WEKA_RFR","70","cdk_desc","50","0.6281575711774349","0.5659170998124761","0.6269209547055729","0.6916346590142557"
"TB_MDR","WEKA_RFR","30","rdkit_fp","15","0.6785959741117334","0.681641054917299","0.6918138297482194","0.6623330376696817"
"TB_MDR","WEKA_RFR","40","rdkit_fp","15","0.6779638013633478","0.6804065733216387","0.6929215135495975","0.6605633172188071"
"TB_MDR","WEKA_RFR","50","rdkit_fp","15","0.6772781338890201","0.679656031747595","0.6896908454304098","0.6624875244890555"
"TB_MDR","WEKA_RFR","60","rdkit_fp","15","0.67617170315696","0.6793104744633403","0.6882219407410128","0.6609826942665268"
"TB_MDR","WEKA_RFR","70","rdkit_fp","15","0.6753469418987724","0.6780451464918406","0.6888245780285905","0.6591711011758861"
"TB_MDR","WEKA_RFR","30","cdk_fp","15","0.6837375171088697","0.6908205308126515","0.6971317961672161","0.6632602243467415"
"TB_MDR","WEKA_RFR","40","cdk_fp","15","0.6828164282132786","0.6903710169910514","0.69801100900494","0.6600672586438444"
"TB_MDR","WEKA_RFR","50","cdk_fp","15","0.681063502393585","0.6888787136633292","0.6968812288213841","0.6574305646960419"
"TB_MDR","WEKA_RFR","60","cdk_fp","15","0.680718339244693","0.6884258440313632","0.6956796472220217","0.6580495264806945"
"TB_MDR","WEKA_RFR","70","cdk_fp","15","0.6799258269334624","0.6863328750651266","0.6955474214911849","0.6578971842440757"
"TB_MDR","WEKA_RFR","30","rdkit_desc","15","0.6289564098509154","0.6259175553346084","0.65675888770187","0.6041927865162676"
"TB_MDR","WEKA_RFR","40","rdkit_desc","15","0.6253277824530746","0.6232928324210737","0.6556007492086711","0.5970897657294789"
"TB_MDR","WEKA_RFR","50","rdkit_desc","15","0.6240636106873826","0.6211745650142282","0.6560247219366124","0.5949915451113073"
"TB_MDR","WEKA_RFR","60","rdkit_desc","15","0.6230935596850875","0.6227414111553703","0.6558408447949774","0.5906984231049148"
"TB_MDR","WEKA_RFR","70","rdkit_desc","15","0.6219283806278385","0.6217628444824842","0.6547886153903342","0.5892336820106968"
"TB_MDR","WEKA_RFR","30","cdk_desc","15","0.6278068896553298","0.628931315467506","0.648710962521504","0.6057783909769793"
"TB_MDR","WEKA_RFR","40","cdk_desc","15","0.6249371100552638","0.6271773544768707","0.6463533441572311","0.6012806315316894"
"TB_MDR","WEKA_RFR","50","cdk_desc","15","0.62148574098752","0.6261443784639004","0.6417908847978415","0.596521959700818"
"TB_MDR","WEKA_RFR","60","cdk_desc","15","0.6198968628176148","0.6255478444304187","0.6417601669176989","0.5923825771047271"
"TB_MDR","WEKA_RFR","70","cdk_desc","15","0.6181590098302467","0.6218101679715891","0.6425693790599487","0.5900974824592026"
"TB_MDR","WEKA_RFR","30","rdkit_fp","20","0.6598017443205114","0.6585918907365924","0.6761297918965383","0.6446835503284034"
"TB_MDR","WEKA_RFR","40","rdkit_fp","20","0.6584696013830996","0.6579302618558689","0.6782703034485661","0.639208238844864"
"TB_MDR","WEKA_RFR","50","rdkit_fp","20","0.6563577980113511","0.654064255742631","0.6747327649147007","0.6402763733767217"
"TB_MDR","WEKA_RFR","60","rdkit_fp","20","0.6559366549330891","0.6522540383351041","0.6747958453726473","0.6407600810915158"
"TB_MDR","WEKA_RFR","70","rdkit_fp","20","0.6548390773434695","0.6539157851648797","0.6731643130352956","0.6374371338302333"
"TB_MDR","WEKA_RFR","30","cdk_fp","20","0.6636405473128145","0.6703717758705451","0.6743679219572812","0.646181944110617"
"TB_MDR","WEKA_RFR","40","cdk_fp","20","0.6618649846665338","0.6687157985542573","0.6727310931017093","0.6441480623436346"
"TB_MDR","WEKA_RFR","50","cdk_fp","20","0.6597866181263119","0.6661775542514543","0.6731353998878141","0.640046900239667"
"TB_MDR","WEKA_RFR","60","cdk_fp","20","0.6589077268079223","0.6666818465379667","0.6710000813668686","0.6390412525189316"
"TB_MDR","WEKA_RFR","70","cdk_fp","20","0.6569335835377487","0.6635919397411867","0.6697016263638395","0.6375071845082197"
"TB_MDR","WEKA_RFR","30","rdkit_desc","20","0.6231111702257496","0.6219597718938119","0.6528392422552801","0.5945344965281569"
"TB_MDR","WEKA_RFR","40","rdkit_desc","20","0.6195099210941475","0.6197109960517806","0.650629380715663","0.588189386514999"
"TB_MDR","WEKA_RFR","50","rdkit_desc","20","0.6171671922807133","0.6179318874370885","0.6481840351711932","0.5853856542338581"
"TB_MDR","WEKA_RFR","60","rdkit_desc","20","0.6160312726804379","0.6191520038996347","0.6469949937369585","0.5819468204047206"
"TB_MDR","WEKA_RFR","70","rdkit_desc","20","0.614197813967219","0.616364983403237","0.6458435966456265","0.5803848618527936"
"TB_MDR","WEKA_RFR","30","cdk_desc","20","0.6295105399669797","0.6337529922331713","0.653468654843101","0.6013099728246669"
"TB_MDR","WEKA_RFR","40","cdk_desc","20","0.625558761176003","0.6294982757717226","0.65098224279802","0.5961957649582662"
