name,method,feature,depth,trees,rmse,f1,f2,f3
Chagas,RandomForest,cdk_fp,5,10,0.5817892504445856,0.5821110757341336,0.5800982004282628,0.5831584751713608
Chagas,RandomForest,cdk_fp,5,20,0.5705460245384978,0.5741401933671447,0.5735915382196707,0.563906342028678
Chagas,RandomForest,cdk_fp,5,30,0.5708047353299155,0.563677061838264,0.5812758030256777,0.5674613411258046
Chagas,RandomForest,cdk_fp,5,40,0.5670581053865962,0.5707632087149368,0.5716500791944485,0.5587610282504034
Chagas,RandomForest,cdk_fp,5,50,0.5717445643624179,0.5637266648117292,0.5846784923399649,0.5668285359355596
Chagas,RandomForest,cdk_fp,5,60,0.5709095335813281,0.5662666631616872,0.5765111663034934,0.5699507712788037
Chagas,RandomForest,cdk_fp,5,70,0.5688303652519446,0.5662366079895007,0.5781886410067497,0.5620658467595836
Chagas,RandomForest,cdk_fp,10,5,0.5575207481283558,0.535046486624027,0.5938462677752111,0.5436694899858294
Chagas,RandomForest,cdk_fp,10,10,0.5319869200356484,0.5189921230849771,0.5471379574840437,0.5298306795379246
Chagas,RandomForest,cdk_fp,10,20,0.5258271283315389,0.5146943990724576,0.5385860593615259,0.524200926560633
Chagas,RandomForest,cdk_fp,10,30,0.522857780936957,0.5111194712425537,0.5415018597390221,0.5159520118292952
Chagas,RandomForest,cdk_fp,10,40,0.5232489039884787,0.5195793847686653,0.5398212835475085,0.5103460436492625
Chagas,RandomForest,cdk_fp,10,50,0.5241843402144597,0.5171402321697437,0.5376197080616704,0.5177930804119649
Chagas,RandomForest,cdk_fp,10,60,0.5261759047512828,0.5150712632123309,0.5445419770392692,0.5189144740022487
Chagas,RandomForest,cdk_fp,10,70,0.5234646352452252,0.5157566303656298,0.5442778539956056,0.5103594213744406
Chagas,RandomForest,cdk_fp,15,5,0.5372770535254846,0.500823923874831,0.5897845774907835,0.5212226592108397
Chagas,RandomForest,cdk_fp,15,10,0.5162097098195343,0.5010693324805219,0.5341335856227261,0.5134262113553549
Chagas,RandomForest,cdk_fp,15,20,0.5143846008963725,0.5051261074301466,0.5317053979747961,0.5063222972841751
Chagas,RandomForest,cdk_fp,15,30,0.5092446254563193,0.49662239471793557,0.5286934111152258,0.5024180705357966
Chagas,RandomForest,cdk_fp,15,40,0.5089330213278442,0.5059701859145356,0.5296215036949676,0.49120737437402945
Chagas,RandomForest,cdk_fp,15,50,0.5093814009666604,0.5046354461899626,0.524151671190389,0.4993570855196296
Chagas,RandomForest,cdk_fp,15,60,0.5059517955720679,0.49590428960851485,0.5298940049156915,0.4920570921919975
Chagas,RandomForest,cdk_fp,15,70,0.5073945705717094,0.5012302938332468,0.5314563154891135,0.48949710239276817
Chagas,RandomForest,cdk_fp,20,5,0.5370266909896512,0.504301621466197,0.5892869311355596,0.517491520367197
Chagas,RandomForest,cdk_fp,20,10,0.5081568397261158,0.4930866084153359,0.52714086071908,0.5042430500439313
Chagas,RandomForest,cdk_fp,20,20,0.508914525494641,0.500517842970918,0.5272463220368777,0.4989794114761275
Chagas,RandomForest,cdk_fp,20,30,0.5041688009935057,0.4916702727048681,0.5273220013175414,0.4935141289581075
Chagas,RandomForest,cdk_fp,20,40,0.5016418250041473,0.4973995409673825,0.5269529068290408,0.48057302721601874
Chagas,RandomForest,cdk_fp,20,50,0.5027567978639478,0.4998158492941108,0.5208952634553083,0.4875592808424243
Chagas,RandomForest,cdk_fp,20,60,0.49983678876946014,0.4898178133996843,0.5245335607850898,0.4851589921236063
Chagas,RandomForest,cdk_fp,20,70,0.5007694909316754,0.4958917915654743,0.5262533351955372,0.4801633460340149
Chagas,RandomForest,cdk_fp,30,5,0.5364042536020159,0.5048883067621457,0.5913359615948941,0.512988492449008
Chagas,RandomForest,cdk_fp,30,10,0.5040152536802538,0.48865697322580354,0.5245753750841109,0.49881341273084717
Chagas,RandomForest,cdk_fp,30,20,0.5055061541636215,0.4979327493504836,0.525477592573185,0.49310812056719616
Chagas,RandomForest,cdk_fp,30,30,0.5021898628099329,0.4889979186308161,0.5283463191830224,0.48922535061596045
Chagas,RandomForest,cdk_fp,30,40,0.49889076924895737,0.4941146804835683,0.5272227227896894,0.4753349044736143
Chagas,RandomForest,cdk_fp,30,50,0.49989512389440033,0.49738834895817446,0.5199286445674501,0.48236837815757655
Chagas,RandomForest,cdk_fp,30,60,0.49799320596883107,0.48924644970712683,0.5230808303632831,0.48165233783608336
Chagas,RandomForest,cdk_fp,30,70,0.4986504799758816,0.4958970920521602,0.5241612042091521,0.47589314366633256
Chagas,RandomForest,rdkit_fp,2,5,0.6512026707170541,0.6350910432632011,0.6471410679304754,0.6713759009574857
Chagas,RandomForest,rdkit_fp,2,10,0.6310587096951648,0.6208214461939877,0.6301672117677155,0.6421874711237912
Chagas,RandomForest,rdkit_fp,2,20,0.6305088355058809,0.6170082800968466,0.6396936950937242,0.6348245313270718
Chagas,RandomForest,rdkit_fp,2,30,0.6250765291431142,0.6113562184651165,0.6367075542386643,0.6271658147255621
Chagas,RandomForest,rdkit_fp,2,40,0.6305527422974695,0.6221562370068793,0.6310770436649407,0.6384249462205887
Chagas,RandomForest,rdkit_fp,2,50,0.6222865829352564,0.6133641798910748,0.6286231575046226,0.6248724114100717
Chagas,RandomForest,rdkit_fp,2,60,0.6266786233774849,0.6175237500778367,0.6313078051178571,0.631204314936761
Chagas,RandomForest,rdkit_fp,2,70,0.6267705327302213,0.6146473942169925,0.6276857630128493,0.6379784409608222
Chagas,RandomForest,rdkit_fp,5,5,0.5711318448084113,0.5588969283099862,0.5857389374676857,0.5687596686475621
Chagas,RandomForest,rdkit_fp,5,10,0.5525907741832734,0.5480722819746415,0.557205287390597,0.5524947531845817
Chagas,RandomForest,rdkit_fp,5,20,0.5496065001709224,0.5486149101088237,0.5587270135579891,0.5414775768459545
Chagas,RandomForest,rdkit_fp,5,30,0.551909788306038,0.5423823802348824,0.5587788518808373,0.5545681328023943
Chagas,RandomForest,rdkit_fp,5,40,0.5545059258377011,0.5503195172987617,0.5609717009256868,0.5522265592886548
Chagas,RandomForest,rdkit_fp,5,50,0.541199152164342,0.5331862361205976,0.5524006154212191,0.5380106049512094
Chagas,RandomForest,rdkit_fp,5,60,0.546089047155806,0.5420444091150681,0.5503485684200541,0.545874163932296
Chagas,RandomForest,rdkit_fp,5,70,0.545136635371709,0.5387395602726579,0.5521842820356212,0.5444860638068477
Chagas,RandomForest,rdkit_fp,10,5,0.5412429646786572,0.5296778237908308,0.5483225767001373,0.5457284935450034
Chagas,RandomForest,rdkit_fp,10,10,0.5176559109679074,0.5150800339819309,0.5364826368809777,0.5014050620408138
Chagas,RandomForest,rdkit_fp,10,20,0.5016025549652687,0.5008033442496184,0.5105121805960596,0.49349214005012837
Chagas,RandomForest,rdkit_fp,10,30,0.49824308726009825,0.49679943026384005,0.5079171230923086,0.49001270842414624
Chagas,RandomForest,rdkit_fp,10,40,0.5039997762051387,0.4995477315922469,0.5239669500341007,0.48848464698906835
Chagas,RandomForest,rdkit_fp,10,50,0.49408156387669583,0.49296112914290624,0.5070706458440807,0.48221291664310056
Chagas,RandomForest,rdkit_fp,10,60,0.49593342830332543,0.4938658396649538,0.5122568097272195,0.48167763551780296
Chagas,RandomForest,rdkit_fp,10,70,0.49356281640588706,0.48980304047779144,0.5010112477940863,0.48987416094578345
Chagas,RandomForest,rdkit_fp,15,5,0.5298398401825093,0.5237985529058428,0.5443696820803364,0.5213512855613486
Chagas,RandomForest,rdkit_fp,15,10,0.5027477358690042,0.4969362982678645,0.5342249603076601,0.4770819490314881
Chagas,RandomForest,rdkit_fp,15,20,0.49132573800248813,0.4936325438241135,0.5011080788156318,0.4792365913677192
Chagas,RandomForest,rdkit_fp,15,30,0.4897621833891279,0.49116420024865226,0.5048429683293195,0.47327938158941196
Chagas,RandomForest,rdkit_fp,15,40,0.48984478197975856,0.48668305100759995,0.5140352624854697,0.4688160324462062
Chagas,RandomForest,rdkit_fp,15,50,0.48157211285168683,0.48190280048418144,0.4985178875147901,0.4642956505560891
Chagas,RandomForest,rdkit_fp,15,60,0.4827720349275409,0.48130778106610395,0.5018446439925591,0.4651636797239597
Chagas,RandomForest,rdkit_fp,15,70,0.4819849468319069,0.48395959628098345,0.4909614524547841,0.47103379175995325
Chagas,RandomForest,rdkit_fp,20,5,0.530403878035955,0.5247943048710054,0.5496259139832199,0.5167914152536399
Chagas,RandomForest,rdkit_fp,20,10,0.49753444207963937,0.4943478580030671,0.5283100859039556,0.4699453823318956
Chagas,RandomForest,rdkit_fp,20,20,0.4871522754438212,0.49070331677881346,0.49896452688407333,0.4717889826685771
Chagas,RandomForest,rdkit_fp,20,30,0.48533492879186013,0.48748375407597244,0.5006168758687884,0.4679041564308197
Chagas,RandomForest,rdkit_fp,20,40,0.48627877830964455,0.48341344786603735,0.5145268142442369,0.4608960728186594
Chagas,RandomForest,rdkit_fp,20,50,0.4785938830389874,0.4794912683898406,0.49602237977044533,0.4602680009566763
Chagas,RandomForest,rdkit_fp,20,60,0.4777747403569883,0.4761698600751712,0.49839049853090583,0.4587638624648878
Chagas,RandomForest,rdkit_fp,20,70,0.47850750030669503,0.48150047305018395,0.48988402125298064,0.46413800661692056
Chagas,RandomForest,rdkit_fp,30,5,0.531105499860407,0.5260739269581536,0.5525201739100978,0.5147223987129699
Chagas,RandomForest,rdkit_fp,30,10,0.4956169171924208,0.490956850210322,0.52632317017286,0.4695707311940805
Chagas,RandomForest,rdkit_fp,30,20,0.486421734397337,0.48973882862240714,0.49950373621064403,0.47002263835895997
Chagas,RandomForest,rdkit_fp,30,30,0.48386033935955175,0.4861133751902632,0.4996681947428678,0.4657994481455243
Chagas,RandomForest,rdkit_fp,30,40,0.4852537913820479,0.4835364685132896,0.5137511175006443,0.4584737881322099
Chagas,RandomForest,rdkit_fp,30,50,0.4776774383712641,0.4790643748441123,0.4956125528383445,0.4583553874313354
Chagas,RandomForest,rdkit_fp,30,60,0.47663271892681186,0.4764548874766418,0.4978305333306322,0.4556127359731617
Chagas,RandomForest,rdkit_fp,30,70,0.4773998203732529,0.4811818802611657,0.4899528842238403,0.46106469663475286
Chagas,RandomForest,cdk_desc,2,5,0.6789160916583358,0.6950029298828109,0.6702379081199749,0.6715074369722217
Chagas,RandomForest,cdk_desc,2,10,0.6747844688680691,0.6721036908433651,0.6437329209372608,0.7085167948235814
Chagas,RandomForest,cdk_desc,2,20,0.675803721404522,0.670018408978509,0.654216307605618,0.7031764476294395
Chagas,RandomForest,cdk_desc,2,30,0.6713833663357323,0.6636354913367821,0.6537908014361071,0.6967238062343077
Chagas,RandomForest,cdk_desc,2,40,0.676867523578102,0.6699563551167564,0.651798705069388,0.7088475105481614
Chagas,RandomForest,cdk_desc,2,50,0.6787632609327701,0.674555248132953,0.6495438379072903,0.712190696758067
Chagas,RandomForest,cdk_desc,2,60,0.6693564703156534,0.6670570942130254,0.6443833691912836,0.6966289475426515
Chagas,RandomForest,cdk_desc,2,70,0.6769352787643714,0.6747038287995792,0.6466190510530144,0.7094829564405204
Chagas,RandomForest,cdk_desc,5,5,0.5895748069744352,0.5805564568880943,0.5905868313680547,0.5975811326671568
Chagas,RandomForest,cdk_desc,5,10,0.5737900828798186,0.5950642830092429,0.5450242820247801,0.5812816836054329
Chagas,RandomForest,cdk_desc,5,20,0.5754744811380628,0.5654666153356277,0.5559441962782117,0.6050126318003493
Chagas,RandomForest,cdk_desc,5,30,0.5696329546317584,0.559456101520772,0.558442988891755,0.5909997734827485
Chagas,RandomForest,cdk_desc,5,40,0.5723094057323126,0.5583537402332407,0.564724193162212,0.5938502838014852
Chagas,RandomForest,cdk_desc,5,50,0.5739929092830651,0.5571530527231691,0.5657913362963024,0.5990343388297242
Chagas,RandomForest,cdk_desc,5,60,0.5722940393291742,0.5704267868432028,0.5556470308236439,0.5908083003206764
Chagas,RandomForest,cdk_desc,5,70,0.5696140602363411,0.5643925391574787,0.5504970523318945,0.59395258921965
Chagas,RandomForest,cdk_desc,10,5,0.5845093677943419,0.5574098519101682,0.5814902522489198,0.6146279992239377
Chagas,RandomForest,cdk_desc,10,10,0.5501808421845965,0.5704193628413431,0.5179613175618047,0.5621618461506417
Chagas,RandomForest,cdk_desc,10,20,0.5462460359647504,0.5350892110874397,0.5190898355004248,0.5845590613063869
Chagas,RandomForest,cdk_desc,10,30,0.5336640186328474,0.5236794681440566,0.5252753080812366,0.5520372796732492
Chagas,RandomForest,cdk_desc,10,40,0.5395077708545912,0.5228605033383257,0.5328475086900635,0.5628153005353848
Chagas,RandomForest,cdk_desc,10,50,0.5375256281621515,0.5199503670682813,0.5351606734529598,0.5574658439652136
Chagas,RandomForest,cdk_desc,10,60,0.5383208049460496,0.5391863258764771,0.5280841805298707,0.5476919084318014
Chagas,RandomForest,cdk_desc,10,70,0.5332262186363067,0.5258075358650157,0.5213420475006477,0.5525290725432568
Chagas,RandomForest,cdk_desc,15,5,0.5862965810168195,0.5585047382575546,0.5818413236111462,0.6185436811817574
Chagas,RandomForest,cdk_desc,15,10,0.5512298542997851,0.5675396761680067,0.5212236706429495,0.5649262160883994
Chagas,RandomForest,cdk_desc,15,20,0.5430640800970218,0.5323995228221738,0.5164847062923622,0.5803080111765294
Chagas,RandomForest,cdk_desc,15,30,0.5311188690070983,0.5243507958021106,0.5233101492078382,0.545695662011346
Chagas,RandomForest,cdk_desc,15,40,0.536013496425211,0.5209751603757999,0.530868685823904,0.5561966430759294
Chagas,RandomForest,cdk_desc,15,50,0.5345307608101262,0.5177507997885447,0.5333649334941067,0.5524765491477273
Chagas,RandomForest,cdk_desc,15,60,0.5351421141830818,0.53589115900646,0.5266596303459373,0.5428755531968481
Chagas,RandomForest,cdk_desc,15,70,0.5317236625394719,0.5232411024685334,0.5210147739781534,0.550915111171729
Chagas,RandomForest,cdk_desc,20,5,0.5862376748325172,0.5587643503902361,0.5816577350463685,0.6182909390609471
Chagas,RandomForest,cdk_desc,20,10,0.5509550318140084,0.5673374858113213,0.5213298082559148,0.5641978013747894
Chagas,RandomForest,cdk_desc,20,20,0.5425446340004766,0.5325741972946191,0.5151193264277866,0.5799403782790241
Chagas,RandomForest,cdk_desc,20,30,0.531884003144233,0.5243247045843197,0.5246587415122815,0.5466685633360979
Chagas,RandomForest,cdk_desc,20,40,0.5361080644267667,0.5212726200904827,0.5310334822890963,0.5560180909007212
Chagas,RandomForest,cdk_desc,20,50,0.5343112256914571,0.518274225748695,0.5328808543143878,0.5517785970112886
Chagas,RandomForest,cdk_desc,20,60,0.5350928941802338,0.5360986182073226,0.526809530843624,0.5423705334897547
Chagas,RandomForest,cdk_desc,20,70,0.5315154974557665,0.522967009743046,0.5206495736834549,0.5509299089407989
Chagas,RandomForest,cdk_desc,30,5,0.5862254116715324,0.5587478957171687,0.5816374002364818,0.6182909390609471
Chagas,RandomForest,cdk_desc,30,10,0.5508874503261743,0.5671137515288402,0.5213298082559148,0.5642187911937677
Chagas,RandomForest,cdk_desc,30,20,0.5425747290008289,0.5325919460367871,0.5151359866176344,0.5799962543480655
Chagas,RandomForest,cdk_desc,30,30,0.5318804279910326,0.5243054817650902,0.5246886864242574,0.5466471157837504
Chagas,RandomForest,cdk_desc,30,40,0.5360908431607746,0.5212736068794259,0.5310397878290928,0.5559591347738053
Chagas,RandomForest,cdk_desc,30,50,0.5343187135716218,0.5183079768980924,0.5328662218129067,0.5517819420038662
Chagas,RandomForest,cdk_desc,30,60,0.5350724457989713,0.5360739106890599,0.5268175630723078,0.5423258636355464
Chagas,RandomForest,cdk_desc,30,70,0.5315065504728675,0.5229657901008976,0.5205944086740936,0.5509594526436113
Chagas,RandomForest,rdkit_desc,2,5,0.6830292104285294,0.6661804008601416,0.653243544671111,0.7296636857543355
Chagas,RandomForest,rdkit_desc,2,10,0.6738010902659575,0.6545853756880915,0.6367091722116925,0.7301087228980885
Chagas,RandomForest,rdkit_desc,2,20,0.6644118252572522,0.6621334379303901,0.633765860859051,0.6973361769823156
Chagas,RandomForest,rdkit_desc,2,30,0.6509887583592531,0.6334949703356572,0.6265723422981071,0.6928989624439951
Chagas,RandomForest,rdkit_desc,2,40,0.6606246222836181,0.6375307125642757,0.6335047316903134,0.7108384225962655
Chagas,RandomForest,rdkit_desc,2,50,0.6546064325200229,0.6336009955276221,0.629306953453856,0.7009113485785907
Chagas,RandomForest,rdkit_desc,2,60,0.6582841818331829,0.6364832036920582,0.6320675452240045,0.706301796583486
Chagas,RandomForest,rdkit_desc,2,70,0.6600934904109318,0.6390108738820074,0.6395242109279984,0.7017453864227895
Chagas,RandomForest,rdkit_desc,5,5,0.6084787407576729,0.5733664777684035,0.5994971359221767,0.6525726085824389
Chagas,RandomForest,rdkit_desc,5,10,0.5892204595677709,0.5515157626376743,0.5702343113746259,0.6459113046910125
Chagas,RandomForest,rdkit_desc,5,20,0.5779040622637699,0.5543327427197291,0.5618173980323262,0.6175620460392542
Chagas,RandomForest,rdkit_desc,5,30,0.5668297641453157,0.5416202606783683,0.5439524594012949,0.6149165723562839
Chagas,RandomForest,rdkit_desc,5,40,0.5818807872182631,0.5558717393055118,0.5640528176517922,0.6257178046974853
Chagas,RandomForest,rdkit_desc,5,50,0.5684030754665981,0.5480756637781632,0.5554792549117421,0.6016543077098891
Chagas,RandomForest,rdkit_desc,5,60,0.5726098415686806,0.5574589182609386,0.5527181161119388,0.6076524903331644
Chagas,RandomForest,rdkit_desc,5,70,0.5706015539809172,0.5549818277680929,0.5502587841661063,0.6065640500085525
Chagas,RandomForest,rdkit_desc,10,5,0.5948422765787906,0.5515038505357349,0.5893460621252962,0.6436769170753409
Chagas,RandomForest,rdkit_desc,10,10,0.571294999295898,0.5514784601447947,0.536616940797642,0.6257895969452574
Chagas,RandomForest,rdkit_desc,10,20,0.5489840354384974,0.5278207852609,0.5197266600387772,0.5994046610158148
Chagas,RandomForest,rdkit_desc,10,30,0.5439566000588691,0.5175253942296898,0.5225232870379131,0.5918211189090049
Chagas,RandomForest,rdkit_desc,10,40,0.5499926029842996,0.5183706146599736,0.5378888930012599,0.5937183012916657
Chagas,RandomForest,rdkit_desc,10,50,0.5406534692807249,0.5160017429647178,0.5303418209861718,0.5756168438912853
Chagas,RandomForest,rdkit_desc,10,60,0.5424403981701349,0.5251530517439066,0.5212514604208613,0.5809166823456371
Chagas,RandomForest,rdkit_desc,10,70,0.542757138389957,0.5213643710702858,0.5291009515434514,0.5778060925561341
Chagas,RandomForest,rdkit_desc,15,5,0.6016373483078902,0.5515561290302293,0.6049306771531215,0.6484252387403198
Chagas,RandomForest,rdkit_desc,15,10,0.5747552765799785,0.5590597973554147,0.5429267441092639,0.622279288275257
Chagas,RandomForest,rdkit_desc,15,20,0.5502601435294612,0.5262848698395718,0.5258372586563351,0.5986583020924766
Chagas,RandomForest,rdkit_desc,15,30,0.5439487531972701,0.5178767469458478,0.521487686653215,0.5924818259927476
Chagas,RandomForest,rdkit_desc,15,40,0.5484268404984359,0.5170084850261997,0.5386623694828093,0.589609666986299
Chagas,RandomForest,rdkit_desc,15,50,0.5382443435718689,0.5106514867379399,0.5303064093076331,0.5737751346700337
Chagas,RandomForest,rdkit_desc,15,60,0.5409653891326063,0.5227144677703309,0.5222947919840969,0.5778869076433911
Chagas,RandomForest,rdkit_desc,15,70,0.5436776320889678,0.5210770105248281,0.5304649851000057,0.5794909006420695
Chagas,RandomForest,rdkit_desc,20,5,0.6041400516505445,0.5516915481013199,0.6094156952264799,0.6513129116238338
Chagas,RandomForest,rdkit_desc,20,10,0.5762075194959508,0.5592330724351864,0.5464351524222981,0.6229543336303679
Chagas,RandomForest,rdkit_desc,20,20,0.5502408047979221,0.5262649102322908,0.5255822745075823,0.5988752296538932
Chagas,RandomForest,rdkit_desc,20,30,0.5441683875927896,0.517397481878484,0.5219623405755922,0.5931453403242931
Chagas,RandomForest,rdkit_desc,20,40,0.5485781616306616,0.5174810441549691,0.5384984579109918,0.589754982826024
Chagas,RandomForest,rdkit_desc,20,50,0.5382749227081397,0.5105049659505941,0.5309391116687122,0.5733806905051128
Chagas,RandomForest,rdkit_desc,20,60,0.5412881247433289,0.5226697749431489,0.5230392355185366,0.5781553637683012
Chagas,RandomForest,rdkit_desc,20,70,0.5436626507462061,0.520722506196554,0.531087085612774,0.5791783604292904
Chagas,RandomForest,rdkit_desc,30,5,0.6041091789665918,0.5516921341079577,0.6093986703690193,0.6512367324227986
Chagas,RandomForest,rdkit_desc,30,10,0.5762609397806914,0.5592330724351864,0.546599355577352,0.622950391329536
Chagas,RandomForest,rdkit_desc,30,20,0.549918855783378,0.5263181868989727,0.5254324631565401,0.5980059172946214
Chagas,RandomForest,rdkit_desc,30,30,0.5441868887274426,0.5174154804709084,0.521909504886871,0.5932356808245483
Chagas,RandomForest,rdkit_desc,30,40,0.5484443497449916,0.517200812716681,0.5383807513941619,0.5897514851241319
Chagas,RandomForest,rdkit_desc,30,50,0.5382470124523483,0.5105191921023196,0.5308438668453327,0.573377978409393
Chagas,RandomForest,rdkit_desc,30,60,0.5413626020969328,0.5226977926128552,0.5231064308860788,0.5782835827918644
Chagas,RandomForest,rdkit_desc,30,70,0.543539775864937,0.5204627835667279,0.5310605846102427,0.5790959594178403
LogP,RandomForest,cdk_fp,2,5,1.6250450728881431,1.705614433400941,1.6319746453352877,1.5375461399282015
LogP,RandomForest,cdk_fp,2,10,1.595048044587709,1.6629420727048698,1.5895496570177572,1.5326524040404998
LogP,RandomForest,cdk_fp,2,20,1.5702205545592893,1.6425305058196493,1.5463005002132353,1.5218306576449834
LogP,RandomForest,cdk_fp,2,30,1.578701895059341,1.6469217694704625,1.5560819479996986,1.5331019677078614
LogP,RandomForest,cdk_fp,2,40,1.5773650415163056,1.6441150988065085,1.5729229972729455,1.515057028469463
LogP,RandomForest,cdk_fp,2,50,1.5846927407844134,1.6498714837173782,1.5761534852672536,1.5280532533686086
LogP,RandomForest,cdk_fp,2,60,1.5919020718140473,1.6513081453498932,1.5940457205649345,1.5303523495273144
LogP,RandomForest,cdk_fp,2,70,1.584417617834368,1.644832918019208,1.5855310003196132,1.522888935164283
LogP,RandomForest,cdk_fp,5,5,1.337160739019102,1.3882058451699808,1.3337947060037063,1.2894816658836197
LogP,RandomForest,cdk_fp,5,10,1.3027751992371752,1.3748354011554957,1.273284500070757,1.2602056964852733
LogP,RandomForest,cdk_fp,5,20,1.2907439260750855,1.3541254153812543,1.2419980577636422,1.27610830508036
LogP,RandomForest,cdk_fp,5,30,1.294910751770244,1.3644068510962963,1.2486536347129045,1.2716717695015316
LogP,RandomForest,cdk_fp,5,40,1.2994746965318578,1.372625175266848,1.2696292328608165,1.256169681467909
LogP,RandomForest,cdk_fp,5,50,1.2909371075156717,1.3467486587182647,1.2577039957488017,1.268358668079949
LogP,RandomForest,cdk_fp,5,60,1.3059975132240285,1.3559263684298282,1.2916515743982757,1.2704145968439822
LogP,RandomForest,cdk_fp,5,70,1.2879751450533954,1.3483037751027593,1.259503342476511,1.256118317580916
LogP,RandomForest,cdk_fp,10,5,1.1322513846117501,1.2226529186011303,1.0903460147746737,1.0837552204594465
LogP,RandomForest,cdk_fp,10,10,1.0935360924390185,1.144518974461338,1.0672955200553744,1.068793782800343
LogP,RandomForest,cdk_fp,10,20,1.0769212727626596,1.1524300893822157,1.025865966693359,1.0524677622124043
LogP,RandomForest,cdk_fp,10,30,1.0745020947782877,1.137568102135901,1.0375895690860493,1.0483486131129127
LogP,RandomForest,cdk_fp,10,40,1.0699356353280538,1.1501580981086428,1.0289711641275032,1.0306776437480158
LogP,RandomForest,cdk_fp,10,50,1.0620112146643763,1.130529350730747,1.0206626653473037,1.034841627915078
LogP,RandomForest,cdk_fp,10,60,1.0684628430424787,1.136680239221283,1.0322439211186345,1.0364643687875192
LogP,RandomForest,cdk_fp,10,70,1.0630325278008095,1.13524530419958,1.023576906399624,1.0302753728032243
LogP,RandomForest,cdk_fp,15,5,1.058554276036809,1.1473725846525955,1.0219704660948246,1.0063197773630075
LogP,RandomForest,cdk_fp,15,10,1.0141736113446673,1.0734954476685912,0.9753816827529517,0.9936437036124597
LogP,RandomForest,cdk_fp,15,20,0.9965480751542031,1.0790647165662761,0.9480960238003807,0.9624834850959524
LogP,RandomForest,cdk_fp,15,30,0.992720501461304,1.06722070365303,0.9539920900449819,0.9569487106859004
LogP,RandomForest,cdk_fp,15,40,0.9875340757917584,1.0785859194338565,0.9348439212095009,0.9491723867319181
LogP,RandomForest,cdk_fp,15,50,0.9819104075708421,1.062555432003441,0.9360330253110148,0.9471427653980707
LogP,RandomForest,cdk_fp,15,60,0.9861170249629272,1.062431215259648,0.9422910426684036,0.9536288169607303
LogP,RandomForest,cdk_fp,15,70,0.985100018241013,1.0676164267553288,0.9404399518844554,0.9472436760832549
LogP,RandomForest,cdk_fp,20,5,1.0396172191731474,1.1240216369890994,1.0049886685463867,0.9898413519839567
LogP,RandomForest,cdk_fp,20,10,0.9869444260072915,1.0460402961461153,0.9476231728930371,0.9671698089827221
LogP,RandomForest,cdk_fp,20,20,0.9674018194284422,1.0567263848612833,0.927220940757402,0.9182581326666409
LogP,RandomForest,cdk_fp,20,30,0.9653248078116602,1.0450264227281194,0.9271133557646546,0.9238346449422066
LogP,RandomForest,cdk_fp,20,40,0.9598419166306879,1.057207617004812,0.9093116686950904,0.9130064641921615
LogP,RandomForest,cdk_fp,20,50,0.9545429401582558,1.0375751539159161,0.9126816800799262,0.9133719864789254
LogP,RandomForest,cdk_fp,20,60,0.9527659719281655,1.0400093375995498,0.9105565973978703,0.9077319807870765
LogP,RandomForest,cdk_fp,20,70,0.9578915740466659,1.0475017969374127,0.9168785831779807,0.9092943420246046
LogP,RandomForest,cdk_fp,30,5,1.0299252780152734,1.1049513040507222,0.9978323328484833,0.9869921971466147
LogP,RandomForest,cdk_fp,30,10,0.9746139885303644,1.0338992625435908,0.9416125430457918,0.9483301600017108
LogP,RandomForest,cdk_fp,30,20,0.9525523262514024,1.0487041300109794,0.9186105452579514,0.8903423034852765
LogP,RandomForest,cdk_fp,30,30,0.9486558451214617,1.0285846078655219,0.9125916405074808,0.9047912869913826
LogP,RandomForest,cdk_fp,30,40,0.9445657211676869,1.04505586006387,0.8951288636575708,0.8935124397816199
LogP,RandomForest,cdk_fp,30,50,0.9387352031142214,1.0245564513100107,0.8987182938941141,0.8929308641385398
LogP,RandomForest,cdk_fp,30,60,0.9349785066587648,1.0253307920256778,0.8971621395907334,0.8824425883598832
LogP,RandomForest,cdk_fp,30,70,0.940485234898248,1.0359158005383866,0.9013126145174882,0.8842272896388694
LogP,RandomForest,rdkit_fp,2,5,1.4710458805448896,1.5747675619628432,1.4518618515444737,1.386508228127352
LogP,RandomForest,rdkit_fp,2,10,1.5171277632024511,1.5919878857295158,1.5543919049083879,1.4050034989694498
LogP,RandomForest,rdkit_fp,2,20,1.4858140835500535,1.572580181710861,1.4744312024668833,1.4104308664724166
LogP,RandomForest,rdkit_fp,2,30,1.521518147312614,1.6016265211152514,1.52762704178935,1.4353008790332402
LogP,RandomForest,rdkit_fp,2,40,1.524149048881051,1.5981557511604925,1.5332321831551463,1.4410592123275143
LogP,RandomForest,rdkit_fp,2,50,1.5224914837544417,1.5846016266272673,1.5195546118870786,1.4633182127489792
LogP,RandomForest,rdkit_fp,2,60,1.5261322289233903,1.590889115852965,1.536496975237641,1.4510105956795656
LogP,RandomForest,rdkit_fp,2,70,1.5275194236448537,1.5922413368323782,1.5389680215258594,1.4513489125763241
LogP,RandomForest,rdkit_fp,5,5,1.1697107527240194,1.2076775822509518,1.1438811644989961,1.1575735114221102
LogP,RandomForest,rdkit_fp,5,10,1.2007821018435358,1.2553312388359668,1.167269093402027,1.1797459732926143
LogP,RandomForest,rdkit_fp,5,20,1.1749090619806621,1.2179124205519065,1.1569381582754663,1.1498766071146138
