"NAME [String]","METHOD [String]","C [Double]","offset [Double]","featuresColumn [String]","degree [Int]","rmse [Double]","rmse_1 [Double]","rmse_2 [Double]","rmse_3 [Double]"
"LogP","SMILE_SVR_TAN","0.01","1.0","rdkit_fp","3","1.3341156574379918","1.3440953949707126","1.308620908723222","1.3496306686200403"
"LogP","SMILE_SVR_TAN","0.1","1.0","rdkit_fp","3","0.790417300625433","0.8177556316679553","0.7568994798030801","0.7965967904052635"
"LogP","SMILE_SVR_TAN","1.0","1.0","rdkit_fp","3","0.6275448963567006","0.634119736709104","0.6192970599139195","0.629217892447078"
"LogP","SMILE_SVR_TAN","10.0","1.0","rdkit_fp","3","0.6246507817350361","0.6335736784599015","0.6175072344285523","0.6228714323166546"
"LogP","SMILE_SVR_TAN","0.001","2.0","rdkit_fp","3","1.6055195250504795","1.5988421337966343","1.5939697157150616","1.6237467256397418"
"LogP","SMILE_SVR_TAN","0.01","2.0","rdkit_fp","3","1.046868378868314","1.0747527149627767","1.0092028730572058","1.0566495485849594"
"LogP","SMILE_SVR_TAN","0.1","2.0","rdkit_fp","3","0.6678269178405177","0.6840242773633387","0.6373175580882109","0.6821389180700037"
"LogP","SMILE_SVR_TAN","1.0","2.0","rdkit_fp","3","0.6129628301275418","0.621117382210752","0.6033752138853942","0.6143958942864792"
"LogP","SMILE_SVR_TAN","10.0","2.0","rdkit_fp","3","0.6129661294150028","0.6217734544360466","0.6035106094332703","0.6136143243756919"
"LogP","SMILE_SVR_TAN","0.001","3.0","rdkit_fp","3","1.4623216587426804","1.4611567323869565","1.446357854152525","1.4794503896885598"
"LogP","SMILE_SVR_TAN","0.01","3.0","rdkit_fp","3","0.8924436249284153","0.923796131615035","0.8551450898904319","0.8983896532797792"
"LogP","SMILE_SVR_TAN","0.1","3.0","rdkit_fp","3","0.6280405742753062","0.6417371562647193","0.6045413454964886","0.6378432210647106"
"LogP","SMILE_SVR_TAN","1.0","3.0","rdkit_fp","3","0.6086682299750691","0.6169698538758998","0.598156694112701","0.6108781419366066"
"LogP","SMILE_SVR_TAN","10.0","3.0","rdkit_fp","3","0.6085448124480255","0.6171986132576922","0.5981998535319853","0.610235970554399"
"LogP","SMILE_SVR_TAN","0.001","0.0","cdk_fp","3","1.8412742991787343","1.8367715260427664","1.817423048126233","1.8696283233672037"
"LogP","SMILE_SVR_TAN","0.01","0.0","cdk_fp","3","1.7568022330818813","1.753975880541688","1.7361913211653752","1.7802394975385805"
"LogP","SMILE_SVR_TAN","0.1","0.0","cdk_fp","3","1.3638136969235946","1.3839217805464532","1.3363948166099184","1.3711244936144116"
"LogP","SMILE_SVR_TAN","1.0","0.0","cdk_fp","3","0.8243523075906248","0.8504528803320797","0.7970328515190713","0.8255711909207236"
"LogP","SMILE_SVR_TAN","10.0","0.0","cdk_fp","3","0.7209433300316764","0.7286591916043867","0.7248954085483302","0.7092753899423124"
"LogP","SMILE_SVR_TAN","0.001","1.0","cdk_fp","3","1.7330147177605022","1.7279004041043002","1.7173600577315027","1.7537836914457037"
"LogP","SMILE_SVR_TAN","0.01","1.0","cdk_fp","3","1.2889677950501122","1.3042445732178796","1.2704080411716967","1.2922507707607602"
"LogP","SMILE_SVR_TAN","0.1","1.0","cdk_fp","3","0.7812286937846528","0.8070228632226218","0.748129545478255","0.7885336726530815"
"LogP","SMILE_SVR_TAN","1.0","1.0","cdk_fp","3","0.6358529581056628","0.629728024601594","0.6315332258258451","0.6462976238895494"
"LogP","SMILE_SVR_TAN","10.0","1.0","cdk_fp","3","0.6367521544258117","0.6288939288824938","0.6418494614266912","0.6395130729682501"
"LogP","SMILE_SVR_TAN","0.001","2.0","cdk_fp","3","1.5751379171126487","1.569588087301116","1.5683345443004624","1.587491119736367"
"LogP","SMILE_SVR_TAN","0.01","2.0","cdk_fp","3","1.0160080683523909","1.0461907350109172","0.9839511626069846","1.0178823074392707"
"LogP","SMILE_SVR_TAN","0.1","2.0","cdk_fp","3","0.6676382112554808","0.6721044782899679","0.6365067576425465","0.6943033978339281"
"LogP","SMILE_SVR_TAN","1.0","2.0","cdk_fp","3","0.6238897487091094","0.6142296712307692","0.626800775101117","0.6306387997954419"
"LogP","SMILE_SVR_TAN","10.0","2.0","cdk_fp","3","0.624522977324979","0.6147441437754413","0.6288589940000653","0.6299657941994302"
"LogP","SMILE_SVR_TAN","0.001","3.0","cdk_fp","3","1.419304905547892","1.4213220690766348","1.4094925951300785","1.4271000524369626"
"LogP","SMILE_SVR_TAN","0.01","3.0","cdk_fp","3","0.8759691078779369","0.9089969725158168","0.8379347807132772","0.8809755704047169"
"LogP","SMILE_SVR_TAN","0.1","3.0","cdk_fp","3","0.6302528820498664","0.6297574771155393","0.6080442098377644","0.6529569591962955"
"LogP","SMILE_SVR_TAN","1.0","3.0","cdk_fp","3","0.6199846882705714","0.608875791017906","0.6240603878479742","0.6270178859458337"
"LogP","SMILE_SVR_TAN","10.0","3.0","cdk_fp","3","0.6198450090955724","0.6092661642291988","0.6240293019979519","0.6262395610595666"
"LogP","SMILE_SVR_TAN","0.001","0.0","rdkit_fp","4","1.8452290703827272","1.8405942977864969","1.8210735537998457","1.8740193595618393"
"LogP","SMILE_SVR_TAN","0.01","0.0","rdkit_fp","4","1.7910231418417561","1.7886590574599746","1.7668493657330755","1.8175610023322182"
"LogP","SMILE_SVR_TAN","0.1","0.0","rdkit_fp","4","1.4983417338291432","1.5081830182296436","1.4656767076294948","1.521165475628291"
"LogP","SMILE_SVR_TAN","1.0","0.0","rdkit_fp","4","0.933220895804708","0.9699718161042485","0.900075271910154","0.9296155993997215"
"LogP","SMILE_SVR_TAN","10.0","0.0","rdkit_fp","4","0.7904118989026007","0.8032139444139746","0.7847490486706229","0.7832727036232046"
"LogP","SMILE_SVR_TAN","0.001","1.0","rdkit_fp","4","1.6784195839783793","1.6745421763963162","1.6629112511132904","1.6978053244255316"
"LogP","SMILE_SVR_TAN","0.01","1.0","rdkit_fp","4","1.1678513212321082","1.1926255706685585","1.1332403989155975","1.1776879941121687"
"LogP","SMILE_SVR_TAN","0.1","1.0","rdkit_fp","4","0.7071253026355159","0.7232382170238911","0.6826186454889313","0.7155190453937252"
"LogP","SMILE_SVR_TAN","1.0","1.0","rdkit_fp","4","0.6427118746567891","0.6522490894876183","0.637584806863172","0.6383017276195772"
"LogP","SMILE_SVR_TAN","10.0","1.0","rdkit_fp","4","0.6426072674858858","0.6521627716543408","0.6376101349358522","0.6380488958674646"
"LogP","SMILE_SVR_TAN","0.001","2.0","rdkit_fp","4","1.34740996262075","1.355281624334874","1.3236312570866111","1.3633170064407647"
"LogP","SMILE_SVR_TAN","0.01","2.0","rdkit_fp","4","0.8003406644140959","0.8287617325126284","0.7656967210862509","0.8065635396434085"
"LogP","SMILE_SVR_TAN","0.1","2.0","rdkit_fp","4","0.624827731706373","0.6313913338030832","0.6154603341795919","0.6276315271364439"
"LogP","SMILE_SVR_TAN","1.0","2.0","rdkit_fp","4","0.6217593262824163","0.6305841343933143","0.6138467997132273","0.6208470447407072"
"LogP","SMILE_SVR_TAN","10.0","2.0","rdkit_fp","4","0.6217634500731545","0.6305841343933064","0.613846799713198","0.6208594161129588"
"LogP","SMILE_SVR_TAN","0.001","3.0","rdkit_fp","4","1.0705766784205617","1.0971382450397693","1.0351556728051738","1.079436117416742"
"LogP","SMILE_SVR_TAN","0.01","3.0","rdkit_fp","4","0.6745601431605864","0.690943326558206","0.6437373893321885","0.6889997135913644"
"LogP","SMILE_SVR_TAN","0.1","3.0","rdkit_fp","4","0.6142272702442717","0.6225191005804035","0.6047820846257065","0.6153806255267051"
"LogP","SMILE_SVR_TAN","1.0","3.0","rdkit_fp","4","0.614259368665334","0.6230729463444724","0.6049425332631536","0.6147626263883762"
"LogP","SMILE_SVR_TAN","10.0","3.0","rdkit_fp","4","0.6142525742128458","0.6230648399072686","0.6049425332634698","0.6147503494677994"
"LogP","SMILE_SVR_TAN","0.001","0.0","cdk_fp","4","1.844688873038219","1.8400780789906181","1.8205963867584465","1.8733921533655924"
"LogP","SMILE_SVR_TAN","0.01","0.0","cdk_fp","4","1.7855345957806081","1.7839086780785969","1.7614026481757934","1.8112924610874337"
"LogP","SMILE_SVR_TAN","0.1","0.0","cdk_fp","4","1.4708573946227357","1.4859996897119863","1.4401386122275956","1.4864338819286251"
"LogP","SMILE_SVR_TAN","1.0","0.0","cdk_fp","4","0.9140838924862607","0.9446708106584633","0.8833749176873791","0.9142059491129398"
"LogP","SMILE_SVR_TAN","10.0","0.0","cdk_fp","4","0.7898619783404576","0.8004810883614981","0.7917104590944909","0.7773943875653834"
"LogP","SMILE_SVR_TAN","0.001","1.0","cdk_fp","4","1.6584556182833332","1.6543698870065955","1.6462193096451838","1.6747776581982206"
"LogP","SMILE_SVR_TAN","0.01","1.0","cdk_fp","4","1.1294648382333967","1.1567531463314653","1.1048661387795704","1.1267752295891544"
"LogP","SMILE_SVR_TAN","0.1","1.0","cdk_fp","4","0.7059268449320109","0.7130589142276079","0.679753141137509","0.7249684794309158"
"LogP","SMILE_SVR_TAN","1.0","1.0","cdk_fp","4","0.6546246038614933","0.6493669537499507","0.660281080024544","0.6542257778099853"
"LogP","SMILE_SVR_TAN","10.0","1.0","cdk_fp","4","0.6544275913494143","0.6491953921515462","0.6602949471270333","0.6537924347696633"
"LogP","SMILE_SVR_TAN","0.001","2.0","cdk_fp","4","1.3015719060021158","1.3148111887295422","1.284557183665204","1.3053473456116007"
"LogP","SMILE_SVR_TAN","0.01","2.0","cdk_fp","4","0.790592741836421","0.8181713782828791","0.757032663038909","0.796574184187475"
"LogP","SMILE_SVR_TAN","0.1","2.0","cdk_fp","4","0.63282599675179","0.6262089085664032","0.6270893784359197","0.6451797032530471"
"LogP","SMILE_SVR_TAN","1.0","2.0","cdk_fp","4","0.6338286818983544","0.6254705630017412","0.6385995301532577","0.6374159525400644"
"LogP","SMILE_SVR_TAN","10.0","2.0","cdk_fp","4","0.6338344371333541","0.6254705630016989","0.6385995301532141","0.6374332182451492"
"LogP","SMILE_SVR_TAN","0.001","3.0","cdk_fp","4","1.0389793284903135","1.0683032051530241","1.0086803870611503","1.0399543932567659"
"LogP","SMILE_SVR_TAN","0.01","3.0","cdk_fp","4","0.6735489459293372","0.6789546792487497","0.6422331528053236","0.6994590057339385"
"LogP","SMILE_SVR_TAN","0.1","3.0","cdk_fp","4","0.6250419001474391","0.6161768122591007","0.627139084651574","0.6318098035316428"
"LogP","SMILE_SVR_TAN","1.0","3.0","cdk_fp","4","0.6259295301886464","0.6163867375217187","0.630256585768405","0.6311452672758153"
"LogP","SMILE_SVR_TAN","10.0","3.0","cdk_fp","4","0.625930200462768","0.6163867375218304","0.6302565857685548","0.6311472780979188"
"LogP","SMILE_SVR_TAN","0.001","0.0","rdkit_fp","5","1.8472292965871802","1.8425158894780078","1.8230813255912206","1.876090674692312"
"LogP","SMILE_SVR_TAN","0.01","0.0","rdkit_fp","5","1.8080449143021422","1.805277110523759","1.7835007845296693","1.835356847852999"
"LogP","SMILE_SVR_TAN","0.1","0.0","rdkit_fp","5","1.5726610698440489","1.5793731748287183","1.542293385455234","1.596316649248194"
"LogP","SMILE_SVR_TAN","1.0","0.0","rdkit_fp","5","1.0368032052114573","1.071865936889556","1.0003824028428556","1.0381612759019598"
"LogP","SMILE_SVR_TAN","10.0","0.0","rdkit_fp","5","0.8739247827218454","0.8817654775569603","0.8633707085081587","0.8766381621004173"
"LogP","SMILE_SVR_TAN","0.001","1.0","rdkit_fp","5","1.590715341143986","1.5892874103963437","1.5730447438083355","1.6098138692272788"
"LogP","SMILE_SVR_TAN","0.01","1.0","rdkit_fp","5","1.0150862544198578","1.0502158852509034","0.9806784249028074","1.0143644531058627"
"LogP","SMILE_SVR_TAN","0.1","1.0","rdkit_fp","5","0.6783588904990346","0.6911260906990089","0.6661940936276273","0.6777564871704675"
"LogP","SMILE_SVR_TAN","1.0","1.0","rdkit_fp","5","0.6635229367508066","0.6737221500545009","0.6593082207082919","0.657538439489627"
"LogP","SMILE_SVR_TAN","10.0","1.0","rdkit_fp","5","0.6635251868757066","0.673727597743036","0.6593082207082795","0.6575397421758042"
"LogP","SMILE_SVR_TAN","0.001","2.0","rdkit_fp","5","1.0551892868551376","1.0852396928172767","1.018689728121506","1.0616384396266307"
"LogP","SMILE_SVR_TAN","0.01","2.0","rdkit_fp","5","0.6729928453791655","0.6879740274052631","0.6503415213292335","0.6806629874029996"
"LogP","SMILE_SVR_TAN","0.1","2.0","rdkit_fp","5","0.6319399690863347","0.640990625450096","0.6254159623521215","0.6294133194567862"
"LogP","SMILE_SVR_TAN","1.0","2.0","rdkit_fp","5","0.6318840606651931","0.6409671502496862","0.625415962352133","0.6292690693937599"
"LogP","SMILE_SVR_TAN","10.0","2.0","rdkit_fp","5","0.6318840606650441","0.6409671502496028","0.6254159623520748","0.6292690693934548"
"LogP","SMILE_SVR_TAN","0.001","3.0","rdkit_fp","5","0.7708782480828588","0.7955576596486359","0.738124204572805","0.7789528800271353"
"LogP","SMILE_SVR_TAN","0.01","3.0","rdkit_fp","5","0.6233784728811483","0.6300187638519862","0.6142189795007543","0.6258976752907044"
"LogP","SMILE_SVR_TAN","0.1","3.0","rdkit_fp","5","0.6206001759987306","0.6293937419088363","0.6123841963700071","0.6200225897173486"
"LogP","SMILE_SVR_TAN","1.0","3.0","rdkit_fp","5","0.6205988260716931","0.6293896921276065","0.6123841963700843","0.6200225897173886"
"LogP","SMILE_SVR_TAN","10.0","3.0","rdkit_fp","5","0.6205979315548014","0.6293870085764292","0.6123841963703207","0.6200225897176544"
"LogP","SMILE_SVR_TAN","0.001","0.0","cdk_fp","5","1.8468560142548067","1.8421750790998404","1.8227355647697299","1.8756573988948504"
"LogP","SMILE_SVR_TAN","0.01","0.0","cdk_fp","5","1.8045662629964208","1.802245437967","1.7800276227262073","1.8314257282960549"
"LogP","SMILE_SVR_TAN","0.1","0.0","cdk_fp","5","1.553057201336115","1.5633579534715558","1.5236267562344734","1.572186894302316"
"LogP","SMILE_SVR_TAN","1.0","0.0","cdk_fp","5","1.0128524737919042","1.0448720351520029","0.9802004850307856","1.013484901192924"
"LogP","SMILE_SVR_TAN","10.0","0.0","cdk_fp","5","0.8656590150561918","0.8735937850896957","0.8637331435497605","0.8596501165291194"
"LogP","SMILE_SVR_TAN","0.001","1.0","cdk_fp","5","1.5636237015278276","1.5633075759447055","1.5490961296066326","1.5784673990321454"
"LogP","SMILE_SVR_TAN","0.01","1.0","cdk_fp","5","0.9878703787312361","1.022652123623466","0.9581778319007097","0.9827811806695324"
"LogP","SMILE_SVR_TAN","0.1","1.0","cdk_fp","5","0.6843323388202226","0.6865334506641245","0.6723175962076858","0.6941459695888577"
"LogP","SMILE_SVR_TAN","1.0","1.0","cdk_fp","5","0.6745703454038695","0.6722373456923856","0.6806031533074032","0.6708705372118198"
"LogP","SMILE_SVR_TAN","10.0","1.0","cdk_fp","5","0.6745703454038567","0.6722373456923729","0.680603153307394","0.6708705372118032"
"LogP","SMILE_SVR_TAN","0.001","2.0","cdk_fp","5","1.024204850078488","1.0566598098943885","0.9939126183298985","1.0220421220111766"
"LogP","SMILE_SVR_TAN","0.01","2.0","cdk_fp","5","0.6749225251943728","0.6785916606850755","0.6501498510008173","0.6960260638972255"
"LogP","SMILE_SVR_TAN","0.1","2.0","cdk_fp","5","0.644321539032235","0.6373232869608733","0.6495062860038959","0.6461350441319359"
"LogP","SMILE_SVR_TAN","1.0","2.0","cdk_fp","5","0.6441842707081281","0.6372201761991353","0.64950802530654","0.6458246106187091"
"LogP","SMILE_SVR_TAN","10.0","2.0","cdk_fp","5","0.6441842707080531","0.6372201761988882","0.6495080253065557","0.6458246106187152"
"LogP","SMILE_SVR_TAN","0.001","3.0","cdk_fp","5","0.7628259412668292","0.7854400379014211","0.7301429647773217","0.7728948211217449"
"LogP","SMILE_SVR_TAN","0.01","3.0","cdk_fp","5","0.6315797015626644","0.6251379754362757","0.6271888050724457","0.642412324179272"
"LogP","SMILE_SVR_TAN","0.1","3.0","cdk_fp","5","0.6326423084120036","0.6240651151435015","0.6372754742139697","0.6365863358785397"
"LogP","SMILE_SVR_TAN","1.0","3.0","cdk_fp","5","0.6326473873149598","0.6240729583908043","0.6372828433122135","0.6365863602418618"
"LogP","SMILE_SVR_TAN","10.0","3.0","cdk_fp","5","0.6326438580378763","0.6240665036916874","0.6372754742130308","0.6365895962089109"
"TB_SRI","SMILE_SVR_TAN","0.001","0.0","rdkit_fp","2","0.6666814600932399","0.6670648978703465","0.6580272051893747","0.6749522772199984"
"TB_SRI","SMILE_SVR_TAN","0.01","0.0","rdkit_fp","2","0.6640879740753203","0.6645241935749053","0.655392712875297","0.6723470157757586"
"TB_SRI","SMILE_SVR_TAN","0.1","0.0","rdkit_fp","2","0.6473908689740179","0.6487128149983018","0.6391950380196744","0.6542647539040775"
"TB_SRI","SMILE_SVR_TAN","1.0","0.0","rdkit_fp","2","0.6256774700131628","0.6298614547880312","0.6142797392235305","0.6328912160279266"
"TB_SRI","SMILE_SVR_TAN","10.0","0.0","rdkit_fp","2","0.6636345696945928","0.6556890246551027","0.6656861144307045","0.6695285699979712"
"TB_SRI","SMILE_SVR_TAN","0.001","1.0","rdkit_fp","2","0.6662123783477073","0.6664606109425532","0.6576268732850119","0.674549650815557"
"TB_SRI","SMILE_SVR_TAN","0.01","1.0","rdkit_fp","2","0.6602503479248009","0.6612755877776848","0.6519336171958088","0.667541838800909"
"TB_SRI","SMILE_SVR_TAN","0.1","1.0","rdkit_fp","2","0.6362668398380841","0.6389640659774788","0.6280021888080167","0.6418342647287569"
"TB_SRI","SMILE_SVR_TAN","1.0","1.0","rdkit_fp","2","0.6382681111349974","0.6448728199605835","0.6290869527514205","0.6408445606929883"
"TB_SRI","SMILE_SVR_TAN","10.0","1.0","rdkit_fp","2","0.6790637525922123","0.6695079794384513","0.6842864148619072","0.6833968634762784"
"TB_SRI","SMILE_SVR_TAN","0.001","2.0","rdkit_fp","2","0.6658761262976688","0.666086746226235","0.6572968752826014","0.6742447573841702"
"TB_SRI","SMILE_SVR_TAN","0.01","2.0","rdkit_fp","2","0.6573370711867264","0.658332159714244","0.6492232645164678","0.6644557893294674"
"TB_SRI","SMILE_SVR_TAN","0.1","2.0","rdkit_fp","2","0.6304359237332311","0.6346572780504067","0.621453610715925","0.6351968824333616"
"TB_SRI","SMILE_SVR_TAN","1.0","2.0","rdkit_fp","2","0.6506202199363006","0.6559050663344627","0.6449813639198941","0.650974229554545"
"TB_SRI","SMILE_SVR_TAN","10.0","2.0","rdkit_fp","2","0.6853515643233737","0.6752613795523874","0.6921123223386313","0.6886809910791024"
"TB_SRI","SMILE_SVR_TAN","0.001","3.0","rdkit_fp","2","0.6654963506640762","0.6658071413959394","0.6569511445719167","0.6737307660243725"
"TB_SRI","SMILE_SVR_TAN","0.01","3.0","rdkit_fp","2","0.6546578998524608","0.6555321633815386","0.6465523635023848","0.661889172673459"
"TB_SRI","SMILE_SVR_TAN","0.1","3.0","rdkit_fp","2","0.6281431236089867","0.6324976930206214","0.6191167217582739","0.632814956048065"
"TB_SRI","SMILE_SVR_TAN","1.0","3.0","rdkit_fp","2","0.6599748518817289","0.6610621875390178","0.65882809857732","0.6600342695288489"
"TB_SRI","SMILE_SVR_TAN","10.0","3.0","rdkit_fp","2","0.6886730340896369","0.6781719534103937","0.6965697167484531","0.6912774321100635"
"TB_SRI","SMILE_SVR_TAN","0.001","0.0","cdk_fp","2","0.6667494616214569","0.6670390190626785","0.658174837379321","0.6750345284223712"
"TB_SRI","SMILE_SVR_TAN","0.01","0.0","cdk_fp","2","0.664715895317471","0.6644965419516434","0.6569495259514643","0.6727016180493052"
"TB_SRI","SMILE_SVR_TAN","0.1","0.0","cdk_fp","2","0.6513365432476624","0.6510593052867633","0.6443202709836375","0.6586300534725865"
"TB_SRI","SMILE_SVR_TAN","1.0","0.0","cdk_fp","2","0.636600184204502","0.635898065316586","0.6317714062485351","0.6421310810483851"
"TB_SRI","SMILE_SVR_TAN","10.0","0.0","cdk_fp","2","0.6737424492972641","0.6615355522383649","0.6822401638005854","0.6774516318528419"
"TB_SRI","SMILE_SVR_TAN","0.001","1.0","cdk_fp","2","0.6663478058095261","0.6665757859977569","0.6580405800194116","0.67442705141141"
"TB_SRI","SMILE_SVR_TAN","0.01","1.0","cdk_fp","2","0.6616198923748796","0.6615658434778973","0.6546823676215883","0.6686114660251534"
"TB_SRI","SMILE_SVR_TAN","0.1","1.0","cdk_fp","2","0.6425775624580289","0.6424399107640913","0.6369348573627225","0.6483579192472727"
"TB_SRI","SMILE_SVR_TAN","1.0","1.0","cdk_fp","2","0.6483456622227387","0.6448719186903683","0.6472764516777615","0.6528886163000862"
"TB_SRI","SMILE_SVR_TAN","10.0","1.0","cdk_fp","2","0.6911750876138711","0.677509456920998","0.7024769658290473","0.6935388400915683"
"TB_SRI","SMILE_SVR_TAN","0.001","2.0","cdk_fp","2","0.6660809014322542","0.666247680612845","0.6578087472200187","0.6741862764638987"
"TB_SRI","SMILE_SVR_TAN","0.01","2.0","cdk_fp","2","0.6589724347039341","0.6587373518046504","0.6526374965460247","0.6655424557611272"
"TB_SRI","SMILE_SVR_TAN","0.1","2.0","cdk_fp","2","0.6380934180179536","0.638127705130537","0.6340649190162954","0.6420876299070283"
"TB_SRI","SMILE_SVR_TAN","1.0","2.0","cdk_fp","2","0.6592105379009632","0.6546972896436618","0.6596757063779022","0.6632586176813255"
"TB_SRI","SMILE_SVR_TAN","10.0","2.0","cdk_fp","2","0.6982929269551738","0.6851254673475807","0.7102390764952312","0.699514237022709"
"TB_SRI","SMILE_SVR_TAN","0.001","3.0","cdk_fp","2","0.6658361155417589","0.6659563881199337","0.6576672007984932","0.6738847577068499"
"TB_SRI","SMILE_SVR_TAN","0.01","3.0","cdk_fp","2","0.6567406800176775","0.656641557263521","0.650134753299862","0.6634457294896492"
"TB_SRI","SMILE_SVR_TAN","0.1","3.0","cdk_fp","2","0.636608257284577","0.6367045613295939","0.6334183667652304","0.6397018437589067"
"TB_SRI","SMILE_SVR_TAN","1.0","3.0","cdk_fp","2","0.6682073953722388","0.6608196795519199","0.672109215329028","0.6716932912357688"
"TB_SRI","SMILE_SVR_TAN","10.0","3.0","cdk_fp","2","0.7018583335843886","0.6887645004617884","0.7147584230780107","0.7020520772133669"
"TB_SRI","SMILE_SVR_TAN","0.001","0.0","rdkit_fp","3","0.6666439933080784","0.6669893032072867","0.6579709780402713","0.6749716986766771"
"TB_SRI","SMILE_SVR_TAN","0.01","0.0","rdkit_fp","3","0.6638019970662482","0.6642217916602122","0.6550034129140762","0.672180786624456"
"TB_SRI","SMILE_SVR_TAN","0.1","0.0","rdkit_fp","3","0.6459130480059502","0.6474142794599852","0.6371285157842791","0.6531963487735863"
"TB_SRI","SMILE_SVR_TAN","1.0","0.0","rdkit_fp","3","0.6258273015045083","0.629278520345248","0.6139541308359854","0.6342492533322917"
"TB_SRI","SMILE_SVR_TAN","10.0","0.0","rdkit_fp","3","0.6528323880431538","0.6477604637484411","0.6519201669457397","0.6588165334352806"
"TB_SRI","SMILE_SVR_TAN","0.001","1.0","rdkit_fp","3","0.6651834079983026","0.6655482575866394","0.6565842382654353","0.6734177281428327"
"TB_SRI","SMILE_SVR_TAN","0.01","1.0","rdkit_fp","3","0.652847845168603","0.6537149022556535","0.6446952371470814","0.6601333961030739"
"TB_SRI","SMILE_SVR_TAN","0.1","1.0","rdkit_fp","3","0.6259984690720314","0.6298541011931857","0.6157849814126392","0.632356324610269"
"TB_SRI","SMILE_SVR_TAN","1.0","1.0","rdkit_fp","3","0.6594722863682532","0.6561724876991095","0.6585613084342392","0.6636830629714108"
"TB_SRI","SMILE_SVR_TAN","10.0","1.0","rdkit_fp","3","0.6698043832858636","0.6624957615750752","0.673741432922672","0.6731759553598434"
"TB_SRI","SMILE_SVR_TAN","0.001","2.0","rdkit_fp","3","0.662474020113773","0.6631109166087572","0.6539700220868508","0.6703411216457107"
"TB_SRI","SMILE_SVR_TAN","0.01","2.0","rdkit_fp","3","0.6419640831038145","0.6437846168671855","0.6338611453327895","0.6482464871114686"
"TB_SRI","SMILE_SVR_TAN","0.1","2.0","rdkit_fp","3","0.6293466240656561","0.6349260106046638","0.6188195113304247","0.6342943502618802"
"TB_SRI","SMILE_SVR_TAN","1.0","2.0","rdkit_fp","3","0.6734301239529589","0.6641120031544644","0.6781158536399735","0.6780625150644388"
"TB_SRI","SMILE_SVR_TAN","10.0","2.0","rdkit_fp","3","0.6772694976608133","0.6686468420425109","0.683055972874862","0.6801056780650672"
"TB_SRI","SMILE_SVR_TAN","0.001","3.0","rdkit_fp","3","0.6592010229784969","0.6603106997465017","0.6509204754206693","0.6663718937683197"
"TB_SRI","SMILE_SVR_TAN","0.01","3.0","rdkit_fp","3","0.6335229963256227","0.6371083087265274","0.624789225187994","0.6386714550623468"
"TB_SRI","SMILE_SVR_TAN","0.1","3.0","rdkit_fp","3","0.6427769448944023","0.6492023167351434","0.6346670212496884","0.644461496698375"
"TB_SRI","SMILE_SVR_TAN","1.0","3.0","rdkit_fp","3","0.6800848721429974","0.6708672227135093","0.685436345764096","0.6839510479513868"
"TB_SRI","SMILE_SVR_TAN","10.0","3.0","rdkit_fp","3","0.6815772183182194","0.672249690715402","0.6882814749544958","0.6842004892847604"
"TB_SRI","SMILE_SVR_TAN","0.001","0.0","cdk_fp","3","0.6667126286269287","0.6670103534345866","0.6581176949553872","0.6750098374908124"
"TB_SRI","SMILE_SVR_TAN","0.01","0.0","cdk_fp","3","0.6645428641133327","0.6644138234379402","0.6565855987775329","0.6726291701245249"
"TB_SRI","SMILE_SVR_TAN","0.1","0.0","cdk_fp","3","0.6496627038173549","0.6496588353145297","0.6417900812912936","0.6575391948462415"
"TB_SRI","SMILE_SVR_TAN","1.0","0.0","cdk_fp","3","0.6362580349380593","0.6347077411345763","0.6298742065769048","0.6441921571026968"
"TB_SRI","SMILE_SVR_TAN","10.0","0.0","cdk_fp","3","0.6639602848732578","0.6540305395372361","0.6680261045986923","0.6698242104838449"
"TB_SRI","SMILE_SVR_TAN","0.001","1.0","cdk_fp","3","0.6655850792521819","0.6656450311445372","0.6574649841980983","0.6736452224139102"
"TB_SRI","SMILE_SVR_TAN","0.01","1.0","cdk_fp","3","0.6552146066798737","0.6549980354330381","0.6482400153890273","0.6624057692175557"
"TB_SRI","SMILE_SVR_TAN","0.1","1.0","cdk_fp","3","0.6358937481309063","0.6360762951466381","0.6314982133881083","0.6401067358579722"
"TB_SRI","SMILE_SVR_TAN","1.0","1.0","cdk_fp","3","0.6675401763825919","0.6585240414448238","0.673313790990193","0.6707826967127588"
"TB_SRI","SMILE_SVR_TAN","10.0","1.0","cdk_fp","3","0.6818727700047068","0.6710941669967446","0.6902955719835725","0.6842285710338034"
"TB_SRI","SMILE_SVR_TAN","0.001","2.0","cdk_fp","3","0.6634993247015304","0.6631267730336003","0.6563439881109594","0.6710272129600315"
"TB_SRI","SMILE_SVR_TAN","0.01","2.0","cdk_fp","3","0.6472317338359668","0.6470325516983122","0.6408262914177396","0.6538363583918485"
"TB_SRI","SMILE_SVR_TAN","0.1","2.0","cdk_fp","3","0.6406957100123042","0.6393386603791378","0.6376198938843621","0.6451285757734126"
"TB_SRI","SMILE_SVR_TAN","1.0","2.0","cdk_fp","3","0.6834308835807125","0.670118266333628","0.6942249567577329","0.6859494276507765"
"TB_SRI","SMILE_SVR_TAN","10.0","2.0","cdk_fp","3","0.6896718709701931","0.6781283044216062","0.6998571090925836","0.6910301993963895"
"TB_SRI","SMILE_SVR_TAN","0.001","3.0","cdk_fp","3","0.660601659499754","0.6604852047013128","0.6539809912755076","0.6673387825224415"
