"NAME [String]","METHOD [String]","numTrees [Int]","featuresColumn [String]","foldSize [Int]","maxNodes [Int]","rmse [Double]","rmse_1 [Double]","rmse_2 [Double]","rmse_3 [Double]"
"Xanthine-Bostaurus","SMILE_RFR_FP","70","rdkit_fp","2000","1000","0.6393279456867483","0.7032802420916685","0.6850454993313495","0.5296580956372271"
"Xanthine-Bostaurus","SMILE_RFR_FP","30","cdk_fp","2000","1000","0.6293297210092853","0.7015489597503638","0.6729809111534341","0.5134592921240579"
"Xanthine-Bostaurus","SMILE_RFR_FP","40","cdk_fp","2000","1000","0.6249419040423317","0.6792150643720196","0.6806181851387796","0.5149924626161961"
"Xanthine-Bostaurus","SMILE_RFR_FP","50","cdk_fp","2000","1000","0.6369585168043694","0.6981662667317676","0.6920091611531679","0.5207001225281727"
"Xanthine-Bostaurus","SMILE_RFR_FP","60","cdk_fp","2000","1000","0.6215337575193396","0.672623633032557","0.681146643708433","0.5108309958170287"
"Xanthine-Bostaurus","SMILE_RFR_FP","70","cdk_fp","2000","1000","0.6283203747258804","0.690582165743547","0.6785502716758378","0.5158286867582564"
"Xanthine-Bostaurus","SMILE_RFR_FP","30","rdkit_fp","500","5000","0.6450159252447324","0.6929254381924272","0.7161267679972702","0.5259955695444999"
"Xanthine-Bostaurus","SMILE_RFR_FP","40","rdkit_fp","500","5000","0.6564477876571718","0.7030429786819811","0.7156025093970143","0.55069787489252"
"Xanthine-Bostaurus","SMILE_RFR_FP","50","rdkit_fp","500","5000","0.642876483730324","0.6927087796244497","0.6872780782321373","0.5486425933343851"
"Xanthine-Bostaurus","SMILE_RFR_FP","60","rdkit_fp","500","5000","0.6485518302844695","0.6943635400366487","0.7070922936640479","0.5441996571527118"
"Xanthine-Bostaurus","SMILE_RFR_FP","70","rdkit_fp","500","5000","0.6491775338150293","0.7055526349412089","0.7052882654211116","0.5366917010827671"
"Xanthine-Bostaurus","SMILE_RFR_FP","30","cdk_fp","500","5000","0.6466795417165913","0.6924764286335039","0.7087934151953723","0.5387687813208974"
"Xanthine-Bostaurus","SMILE_RFR_FP","40","cdk_fp","500","5000","0.6525528894441287","0.7275866182812487","0.6959983525342373","0.5340736975169001"
"Xanthine-Bostaurus","SMILE_RFR_FP","50","cdk_fp","500","5000","0.6430361976155118","0.6980128342541561","0.7022119376952153","0.5288838208971642"
"Xanthine-Bostaurus","SMILE_RFR_FP","60","cdk_fp","500","5000","0.6477860454419004","0.7022977558832626","0.7142253130733319","0.526835067369107"
"Xanthine-Bostaurus","SMILE_RFR_FP","70","cdk_fp","500","5000","0.6401951553216416","0.6907514370633356","0.7059621077117332","0.5238719211898561"
"Xanthine-Bostaurus","SMILE_RFR_FP","30","rdkit_fp","1000","5000","0.6357924576417918","0.7002670283037848","0.6774630648406935","0.5296472797808969"
"Xanthine-Bostaurus","SMILE_RFR_FP","40","rdkit_fp","1000","5000","0.6548339408636553","0.6984596787815152","0.7261060663091599","0.539936077500291"
"Xanthine-Bostaurus","SMILE_RFR_FP","50","rdkit_fp","1000","5000","0.6376839907836634","0.7045491335846996","0.6769328450014771","0.5315699937648136"
"Xanthine-Bostaurus","SMILE_RFR_FP","60","rdkit_fp","1000","5000","0.6353414664107246","0.6827969245722093","0.69059344028486","0.5326340343751047"
"Xanthine-Bostaurus","SMILE_RFR_FP","70","rdkit_fp","1000","5000","0.6439335715802247","0.6944035175983917","0.6943032152085239","0.5430939819337585"
"Xanthine-Bostaurus","SMILE_RFR_FP","30","cdk_fp","1000","5000","0.6442698634305531","0.7029005570421168","0.7131223471878492","0.5167866860616934"
"Xanthine-Bostaurus","SMILE_RFR_FP","40","cdk_fp","1000","5000","0.6489649703045871","0.7049169371119268","0.7174458094037571","0.5245321643980771"
"Xanthine-Bostaurus","SMILE_RFR_FP","50","cdk_fp","1000","5000","0.6441029462085471","0.7071765853997353","0.7026770440047913","0.522455209221115"
"Xanthine-Bostaurus","SMILE_RFR_FP","60","cdk_fp","1000","5000","0.6432747420074189","0.6947740139709226","0.7191744196318716","0.5158757924194626"
"Xanthine-Bostaurus","SMILE_RFR_FP","70","cdk_fp","1000","5000","0.644159068437426","0.7008704739296342","0.7117176545356387","0.5198890768470048"
"Xanthine-Bostaurus","SMILE_RFR_FP","30","rdkit_fp","2000","5000","0.6493798605838723","0.6992180910032469","0.7149910042327869","0.5339304865155831"
"Xanthine-Bostaurus","SMILE_RFR_FP","40","rdkit_fp","2000","5000","0.6405412098654496","0.7162719017570377","0.6865250766896099","0.5188266511497012"
"Xanthine-Bostaurus","SMILE_RFR_FP","50","rdkit_fp","2000","5000","0.6432978410487321","0.7047193907130562","0.6927497215297854","0.5324244109033546"
"Xanthine-Bostaurus","SMILE_RFR_FP","60","rdkit_fp","2000","5000","0.6443028609892424","0.6991464405019698","0.6990755842742062","0.534686558191551"
"Xanthine-Bostaurus","SMILE_RFR_FP","70","rdkit_fp","2000","5000","0.6469563668398871","0.7132404183907621","0.6956238466170523","0.5320048355118466"
"Xanthine-Bostaurus","SMILE_RFR_FP","30","cdk_fp","2000","5000","0.6411685418904013","0.6957348997805316","0.7039167233349432","0.5238540025557289"
"Xanthine-Bostaurus","SMILE_RFR_FP","40","cdk_fp","2000","5000","0.6300230661660471","0.6873000513284296","0.6997942877596836","0.5029748594100281"
"Xanthine-Bostaurus","SMILE_RFR_FP","50","cdk_fp","2000","5000","0.6319041143435318","0.6873164994793263","0.6980188591157204","0.5103769844355488"
"Xanthine-Bostaurus","SMILE_RFR_FP","60","cdk_fp","2000","5000","0.6367628739579333","0.7013336509216725","0.6873306599403779","0.5216243110117497"
"Xanthine-Bostaurus","SMILE_RFR_FP","70","cdk_fp","2000","5000","0.6239802103271967","0.6762112899640225","0.68541665460292","0.5103126864146479"
"Xanthine-Bostaurus","SMILE_RFR_FP","30","rdkit_fp","500","10000","0.6468676217077489","0.6965233800811814","0.6827086869120103","0.5613707981300551"
"Xanthine-Bostaurus","SMILE_RFR_FP","40","rdkit_fp","500","10000","0.6470496184447053","0.7106281786081109","0.6717788761776291","0.5587418005483761"
"Xanthine-Bostaurus","SMILE_RFR_FP","50","rdkit_fp","500","10000","0.644780242028725","0.6780148392403715","0.7089098708389066","0.5474160160068969"
"Xanthine-Bostaurus","SMILE_RFR_FP","60","rdkit_fp","500","10000","0.6544806637594109","0.716985756443317","0.7036892338942043","0.5427670009407114"
"Xanthine-Bostaurus","SMILE_RFR_FP","70","rdkit_fp","500","10000","0.6517211936656679","0.7129246425609037","0.6915310698252036","0.5507078686108964"
"Xanthine-Bostaurus","SMILE_RFR_FP","30","cdk_fp","500","10000","0.6502609392204023","0.7064218409578207","0.7185046054275495","0.525856371275837"
"Xanthine-Bostaurus","SMILE_RFR_FP","40","cdk_fp","500","10000","0.6521712119032479","0.7256782727908042","0.7045942275512816","0.5262411353676576"
"Xanthine-Bostaurus","SMILE_RFR_FP","50","cdk_fp","500","10000","0.6451914648074024","0.6938187599919892","0.7092580891568806","0.5324975452733374"
"Xanthine-Bostaurus","SMILE_RFR_FP","60","cdk_fp","500","10000","0.6422401482071224","0.7077088750154609","0.6981772252488636","0.5208343443570428"
"Xanthine-Bostaurus","SMILE_RFR_FP","70","cdk_fp","500","10000","0.6479249658711974","0.7087122533147925","0.699338152506439","0.5357244917923608"
"Xanthine-Bostaurus","SMILE_RFR_FP","30","rdkit_fp","1000","10000","0.649840772292553","0.7040882350151972","0.7034818485113852","0.5419522333510767"
"Xanthine-Bostaurus","SMILE_RFR_FP","40","rdkit_fp","1000","10000","0.6470186640608666","0.7018429021667927","0.7032490999979992","0.5359639900178079"
"Xanthine-Bostaurus","SMILE_RFR_FP","50","rdkit_fp","1000","10000","0.6371688804358447","0.697771902154788","0.6870485532596835","0.5266861858930627"
"Xanthine-Bostaurus","SMILE_RFR_FP","60","rdkit_fp","1000","10000","0.6349251167542501","0.6847894368322814","0.6771418787053609","0.542844034725108"
"Xanthine-Bostaurus","SMILE_RFR_FP","70","rdkit_fp","1000","10000","0.6453339389667261","0.7085798152333871","0.6967628921595594","0.5306591095072318"
"Xanthine-Bostaurus","SMILE_RFR_FP","30","cdk_fp","1000","10000","0.6418219951880579","0.70838123616231","0.7028950662193367","0.5141896831825269"
"Xanthine-Bostaurus","SMILE_RFR_FP","40","cdk_fp","1000","10000","0.6470119957499437","0.7192057271889142","0.6970355470202932","0.5247947130406239"
"Xanthine-Bostaurus","SMILE_RFR_FP","50","cdk_fp","1000","10000","0.6458959530260264","0.6943082229419991","0.7205672588369562","0.522812377299124"
"Xanthine-Bostaurus","SMILE_RFR_FP","60","cdk_fp","1000","10000","0.6348513503272034","0.6879653936301987","0.6983552990768203","0.5182333582745912"
"Xanthine-Bostaurus","SMILE_RFR_FP","70","cdk_fp","1000","10000","0.6463400170475216","0.7120062020211118","0.7066805247894085","0.5203333243320446"
"Xanthine-Bostaurus","SMILE_RFR_FP","30","rdkit_fp","2000","10000","0.6345694611025134","0.692213253235977","0.6764390439296885","0.5350560861418749"
"Xanthine-Bostaurus","SMILE_RFR_FP","40","rdkit_fp","2000","10000","0.6390322169378763","0.6930061334291052","0.6838793852229567","0.540211132161567"
"Xanthine-Bostaurus","SMILE_RFR_FP","50","rdkit_fp","2000","10000","0.6460692377513192","0.7103864654311106","0.6842327584555267","0.5435884893673201"
"Xanthine-Bostaurus","SMILE_RFR_FP","60","rdkit_fp","2000","10000","0.6381857919307362","0.6922191880964559","0.6803518906859105","0.5419862970098422"
"Xanthine-Bostaurus","SMILE_RFR_FP","70","rdkit_fp","2000","10000","0.6362974135134065","0.7035302499202046","0.6774744273519382","0.5278875632680768"
"Xanthine-Bostaurus","SMILE_RFR_FP","30","cdk_fp","2000","10000","0.6290645053863595","0.6995107213560007","0.6783529308751213","0.5093298639279564"
"Xanthine-Bostaurus","SMILE_RFR_FP","40","cdk_fp","2000","10000","0.6311683368400895","0.6949492332166555","0.6831316868106239","0.5154240904929892"
"Xanthine-Bostaurus","SMILE_RFR_FP","50","cdk_fp","2000","10000","0.6281902791097613","0.6848653456882461","0.6786413926996175","0.5210640989414204"
"Xanthine-Bostaurus","SMILE_RFR_FP","60","cdk_fp","2000","10000","0.6293082019042645","0.6897993852921507","0.6841703072234163","0.5139549131972266"
"Xanthine-Bostaurus","SMILE_RFR_FP","70","cdk_fp","2000","10000","0.6340864628905348","0.7105163453671485","0.676200627501077","0.5155424158033792"
"TB_MDR","SMILE_RFR_FP","30","rdkit_fp","500","1000","0.5951589096441179","0.5966216283790199","0.6192858753171862","0.5695692252361475"
"TB_MDR","SMILE_RFR_FP","40","rdkit_fp","500","1000","0.5857240944633139","0.5900234475647035","0.6078651535869337","0.5592836822383045"
"TB_MDR","SMILE_RFR_FP","50","rdkit_fp","500","1000","0.589242237713682","0.5909615503757376","0.6108326307242032","0.5659325320411052"
"TB_MDR","SMILE_RFR_FP","60","rdkit_fp","500","1000","0.5890456869325539","0.5910134138014066","0.6116823009984322","0.5644413459978228"
"TB_MDR","SMILE_RFR_FP","70","rdkit_fp","500","1000","0.585353382483308","0.5846705182502975","0.6094963621388668","0.5618932670607599"
"TB_MDR","SMILE_RFR_FP","30","cdk_fp","500","1000","0.5914528271853919","0.5967523982455335","0.6057046581250852","0.5719014251855569"
"TB_MDR","SMILE_RFR_FP","40","cdk_fp","500","1000","0.5861499217984866","0.5908432582963061","0.6021831176519143","0.5654233894472392"
"TB_MDR","SMILE_RFR_FP","50","cdk_fp","500","1000","0.5908257982655561","0.5946422216711242","0.6074449964513666","0.5703901766741777"
"TB_MDR","SMILE_RFR_FP","60","cdk_fp","500","1000","0.5904579161661719","0.5888303946720814","0.6078673468007546","0.5746760070256797"
"TB_MDR","SMILE_RFR_FP","70","cdk_fp","500","1000","0.5883361942393651","0.5856823890369833","0.6058163982833379","0.5735097953977745"
"TB_MDR","SMILE_RFR_FP","30","rdkit_fp","1000","1000","0.5921277146867064","0.6053660142753838","0.6075223103027422","0.5634948194819934"
"TB_MDR","SMILE_RFR_FP","40","rdkit_fp","1000","1000","0.5835935212165343","0.59130760561909","0.6026667352455041","0.5568062227850087"
"TB_MDR","SMILE_RFR_FP","50","rdkit_fp","1000","1000","0.584205541212797","0.58489912843871","0.6046749409630463","0.5630425542366349"
"TB_MDR","SMILE_RFR_FP","60","rdkit_fp","1000","1000","0.5863575517495414","0.594449405865006","0.6001707990119477","0.5644524503716706"
"TB_MDR","SMILE_RFR_FP","70","rdkit_fp","1000","1000","0.585880044887125","0.5927753576453186","0.6043395389233582","0.5605252380926979"
"TB_MDR","SMILE_RFR_FP","30","cdk_fp","1000","1000","0.5894932266362588","0.5816313192589736","0.6024926600526671","0.5843557005971356"
"TB_MDR","SMILE_RFR_FP","40","cdk_fp","1000","1000","0.587942716554254","0.5819483919565224","0.6025860522777604","0.579293705428479"
"TB_MDR","SMILE_RFR_FP","50","cdk_fp","1000","1000","0.5858029465333011","0.5838289942232667","0.5973492623574687","0.5762305830191681"
"TB_MDR","SMILE_RFR_FP","60","cdk_fp","1000","1000","0.5870332886400947","0.5885103831923317","0.598016148745258","0.5745733339826944"
"TB_MDR","SMILE_RFR_FP","70","cdk_fp","1000","1000","0.5851260925571926","0.5848769490683159","0.5957725831368968","0.5747287454663652"
"TB_MDR","SMILE_RFR_FP","30","rdkit_fp","2000","1000","0.5824859447884343","0.5831991235693778","0.6088527745499774","0.5554059362459477"
"TB_MDR","SMILE_RFR_FP","40","rdkit_fp","2000","1000","0.5873879260010381","0.5854253323941352","0.6159285537479664","0.5608098918610125"
"TB_MDR","SMILE_RFR_FP","50","rdkit_fp","2000","1000","0.5852848997667887","0.5917975953830845","0.6029945065005885","0.5610625974166926"
"TB_MDR","SMILE_RFR_FP","60","rdkit_fp","2000","1000","0.5833699143486418","0.5885130621774174","0.6021373362389507","0.5594593446295574"
"TB_MDR","SMILE_RFR_FP","70","rdkit_fp","2000","1000","0.5836580865799869","0.5858079077342688","0.6044524347382124","0.5607139172674793"
"TB_MDR","SMILE_RFR_FP","30","cdk_fp","2000","1000","0.5818768538734472","0.587550828614126","0.5918074916417524","0.5662722413644631"
"TB_MDR","SMILE_RFR_FP","40","cdk_fp","2000","1000","0.5849550491330674","0.5882130400586207","0.6052554423470976","0.561396664993484"
"TB_MDR","SMILE_RFR_FP","50","cdk_fp","2000","1000","0.5836769811468604","0.5809343781280202","0.6077883954499408","0.56230816986262"
"TB_MDR","SMILE_RFR_FP","60","cdk_fp","2000","1000","0.5799163504635613","0.5823908381876919","0.5931787486664728","0.5641794645365193"
"TB_MDR","SMILE_RFR_FP","70","cdk_fp","2000","1000","0.5814550348475941","0.5843580164366131","0.598006094165165","0.562000993941004"
"TB_MDR","SMILE_RFR_FP","30","rdkit_fp","500","5000","0.5952276948234344","0.6010609900367965","0.6183428749915291","0.5662792194419777"
"TB_MDR","SMILE_RFR_FP","40","rdkit_fp","500","5000","0.5872118177814464","0.5885974223663702","0.6081655935489567","0.5648724374290119"
"TB_MDR","SMILE_RFR_FP","50","rdkit_fp","500","5000","0.5911385651068407","0.5887731166195118","0.6134084378466509","0.5712341408543592"
"TB_MDR","SMILE_RFR_FP","60","rdkit_fp","500","5000","0.5915344328762849","0.5918101904345183","0.6189957328139073","0.5637973753804291"
"TB_MDR","SMILE_RFR_FP","70","rdkit_fp","500","5000","0.5883575677120662","0.5965272178875817","0.6077173578433951","0.5608281274052219"
"TB_MDR","SMILE_RFR_FP","30","cdk_fp","500","5000","0.5890012789589206","0.5889760716431466","0.610769287639566","0.5672584775940493"
"TB_MDR","SMILE_RFR_FP","40","cdk_fp","500","5000","0.5921193138926075","0.5946484103869503","0.6054419385726845","0.5762675927181877"
"TB_MDR","SMILE_RFR_FP","50","cdk_fp","500","5000","0.5913851068832997","0.5884859418245382","0.6130239559176225","0.5726454229077381"
"TB_MDR","SMILE_RFR_FP","60","cdk_fp","500","5000","0.5904867890419618","0.5914039756837015","0.6121418431433925","0.5679145482987915"
"TB_MDR","SMILE_RFR_FP","70","cdk_fp","500","5000","0.5866583506964262","0.5874405792774411","0.6064458843615609","0.5660885884502769"
"TB_MDR","SMILE_RFR_FP","30","rdkit_fp","1000","5000","0.5897359524988788","0.5870412296944486","0.6113318526027807","0.5708347751994072"
"TB_MDR","SMILE_RFR_FP","40","rdkit_fp","1000","5000","0.590351372128373","0.5928692877963632","0.6093918664025423","0.5687929621862134"
"TB_MDR","SMILE_RFR_FP","50","rdkit_fp","1000","5000","0.585958647719372","0.5922102750145521","0.6025641399277292","0.5631015282158349"
"TB_MDR","SMILE_RFR_FP","60","rdkit_fp","1000","5000","0.5890788376325632","0.5894135875952755","0.605395102213765","0.5724278230886488"
"TB_MDR","SMILE_RFR_FP","70","rdkit_fp","1000","5000","0.5885022639645194","0.5930681934344585","0.602286110626603","0.5701524878324968"
"TB_MDR","SMILE_RFR_FP","30","cdk_fp","1000","5000","0.5880035896634527","0.587275119142671","0.6002477992115341","0.5764878506361529"
"TB_MDR","SMILE_RFR_FP","40","cdk_fp","1000","5000","0.5877847429651788","0.5887096435611562","0.5966613007863099","0.5779832845480705"
"TB_MDR","SMILE_RFR_FP","50","cdk_fp","1000","5000","0.5853747292139119","0.5872547240469811","0.5912701823330682","0.5775992812616866"
"TB_MDR","SMILE_RFR_FP","60","cdk_fp","1000","5000","0.584456447293367","0.5819744397369697","0.5931769814699512","0.5782179206731799"
"TB_MDR","SMILE_RFR_FP","70","cdk_fp","1000","5000","0.5833437528107708","0.581935523337051","0.5937577406171045","0.5743379944781569"
"TB_MDR","SMILE_RFR_FP","30","rdkit_fp","2000","5000","0.5904474125072424","0.5949149854446949","0.6162225687628919","0.5602046833141405"
"TB_MDR","SMILE_RFR_FP","40","rdkit_fp","2000","5000","0.5854487677772707","0.5875309598105449","0.6070860369197387","0.5617293066015285"
"TB_MDR","SMILE_RFR_FP","50","rdkit_fp","2000","5000","0.5861838561674017","0.5914767173496083","0.606387547784902","0.5606873033676947"
"TB_MDR","SMILE_RFR_FP","60","rdkit_fp","2000","5000","0.5853936512960779","0.5884833778597038","0.6076253996404825","0.5600721763880474"
"TB_MDR","SMILE_RFR_FP","70","rdkit_fp","2000","5000","0.5814005818982039","0.5813674446154454","0.6046431011007695","0.5581911999783968"
"TB_MDR","SMILE_RFR_FP","30","cdk_fp","2000","5000","0.5922612375984727","0.5927380124033033","0.6128982505700109","0.571147449822104"
"TB_MDR","SMILE_RFR_FP","40","cdk_fp","2000","5000","0.5857234000926796","0.5848921132120878","0.6017588992315197","0.5705191878344315"
"TB_MDR","SMILE_RFR_FP","50","cdk_fp","2000","5000","0.5840040614768592","0.5811927662242271","0.6020007680513676","0.568818650154983"
"TB_MDR","SMILE_RFR_FP","60","cdk_fp","2000","5000","0.5820445445943698","0.5787949906834501","0.6027440288943463","0.5645946142053132"
"TB_MDR","SMILE_RFR_FP","70","cdk_fp","2000","5000","0.5835033112330544","0.58649625730155","0.5967463952996652","0.567267281097948"
"TB_MDR","SMILE_RFR_FP","30","rdkit_fp","500","10000","0.5929693691005339","0.5971850577459747","0.6173779382478796","0.5643451113077473"
"TB_MDR","SMILE_RFR_FP","40","rdkit_fp","500","10000","0.5913638903932551","0.5906990101121018","0.6177342670334918","0.5656583940341721"
"TB_MDR","SMILE_RFR_FP","50","rdkit_fp","500","10000","0.58753692822234","0.5894756507590991","0.6104005538508471","0.562734580057074"
"TB_MDR","SMILE_RFR_FP","60","rdkit_fp","500","10000","0.5870661473296684","0.5905838351302641","0.6158142427246995","0.5548003641340415"
"TB_MDR","SMILE_RFR_FP","70","rdkit_fp","500","10000","0.5882183940043695","0.5924126357595845","0.6117473307387244","0.5604952155147994"
"TB_MDR","SMILE_RFR_FP","30","cdk_fp","500","10000","0.5959871640275328","0.6000825303946888","0.6120486684113718","0.5758302932765376"
"TB_MDR","SMILE_RFR_FP","40","cdk_fp","500","10000","0.593901489507224","0.5944160552111141","0.6120409266336811","0.5752474866768768"
"TB_MDR","SMILE_RFR_FP","50","cdk_fp","500","10000","0.5904474807533755","0.5886784019552809","0.6079585573888773","0.5747054829159682"
"TB_MDR","SMILE_RFR_FP","60","cdk_fp","500","10000","0.5877575594338839","0.5893109052514466","0.609868436651665","0.56409333639854"
"TB_MDR","SMILE_RFR_FP","70","cdk_fp","500","10000","0.5847259713273429","0.5837628220110925","0.6033239770633924","0.5670911149075439"
"TB_MDR","SMILE_RFR_FP","30","rdkit_fp","1000","10000","0.5910823191321587","0.6010429918095728","0.6079074078607185","0.5642965577261847"
"TB_MDR","SMILE_RFR_FP","40","rdkit_fp","1000","10000","0.5882061671799571","0.5927700273885508","0.6060280821416957","0.5658203920096248"
"TB_MDR","SMILE_RFR_FP","50","rdkit_fp","1000","10000","0.5906557483771081","0.5935314093926413","0.6078828117786335","0.5705530239600493"
"TB_MDR","SMILE_RFR_FP","60","rdkit_fp","1000","10000","0.584132571344992","0.5885329262896221","0.6008906573975763","0.5629741303477777"
"TB_MDR","SMILE_RFR_FP","70","rdkit_fp","1000","10000","0.5867427368295582","0.5905775260912149","0.603005225436916","0.5666454589605437"
"TB_MDR","SMILE_RFR_FP","30","cdk_fp","1000","10000","0.5888285108197611","0.587746868444373","0.5925024712337165","0.5862361927811935"
"TB_MDR","SMILE_RFR_FP","40","cdk_fp","1000","10000","0.5848911606083482","0.5829039247992809","0.5927857685224938","0.5789837885032699"
"TB_MDR","SMILE_RFR_FP","50","cdk_fp","1000","10000","0.5874944370734011","0.5842079882283164","0.6016635155492298","0.5766118074426569"
"TB_MDR","SMILE_RFR_FP","60","cdk_fp","1000","10000","0.5834725766907736","0.5830614122266403","0.5927655209189338","0.5745907969267467"
"TB_MDR","SMILE_RFR_FP","70","cdk_fp","1000","10000","0.5817938022719263","0.5813678392996797","0.5893284535162565","0.5746851139998426"
"TB_MDR","SMILE_RFR_FP","30","rdkit_fp","2000","10000","0.5918618279446463","0.599723319654619","0.6041622812641008","0.5716998829152191"
"TB_MDR","SMILE_RFR_FP","40","rdkit_fp","2000","10000","0.5838757649295429","0.5867147806948331","0.6066529842429638","0.5582595298508316"
"TB_MDR","SMILE_RFR_FP","50","rdkit_fp","2000","10000","0.585245086255843","0.5868070632243958","0.6082923164324936","0.56063587911064"
"TB_MDR","SMILE_RFR_FP","60","rdkit_fp","2000","10000","0.5809091928205583","0.5865476502815532","0.5983118351035797","0.557868093076542"
"TB_MDR","SMILE_RFR_FP","70","rdkit_fp","2000","10000","0.5829312338667195","0.5872974828256142","0.6063909159046603","0.555105302869884"
"TB_MDR","SMILE_RFR_FP","30","cdk_fp","2000","10000","0.586046635523947","0.5870157229510324","0.6041476675060141","0.5669765161147943"
"TB_MDR","SMILE_RFR_FP","40","cdk_fp","2000","10000","0.5853980404765596","0.5842115821300192","0.6043866425707303","0.5675958967289294"
"TB_MDR","SMILE_RFR_FP","50","cdk_fp","2000","10000","0.5852582064756348","0.5851671030289132","0.6029097147958574","0.5676978016021335"
"TB_MDR","SMILE_RFR_FP","60","cdk_fp","2000","10000","0.5780151081129877","0.5747974105396121","0.5963522971384506","0.5628956166609007"
"TB_MDR","SMILE_RFR_FP","70","cdk_fp","2000","10000","0.5833404825510959","0.5783673972464015","0.6022706855820494","0.569383364824837"
"LogP","SMILE_RFR_FP","30","rdkit_fp","500","1000","0.8676812723702899","0.8440613073326535","0.8440075171728635","0.9149749926053526"
"LogP","SMILE_RFR_FP","40","rdkit_fp","500","1000","0.874029508393727","0.8467101063322218","0.8583093159790416","0.9170691028699175"
"LogP","SMILE_RFR_FP","50","rdkit_fp","500","1000","0.8671653362503311","0.8587862413677667","0.8346526398884136","0.9080571274948129"
"LogP","SMILE_RFR_FP","60","rdkit_fp","500","1000","0.8663001388560052","0.85231424159454","0.8417604497294088","0.9048257252440668"
"LogP","SMILE_RFR_FP","70","rdkit_fp","500","1000","0.8576379806747605","0.8428494969165884","0.8234599877386906","0.9066044573690024"
"LogP","SMILE_RFR_FP","30","cdk_fp","500","1000","0.844538481152283","0.839627254294887","0.8205904477282031","0.8733977414337591"
"LogP","SMILE_RFR_FP","40","cdk_fp","500","1000","0.8464884783377391","0.8441700823844291","0.810826680884009","0.8844686717447794"
"LogP","SMILE_RFR_FP","50","cdk_fp","500","1000","0.839187616183325","0.8345536288016069","0.8052221526001551","0.8777870671482133"
"LogP","SMILE_RFR_FP","60","cdk_fp","500","1000","0.8340454552778903","0.8309052351388886","0.794553612280407","0.8766775184143756"
"LogP","SMILE_RFR_FP","70","cdk_fp","500","1000","0.8320290439625024","0.8307840803638572","0.7936698974201483","0.8716331541035018"
"LogP","SMILE_RFR_FP","30","rdkit_fp","1000","1000","0.8439293212965583","0.830598793238916","0.8058729780365584","0.8953161926142004"
"LogP","SMILE_RFR_FP","40","rdkit_fp","1000","1000","0.8522379856026406","0.8286037783662942","0.8113280183495353","0.9167821600920922"
"LogP","SMILE_RFR_FP","50","rdkit_fp","1000","1000","0.8486916800421503","0.8293811933038004","0.8115826105368932","0.9051112362857574"
"LogP","SMILE_RFR_FP","60","rdkit_fp","1000","1000","0.8507786951626751","0.8385245046308921","0.805231044496342","0.9085805363607914"
"LogP","SMILE_RFR_FP","70","rdkit_fp","1000","1000","0.8480113184180506","0.8294827000552003","0.8161546522871063","0.898396602911845"
"LogP","SMILE_RFR_FP","30","cdk_fp","1000","1000","0.8366570294350946","0.8397259004815253","0.8030946668728086","0.8671505209509498"
"LogP","SMILE_RFR_FP","40","cdk_fp","1000","1000","0.8326569765997202","0.8131681850926397","0.8067050287833859","0.8780977159231348"
"LogP","SMILE_RFR_FP","50","cdk_fp","1000","1000","0.8266643259174061","0.8131456176212092","0.801195480017519","0.8656518801134903"
"LogP","SMILE_RFR_FP","60","cdk_fp","1000","1000","0.8310553822546612","0.820408419988416","0.7903234635988619","0.8824342631767055"
"LogP","SMILE_RFR_FP","70","cdk_fp","1000","1000","0.8260874889272504","0.8041609078188808","0.8026978999870605","0.8714036589758098"
"LogP","SMILE_RFR_FP","30","rdkit_fp","2000","1000","0.8391081460003736","0.8104606437534438","0.8159436890439796","0.8909201052036975"
"LogP","SMILE_RFR_FP","40","rdkit_fp","2000","1000","0.8341530325452778","0.8245522563018491","0.7901964835327262","0.8877103578012581"
"LogP","SMILE_RFR_FP","50","rdkit_fp","2000","1000","0.8489441157211202","0.8377841570108088","0.8091053905720004","0.8999427995805516"
"LogP","SMILE_RFR_FP","60","rdkit_fp","2000","1000","0.8434755865621374","0.8328233928602042","0.805895469905882","0.8917078969203259"
"LogP","SMILE_RFR_FP","70","rdkit_fp","2000","1000","0.8374152550643966","0.8198202057089738","0.8147002381248912","0.8777253213593248"
"LogP","SMILE_RFR_FP","30","cdk_fp","2000","1000","0.8352189896587907","0.8114774676571337","0.8208378231340323","0.873341678185206"
"LogP","SMILE_RFR_FP","40","cdk_fp","2000","1000","0.8195290021036249","0.8024187401807552","0.7978873864166975","0.8582808797134217"
"LogP","SMILE_RFR_FP","50","cdk_fp","2000","1000","0.825213936203109","0.8145555090086731","0.801749926040355","0.859336373560299"
"LogP","SMILE_RFR_FP","60","cdk_fp","2000","1000","0.8212208474353443","0.795250727949369","0.8064201030097796","0.8619917113468842"
"LogP","SMILE_RFR_FP","70","cdk_fp","2000","1000","0.8202910565527767","0.8128643968630841","0.7979034664061714","0.8501053063890746"
"LogP","SMILE_RFR_FP","30","rdkit_fp","500","5000","0.8755848803472679","0.863460080763034","0.8406168487348981","0.9226777115438713"
"LogP","SMILE_RFR_FP","40","rdkit_fp","500","5000","0.8681276909734074","0.859825741722048","0.8344412387463566","0.9101160924518177"
"LogP","SMILE_RFR_FP","50","rdkit_fp","500","5000","0.8653229048673202","0.8457154570940338","0.840569466058891","0.909683791449036"
