"NAME [String]","METHOD [String]","numTrees [Int]","featuresColumn [String]","foldSize [Int]","maxDepth [Int]","rmse [Double]","rmse_1 [Double]","rmse_2 [Double]","rmse_3 [Double]"
"ADMECaco2","WEKA_FOLD_RFR","70","cdk_fp","2000","40","0.6370860591239701","0.6176850085262998","0.6861050483477368","0.6074681204978735"
"ADMECaco2","WEKA_FOLD_RFR","30","rdkit_fp","500","50","0.6608363223594531","0.6251277393833842","0.7251773770114057","0.6322038506835694"
"ADMECaco2","WEKA_FOLD_RFR","40","rdkit_fp","500","50","0.6592538875762156","0.6276653347709226","0.7176742329718478","0.6324220949858764"
"ADMECaco2","WEKA_FOLD_RFR","50","rdkit_fp","500","50","0.6595620692503514","0.6212698035642908","0.7277875193192579","0.6296288848675055"
"ADMECaco2","WEKA_FOLD_RFR","60","rdkit_fp","500","50","0.6583587836757161","0.6191960464315103","0.7225064452830384","0.6333738593125996"
"ADMECaco2","WEKA_FOLD_RFR","70","rdkit_fp","500","50","0.6576207252434169","0.6225757316359799","0.7211430566641529","0.6291433874301179"
"ADMECaco2","WEKA_FOLD_RFR","30","cdk_fp","500","50","0.6326094015291995","0.6161569722610286","0.6492835131179729","0.632387719208597"
"ADMECaco2","WEKA_FOLD_RFR","40","cdk_fp","500","50","0.629716965389871","0.6086260119194702","0.6499273002191338","0.6305975840310092"
"ADMECaco2","WEKA_FOLD_RFR","50","cdk_fp","500","50","0.6324745125111263","0.6123661787002599","0.6560540744496277","0.6290032843834913"
"ADMECaco2","WEKA_FOLD_RFR","60","cdk_fp","500","50","0.6323698463046646","0.614124535105337","0.6601809568858323","0.6228040469228245"
"ADMECaco2","WEKA_FOLD_RFR","70","cdk_fp","500","50","0.6330959997465453","0.6133325215776767","0.6580260757467173","0.6279294019152417"
"ADMECaco2","WEKA_FOLD_RFR","30","rdkit_fp","1000","50","0.6344489711874366","0.6095792439056125","0.6676120475151779","0.6261556221415193"
"ADMECaco2","WEKA_FOLD_RFR","40","rdkit_fp","1000","50","0.6288029346811785","0.6020793223488187","0.6578381972519304","0.6264912844427866"
"ADMECaco2","WEKA_FOLD_RFR","50","rdkit_fp","1000","50","0.6270283479170535","0.6008985420919568","0.6621861402829649","0.6180003613762391"
"ADMECaco2","WEKA_FOLD_RFR","60","rdkit_fp","1000","50","0.6246078945585455","0.6014218437433961","0.6513315540410568","0.6210702858911836"
"ADMECaco2","WEKA_FOLD_RFR","70","rdkit_fp","1000","50","0.6249861589880527","0.6064072124351775","0.6504007623670659","0.6181505021619145"
"ADMECaco2","WEKA_FOLD_RFR","30","cdk_fp","1000","50","0.6117923093613511","0.5965828850150908","0.6490457670139802","0.5897482760549821"
"ADMECaco2","WEKA_FOLD_RFR","40","cdk_fp","1000","50","0.6118791424601696","0.596959677819499","0.6526552857857605","0.5860224637752494"
"ADMECaco2","WEKA_FOLD_RFR","50","cdk_fp","1000","50","0.6141167914800184","0.5985299257820779","0.6554102524272439","0.5884101962307332"
"ADMECaco2","WEKA_FOLD_RFR","60","cdk_fp","1000","50","0.6123928876321122","0.5985184240479556","0.6574604268779192","0.5811998119704617"
"ADMECaco2","WEKA_FOLD_RFR","70","cdk_fp","1000","50","0.6113420029201694","0.5921162789933151","0.6571156557922175","0.5847940739749757"
"ADMECaco2","WEKA_FOLD_RFR","30","rdkit_fp","2000","50","0.6393166282338308","0.6141087410869961","0.6770516556240467","0.6267894879904496"
"ADMECaco2","WEKA_FOLD_RFR","40","rdkit_fp","2000","50","0.6345412806091105","0.6197846093761037","0.6691913309696104","0.6146479014816176"
"ADMECaco2","WEKA_FOLD_RFR","50","rdkit_fp","2000","50","0.6333476974521277","0.6166413862275113","0.6738009136642735","0.6096007924645984"
"ADMECaco2","WEKA_FOLD_RFR","60","rdkit_fp","2000","50","0.6319493706075319","0.6162815667285952","0.6721473725031218","0.6074191725908787"
"ADMECaco2","WEKA_FOLD_RFR","70","rdkit_fp","2000","50","0.6346427129916523","0.6179253964572045","0.671643394876427","0.6143593476413253"
"ADMECaco2","WEKA_FOLD_RFR","30","cdk_fp","2000","50","0.6405531479686384","0.6158174773335804","0.6858070087512737","0.6200349578210612"
"ADMECaco2","WEKA_FOLD_RFR","40","cdk_fp","2000","50","0.6384271147506174","0.6191562855931292","0.679263863327776","0.6168611953309473"
"ADMECaco2","WEKA_FOLD_RFR","50","cdk_fp","2000","50","0.6401543263838526","0.6197203895584734","0.6869843324874254","0.6137582571056588"
"ADMECaco2","WEKA_FOLD_RFR","60","cdk_fp","2000","50","0.6386397057324547","0.6202639428260308","0.6901103274876139","0.6055448468837191"
"ADMECaco2","WEKA_FOLD_RFR","70","cdk_fp","2000","50","0.6388872738043995","0.618692759982329","0.6877785103655066","0.6101905510653629"
"TB_MDR","WEKA_FOLD_RFR","30","rdkit_fp","500","15","0.6213354480029118","0.6169934112215976","0.6425087193340068","0.6045042134531311"
"TB_MDR","WEKA_FOLD_RFR","40","rdkit_fp","500","15","0.6185555233144516","0.6130845096973153","0.6408396815095182","0.6017423787365215"
"TB_MDR","WEKA_FOLD_RFR","50","rdkit_fp","500","15","0.6182747881461387","0.6138567830357474","0.6391545441506777","0.6018130372519909"
"TB_MDR","WEKA_FOLD_RFR","60","rdkit_fp","500","15","0.6160649745479132","0.6116465620371131","0.6374831931114109","0.5990651684952156"
"TB_MDR","WEKA_FOLD_RFR","70","rdkit_fp","500","15","0.6154697548610764","0.6131811677895342","0.6352637918587677","0.5979643049349272"
"TB_MDR","WEKA_FOLD_RFR","30","cdk_fp","500","15","0.6139920386816025","0.606640069615281","0.632734619364513","0.6026014270650134"
"TB_MDR","WEKA_FOLD_RFR","40","cdk_fp","500","15","0.6134347183841459","0.6074891603416751","0.6313660021619975","0.6014489926487653"
"TB_MDR","WEKA_FOLD_RFR","50","cdk_fp","500","15","0.612640970346699","0.6061283549779648","0.6321549894393299","0.5996395666228022"
"TB_MDR","WEKA_FOLD_RFR","60","cdk_fp","500","15","0.611956726652634","0.6045948846854383","0.6327541417618722","0.5985211535105914"
"TB_MDR","WEKA_FOLD_RFR","70","cdk_fp","500","15","0.6113410908481297","0.6056782634855813","0.6318333896231251","0.5965116194356828"
"TB_MDR","WEKA_FOLD_RFR","30","rdkit_fp","1000","15","0.6295886060075917","0.63038389923057","0.6483325348906085","0.6100493839015966"
"TB_MDR","WEKA_FOLD_RFR","40","rdkit_fp","1000","15","0.6282780933147314","0.629636389877513","0.6452077217395399","0.6099901683271414"
"TB_MDR","WEKA_FOLD_RFR","50","rdkit_fp","1000","15","0.6281845814584853","0.6279367838952272","0.6441482226332412","0.6124687378469873"
"TB_MDR","WEKA_FOLD_RFR","60","rdkit_fp","1000","15","0.6270706839408203","0.6276720197452194","0.6425304308131292","0.6110096012641123"
"TB_MDR","WEKA_FOLD_RFR","70","rdkit_fp","1000","15","0.6253263926140846","0.6273553237140489","0.6408081792518106","0.6078156748763943"
"TB_MDR","WEKA_FOLD_RFR","30","cdk_fp","1000","15","0.6271319634162653","0.6178273949698921","0.6502925025260546","0.613275992752849"
"TB_MDR","WEKA_FOLD_RFR","40","cdk_fp","1000","15","0.6265412285140125","0.6202215359812202","0.6490469423996635","0.6103552071611537"
"TB_MDR","WEKA_FOLD_RFR","50","cdk_fp","1000","15","0.6263554093341898","0.6200934726612776","0.6464759354317325","0.612496819909559"
"TB_MDR","WEKA_FOLD_RFR","60","cdk_fp","1000","15","0.6262393520120003","0.6207433599587522","0.64710268473177","0.6108720113454786"
"TB_MDR","WEKA_FOLD_RFR","70","cdk_fp","1000","15","0.6253146557037966","0.6208489340620325","0.6448532477511557","0.6102417852982019"
"TB_MDR","WEKA_FOLD_RFR","30","rdkit_fp","2000","15","0.6448576885517584","0.6486886419072121","0.6561940483997301","0.629690375348333"
"TB_MDR","WEKA_FOLD_RFR","40","rdkit_fp","2000","15","0.6441651217279721","0.6477426031173497","0.655865620851983","0.6288871412145839"
"TB_MDR","WEKA_FOLD_RFR","50","rdkit_fp","2000","15","0.6422785010883482","0.6440876619608619","0.6550701983601538","0.6276776429440287"
"TB_MDR","WEKA_FOLD_RFR","60","rdkit_fp","2000","15","0.6434623445108979","0.6445983257320061","0.6569000168641492","0.6288886909365381"
"TB_MDR","WEKA_FOLD_RFR","70","rdkit_fp","2000","15","0.6433149399767175","0.6449155688397471","0.6576020695676909","0.6274271815227146"
"TB_MDR","WEKA_FOLD_RFR","30","cdk_fp","2000","15","0.651470568464243","0.6563091480553752","0.6657937432470735","0.6323088140902802"
"TB_MDR","WEKA_FOLD_RFR","40","cdk_fp","2000","15","0.649926095963647","0.6524748123679897","0.6641116902758983","0.6331917852470532"
"TB_MDR","WEKA_FOLD_RFR","50","cdk_fp","2000","15","0.6500508160330168","0.6521038042708887","0.66339419672724","0.634654447100922"
"TB_MDR","WEKA_FOLD_RFR","60","cdk_fp","2000","15","0.649488665550091","0.6540007847047562","0.6603204553512703","0.6341447565942465"
"TB_MDR","WEKA_FOLD_RFR","70","cdk_fp","2000","15","0.6484190303087765","0.6514870570828276","0.6592331508601817","0.63453688298332"
"TB_MDR","WEKA_FOLD_RFR","30","rdkit_fp","500","20","0.6085770190237219","0.6003977166713633","0.6362917401010904","0.5890416002987118"
"TB_MDR","WEKA_FOLD_RFR","40","rdkit_fp","500","20","0.6039619454190293","0.5944979292160893","0.6299879672632526","0.5873999397777457"
"TB_MDR","WEKA_FOLD_RFR","50","rdkit_fp","500","20","0.6023745662429869","0.5960401506862439","0.6255061387903993","0.5855774092523176"
"TB_MDR","WEKA_FOLD_RFR","60","rdkit_fp","500","20","0.6008985339843076","0.5965628968994807","0.6227565816048226","0.5833761234486194"
"TB_MDR","WEKA_FOLD_RFR","70","rdkit_fp","500","20","0.6006518621627918","0.5970375799197897","0.6226475704143801","0.5822704361542055"
"TB_MDR","WEKA_FOLD_RFR","30","cdk_fp","500","20","0.6028184646402001","0.6030724339169731","0.6181261063338962","0.5872568536697308"
"TB_MDR","WEKA_FOLD_RFR","40","cdk_fp","500","20","0.6014529196629576","0.6003260312084594","0.6179147581459019","0.5861179696345115"
"TB_MDR","WEKA_FOLD_RFR","50","cdk_fp","500","20","0.6001996517832238","0.5981051841361894","0.6170681420295556","0.5854256291839263"
"TB_MDR","WEKA_FOLD_RFR","60","cdk_fp","500","20","0.5990539003097359","0.595945822649493","0.6180801644360556","0.583135713843659"
"TB_MDR","WEKA_FOLD_RFR","70","cdk_fp","500","20","0.5986950909460881","0.5943573556781198","0.6186005358804901","0.5831273812796544"
"TB_MDR","WEKA_FOLD_RFR","30","rdkit_fp","1000","20","0.6161827051952931","0.616471522982441","0.6334662605202124","0.5986103320832256"
"TB_MDR","WEKA_FOLD_RFR","40","rdkit_fp","1000","20","0.6116326525749401","0.6164976724525609","0.6255874157707263","0.5928128695015331"
"TB_MDR","WEKA_FOLD_RFR","50","rdkit_fp","1000","20","0.609075759686768","0.6139115683333477","0.6182060506168896","0.5951096601100666"
"TB_MDR","WEKA_FOLD_RFR","60","rdkit_fp","1000","20","0.6073532944701823","0.6131101779078943","0.6158744684623794","0.5930752370402731"
"TB_MDR","WEKA_FOLD_RFR","70","rdkit_fp","1000","20","0.6059539171739704","0.6111392900217953","0.6161523052102628","0.5905701562898531"
"TB_MDR","WEKA_FOLD_RFR","30","cdk_fp","1000","20","0.6156630001533694","0.6079636483827031","0.6406464067578868","0.5983789453195184"
"TB_MDR","WEKA_FOLD_RFR","40","cdk_fp","1000","20","0.6129650965793707","0.6075734151894662","0.638787674114525","0.5925342004341211"
"TB_MDR","WEKA_FOLD_RFR","50","cdk_fp","1000","20","0.6123280268679695","0.6102400833599955","0.6363025999460357","0.5904413972978774"
"TB_MDR","WEKA_FOLD_RFR","60","cdk_fp","1000","20","0.6108772604345093","0.6065526110417965","0.6346783180821645","0.5914008521795668"
"TB_MDR","WEKA_FOLD_RFR","70","cdk_fp","1000","20","0.6097873006255744","0.6065508924010959","0.6327955657622977","0.5900154437133296"
"TB_MDR","WEKA_FOLD_RFR","30","rdkit_fp","2000","20","0.6269070734344343","0.6282453667537156","0.6442625735034491","0.6082132800461382"
"TB_MDR","WEKA_FOLD_RFR","40","rdkit_fp","2000","20","0.6257971814030502","0.6274041739718752","0.6415522964992972","0.6084350737379779"
"TB_MDR","WEKA_FOLD_RFR","50","rdkit_fp","2000","20","0.623189653046543","0.624478505943255","0.6385677798321011","0.6065226733642728"
"TB_MDR","WEKA_FOLD_RFR","60","rdkit_fp","2000","20","0.6235051985010833","0.626265092856219","0.6394512728102214","0.6047992298368093"
"TB_MDR","WEKA_FOLD_RFR","70","rdkit_fp","2000","20","0.6224161249875219","0.6252291957886852","0.6384370348667074","0.6035821443071728"
"TB_MDR","WEKA_FOLD_RFR","30","cdk_fp","2000","20","0.6294175245173586","0.6326689420910168","0.6439707151369435","0.6116129163241152"
"TB_MDR","WEKA_FOLD_RFR","40","cdk_fp","2000","20","0.627612599722366","0.6327785119430414","0.6412392116141236","0.608820075609933"
"TB_MDR","WEKA_FOLD_RFR","50","cdk_fp","2000","20","0.6278976148556716","0.6338813131382767","0.6411338650912363","0.608677666337502"
"TB_MDR","WEKA_FOLD_RFR","60","cdk_fp","2000","20","0.6269813037816525","0.631837939729989","0.6403308630181235","0.608775108596845"
"TB_MDR","WEKA_FOLD_RFR","70","cdk_fp","2000","20","0.6264267516669436","0.6321447266038563","0.6396368963504864","0.6074986320464881"
"TB_MDR","WEKA_FOLD_RFR","30","rdkit_fp","500","30","0.5986655854157928","0.5943682355686277","0.6320117705952901","0.5696167500834607"
"TB_MDR","WEKA_FOLD_RFR","40","rdkit_fp","500","30","0.5952590918860972","0.5943757549526651","0.6252215123289189","0.5661800083767075"
"TB_MDR","WEKA_FOLD_RFR","50","rdkit_fp","500","30","0.5924436763480311","0.5923702451694195","0.6221629611474431","0.5627978227272307"
"TB_MDR","WEKA_FOLD_RFR","60","rdkit_fp","500","30","0.5934578269721473","0.5942891887582786","0.621868623165551","0.5642156689926123"
"TB_MDR","WEKA_FOLD_RFR","70","rdkit_fp","500","30","0.5933001425380217","0.5939094125936403","0.6199698388413973","0.5660211761790276"
"TB_MDR","WEKA_FOLD_RFR","30","cdk_fp","500","30","0.5988364400100501","0.5918923308801487","0.6142464853980055","0.5903705037519962"
"TB_MDR","WEKA_FOLD_RFR","40","cdk_fp","500","30","0.5970132999816267","0.5912722071558383","0.6111025359643856","0.588665156824656"
"TB_MDR","WEKA_FOLD_RFR","50","cdk_fp","500","30","0.5954401781429216","0.5916493979488783","0.6108269382613959","0.5838441982184907"
"TB_MDR","WEKA_FOLD_RFR","60","cdk_fp","500","30","0.593660165311451","0.5889441293590085","0.610914321544649","0.5811220450306956"
"TB_MDR","WEKA_FOLD_RFR","70","cdk_fp","500","30","0.5924200391636756","0.5888086846866071","0.6096725481003769","0.5787788847040428"
"TB_MDR","WEKA_FOLD_RFR","30","rdkit_fp","1000","30","0.6003425484392149","0.5991271555328843","0.6157394619124611","0.5861610278722994"
"TB_MDR","WEKA_FOLD_RFR","40","rdkit_fp","1000","30","0.5961911279521712","0.5961694861028144","0.6154386427723902","0.576965254981309"
"TB_MDR","WEKA_FOLD_RFR","50","rdkit_fp","1000","30","0.59560174143791","0.5956214920258992","0.613616306160805","0.5775674261270257"
"TB_MDR","WEKA_FOLD_RFR","60","rdkit_fp","1000","30","0.5954301002857931","0.5956135039934651","0.6125757396758958","0.5781010571880183"
"TB_MDR","WEKA_FOLD_RFR","70","rdkit_fp","1000","30","0.5938628928546043","0.5932379825060844","0.6116494981390704","0.5767011979186581"
"TB_MDR","WEKA_FOLD_RFR","30","cdk_fp","1000","30","0.6022193597787951","0.6017871101861325","0.6221157633287051","0.5827552058215478"
"TB_MDR","WEKA_FOLD_RFR","40","cdk_fp","1000","30","0.5971230912501074","0.5964542054122353","0.617863955001086","0.5770511133370009"
"TB_MDR","WEKA_FOLD_RFR","50","cdk_fp","1000","30","0.5949495634385481","0.5934403643331918","0.6153600347949085","0.5760482911875437"
"TB_MDR","WEKA_FOLD_RFR","60","cdk_fp","1000","30","0.594393600715165","0.5921221163547864","0.6127748980086958","0.5782837877820126"
"TB_MDR","WEKA_FOLD_RFR","70","cdk_fp","1000","30","0.5941814794000008","0.5911190909115788","0.6131019975526815","0.5783233497357421"
"TB_MDR","WEKA_FOLD_RFR","30","rdkit_fp","2000","30","0.6039631431239857","0.6043372744645942","0.6148208159369161","0.5927313389704468"
"TB_MDR","WEKA_FOLD_RFR","40","rdkit_fp","2000","30","0.6032652548921669","0.6046445574985818","0.6141799457279936","0.5909712614499253"
"TB_MDR","WEKA_FOLD_RFR","50","rdkit_fp","2000","30","0.6015817657506207","0.6028824890402624","0.6146548979050105","0.5872079103065896"
"TB_MDR","WEKA_FOLD_RFR","60","rdkit_fp","2000","30","0.6021824903953723","0.6048686454960919","0.616959317982418","0.5847195077076072"
"TB_MDR","WEKA_FOLD_RFR","70","rdkit_fp","2000","30","0.6014194721437512","0.6050437243751219","0.6171566943699559","0.582057997686176"
"TB_MDR","WEKA_FOLD_RFR","30","cdk_fp","2000","30","0.6099657512227062","0.605142813661912","0.6266478491675143","0.5981065908386924"
"TB_MDR","WEKA_FOLD_RFR","40","cdk_fp","2000","30","0.6068364354504769","0.602314191350252","0.6249548656021257","0.5932402493990532"
"TB_MDR","WEKA_FOLD_RFR","50","cdk_fp","2000","30","0.6058400362728431","0.6050184446070812","0.6225778896584414","0.5899237745530069"
"TB_MDR","WEKA_FOLD_RFR","60","cdk_fp","2000","30","0.6040092236600577","0.6055556053316479","0.619050524321114","0.5874215413274113"
"TB_MDR","WEKA_FOLD_RFR","70","cdk_fp","2000","30","0.6029981336561013","0.6043662417039797","0.6164678363078879","0.5881603229564365"
"TB_MDR","WEKA_FOLD_RFR","30","rdkit_fp","500","40","0.5947024896754768","0.5945165568858797","0.6133220315717871","0.5762688805687635"
"TB_MDR","WEKA_FOLD_RFR","40","rdkit_fp","500","40","0.5923437410196472","0.5974141611418702","0.6090511605164648","0.5705659014006067"
"TB_MDR","WEKA_FOLD_RFR","50","rdkit_fp","500","40","0.5892710672012713","0.5929084176614995","0.6064417190083248","0.5684630649339897"
"TB_MDR","WEKA_FOLD_RFR","60","rdkit_fp","500","40","0.5882287186648574","0.5916415910355156","0.606842160287135","0.5662024046719213"
"TB_MDR","WEKA_FOLD_RFR","70","rdkit_fp","500","40","0.5887883072607447","0.5915556041306307","0.6095704134305997","0.5652389042210038"
"TB_MDR","WEKA_FOLD_RFR","30","cdk_fp","500","40","0.5959188636648222","0.5920753517216025","0.6124401491803356","0.5832410900925282"
"TB_MDR","WEKA_FOLD_RFR","40","cdk_fp","500","40","0.5918377686705313","0.5890700504281473","0.6085888691710598","0.577854386412387"
"TB_MDR","WEKA_FOLD_RFR","50","cdk_fp","500","40","0.5894233100842766","0.588979757481668","0.6083467752481799","0.5709433975229822"
"TB_MDR","WEKA_FOLD_RFR","60","cdk_fp","500","40","0.5903377246251601","0.5906833205014644","0.60986277053092","0.570467082843096"
"TB_MDR","WEKA_FOLD_RFR","70","cdk_fp","500","40","0.5883945278804443","0.5885168303139798","0.6053699069068054","0.5712968464205477"
"TB_MDR","WEKA_FOLD_RFR","30","rdkit_fp","1000","40","0.5943525210562748","0.5925361823891682","0.6173699151071238","0.5731514656725324"
"TB_MDR","WEKA_FOLD_RFR","40","rdkit_fp","1000","40","0.5924384575652402","0.5902707111919789","0.6133017201534069","0.5737429413503345"
"TB_MDR","WEKA_FOLD_RFR","50","rdkit_fp","1000","40","0.5917176040669699","0.588662074333325","0.6125237610060159","0.573966976861569"
"TB_MDR","WEKA_FOLD_RFR","60","rdkit_fp","1000","40","0.5898739409615171","0.5867023402902789","0.6101920530727534","0.572727429521519"
"TB_MDR","WEKA_FOLD_RFR","70","rdkit_fp","1000","40","0.588761761708266","0.5855095211648178","0.6087566928394802","0.5720190711204999"
"TB_MDR","WEKA_FOLD_RFR","30","cdk_fp","1000","40","0.5954089804872772","0.5938116245288423","0.6162642900196444","0.5761510269133451"
"TB_MDR","WEKA_FOLD_RFR","40","cdk_fp","1000","40","0.5934711509842924","0.5952177079055444","0.6152288015775479","0.5699669434697847"
"TB_MDR","WEKA_FOLD_RFR","50","cdk_fp","1000","40","0.5909103968736248","0.5900018876066854","0.6133114760348611","0.5694178269793279"
"TB_MDR","WEKA_FOLD_RFR","60","cdk_fp","1000","40","0.5887817109571404","0.5860737973409411","0.6120692207341398","0.5682021147963403"
"TB_MDR","WEKA_FOLD_RFR","70","cdk_fp","1000","40","0.5883571526406014","0.5843214723507824","0.6108372310709718","0.5699127545000501"
"TB_MDR","WEKA_FOLD_RFR","30","rdkit_fp","2000","40","0.600807267217645","0.6023762746574253","0.617046920129691","0.5829986068658187"
"TB_MDR","WEKA_FOLD_RFR","40","rdkit_fp","2000","40","0.5964328880187889","0.5999437024702581","0.6101298777293369","0.5792250838567718"
"TB_MDR","WEKA_FOLD_RFR","50","rdkit_fp","2000","40","0.5940404864905994","0.5976425256277198","0.6055636320310693","0.5789153018130088"
"TB_MDR","WEKA_FOLD_RFR","60","rdkit_fp","2000","40","0.5948556370529118","0.5981210859751447","0.6070163749093883","0.5794294502742023"
"TB_MDR","WEKA_FOLD_RFR","70","rdkit_fp","2000","40","0.5942415942872405","0.5983095455994568","0.6066983906670995","0.5777168465951651"
"TB_MDR","WEKA_FOLD_RFR","30","cdk_fp","2000","40","0.6044785349010148","0.6061757973714564","0.6184918477366665","0.5887679595949212"
"TB_MDR","WEKA_FOLD_RFR","40","cdk_fp","2000","40","0.5991510255943725","0.6000878008041134","0.6151423397881997","0.5822229361908045"
"TB_MDR","WEKA_FOLD_RFR","50","cdk_fp","2000","40","0.5965051648892025","0.5982356071870516","0.6124810857368551","0.5787988017437007"
"TB_MDR","WEKA_FOLD_RFR","60","cdk_fp","2000","40","0.5970068270635158","0.5996650176609395","0.6138612006347834","0.5774942628948246"
"TB_MDR","WEKA_FOLD_RFR","70","cdk_fp","2000","40","0.5939543884329347","0.5940594978916343","0.6114360453961334","0.5763676220110362"
"TB_MDR","WEKA_FOLD_RFR","30","rdkit_fp","500","50","0.5974819025426888","0.5957197560932066","0.6171104071715819","0.5796155443632779"
"TB_MDR","WEKA_FOLD_RFR","40","rdkit_fp","500","50","0.5951098704264978","0.596954843538143","0.6137793495662501","0.5745954181751001"
"TB_MDR","WEKA_FOLD_RFR","50","rdkit_fp","500","50","0.592867180592536","0.5939264595201731","0.612527332774284","0.572147749483151"
"TB_MDR","WEKA_FOLD_RFR","60","rdkit_fp","500","50","0.5924932329869019","0.5930870424341184","0.6132809762253469","0.5711116803012403"
"TB_MDR","WEKA_FOLD_RFR","70","rdkit_fp","500","50","0.5919749245870478","0.5923922791175764","0.6148015076418941","0.5687309870016729"
"TB_MDR","WEKA_FOLD_RFR","30","cdk_fp","500","50","0.5972719006189868","0.5907882459283537","0.6124951225658035","0.5885323333628032"
"TB_MDR","WEKA_FOLD_RFR","40","cdk_fp","500","50","0.5935430641879685","0.5908020274387639","0.6073976586100687","0.582429506515073"
"TB_MDR","WEKA_FOLD_RFR","50","cdk_fp","500","50","0.5908593335217834","0.5884221351158495","0.6071811712175916","0.5769746942319092"
"TB_MDR","WEKA_FOLD_RFR","60","cdk_fp","500","50","0.5912211952974092","0.5906667049766139","0.6087421370515309","0.5742547438640829"
"TB_MDR","WEKA_FOLD_RFR","70","cdk_fp","500","50","0.5896061892327521","0.5905382251724509","0.6038446970378665","0.574435645487939"
"TB_MDR","WEKA_FOLD_RFR","30","rdkit_fp","1000","50","0.5951759043785657","0.5988640061008097","0.6067836656547946","0.5798800413800929"
"TB_MDR","WEKA_FOLD_RFR","40","rdkit_fp","1000","50","0.5909027291962623","0.5962305562459015","0.6026166203138529","0.5738610110290326"
"TB_MDR","WEKA_FOLD_RFR","50","rdkit_fp","1000","50","0.5886609267700543","0.5940106472840775","0.5988688954330369","0.5731032375930484"
"TB_MDR","WEKA_FOLD_RFR","60","rdkit_fp","1000","50","0.5856943575904968","0.5879511514450352","0.6006416088022639","0.5684903125241912"
"TB_MDR","WEKA_FOLD_RFR","70","rdkit_fp","1000","50","0.5850713026706135","0.5871234268880301","0.6008524667319655","0.567238014391845"
"TB_MDR","WEKA_FOLD_RFR","30","cdk_fp","1000","50","0.5939983510106033","0.5844534498426759","0.6188976021657611","0.578644001023373"
"TB_MDR","WEKA_FOLD_RFR","40","cdk_fp","1000","50","0.591412881009079","0.5844720820889792","0.6158186543360199","0.5739479066022376"
"TB_MDR","WEKA_FOLD_RFR","50","cdk_fp","1000","50","0.590062684880677","0.5850390848543767","0.6117768585520845","0.5733721112355697"
"TB_MDR","WEKA_FOLD_RFR","60","cdk_fp","1000","50","0.5887106664410763","0.5845078324595504","0.6114154538141497","0.5702087130495288"
"TB_MDR","WEKA_FOLD_RFR","70","cdk_fp","1000","50","0.5876275711287083","0.5830549849578093","0.609269564276205","0.5705581641521105"
"TB_MDR","WEKA_FOLD_RFR","30","rdkit_fp","2000","50","0.5968295874002472","0.599052401601041","0.6142821743744004","0.5771541862253001"
"TB_MDR","WEKA_FOLD_RFR","40","rdkit_fp","2000","50","0.594267566570802","0.596923969174538","0.6134095666333376","0.5724691639045305"
"TB_MDR","WEKA_FOLD_RFR","50","rdkit_fp","2000","50","0.5920551882867151","0.5941558063304677","0.6108863780804061","0.5711233804492715"
"TB_MDR","WEKA_FOLD_RFR","60","rdkit_fp","2000","50","0.5903064638739485","0.5938105832001328","0.6089651624545201","0.5681436459671925"
"TB_MDR","WEKA_FOLD_RFR","70","rdkit_fp","2000","50","0.5893379157036256","0.5910731500283288","0.608376648918709","0.5685639481638389"
"TB_MDR","WEKA_FOLD_RFR","30","cdk_fp","2000","50","0.5971240904559054","0.5995069305155408","0.612379166846369","0.5794861740058063"
"TB_MDR","WEKA_FOLD_RFR","40","cdk_fp","2000","50","0.5936653780445823","0.5935525568837108","0.6082487903975495","0.5791947868524866"
"TB_MDR","WEKA_FOLD_RFR","50","cdk_fp","2000","50","0.5918703382571352","0.590899722157011","0.6069562412164943","0.5777550513979004"
"TB_MDR","WEKA_FOLD_RFR","60","cdk_fp","2000","50","0.5905069014463781","0.5895389399842152","0.6050541697085678","0.5769275946463513"
"TB_MDR","WEKA_FOLD_RFR","70","cdk_fp","2000","50","0.5906697838495792","0.5905127785559084","0.604714731950657","0.5767818410421723"
"LogP","WEKA_FOLD_RFR","30","rdkit_fp","500","15","1.2111775986142623","1.2080369454626199","1.1332111204081718","1.2922847299719955"
"LogP","WEKA_FOLD_RFR","40","rdkit_fp","500","15","1.2101413167608543","1.2184866168770574","1.12669611858967","1.2852412148158356"
"LogP","WEKA_FOLD_RFR","50","rdkit_fp","500","15","1.206976463601294","1.2106783330574586","1.1290724469441957","1.281178610802228"
"LogP","WEKA_FOLD_RFR","60","rdkit_fp","500","15","1.209639573626936","1.2087692898539235","1.1343502699794648","1.2857991610474202"
"LogP","WEKA_FOLD_RFR","70","rdkit_fp","500","15","1.2062972856805085","1.2033372671479192","1.1337565381586985","1.281798051734908"
"LogP","WEKA_FOLD_RFR","30","cdk_fp","500","15","1.2268647968902595","1.2477462965310298","1.1671845977847581","1.2656634963549909"
"LogP","WEKA_FOLD_RFR","40","cdk_fp","500","15","1.2203264399851168","1.2385697747108932","1.160763878710339","1.2616456665341185"
"LogP","WEKA_FOLD_RFR","50","cdk_fp","500","15","1.2144005268392453","1.212797680303364","1.1771136010869512","1.2532902991274206"
"LogP","WEKA_FOLD_RFR","60","cdk_fp","500","15","1.2154867759622805","1.2147302151620858","1.1754369002406329","1.256293212484123"
"LogP","WEKA_FOLD_RFR","70","cdk_fp","500","15","1.212553374850189","1.2134520926743153","1.1692255625071812","1.2549824693690705"
