"NAME [String]","METHOD [String]","gamma [Double]","scalerType [String]","featuresColumn [String]","C [Double]","rmse [Double]","rmse_1 [Double]","rmse_2 [Double]","rmse_3 [Double]"
"ADMECaco2","SMILE_SVR_RBF","1.0","Standard","cdk_fp","0.1","0.7850194249624525","0.7540618550728746","0.8288898191286315","0.7721066006858511"
"ADMECaco2","SMILE_SVR_RBF","1.0E-4","MaxMin","rdkit_desc","0.1","0.7860772577929594","0.7542570876963295","0.8300456298586774","0.7739290558238712"
"ADMECaco2","SMILE_SVR_RBF","0.001","MaxMin","rdkit_desc","0.1","0.7851153515405067","0.7531803537035412","0.8292484344054045","0.7729172665125742"
"ADMECaco2","SMILE_SVR_RBF","0.01","MaxMin","rdkit_desc","0.1","0.7776065223044433","0.7433462575812679","0.8221884378545609","0.767284871477501"
"ADMECaco2","SMILE_SVR_RBF","0.1","MaxMin","rdkit_desc","0.1","0.738689840387912","0.697687542717751","0.7764186467407195","0.7419633317052653"
"ADMECaco2","SMILE_SVR_RBF","1.0","MaxMin","rdkit_desc","0.1","0.7342863760190076","0.7007386968267258","0.7676360342382738","0.7344843969920236"
"ADMECaco2","SMILE_SVR_RBF","1.0E-4","Standard","rdkit_desc","0.1","0.7840431326427475","0.752094225374364","0.8280670248127006","0.771968147741178"
"ADMECaco2","SMILE_SVR_RBF","0.001","Standard","rdkit_desc","0.1","0.7698202295799911","0.7357886465599939","0.8121223089133964","0.761549733266583"
"ADMECaco2","SMILE_SVR_RBF","0.01","Standard","rdkit_desc","0.1","0.7189090374161679","0.6858380194150998","0.7544202411721168","0.7164688516612866"
"ADMECaco2","SMILE_SVR_RBF","0.1","Standard","rdkit_desc","0.1","0.7743826193782449","0.7430311898568278","0.8171275730555377","0.7629890952223691"
"ADMECaco2","SMILE_SVR_RBF","1.0","Standard","rdkit_desc","0.1","0.7855231332749644","0.7540467254938947","0.8296865753548864","0.7728360989761122"
"ADMECaco2","SMILE_SVR_RBF","1.0E-4","MaxMin","cdk_desc","0.1","0.7860781655147356","0.7542892167831365","0.8300353083334522","0.7739099714276183"
"ADMECaco2","SMILE_SVR_RBF","0.001","MaxMin","cdk_desc","0.1","0.7851260286348017","0.7535038336648733","0.8291483644116596","0.7727258878278723"
"ADMECaco2","SMILE_SVR_RBF","0.01","MaxMin","cdk_desc","0.1","0.7776436184556793","0.7465063508138885","0.8217267578907831","0.764697746662366"
"ADMECaco2","SMILE_SVR_RBF","0.1","MaxMin","cdk_desc","0.1","0.7384435309736143","0.7070997023813248","0.7761716328831694","0.7320592576563486"
"ADMECaco2","SMILE_SVR_RBF","1.0","MaxMin","cdk_desc","0.1","0.7434629276163541","0.7146465859245085","0.7821424713838893","0.733599725540665"
"ADMECaco2","SMILE_SVR_RBF","1.0E-4","Standard","cdk_desc","0.1","0.7835745061944178","0.752565499889047","0.8273094479455392","0.7708485707486675"
"ADMECaco2","SMILE_SVR_RBF","0.001","Standard","cdk_desc","0.1","0.7673417423023904","0.7393065945556071","0.8080059820149191","0.7547126503366451"
"ADMECaco2","SMILE_SVR_RBF","0.01","Standard","cdk_desc","0.1","0.7193147780781112","0.6917107899788193","0.7571342189849245","0.7090993252705898"
"ADMECaco2","SMILE_SVR_RBF","0.1","Standard","cdk_desc","0.1","0.7781845216722755","0.7471013861731868","0.8218273102645183","0.7656248685791214"
"ADMECaco2","SMILE_SVR_RBF","1.0","Standard","cdk_desc","0.1","0.7855219671202174","0.7540453035683405","0.8296949926634382","0.7728256051288734"
"ADMECaco2","SMILE_SVR_RBF","1.0E-4","MaxMin","rdkit_fp","1.0","0.7818452619533396","0.7504344606993643","0.8265319860541963","0.7685693391064585"
"ADMECaco2","SMILE_SVR_RBF","0.001","MaxMin","rdkit_fp","1.0","0.7508196178275602","0.7201458132246027","0.7974751013154023","0.7348379389426759"
"ADMECaco2","SMILE_SVR_RBF","0.01","MaxMin","rdkit_fp","1.0","0.6460332774321277","0.6163259814565554","0.703545982037676","0.6182278688021514"
"ADMECaco2","SMILE_SVR_RBF","0.1","MaxMin","rdkit_fp","1.0","0.7064598670689094","0.6784928966291306","0.752293521967644","0.6885931826099541"
"ADMECaco2","SMILE_SVR_RBF","1.0","MaxMin","rdkit_fp","1.0","0.7824996818099411","0.7588330173191504","0.8293245886312606","0.7593414394794127"
"ADMECaco2","SMILE_SVR_RBF","1.0E-4","Standard","rdkit_fp","1.0","0.7049918475435799","0.6737493499900254","0.764254092022853","0.6769721006178611"
"ADMECaco2","SMILE_SVR_RBF","0.001","Standard","rdkit_fp","1.0","0.7356732363993664","0.7127305488428064","0.7787328106804593","0.7155563496748336"
"ADMECaco2","SMILE_SVR_RBF","0.01","Standard","rdkit_fp","1.0","0.7823776527580072","0.7586962142110857","0.8291152321297571","0.7593215119331788"
"ADMECaco2","SMILE_SVR_RBF","0.1","Standard","rdkit_fp","1.0","0.7825431056376654","0.7588486331971014","0.829362107447644","0.7594185762682508"
"ADMECaco2","SMILE_SVR_RBF","1.0","Standard","rdkit_fp","1.0","0.782543110063659","0.7588486331971039","0.8293621207256221","0.7594185762682507"
"ADMECaco2","SMILE_SVR_RBF","1.0E-4","MaxMin","cdk_fp","1.0","0.7820717294932313","0.7504104708251887","0.826367376994865","0.7694373406596403"
"ADMECaco2","SMILE_SVR_RBF","0.001","MaxMin","cdk_fp","1.0","0.7511813771794049","0.7196426996515645","0.7964158363976134","0.7374855954890368"
"ADMECaco2","SMILE_SVR_RBF","0.01","MaxMin","cdk_fp","1.0","0.6447106426758923","0.6199108424927199","0.6896466644743185","0.6245744210606382"
"ADMECaco2","SMILE_SVR_RBF","0.1","MaxMin","cdk_fp","1.0","0.7104597308317812","0.6826258767979294","0.7652437340381454","0.6835095816592686"
"ADMECaco2","SMILE_SVR_RBF","1.0","MaxMin","cdk_fp","1.0","0.78246401323242","0.7588096797469323","0.8293313263642812","0.7592510335860461"
"ADMECaco2","SMILE_SVR_RBF","1.0E-4","Standard","cdk_fp","1.0","0.7022007562756457","0.6827709140263372","0.7436059332525197","0.6802254215480804"
"ADMECaco2","SMILE_SVR_RBF","0.001","Standard","cdk_fp","1.0","0.7357067553525619","0.7223446263754365","0.7705342902448927","0.714241349437357"
"ADMECaco2","SMILE_SVR_RBF","0.01","Standard","cdk_fp","1.0","0.7822329305190848","0.7586148092800437","0.8292789716986879","0.7588050105785226"
"ADMECaco2","SMILE_SVR_RBF","0.1","Standard","cdk_fp","1.0","0.7825431026627618","0.7588486331969153","0.829362100576357","0.7594185742150134"
"ADMECaco2","SMILE_SVR_RBF","1.0","Standard","cdk_fp","1.0","0.782543110063659","0.7588486331971039","0.8293621207256221","0.7594185762682507"
"ADMECaco2","SMILE_SVR_RBF","1.0E-4","MaxMin","rdkit_desc","1.0","0.7851109973339846","0.7531747350175174","0.8292487541563122","0.7729095028281242"
"ADMECaco2","SMILE_SVR_RBF","0.001","MaxMin","rdkit_desc","1.0","0.7775256573808441","0.74291742697649","0.822336191054757","0.7673233541112852"
"ADMECaco2","SMILE_SVR_RBF","0.01","MaxMin","rdkit_desc","1.0","0.7333837711762272","0.6929953564786849","0.7678442257188431","0.7393117313311537"
"ADMECaco2","SMILE_SVR_RBF","0.1","MaxMin","rdkit_desc","1.0","0.6309780805548506","0.5905730387262689","0.6529730064891406","0.6493881964491424"
"ADMECaco2","SMILE_SVR_RBF","1.0","MaxMin","rdkit_desc","1.0","0.6371532996819179","0.617762152482867","0.653795503987901","0.6399022425749857"
"ADMECaco2","SMILE_SVR_RBF","1.0E-4","Standard","rdkit_desc","1.0","0.7692909605904666","0.7354215389063862","0.811381224594846","0.761070118270168"
"ADMECaco2","SMILE_SVR_RBF","0.001","Standard","rdkit_desc","1.0","0.7028239687468254","0.6630783945779224","0.734527167214556","0.7108663444479981"
"ADMECaco2","SMILE_SVR_RBF","0.01","Standard","rdkit_desc","1.0","0.6179928086812733","0.5931262887633435","0.6384412789706208","0.6224108583098557"
"ADMECaco2","SMILE_SVR_RBF","0.1","Standard","rdkit_desc","1.0","0.7339358096942763","0.7144041505172052","0.7738557798894677","0.713547498676156"
"ADMECaco2","SMILE_SVR_RBF","1.0","Standard","rdkit_desc","1.0","0.7837153363303823","0.759094805532826","0.8310221225523619","0.761029080905959"
"ADMECaco2","SMILE_SVR_RBF","1.0E-4","MaxMin","cdk_desc","1.0","0.785122494849948","0.7535023998651689","0.8291472896648151","0.77271779501986"
"ADMECaco2","SMILE_SVR_RBF","0.001","MaxMin","cdk_desc","1.0","0.7775159561384344","0.7464131783890819","0.8215143096086528","0.7646203804175683"
"ADMECaco2","SMILE_SVR_RBF","0.01","MaxMin","cdk_desc","1.0","0.7361599588837531","0.7077818781814218","0.7721055231767415","0.7285924752930959"
"ADMECaco2","SMILE_SVR_RBF","0.1","MaxMin","cdk_desc","1.0","0.648069108135893","0.6202074017552949","0.6608295987695625","0.6631703238828215"
"ADMECaco2","SMILE_SVR_RBF","1.0","MaxMin","cdk_desc","1.0","0.662291264077243","0.6467468406401408","0.6732583149591785","0.6668686366324097"
"ADMECaco2","SMILE_SVR_RBF","1.0E-4","Standard","cdk_desc","1.0","0.7671071992204793","0.7414130705547375","0.8056919796320682","0.7542165474746322"
"ADMECaco2","SMILE_SVR_RBF","0.001","Standard","cdk_desc","1.0","0.6975410239610893","0.6895863507933527","0.7083284343626371","0.6947082867272778"
"ADMECaco2","SMILE_SVR_RBF","0.01","Standard","cdk_desc","1.0","0.6265775293778929","0.6367436345144994","0.610206375380376","0.632782578238803"
"ADMECaco2","SMILE_SVR_RBF","0.1","Standard","cdk_desc","1.0","0.7431906445225916","0.724332255274059","0.7883532350599395","0.7168864432337765"
"ADMECaco2","SMILE_SVR_RBF","1.0","Standard","cdk_desc","1.0","0.7836931635424467","0.7590019140860964","0.8311094377162775","0.7609681388249658"
"ADMECaco2","SMILE_SVR_RBF","1.0E-4","MaxMin","rdkit_fp","10.0","0.7497545386699963","0.7191626291644849","0.7965772966904487","0.733523690155055"
"ADMECaco2","SMILE_SVR_RBF","0.001","MaxMin","rdkit_fp","10.0","0.6302514116106782","0.6019802560332007","0.6845351729501693","0.6042388058486645"
"ADMECaco2","SMILE_SVR_RBF","0.01","MaxMin","rdkit_fp","10.0","0.6008713216526381","0.5548717590929526","0.6602480490642232","0.5874941568007385"
"ADMECaco2","SMILE_SVR_RBF","0.1","MaxMin","rdkit_fp","10.0","0.6992927786748088","0.6689490856226747","0.7485480801885532","0.6803811702131983"
"ADMECaco2","SMILE_SVR_RBF","1.0","MaxMin","rdkit_fp","10.0","0.7822630628224099","0.7580496240304615","0.8276651313622072","0.7610744330745609"
"ADMECaco2","SMILE_SVR_RBF","1.0E-4","Standard","rdkit_fp","10.0","0.6708443105508007","0.6312720168250902","0.7437803109467991","0.6374806038805129"
"ADMECaco2","SMILE_SVR_RBF","0.001","Standard","rdkit_fp","10.0","0.7291191734535243","0.7081503334896048","0.7720472295857175","0.7071599572852506"
"ADMECaco2","SMILE_SVR_RBF","0.01","Standard","rdkit_fp","10.0","0.7821649369413802","0.7579608339742732","0.8274712941626547","0.7610626826872127"
"ADMECaco2","SMILE_SVR_RBF","0.1","Standard","rdkit_fp","10.0","0.7822999766809177","0.758059987564166","0.8276951058632855","0.7611448366153016"
"ADMECaco2","SMILE_SVR_RBF","1.0","Standard","rdkit_fp","10.0","0.7822999781611277","0.7580599875641686","0.8276951103039129","0.7611448366153016"
"ADMECaco2","SMILE_SVR_RBF","1.0E-4","MaxMin","cdk_fp","10.0","0.7501424958064536","0.718613971565329","0.7955540877903645","0.7362594280636674"
"ADMECaco2","SMILE_SVR_RBF","0.001","MaxMin","cdk_fp","10.0","0.6294021171649266","0.6128022260253769","0.66444620592503","0.6109579195443728"
"ADMECaco2","SMILE_SVR_RBF","0.01","MaxMin","cdk_fp","10.0","0.6005994866312553","0.5677135547165427","0.6483598883989304","0.5857250167782928"
"ADMECaco2","SMILE_SVR_RBF","0.1","MaxMin","cdk_fp","10.0","0.7047030945148927","0.6733408091739168","0.7664410512248921","0.674327423145869"
"ADMECaco2","SMILE_SVR_RBF","1.0","MaxMin","cdk_fp","10.0","0.7822246805196684","0.7580200836370297","0.827662354551119","0.7609916033708566"
"ADMECaco2","SMILE_SVR_RBF","1.0E-4","Standard","cdk_fp","10.0","0.650781050783409","0.6306217806975218","0.68996747801178","0.631753893640925"
"ADMECaco2","SMILE_SVR_RBF","0.001","Standard","cdk_fp","10.0","0.7297712262891222","0.72078610201877","0.7630259851436187","0.7055015917049777"
"ADMECaco2","SMILE_SVR_RBF","0.01","Standard","cdk_fp","10.0","0.7820382349533727","0.757903598256387","0.8276184532697366","0.7605926533339946"
"ADMECaco2","SMILE_SVR_RBF","0.1","Standard","cdk_fp","10.0","0.7822999781446228","0.7580599875639852","0.827695112133552","0.7611448347363313"
"ADMECaco2","SMILE_SVR_RBF","1.0","Standard","cdk_fp","10.0","0.7822999781611277","0.7580599875641686","0.8276951103039129","0.7611448366153016"
"ADMECaco2","SMILE_SVR_RBF","1.0E-4","MaxMin","rdkit_desc","10.0","0.7775216384547653","0.7428745520586277","0.8223624111030643","0.767327952202604"
"ADMECaco2","SMILE_SVR_RBF","0.001","MaxMin","rdkit_desc","10.0","0.7325484228321587","0.6915086264845035","0.7658671608206278","0.7402694811913452"
"ADMECaco2","SMILE_SVR_RBF","0.01","MaxMin","rdkit_desc","10.0","0.6722857159991866","0.6312936846760429","0.67511709623466","0.710446367086857"
"ADMECaco2","SMILE_SVR_RBF","0.1","MaxMin","rdkit_desc","10.0","0.6552131996182976","0.6070085787817847","0.6671423212984245","0.6914886987746837"
"ADMECaco2","SMILE_SVR_RBF","1.0","MaxMin","rdkit_desc","10.0","0.6338688135689873","0.6075130046627851","0.6469956762315976","0.6470977598125792"
"ADMECaco2","SMILE_SVR_RBF","1.0E-4","Standard","rdkit_desc","10.0","0.711265162518009","0.6731196418007706","0.735123523498942","0.7255523222543143"
"ADMECaco2","SMILE_SVR_RBF","0.001","Standard","rdkit_desc","10.0","0.6288481651748468","0.6029606260999598","0.6460076633493109","0.6375762060752694"
"ADMECaco2","SMILE_SVR_RBF","0.01","Standard","rdkit_desc","10.0","0.6649363518614876","0.6256048694958879","0.6791941518754503","0.6900100342131247"
"ADMECaco2","SMILE_SVR_RBF","0.1","Standard","rdkit_desc","10.0","0.7274171553977116","0.7075274561254251","0.7669522585083023","0.7077717515594075"
"ADMECaco2","SMILE_SVR_RBF","1.0","Standard","rdkit_desc","10.0","0.7835536467547913","0.7582004345414532","0.8295981971125763","0.7628623086103444"
"ADMECaco2","SMILE_SVR_RBF","1.0E-4","MaxMin","cdk_desc","10.0","0.7775074657684337","0.7464162674963079","0.8214914105487578","0.7646147192602353"
"ADMECaco2","SMILE_SVR_RBF","0.001","MaxMin","cdk_desc","10.0","0.7368870877555969","0.7103315671118753","0.7709212921752374","0.7294084039796781"
"ADMECaco2","SMILE_SVR_RBF","0.01","MaxMin","cdk_desc","10.0","0.6817636547872797","0.6992670340817038","0.6564003913893368","0.6896235388907987"
"ADMECaco2","SMILE_SVR_RBF","0.1","MaxMin","cdk_desc","10.0","0.6616427361719149","0.6629283740259603","0.6169467737506332","0.7050530607391514"
"ADMECaco2","SMILE_SVR_RBF","1.0","MaxMin","cdk_desc","10.0","0.6604859454186085","0.6397793905565111","0.6613674461232771","0.6803109995760372"
"ADMECaco2","SMILE_SVR_RBF","1.0E-4","Standard","cdk_desc","10.0","0.7097022367130332","0.7200774231249384","0.7033686522426248","0.7056606347715367"
"ADMECaco2","SMILE_SVR_RBF","0.001","Standard","cdk_desc","10.0","0.6523334956744743","0.6886446017309253","0.6178682959839157","0.6504875893085816"
"ADMECaco2","SMILE_SVR_RBF","0.01","Standard","cdk_desc","10.0","0.6448854572248447","0.6581058787282277","0.5875516555202743","0.6889988374260323"
"ADMECaco2","SMILE_SVR_RBF","0.1","Standard","cdk_desc","10.0","0.7382442684315261","0.7193902617249266","0.7840048331147167","0.7113377104549352"
"ADMECaco2","SMILE_SVR_RBF","1.0","Standard","cdk_desc","10.0","0.7835073190898347","0.7580213707134593","0.829690525431183","0.7628100611248616"
"LogP","SMILE_SVR_RBF","1.0E-4","MaxMin","rdkit_fp","0.001","1.8451930985166678","1.7590316425339576","1.8596902331179233","1.9168574198981227"
"LogP","SMILE_SVR_RBF","0.001","MaxMin","rdkit_fp","0.001","1.8450936291570477","1.7589356837594257","1.859581097629404","1.916764106082313"
"LogP","SMILE_SVR_RBF","0.01","MaxMin","rdkit_fp","0.001","1.8442445838053094","1.7581218354742492","1.8586342804100018","1.9159776355316767"
"LogP","SMILE_SVR_RBF","0.1","MaxMin","rdkit_fp","0.001","1.8418621580868948","1.7556814776772864","1.85589555892695","1.9140094376564478"
"LogP","SMILE_SVR_RBF","1.0","MaxMin","rdkit_fp","0.001","1.844729589458083","1.7584886229606331","1.8592773377666358","1.9164228076469803"
"LogP","SMILE_SVR_RBF","1.0E-4","Standard","rdkit_fp","0.001","1.8440282387297156","1.757918237444827","1.8582984203713266","1.9158680583729932"
"LogP","SMILE_SVR_RBF","0.001","Standard","rdkit_fp","0.001","1.844623261043127","1.7584617314305027","1.8589862847890848","1.916421766909794"
"LogP","SMILE_SVR_RBF","0.01","Standard","rdkit_fp","0.001","1.8450836300641626","1.7588834786417216","1.8596230064277157","1.916744405123051"
"LogP","SMILE_SVR_RBF","0.1","Standard","rdkit_fp","0.001","1.8451269655852292","1.7589482326131587","1.8596308809399673","1.9168017832025614"
"LogP","SMILE_SVR_RBF","1.0","Standard","rdkit_fp","0.001","1.8451413937132468","1.758963452350309","1.8596422150015932","1.916818513787838"
"LogP","SMILE_SVR_RBF","1.0E-4","MaxMin","cdk_fp","0.001","1.8451930006319592","1.759031107265709","1.859690190571975","1.9168577040581938"
"LogP","SMILE_SVR_RBF","0.001","MaxMin","cdk_fp","0.001","1.8450923055132418","1.758930122791925","1.8595802008720916","1.9167665928757087"
"LogP","SMILE_SVR_RBF","0.01","MaxMin","cdk_fp","0.001","1.8442045997617782","1.7580529294672376","1.85858625319493","1.9159746166231673"
"LogP","SMILE_SVR_RBF","0.1","MaxMin","cdk_fp","0.001","1.8412479132073696","1.7550536154230287","1.8550328723771652","1.9136572518219153"
"LogP","SMILE_SVR_RBF","1.0","MaxMin","cdk_fp","0.001","1.8445015859407514","1.758271480444266","1.8589626117564375","1.916270665621551"
"LogP","SMILE_SVR_RBF","1.0E-4","Standard","cdk_fp","0.001","1.843633241554594","1.7576185319226076","1.8577957807543848","1.9154854119867901"
"LogP","SMILE_SVR_RBF","0.001","Standard","cdk_fp","0.001","1.8438535447997373","1.757756465882229","1.8579585742914706","1.9158455942255126"
"LogP","SMILE_SVR_RBF","0.01","Standard","cdk_fp","0.001","1.8449998122264628","1.7588095603427505","1.85948717970686","1.916702696629778"
"LogP","SMILE_SVR_RBF","0.1","Standard","cdk_fp","0.001","1.8451123991061724","1.7589339266318065","1.8596166934541614","1.9167865772325494"
"LogP","SMILE_SVR_RBF","1.0","Standard","cdk_fp","0.001","1.8451260996222218","1.7589480841890393","1.8596282995534605","1.9168019151241653"
"LogP","SMILE_SVR_RBF","1.0E-4","MaxMin","rdkit_desc","0.001","1.8451702287836458","1.75901006771172","1.8596648905798983","1.9168357280593196"
"LogP","SMILE_SVR_RBF","0.001","MaxMin","rdkit_desc","0.001","1.844864840238299","1.7587195907804765","1.8593278985431683","1.916547031391253"
"LogP","SMILE_SVR_RBF","0.01","MaxMin","rdkit_desc","0.001","1.841962591178392","1.7559467104065756","1.8561355703621414","1.9138054927664587"
"LogP","SMILE_SVR_RBF","0.1","MaxMin","rdkit_desc","0.001","1.8237294627120626","1.7380865520670175","1.8368134916554877","1.896288344413683"
"LogP","SMILE_SVR_RBF","1.0","MaxMin","rdkit_desc","0.001","1.8255540220416526","1.7384669519504807","1.840945376190377","1.8972497379841005"
"LogP","SMILE_SVR_RBF","1.0E-4","Standard","rdkit_desc","0.001","1.8433060985607448","1.757195194622884","1.8576371067376105","1.9150859943217404"
"LogP","SMILE_SVR_RBF","0.001","Standard","rdkit_desc","0.001","1.8305237090323179","1.744660832761321","1.8439414898232394","1.9029688045123931"
"LogP","SMILE_SVR_RBF","0.01","Standard","rdkit_desc","0.001","1.8169222753397587","1.729805645545908","1.8314797989929705","1.8894813814803975"
"LogP","SMILE_SVR_RBF","0.1","Standard","rdkit_desc","0.001","1.8435028025645892","1.757247700877675","1.8580401750117257","1.915220531804367"
"LogP","SMILE_SVR_RBF","1.0","Standard","rdkit_desc","0.001","1.8450818187541593","1.7589061256701333","1.859578457310902","1.9167608732814425"
"LogP","SMILE_SVR_RBF","1.0E-4","MaxMin","cdk_desc","0.001","1.8451696670656321","1.759008148969354","1.8596633737553714","1.916837478472171"
"LogP","SMILE_SVR_RBF","0.001","MaxMin","cdk_desc","0.001","1.8448593443959425","1.7587006311989173","1.8593129305934624","1.9165644713954473"
"LogP","SMILE_SVR_RBF","0.01","MaxMin","cdk_desc","0.001","1.8419130743541923","1.7557787829150004","1.8560041211507772","1.9139563189967992"
"LogP","SMILE_SVR_RBF","0.1","MaxMin","cdk_desc","0.001","1.8240376379499315","1.7380194544933163","1.8366427433625994","1.8974507159938787"
"LogP","SMILE_SVR_RBF","1.0","MaxMin","cdk_desc","0.001","1.8308023229623973","1.7444126205002475","1.8453355880291828","1.9026587603577616"
"LogP","SMILE_SVR_RBF","1.0E-4","Standard","cdk_desc","0.001","1.8434508688939364","1.757298753329278","1.857799788277144","1.9152540650753878"
"LogP","SMILE_SVR_RBF","0.001","Standard","cdk_desc","0.001","1.8321208685566859","1.7460371288757615","1.8456569418549837","1.9046685349393129"
"LogP","SMILE_SVR_RBF","0.01","Standard","cdk_desc","0.001","1.8236032598154688","1.7366605602874876","1.8382230466867218","1.8959261724721967"
"LogP","SMILE_SVR_RBF","0.1","Standard","cdk_desc","0.001","1.844174905964784","1.757967133264106","1.8586614259446461","1.9158961586856"
"LogP","SMILE_SVR_RBF","1.0","Standard","cdk_desc","0.001","1.8451468137191294","1.7589719406766555","1.8596354836283286","1.9168330168524041"
"LogP","SMILE_SVR_RBF","1.0E-4","MaxMin","rdkit_fp","0.01","1.845091956736397","1.7589339819902627","1.8595794606473561","1.9167624275715722"
"LogP","SMILE_SVR_RBF","0.001","MaxMin","rdkit_fp","0.01","1.8440971827844133","1.7579763428036859","1.858488483276691","1.9158267222728627"
"LogP","SMILE_SVR_RBF","0.01","MaxMin","rdkit_fp","0.01","1.8356799563002493","1.7500921038123354","1.8490047056235157","1.9079430594648965"
"LogP","SMILE_SVR_RBF","0.1","MaxMin","rdkit_fp","0.01","1.8151074228609116","1.7293458469612657","1.8258484854953627","1.8901279361261063"
"LogP","SMILE_SVR_RBF","1.0","MaxMin","rdkit_fp","0.01","1.8406293835698702","1.75389893968967","1.8555416805850058","1.9124475304349353"
"LogP","SMILE_SVR_RBF","1.0E-4","Standard","rdkit_fp","0.01","1.8351304043033672","1.7499200321845876","1.8474942176590055","1.9079769630665082"
"LogP","SMILE_SVR_RBF","0.001","Standard","rdkit_fp","0.01","1.839818316698085","1.7534187784811046","1.8535502140209674","1.912485957592184"
"LogP","SMILE_SVR_RBF","0.01","Standard","rdkit_fp","0.01","1.8440248823215832","1.7574879692171625","1.858973982653385","1.9156126950942016"
"LogP","SMILE_SVR_RBF","0.1","Standard","rdkit_fp","0.01","1.8444455296181566","1.758134623539755","1.8590181926439893","1.9161837726707247"
"LogP","SMILE_SVR_RBF","1.0","Standard","rdkit_fp","0.01","1.844580180734656","1.7582865552281741","1.8591031238880256","1.916350863087768"
"LogP","SMILE_SVR_RBF","1.0E-4","MaxMin","cdk_fp","0.01","1.845090977499268","1.7589286274619627","1.859579035415336","1.9167652696205049"
"LogP","SMILE_SVR_RBF","0.001","MaxMin","cdk_fp","0.01","1.8440849700756958","1.7579205741653294","1.8584795392928548","1.9158547967689032"
"LogP","SMILE_SVR_RBF","0.01","MaxMin","cdk_fp","0.01","1.8352598231125412","1.7493479795323763","1.8485569560681123","1.9078745337371348"
"LogP","SMILE_SVR_RBF","0.1","MaxMin","cdk_fp","0.01","1.8101278563583987","1.7241355563235368","1.8194211055028837","1.886826907248775"
"LogP","SMILE_SVR_RBF","1.0","MaxMin","cdk_fp","0.01","1.8385171224684493","1.7519590120803699","1.8526208398965867","1.9109715154283917"
"LogP","SMILE_SVR_RBF","1.0E-4","Standard","cdk_fp","0.01","1.8318528981519695","1.7476094569133713","1.8436145764467877","1.90433466109575"
"LogP","SMILE_SVR_RBF","0.001","Standard","cdk_fp","0.01","1.8335045296843553","1.7477779447621151","1.8450833388028673","1.9076523054880838"
"LogP","SMILE_SVR_RBF","0.01","Standard","cdk_fp","0.01","1.8432098369823848","1.7567614582585935","1.857668942736126","1.915199109952435"
"LogP","SMILE_SVR_RBF","0.1","Standard","cdk_fp","0.01","1.844296537705013","1.7579934408480082","1.858876844996229","1.916019327270801"
"LogP","SMILE_SVR_RBF","1.0","Standard","cdk_fp","0.01","1.8444239566423581","1.7581347418123956","1.8589646603580117","1.916172467756667"
"LogP","SMILE_SVR_RBF","1.0E-4","MaxMin","rdkit_desc","0.01","1.844863278225547","1.7587182329444846","1.8593260509417286","1.9165455507904272"
"LogP","SMILE_SVR_RBF","0.001","MaxMin","rdkit_desc","0.01","1.8418122842483244","1.755815518003078","1.8559580630535748","1.9136632716883204"
"LogP","SMILE_SVR_RBF","0.01","MaxMin","rdkit_desc","0.01","1.8130223244149466","1.728523585434127","1.824589730037445","1.8859536577732676"
"LogP","SMILE_SVR_RBF","0.1","MaxMin","rdkit_desc","0.01","1.650359275964972","1.567690418880992","1.6546336636536378","1.7287537453602861"
"LogP","SMILE_SVR_RBF","1.0","MaxMin","rdkit_desc","0.01","1.6755064352784315","1.5806056775957842","1.6982411272128477","1.7476725010266627"
"LogP","SMILE_SVR_RBF","1.0E-4","Standard","rdkit_desc","0.01","1.8262660552001801","1.7407999205453015","1.839224577102899","1.89877366795234"
"LogP","SMILE_SVR_RBF","0.001","Standard","rdkit_desc","0.01","1.7077017575367657","1.6241659483924957","1.7133203021822878","1.7856190220355133"
"LogP","SMILE_SVR_RBF","0.01","Standard","rdkit_desc","0.01","1.6068014480837025","1.5104925594184566","1.6244588031285279","1.6854529817041235"
"LogP","SMILE_SVR_RBF","0.1","Standard","rdkit_desc","0.01","1.828587620970506","1.7415650713184525","1.8434989914311173","1.9006988001619483"
"LogP","SMILE_SVR_RBF","1.0","Standard","rdkit_desc","0.01","1.8440267320765127","1.7576860940125647","1.8586009090634537","1.9157931931535197"
"LogP","SMILE_SVR_RBF","1.0E-4","MaxMin","cdk_desc","0.01","1.8448576850382281","1.7586990731506102","1.8593108960350786","1.916563085928995"
"LogP","SMILE_SVR_RBF","0.001","MaxMin","cdk_desc","0.01","1.8417517606872866","1.7556286615746595","1.8558096968579862","1.9138169236292137"
"LogP","SMILE_SVR_RBF","0.01","MaxMin","cdk_desc","0.01","1.812918195798045","1.7274419665370713","1.823577929446711","1.8877346914103519"
"LogP","SMILE_SVR_RBF","0.1","MaxMin","cdk_desc","0.01","1.6612137659691524","1.5764351961768641","1.6605538862589841","1.746652215471609"
"LogP","SMILE_SVR_RBF","1.0","MaxMin","cdk_desc","0.01","1.7204663374526639","1.631742753719629","1.7367195853202888","1.792936673318073"
"LogP","SMILE_SVR_RBF","1.0E-4","Standard","cdk_desc","0.01","1.8277423131999164","1.741888677604317","1.8407968435898152","1.9005414184056173"
"LogP","SMILE_SVR_RBF","0.001","Standard","cdk_desc","0.01","1.7247460399009704","1.6388722858408293","1.732150289219729","1.8032155446423528"
"LogP","SMILE_SVR_RBF","0.01","Standard","cdk_desc","0.01","1.6632193676295979","1.5711029587174952","1.6795413523501204","1.739013791821178"
