"NAME [String]","METHOD [String]","degree [Int]","C [Double]","featuresColumn [String]","scalerType [String]","offset [Double]","rmse [Double]","rmse_1 [Double]","rmse_2 [Double]","rmse_3 [Double]"
"ADMECaco2","SMILE_SVR_POLY","3","0.1","cdk_fp","MaxMin","2.0","0.7483778985027584","0.7230282277114859","0.810083536270627","0.7120219315261621"
"ADMECaco2","SMILE_SVR_POLY","2","1.0","cdk_fp","MaxMin","2.0","0.6637798256280242","0.6317596899770381","0.7198003469149128","0.6397794399921217"
"ADMECaco2","SMILE_SVR_POLY","3","1.0","cdk_fp","MaxMin","2.0","0.7483778985027584","0.7230282277114859","0.810083536270627","0.7120219315261621"
"ADMECaco2","SMILE_SVR_POLY","2","0.001","rdkit_desc","MaxMin","2.0","0.7363154763382683","0.7016086989851555","0.7743134361306658","0.7330242938989839"
"ADMECaco2","SMILE_SVR_POLY","3","0.001","rdkit_desc","MaxMin","2.0","0.7142506032035945","0.7428880301075236","0.6778327459951906","0.7220310335080692"
"ADMECaco2","SMILE_SVR_POLY","2","0.01","rdkit_desc","MaxMin","2.0","0.6770025558506775","0.6654332049559238","0.6775565879782506","0.6880178746178581"
"ADMECaco2","SMILE_SVR_POLY","3","0.01","rdkit_desc","MaxMin","2.0","0.9525930580821615","0.9220666037790661","0.6874968367804355","1.2482157336869832"
"ADMECaco2","SMILE_SVR_POLY","2","0.1","rdkit_desc","MaxMin","2.0","0.739336353850784","0.7680592340289778","0.667421305116808","0.7825285224065663"
"ADMECaco2","SMILE_SVR_POLY","3","0.1","rdkit_desc","MaxMin","2.0","1.3865300782782786","1.407462873280381","0.8393300376904875","1.912797323863967"
"ADMECaco2","SMILE_SVR_POLY","2","1.0","rdkit_desc","MaxMin","2.0","1.0508771209786085","1.0616156030481227","0.7517093336605919","1.3393064262271106"
"ADMECaco2","SMILE_SVR_POLY","3","1.0","rdkit_desc","MaxMin","2.0","1.3961549253146357","1.407462873280381","0.8513413246740851","1.929660577989441"
"ADMECaco2","SMILE_SVR_POLY","2","0.001","cdk_desc","MaxMin","2.0","3.465472285537127E10","1.0396416856463222E11","0.7595752197373538","0.7220127984641341"
"ADMECaco2","SMILE_SVR_POLY","3","0.001","cdk_desc","MaxMin","2.0","8.7209754073764352E16","2.61629262221293056E17","0.6438643302108611","0.7245788945942071"
"ADMECaco2","SMILE_SVR_POLY","2","0.01","cdk_desc","MaxMin","2.0","2.1731630865954304E10","6.519489259654728E10","0.6536942963377123","0.6619446497108072"
"ADMECaco2","SMILE_SVR_POLY","3","0.01","cdk_desc","MaxMin","2.0","2.3113751192109424E16","6.9341253576328272E16","0.678383127427015","1.0047203333374404"
"ADMECaco2","SMILE_SVR_POLY","2","0.1","cdk_desc","MaxMin","2.0","2.901607240786506E11","8.70482172234538E11","0.6168209106084456","0.7968691640548218"
"ADMECaco2","SMILE_SVR_POLY","3","0.1","cdk_desc","MaxMin","2.0","5.8916651356884088E16","1.76749954070652256E17","0.75256859017802","1.1173351891562147"
"ADMECaco2","SMILE_SVR_POLY","2","1.0","cdk_desc","MaxMin","2.0","1.173976997324781E11","3.5219309919563916E11","0.7457536132875576","1.049439389931408"
"ADMECaco2","SMILE_SVR_POLY","3","1.0","cdk_desc","MaxMin","2.0","5.8916651356884088E16","1.76749954070652256E17","0.75256859017802","1.1173351891562147"
"ADMECaco2","SMILE_SVR_POLY","2","0.001","rdkit_fp","Standard","2.0","0.7307425448771223","0.6977002070282963","0.7784936503133153","0.7160337772897556"
"ADMECaco2","SMILE_SVR_POLY","3","0.001","rdkit_fp","Standard","2.0","0.7686333283160126","0.7375558104768519","0.8093021008195725","0.7590420736516136"
"ADMECaco2","SMILE_SVR_POLY","2","0.01","rdkit_fp","Standard","2.0","0.7307425448771223","0.6977002070282963","0.7784936503133153","0.7160337772897556"
"ADMECaco2","SMILE_SVR_POLY","3","0.01","rdkit_fp","Standard","2.0","0.7686333283160126","0.7375558104768519","0.8093021008195725","0.7590420736516136"
"ADMECaco2","SMILE_SVR_POLY","2","0.1","rdkit_fp","Standard","2.0","0.7307425448771223","0.6977002070282963","0.7784936503133153","0.7160337772897556"
"ADMECaco2","SMILE_SVR_POLY","3","0.1","rdkit_fp","Standard","2.0","0.7686333283160126","0.7375558104768519","0.8093021008195725","0.7590420736516136"
"ADMECaco2","SMILE_SVR_POLY","2","1.0","rdkit_fp","Standard","2.0","0.7307425448771223","0.6977002070282963","0.7784936503133153","0.7160337772897556"
"ADMECaco2","SMILE_SVR_POLY","3","1.0","rdkit_fp","Standard","2.0","0.7686333283160126","0.7375558104768519","0.8093021008195725","0.7590420736516136"
"ADMECaco2","SMILE_SVR_POLY","2","0.001","cdk_fp","Standard","2.0","0.7325507589142499","0.704601511890982","0.7803174671881103","0.7127332976636575"
"ADMECaco2","SMILE_SVR_POLY","3","0.001","cdk_fp","Standard","2.0","0.7696853901935734","0.7611610773658822","0.8069988631191227","0.7408962300957149"
"ADMECaco2","SMILE_SVR_POLY","2","0.01","cdk_fp","Standard","2.0","0.7325507589142499","0.704601511890982","0.7803174671881103","0.7127332976636575"
"ADMECaco2","SMILE_SVR_POLY","3","0.01","cdk_fp","Standard","2.0","0.7696853901935734","0.7611610773658822","0.8069988631191227","0.7408962300957149"
"ADMECaco2","SMILE_SVR_POLY","2","0.1","cdk_fp","Standard","2.0","0.7325507589142499","0.704601511890982","0.7803174671881103","0.7127332976636575"
"ADMECaco2","SMILE_SVR_POLY","3","0.1","cdk_fp","Standard","2.0","0.7696853901935734","0.7611610773658822","0.8069988631191227","0.7408962300957149"
"ADMECaco2","SMILE_SVR_POLY","2","1.0","cdk_fp","Standard","2.0","0.7325507589142499","0.704601511890982","0.7803174671881103","0.7127332976636575"
"ADMECaco2","SMILE_SVR_POLY","3","1.0","cdk_fp","Standard","2.0","0.7696853901935734","0.7611610773658822","0.8069988631191227","0.7408962300957149"
"ADMECaco2","SMILE_SVR_POLY","2","0.001","rdkit_desc","Standard","2.0","0.9757427424547315","0.9859203192046351","0.8414859185770819","1.0998219895824777"
"ADMECaco2","SMILE_SVR_POLY","3","0.001","rdkit_desc","Standard","2.0","1.6613627733044705","1.6819736685278732","0.8643318302387103","2.437782821146828"
"ADMECaco2","SMILE_SVR_POLY","2","0.01","rdkit_desc","Standard","2.0","1.1485804902814722","1.3058594991027603","0.9243229602905801","1.2155590114510761"
"ADMECaco2","SMILE_SVR_POLY","3","0.01","rdkit_desc","Standard","2.0","1.6613627733044705","1.6819736685278732","0.8643318302387103","2.437782821146828"
"ADMECaco2","SMILE_SVR_POLY","2","0.1","rdkit_desc","Standard","2.0","1.1485804902814722","1.3058594991027603","0.9243229602905801","1.2155590114510761"
"ADMECaco2","SMILE_SVR_POLY","3","0.1","rdkit_desc","Standard","2.0","1.6613627733044705","1.6819736685278732","0.8643318302387103","2.437782821146828"
"ADMECaco2","SMILE_SVR_POLY","2","1.0","rdkit_desc","Standard","2.0","1.1485804902814722","1.3058594991027603","0.9243229602905801","1.2155590114510761"
"ADMECaco2","SMILE_SVR_POLY","3","1.0","rdkit_desc","Standard","2.0","1.6613627733044705","1.6819736685278732","0.8643318302387103","2.437782821146828"
"ADMECaco2","SMILE_SVR_POLY","2","0.001","cdk_desc","Standard","2.0","1.1805037471957017E12","3.541511241585325E12","0.7687942780212519","1.011244019359806"
"ADMECaco2","SMILE_SVR_POLY","3","0.001","cdk_desc","Standard","2.0","1.78950050918860083E18","5.3685015275658025E18","0.6956062000433535","1.9374195253726514"
"ADMECaco2","SMILE_SVR_POLY","2","0.01","cdk_desc","Standard","2.0","1.0646620003180336E12","3.19398600095228E12","0.7771765569153769","1.043339277520784"
"ADMECaco2","SMILE_SVR_POLY","3","0.01","cdk_desc","Standard","2.0","1.78950050918860083E18","5.3685015275658025E18","0.6956062000433535","1.9374195253726514"
"ADMECaco2","SMILE_SVR_POLY","2","0.1","cdk_desc","Standard","2.0","1.0646620003180336E12","3.19398600095228E12","0.7771765569153769","1.043339277520784"
"ADMECaco2","SMILE_SVR_POLY","3","0.1","cdk_desc","Standard","2.0","1.78950050918860083E18","5.3685015275658025E18","0.6956062000433535","1.9374195253726514"
"ADMECaco2","SMILE_SVR_POLY","2","1.0","cdk_desc","Standard","2.0","1.0646620003180336E12","3.19398600095228E12","0.7771765569153769","1.043339277520784"
"ADMECaco2","SMILE_SVR_POLY","3","1.0","cdk_desc","Standard","2.0","1.78950050918860083E18","5.3685015275658025E18","0.6956062000433535","1.9374195253726514"
"ADMECaco2","SMILE_SVR_POLY","2","0.001","rdkit_fp","MaxMin","4.0","0.6690837878993398","0.6422036679548235","0.7215088102606363","0.6435388854825597"
"ADMECaco2","SMILE_SVR_POLY","3","0.001","rdkit_fp","MaxMin","4.0","0.7118258414799934","0.6773056475218509","0.7664188803230031","0.6917529965951262"
"ADMECaco2","SMILE_SVR_POLY","2","0.01","rdkit_fp","MaxMin","4.0","0.6505157195835332","0.6169795891043123","0.7069200075844285","0.6276475620618588"
"ADMECaco2","SMILE_SVR_POLY","3","0.01","rdkit_fp","MaxMin","4.0","0.7118258414799934","0.6773056475218509","0.7664188803230031","0.6917529965951262"
"ADMECaco2","SMILE_SVR_POLY","2","0.1","rdkit_fp","MaxMin","4.0","0.6505157195835332","0.6169795891043123","0.7069200075844285","0.6276475620618588"
"ADMECaco2","SMILE_SVR_POLY","3","0.1","rdkit_fp","MaxMin","4.0","0.7118258414799934","0.6773056475218509","0.7664188803230031","0.6917529965951262"
"ADMECaco2","SMILE_SVR_POLY","2","1.0","rdkit_fp","MaxMin","4.0","0.6505157195835332","0.6169795891043123","0.7069200075844285","0.6276475620618588"
"ADMECaco2","SMILE_SVR_POLY","3","1.0","rdkit_fp","MaxMin","4.0","0.7118258414799934","0.6773056475218509","0.7664188803230031","0.6917529965951262"
"ADMECaco2","SMILE_SVR_POLY","2","0.001","cdk_fp","MaxMin","4.0","0.6660116714862445","0.6434245002053897","0.7077777434447917","0.6468327708085521"
"ADMECaco2","SMILE_SVR_POLY","3","0.001","cdk_fp","MaxMin","4.0","0.7159162552476784","0.6854997755881871","0.7731208942823254","0.6891280958725228"
"ADMECaco2","SMILE_SVR_POLY","2","0.01","cdk_fp","MaxMin","4.0","0.6478160504472735","0.6177223131859916","0.6989500447554221","0.6267757934004068"
"ADMECaco2","SMILE_SVR_POLY","3","0.01","cdk_fp","MaxMin","4.0","0.7164187391620098","0.6854997755881871","0.7746283460253195","0.6891280958725228"
"ADMECaco2","SMILE_SVR_POLY","2","0.1","cdk_fp","MaxMin","4.0","0.6486421237852562","0.6180923198619946","0.7010582580933673","0.6267757934004068"
"ADMECaco2","SMILE_SVR_POLY","3","0.1","cdk_fp","MaxMin","4.0","0.7164187391620098","0.6854997755881871","0.7746283460253195","0.6891280958725228"
"ADMECaco2","SMILE_SVR_POLY","2","1.0","cdk_fp","MaxMin","4.0","0.6486421237852562","0.6180923198619946","0.7010582580933673","0.6267757934004068"
"ADMECaco2","SMILE_SVR_POLY","3","1.0","cdk_fp","MaxMin","4.0","0.7164187391620098","0.6854997755881871","0.7746283460253195","0.6891280958725228"
"ADMECaco2","SMILE_SVR_POLY","2","0.001","rdkit_desc","MaxMin","4.0","0.7298293079540136","0.6950631953823297","0.7662661105469785","0.7281586179327327"
"ADMECaco2","SMILE_SVR_POLY","3","0.001","rdkit_desc","MaxMin","4.0","0.7041204388860249","0.7331797811762231","0.6691657165735484","0.7100158189083033"
"ADMECaco2","SMILE_SVR_POLY","2","0.01","rdkit_desc","MaxMin","4.0","0.6736312524900417","0.6600597080564382","0.6701768152790014","0.6906572341346856"
"ADMECaco2","SMILE_SVR_POLY","3","0.01","rdkit_desc","MaxMin","4.0","0.9904330315289495","0.9441494096326428","0.701500321572134","1.3256493633820714"
"ADMECaco2","SMILE_SVR_POLY","2","0.1","rdkit_desc","MaxMin","4.0","0.746221214049018","0.7703191332526679","0.6706438551703892","0.7977006537239969"
"ADMECaco2","SMILE_SVR_POLY","3","0.1","rdkit_desc","MaxMin","4.0","1.3086228724215843","1.355959072974528","0.8212763732863531","1.7486331710038716"
"ADMECaco2","SMILE_SVR_POLY","2","1.0","rdkit_desc","MaxMin","4.0","1.055447636274517","1.0732902114670255","0.7581889179194267","1.3348637794370992"
"ADMECaco2","SMILE_SVR_POLY","3","1.0","rdkit_desc","MaxMin","4.0","1.3086228724215843","1.355959072974528","0.8212763732863531","1.7486331710038716"
"ADMECaco2","SMILE_SVR_POLY","2","0.001","cdk_desc","MaxMin","4.0","3.2827163546111557E10","9.848149063686157E10","0.7550897891086108","0.7180076015594488"
"ADMECaco2","SMILE_SVR_POLY","3","0.001","cdk_desc","MaxMin","4.0","5.328788750243708E16","1.59863662507311232E17","0.6290400673471327","0.7343498062582333"
"ADMECaco2","SMILE_SVR_POLY","2","0.01","cdk_desc","MaxMin","4.0","2.7853105117730244E10","8.355931535187747E10","0.650986124110225","0.6622724537841791"
"ADMECaco2","SMILE_SVR_POLY","3","0.01","cdk_desc","MaxMin","4.0","4.6982013925204568E16","1.40946041775613712E17","0.6960770824882574","1.0128369585637256"
"ADMECaco2","SMILE_SVR_POLY","2","0.1","cdk_desc","MaxMin","4.0","2.893664871951735E11","8.68099461584087E11","0.6219385459091928","0.8115700680595268"
"ADMECaco2","SMILE_SVR_POLY","3","0.1","cdk_desc","MaxMin","4.0","6.2705200516903128E16","1.88115601550709376E17","0.7482153729052082","1.0940869700685896"
"ADMECaco2","SMILE_SVR_POLY","2","1.0","cdk_desc","MaxMin","4.0","9.998027176024883E10","2.9994081527895294E11","0.7475529275888678","1.045949722479053"
"ADMECaco2","SMILE_SVR_POLY","3","1.0","cdk_desc","MaxMin","4.0","6.2705200516903128E16","1.88115601550709376E17","0.7482153729052082","1.0940869700685896"
"ADMECaco2","SMILE_SVR_POLY","2","0.001","rdkit_fp","Standard","4.0","0.7304721692392548","0.6974235992169749","0.7782253930600833","0.7157675154407062"
"ADMECaco2","SMILE_SVR_POLY","3","0.001","rdkit_fp","Standard","4.0","0.768394064326959","0.7373765129887876","0.8090804138607821","0.7587252661313074"
"ADMECaco2","SMILE_SVR_POLY","2","0.01","rdkit_fp","Standard","4.0","0.7304721692392548","0.6974235992169749","0.7782253930600833","0.7157675154407062"
"ADMECaco2","SMILE_SVR_POLY","3","0.01","rdkit_fp","Standard","4.0","0.768394064326959","0.7373765129887876","0.8090804138607821","0.7587252661313074"
"ADMECaco2","SMILE_SVR_POLY","2","0.1","rdkit_fp","Standard","4.0","0.7304721692392548","0.6974235992169749","0.7782253930600833","0.7157675154407062"
"ADMECaco2","SMILE_SVR_POLY","3","0.1","rdkit_fp","Standard","4.0","0.768394064326959","0.7373765129887876","0.8090804138607821","0.7587252661313074"
"ADMECaco2","SMILE_SVR_POLY","2","1.0","rdkit_fp","Standard","4.0","0.7304721692392548","0.6974235992169749","0.7782253930600833","0.7157675154407062"
"ADMECaco2","SMILE_SVR_POLY","3","1.0","rdkit_fp","Standard","4.0","0.768394064326959","0.7373765129887876","0.8090804138607821","0.7587252661313074"
"ADMECaco2","SMILE_SVR_POLY","2","0.001","cdk_fp","Standard","4.0","0.7322666770622487","0.7042917680731102","0.780030476461616","0.7124777866520199"
"ADMECaco2","SMILE_SVR_POLY","3","0.001","cdk_fp","Standard","4.0","0.7695119006773359","0.7608719154376654","0.8068657357047253","0.7407980508896169"
"ADMECaco2","SMILE_SVR_POLY","2","0.01","cdk_fp","Standard","4.0","0.7322666770622487","0.7042917680731102","0.780030476461616","0.7124777866520199"
"ADMECaco2","SMILE_SVR_POLY","3","0.01","cdk_fp","Standard","4.0","0.7695119006773359","0.7608719154376654","0.8068657357047253","0.7407980508896169"
"ADMECaco2","SMILE_SVR_POLY","2","0.1","cdk_fp","Standard","4.0","0.7322666770622487","0.7042917680731102","0.780030476461616","0.7124777866520199"
"ADMECaco2","SMILE_SVR_POLY","3","0.1","cdk_fp","Standard","4.0","0.7695119006773359","0.7608719154376654","0.8068657357047253","0.7407980508896169"
"ADMECaco2","SMILE_SVR_POLY","2","1.0","cdk_fp","Standard","4.0","0.7322666770622487","0.7042917680731102","0.780030476461616","0.7124777866520199"
"ADMECaco2","SMILE_SVR_POLY","3","1.0","cdk_fp","Standard","4.0","0.7695119006773359","0.7608719154376654","0.8068657357047253","0.7407980508896169"
"ADMECaco2","SMILE_SVR_POLY","2","0.001","rdkit_desc","Standard","4.0","0.9520116993794616","0.9557792649623","0.8230304082496084","1.0772254249264763"
"ADMECaco2","SMILE_SVR_POLY","3","0.001","rdkit_desc","Standard","4.0","1.4599196940824735","1.4594296411391396","0.8439145076631683","2.0764149334451125"
"ADMECaco2","SMILE_SVR_POLY","2","0.01","rdkit_desc","Standard","4.0","1.0936110726782895","1.2389335634401335","0.8944220375994437","1.1474776169952912"
"ADMECaco2","SMILE_SVR_POLY","3","0.01","rdkit_desc","Standard","4.0","1.4599196940824735","1.4594296411391396","0.8439145076631683","2.0764149334451125"
"ADMECaco2","SMILE_SVR_POLY","2","0.1","rdkit_desc","Standard","4.0","1.0936110726782895","1.2389335634401335","0.8944220375994437","1.1474776169952912"
"ADMECaco2","SMILE_SVR_POLY","3","0.1","rdkit_desc","Standard","4.0","1.4599196940824735","1.4594296411391396","0.8439145076631683","2.0764149334451125"
"ADMECaco2","SMILE_SVR_POLY","2","1.0","rdkit_desc","Standard","4.0","1.0936110726782895","1.2389335634401335","0.8944220375994437","1.1474776169952912"
"ADMECaco2","SMILE_SVR_POLY","3","1.0","rdkit_desc","Standard","4.0","1.4599196940824735","1.4594296411391396","0.8439145076631683","2.0764149334451125"
"ADMECaco2","SMILE_SVR_POLY","2","0.001","cdk_desc","Standard","4.0","1.2269916406333618E12","3.68097492189836E12","0.7371212489933808","0.9882555698406287"
"ADMECaco2","SMILE_SVR_POLY","3","0.001","cdk_desc","Standard","4.0","6.4360214059607078E17","1.93080642178821248E18","0.6848921544608872","1.6229565450469958"
"ADMECaco2","SMILE_SVR_POLY","2","0.01","cdk_desc","Standard","4.0","1.0626866775003795E12","3.188060032499385E12","0.7436570668837855","1.0102081275621506"
"ADMECaco2","SMILE_SVR_POLY","3","0.01","cdk_desc","Standard","4.0","6.4360214059607078E17","1.93080642178821248E18","0.6848921544608872","1.6229565450469958"
"ADMECaco2","SMILE_SVR_POLY","2","0.1","cdk_desc","Standard","4.0","1.0626866775003795E12","3.188060032499385E12","0.7436570668837855","1.0102081275621506"
"ADMECaco2","SMILE_SVR_POLY","3","0.1","cdk_desc","Standard","4.0","6.4360214059607078E17","1.93080642178821248E18","0.6848921544608872","1.6229565450469958"
"ADMECaco2","SMILE_SVR_POLY","2","1.0","cdk_desc","Standard","4.0","1.0626866775003795E12","3.188060032499385E12","0.7436570668837855","1.0102081275621506"
"ADMECaco2","SMILE_SVR_POLY","3","1.0","cdk_desc","Standard","4.0","6.4360214059607078E17","1.93080642178821248E18","0.6848921544608872","1.6229565450469958"
"ADMECaco2","SMILE_SVR_POLY","2","0.001","rdkit_fp","MaxMin","6.0","0.6563458006996771","0.6274735176722848","0.7100034950443181","0.6315603893824284"
"ADMECaco2","SMILE_SVR_POLY","3","0.001","rdkit_fp","MaxMin","6.0","0.6940123289780518","0.6599174138094711","0.748323012195699","0.6737965609289854"
"ADMECaco2","SMILE_SVR_POLY","2","0.01","rdkit_fp","MaxMin","6.0","0.64097547545892","0.6076537437565354","0.6963863038383489","0.6188863787818758"
"ADMECaco2","SMILE_SVR_POLY","3","0.01","rdkit_fp","MaxMin","6.0","0.6940123289780518","0.6599174138094711","0.748323012195699","0.6737965609289854"
"ADMECaco2","SMILE_SVR_POLY","2","0.1","rdkit_fp","MaxMin","6.0","0.64097547545892","0.6076537437565354","0.6963863038383489","0.6188863787818758"
"ADMECaco2","SMILE_SVR_POLY","3","0.1","rdkit_fp","MaxMin","6.0","0.6940123289780518","0.6599174138094711","0.748323012195699","0.6737965609289854"
"ADMECaco2","SMILE_SVR_POLY","2","1.0","rdkit_fp","MaxMin","6.0","0.64097547545892","0.6076537437565354","0.6963863038383489","0.6188863787818758"
"ADMECaco2","SMILE_SVR_POLY","3","1.0","rdkit_fp","MaxMin","6.0","0.6940123289780518","0.6599174138094711","0.748323012195699","0.6737965609289854"
"ADMECaco2","SMILE_SVR_POLY","2","0.001","cdk_fp","MaxMin","6.0","0.65318314417914","0.6295788108588158","0.6949435627810834","0.635027058897521"
"ADMECaco2","SMILE_SVR_POLY","3","0.001","cdk_fp","MaxMin","6.0","0.6961599025063513","0.6640105140489143","0.752303999011894","0.6721651944582456"
"ADMECaco2","SMILE_SVR_POLY","2","0.01","cdk_fp","MaxMin","6.0","0.6389410881396158","0.6094718259203158","0.6888398039232922","0.6185116345752395"
"ADMECaco2","SMILE_SVR_POLY","3","0.01","cdk_fp","MaxMin","6.0","0.6961599025063513","0.6640105140489143","0.752303999011894","0.6721651944582456"
"ADMECaco2","SMILE_SVR_POLY","2","0.1","cdk_fp","MaxMin","6.0","0.6389627274834063","0.6094718259203158","0.6889047219546637","0.6185116345752395"
"ADMECaco2","SMILE_SVR_POLY","3","0.1","cdk_fp","MaxMin","6.0","0.6961599025063513","0.6640105140489143","0.752303999011894","0.6721651944582456"
"ADMECaco2","SMILE_SVR_POLY","2","1.0","cdk_fp","MaxMin","6.0","0.6389627274834063","0.6094718259203158","0.6889047219546637","0.6185116345752395"
"ADMECaco2","SMILE_SVR_POLY","3","1.0","cdk_fp","MaxMin","6.0","0.6961599025063513","0.6640105140489143","0.752303999011894","0.6721651944582456"
"ADMECaco2","SMILE_SVR_POLY","2","0.001","rdkit_desc","MaxMin","6.0","0.7227817494192048","0.6879140591616719","0.7579730983556914","0.722458090740251"
"ADMECaco2","SMILE_SVR_POLY","3","0.001","rdkit_desc","MaxMin","6.0","0.7006893849417883","0.7281645376744781","0.6640719560226465","0.7098316611282406"
"ADMECaco2","SMILE_SVR_POLY","2","0.01","rdkit_desc","MaxMin","6.0","0.6713877412056819","0.6549471803054399","0.6664127601118756","0.6928032831997305"
"ADMECaco2","SMILE_SVR_POLY","3","0.01","rdkit_desc","MaxMin","6.0","1.004507720567145","0.9683138853330874","0.7188403098544265","1.3263689665139213"
"ADMECaco2","SMILE_SVR_POLY","2","0.1","rdkit_desc","MaxMin","6.0","0.7534325033624288","0.7708348495882366","0.6736320624580404","0.8158305980410097"
"ADMECaco2","SMILE_SVR_POLY","3","0.1","rdkit_desc","MaxMin","6.0","1.2561778434823196","1.3214019316543408","0.8085996215374535","1.6385319772551648"
"ADMECaco2","SMILE_SVR_POLY","2","1.0","rdkit_desc","MaxMin","6.0","1.0575530663478305","1.0752401540071455","0.7630764630925114","1.3343425819438348"
"ADMECaco2","SMILE_SVR_POLY","3","1.0","rdkit_desc","MaxMin","6.0","1.2561778434823196","1.3214019316543408","0.8085996215374535","1.6385319772551648"
"ADMECaco2","SMILE_SVR_POLY","2","0.001","cdk_desc","MaxMin","6.0","3.0738411101505795E10","9.221523330305222E10","0.7508333741551977","0.7143314476541629"
"ADMECaco2","SMILE_SVR_POLY","3","0.001","cdk_desc","MaxMin","6.0","1.9016323181027916E16","5.7048969543083752E16","0.6150283544979606","0.7418344106093977"
"ADMECaco2","SMILE_SVR_POLY","2","0.01","cdk_desc","MaxMin","6.0","3.0603865563419785E10","9.181159668894601E10","0.6491944563996553","0.6641351484902731"
"ADMECaco2","SMILE_SVR_POLY","3","0.01","cdk_desc","MaxMin","6.0","6.8376581136778784E16","2.05129743410336352E17","0.7185377964671201","1.0200760785924188"
"ADMECaco2","SMILE_SVR_POLY","2","0.1","cdk_desc","MaxMin","6.0","2.796956536330362E11","8.390869608976594E11","0.6277418795848383","0.8215050993400012"
"ADMECaco2","SMILE_SVR_POLY","3","0.1","cdk_desc","MaxMin","6.0","6.538977039053936E16","1.9616931117161808E17","0.7458692108052088","1.0845500053167227"
"ADMECaco2","SMILE_SVR_POLY","2","1.0","cdk_desc","MaxMin","6.0","8.699015952029663E10","2.6097047855909482E11","0.749721780733046","1.045361467390423"
"ADMECaco2","SMILE_SVR_POLY","3","1.0","cdk_desc","MaxMin","6.0","6.538977039053936E16","1.9616931117161808E17","0.7458692108052088","1.0845500053167227"
"ADMECaco2","SMILE_SVR_POLY","2","0.001","rdkit_fp","Standard","6.0","0.730186531456343","0.697144645701267","0.7779538689333464","0.7154610797344155"
"ADMECaco2","SMILE_SVR_POLY","3","0.001","rdkit_fp","Standard","6.0","0.7681452276350859","0.7372000672529205","0.8088607713424055","0.7583748443099316"
"ADMECaco2","SMILE_SVR_POLY","2","0.01","rdkit_fp","Standard","6.0","0.730186531456343","0.697144645701267","0.7779538689333464","0.7154610797344155"
"ADMECaco2","SMILE_SVR_POLY","3","0.01","rdkit_fp","Standard","6.0","0.7681452276350859","0.7372000672529205","0.8088607713424055","0.7583748443099316"
"ADMECaco2","SMILE_SVR_POLY","2","0.1","rdkit_fp","Standard","6.0","0.730186531456343","0.697144645701267","0.7779538689333464","0.7154610797344155"
"ADMECaco2","SMILE_SVR_POLY","3","0.1","rdkit_fp","Standard","6.0","0.7681452276350859","0.7372000672529205","0.8088607713424055","0.7583748443099316"
"ADMECaco2","SMILE_SVR_POLY","2","1.0","rdkit_fp","Standard","6.0","0.730186531456343","0.697144645701267","0.7779538689333464","0.7154610797344155"
"ADMECaco2","SMILE_SVR_POLY","3","1.0","rdkit_fp","Standard","6.0","0.7681452276350859","0.7372000672529205","0.8088607713424055","0.7583748443099316"
"ADMECaco2","SMILE_SVR_POLY","2","0.001","cdk_fp","Standard","6.0","0.731993839692935","0.7039872926178463","0.7797560706928073","0.7122381557681513"
"ADMECaco2","SMILE_SVR_POLY","3","0.001","cdk_fp","Standard","6.0","0.7693202930865475","0.7605292566669424","0.8067471197267101","0.7406845028659903"
"ADMECaco2","SMILE_SVR_POLY","2","0.01","cdk_fp","Standard","6.0","0.731993839692935","0.7039872926178463","0.7797560706928073","0.7122381557681513"
"ADMECaco2","SMILE_SVR_POLY","3","0.01","cdk_fp","Standard","6.0","0.7693202930865475","0.7605292566669424","0.8067471197267101","0.7406845028659903"
"ADMECaco2","SMILE_SVR_POLY","2","0.1","cdk_fp","Standard","6.0","0.731993839692935","0.7039872926178463","0.7797560706928073","0.7122381557681513"
"ADMECaco2","SMILE_SVR_POLY","3","0.1","cdk_fp","Standard","6.0","0.7693202930865475","0.7605292566669424","0.8067471197267101","0.7406845028659903"
"ADMECaco2","SMILE_SVR_POLY","2","1.0","cdk_fp","Standard","6.0","0.731993839692935","0.7039872926178463","0.7797560706928073","0.7122381557681513"
"ADMECaco2","SMILE_SVR_POLY","3","1.0","cdk_fp","Standard","6.0","0.7693202930865475","0.7605292566669424","0.8067471197267101","0.7406845028659903"
"ADMECaco2","SMILE_SVR_POLY","2","0.001","rdkit_desc","Standard","6.0","0.944875138589603","0.9362873669105355","0.8122933426420708","1.0860447062162029"
"ADMECaco2","SMILE_SVR_POLY","3","0.001","rdkit_desc","Standard","6.0","1.336639253952119","1.321224113973249","0.8360966971976775","1.852596950685431"
"ADMECaco2","SMILE_SVR_POLY","2","0.01","rdkit_desc","Standard","6.0","1.0724199473197749","1.2081067973196893","0.8800321399421857","1.12912090469745"
"ADMECaco2","SMILE_SVR_POLY","3","0.01","rdkit_desc","Standard","6.0","1.336639253952119","1.321224113973249","0.8360966971976775","1.852596950685431"
"ADMECaco2","SMILE_SVR_POLY","2","0.1","rdkit_desc","Standard","6.0","1.0724199473197749","1.2081067973196893","0.8800321399421857","1.12912090469745"
"ADMECaco2","SMILE_SVR_POLY","3","0.1","rdkit_desc","Standard","6.0","1.336639253952119","1.321224113973249","0.8360966971976775","1.852596950685431"
