"NAME [String]","METHOD [String]","lambda [Double]","l1Ratio [Double]","scalerType [String]","featuresColumn [String]","maxIter [Int]","rmse [Double]","rmse_1 [Double]","rmse_2 [Double]","rmse_3 [Double]"
"TB_MDR","MLTK_EL_FOLD_FP","0.005","0.9","MaxMin","rdkit_fp","5000","0.769580363217389","0.7597250587072356","0.8008951298622031","0.7481209010827283"
"TB_MDR","MLTK_EL_FOLD_FP","1.0","0.5","Standard","rdkit_fp","5000","0.7722221107383412","0.7703365942256886","0.7959684531981362","0.750361284791199"
"TB_MDR","MLTK_EL_FOLD_FP","0.1","0.5","Standard","rdkit_fp","5000","0.7722221107383412","0.7703365942256886","0.7959684531981362","0.750361284791199"
"TB_MDR","MLTK_EL_FOLD_FP","0.05","0.5","Standard","rdkit_fp","5000","0.7722221107383412","0.7703365942256886","0.7959684531981362","0.750361284791199"
"TB_MDR","MLTK_EL_FOLD_FP","0.01","0.5","Standard","rdkit_fp","5000","0.7722221107383412","0.7703365942256886","0.7959684531981362","0.750361284791199"
"TB_MDR","MLTK_EL_FOLD_FP","0.005","0.5","Standard","rdkit_fp","5000","0.7722221107383412","0.7703365942256886","0.7959684531981362","0.750361284791199"
"TB_MDR","MLTK_EL_FOLD_FP","1.0","0.6","Standard","rdkit_fp","5000","0.7722221107383412","0.7703365942256886","0.7959684531981362","0.750361284791199"
"TB_MDR","MLTK_EL_FOLD_FP","0.1","0.6","Standard","rdkit_fp","5000","0.7722221107383412","0.7703365942256886","0.7959684531981362","0.750361284791199"
"TB_MDR","MLTK_EL_FOLD_FP","0.05","0.6","Standard","rdkit_fp","5000","0.7722221107383412","0.7703365942256886","0.7959684531981362","0.750361284791199"
"TB_MDR","MLTK_EL_FOLD_FP","0.01","0.6","Standard","rdkit_fp","5000","0.7722221107383412","0.7703365942256886","0.7959684531981362","0.750361284791199"
"TB_MDR","MLTK_EL_FOLD_FP","0.005","0.6","Standard","rdkit_fp","5000","0.7722221107383412","0.7703365942256886","0.7959684531981362","0.750361284791199"
"TB_MDR","MLTK_EL_FOLD_FP","1.0","0.7","Standard","rdkit_fp","5000","0.7722221107383412","0.7703365942256886","0.7959684531981362","0.750361284791199"
"TB_MDR","MLTK_EL_FOLD_FP","0.1","0.7","Standard","rdkit_fp","5000","0.7722221107383412","0.7703365942256886","0.7959684531981362","0.750361284791199"
"TB_MDR","MLTK_EL_FOLD_FP","0.05","0.7","Standard","rdkit_fp","5000","0.7722221107383412","0.7703365942256886","0.7959684531981362","0.750361284791199"
"TB_MDR","MLTK_EL_FOLD_FP","0.01","0.7","Standard","rdkit_fp","5000","0.7722221107383412","0.7703365942256886","0.7959684531981362","0.750361284791199"
"TB_MDR","MLTK_EL_FOLD_FP","0.005","0.7","Standard","rdkit_fp","5000","0.7722221107383412","0.7703365942256886","0.7959684531981362","0.750361284791199"
"TB_MDR","MLTK_EL_FOLD_FP","1.0","0.8","Standard","rdkit_fp","5000","0.7722221107383412","0.7703365942256886","0.7959684531981362","0.750361284791199"
"TB_MDR","MLTK_EL_FOLD_FP","0.1","0.8","Standard","rdkit_fp","5000","0.7722221107383412","0.7703365942256886","0.7959684531981362","0.750361284791199"
"TB_MDR","MLTK_EL_FOLD_FP","0.05","0.8","Standard","rdkit_fp","5000","0.7722221107383412","0.7703365942256886","0.7959684531981362","0.750361284791199"
"TB_MDR","MLTK_EL_FOLD_FP","0.01","0.8","Standard","rdkit_fp","5000","0.7722221107383412","0.7703365942256886","0.7959684531981362","0.750361284791199"
"TB_MDR","MLTK_EL_FOLD_FP","0.005","0.8","Standard","rdkit_fp","5000","0.7722221107383412","0.7703365942256886","0.7959684531981362","0.750361284791199"
"TB_MDR","MLTK_EL_FOLD_FP","1.0","0.9","Standard","rdkit_fp","5000","0.7722221107383412","0.7703365942256886","0.7959684531981362","0.750361284791199"
"TB_MDR","MLTK_EL_FOLD_FP","0.1","0.9","Standard","rdkit_fp","5000","0.7722221107383412","0.7703365942256886","0.7959684531981362","0.750361284791199"
"TB_MDR","MLTK_EL_FOLD_FP","0.05","0.9","Standard","rdkit_fp","5000","0.7722221107383412","0.7703365942256886","0.7959684531981362","0.750361284791199"
"TB_MDR","MLTK_EL_FOLD_FP","0.01","0.9","Standard","rdkit_fp","5000","0.7722221107383412","0.7703365942256886","0.7959684531981362","0.750361284791199"
"TB_MDR","MLTK_EL_FOLD_FP","0.005","0.9","Standard","rdkit_fp","5000","0.7722221107383412","0.7703365942256886","0.7959684531981362","0.750361284791199"
"TB_MDR","MLTK_EL_FOLD_FP","1.0","0.5","MaxMin","cdk_fp","5000","0.7417282308350884","0.7611118446603781","0.7636292180230941","0.700443629821793"
"TB_MDR","MLTK_EL_FOLD_FP","0.1","0.5","MaxMin","cdk_fp","5000","0.7417282308350884","0.7611118446603781","0.7636292180230941","0.700443629821793"
"TB_MDR","MLTK_EL_FOLD_FP","0.05","0.5","MaxMin","cdk_fp","5000","0.7417282308350884","0.7611118446603781","0.7636292180230941","0.700443629821793"
"TB_MDR","MLTK_EL_FOLD_FP","0.01","0.5","MaxMin","cdk_fp","5000","0.7417282308350884","0.7611118446603781","0.7636292180230941","0.700443629821793"
"TB_MDR","MLTK_EL_FOLD_FP","0.005","0.5","MaxMin","cdk_fp","5000","0.7417282308350884","0.7611118446603781","0.7636292180230941","0.700443629821793"
"TB_MDR","MLTK_EL_FOLD_FP","1.0","0.6","MaxMin","cdk_fp","5000","0.7417282308350884","0.7611118446603781","0.7636292180230941","0.700443629821793"
"TB_MDR","MLTK_EL_FOLD_FP","0.1","0.6","MaxMin","cdk_fp","5000","0.7417282308350884","0.7611118446603781","0.7636292180230941","0.700443629821793"
"TB_MDR","MLTK_EL_FOLD_FP","0.05","0.6","MaxMin","cdk_fp","5000","0.7417282308350884","0.7611118446603781","0.7636292180230941","0.700443629821793"
"TB_MDR","MLTK_EL_FOLD_FP","0.01","0.6","MaxMin","cdk_fp","5000","0.7417282308350884","0.7611118446603781","0.7636292180230941","0.700443629821793"
"TB_MDR","MLTK_EL_FOLD_FP","0.005","0.6","MaxMin","cdk_fp","5000","0.7417282308350884","0.7611118446603781","0.7636292180230941","0.700443629821793"
"TB_MDR","MLTK_EL_FOLD_FP","1.0","0.7","MaxMin","cdk_fp","5000","0.7417282308350884","0.7611118446603781","0.7636292180230941","0.700443629821793"
"TB_MDR","MLTK_EL_FOLD_FP","0.1","0.7","MaxMin","cdk_fp","5000","0.7417282308350884","0.7611118446603781","0.7636292180230941","0.700443629821793"
"TB_MDR","MLTK_EL_FOLD_FP","0.05","0.7","MaxMin","cdk_fp","5000","0.7417282308350884","0.7611118446603781","0.7636292180230941","0.700443629821793"
"TB_MDR","MLTK_EL_FOLD_FP","0.01","0.7","MaxMin","cdk_fp","5000","0.7417282308350884","0.7611118446603781","0.7636292180230941","0.700443629821793"
"TB_MDR","MLTK_EL_FOLD_FP","0.005","0.7","MaxMin","cdk_fp","5000","0.7417282308350884","0.7611118446603781","0.7636292180230941","0.700443629821793"
"TB_MDR","MLTK_EL_FOLD_FP","1.0","0.8","MaxMin","cdk_fp","5000","0.7417282308350884","0.7611118446603781","0.7636292180230941","0.700443629821793"
"TB_MDR","MLTK_EL_FOLD_FP","0.1","0.8","MaxMin","cdk_fp","5000","0.7417282308350884","0.7611118446603781","0.7636292180230941","0.700443629821793"
"TB_MDR","MLTK_EL_FOLD_FP","0.05","0.8","MaxMin","cdk_fp","5000","0.7417282308350884","0.7611118446603781","0.7636292180230941","0.700443629821793"
"TB_MDR","MLTK_EL_FOLD_FP","0.01","0.8","MaxMin","cdk_fp","5000","0.7417282308350884","0.7611118446603781","0.7636292180230941","0.700443629821793"
"TB_MDR","MLTK_EL_FOLD_FP","0.005","0.8","MaxMin","cdk_fp","5000","0.7417282308350884","0.7611118446603781","0.7636292180230941","0.700443629821793"
"TB_MDR","MLTK_EL_FOLD_FP","1.0","0.9","MaxMin","cdk_fp","5000","0.7417282308350884","0.7611118446603781","0.7636292180230941","0.700443629821793"
"TB_MDR","MLTK_EL_FOLD_FP","0.1","0.9","MaxMin","cdk_fp","5000","0.7417282308350884","0.7611118446603781","0.7636292180230941","0.700443629821793"
"TB_MDR","MLTK_EL_FOLD_FP","0.05","0.9","MaxMin","cdk_fp","5000","0.7417282308350884","0.7611118446603781","0.7636292180230941","0.700443629821793"
"TB_MDR","MLTK_EL_FOLD_FP","0.01","0.9","MaxMin","cdk_fp","5000","0.7417282308350884","0.7611118446603781","0.7636292180230941","0.700443629821793"
"TB_MDR","MLTK_EL_FOLD_FP","0.005","0.9","MaxMin","cdk_fp","5000","0.7417282308350884","0.7611118446603781","0.7636292180230941","0.700443629821793"
"TB_MDR","MLTK_EL_FOLD_FP","1.0","0.5","Standard","cdk_fp","5000","0.7432655150500015","0.7657313340062203","0.7685313373710191","0.6955338737727654"
"TB_MDR","MLTK_EL_FOLD_FP","0.1","0.5","Standard","cdk_fp","5000","0.7432655150500015","0.7657313340062203","0.7685313373710191","0.6955338737727654"
"TB_MDR","MLTK_EL_FOLD_FP","0.05","0.5","Standard","cdk_fp","5000","0.7432655150500015","0.7657313340062203","0.7685313373710191","0.6955338737727654"
"TB_MDR","MLTK_EL_FOLD_FP","0.01","0.5","Standard","cdk_fp","5000","0.7432655150500015","0.7657313340062203","0.7685313373710191","0.6955338737727654"
"TB_MDR","MLTK_EL_FOLD_FP","0.005","0.5","Standard","cdk_fp","5000","0.7432655150500015","0.7657313340062203","0.7685313373710191","0.6955338737727654"
"TB_MDR","MLTK_EL_FOLD_FP","1.0","0.6","Standard","cdk_fp","5000","0.7432655150500015","0.7657313340062203","0.7685313373710191","0.6955338737727654"
"TB_MDR","MLTK_EL_FOLD_FP","0.1","0.6","Standard","cdk_fp","5000","0.7432655150500015","0.7657313340062203","0.7685313373710191","0.6955338737727654"
"TB_MDR","MLTK_EL_FOLD_FP","0.05","0.6","Standard","cdk_fp","5000","0.7432655150500015","0.7657313340062203","0.7685313373710191","0.6955338737727654"
"TB_MDR","MLTK_EL_FOLD_FP","0.01","0.6","Standard","cdk_fp","5000","0.7432655150500015","0.7657313340062203","0.7685313373710191","0.6955338737727654"
"TB_MDR","MLTK_EL_FOLD_FP","0.005","0.6","Standard","cdk_fp","5000","0.7432655150500015","0.7657313340062203","0.7685313373710191","0.6955338737727654"
"TB_MDR","MLTK_EL_FOLD_FP","1.0","0.7","Standard","cdk_fp","5000","0.7432655150500015","0.7657313340062203","0.7685313373710191","0.6955338737727654"
"TB_MDR","MLTK_EL_FOLD_FP","0.1","0.7","Standard","cdk_fp","5000","0.7432655150500015","0.7657313340062203","0.7685313373710191","0.6955338737727654"
"TB_MDR","MLTK_EL_FOLD_FP","0.05","0.7","Standard","cdk_fp","5000","0.7432655150500015","0.7657313340062203","0.7685313373710191","0.6955338737727654"
"TB_MDR","MLTK_EL_FOLD_FP","0.01","0.7","Standard","cdk_fp","5000","0.7432655150500015","0.7657313340062203","0.7685313373710191","0.6955338737727654"
"TB_MDR","MLTK_EL_FOLD_FP","0.005","0.7","Standard","cdk_fp","5000","0.7432655150500015","0.7657313340062203","0.7685313373710191","0.6955338737727654"
"TB_MDR","MLTK_EL_FOLD_FP","1.0","0.8","Standard","cdk_fp","5000","0.7432655150500015","0.7657313340062203","0.7685313373710191","0.6955338737727654"
"TB_MDR","MLTK_EL_FOLD_FP","0.1","0.8","Standard","cdk_fp","5000","0.7432655150500015","0.7657313340062203","0.7685313373710191","0.6955338737727654"
"TB_MDR","MLTK_EL_FOLD_FP","0.05","0.8","Standard","cdk_fp","5000","0.7432655150500015","0.7657313340062203","0.7685313373710191","0.6955338737727654"
"TB_MDR","MLTK_EL_FOLD_FP","0.01","0.8","Standard","cdk_fp","5000","0.7432655150500015","0.7657313340062203","0.7685313373710191","0.6955338737727654"
"TB_MDR","MLTK_EL_FOLD_FP","0.005","0.8","Standard","cdk_fp","5000","0.7432655150500015","0.7657313340062203","0.7685313373710191","0.6955338737727654"
"TB_MDR","MLTK_EL_FOLD_FP","1.0","0.9","Standard","cdk_fp","5000","0.7432655150500015","0.7657313340062203","0.7685313373710191","0.6955338737727654"
"TB_MDR","MLTK_EL_FOLD_FP","0.1","0.9","Standard","cdk_fp","5000","0.7432655150500015","0.7657313340062203","0.7685313373710191","0.6955338737727654"
"TB_MDR","MLTK_EL_FOLD_FP","0.05","0.9","Standard","cdk_fp","5000","0.7432655150500015","0.7657313340062203","0.7685313373710191","0.6955338737727654"
"TB_MDR","MLTK_EL_FOLD_FP","0.01","0.9","Standard","cdk_fp","5000","0.7432655150500015","0.7657313340062203","0.7685313373710191","0.6955338737727654"
"TB_MDR","MLTK_EL_FOLD_FP","0.005","0.9","Standard","cdk_fp","5000","0.7432655150500015","0.7657313340062203","0.7685313373710191","0.6955338737727654"
"LogP","MLTK_EL_FOLD_FP","1.0","0.5","MaxMin","rdkit_fp","10","0.98083368761201","0.9736690873257089","0.9493064350371347","1.0195255404731862"
"LogP","MLTK_EL_FOLD_FP","0.1","0.5","MaxMin","rdkit_fp","10","0.98083368761201","0.9736690873257089","0.9493064350371347","1.0195255404731862"
"LogP","MLTK_EL_FOLD_FP","0.05","0.5","MaxMin","rdkit_fp","10","0.98083368761201","0.9736690873257089","0.9493064350371347","1.0195255404731862"
"LogP","MLTK_EL_FOLD_FP","0.01","0.5","MaxMin","rdkit_fp","10","0.98083368761201","0.9736690873257089","0.9493064350371347","1.0195255404731862"
"LogP","MLTK_EL_FOLD_FP","0.005","0.5","MaxMin","rdkit_fp","10","0.98083368761201","0.9736690873257089","0.9493064350371347","1.0195255404731862"
"LogP","MLTK_EL_FOLD_FP","1.0","0.6","MaxMin","rdkit_fp","10","0.98083368761201","0.9736690873257089","0.9493064350371347","1.0195255404731862"
"LogP","MLTK_EL_FOLD_FP","0.1","0.6","MaxMin","rdkit_fp","10","0.98083368761201","0.9736690873257089","0.9493064350371347","1.0195255404731862"
"LogP","MLTK_EL_FOLD_FP","0.05","0.6","MaxMin","rdkit_fp","10","0.98083368761201","0.9736690873257089","0.9493064350371347","1.0195255404731862"
"LogP","MLTK_EL_FOLD_FP","0.01","0.6","MaxMin","rdkit_fp","10","0.98083368761201","0.9736690873257089","0.9493064350371347","1.0195255404731862"
"LogP","MLTK_EL_FOLD_FP","0.005","0.6","MaxMin","rdkit_fp","10","0.98083368761201","0.9736690873257089","0.9493064350371347","1.0195255404731862"
"LogP","MLTK_EL_FOLD_FP","1.0","0.7","MaxMin","rdkit_fp","10","0.98083368761201","0.9736690873257089","0.9493064350371347","1.0195255404731862"
"LogP","MLTK_EL_FOLD_FP","0.1","0.7","MaxMin","rdkit_fp","10","0.98083368761201","0.9736690873257089","0.9493064350371347","1.0195255404731862"
"LogP","MLTK_EL_FOLD_FP","0.05","0.7","MaxMin","rdkit_fp","10","0.98083368761201","0.9736690873257089","0.9493064350371347","1.0195255404731862"
"LogP","MLTK_EL_FOLD_FP","0.01","0.7","MaxMin","rdkit_fp","10","0.98083368761201","0.9736690873257089","0.9493064350371347","1.0195255404731862"
"LogP","MLTK_EL_FOLD_FP","0.005","0.7","MaxMin","rdkit_fp","10","0.98083368761201","0.9736690873257089","0.9493064350371347","1.0195255404731862"
"LogP","MLTK_EL_FOLD_FP","1.0","0.8","MaxMin","rdkit_fp","10","0.98083368761201","0.9736690873257089","0.9493064350371347","1.0195255404731862"
"LogP","MLTK_EL_FOLD_FP","0.1","0.8","MaxMin","rdkit_fp","10","0.98083368761201","0.9736690873257089","0.9493064350371347","1.0195255404731862"
"LogP","MLTK_EL_FOLD_FP","0.05","0.8","MaxMin","rdkit_fp","10","0.98083368761201","0.9736690873257089","0.9493064350371347","1.0195255404731862"
"LogP","MLTK_EL_FOLD_FP","0.01","0.8","MaxMin","rdkit_fp","10","0.98083368761201","0.9736690873257089","0.9493064350371347","1.0195255404731862"
"LogP","MLTK_EL_FOLD_FP","0.005","0.8","MaxMin","rdkit_fp","10","0.98083368761201","0.9736690873257089","0.9493064350371347","1.0195255404731862"
"LogP","MLTK_EL_FOLD_FP","1.0","0.9","MaxMin","rdkit_fp","10","0.98083368761201","0.9736690873257089","0.9493064350371347","1.0195255404731862"
"LogP","MLTK_EL_FOLD_FP","0.1","0.9","MaxMin","rdkit_fp","10","0.98083368761201","0.9736690873257089","0.9493064350371347","1.0195255404731862"
"LogP","MLTK_EL_FOLD_FP","0.05","0.9","MaxMin","rdkit_fp","10","0.98083368761201","0.9736690873257089","0.9493064350371347","1.0195255404731862"
"LogP","MLTK_EL_FOLD_FP","0.01","0.9","MaxMin","rdkit_fp","10","0.98083368761201","0.9736690873257089","0.9493064350371347","1.0195255404731862"
"LogP","MLTK_EL_FOLD_FP","0.005","0.9","MaxMin","rdkit_fp","10","0.98083368761201","0.9736690873257089","0.9493064350371347","1.0195255404731862"
"LogP","MLTK_EL_FOLD_FP","1.0","0.5","Standard","rdkit_fp","10","0.9135814323323809","0.9230962277374795","0.8898200365271025","0.9278280327325609"
"LogP","MLTK_EL_FOLD_FP","0.1","0.5","Standard","rdkit_fp","10","0.9135814323323809","0.9230962277374795","0.8898200365271025","0.9278280327325609"
"LogP","MLTK_EL_FOLD_FP","0.05","0.5","Standard","rdkit_fp","10","0.9135814323323809","0.9230962277374795","0.8898200365271025","0.9278280327325609"
"LogP","MLTK_EL_FOLD_FP","0.01","0.5","Standard","rdkit_fp","10","0.9135814323323809","0.9230962277374795","0.8898200365271025","0.9278280327325609"
"LogP","MLTK_EL_FOLD_FP","0.005","0.5","Standard","rdkit_fp","10","0.9135814323323809","0.9230962277374795","0.8898200365271025","0.9278280327325609"
"LogP","MLTK_EL_FOLD_FP","1.0","0.6","Standard","rdkit_fp","10","0.9135814323323809","0.9230962277374795","0.8898200365271025","0.9278280327325609"
"LogP","MLTK_EL_FOLD_FP","0.1","0.6","Standard","rdkit_fp","10","0.9135814323323809","0.9230962277374795","0.8898200365271025","0.9278280327325609"
"LogP","MLTK_EL_FOLD_FP","0.05","0.6","Standard","rdkit_fp","10","0.9135814323323809","0.9230962277374795","0.8898200365271025","0.9278280327325609"
"LogP","MLTK_EL_FOLD_FP","0.01","0.6","Standard","rdkit_fp","10","0.9135814323323809","0.9230962277374795","0.8898200365271025","0.9278280327325609"
"LogP","MLTK_EL_FOLD_FP","0.005","0.6","Standard","rdkit_fp","10","0.9135814323323809","0.9230962277374795","0.8898200365271025","0.9278280327325609"
"LogP","MLTK_EL_FOLD_FP","1.0","0.7","Standard","rdkit_fp","10","0.9135814323323809","0.9230962277374795","0.8898200365271025","0.9278280327325609"
"LogP","MLTK_EL_FOLD_FP","0.1","0.7","Standard","rdkit_fp","10","0.9135814323323809","0.9230962277374795","0.8898200365271025","0.9278280327325609"
"LogP","MLTK_EL_FOLD_FP","0.05","0.7","Standard","rdkit_fp","10","0.9135814323323809","0.9230962277374795","0.8898200365271025","0.9278280327325609"
"LogP","MLTK_EL_FOLD_FP","0.01","0.7","Standard","rdkit_fp","10","0.9135814323323809","0.9230962277374795","0.8898200365271025","0.9278280327325609"
"LogP","MLTK_EL_FOLD_FP","0.005","0.7","Standard","rdkit_fp","10","0.9135814323323809","0.9230962277374795","0.8898200365271025","0.9278280327325609"
"LogP","MLTK_EL_FOLD_FP","1.0","0.8","Standard","rdkit_fp","10","0.9135814323323809","0.9230962277374795","0.8898200365271025","0.9278280327325609"
"LogP","MLTK_EL_FOLD_FP","0.1","0.8","Standard","rdkit_fp","10","0.9135814323323809","0.9230962277374795","0.8898200365271025","0.9278280327325609"
"LogP","MLTK_EL_FOLD_FP","0.05","0.8","Standard","rdkit_fp","10","0.9135814323323809","0.9230962277374795","0.8898200365271025","0.9278280327325609"
"LogP","MLTK_EL_FOLD_FP","0.01","0.8","Standard","rdkit_fp","10","0.9135814323323809","0.9230962277374795","0.8898200365271025","0.9278280327325609"
"LogP","MLTK_EL_FOLD_FP","0.005","0.8","Standard","rdkit_fp","10","0.9135814323323809","0.9230962277374795","0.8898200365271025","0.9278280327325609"
"LogP","MLTK_EL_FOLD_FP","1.0","0.9","Standard","rdkit_fp","10","0.9135814323323809","0.9230962277374795","0.8898200365271025","0.9278280327325609"
"LogP","MLTK_EL_FOLD_FP","0.1","0.9","Standard","rdkit_fp","10","0.9135814323323809","0.9230962277374795","0.8898200365271025","0.9278280327325609"
"LogP","MLTK_EL_FOLD_FP","0.05","0.9","Standard","rdkit_fp","10","0.9135814323323809","0.9230962277374795","0.8898200365271025","0.9278280327325609"
"LogP","MLTK_EL_FOLD_FP","0.01","0.9","Standard","rdkit_fp","10","0.9135814323323809","0.9230962277374795","0.8898200365271025","0.9278280327325609"
"LogP","MLTK_EL_FOLD_FP","0.005","0.9","Standard","rdkit_fp","10","0.9135814323323809","0.9230962277374795","0.8898200365271025","0.9278280327325609"
"LogP","MLTK_EL_FOLD_FP","1.0","0.5","MaxMin","cdk_fp","10","1.0131864351119717","1.006057464228519","0.9922294091787497","1.0412724319286468"
"LogP","MLTK_EL_FOLD_FP","0.1","0.5","MaxMin","cdk_fp","10","1.0131864351119717","1.006057464228519","0.9922294091787497","1.0412724319286468"
"LogP","MLTK_EL_FOLD_FP","0.05","0.5","MaxMin","cdk_fp","10","1.0131864351119717","1.006057464228519","0.9922294091787497","1.0412724319286468"
"LogP","MLTK_EL_FOLD_FP","0.01","0.5","MaxMin","cdk_fp","10","1.0131864351119717","1.006057464228519","0.9922294091787497","1.0412724319286468"
"LogP","MLTK_EL_FOLD_FP","0.005","0.5","MaxMin","cdk_fp","10","1.0131864351119717","1.006057464228519","0.9922294091787497","1.0412724319286468"
"LogP","MLTK_EL_FOLD_FP","1.0","0.6","MaxMin","cdk_fp","10","1.0131864351119717","1.006057464228519","0.9922294091787497","1.0412724319286468"
"LogP","MLTK_EL_FOLD_FP","0.1","0.6","MaxMin","cdk_fp","10","1.0131864351119717","1.006057464228519","0.9922294091787497","1.0412724319286468"
"LogP","MLTK_EL_FOLD_FP","0.05","0.6","MaxMin","cdk_fp","10","1.0131864351119717","1.006057464228519","0.9922294091787497","1.0412724319286468"
"LogP","MLTK_EL_FOLD_FP","0.01","0.6","MaxMin","cdk_fp","10","1.0131864351119717","1.006057464228519","0.9922294091787497","1.0412724319286468"
"LogP","MLTK_EL_FOLD_FP","0.005","0.6","MaxMin","cdk_fp","10","1.0131864351119717","1.006057464228519","0.9922294091787497","1.0412724319286468"
"LogP","MLTK_EL_FOLD_FP","1.0","0.7","MaxMin","cdk_fp","10","1.0131864351119717","1.006057464228519","0.9922294091787497","1.0412724319286468"
"LogP","MLTK_EL_FOLD_FP","0.1","0.7","MaxMin","cdk_fp","10","1.0131864351119717","1.006057464228519","0.9922294091787497","1.0412724319286468"
"LogP","MLTK_EL_FOLD_FP","0.05","0.7","MaxMin","cdk_fp","10","1.0131864351119717","1.006057464228519","0.9922294091787497","1.0412724319286468"
"LogP","MLTK_EL_FOLD_FP","0.01","0.7","MaxMin","cdk_fp","10","1.0131864351119717","1.006057464228519","0.9922294091787497","1.0412724319286468"
"LogP","MLTK_EL_FOLD_FP","0.005","0.7","MaxMin","cdk_fp","10","1.0131864351119717","1.006057464228519","0.9922294091787497","1.0412724319286468"
"LogP","MLTK_EL_FOLD_FP","1.0","0.8","MaxMin","cdk_fp","10","1.0131864351119717","1.006057464228519","0.9922294091787497","1.0412724319286468"
"LogP","MLTK_EL_FOLD_FP","0.1","0.8","MaxMin","cdk_fp","10","1.0131864351119717","1.006057464228519","0.9922294091787497","1.0412724319286468"
"LogP","MLTK_EL_FOLD_FP","0.05","0.8","MaxMin","cdk_fp","10","1.0131864351119717","1.006057464228519","0.9922294091787497","1.0412724319286468"
"LogP","MLTK_EL_FOLD_FP","0.01","0.8","MaxMin","cdk_fp","10","1.0131864351119717","1.006057464228519","0.9922294091787497","1.0412724319286468"
"LogP","MLTK_EL_FOLD_FP","0.005","0.8","MaxMin","cdk_fp","10","1.0131864351119717","1.006057464228519","0.9922294091787497","1.0412724319286468"
"LogP","MLTK_EL_FOLD_FP","1.0","0.9","MaxMin","cdk_fp","10","1.0131864351119717","1.006057464228519","0.9922294091787497","1.0412724319286468"
"LogP","MLTK_EL_FOLD_FP","0.1","0.9","MaxMin","cdk_fp","10","1.0131864351119717","1.006057464228519","0.9922294091787497","1.0412724319286468"
"LogP","MLTK_EL_FOLD_FP","0.05","0.9","MaxMin","cdk_fp","10","1.0131864351119717","1.006057464228519","0.9922294091787497","1.0412724319286468"
"LogP","MLTK_EL_FOLD_FP","0.01","0.9","MaxMin","cdk_fp","10","1.0131864351119717","1.006057464228519","0.9922294091787497","1.0412724319286468"
"LogP","MLTK_EL_FOLD_FP","0.005","0.9","MaxMin","cdk_fp","10","1.0131864351119717","1.006057464228519","0.9922294091787497","1.0412724319286468"
"LogP","MLTK_EL_FOLD_FP","1.0","0.5","Standard","cdk_fp","10","0.9392570283262253","0.8968462544180557","0.966572369795257","0.9543524607653631"
"LogP","MLTK_EL_FOLD_FP","0.1","0.5","Standard","cdk_fp","10","0.9392570283262253","0.8968462544180557","0.966572369795257","0.9543524607653631"
"LogP","MLTK_EL_FOLD_FP","0.05","0.5","Standard","cdk_fp","10","0.9392570283262253","0.8968462544180557","0.966572369795257","0.9543524607653631"
"LogP","MLTK_EL_FOLD_FP","0.01","0.5","Standard","cdk_fp","10","0.9392570283262253","0.8968462544180557","0.966572369795257","0.9543524607653631"
"LogP","MLTK_EL_FOLD_FP","0.005","0.5","Standard","cdk_fp","10","0.9392570283262253","0.8968462544180557","0.966572369795257","0.9543524607653631"
"LogP","MLTK_EL_FOLD_FP","1.0","0.6","Standard","cdk_fp","10","0.9392570283262253","0.8968462544180557","0.966572369795257","0.9543524607653631"
"LogP","MLTK_EL_FOLD_FP","0.1","0.6","Standard","cdk_fp","10","0.9392570283262253","0.8968462544180557","0.966572369795257","0.9543524607653631"
"LogP","MLTK_EL_FOLD_FP","0.05","0.6","Standard","cdk_fp","10","0.9392570283262253","0.8968462544180557","0.966572369795257","0.9543524607653631"
"LogP","MLTK_EL_FOLD_FP","0.01","0.6","Standard","cdk_fp","10","0.9392570283262253","0.8968462544180557","0.966572369795257","0.9543524607653631"
"LogP","MLTK_EL_FOLD_FP","0.005","0.6","Standard","cdk_fp","10","0.9392570283262253","0.8968462544180557","0.966572369795257","0.9543524607653631"
"LogP","MLTK_EL_FOLD_FP","1.0","0.7","Standard","cdk_fp","10","0.9392570283262253","0.8968462544180557","0.966572369795257","0.9543524607653631"
"LogP","MLTK_EL_FOLD_FP","0.1","0.7","Standard","cdk_fp","10","0.9392570283262253","0.8968462544180557","0.966572369795257","0.9543524607653631"
"LogP","MLTK_EL_FOLD_FP","0.05","0.7","Standard","cdk_fp","10","0.9392570283262253","0.8968462544180557","0.966572369795257","0.9543524607653631"
"LogP","MLTK_EL_FOLD_FP","0.01","0.7","Standard","cdk_fp","10","0.9392570283262253","0.8968462544180557","0.966572369795257","0.9543524607653631"
"LogP","MLTK_EL_FOLD_FP","0.005","0.7","Standard","cdk_fp","10","0.9392570283262253","0.8968462544180557","0.966572369795257","0.9543524607653631"
"LogP","MLTK_EL_FOLD_FP","1.0","0.8","Standard","cdk_fp","10","0.9392570283262253","0.8968462544180557","0.966572369795257","0.9543524607653631"
"LogP","MLTK_EL_FOLD_FP","0.1","0.8","Standard","cdk_fp","10","0.9392570283262253","0.8968462544180557","0.966572369795257","0.9543524607653631"
"LogP","MLTK_EL_FOLD_FP","0.05","0.8","Standard","cdk_fp","10","0.9392570283262253","0.8968462544180557","0.966572369795257","0.9543524607653631"
"LogP","MLTK_EL_FOLD_FP","0.01","0.8","Standard","cdk_fp","10","0.9392570283262253","0.8968462544180557","0.966572369795257","0.9543524607653631"
