"ToxAssay","Method","Dataset","TP","FP","TN","FN","RocAUC","BA","f1","Precision","Recall","Specificity","Count"
"NR-PPAR-gamma","Smile SVC RBF classification","Score","4","12","500","24","0.8060825892857149","0.5597098214285714","0.18181818181818182","0.25","0.14285714285714285","0.9765625","540"
"NR-PPAR-gamma","Smile SVC RBF classification on rdkit descriptors","Training","59","187","7283","135","0.7645992906333303","0.6395451220690321","0.2681818181818182","0.23983739837398374","0.30412371134020616","0.974966532797858","7664"
"NR-PPAR-gamma","Smile SVC RBF classification on rdkit descriptors","Test","12","3","229","2","0.9916871921182266","0.9221059113300492","0.8275862068965518","0.8","0.8571428571428571","0.9870689655172413","246"
"NR-PPAR-gamma","Smile SVC RBF classification on rdkit descriptors","Score","12","24","488","16","0.7910853794642896","0.6908482142857143","0.375","0.3333333333333333","0.42857142857142855","0.953125","540"
"NR-PPAR-gamma","Smile Bernoulli NB classification","Training","72","445","7025","122","0.7568856180736617","0.6557812004029866","0.20253164556962025","0.13926499032882012","0.3711340206185567","0.9404283801874164","7664"
"NR-PPAR-gamma","Smile Bernoulli NB classification","Test","14","62","170","0","0.8663793103448276","0.8663793103448276","0.3111111111111111","0.18421052631578946","1.0","0.7327586206896551","246"
"NR-PPAR-gamma","Smile Bernoulli NB classification","Score","8","30","482","20","0.765345982142857","0.6135602678571428","0.24242424242424243","0.21052631578947367","0.2857142857142857","0.94140625","540"
"SR-ARE","Weka RF classification","Training","434","182","5567","567","0.8718991045482547","0.700954376984991","0.5367965367965368","0.7045454545454546","0.43356643356643354","0.9683423204035484","6750"
"SR-ARE","Weka RF classification","Test","43","0","167","0","1.0","1.0","1.0","1.0","1.0","1.0","210"
"SR-ARE","Weka RF classification","Score","25","30","379","60","0.7765856464835318","0.6103840069034949","0.35714285714285715","0.45454545454545453","0.29411764705882354","0.9266503667481663","494"
"SR-ARE","Weka RF classification on Rdkit descriptors","Training","443","201","5548","558","0.867013053045386","0.7037974201828785","0.5386018237082066","0.687888198757764","0.44255744255744256","0.9650373978083144","6750"
"SR-ARE","Weka RF classification on Rdkit descriptors","Test","43","0","167","0","1.0","1.0","1.0","1.0","1.0","1.0","210"
"SR-ARE","Weka RF classification on Rdkit descriptors","Score","33","38","371","52","0.8015245217891545","0.6476628793326622","0.4230769230769231","0.4647887323943662","0.38823529411764707","0.9070904645476773","494"
"SR-ARE","Smile SVC Tanimoto classification","Training","632","441","5308","369","0.8657372371931484","0.7773298192501532","0.609450337512054","0.5890027958993477","0.6313686313686314","0.9232910071316751","6750"
"SR-ARE","Smile SVC Tanimoto classification","Test","43","6","161","0","0.9991644617741262","0.9820359281437125","0.9347826086956522","0.8775510204081632","1.0","0.9640718562874252","210"
"SR-ARE","Smile SVC Tanimoto classification","Score","52","70","339","33","0.813274845390477","0.7203077808140371","0.502415458937198","0.4262295081967213","0.611764705882353","0.8288508557457213","494"
"SR-ARE","Smile SVC RBF classification","Training","611","588","5161","390","0.8522643646143357","0.754055476615922","0.5554545454545455","0.5095913261050876","0.6103896103896104","0.8977213428422335","6750"
"SR-ARE","Smile SVC RBF classification","Test","43","7","160","0","0.9927586687090934","0.9790419161676647","0.924731182795699","0.86","1.0","0.9580838323353293","210"
"SR-ARE","Smile SVC RBF classification","Score","46","79","330","39","0.7508413634402397","0.6740112181792033","0.43809523809523804","0.368","0.5411764705882353","0.8068459657701712","494"
"SR-ARE","Weka RF on folded fp classification","Training","507","332","5417","494","0.8474870928341126","0.7243721663620777","0.5510869565217391","0.6042908224076281","0.5064935064935064","0.9422508262306488","6750"
"SR-ARE","Weka RF on folded fp classification","Test","42","5","162","1","0.9963793343545467","0.9734020331430162","0.9333333333333332","0.8936170212765957","0.9767441860465116","0.9700598802395209","210"
"SR-ARE","Weka RF on folded fp classification","Score","28","43","366","57","0.7751905652236427","0.612138645189127","0.358974358974359","0.39436619718309857","0.32941176470588235","0.8948655256723717","494"
"SR-ARE","Smile SVC Poly classification","Training","755","1231","4518","246","0.837165269936176","0.7700607793667456","0.5055239370605958","0.38016112789526685","0.7542457542457542","0.785875804487737","6750"
"SR-ARE","Smile SVC Poly classification","Test","43","1","166","0","1.0","0.9970059880239521","0.9885057471264368","0.9772727272727273","1.0","0.9940119760479041","210"
"SR-ARE","Smile SVC Poly classification","Score","59","101","308","26","0.7908097224219768","0.7235869408888249","0.4816326530612245","0.36875","0.6941176470588235","0.7530562347188264","494"
"SR-ARE","Smile SVC RBF classification on rdkit descriptors","Training","601","658","5091","400","0.8319599169312274","0.7429724563139071","0.531858407079646","0.47736298649722003","0.6003996003996004","0.8855453122282136","6750"
"SR-ARE","Smile SVC RBF classification on rdkit descriptors","Test","33","23","144","10","0.9090655897507317","0.8148586547834564","0.6666666666666666","0.5892857142857143","0.7674418604651163","0.8622754491017964","210"
"SR-ARE","Smile SVC RBF classification on rdkit descriptors","Score","45","73","336","40","0.732690924780672","0.6754638285632102","0.4433497536945813","0.3813559322033898","0.5294117647058824","0.8215158924205379","494"
"SR-ARE","Smile Bernoulli NB classification","Training","353","220","5529","648","0.8193830869078719","0.6571899139302166","0.44853875476493005","0.6160558464223386","0.35264735264735264","0.9617324752130806","6750"
"SR-ARE","Smile Bernoulli NB classification","Test","42","12","155","1","0.9892772594346192","0.9524439493106809","0.8659793814432991","0.7777777777777778","0.9767441860465116","0.9281437125748503","210"
"SR-ARE","Smile Bernoulli NB classification","Score","26","24","385","59","0.7878038256867533","0.6236013231698547","0.3851851851851852","0.52","0.3058823529411765","0.941320293398533","494"
"SR-ATAD5","Smile SVC Tanimoto classification","Training","170","141","8042","165","0.8889269891529618","0.7451159210667913","0.5263157894736843","0.5466237942122186","0.5074626865671642","0.9827691555664182","8518"
"SR-ATAD5","Smile SVC Tanimoto classification","Test","23","1","225","0","1.0","0.997787610619469","0.9787234042553191","0.9583333333333334","1.0","0.995575221238938","249"
"SR-ATAD5","Smile SVC Tanimoto classification","Score","9","19","503","25","0.7204192021636228","0.6141537074599955","0.2903225806451613","0.32142857142857145","0.2647058823529412","0.9636015325670498","556"
"SR-ATAD5","Weka RF on folded fp classification","Training","145","74","8109","190","0.8844187348726512","0.7118963413410766","0.5234657039711191","0.6621004566210046","0.43283582089552236","0.9909568617866308","8518"
"SR-ATAD5","Weka RF on folded fp classification","Test","21","0","226","2","0.9990380915736822","0.9565217391304348","0.9545454545454545","1.0","0.9130434782608695","1.0","249"
"SR-ATAD5","Weka RF on folded fp classification","Score","6","6","516","28","0.7240815866576463","0.5824881676808654","0.2608695652173913","0.5","0.17647058823529413","0.9885057471264368","556"
"SR-ATAD5","Weka RF classification on Rdkit descriptors","Training","113","37","8146","222","0.8842565858231746","0.6663959318645681","0.46597938144329903","0.7533333333333333","0.3373134328358209","0.9954784308933154","8518"
"SR-ATAD5","Weka RF classification on Rdkit descriptors","Test","23","0","226","0","1.0","1.0","1.0","1.0","1.0","1.0","249"
"SR-ATAD5","Weka RF classification on Rdkit descriptors","Score","3","3","519","31","0.7840883479828697","0.5412440838404327","0.15","0.5","0.08823529411764706","0.9942528735632183","556"
"SR-ATAD5","Weka RF classification","Training","124","45","8138","211","0.8808556508670216","0.6823250240305256","0.49206349206349204","0.7337278106508875","0.3701492537313433","0.994500794329708","8518"
"SR-ATAD5","Weka RF classification","Test","23","0","226","0","1.0","1.0","1.0","1.0","1.0","1.0","249"
"SR-ATAD5","Weka RF classification","Score","2","2","520","32","0.7842010367365326","0.5274960558936218","0.10526315789473684","0.5","0.058823529411764705","0.9961685823754789","556"
"SR-ATAD5","Smile SVC RBF classification","Training","171","277","7906","164","0.8645608569641313","0.7382985475895605","0.43678160919540227","0.38169642857142855","0.5104477611940299","0.9661493339850911","8518"
"SR-ATAD5","Smile SVC RBF classification","Test","20","5","221","3","0.9882647171989226","0.9237206617929973","0.8333333333333333","0.8","0.8695652173913043","0.9778761061946902","249"
"SR-ATAD5","Smile SVC RBF classification","Score","10","33","489","24","0.7329276538201458","0.6154496281271129","0.2597402597402597","0.23255813953488372","0.29411764705882354","0.9367816091954023","556"
"SR-ATAD5","Smile SVC RBF classification on rdkit descriptors","Training","150","317","7866","185","0.8581484001232977","0.7045111725984522","0.3740648379052369","0.32119914346895073","0.44776119402985076","0.9612611511670537","8518"
"SR-ATAD5","Smile SVC RBF classification on rdkit descriptors","Test","13","3","223","10","0.9401692958830313","0.775971527510581","0.6666666666666667","0.8125","0.5652173913043478","0.9867256637168141","249"
"SR-ATAD5","Smile SVC RBF classification on rdkit descriptors","Score","13","30","492","21","0.721602434077077","0.6624408384043272","0.33766233766233766","0.3023255813953488","0.38235294117647056","0.9425287356321839","556"
"SR-ATAD5","Smile SVC Poly classification","Training","219","687","7496","116","0.8435354694205877","0.7848884016918949","0.35294117647058826","0.24172185430463577","0.6537313432835821","0.9160454601002077","8518"
"SR-ATAD5","Smile SVC Poly classification","Test","23","1","225","0","1.0","0.997787610619469","0.9787234042553191","0.9583333333333334","1.0","0.995575221238938","249"
"SR-ATAD5","Smile SVC Poly classification","Score","18","61","461","16","0.7843137254901916","0.7062767635789948","0.3185840707964602","0.22784810126582278","0.5294117647058824","0.8831417624521073","556"
"SR-ATAD5","Smile Bernoulli NB classification","Training","102","252","7931","233","0.8214888529368481","0.6368410300933315","0.2960812772133527","0.288135593220339","0.3044776119402985","0.9692044482463644","8518"
"SR-ATAD5","Smile Bernoulli NB classification","Test","22","41","185","1","0.9013081954597923","0.8875529049634475","0.5116279069767442","0.3492063492063492","0.9565217391304348","0.8185840707964602","249"
"SR-ATAD5","Smile Bernoulli NB classification","Score","10","23","499","24","0.7110942077980565","0.6250281721884156","0.29850746268656714","0.30303030303030304","0.29411764705882354","0.9559386973180076","556"
"SR-HSE","Weka RF classification","Training","105","83","7237","269","0.8152459381666239","0.6347049326436983","0.3736654804270463","0.5585106382978723","0.2807486631016043","0.9886612021857923","7694"
"SR-HSE","Weka RF classification","Test","8","0","236","0","1.0","1.0","1.0","1.0","1.0","1.0","244"
"SR-HSE","Weka RF classification","Score","1","14","514","15","0.7687026515151504","0.5179924242424243","0.06451612903225808","0.06666666666666667","0.0625","0.9734848484848485","544"
"SR-HSE","Weka RF classification on Rdkit descriptors","Training","105","77","7243","269","0.8084745112650148","0.6351147687092721","0.3776978417266187","0.5769230769230769","0.2807486631016043","0.9894808743169399","7694"
"SR-HSE","Weka RF classification on Rdkit descriptors","Test","8","0","236","0","1.0","1.0","1.0","1.0","1.0","1.0","244"
"SR-HSE","Weka RF classification on Rdkit descriptors","Score","1","15","513","15","0.7418323863636355","0.5170454545454546","0.0625","0.0625","0.0625","0.9715909090909091","544"
"SR-HSE","Smile SVC Tanimoto classification","Training","131","140","7180","243","0.8040130694602662","0.6655708483095175","0.4062015503875969","0.4833948339483395","0.3502673796791444","0.9808743169398907","7694"
"SR-HSE","Smile SVC Tanimoto classification","Test","8","1","235","0","0.9994703389830508","0.9978813559322034","0.9411764705882353","0.8888888888888888","1.0","0.9957627118644068","244"
"SR-HSE","Smile SVC Tanimoto classification","Score","3","19","509","13","0.6648910984848478","0.5757575757575757","0.15789473684210525","0.13636363636363635","0.1875","0.9640151515151515","544"
"SR-HSE","Smile SVC RBF classification","Training","138","189","7131","236","0.7942509716256142","0.6715821425440519","0.39372325249643364","0.42201834862385323","0.3689839572192513","0.9741803278688524","7694"
"SR-HSE","Smile SVC RBF classification","Test","7","2","234","1","0.9920550847457628","0.9332627118644068","0.823529411764706","0.7777777777777778","0.875","0.9915254237288136","244"
"SR-HSE","Smile SVC RBF classification","Score","3","36","492","13","0.6580255681818176","0.5596590909090908","0.1090909090909091","0.07692307692307693","0.1875","0.9318181818181818","544"
"SR-HSE","Weka RF on folded fp classification","Training","104","93","7227","270","0.7870026811022474","0.6326849741386869","0.36427320490367776","0.5279187817258884","0.27807486631016043","0.9872950819672132","7694"
"SR-HSE","Weka RF on folded fp classification","Test","6","1","235","2","0.9925847457627118","0.8728813559322034","0.7999999999999999","0.8571428571428571","0.75","0.9957627118644068","244"
"SR-HSE","Weka RF on folded fp classification","Score","2","8","520","14","0.6574337121212116","0.5549242424242424","0.15384615384615385","0.2","0.125","0.9848484848484849","544"
"SR-HSE","Smile SVC Poly classification","Training","182","664","6656","192","0.7795145889950509","0.6979603167645598","0.2983606557377049","0.21513002364066194","0.48663101604278075","0.9092896174863389","7694"
"SR-HSE","Smile SVC Poly classification","Test","8","1","235","0","0.9978813559322034","0.9978813559322034","0.9411764705882353","0.8888888888888888","1.0","0.9957627118644068","244"
"SR-HSE","Smile SVC Poly classification","Score","6","79","449","10","0.7440814393939371","0.6126893939393939","0.11881188118811882","0.07058823529411765","0.375","0.8503787878787878","544"
"SR-HSE","Smile SVC RBF classification on rdkit descriptors","Training","136","348","6972","238","0.773014011864064","0.6580476900149032","0.317016317016317","0.2809917355371901","0.36363636363636365","0.9524590163934427","7694"
"SR-HSE","Smile SVC RBF classification on rdkit descriptors","Test","6","2","234","2","0.9936440677966102","0.8707627118644068","0.75","0.75","0.75","0.9915254237288136","244"
"SR-HSE","Smile SVC RBF classification on rdkit descriptors","Score","4","37","491","12","0.6165956439393949","0.5899621212121212","0.14035087719298248","0.0975609756097561","0.25","0.9299242424242424","544"
"SR-HSE","Smile Bernoulli NB classification","Training","63","105","7215","311","0.7425361985330703","0.5770524677829403","0.23247232472324725","0.375","0.16844919786096257","0.985655737704918","7694"
"SR-HSE","Smile Bernoulli NB classification","Test","6","20","216","2","0.9139300847457628","0.8326271186440678","0.3529411764705882","0.23076923076923078","0.75","0.9152542372881356","244"
"SR-HSE","Smile Bernoulli NB classification","Score","2","8","520","14","0.746567234848484","0.5549242424242424","0.15384615384615385","0.2","0.125","0.9848484848484849","544"
"SR-MMP","Weka RF classification","Training","742","223","5538","332","0.9385335058152855","0.8260833376162904","0.7278077488965179","0.7689119170984456","0.6908752327746741","0.9612914424579067","6835"
"SR-MMP","Weka RF classification","Test","38","0","180","0","1.0","1.0","1.0","1.0","1.0","1.0","218"
"SR-MMP","Weka RF classification","Score","29","16","414","23","0.9462432915921292","0.7602415026833631","0.5979381443298969","0.6444444444444445","0.5576923076923077","0.9627906976744186","482"
"SR-MMP","Weka RF classification on Rdkit descriptors","Training","715","183","5578","359","0.937804595014907","0.8169851247245574","0.725152129817444","0.7962138084632516","0.6657355679702048","0.9682346814789099","6835"
"SR-MMP","Weka RF classification on Rdkit descriptors","Test","38","0","180","0","1.0","1.0","1.0","1.0","1.0","1.0","218"
"SR-MMP","Weka RF classification on Rdkit descriptors","Score","24","16","414","28","0.9311940966010742","0.7121645796064401","0.5217391304347826","0.6","0.46153846153846156","0.9627906976744186","482"
"SR-MMP","Smile SVC Tanimoto classification","Training","778","280","5481","296","0.9323700882159861","0.8378960563501383","0.7298311444652907","0.7353497164461248","0.7243947858472998","0.951397326852977","6835"
"SR-MMP","Smile SVC Tanimoto classification","Test","37","1","179","1","0.9994152046783626","0.9840643274853802","0.9736842105263158","0.9736842105263158","0.9736842105263158","0.9944444444444445","218"
"SR-MMP","Smile SVC Tanimoto classification","Score","43","39","391","9","0.9395348837209299","0.868112701252236","0.6417910447761194","0.524390243902439","0.8269230769230769","0.9093023255813953","482"
"SR-MMP","Smile SVC RBF classification","Training","764","372","5389","310","0.9178243580332139","0.8233936406007518","0.6914027149321266","0.6725352112676056","0.7113594040968343","0.9354278771046693","6835"
"SR-MMP","Smile SVC RBF classification","Test","33","4","176","5","0.9888888888888888","0.9230994152046783","0.88","0.8918918918918919","0.868421052631579","0.9777777777777777","218"
"SR-MMP","Smile SVC RBF classification","Score","38","25","405","14","0.9305903398926674","0.8363148479427549","0.6608695652173913","0.6031746031746031","0.7307692307692307","0.9418604651162791","482"
"SR-MMP","Weka RF on folded fp classification","Training","671","275","5486","403","0.9115934636580637","0.7885162285282434","0.6643564356435644","0.7093023255813954","0.6247672253258846","0.9522652317306023","6835"
"SR-MMP","Weka RF on folded fp classification","Test","35","1","179","3","0.9989766081871345","0.9577485380116959","0.9459459459459458","0.9722222222222222","0.9210526315789473","0.9944444444444445","218"
"SR-MMP","Weka RF on folded fp classification","Score","33","36","394","19","0.8992397137745981","0.7754472271914132","0.5454545454545455","0.4782608695652174","0.6346153846153846","0.9162790697674419","482"
"SR-MMP","Smile SVC Poly classification","Training","840","645","5116","234","0.9057230649680932","0.8350815879071274","0.6565064478311841","0.5656565656565656","0.7821229050279329","0.8880402707863219","6835"
"SR-MMP","Smile SVC Poly classification","Test","38","2","178","0","0.9998538011695907","0.9944444444444445","0.9743589743589743","0.95","1.0","0.9888888888888889","218"
"SR-MMP","Smile SVC Poly classification","Score","39","55","375","13","0.9121645796064398","0.811046511627907","0.5342465753424659","0.4148936170212766","0.75","0.872093023255814","482"
"SR-MMP","Smile SVC RBF classification on rdkit descriptors","Training","739","367","5394","335","0.9048340685473705","0.8121888593337917","0.6779816513761467","0.6681735985533453","0.6880819366852886","0.9362957819822948","6835"
"SR-MMP","Smile SVC RBF classification on rdkit descriptors","Test","32","15","165","6","0.9464912280701752","0.8793859649122806","0.7529411764705882","0.6808510638297872","0.8421052631578947","0.9166666666666666","218"
"SR-MMP","Smile SVC RBF classification on rdkit descriptors","Score","41","46","384","11","0.9107781753130568","0.8407423971377459","0.5899280575539568","0.47126436781609193","0.7884615384615384","0.8930232558139535","482"
"SR-MMP","Smile Bernoulli NB classification","Training","606","209","5552","468","0.8959996211603308","0.7639836930855619","0.6416093170989942","0.743558282208589","0.5642458100558659","0.9637215761152578","6835"
"SR-MMP","Smile Bernoulli NB classification","Test","35","7","173","3","0.9883040935672512","0.9410818713450293","0.875","0.8333333333333334","0.9210526315789473","0.9611111111111111","218"
"SR-MMP","Smile Bernoulli NB classification","Score","25","24","406","27","0.9032871198568877","0.7124776386404293","0.4950495049504951","0.5102040816326531","0.4807692307692308","0.9441860465116279","482"
"SR-p53","Weka RF classification","Training","208","60","7527","310","0.8987819797428349","0.6968180687041896","0.5292620865139949","0.7761194029850746","0.4015444015444015","0.9920917358639778","8105"
"SR-p53","Weka RF classification","Test","28","0","219","0","1.0","1.0","1.0","1.0","1.0","1.0","247"
"SR-p53","Weka RF classification","Score","2","5","509","33","0.83715953307393","0.5237076153418566","0.09523809523809522","0.2857142857142857","0.05714285714285714","0.9902723735408561","549"
"SR-p53","Weka RF classification on Rdkit descriptors","Training","225","99","7488","293","0.8983958539118626","0.7106571492692489","0.5344418052256531","0.6944444444444444","0.4343629343629344","0.9869513641755635","8105"
"SR-p53","Weka RF classification on Rdkit descriptors","Test","28","0","219","0","1.0","1.0","1.0","1.0","1.0","1.0","247"
"SR-p53","Weka RF classification on Rdkit descriptors","Score","3","4","510","32","0.8000277932184547","0.5389660922734852","0.14285714285714285","0.42857142857142855","0.08571428571428572","0.9922178988326849","549"
"SR-p53","Smile SVC Tanimoto classification","Training","283","237","7350","235","0.8873170323348281","0.7575472014973794","0.5452793834296724","0.5442307692307692","0.5463320463320464","0.9687623566627125","8105"
"SR-p53","Smile SVC Tanimoto classification","Test","22","3","216","6","0.9933137638617091","0.8860078277886496","0.830188679245283","0.88","0.7857142857142857","0.9863013698630136","247"
"SR-p53","Smile SVC Tanimoto classification","Score","9","26","488","26","0.7288771539744302","0.6032795997776542","0.2571428571428571","0.2571428571428571","0.2571428571428571","0.9494163424124513","549"
"SR-p53","Weka RF on folded fp classification","Training","238","132","7455","280","0.8731873714080012","0.7210306391801053","0.536036036036036","0.6432432432432432","0.4594594594594595","0.9826018189007513","8105"
"SR-p53","Weka RF on folded fp classification","Test","25","2","217","3","0.9960861056751468","0.9418623613829094","0.9090909090909091","0.9259259259259259","0.8928571428571429","0.9908675799086758","247"
"SR-p53","Weka RF on folded fp classification","Score","4","18","496","31","0.7914118954974987","0.539633129516398","0.14035087719298245","0.18181818181818182","0.11428571428571428","0.9649805447470817","549"
"SR-p53","Smile SVC Poly classification","Training","338","659","6928","180","0.8686653099464361","0.782825275707838","0.44620462046204623","0.33901705115346037","0.6525096525096525","0.9131408989060235","8105"
"SR-p53","Smile SVC Poly classification","Test","28","1","218","0","0.9983692106979778","0.9977168949771689","0.9824561403508771","0.9655172413793104","1.0","0.9954337899543378","247"
"SR-p53","Smile SVC Poly classification","Score","18","88","426","17","0.7933852140077822","0.6715397443023903","0.2553191489361702","0.16981132075471697","0.5142857142857142","0.8287937743190662","549"
"SR-p53","Smile SVC RBF classification","Training","269","424","7163","249","0.8528539978717918","0.731709976371898","0.44426094137076794","0.38816738816738816","0.5193050193050193","0.9441149334387768","8105"
"SR-p53","Smile SVC RBF classification","Test","17","7","212","11","0.9168297455968715","0.7875896934116111","0.6538461538461539","0.7083333333333334","0.6071428571428571","0.9680365296803652","247"
"SR-p53","Smile SVC RBF classification","Score","8","40","474","27","0.7376598110061148","0.5753752084491385","0.19277108433734938","0.16666666666666666","0.22857142857142856","0.9221789883268483","549"
"SR-p53","Smile SVC RBF classification on rdkit descriptors","Training","274","442","7145","244","0.8464309505234408","0.7353499915777496","0.4440842787682334","0.38268156424581007","0.528957528957529","0.9417424541979702","8105"
"SR-p53","Smile SVC RBF classification on rdkit descriptors","Test","14","8","211","14","0.8669275929549912","0.7317351598173516","0.56","0.6363636363636364","0.5","0.9634703196347032","247"
"SR-p53","Smile SVC RBF classification on rdkit descriptors","Score","7","42","472","28","0.6884102279043913","0.5591439688715953","0.16666666666666666","0.14285714285714285","0.2","0.9182879377431906","549"
"SR-p53","Smile Bernoulli NB classification","Training","164","219","7368","354","0.8337998649386683","0.6438685762529178","0.36403995560488345","0.4281984334203655","0.3166023166023166","0.9711348359035191","8105"
"SR-p53","Smile Bernoulli NB classification","Test","22","20","199","6","0.9181343770384864","0.8471950424005219","0.6285714285714286","0.5238095238095238","0.7857142857142857","0.908675799086758","247"
"SR-p53","Smile Bernoulli NB classification","Score","7","18","496","28","0.7781267370761534","0.5824902723735409","0.23333333333333334","0.28","0.2","0.9649805447470817","549"
